"Step","RewardsMean","Alien-v5 PPO NoisyNet - rewards/rewards_mean__MIN","Alien-v5 PPO NoisyNet - rewards/rewards_mean__MAX"
"10174464","0.023304324597120285","0.023304324597120285","0.023304324597120285"
"10190848","0.022729789838194847","0.022729789838194847","0.022729789838194847"
"10207232","0.02485700696706772","0.02485700696706772","0.02485700696706772"
"10223616","0.023637982085347176","0.023637982085347176","0.023637982085347176"
"10240000","0.02489137463271618","0.02489137463271618","0.02489137463271618"
"10256384","0.02460651844739914","0.02460651844739914","0.02460651844739914"
"10272768","0.023644108325242996","0.023644108325242996","0.023644108325242996"
"10289152","0.024120626971125603","0.024120626971125603","0.024120626971125603"
"10305536","0.026338212192058563","0.026338212192058563","0.026338212192058563"
"10321920","0.025388799607753754","0.025388799607753754","0.025388799607753754"
"10338304","0.023010291159152985","0.023010291159152985","0.023010291159152985"
"10354688","0.022731222212314606","0.022731222212314606","0.022731222212314606"
"10371072","0.02456267550587654","0.02456267550587654","0.02456267550587654"
"10387456","0.02471568062901497","0.02471568062901497","0.02471568062901497"
"10403840","0.02671835944056511","0.02671835944056511","0.02671835944056511"
"10420224","0.02291087806224823","0.02291087806224823","0.02291087806224823"
"10436608","0.024110306054353714","0.024110306054353714","0.024110306054353714"
"10452992","0.026721429079771042","0.026721429079771042","0.026721429079771042"
"10469376","0.0212594922631979","0.0212594922631979","0.0212594922631979"
"10485760","0.02606171742081642","0.02606171742081642","0.02606171742081642"
"10502144","0.023690544068813324","0.023690544068813324","0.023690544068813324"
"10518528","0.028706343844532967","0.028706343844532967","0.028706343844532967"
"10534912","0.02718259207904339","0.02718259207904339","0.02718259207904339"
"10551296","0.022421326488256454","0.022421326488256454","0.022421326488256454"
"10567680","0.02575109526515007","0.02575109526515007","0.02575109526515007"
"10584064","0.019602760672569275","0.019602760672569275","0.019602760672569275"
"10600448","0.027133554220199585","0.027133554220199585","0.027133554220199585"
"10616832","0.022764451801776886","0.022764451801776886","0.022764451801776886"
"10633216","0.022709878161549568","0.022709878161549568","0.022709878161549568"
"10649600","0.023426402360200882","0.023426402360200882","0.023426402360200882"
"10665984","0.025980336591601372","0.025980336591601372","0.025980336591601372"
"10682368","0.023202525451779366","0.023202525451779366","0.023202525451779366"
"10698752","0.0250844769179821","0.0250844769179821","0.0250844769179821"
"10715136","0.024851303547620773","0.024851303547620773","0.024851303547620773"
"10731520","0.0203492883592844","0.0203492883592844","0.0203492883592844"
"10747904","0.0257515050470829","0.0257515050470829","0.0257515050470829"
"10764288","0.025025788694620132","0.025025788694620132","0.025025788694620132"
"10780672","0.023961735889315605","0.023961735889315605","0.023961735889315605"
"10797056","0.026896553114056587","0.026896553114056587","0.026896553114056587"
"10813440","0.02527306228876114","0.02527306228876114","0.02527306228876114"
"10829824","0.025360116735100746","0.025360116735100746","0.025360116735100746"
"10846208","0.021841462701559067","0.021841462701559067","0.021841462701559067"
"10862592","0.02547568269073963","0.02547568269073963","0.02547568269073963"
"10878976","0.025179242715239525","0.025179242715239525","0.025179242715239525"
"10895360","0.02461114525794983","0.02461114525794983","0.02461114525794983"
"10911744","0.02455650083720684","0.02455650083720684","0.02455650083720684"
"10928128","0.023353662341833115","0.023353662341833115","0.023353662341833115"
"10944512","0.02431865967810154","0.02431865967810154","0.02431865967810154"
"10960896","0.024517618119716644","0.024517618119716644","0.024517618119716644"
"10977280","0.024700768291950226","0.024700768291950226","0.024700768291950226"
"10993664","0.02456776425242424","0.02456776425242424","0.02456776425242424"
"11010048","0.024703357368707657","0.024703357368707657","0.024703357368707657"
"11026432","0.02404346875846386","0.02404346875846386","0.02404346875846386"
"11042816","0.024641698226332664","0.024641698226332664","0.024641698226332664"
"11059200","0.021532976999878883","0.021532976999878883","0.021532976999878883"
"11075584","0.02384978160262108","0.02384978160262108","0.02384978160262108"
"11091968","0.02517896518111229","0.02517896518111229","0.02517896518111229"
"11108352","0.025219984352588654","0.025219984352588654","0.025219984352588654"
"11124736","0.022845948114991188","0.022845948114991188","0.022845948114991188"
"11141120","0.023379936814308167","0.023379936814308167","0.023379936814308167"
"11157504","0.02600846439599991","0.02600846439599991","0.02600846439599991"
"11173888","0.023810092359781265","0.023810092359781265","0.023810092359781265"
"11190272","0.024593958631157875","0.024593958631157875","0.024593958631157875"
"11206656","0.023081336170434952","0.023081336170434952","0.023081336170434952"
"11223040","0.023485742509365082","0.023485742509365082","0.023485742509365082"
"11239424","0.02476217970252037","0.02476217970252037","0.02476217970252037"
"11255808","0.023060381412506104","0.023060381412506104","0.023060381412506104"
"11272192","0.02726934850215912","0.02726934850215912","0.02726934850215912"
"11288576","0.021894002333283424","0.021894002333283424","0.021894002333283424"
"11304960","0.02377394586801529","0.02377394586801529","0.02377394586801529"
"11321344","0.023673396557569504","0.023673396557569504","0.023673396557569504"
"11337728","0.02642025798559189","0.02642025798559189","0.02642025798559189"
"11354112","0.023136761039495468","0.023136761039495468","0.023136761039495468"
"11370496","0.022610804066061974","0.022610804066061974","0.022610804066061974"
"11386880","0.02375950664281845","0.02375950664281845","0.02375950664281845"
"11403264","0.027102915570139885","0.027102915570139885","0.027102915570139885"
"11419648","0.022765422239899635","0.022765422239899635","0.022765422239899635"
"11436032","0.026079803705215454","0.026079803705215454","0.026079803705215454"
"11452416","0.022754855453968048","0.022754855453968048","0.022754855453968048"
"11468800","0.02736085280776024","0.02736085280776024","0.02736085280776024"
"11485184","0.024827133864164352","0.024827133864164352","0.024827133864164352"
"11501568","0.02204015664756298","0.02204015664756298","0.02204015664756298"
"11517952","0.025332767516374588","0.025332767516374588","0.025332767516374588"
"11534336","0.023542767390608788","0.023542767390608788","0.023542767390608788"
"11550720","0.02558593638241291","0.02558593638241291","0.02558593638241291"
"11567104","0.023291312158107758","0.023291312158107758","0.023291312158107758"
"11583488","0.026016775518655777","0.026016775518655777","0.026016775518655777"
"11599872","0.023031270131468773","0.023031270131468773","0.023031270131468773"
"11616256","0.02512199431657791","0.02512199431657791","0.02512199431657791"
"11632640","0.023320959880948067","0.023320959880948067","0.023320959880948067"
"11649024","0.024905811995267868","0.024905811995267868","0.024905811995267868"
"11665408","0.02250709757208824","0.02250709757208824","0.02250709757208824"
"11681792","0.025665488094091415","0.025665488094091415","0.025665488094091415"
"11698176","0.023818008601665497","0.023818008601665497","0.023818008601665497"
"11714560","0.02198694832623005","0.02198694832623005","0.02198694832623005"
"11730944","0.02390114776790142","0.02390114776790142","0.02390114776790142"
"11747328","0.021207384765148163","0.021207384765148163","0.021207384765148163"
"11763712","0.0239560566842556","0.0239560566842556","0.0239560566842556"
"11780096","0.02217511460185051","0.02217511460185051","0.02217511460185051"
"11796480","0.022720977663993835","0.022720977663993835","0.022720977663993835"
"11812864","0.022936444729566574","0.022936444729566574","0.022936444729566574"
"11829248","0.023340392857789993","0.023340392857789993","0.023340392857789993"
"11845632","0.025502435863018036","0.025502435863018036","0.025502435863018036"
"11862016","0.023864179849624634","0.023864179849624634","0.023864179849624634"
"11878400","0.022836856544017792","0.022836856544017792","0.022836856544017792"
"11894784","0.023319289088249207","0.023319289088249207","0.023319289088249207"
"11911168","0.022670531645417213","0.022670531645417213","0.022670531645417213"
"11927552","0.025176644325256348","0.025176644325256348","0.025176644325256348"
"11943936","0.024746354669332504","0.024746354669332504","0.024746354669332504"
"11960320","0.023124966770410538","0.023124966770410538","0.023124966770410538"
"11976704","0.024468641728162766","0.024468641728162766","0.024468641728162766"
"11993088","0.02535778470337391","0.02535778470337391","0.02535778470337391"
"12009472","0.023283950984477997","0.023283950984477997","0.023283950984477997"
"12025856","0.024643834680318832","0.024643834680318832","0.024643834680318832"
"12042240","0.02216285839676857","0.02216285839676857","0.02216285839676857"
"12058624","0.02538522705435753","0.02538522705435753","0.02538522705435753"
"12075008","0.025176674127578735","0.025176674127578735","0.025176674127578735"
"12091392","0.02388572320342064","0.02388572320342064","0.02388572320342064"
"12107776","0.02215944603085518","0.02215944603085518","0.02215944603085518"
"12124160","0.025473425164818764","0.025473425164818764","0.025473425164818764"
"12140544","0.024230720475316048","0.024230720475316048","0.024230720475316048"
"12156928","0.02380262315273285","0.02380262315273285","0.02380262315273285"
"12173312","0.022625155746936798","0.022625155746936798","0.022625155746936798"
"12189696","0.024356447160243988","0.024356447160243988","0.024356447160243988"
"12206080","0.022256245836615562","0.022256245836615562","0.022256245836615562"
"12222464","0.02322298102080822","0.02322298102080822","0.02322298102080822"
"12238848","0.02478286810219288","0.02478286810219288","0.02478286810219288"
"12255232","0.02551201730966568","0.02551201730966568","0.02551201730966568"
"12271616","0.02500634640455246","0.02500634640455246","0.02500634640455246"
"12288000","0.023284152150154114","0.023284152150154114","0.023284152150154114"
"12304384","0.024184556677937508","0.024184556677937508","0.024184556677937508"
"12320768","0.02439667098224163","0.02439667098224163","0.02439667098224163"
"12337152","0.02217588573694229","0.02217588573694229","0.02217588573694229"
"12353536","0.027199458330869675","0.027199458330869675","0.027199458330869675"
"12369920","0.023526765406131744","0.023526765406131744","0.023526765406131744"
"12386304","0.024972133338451385","0.024972133338451385","0.024972133338451385"
"12402688","0.022221889346837997","0.022221889346837997","0.022221889346837997"
"12419072","0.023323770612478256","0.023323770612478256","0.023323770612478256"
"12435456","0.024318907409906387","0.024318907409906387","0.024318907409906387"
"12451840","0.02412787638604641","0.02412787638604641","0.02412787638604641"
"12468224","0.027037091553211212","0.027037091553211212","0.027037091553211212"
"12484608","0.02216804027557373","0.02216804027557373","0.02216804027557373"
"12500992","0.025092745199799538","0.025092745199799538","0.025092745199799538"
"12517376","0.02541464753448963","0.02541464753448963","0.02541464753448963"
"12533760","0.020362388342618942","0.020362388342618942","0.020362388342618942"
"12550144","0.0253736674785614","0.0253736674785614","0.0253736674785614"
"12566528","0.023361820727586746","0.023361820727586746","0.023361820727586746"
"12582912","0.024589363485574722","0.024589363485574722","0.024589363485574722"
"12599296","0.02378840558230877","0.02378840558230877","0.02378840558230877"
"12615680","0.02355138212442398","0.02355138212442398","0.02355138212442398"
"12632064","0.02378094382584095","0.02378094382584095","0.02378094382584095"
"12648448","0.022190097719430923","0.022190097719430923","0.022190097719430923"
"12664832","0.023012256249785423","0.023012256249785423","0.023012256249785423"
"12681216","0.023771263659000397","0.023771263659000397","0.023771263659000397"
"12697600","0.02264745905995369","0.02264745905995369","0.02264745905995369"
"12713984","0.023330336436629295","0.023330336436629295","0.023330336436629295"
"12730368","0.02346724271774292","0.02346724271774292","0.02346724271774292"
"12746752","0.022779066115617752","0.022779066115617752","0.022779066115617752"
"12763136","0.022044748067855835","0.022044748067855835","0.022044748067855835"
"12779520","0.024575013667345047","0.024575013667345047","0.024575013667345047"
"12795904","0.023126894608139992","0.023126894608139992","0.023126894608139992"
"12812288","0.023387199267745018","0.023387199267745018","0.023387199267745018"
"12828672","0.02375645935535431","0.02375645935535431","0.02375645935535431"
"12845056","0.02474791742861271","0.02474791742861271","0.02474791742861271"
"12861440","0.02235264517366886","0.02235264517366886","0.02235264517366886"
"12877824","0.022521784529089928","0.022521784529089928","0.022521784529089928"
"12894208","0.023079022765159607","0.023079022765159607","0.023079022765159607"
"12910592","0.02419343963265419","0.02419343963265419","0.02419343963265419"
"12926976","0.021956060081720352","0.021956060081720352","0.021956060081720352"
"12943360","0.02411097288131714","0.02411097288131714","0.02411097288131714"
"12959744","0.023037433624267578","0.023037433624267578","0.023037433624267578"
"12976128","0.023807883262634277","0.023807883262634277","0.023807883262634277"
"12992512","0.024813346564769745","0.024813346564769745","0.024813346564769745"
"13008896","0.020404063165187836","0.020404063165187836","0.020404063165187836"
"13025280","0.025845766067504883","0.025845766067504883","0.025845766067504883"
"13041664","0.021204065531492233","0.021204065531492233","0.021204065531492233"
"13058048","0.02424158900976181","0.02424158900976181","0.02424158900976181"
"13074432","0.02292141690850258","0.02292141690850258","0.02292141690850258"
"13090816","0.022143904119729996","0.022143904119729996","0.022143904119729996"
"13107200","0.02452883869409561","0.02452883869409561","0.02452883869409561"
"13123584","0.02359485998749733","0.02359485998749733","0.02359485998749733"
"13139968","0.02216651290655136","0.02216651290655136","0.02216651290655136"
"13156352","0.025000058114528656","0.025000058114528656","0.025000058114528656"
"13172736","0.023850079625844955","0.023850079625844955","0.023850079625844955"
"13189120","0.0209965817630291","0.0209965817630291","0.0209965817630291"
"13205504","0.024418465793132782","0.024418465793132782","0.024418465793132782"
"13221888","0.021875321865081787","0.021875321865081787","0.021875321865081787"
"13238272","0.02424168959259987","0.02424168959259987","0.02424168959259987"
"13254656","0.021345186978578568","0.021345186978578568","0.021345186978578568"
"13271040","0.024361994117498398","0.024361994117498398","0.024361994117498398"
"13287424","0.022299155592918396","0.022299155592918396","0.022299155592918396"
"13303808","0.02421611361205578","0.02421611361205578","0.02421611361205578"
"13320192","0.021767891943454742","0.021767891943454742","0.021767891943454742"
"13336576","0.02374664880335331","0.02374664880335331","0.02374664880335331"
"13352960","0.02133108302950859","0.02133108302950859","0.02133108302950859"
"13369344","0.021824602037668228","0.021824602037668228","0.021824602037668228"
"13385728","0.02507115714251995","0.02507115714251995","0.02507115714251995"
"13402112","0.021231019869446754","0.021231019869446754","0.021231019869446754"
"13418496","0.024198070168495178","0.024198070168495178","0.024198070168495178"
"13434880","0.023082852363586426","0.023082852363586426","0.023082852363586426"
"13451264","0.022492270916700363","0.022492270916700363","0.022492270916700363"
"13467648","0.023340310901403427","0.023340310901403427","0.023340310901403427"
"13484032","0.02194688841700554","0.02194688841700554","0.02194688841700554"
"13500416","0.024696452543139458","0.024696452543139458","0.024696452543139458"
"13516800","0.022868789732456207","0.022868789732456207","0.022868789732456207"
"13533184","0.022541265934705734","0.022541265934705734","0.022541265934705734"
"13549568","0.02360548824071884","0.02360548824071884","0.02360548824071884"
"13565952","0.02338763326406479","0.02338763326406479","0.02338763326406479"
"13582336","0.02221030555665493","0.02221030555665493","0.02221030555665493"
"13598720","0.02240876480937004","0.02240876480937004","0.02240876480937004"
"13615104","0.02251645177602768","0.02251645177602768","0.02251645177602768"
"13631488","0.02072269283235073","0.02072269283235073","0.02072269283235073"
"13647872","0.02320908010005951","0.02320908010005951","0.02320908010005951"
"13664256","0.02248110994696617","0.02248110994696617","0.02248110994696617"
"13680640","0.022293590009212494","0.022293590009212494","0.022293590009212494"
"13697024","0.022492680698633194","0.022492680698633194","0.022492680698633194"
"13713408","0.02275470830500126","0.02275470830500126","0.02275470830500126"
"13729792","0.02236768789589405","0.02236768789589405","0.02236768789589405"
"13746176","0.02267433889210224","0.02267433889210224","0.02267433889210224"
"13762560","0.023320328444242477","0.023320328444242477","0.023320328444242477"
"13778944","0.02058536931872368","0.02058536931872368","0.02058536931872368"
"13795328","0.02408977597951889","0.02408977597951889","0.02408977597951889"
"13811712","0.02263556979596615","0.02263556979596615","0.02263556979596615"
"13828096","0.023158835247159004","0.023158835247159004","0.023158835247159004"
"13844480","0.02246188372373581","0.02246188372373581","0.02246188372373581"
"13860864","0.022429104894399643","0.022429104894399643","0.022429104894399643"
"13877248","0.024789445102214813","0.024789445102214813","0.024789445102214813"
"13893632","0.02395312674343586","0.02395312674343586","0.02395312674343586"
"13910016","0.021913602948188782","0.021913602948188782","0.021913602948188782"
"13926400","0.021171456202864647","0.021171456202864647","0.021171456202864647"
"13942784","0.023500019684433937","0.023500019684433937","0.023500019684433937"
"13959168","0.02278733067214489","0.02278733067214489","0.02278733067214489"
"13975552","0.022707397118210793","0.022707397118210793","0.022707397118210793"
"13991936","0.02276752144098282","0.02276752144098282","0.02276752144098282"
"14008320","0.02308996394276619","0.02308996394276619","0.02308996394276619"
"14024704","0.021901413798332214","0.021901413798332214","0.021901413798332214"
"14041088","0.024043379351496696","0.024043379351496696","0.024043379351496696"
"14057472","0.01967824436724186","0.01967824436724186","0.01967824436724186"
"14073856","0.022792164236307144","0.022792164236307144","0.022792164236307144"
"14090240","0.022035304456949234","0.022035304456949234","0.022035304456949234"
"14106624","0.02215752936899662","0.02215752936899662","0.02215752936899662"
"14123008","0.022788263857364655","0.022788263857364655","0.022788263857364655"
"14139392","0.021153274923563004","0.021153274923563004","0.021153274923563004"
"14155776","0.02428044192492962","0.02428044192492962","0.02428044192492962"
"14172160","0.020241372287273407","0.020241372287273407","0.020241372287273407"
"14188544","0.021087748929858208","0.021087748929858208","0.021087748929858208"
"14204928","0.023846298456192017","0.023846298456192017","0.023846298456192017"
"14221312","0.020592089742422104","0.020592089742422104","0.020592089742422104"
"14237696","0.020235784351825714","0.020235784351825714","0.020235784351825714"
"14254080","0.021298767998814583","0.021298767998814583","0.021298767998814583"
"14270464","0.022530745714902878","0.022530745714902878","0.022530745714902878"
"14286848","0.02189820259809494","0.02189820259809494","0.02189820259809494"
"14303232","0.02260592021048069","0.02260592021048069","0.02260592021048069"
"14319616","0.02283480018377304","0.02283480018377304","0.02283480018377304"
"14336000","0.022448694333434105","0.022448694333434105","0.022448694333434105"
"14352384","0.022509576752781868","0.022509576752781868","0.022509576752781868"
"14368768","0.02247672900557518","0.02247672900557518","0.02247672900557518"
"14385152","0.023414935916662216","0.023414935916662216","0.023414935916662216"
"14401536","0.02111838012933731","0.02111838012933731","0.02111838012933731"
"14417920","0.021948697045445442","0.021948697045445442","0.021948697045445442"
"14434304","0.023133879527449608","0.023133879527449608","0.023133879527449608"
"14450688","0.020806584507226944","0.020806584507226944","0.020806584507226944"
"14467072","0.02069755829870701","0.02069755829870701","0.02069755829870701"
"14483456","0.020987939089536667","0.020987939089536667","0.020987939089536667"
"14499840","0.02034013904631138","0.02034013904631138","0.02034013904631138"
"14516224","0.022679412737488747","0.022679412737488747","0.022679412737488747"
"14532608","0.021554969251155853","0.021554969251155853","0.021554969251155853"
"14548992","0.020861275494098663","0.020861275494098663","0.020861275494098663"
"14565376","0.022922977805137634","0.022922977805137634","0.022922977805137634"
"14581760","0.0213361494243145","0.0213361494243145","0.0213361494243145"
"14598144","0.021273531019687653","0.021273531019687653","0.021273531019687653"
"14614528","0.022227182984352112","0.022227182984352112","0.022227182984352112"
"14630912","0.02019478753209114","0.02019478753209114","0.02019478753209114"
"14647296","0.02596600539982319","0.02596600539982319","0.02596600539982319"
"14663680","0.01968621462583542","0.01968621462583542","0.01968621462583542"
"14680064","0.022008594125509262","0.022008594125509262","0.022008594125509262"
"14696448","0.021177101880311966","0.021177101880311966","0.021177101880311966"
"14712832","0.019668104127049446","0.019668104127049446","0.019668104127049446"
"14729216","0.02255932427942753","0.02255932427942753","0.02255932427942753"
"14745600","0.021772783249616623","0.021772783249616623","0.021772783249616623"
"14761984","0.01955704763531685","0.01955704763531685","0.01955704763531685"
"14778368","0.02414114400744438","0.02414114400744438","0.02414114400744438"
"14794752","0.023000847548246384","0.023000847548246384","0.023000847548246384"
"14811136","0.020399224013090134","0.020399224013090134","0.020399224013090134"
"14827520","0.021305596455931664","0.021305596455931664","0.021305596455931664"
"14843904","0.021474137902259827","0.021474137902259827","0.021474137902259827"
"14860288","0.022042181342840195","0.022042181342840195","0.022042181342840195"
"14876672","0.021580073982477188","0.021580073982477188","0.021580073982477188"
"14893056","0.02171734720468521","0.02171734720468521","0.02171734720468521"
"14909440","0.01857900433242321","0.01857900433242321","0.01857900433242321"
"14925824","0.022576896473765373","0.022576896473765373","0.022576896473765373"
"14942208","0.02106766402721405","0.02106766402721405","0.02106766402721405"
"14958592","0.023141229525208473","0.023141229525208473","0.023141229525208473"
"14974976","0.020987506955862045","0.020987506955862045","0.020987506955862045"
"14991360","0.021493850275874138","0.021493850275874138","0.021493850275874138"
"15007744","0.022153325378894806","0.022153325378894806","0.022153325378894806"
"15024128","0.02141502872109413","0.02141502872109413","0.02141502872109413"
"15040512","0.0232891496270895","0.0232891496270895","0.0232891496270895"
"15056896","0.0201520137488842","0.0201520137488842","0.0201520137488842"
"15073280","0.021856602281332016","0.021856602281332016","0.021856602281332016"
"15089664","0.021041419357061386","0.021041419357061386","0.021041419357061386"
"15106048","0.0216863751411438","0.0216863751411438","0.0216863751411438"
"15122432","0.02145523764193058","0.02145523764193058","0.02145523764193058"
"15138816","0.0246655885130167","0.0246655885130167","0.0246655885130167"
"15155200","0.020054597407579422","0.020054597407579422","0.020054597407579422"
"15171584","0.021820098161697388","0.021820098161697388","0.021820098161697388"
"15187968","0.02243427000939846","0.02243427000939846","0.02243427000939846"
"15204352","0.021541815251111984","0.021541815251111984","0.021541815251111984"
"15220736","0.02201678231358528","0.02201678231358528","0.02201678231358528"
"15237120","0.01935848966240883","0.01935848966240883","0.01935848966240883"
"15253504","0.021861616522073746","0.021861616522073746","0.021861616522073746"
"15269888","0.0205235555768013","0.0205235555768013","0.0205235555768013"
"15286272","0.02053789235651493","0.02053789235651493","0.02053789235651493"
"15302656","0.0215817391872406","0.0215817391872406","0.0215817391872406"
"15319040","0.020413529127836227","0.020413529127836227","0.020413529127836227"
"15335424","0.023483429104089737","0.023483429104089737","0.023483429104089737"
"15351808","0.02110273391008377","0.02110273391008377","0.02110273391008377"
"15368192","0.02091590315103531","0.02091590315103531","0.02091590315103531"
"15384576","0.020608149468898773","0.020608149468898773","0.020608149468898773"
"15400960","0.023494482040405273","0.023494482040405273","0.023494482040405273"
"15417344","0.02165023609995842","0.02165023609995842","0.02165023609995842"
"15433728","0.02152671292424202","0.02152671292424202","0.02152671292424202"
"15450112","0.023505177348852158","0.023505177348852158","0.023505177348852158"
"15466496","0.019528374075889587","0.019528374075889587","0.019528374075889587"
"15482880","0.021814970299601555","0.021814970299601555","0.021814970299601555"
"15499264","0.022320710122585297","0.022320710122585297","0.022320710122585297"
"15515648","0.02207402139902115","0.02207402139902115","0.02207402139902115"
"15532032","0.022134268656373024","0.022134268656373024","0.022134268656373024"
"15548416","0.021979527547955513","0.021979527547955513","0.021979527547955513"
"15564800","0.020167380571365356","0.020167380571365356","0.020167380571365356"
"15581184","0.023879986256361008","0.023879986256361008","0.023879986256361008"
"15597568","0.019583098590373993","0.019583098590373993","0.019583098590373993"
"15613952","0.022037547081708908","0.022037547081708908","0.022037547081708908"
"15630336","0.02033279836177826","0.02033279836177826","0.02033279836177826"
"15646720","0.025118369609117508","0.025118369609117508","0.025118369609117508"
"15663104","0.020022783428430557","0.020022783428430557","0.020022783428430557"
"15679488","0.02138732746243477","0.02138732746243477","0.02138732746243477"
"15695872","0.02117215283215046","0.02117215283215046","0.02117215283215046"
"15712256","0.02308923378586769","0.02308923378586769","0.02308923378586769"
"15728640","0.02025112509727478","0.02025112509727478","0.02025112509727478"
"15745024","0.02189154550433159","0.02189154550433159","0.02189154550433159"
"15761408","0.020710371434688568","0.020710371434688568","0.020710371434688568"
"15777792","0.021767495200037956","0.021767495200037956","0.021767495200037956"
"15794176","0.02064727246761322","0.02064727246761322","0.02064727246761322"
"15810560","0.020876210182905197","0.020876210182905197","0.020876210182905197"
"15826944","0.020415568724274635","0.020415568724274635","0.020415568724274635"
"15843328","0.022040268406271935","0.022040268406271935","0.022040268406271935"
"15859712","0.021963249891996384","0.021963249891996384","0.021963249891996384"
"15876096","0.02249910682439804","0.02249910682439804","0.02249910682439804"
"15892480","0.020550400018692017","0.020550400018692017","0.020550400018692017"
"15908864","0.02162180282175541","0.02162180282175541","0.02162180282175541"
"15925248","0.01939794048666954","0.01939794048666954","0.01939794048666954"
"15941632","0.02306201308965683","0.02306201308965683","0.02306201308965683"
"15958016","0.021282609552145004","0.021282609552145004","0.021282609552145004"
"15974400","0.02086782641708851","0.02086782641708851","0.02086782641708851"
"15990784","0.020683029666543007","0.020683029666543007","0.020683029666543007"
"16007168","0.019992638379335403","0.019992638379335403","0.019992638379335403"
"16023552","0.01933290809392929","0.01933290809392929","0.01933290809392929"
"16039936","0.021279286593198776","0.021279286593198776","0.021279286593198776"
"16056320","0.020603835582733154","0.020603835582733154","0.020603835582733154"
"16072704","0.021676432341337204","0.021676432341337204","0.021676432341337204"
"16089088","0.022855861112475395","0.022855861112475395","0.022855861112475395"
"16105472","0.019973885267972946","0.019973885267972946","0.019973885267972946"
"16121856","0.021460875868797302","0.021460875868797302","0.021460875868797302"
"16138240","0.021276645362377167","0.021276645362377167","0.021276645362377167"
"16154624","0.021138576790690422","0.021138576790690422","0.021138576790690422"
"16171008","0.01965179666876793","0.01965179666876793","0.01965179666876793"
"16187392","0.02224147692322731","0.02224147692322731","0.02224147692322731"
"16203776","0.020953040570020676","0.020953040570020676","0.020953040570020676"
"16220160","0.020660866051912308","0.020660866051912308","0.020660866051912308"
"16236544","0.019803155213594437","0.019803155213594437","0.019803155213594437"
"16252928","0.0212734192609787","0.0212734192609787","0.0212734192609787"
"16269312","0.01877436228096485","0.01877436228096485","0.01877436228096485"
"16285696","0.022788725793361664","0.022788725793361664","0.022788725793361664"
"16302080","0.021578244864940643","0.021578244864940643","0.021578244864940643"
"16318464","0.022205982357263565","0.022205982357263565","0.022205982357263565"
"16334848","0.020826343446969986","0.020826343446969986","0.020826343446969986"
"16351232","0.019186116755008698","0.019186116755008698","0.019186116755008698"
"16367616","0.021421708166599274","0.021421708166599274","0.021421708166599274"
"16384000","0.021620552986860275","0.021620552986860275","0.021620552986860275"
"16400384","0.02113064005970955","0.02113064005970955","0.02113064005970955"
"16416768","0.020088134333491325","0.020088134333491325","0.020088134333491325"
"16433152","0.02197183482348919","0.02197183482348919","0.02197183482348919"
"16449536","0.020576663315296173","0.020576663315296173","0.020576663315296173"
"16465920","0.022215895354747772","0.022215895354747772","0.022215895354747772"
"16482304","0.01817057654261589","0.01817057654261589","0.01817057654261589"
"16498688","0.019885696470737457","0.019885696470737457","0.019885696470737457"
"16515072","0.020420582965016365","0.020420582965016365","0.020420582965016365"
"16531456","0.022396139800548553","0.022396139800548553","0.022396139800548553"
"16547840","0.019025513902306557","0.019025513902306557","0.019025513902306557"
"16564224","0.02288515493273735","0.02288515493273735","0.02288515493273735"
"16580608","0.019499339163303375","0.019499339163303375","0.019499339163303375"
"16596992","0.021245425567030907","0.021245425567030907","0.021245425567030907"
"16613376","0.02222421020269394","0.02222421020269394","0.02222421020269394"
"16629760","0.019911475479602814","0.019911475479602814","0.019911475479602814"
"16646144","0.020737463608384132","0.020737463608384132","0.020737463608384132"
"16662528","0.021272649988532066","0.021272649988532066","0.021272649988532066"
"16678912","0.02058294415473938","0.02058294415473938","0.02058294415473938"
"16695296","0.02269480749964714","0.02269480749964714","0.02269480749964714"
"16711680","0.02096327394247055","0.02096327394247055","0.02096327394247055"
"16728064","0.02024269290268421","0.02024269290268421","0.02024269290268421"
"16744448","0.01996680349111557","0.01996680349111557","0.01996680349111557"
"16760832","0.02053125761449337","0.02053125761449337","0.02053125761449337"
"16777216","0.022169627249240875","0.022169627249240875","0.022169627249240875"
"16793600","0.018693655729293823","0.018693655729293823","0.018693655729293823"
"16809984","0.021034739911556244","0.021034739911556244","0.021034739911556244"
"16826368","0.020483626052737236","0.020483626052737236","0.020483626052737236"
"16842752","0.0214775949716568","0.0214775949716568","0.0214775949716568"
"16859136","0.021675096824765205","0.021675096824765205","0.021675096824765205"
"16875520","0.021108239889144897","0.021108239889144897","0.021108239889144897"
"16891904","0.019042253494262695","0.019042253494262695","0.019042253494262695"
"16908288","0.020847395062446594","0.020847395062446594","0.020847395062446594"
"16924672","0.021642258390784264","0.021642258390784264","0.021642258390784264"
"16941056","0.01951451413333416","0.01951451413333416","0.01951451413333416"
"16957440","0.022742165252566338","0.022742165252566338","0.022742165252566338"
"16973824","0.02185424044728279","0.02185424044728279","0.02185424044728279"
"16990208","0.01879304274916649","0.01879304274916649","0.01879304274916649"
"17006592","0.01951153203845024","0.01951153203845024","0.01951153203845024"
"17022976","0.022357497364282608","0.022357497364282608","0.022357497364282608"
"17039360","0.020413195714354515","0.020413195714354515","0.020413195714354515"
"17055744","0.021789880469441414","0.021789880469441414","0.021789880469441414"
