"Step","RewardsMean","Alien-v5__atarienvpool_bootstrCI - rewards/rewards_mean__MIN","Alien-v5__atarienvpool_bootstrCI - rewards/rewards_mean__MAX"
"9977856","0.022629112005233765","0.022629112005233765","0.022629112005233765"
"9994240","0.024522027000784874","0.024522027000784874","0.024522027000784874"
"10010624","0.021983973681926727","0.021983973681926727","0.021983973681926727"
"10027008","0.021126436069607735","0.021126436069607735","0.021126436069607735"
"10043392","0.023405902087688446","0.023405902087688446","0.023405902087688446"
"10059776","0.022714681923389435","0.022714681923389435","0.022714681923389435"
"10076160","0.0220977533608675","0.0220977533608675","0.0220977533608675"
"10092544","0.021864978596568108","0.021864978596568108","0.021864978596568108"
"10108928","0.02216799557209015","0.02216799557209015","0.02216799557209015"
"10125312","0.02091580629348755","0.02091580629348755","0.02091580629348755"
"10141696","0.020569387823343277","0.020569387823343277","0.020569387823343277"
"10158080","0.021558688953518867","0.021558688953518867","0.021558688953518867"
"10174464","0.020503807812929153","0.020503807812929153","0.020503807812929153"
"10190848","0.02003380097448826","0.02003380097448826","0.02003380097448826"
"10207232","0.023014124482870102","0.023014124482870102","0.023014124482870102"
"10223616","0.019551824778318405","0.019551824778318405","0.019551824778318405"
"10240000","0.019989460706710815","0.019989460706710815","0.019989460706710815"
"10256384","0.02226349338889122","0.02226349338889122","0.02226349338889122"
"10272768","0.02073005586862564","0.02073005586862564","0.02073005586862564"
"10289152","0.02177245542407036","0.02177245542407036","0.02177245542407036"
"10305536","0.02339039370417595","0.02339039370417595","0.02339039370417595"
"10321920","0.023605801165103912","0.023605801165103912","0.023605801165103912"
"10338304","0.02335670217871666","0.02335670217871666","0.02335670217871666"
"10354688","0.020340483635663986","0.020340483635663986","0.020340483635663986"
"10371072","0.020295297726988792","0.020295297726988792","0.020295297726988792"
"10387456","0.022536437958478928","0.022536437958478928","0.022536437958478928"
"10403840","0.02313479408621788","0.02313479408621788","0.02313479408621788"
"10420224","0.024114252999424934","0.024114252999424934","0.024114252999424934"
"10436608","0.02391969785094261","0.02391969785094261","0.02391969785094261"
"10452992","0.02340209297835827","0.02340209297835827","0.02340209297835827"
"10469376","0.023674272000789642","0.023674272000789642","0.023674272000789642"
"10485760","0.022634943947196007","0.022634943947196007","0.022634943947196007"
"10502144","0.02234669029712677","0.02234669029712677","0.02234669029712677"
"10518528","0.023535653948783875","0.023535653948783875","0.023535653948783875"
"10534912","0.021585088223218918","0.021585088223218918","0.021585088223218918"
"10551296","0.021243775263428688","0.021243775263428688","0.021243775263428688"
"10567680","0.02440059557557106","0.02440059557557106","0.02440059557557106"
"10584064","0.024389375001192093","0.024389375001192093","0.024389375001192093"
"10600448","0.024321915581822395","0.024321915581822395","0.024321915581822395"
"10616832","0.022601263597607613","0.022601263597607613","0.022601263597607613"
"10633216","0.023350756615400314","0.023350756615400314","0.023350756615400314"
"10649600","0.022808488458395004","0.022808488458395004","0.022808488458395004"
"10665984","0.02474791742861271","0.02474791742861271","0.02474791742861271"
"10682368","0.025253064930438995","0.025253064930438995","0.025253064930438995"
"10698752","0.021571476012468338","0.021571476012468338","0.021571476012468338"
"10715136","0.022101495414972305","0.022101495414972305","0.022101495414972305"
"10731520","0.022473739460110664","0.022473739460110664","0.022473739460110664"
"10747904","0.02201654203236103","0.02201654203236103","0.02201654203236103"
"10764288","0.022625869140028954","0.022625869140028954","0.022625869140028954"
"10780672","0.02682776376605034","0.02682776376605034","0.02682776376605034"
"10797056","0.021738411858677864","0.021738411858677864","0.021738411858677864"
"10813440","0.02254389598965645","0.02254389598965645","0.02254389598965645"
"10829824","0.0227024145424366","0.0227024145424366","0.0227024145424366"
"10846208","0.02318187616765499","0.02318187616765499","0.02318187616765499"
"10862592","0.024288872256875038","0.024288872256875038","0.024288872256875038"
"10878976","0.023148320615291595","0.023148320615291595","0.023148320615291595"
"10895360","0.0225958414375782","0.0225958414375782","0.0225958414375782"
"10911744","0.02147471159696579","0.02147471159696579","0.02147471159696579"
"10928128","0.0206755418330431","0.0206755418330431","0.0206755418330431"
"10944512","0.023919211700558662","0.023919211700558662","0.023919211700558662"
"10960896","0.023057494312524796","0.023057494312524796","0.023057494312524796"
"10977280","0.023674659430980682","0.023674659430980682","0.023674659430980682"
"10993664","0.02331719920039177","0.02331719920039177","0.02331719920039177"
"11010048","0.020582562312483788","0.020582562312483788","0.020582562312483788"
"11026432","0.0218191035091877","0.0218191035091877","0.0218191035091877"
"11042816","0.024734998121857643","0.024734998121857643","0.024734998121857643"
"11059200","0.020803645253181458","0.020803645253181458","0.020803645253181458"
"11075584","0.022482499480247498","0.022482499480247498","0.022482499480247498"
"11091968","0.022072184830904007","0.022072184830904007","0.022072184830904007"
"11108352","0.022737648338079453","0.022737648338079453","0.022737648338079453"
"11124736","0.02519337460398674","0.02519337460398674","0.02519337460398674"
"11141120","0.023805294185876846","0.023805294185876846","0.023805294185876846"
"11157504","0.02333803102374077","0.02333803102374077","0.02333803102374077"
"11173888","0.02352345921099186","0.02352345921099186","0.02352345921099186"
"11190272","0.024722479283809662","0.024722479283809662","0.024722479283809662"
"11206656","0.02176019549369812","0.02176019549369812","0.02176019549369812"
"11223040","0.02167096547782421","0.02167096547782421","0.02167096547782421"
"11239424","0.022591497749090195","0.022591497749090195","0.022591497749090195"
"11255808","0.023818809539079666","0.023818809539079666","0.023818809539079666"
"11272192","0.02527664601802826","0.02527664601802826","0.02527664601802826"
"11288576","0.023508088663220406","0.023508088663220406","0.023508088663220406"
"11304960","0.02277989313006401","0.02277989313006401","0.02277989313006401"
"11321344","0.021640600636601448","0.021640600636601448","0.021640600636601448"
"11337728","0.02259203791618347","0.02259203791618347","0.02259203791618347"
"11354112","0.024395456537604332","0.024395456537604332","0.024395456537604332"
"11370496","0.02435879223048687","0.02435879223048687","0.02435879223048687"
"11386880","0.024387801066040993","0.024387801066040993","0.024387801066040993"
"11403264","0.022914908826351166","0.022914908826351166","0.022914908826351166"
"11419648","0.022755371406674385","0.022755371406674385","0.022755371406674385"
"11436032","0.022322924807667732","0.022322924807667732","0.022322924807667732"
"11452416","0.025309788063168526","0.025309788063168526","0.025309788063168526"
"11468800","0.02387813851237297","0.02387813851237297","0.02387813851237297"
"11485184","0.02235480770468712","0.02235480770468712","0.02235480770468712"
"11501568","0.024721121415495872","0.024721121415495872","0.024721121415495872"
"11517952","0.022079112008213997","0.022079112008213997","0.022079112008213997"
"11534336","0.022309932857751846","0.022309932857751846","0.022309932857751846"
"11550720","0.02702648937702179","0.02702648937702179","0.02702648937702179"
"11567104","0.0236382856965065","0.0236382856965065","0.0236382856965065"
"11583488","0.02041010931134224","0.02041010931134224","0.02041010931134224"
"11599872","0.02137107215821743","0.02137107215821743","0.02137107215821743"
"11616256","0.02220488339662552","0.02220488339662552","0.02220488339662552"
"11632640","0.02314804494380951","0.02314804494380951","0.02314804494380951"
"11649024","0.024280589073896408","0.024280589073896408","0.024280589073896408"
"11665408","0.023474711924791336","0.023474711924791336","0.023474711924791336"
"11681792","0.023439565673470497","0.023439565673470497","0.023439565673470497"
"11698176","0.02384607121348381","0.02384607121348381","0.02384607121348381"
"11714560","0.02360394597053528","0.02360394597053528","0.02360394597053528"
"11730944","0.02297762967646122","0.02297762967646122","0.02297762967646122"
"11747328","0.023781266063451767","0.023781266063451767","0.023781266063451767"
"11763712","0.022222448140382767","0.022222448140382767","0.022222448140382767"
"11780096","0.023397430777549744","0.023397430777549744","0.023397430777549744"
"11796480","0.02278558723628521","0.02278558723628521","0.02278558723628521"
"11812864","0.024780329316854477","0.024780329316854477","0.024780329316854477"
"11829248","0.023235900327563286","0.023235900327563286","0.023235900327563286"
"11845632","0.02442075125873089","0.02442075125873089","0.02442075125873089"
"11862016","0.02228698506951332","0.02228698506951332","0.02228698506951332"
"11878400","0.021762531250715256","0.021762531250715256","0.021762531250715256"
"11894784","0.024836430326104164","0.024836430326104164","0.024836430326104164"
"11911168","0.02348557487130165","0.02348557487130165","0.02348557487130165"
"11927552","0.022959303110837936","0.022959303110837936","0.022959303110837936"
"11943936","0.022323915734887123","0.022323915734887123","0.022323915734887123"
"11960320","0.022403080016374588","0.022403080016374588","0.022403080016374588"
"11976704","0.024461381137371063","0.024461381137371063","0.024461381137371063"
"11993088","0.025012534111738205","0.025012534111738205","0.025012534111738205"
"12009472","0.02535761147737503","0.02535761147737503","0.02535761147737503"
"12025856","0.023585952818393707","0.023585952818393707","0.023585952818393707"
"12042240","0.022746074944734573","0.022746074944734573","0.022746074944734573"
"12058624","0.024267923086881638","0.024267923086881638","0.024267923086881638"
"12075008","0.023495536297559738","0.023495536297559738","0.023495536297559738"
"12091392","0.02231622114777565","0.02231622114777565","0.02231622114777565"
"12107776","0.02323904260993004","0.02323904260993004","0.02323904260993004"
"12124160","0.02357250452041626","0.02357250452041626","0.02357250452041626"
"12140544","0.023035841062664986","0.023035841062664986","0.023035841062664986"
"12156928","0.02474425733089447","0.02474425733089447","0.02474425733089447"
"12173312","0.023823367431759834","0.023823367431759834","0.023823367431759834"
"12189696","0.024863777682185173","0.024863777682185173","0.024863777682185173"
"12206080","0.024079956114292145","0.024079956114292145","0.024079956114292145"
"12222464","0.022441785782575607","0.022441785782575607","0.022441785782575607"
"12238848","0.02445141039788723","0.02445141039788723","0.02445141039788723"
"12255232","0.0238583292812109","0.0238583292812109","0.0238583292812109"
"12271616","0.023131582885980606","0.023131582885980606","0.023131582885980606"
"12288000","0.024158157408237457","0.024158157408237457","0.024158157408237457"
"12304384","0.023255551233887672","0.023255551233887672","0.023255551233887672"
"12320768","0.023087376728653908","0.023087376728653908","0.023087376728653908"
"12337152","0.02445230260491371","0.02445230260491371","0.02445230260491371"
"12353536","0.02402479387819767","0.02402479387819767","0.02402479387819767"
"12369920","0.02352939173579216","0.02352939173579216","0.02352939173579216"
"12386304","0.02399577386677265","0.02399577386677265","0.02399577386677265"
"12402688","0.022561868652701378","0.022561868652701378","0.022561868652701378"
"12419072","0.023222370073199272","0.023222370073199272","0.023222370073199272"
"12435456","0.02470690757036209","0.02470690757036209","0.02470690757036209"
"12451840","0.021692311391234398","0.021692311391234398","0.021692311391234398"
"12468224","0.02342137321829796","0.02342137321829796","0.02342137321829796"
"12484608","0.023738589137792587","0.023738589137792587","0.023738589137792587"
"12500992","0.02346092462539673","0.02346092462539673","0.02346092462539673"
"12517376","0.023793764412403107","0.023793764412403107","0.023793764412403107"
"12533760","0.0223942119628191","0.0223942119628191","0.0223942119628191"
"12550144","0.023931894451379776","0.023931894451379776","0.023931894451379776"
"12566528","0.023788444697856903","0.023788444697856903","0.023788444697856903"
"12582912","0.024229247123003006","0.024229247123003006","0.024229247123003006"
"12599296","0.023425735533237457","0.023425735533237457","0.023425735533237457"
"12615680","0.024096239358186722","0.024096239358186722","0.024096239358186722"
"12632064","0.02442805841565132","0.02442805841565132","0.02442805841565132"
"12648448","0.023460831493139267","0.023460831493139267","0.023460831493139267"
"12664832","0.025073831900954247","0.025073831900954247","0.025073831900954247"
"12681216","0.02110908553004265","0.02110908553004265","0.02110908553004265"
"12697600","0.0239003524184227","0.0239003524184227","0.0239003524184227"
"12713984","0.02572830766439438","0.02572830766439438","0.02572830766439438"
"12730368","0.025121966376900673","0.025121966376900673","0.025121966376900673"
"12746752","0.021863754838705063","0.021863754838705063","0.021863754838705063"
"12763136","0.02548699639737606","0.02548699639737606","0.02548699639737606"
"12779520","0.024870097637176514","0.024870097637176514","0.024870097637176514"
"12795904","0.022531602531671524","0.022531602531671524","0.022531602531671524"
"12812288","0.022541172802448273","0.022541172802448273","0.022541172802448273"
"12828672","0.022790364921092987","0.022790364921092987","0.022790364921092987"
"12845056","0.021965019404888153","0.021965019404888153","0.021965019404888153"
"12861440","0.02279522269964218","0.02279522269964218","0.02279522269964218"
"12877824","0.023367255926132202","0.023367255926132202","0.023367255926132202"
"12894208","0.02139805443584919","0.02139805443584919","0.02139805443584919"
"12910592","0.024204567074775696","0.024204567074775696","0.024204567074775696"
"12926976","0.024883437901735306","0.024883437901735306","0.024883437901735306"
"12943360","0.024444371461868286","0.024444371461868286","0.024444371461868286"
"12959744","0.02192627638578415","0.02192627638578415","0.02192627638578415"
"12976128","0.023132186383008957","0.023132186383008957","0.023132186383008957"
"12992512","0.02425565756857395","0.02425565756857395","0.02425565756857395"
"13008896","0.02315928041934967","0.02315928041934967","0.02315928041934967"
"13025280","0.024403143674135208","0.024403143674135208","0.024403143674135208"
"13041664","0.02303982898592949","0.02303982898592949","0.02303982898592949"
"13058048","0.021598707884550095","0.021598707884550095","0.021598707884550095"
"13074432","0.020993027836084366","0.020993027836084366","0.020993027836084366"
"13090816","0.022477444261312485","0.022477444261312485","0.022477444261312485"
"13107200","0.02180025912821293","0.02180025912821293","0.02180025912821293"
"13123584","0.023564275354146957","0.023564275354146957","0.023564275354146957"
"13139968","0.023196423426270485","0.023196423426270485","0.023196423426270485"
"13156352","0.020591747015714645","0.020591747015714645","0.020591747015714645"
"13172736","0.020334284752607346","0.020334284752607346","0.020334284752607346"
"13189120","0.02264963649213314","0.02264963649213314","0.02264963649213314"
"13205504","0.0215580053627491","0.0215580053627491","0.0215580053627491"
"13221888","0.02336249127984047","0.02336249127984047","0.02336249127984047"
"13238272","0.025309156626462936","0.025309156626462936","0.025309156626462936"
"13254656","0.023079853504896164","0.023079853504896164","0.023079853504896164"
"13271040","0.023621922358870506","0.023621922358870506","0.023621922358870506"
"13287424","0.022694429382681847","0.022694429382681847","0.022694429382681847"
"13303808","0.023760303854942322","0.023760303854942322","0.023760303854942322"
"13320192","0.021519597619771957","0.021519597619771957","0.021519597619771957"
"13336576","0.02394796349108219","0.02394796349108219","0.02394796349108219"
"13352960","0.025875158607959747","0.025875158607959747","0.025875158607959747"
"13369344","0.021979328244924545","0.021979328244924545","0.021979328244924545"
"13385728","0.023855553939938545","0.023855553939938545","0.023855553939938545"
"13402112","0.021578174084424973","0.021578174084424973","0.021578174084424973"
"13418496","0.02166885696351528","0.02166885696351528","0.02166885696351528"
"13434880","0.023879483342170715","0.023879483342170715","0.023879483342170715"
"13451264","0.022259024903178215","0.022259024903178215","0.022259024903178215"
"13467648","0.02434665337204933","0.02434665337204933","0.02434665337204933"
"13484032","0.0224325992166996","0.0224325992166996","0.0224325992166996"
"13500416","0.020614393055438995","0.020614393055438995","0.020614393055438995"
"13516800","0.022862249985337257","0.022862249985337257","0.022862249985337257"
"13533184","0.021816564723849297","0.021816564723849297","0.021816564723849297"
"13549568","0.022597484290599823","0.022597484290599823","0.022597484290599823"
"13565952","0.022325849160552025","0.022325849160552025","0.022325849160552025"
"13582336","0.022494597360491753","0.022494597360491753","0.022494597360491753"
"13598720","0.023833243176341057","0.023833243176341057","0.023833243176341057"
"13615104","0.02261543832719326","0.02261543832719326","0.02261543832719326"
"13631488","0.02326168119907379","0.02326168119907379","0.02326168119907379"
"13647872","0.02317657694220543","0.02317657694220543","0.02317657694220543"
"13664256","0.024101484566926956","0.024101484566926956","0.024101484566926956"
"13680640","0.022311663255095482","0.022311663255095482","0.022311663255095482"
"13697024","0.02394210919737816","0.02394210919737816","0.02394210919737816"
"13713408","0.02548994868993759","0.02548994868993759","0.02548994868993759"
"13729792","0.019916174933314323","0.019916174933314323","0.019916174933314323"
"13746176","0.020629456266760826","0.020629456266760826","0.020629456266760826"
"13762560","0.022578958421945572","0.022578958421945572","0.022578958421945572"
"13778944","0.02245442569255829","0.02245442569255829","0.02245442569255829"
"13795328","0.02341737598180771","0.02341737598180771","0.02341737598180771"
"13811712","0.023609431460499763","0.023609431460499763","0.023609431460499763"
"13828096","0.021719887852668762","0.021719887852668762","0.021719887852668762"
"13844480","0.021887730807065964","0.021887730807065964","0.021887730807065964"
"13860864","0.022041641175746918","0.022041641175746918","0.022041641175746918"
"13877248","0.022714652121067047","0.022714652121067047","0.022714652121067047"
"13893632","0.024180609732866287","0.024180609732866287","0.024180609732866287"
"13910016","0.022160060703754425","0.022160060703754425","0.022160060703754425"
"13926400","0.023096930235624313","0.023096930235624313","0.023096930235624313"
"13942784","0.024243280291557312","0.024243280291557312","0.024243280291557312"
"13959168","0.02084657922387123","0.02084657922387123","0.02084657922387123"
"13975552","0.02061866596341133","0.02061866596341133","0.02061866596341133"
"13991936","0.023289499804377556","0.023289499804377556","0.023289499804377556"
"14008320","0.022673824802041054","0.022673824802041054","0.022673824802041054"
"14024704","0.022852638736367226","0.022852638736367226","0.022852638736367226"
"14041088","0.023559855297207832","0.023559855297207832","0.023559855297207832"
"14057472","0.022285407409071922","0.022285407409071922","0.022285407409071922"
"14073856","0.021090727299451828","0.021090727299451828","0.021090727299451828"
"14090240","0.021894630044698715","0.021894630044698715","0.021894630044698715"
"14106624","0.02465125173330307","0.02465125173330307","0.02465125173330307"
"14123008","0.02445649355649948","0.02445649355649948","0.02445649355649948"
"14139392","0.022099580615758896","0.022099580615758896","0.022099580615758896"
"14155776","0.021593278273940086","0.021593278273940086","0.021593278273940086"
"14172160","0.01962129957973957","0.01962129957973957","0.01962129957973957"
"14188544","0.021111585199832916","0.021111585199832916","0.021111585199832916"
"14204928","0.02241300791501999","0.02241300791501999","0.02241300791501999"
"14221312","0.023899272084236145","0.023899272084236145","0.023899272084236145"
"14237696","0.02451300248503685","0.02451300248503685","0.02451300248503685"
"14254080","0.023503772914409637","0.023503772914409637","0.023503772914409637"
"14270464","0.020321790128946304","0.020321790128946304","0.020321790128946304"
"14286848","0.01839502528309822","0.01839502528309822","0.01839502528309822"
"14303232","0.019671525806188583","0.019671525806188583","0.019671525806188583"
"14319616","0.022039778530597687","0.022039778530597687","0.022039778530597687"
"14336000","0.021916422992944717","0.021916422992944717","0.021916422992944717"
"14352384","0.023582875728607178","0.023582875728607178","0.023582875728607178"
"14368768","0.021061602979898453","0.021061602979898453","0.021061602979898453"
"14385152","0.02263994701206684","0.02263994701206684","0.02263994701206684"
"14401536","0.021449221298098564","0.021449221298098564","0.021449221298098564"
"14417920","0.020984919741749763","0.020984919741749763","0.020984919741749763"
"14434304","0.02282216213643551","0.02282216213643551","0.02282216213643551"
"14450688","0.0228813998401165","0.0228813998401165","0.0228813998401165"
"14467072","0.021967671811580658","0.021967671811580658","0.021967671811580658"
"14483456","0.022359050810337067","0.022359050810337067","0.022359050810337067"
"14499840","0.023720933124423027","0.023720933124423027","0.023720933124423027"
"14516224","0.02198067121207714","0.02198067121207714","0.02198067121207714"
"14532608","0.022687185555696487","0.022687185555696487","0.022687185555696487"
"14548992","0.021747346967458725","0.021747346967458725","0.021747346967458725"
"14565376","0.01876165345311165","0.01876165345311165","0.01876165345311165"
"14581760","0.022754067555069923","0.022754067555069923","0.022754067555069923"
"14598144","0.022616436704993248","0.022616436704993248","0.022616436704993248"
"14614528","0.023044556379318237","0.023044556379318237","0.023044556379318237"
"14630912","0.022723689675331116","0.022723689675331116","0.022723689675331116"
"14647296","0.021669259294867516","0.021669259294867516","0.021669259294867516"
"14663680","0.023108720779418945","0.023108720779418945","0.023108720779418945"
"14680064","0.020899813622236252","0.020899813622236252","0.020899813622236252"
"14696448","0.023610133677721024","0.023610133677721024","0.023610133677721024"
"14712832","0.023367762565612793","0.023367762565612793","0.023367762565612793"
"14729216","0.021660197526216507","0.021660197526216507","0.021660197526216507"
"14745600","0.02172316238284111","0.02172316238284111","0.02172316238284111"
"14761984","0.022688942030072212","0.022688942030072212","0.022688942030072212"
"14778368","0.024007223546504974","0.024007223546504974","0.024007223546504974"
"14794752","0.022598765790462494","0.022598765790462494","0.022598765790462494"
"14811136","0.023628968745470047","0.023628968745470047","0.023628968745470047"
"14827520","0.0230727456510067","0.0230727456510067","0.0230727456510067"
"14843904","0.022256722673773766","0.022256722673773766","0.022256722673773766"
"14860288","0.02144080586731434","0.02144080586731434","0.02144080586731434"
"14876672","0.024209588766098022","0.024209588766098022","0.024209588766098022"
"14893056","0.023785654455423355","0.023785654455423355","0.023785654455423355"
"14909440","0.022158514708280563","0.022158514708280563","0.022158514708280563"
"14925824","0.022310152649879456","0.022310152649879456","0.022310152649879456"
"14942208","0.021365512162446976","0.021365512162446976","0.021365512162446976"
"14958592","0.025085918605327606","0.025085918605327606","0.025085918605327606"
"14974976","0.023222628980875015","0.023222628980875015","0.023222628980875015"
"14991360","0.0221344493329525","0.0221344493329525","0.0221344493329525"
"15007744","0.021843301132321358","0.021843301132321358","0.021843301132321358"
"15024128","0.0208209827542305","0.0208209827542305","0.0208209827542305"
"15040512","0.023453444242477417","0.023453444242477417","0.023453444242477417"
"15056896","0.023876693099737167","0.023876693099737167","0.023876693099737167"
"15073280","0.02350481040775776","0.02350481040775776","0.02350481040775776"
"15089664","0.023514099419116974","0.023514099419116974","0.023514099419116974"
"15106048","0.020341210067272186","0.020341210067272186","0.020341210067272186"
"15122432","0.021291159093379974","0.021291159093379974","0.021291159093379974"
"15138816","0.024156078696250916","0.024156078696250916","0.024156078696250916"
"15155200","0.025022991001605988","0.025022991001605988","0.025022991001605988"
"15171584","0.023529477417469025","0.023529477417469025","0.023529477417469025"
"15187968","0.02303020842373371","0.02303020842373371","0.02303020842373371"
"15204352","0.02045903354883194","0.02045903354883194","0.02045903354883194"
"15220736","0.023270728066563606","0.023270728066563606","0.023270728066563606"
"15237120","0.020829346030950546","0.020829346030950546","0.020829346030950546"
"15253504","0.02383427508175373","0.02383427508175373","0.02383427508175373"
"15269888","0.023359980434179306","0.023359980434179306","0.023359980434179306"
"15286272","0.021507957950234413","0.021507957950234413","0.021507957950234413"
"15302656","0.0213359072804451","0.0213359072804451","0.0213359072804451"
"15319040","0.022647537291049957","0.022647537291049957","0.022647537291049957"
"15335424","0.022565219551324844","0.022565219551324844","0.022565219551324844"
"15351808","0.024044018238782883","0.024044018238782883","0.024044018238782883"
"15368192","0.02307504415512085","0.02307504415512085","0.02307504415512085"
"15384576","0.021355628967285156","0.021355628967285156","0.021355628967285156"
"15400960","0.02183419093489647","0.02183419093489647","0.02183419093489647"
"15417344","0.02235110104084015","0.02235110104084015","0.02235110104084015"
"15433728","0.024608375504612923","0.024608375504612923","0.024608375504612923"
"15450112","0.024355106055736542","0.024355106055736542","0.024355106055736542"
"15466496","0.02414265275001526","0.02414265275001526","0.02414265275001526"
"15482880","0.022501442581415176","0.022501442581415176","0.022501442581415176"
"15499264","0.021862458437681198","0.021862458437681198","0.021862458437681198"
"15515648","0.021924352273344994","0.021924352273344994","0.021924352273344994"
"15532032","0.022141024470329285","0.022141024470329285","0.022141024470329285"
"15548416","0.022253477945923805","0.022253477945923805","0.022253477945923805"
"15564800","0.024195579811930656","0.024195579811930656","0.024195579811930656"
"15581184","0.023062219843268394","0.023062219843268394","0.023062219843268394"
"15597568","0.024340996518731117","0.024340996518731117","0.024340996518731117"
"15613952","0.020355740562081337","0.020355740562081337","0.020355740562081337"
"15630336","0.023283958435058594","0.023283958435058594","0.023283958435058594"
"15646720","0.020710747689008713","0.020710747689008713","0.020710747689008713"
"15663104","0.02376660704612732","0.02376660704612732","0.02376660704612732"
"15679488","0.022789165377616882","0.022789165377616882","0.022789165377616882"
"15695872","0.022849619388580322","0.022849619388580322","0.022849619388580322"
"15712256","0.02173127792775631","0.02173127792775631","0.02173127792775631"
"15728640","0.02293320558965206","0.02293320558965206","0.02293320558965206"
"15745024","0.023600637912750244","0.023600637912750244","0.023600637912750244"
"15761408","0.023815181106328964","0.023815181106328964","0.023815181106328964"
"15777792","0.022694934159517288","0.022694934159517288","0.022694934159517288"
"15794176","0.020815353840589523","0.020815353840589523","0.020815353840589523"
"15810560","0.021717820316553116","0.021717820316553116","0.021717820316553116"
"15826944","0.02278854511678219","0.02278854511678219","0.02278854511678219"
"15843328","0.022225577384233475","0.022225577384233475","0.022225577384233475"
"15859712","0.02346166968345642","0.02346166968345642","0.02346166968345642"
"15876096","0.022344738245010376","0.022344738245010376","0.022344738245010376"
"15892480","0.022638792172074318","0.022638792172074318","0.022638792172074318"
"15908864","0.021755123510956764","0.021755123510956764","0.021755123510956764"
"15925248","0.0240513663738966","0.0240513663738966","0.0240513663738966"
"15941632","0.021770894527435303","0.021770894527435303","0.021770894527435303"
"15958016","0.020539842545986176","0.020539842545986176","0.020539842545986176"
"15974400","0.0196085162460804","0.0196085162460804","0.0196085162460804"
"15990784","0.02248597890138626","0.02248597890138626","0.02248597890138626"
"16007168","0.02218448370695114","0.02218448370695114","0.02218448370695114"
"16023552","0.02437458746135235","0.02437458746135235","0.02437458746135235"
"16039936","0.023413589224219322","0.023413589224219322","0.023413589224219322"
"16056320","0.02206798642873764","0.02206798642873764","0.02206798642873764"
"16072704","0.02200034260749817","0.02200034260749817","0.02200034260749817"
"16089088","0.021688003093004227","0.021688003093004227","0.021688003093004227"
"16105472","0.02362947165966034","0.02362947165966034","0.02362947165966034"
"16121856","0.024952473118901253","0.024952473118901253","0.024952473118901253"
"16138240","0.02310413308441639","0.02310413308441639","0.02310413308441639"
"16154624","0.02034391276538372","0.02034391276538372","0.02034391276538372"
"16171008","0.022932466119527817","0.022932466119527817","0.022932466119527817"
"16187392","0.01996411755681038","0.01996411755681038","0.01996411755681038"
"16203776","0.022138912230730057","0.022138912230730057","0.022138912230730057"
"16220160","0.02471047453582287","0.02471047453582287","0.02471047453582287"
"16236544","0.02339104376733303","0.02339104376733303","0.02339104376733303"
"16252928","0.02142897993326187","0.02142897993326187","0.02142897993326187"
"16269312","0.02375657856464386","0.02375657856464386","0.02375657856464386"
"16285696","0.02276037260890007","0.02276037260890007","0.02276037260890007"
"16302080","0.023465290665626526","0.023465290665626526","0.023465290665626526"
"16318464","0.023435723036527634","0.023435723036527634","0.023435723036527634"
"16334848","0.02052384242415428","0.02052384242415428","0.02052384242415428"
"16351232","0.021409377455711365","0.021409377455711365","0.021409377455711365"
"16367616","0.020146310329437256","0.020146310329437256","0.020146310329437256"
"16384000","0.022650569677352905","0.022650569677352905","0.022650569677352905"
"16400384","0.02249111980199814","0.02249111980199814","0.02249111980199814"
"16416768","0.023848501965403557","0.023848501965403557","0.023848501965403557"
"16433152","0.024343950673937798","0.024343950673937798","0.024343950673937798"
"16449536","0.022386610507965088","0.022386610507965088","0.022386610507965088"
"16465920","0.021214500069618225","0.021214500069618225","0.021214500069618225"
"16482304","0.020222673192620277","0.020222673192620277","0.020222673192620277"
"16498688","0.022905580699443817","0.022905580699443817","0.022905580699443817"
"16515072","0.024697793647646904","0.024697793647646904","0.024697793647646904"
"16531456","0.022894512861967087","0.022894512861967087","0.022894512861967087"
"16547840","0.023352064192295074","0.023352064192295074","0.023352064192295074"
"16564224","0.021461350843310356","0.021461350843310356","0.021461350843310356"
"16580608","0.020021822303533554","0.020021822303533554","0.020021822303533554"
"16596992","0.022713150829076767","0.022713150829076767","0.022713150829076767"
"16613376","0.022757895290851593","0.022757895290851593","0.022757895290851593"
"16629760","0.023432398214936256","0.023432398214936256","0.023432398214936256"
"16646144","0.022055689245462418","0.022055689245462418","0.022055689245462418"
"16662528","0.021180426701903343","0.021180426701903343","0.021180426701903343"
"16678912","0.022036103531718254","0.022036103531718254","0.022036103531718254"
"16695296","0.020969871431589127","0.020969871431589127","0.020969871431589127"
"16711680","0.022209392860531807","0.022209392860531807","0.022209392860531807"
"16728064","0.021680131554603577","0.021680131554603577","0.021680131554603577"
"16744448","0.02367493510246277","0.02367493510246277","0.02367493510246277"
"16760832","0.02231254056096077","0.02231254056096077","0.02231254056096077"
"16777216","0.020631399005651474","0.020631399005651474","0.020631399005651474"
"16793600","0.02116648480296135","0.02116648480296135","0.02116648480296135"
"16809984","0.022468367591500282","0.022468367591500282","0.022468367591500282"
"16826368","0.02163265272974968","0.02163265272974968","0.02163265272974968"
"16842752","0.02407223731279373","0.02407223731279373","0.02407223731279373"
"16859136","0.022506803274154663","0.022506803274154663","0.022506803274154663"
