"Step","Entropy","StarGunner-v5__ppo - losses/entropy__MIN","StarGunner-v5__ppo - losses/entropy__MAX"
"7241728","2.218675136566162","2.218675136566162","2.218675136566162"
"7258112","2.230530261993408","2.230530261993408","2.230530261993408"
"7274496","2.2404160499572754","2.2404160499572754","2.2404160499572754"
"7290880","2.2180726528167725","2.2180726528167725","2.2180726528167725"
"7307264","2.2083897590637207","2.2083897590637207","2.2083897590637207"
"7323648","2.204878807067871","2.204878807067871","2.204878807067871"
"7340032","2.2287421226501465","2.2287421226501465","2.2287421226501465"
"7356416","2.216644287109375","2.216644287109375","2.216644287109375"
"7372800","2.2180404663085938","2.2180404663085938","2.2180404663085938"
"7389184","2.2200074195861816","2.2200074195861816","2.2200074195861816"
"7405568","2.209221124649048","2.209221124649048","2.209221124649048"
"7421952","2.2012977600097656","2.2012977600097656","2.2012977600097656"
"7438336","2.208303213119507","2.208303213119507","2.208303213119507"
"7454720","2.2197763919830322","2.2197763919830322","2.2197763919830322"
"7471104","2.201387405395508","2.201387405395508","2.201387405395508"
"7487488","2.1901981830596924","2.1901981830596924","2.1901981830596924"
"7503872","2.1891796588897705","2.1891796588897705","2.1891796588897705"
"7520256","2.193587064743042","2.193587064743042","2.193587064743042"
"7536640","2.1926307678222656","2.1926307678222656","2.1926307678222656"
"7553024","2.212754964828491","2.212754964828491","2.212754964828491"
"7569408","2.180929660797119","2.180929660797119","2.180929660797119"
"7585792","2.181324005126953","2.181324005126953","2.181324005126953"
"7602176","2.191788673400879","2.191788673400879","2.191788673400879"
"7618560","2.1876235008239746","2.1876235008239746","2.1876235008239746"
"7634944","2.184262752532959","2.184262752532959","2.184262752532959"
"7651328","2.1606194972991943","2.1606194972991943","2.1606194972991943"
"7667712","2.1827571392059326","2.1827571392059326","2.1827571392059326"
"7684096","2.1973936557769775","2.1973936557769775","2.1973936557769775"
"7700480","2.183316469192505","2.183316469192505","2.183316469192505"
"7716864","2.179600238800049","2.179600238800049","2.179600238800049"
"7733248","2.190796375274658","2.190796375274658","2.190796375274658"
"7749632","2.1951165199279785","2.1951165199279785","2.1951165199279785"
"7766016","2.186354160308838","2.186354160308838","2.186354160308838"
"7782400","2.175238609313965","2.175238609313965","2.175238609313965"
"7798784","2.203737258911133","2.203737258911133","2.203737258911133"
"7815168","2.197843074798584","2.197843074798584","2.197843074798584"
"7831552","2.1988048553466797","2.1988048553466797","2.1988048553466797"
"7847936","2.1969785690307617","2.1969785690307617","2.1969785690307617"
"7864320","2.1886074542999268","2.1886074542999268","2.1886074542999268"
"7880704","2.1661927700042725","2.1661927700042725","2.1661927700042725"
"7897088","2.1821060180664062","2.1821060180664062","2.1821060180664062"
"7913472","2.1849136352539062","2.1849136352539062","2.1849136352539062"
"7929856","2.1670737266540527","2.1670737266540527","2.1670737266540527"
"7946240","2.1859848499298096","2.1859848499298096","2.1859848499298096"
"7962624","2.14066743850708","2.14066743850708","2.14066743850708"
"7979008","2.144021511077881","2.144021511077881","2.144021511077881"
"7995392","2.1835832595825195","2.1835832595825195","2.1835832595825195"
"8011776","2.1699349880218506","2.1699349880218506","2.1699349880218506"
"8028160","2.1573281288146973","2.1573281288146973","2.1573281288146973"
"8044544","2.1837003231048584","2.1837003231048584","2.1837003231048584"
"8060928","2.1871423721313477","2.1871423721313477","2.1871423721313477"
"8077312","2.1917567253112793","2.1917567253112793","2.1917567253112793"
"8093696","2.181227207183838","2.181227207183838","2.181227207183838"
"8110080","2.1729564666748047","2.1729564666748047","2.1729564666748047"
"8126464","2.168992042541504","2.168992042541504","2.168992042541504"
"8142848","2.1689913272857666","2.1689913272857666","2.1689913272857666"
"8159232","2.169934034347534","2.169934034347534","2.169934034347534"
"8175616","2.1965219974517822","2.1965219974517822","2.1965219974517822"
"8192000","2.1833605766296387","2.1833605766296387","2.1833605766296387"
"8208384","2.2039661407470703","2.2039661407470703","2.2039661407470703"
"8224768","2.2037711143493652","2.2037711143493652","2.2037711143493652"
"8241152","2.1630101203918457","2.1630101203918457","2.1630101203918457"
"8257536","2.180668354034424","2.180668354034424","2.180668354034424"
"8273920","2.186422348022461","2.186422348022461","2.186422348022461"
"8290304","2.174752712249756","2.174752712249756","2.174752712249756"
"8306688","2.1710269451141357","2.1710269451141357","2.1710269451141357"
"8323072","2.1615347862243652","2.1615347862243652","2.1615347862243652"
"8339456","2.151632070541382","2.151632070541382","2.151632070541382"
"8355840","2.160271406173706","2.160271406173706","2.160271406173706"
"8372224","2.1463727951049805","2.1463727951049805","2.1463727951049805"
"8388608","2.153939723968506","2.153939723968506","2.153939723968506"
"8404992","2.149376392364502","2.149376392364502","2.149376392364502"
"8421376","2.134932518005371","2.134932518005371","2.134932518005371"
"8437760","2.141470193862915","2.141470193862915","2.141470193862915"
"8454144","2.1379504203796387","2.1379504203796387","2.1379504203796387"
"8470528","2.150505781173706","2.150505781173706","2.150505781173706"
"8486912","2.1351890563964844","2.1351890563964844","2.1351890563964844"
"8503296","2.1070127487182617","2.1070127487182617","2.1070127487182617"
"8519680","2.123713970184326","2.123713970184326","2.123713970184326"
"8536064","2.125866651535034","2.125866651535034","2.125866651535034"
"8552448","2.16298246383667","2.16298246383667","2.16298246383667"
"8568832","2.1356043815612793","2.1356043815612793","2.1356043815612793"
"8585216","2.1577794551849365","2.1577794551849365","2.1577794551849365"
"8601600","2.1384363174438477","2.1384363174438477","2.1384363174438477"
"8617984","2.1463897228240967","2.1463897228240967","2.1463897228240967"
"8634368","2.110523223876953","2.110523223876953","2.110523223876953"
"8650752","2.111755847930908","2.111755847930908","2.111755847930908"
"8667136","2.1236069202423096","2.1236069202423096","2.1236069202423096"
"8683520","2.107111692428589","2.107111692428589","2.107111692428589"
"8699904","2.109579086303711","2.109579086303711","2.109579086303711"
"8716288","2.122589111328125","2.122589111328125","2.122589111328125"
"8732672","2.1351027488708496","2.1351027488708496","2.1351027488708496"
"8749056","2.1121408939361572","2.1121408939361572","2.1121408939361572"
"8765440","2.135777711868286","2.135777711868286","2.135777711868286"
"8781824","2.1185667514801025","2.1185667514801025","2.1185667514801025"
"8798208","2.118483066558838","2.118483066558838","2.118483066558838"
"8814592","2.120433807373047","2.120433807373047","2.120433807373047"
"8830976","2.1376492977142334","2.1376492977142334","2.1376492977142334"
"8847360","2.1587977409362793","2.1587977409362793","2.1587977409362793"
"8863744","2.1514978408813477","2.1514978408813477","2.1514978408813477"
"8880128","2.14237642288208","2.14237642288208","2.14237642288208"
"8896512","2.1401586532592773","2.1401586532592773","2.1401586532592773"
"8912896","2.144601583480835","2.144601583480835","2.144601583480835"
"8929280","2.1606812477111816","2.1606812477111816","2.1606812477111816"
"8945664","2.139082908630371","2.139082908630371","2.139082908630371"
"8962048","2.1426780223846436","2.1426780223846436","2.1426780223846436"
"8978432","2.1531355381011963","2.1531355381011963","2.1531355381011963"
"8994816","2.1343817710876465","2.1343817710876465","2.1343817710876465"
"9011200","2.129363536834717","2.129363536834717","2.129363536834717"
"9027584","2.119718551635742","2.119718551635742","2.119718551635742"
"9043968","2.114562511444092","2.114562511444092","2.114562511444092"
"9060352","2.1289358139038086","2.1289358139038086","2.1289358139038086"
"9076736","2.105512857437134","2.105512857437134","2.105512857437134"
"9093120","2.13151216506958","2.13151216506958","2.13151216506958"
"9109504","2.12048077583313","2.12048077583313","2.12048077583313"
"9125888","2.0927815437316895","2.0927815437316895","2.0927815437316895"
"9142272","2.0869054794311523","2.0869054794311523","2.0869054794311523"
"9158656","2.0915324687957764","2.0915324687957764","2.0915324687957764"
"9175040","2.1119165420532227","2.1119165420532227","2.1119165420532227"
"9191424","2.0884382724761963","2.0884382724761963","2.0884382724761963"
"9207808","2.103732109069824","2.103732109069824","2.103732109069824"
"9224192","2.09809947013855","2.09809947013855","2.09809947013855"
"9240576","2.091045618057251","2.091045618057251","2.091045618057251"
"9256960","2.090762138366699","2.090762138366699","2.090762138366699"
"9273344","2.109034538269043","2.109034538269043","2.109034538269043"
"9289728","2.1002910137176514","2.1002910137176514","2.1002910137176514"
"9306112","2.0806221961975098","2.0806221961975098","2.0806221961975098"
"9322496","2.0913918018341064","2.0913918018341064","2.0913918018341064"
"9338880","2.10239839553833","2.10239839553833","2.10239839553833"
"9355264","2.1144614219665527","2.1144614219665527","2.1144614219665527"
"9371648","2.123887777328491","2.123887777328491","2.123887777328491"
"9388032","2.111629009246826","2.111629009246826","2.111629009246826"
"9404416","2.1212210655212402","2.1212210655212402","2.1212210655212402"
"9420800","2.116715431213379","2.116715431213379","2.116715431213379"
"9437184","2.116739511489868","2.116739511489868","2.116739511489868"
"9453568","2.1119933128356934","2.1119933128356934","2.1119933128356934"
"9469952","2.115529775619507","2.115529775619507","2.115529775619507"
"9486336","2.131760835647583","2.131760835647583","2.131760835647583"
"9502720","2.110128879547119","2.110128879547119","2.110128879547119"
"9519104","2.0975942611694336","2.0975942611694336","2.0975942611694336"
"9535488","2.125920295715332","2.125920295715332","2.125920295715332"
"9551872","2.128410577774048","2.128410577774048","2.128410577774048"
"9568256","2.133108377456665","2.133108377456665","2.133108377456665"
"9584640","2.117199659347534","2.117199659347534","2.117199659347534"
"9601024","2.0945217609405518","2.0945217609405518","2.0945217609405518"
"9617408","2.1402554512023926","2.1402554512023926","2.1402554512023926"
"9633792","2.1199584007263184","2.1199584007263184","2.1199584007263184"
"9650176","2.1101627349853516","2.1101627349853516","2.1101627349853516"
"9666560","2.079730987548828","2.079730987548828","2.079730987548828"
"9682944","2.073925018310547","2.073925018310547","2.073925018310547"
"9699328","2.073918104171753","2.073918104171753","2.073918104171753"
"9715712","2.0729098320007324","2.0729098320007324","2.0729098320007324"
"9732096","2.1023640632629395","2.1023640632629395","2.1023640632629395"
"9748480","2.0757102966308594","2.0757102966308594","2.0757102966308594"
"9764864","2.0568718910217285","2.0568718910217285","2.0568718910217285"
"9781248","2.073909282684326","2.073909282684326","2.073909282684326"
"9797632","2.0454485416412354","2.0454485416412354","2.0454485416412354"
"9814016","2.0676634311676025","2.0676634311676025","2.0676634311676025"
"9830400","2.040862560272217","2.040862560272217","2.040862560272217"
"9846784","2.04720139503479","2.04720139503479","2.04720139503479"
"9863168","2.054821014404297","2.054821014404297","2.054821014404297"
"9879552","2.0463106632232666","2.0463106632232666","2.0463106632232666"
"9895936","2.0362298488616943","2.0362298488616943","2.0362298488616943"
"9912320","2.046419143676758","2.046419143676758","2.046419143676758"
"9928704","2.040884017944336","2.040884017944336","2.040884017944336"
"9945088","2.03776478767395","2.03776478767395","2.03776478767395"
"9961472","2.023115634918213","2.023115634918213","2.023115634918213"
"9977856","2.069880962371826","2.069880962371826","2.069880962371826"
"9994240","2.0661816596984863","2.0661816596984863","2.0661816596984863"
"10010624","2.0577545166015625","2.0577545166015625","2.0577545166015625"
"10027008","2.0713257789611816","2.0713257789611816","2.0713257789611816"
"10043392","2.0376009941101074","2.0376009941101074","2.0376009941101074"
"10059776","2.0525217056274414","2.0525217056274414","2.0525217056274414"
"10076160","2.00711727142334","2.00711727142334","2.00711727142334"
"10092544","2.0536441802978516","2.0536441802978516","2.0536441802978516"
"10108928","2.024178981781006","2.024178981781006","2.024178981781006"
"10125312","2.034712314605713","2.034712314605713","2.034712314605713"
"10141696","2.0585920810699463","2.0585920810699463","2.0585920810699463"
"10158080","2.0332953929901123","2.0332953929901123","2.0332953929901123"
"10174464","2.0508174896240234","2.0508174896240234","2.0508174896240234"
"10190848","2.0394046306610107","2.0394046306610107","2.0394046306610107"
"10207232","2.0506205558776855","2.0506205558776855","2.0506205558776855"
"10223616","2.042152166366577","2.042152166366577","2.042152166366577"
"10240000","2.0395421981811523","2.0395421981811523","2.0395421981811523"
"10256384","2.0584664344787598","2.0584664344787598","2.0584664344787598"
"10272768","2.07552433013916","2.07552433013916","2.07552433013916"
"10289152","2.0404088497161865","2.0404088497161865","2.0404088497161865"
"10305536","2.0521531105041504","2.0521531105041504","2.0521531105041504"
"10321920","2.0392889976501465","2.0392889976501465","2.0392889976501465"
"10338304","2.048912525177002","2.048912525177002","2.048912525177002"
"10354688","2.0616884231567383","2.0616884231567383","2.0616884231567383"
"10371072","2.0516202449798584","2.0516202449798584","2.0516202449798584"
"10387456","2.0842580795288086","2.0842580795288086","2.0842580795288086"
"10403840","2.090108871459961","2.090108871459961","2.090108871459961"
"10420224","2.0746841430664062","2.0746841430664062","2.0746841430664062"
"10436608","2.0459794998168945","2.0459794998168945","2.0459794998168945"
"10452992","2.035491466522217","2.035491466522217","2.035491466522217"
"10469376","2.066227912902832","2.066227912902832","2.066227912902832"
"10485760","2.056777238845825","2.056777238845825","2.056777238845825"
"10502144","2.052420139312744","2.052420139312744","2.052420139312744"
"10518528","2.0769851207733154","2.0769851207733154","2.0769851207733154"
"10534912","2.043252468109131","2.043252468109131","2.043252468109131"
"10551296","2.0536234378814697","2.0536234378814697","2.0536234378814697"
"10567680","2.03714656829834","2.03714656829834","2.03714656829834"
"10584064","2.026756763458252","2.026756763458252","2.026756763458252"
"10600448","2.0074522495269775","2.0074522495269775","2.0074522495269775"
"10616832","2.024855136871338","2.024855136871338","2.024855136871338"
"10633216","2.029452323913574","2.029452323913574","2.029452323913574"
"10649600","2.0272605419158936","2.0272605419158936","2.0272605419158936"
"10665984","2.0338807106018066","2.0338807106018066","2.0338807106018066"
"10682368","2.044126510620117","2.044126510620117","2.044126510620117"
"10698752","2.0322418212890625","2.0322418212890625","2.0322418212890625"
"10715136","2.0553653240203857","2.0553653240203857","2.0553653240203857"
"10731520","2.0478010177612305","2.0478010177612305","2.0478010177612305"
"10747904","2.0343871116638184","2.0343871116638184","2.0343871116638184"
"10764288","2.015404224395752","2.015404224395752","2.015404224395752"
"10780672","2.0081348419189453","2.0081348419189453","2.0081348419189453"
"10797056","2.0432796478271484","2.0432796478271484","2.0432796478271484"
"10813440","2.0204710960388184","2.0204710960388184","2.0204710960388184"
"10829824","2.06648850440979","2.06648850440979","2.06648850440979"
"10846208","2.061742067337036","2.061742067337036","2.061742067337036"
"10862592","2.0542542934417725","2.0542542934417725","2.0542542934417725"
"10878976","2.0320677757263184","2.0320677757263184","2.0320677757263184"
"10895360","2.066563129425049","2.066563129425049","2.066563129425049"
"10911744","2.0438060760498047","2.0438060760498047","2.0438060760498047"
"10928128","2.049652099609375","2.049652099609375","2.049652099609375"
"10944512","2.045236825942993","2.045236825942993","2.045236825942993"
"10960896","2.0280771255493164","2.0280771255493164","2.0280771255493164"
"10977280","2.051823616027832","2.051823616027832","2.051823616027832"
"10993664","2.037778854370117","2.037778854370117","2.037778854370117"
"11010048","2.028662919998169","2.028662919998169","2.028662919998169"
"11026432","2.0196146965026855","2.0196146965026855","2.0196146965026855"
"11042816","2.0657315254211426","2.0657315254211426","2.0657315254211426"
"11059200","2.038109302520752","2.038109302520752","2.038109302520752"
"11075584","2.042102813720703","2.042102813720703","2.042102813720703"
"11091968","2.0383310317993164","2.0383310317993164","2.0383310317993164"
"11108352","2.0071170330047607","2.0071170330047607","2.0071170330047607"
"11124736","2.044802188873291","2.044802188873291","2.044802188873291"
"11141120","2.008270263671875","2.008270263671875","2.008270263671875"
"11157504","2.015285015106201","2.015285015106201","2.015285015106201"
"11173888","2.0153908729553223","2.0153908729553223","2.0153908729553223"
"11190272","2.0048367977142334","2.0048367977142334","2.0048367977142334"
"11206656","2.0271952152252197","2.0271952152252197","2.0271952152252197"
"11223040","2.0124740600585938","2.0124740600585938","2.0124740600585938"
"11239424","2.0216808319091797","2.0216808319091797","2.0216808319091797"
"11255808","2.015228033065796","2.015228033065796","2.015228033065796"
"11272192","2.044113874435425","2.044113874435425","2.044113874435425"
"11288576","2.0375304222106934","2.0375304222106934","2.0375304222106934"
"11304960","2.024822473526001","2.024822473526001","2.024822473526001"
"11321344","2.0157394409179688","2.0157394409179688","2.0157394409179688"
"11337728","2.0105717182159424","2.0105717182159424","2.0105717182159424"
"11354112","1.9909747838974","1.9909747838974","1.9909747838974"
"11370496","1.9694771766662598","1.9694771766662598","1.9694771766662598"
"11386880","2.0050594806671143","2.0050594806671143","2.0050594806671143"
"11403264","2.0168509483337402","2.0168509483337402","2.0168509483337402"
"11419648","1.9842184782028198","1.9842184782028198","1.9842184782028198"
"11436032","2.0078961849212646","2.0078961849212646","2.0078961849212646"
"11452416","1.9947764873504639","1.9947764873504639","1.9947764873504639"
"11468800","2.0444650650024414","2.0444650650024414","2.0444650650024414"
"11485184","2.0022292137145996","2.0022292137145996","2.0022292137145996"
"11501568","2.0263051986694336","2.0263051986694336","2.0263051986694336"
"11517952","2.02524733543396","2.02524733543396","2.02524733543396"
"11534336","1.9985243082046509","1.9985243082046509","1.9985243082046509"
"11550720","1.9923315048217773","1.9923315048217773","1.9923315048217773"
"11567104","1.9873631000518799","1.9873631000518799","1.9873631000518799"
"11583488","1.9902795553207397","1.9902795553207397","1.9902795553207397"
"11599872","1.9943146705627441","1.9943146705627441","1.9943146705627441"
"11616256","2.0047714710235596","2.0047714710235596","2.0047714710235596"
"11632640","2.01600980758667","2.01600980758667","2.01600980758667"
"11649024","1.980711817741394","1.980711817741394","1.980711817741394"
"11665408","2.0132453441619873","2.0132453441619873","2.0132453441619873"
"11681792","2.0143685340881348","2.0143685340881348","2.0143685340881348"
"11698176","2.0087101459503174","2.0087101459503174","2.0087101459503174"
"11714560","1.9985053539276123","1.9985053539276123","1.9985053539276123"
"11730944","2.0103273391723633","2.0103273391723633","2.0103273391723633"
"11747328","2.0204906463623047","2.0204906463623047","2.0204906463623047"
"11763712","1.9878456592559814","1.9878456592559814","1.9878456592559814"
"11780096","2.000368356704712","2.000368356704712","2.000368356704712"
"11796480","2.0160155296325684","2.0160155296325684","2.0160155296325684"
"11812864","2.002192974090576","2.002192974090576","2.002192974090576"
"11829248","1.9648716449737549","1.9648716449737549","1.9648716449737549"
"11845632","1.9954335689544678","1.9954335689544678","1.9954335689544678"
"11862016","1.9917278289794922","1.9917278289794922","1.9917278289794922"
"11878400","2.0112643241882324","2.0112643241882324","2.0112643241882324"
"11894784","1.9755005836486816","1.9755005836486816","1.9755005836486816"
"11911168","1.9667659997940063","1.9667659997940063","1.9667659997940063"
"11927552","1.96885085105896","1.96885085105896","1.96885085105896"
"11943936","1.9677610397338867","1.9677610397338867","1.9677610397338867"
"11960320","1.9720159769058228","1.9720159769058228","1.9720159769058228"
"11976704","1.943208932876587","1.943208932876587","1.943208932876587"
"11993088","1.9506444931030273","1.9506444931030273","1.9506444931030273"
"12009472","1.9639768600463867","1.9639768600463867","1.9639768600463867"
"12025856","1.972865104675293","1.972865104675293","1.972865104675293"
"12042240","1.9713771343231201","1.9713771343231201","1.9713771343231201"
"12058624","1.9684128761291504","1.9684128761291504","1.9684128761291504"
"12075008","1.9704644680023193","1.9704644680023193","1.9704644680023193"
"12091392","1.9567419290542603","1.9567419290542603","1.9567419290542603"
"12107776","1.9281291961669922","1.9281291961669922","1.9281291961669922"
"12124160","1.9900015592575073","1.9900015592575073","1.9900015592575073"
"12140544","1.960744857788086","1.960744857788086","1.960744857788086"
"12156928","1.9952658414840698","1.9952658414840698","1.9952658414840698"
"12173312","1.987841248512268","1.987841248512268","1.987841248512268"
"12189696","1.9768154621124268","1.9768154621124268","1.9768154621124268"
"12206080","2.009091377258301","2.009091377258301","2.009091377258301"
"12222464","1.9709081649780273","1.9709081649780273","1.9709081649780273"
"12238848","1.9836994409561157","1.9836994409561157","1.9836994409561157"
"12255232","2.0137786865234375","2.0137786865234375","2.0137786865234375"
"12271616","1.9684290885925293","1.9684290885925293","1.9684290885925293"
"12288000","1.977912425994873","1.977912425994873","1.977912425994873"
"12304384","1.964318037033081","1.964318037033081","1.964318037033081"
"12320768","1.960572600364685","1.960572600364685","1.960572600364685"
"12337152","1.9825365543365479","1.9825365543365479","1.9825365543365479"
"12353536","1.983973741531372","1.983973741531372","1.983973741531372"
"12369920","1.9658005237579346","1.9658005237579346","1.9658005237579346"
"12386304","1.9667718410491943","1.9667718410491943","1.9667718410491943"
"12402688","1.986716389656067","1.986716389656067","1.986716389656067"
"12419072","1.9602558612823486","1.9602558612823486","1.9602558612823486"
"12435456","1.9546948671340942","1.9546948671340942","1.9546948671340942"
"12451840","1.996161937713623","1.996161937713623","1.996161937713623"
"12468224","1.9686013460159302","1.9686013460159302","1.9686013460159302"
"12484608","1.955552339553833","1.955552339553833","1.955552339553833"
"12500992","1.9617938995361328","1.9617938995361328","1.9617938995361328"
"12517376","1.9882992506027222","1.9882992506027222","1.9882992506027222"
"12533760","1.959496259689331","1.959496259689331","1.959496259689331"
"12550144","1.9823780059814453","1.9823780059814453","1.9823780059814453"
"12566528","1.942974328994751","1.942974328994751","1.942974328994751"
"12582912","1.9619348049163818","1.9619348049163818","1.9619348049163818"
"12599296","1.9862747192382812","1.9862747192382812","1.9862747192382812"
"12615680","2.003679037094116","2.003679037094116","2.003679037094116"
"12632064","2.0073299407958984","2.0073299407958984","2.0073299407958984"
"12648448","1.9857802391052246","1.9857802391052246","1.9857802391052246"
"12664832","1.993962287902832","1.993962287902832","1.993962287902832"
"12681216","1.955271601676941","1.955271601676941","1.955271601676941"
"12697600","1.9799060821533203","1.9799060821533203","1.9799060821533203"
"12713984","1.9624137878417969","1.9624137878417969","1.9624137878417969"
"12730368","1.9714171886444092","1.9714171886444092","1.9714171886444092"
"12746752","2.003364086151123","2.003364086151123","2.003364086151123"
"12763136","1.9784882068634033","1.9784882068634033","1.9784882068634033"
"12779520","1.9962193965911865","1.9962193965911865","1.9962193965911865"
"12795904","2.0118417739868164","2.0118417739868164","2.0118417739868164"
"12812288","1.9538695812225342","1.9538695812225342","1.9538695812225342"
"12828672","1.9804743528366089","1.9804743528366089","1.9804743528366089"
"12845056","1.9597198963165283","1.9597198963165283","1.9597198963165283"
"12861440","1.9880945682525635","1.9880945682525635","1.9880945682525635"
"12877824","1.9860883951187134","1.9860883951187134","1.9860883951187134"
"12894208","1.9748892784118652","1.9748892784118652","1.9748892784118652"
"12910592","1.9713315963745117","1.9713315963745117","1.9713315963745117"
"12926976","1.9794890880584717","1.9794890880584717","1.9794890880584717"
"12943360","1.9821109771728516","1.9821109771728516","1.9821109771728516"
"12959744","1.9592721462249756","1.9592721462249756","1.9592721462249756"
"12976128","1.941817283630371","1.941817283630371","1.941817283630371"
"12992512","1.9779987335205078","1.9779987335205078","1.9779987335205078"
"13008896","1.9495562314987183","1.9495562314987183","1.9495562314987183"
"13025280","1.9886554479599","1.9886554479599","1.9886554479599"
"13041664","1.9797964096069336","1.9797964096069336","1.9797964096069336"
"13058048","1.9899322986602783","1.9899322986602783","1.9899322986602783"
"13074432","1.9692966938018799","1.9692966938018799","1.9692966938018799"
"13090816","1.948822021484375","1.948822021484375","1.948822021484375"
"13107200","1.9405704736709595","1.9405704736709595","1.9405704736709595"
"13123584","1.940468430519104","1.940468430519104","1.940468430519104"
"13139968","1.9626944065093994","1.9626944065093994","1.9626944065093994"
"13156352","1.9567710161209106","1.9567710161209106","1.9567710161209106"
"13172736","1.9296897649765015","1.9296897649765015","1.9296897649765015"
"13189120","1.9490143060684204","1.9490143060684204","1.9490143060684204"
"13205504","1.9469497203826904","1.9469497203826904","1.9469497203826904"
"13221888","1.9615172147750854","1.9615172147750854","1.9615172147750854"
"13238272","1.969376802444458","1.969376802444458","1.969376802444458"
"13254656","1.9481841325759888","1.9481841325759888","1.9481841325759888"
"13271040","1.9549715518951416","1.9549715518951416","1.9549715518951416"
"13287424","1.928530216217041","1.928530216217041","1.928530216217041"
"13303808","1.9439442157745361","1.9439442157745361","1.9439442157745361"
"13320192","1.9618843793869019","1.9618843793869019","1.9618843793869019"
"13336576","1.9916961193084717","1.9916961193084717","1.9916961193084717"
"13352960","1.977250576019287","1.977250576019287","1.977250576019287"
"13369344","1.9469863176345825","1.9469863176345825","1.9469863176345825"
"13385728","1.9417253732681274","1.9417253732681274","1.9417253732681274"
"13402112","1.9142004251480103","1.9142004251480103","1.9142004251480103"
"13418496","1.9049413204193115","1.9049413204193115","1.9049413204193115"
"13434880","1.9390673637390137","1.9390673637390137","1.9390673637390137"
"13451264","1.938375473022461","1.938375473022461","1.938375473022461"
"13467648","1.9295490980148315","1.9295490980148315","1.9295490980148315"
"13484032","1.9251965284347534","1.9251965284347534","1.9251965284347534"
"13500416","1.9308631420135498","1.9308631420135498","1.9308631420135498"
"13516800","1.9177194833755493","1.9177194833755493","1.9177194833755493"
"13533184","1.9440631866455078","1.9440631866455078","1.9440631866455078"
"13549568","1.9400131702423096","1.9400131702423096","1.9400131702423096"
"13565952","1.9331108331680298","1.9331108331680298","1.9331108331680298"
"13582336","1.9433016777038574","1.9433016777038574","1.9433016777038574"
"13598720","1.9136101007461548","1.9136101007461548","1.9136101007461548"
"13615104","1.8986637592315674","1.8986637592315674","1.8986637592315674"
"13631488","1.8981398344039917","1.8981398344039917","1.8981398344039917"
"13647872","1.9109939336776733","1.9109939336776733","1.9109939336776733"
"13664256","1.9083561897277832","1.9083561897277832","1.9083561897277832"
"13680640","1.9010545015335083","1.9010545015335083","1.9010545015335083"
"13697024","1.8947277069091797","1.8947277069091797","1.8947277069091797"
"13713408","1.888770341873169","1.888770341873169","1.888770341873169"
"13729792","1.887868881225586","1.887868881225586","1.887868881225586"
"13746176","1.910701036453247","1.910701036453247","1.910701036453247"
"13762560","1.8929364681243896","1.8929364681243896","1.8929364681243896"
"13778944","1.8931952714920044","1.8931952714920044","1.8931952714920044"
"13795328","1.8804305791854858","1.8804305791854858","1.8804305791854858"
"13811712","1.9031860828399658","1.9031860828399658","1.9031860828399658"
"13828096","1.9023265838623047","1.9023265838623047","1.9023265838623047"
"13844480","1.8960380554199219","1.8960380554199219","1.8960380554199219"
"13860864","1.9144260883331299","1.9144260883331299","1.9144260883331299"
"13877248","1.8881053924560547","1.8881053924560547","1.8881053924560547"
"13893632","1.9134454727172852","1.9134454727172852","1.9134454727172852"
"13910016","1.9055358171463013","1.9055358171463013","1.9055358171463013"
"13926400","1.906825304031372","1.906825304031372","1.906825304031372"
"13942784","1.9214924573898315","1.9214924573898315","1.9214924573898315"
"13959168","1.9264905452728271","1.9264905452728271","1.9264905452728271"
"13975552","1.905714988708496","1.905714988708496","1.905714988708496"
"13991936","1.9032912254333496","1.9032912254333496","1.9032912254333496"
"14008320","1.8902899026870728","1.8902899026870728","1.8902899026870728"
"14024704","1.860069990158081","1.860069990158081","1.860069990158081"
"14041088","1.8794384002685547","1.8794384002685547","1.8794384002685547"
"14057472","1.9008054733276367","1.9008054733276367","1.9008054733276367"
"14073856","1.8796404600143433","1.8796404600143433","1.8796404600143433"
"14090240","1.9216803312301636","1.9216803312301636","1.9216803312301636"
"14106624","1.9017703533172607","1.9017703533172607","1.9017703533172607"
"14123008","1.8843762874603271","1.8843762874603271","1.8843762874603271"
"14139392","1.855615496635437","1.855615496635437","1.855615496635437"
"14155776","1.8963371515274048","1.8963371515274048","1.8963371515274048"
"14172160","1.8721911907196045","1.8721911907196045","1.8721911907196045"
"14188544","1.8738285303115845","1.8738285303115845","1.8738285303115845"
"14204928","1.8877344131469727","1.8877344131469727","1.8877344131469727"
"14221312","1.8794457912445068","1.8794457912445068","1.8794457912445068"
"14237696","1.8567240238189697","1.8567240238189697","1.8567240238189697"
"14254080","1.8776110410690308","1.8776110410690308","1.8776110410690308"
"14270464","1.8550219535827637","1.8550219535827637","1.8550219535827637"
"14286848","1.897381067276001","1.897381067276001","1.897381067276001"
"14303232","1.8809664249420166","1.8809664249420166","1.8809664249420166"
"14319616","1.843557357788086","1.843557357788086","1.843557357788086"
"14336000","1.8754870891571045","1.8754870891571045","1.8754870891571045"
"14352384","1.8886668682098389","1.8886668682098389","1.8886668682098389"
"14368768","1.8824291229248047","1.8824291229248047","1.8824291229248047"
"14385152","1.8967294692993164","1.8967294692993164","1.8967294692993164"
