"Step","Entropy","StarGunner-v5__ppo_rle_SwitchStep500 - losses/entropy__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - losses/entropy__MAX"
"7192576","2.232184410095215","2.232184410095215","2.232184410095215"
"7208960","2.24825382232666","2.24825382232666","2.24825382232666"
"7225344","2.2476327419281006","2.2476327419281006","2.2476327419281006"
"7241728","2.2410521507263184","2.2410521507263184","2.2410521507263184"
"7258112","2.228209972381592","2.228209972381592","2.228209972381592"
"7274496","2.203737258911133","2.203737258911133","2.203737258911133"
"7290880","2.2288100719451904","2.2288100719451904","2.2288100719451904"
"7307264","2.231900215148926","2.231900215148926","2.231900215148926"
"7323648","2.2264578342437744","2.2264578342437744","2.2264578342437744"
"7340032","2.2376632690429688","2.2376632690429688","2.2376632690429688"
"7356416","2.2060532569885254","2.2060532569885254","2.2060532569885254"
"7372800","2.220468044281006","2.220468044281006","2.220468044281006"
"7389184","2.2236433029174805","2.2236433029174805","2.2236433029174805"
"7405568","2.235762119293213","2.235762119293213","2.235762119293213"
"7421952","2.203937292098999","2.203937292098999","2.203937292098999"
"7438336","2.242979049682617","2.242979049682617","2.242979049682617"
"7454720","2.2297143936157227","2.2297143936157227","2.2297143936157227"
"7471104","2.2288317680358887","2.2288317680358887","2.2288317680358887"
"7487488","2.231114387512207","2.231114387512207","2.231114387512207"
"7503872","2.1911990642547607","2.1911990642547607","2.1911990642547607"
"7520256","2.2267608642578125","2.2267608642578125","2.2267608642578125"
"7536640","2.235186815261841","2.235186815261841","2.235186815261841"
"7553024","2.21681547164917","2.21681547164917","2.21681547164917"
"7569408","2.2303860187530518","2.2303860187530518","2.2303860187530518"
"7585792","2.2091102600097656","2.2091102600097656","2.2091102600097656"
"7602176","2.2430505752563477","2.2430505752563477","2.2430505752563477"
"7618560","2.215524435043335","2.215524435043335","2.215524435043335"
"7634944","2.230830192565918","2.230830192565918","2.230830192565918"
"7651328","2.219630002975464","2.219630002975464","2.219630002975464"
"7667712","2.2011117935180664","2.2011117935180664","2.2011117935180664"
"7684096","2.2044758796691895","2.2044758796691895","2.2044758796691895"
"7700480","2.207787275314331","2.207787275314331","2.207787275314331"
"7716864","2.1879029273986816","2.1879029273986816","2.1879029273986816"
"7733248","2.2172529697418213","2.2172529697418213","2.2172529697418213"
"7749632","2.196964740753174","2.196964740753174","2.196964740753174"
"7766016","2.19688081741333","2.19688081741333","2.19688081741333"
"7782400","2.158730983734131","2.158730983734131","2.158730983734131"
"7798784","2.1912031173706055","2.1912031173706055","2.1912031173706055"
"7815168","2.1745543479919434","2.1745543479919434","2.1745543479919434"
"7831552","2.1765894889831543","2.1765894889831543","2.1765894889831543"
"7847936","2.2227425575256348","2.2227425575256348","2.2227425575256348"
"7864320","2.215275764465332","2.215275764465332","2.215275764465332"
"7880704","2.186126947402954","2.186126947402954","2.186126947402954"
"7897088","2.1769983768463135","2.1769983768463135","2.1769983768463135"
"7913472","2.157759666442871","2.157759666442871","2.157759666442871"
"7929856","2.1786856651306152","2.1786856651306152","2.1786856651306152"
"7946240","2.1940433979034424","2.1940433979034424","2.1940433979034424"
"7962624","2.1794204711914062","2.1794204711914062","2.1794204711914062"
"7979008","2.167478561401367","2.167478561401367","2.167478561401367"
"7995392","2.183042049407959","2.183042049407959","2.183042049407959"
"8011776","2.1992409229278564","2.1992409229278564","2.1992409229278564"
"8028160","2.1961264610290527","2.1961264610290527","2.1961264610290527"
"8044544","2.1915225982666016","2.1915225982666016","2.1915225982666016"
"8060928","2.2043747901916504","2.2043747901916504","2.2043747901916504"
"8077312","2.182464361190796","2.182464361190796","2.182464361190796"
"8093696","2.1740076541900635","2.1740076541900635","2.1740076541900635"
"8110080","2.1654841899871826","2.1654841899871826","2.1654841899871826"
"8126464","2.177778959274292","2.177778959274292","2.177778959274292"
"8142848","2.1871747970581055","2.1871747970581055","2.1871747970581055"
"8159232","2.223689556121826","2.223689556121826","2.223689556121826"
"8175616","2.1819300651550293","2.1819300651550293","2.1819300651550293"
"8192000","2.2186172008514404","2.2186172008514404","2.2186172008514404"
"8208384","2.2091708183288574","2.2091708183288574","2.2091708183288574"
"8224768","2.2115347385406494","2.2115347385406494","2.2115347385406494"
"8241152","2.2059383392333984","2.2059383392333984","2.2059383392333984"
"8257536","2.1874043941497803","2.1874043941497803","2.1874043941497803"
"8273920","2.1796436309814453","2.1796436309814453","2.1796436309814453"
"8290304","2.1782548427581787","2.1782548427581787","2.1782548427581787"
"8306688","2.1833608150482178","2.1833608150482178","2.1833608150482178"
"8323072","2.1835389137268066","2.1835389137268066","2.1835389137268066"
"8339456","2.203158378601074","2.203158378601074","2.203158378601074"
"8355840","2.1874303817749023","2.1874303817749023","2.1874303817749023"
"8372224","2.185685396194458","2.185685396194458","2.185685396194458"
"8388608","2.184709072113037","2.184709072113037","2.184709072113037"
"8404992","2.2002458572387695","2.2002458572387695","2.2002458572387695"
"8421376","2.193565607070923","2.193565607070923","2.193565607070923"
"8437760","2.12776517868042","2.12776517868042","2.12776517868042"
"8454144","2.1617417335510254","2.1617417335510254","2.1617417335510254"
"8470528","2.15132999420166","2.15132999420166","2.15132999420166"
"8486912","2.1750612258911133","2.1750612258911133","2.1750612258911133"
"8503296","2.177351236343384","2.177351236343384","2.177351236343384"
"8519680","2.1593289375305176","2.1593289375305176","2.1593289375305176"
"8536064","2.1517903804779053","2.1517903804779053","2.1517903804779053"
"8552448","2.1502435207366943","2.1502435207366943","2.1502435207366943"
"8568832","2.1431527137756348","2.1431527137756348","2.1431527137756348"
"8585216","2.146275758743286","2.146275758743286","2.146275758743286"
"8601600","2.152170181274414","2.152170181274414","2.152170181274414"
"8617984","2.169541358947754","2.169541358947754","2.169541358947754"
"8634368","2.1621010303497314","2.1621010303497314","2.1621010303497314"
"8650752","2.1544597148895264","2.1544597148895264","2.1544597148895264"
"8667136","2.155062675476074","2.155062675476074","2.155062675476074"
"8683520","2.1444015502929688","2.1444015502929688","2.1444015502929688"
"8699904","2.1180665493011475","2.1180665493011475","2.1180665493011475"
"8716288","2.120155096054077","2.120155096054077","2.120155096054077"
"8732672","2.117109775543213","2.117109775543213","2.117109775543213"
"8749056","2.1470565795898438","2.1470565795898438","2.1470565795898438"
"8765440","2.1335930824279785","2.1335930824279785","2.1335930824279785"
"8781824","2.1285719871520996","2.1285719871520996","2.1285719871520996"
"8798208","2.1309711933135986","2.1309711933135986","2.1309711933135986"
"8814592","2.1491053104400635","2.1491053104400635","2.1491053104400635"
"8830976","2.128535270690918","2.128535270690918","2.128535270690918"
"8847360","2.1318886280059814","2.1318886280059814","2.1318886280059814"
"8863744","2.1142220497131348","2.1142220497131348","2.1142220497131348"
"8880128","2.112802743911743","2.112802743911743","2.112802743911743"
"8896512","2.0955982208251953","2.0955982208251953","2.0955982208251953"
"8912896","2.081164836883545","2.081164836883545","2.081164836883545"
"8929280","2.1129298210144043","2.1129298210144043","2.1129298210144043"
"8945664","2.114447593688965","2.114447593688965","2.114447593688965"
"8962048","2.1037485599517822","2.1037485599517822","2.1037485599517822"
"8978432","2.085768699645996","2.085768699645996","2.085768699645996"
"8994816","2.0731940269470215","2.0731940269470215","2.0731940269470215"
"9011200","2.077355146408081","2.077355146408081","2.077355146408081"
"9027584","2.0533230304718018","2.0533230304718018","2.0533230304718018"
"9043968","2.0717215538024902","2.0717215538024902","2.0717215538024902"
"9060352","2.0790085792541504","2.0790085792541504","2.0790085792541504"
"9076736","2.0762479305267334","2.0762479305267334","2.0762479305267334"
"9093120","2.0998618602752686","2.0998618602752686","2.0998618602752686"
"9109504","2.0847251415252686","2.0847251415252686","2.0847251415252686"
"9125888","2.097820281982422","2.097820281982422","2.097820281982422"
"9142272","2.0728883743286133","2.0728883743286133","2.0728883743286133"
"9158656","2.093792676925659","2.093792676925659","2.093792676925659"
"9175040","2.0706377029418945","2.0706377029418945","2.0706377029418945"
"9191424","2.0795698165893555","2.0795698165893555","2.0795698165893555"
"9207808","2.087676763534546","2.087676763534546","2.087676763534546"
"9224192","2.071993589401245","2.071993589401245","2.071993589401245"
"9240576","2.050309658050537","2.050309658050537","2.050309658050537"
"9256960","2.0691022872924805","2.0691022872924805","2.0691022872924805"
"9273344","2.0363566875457764","2.0363566875457764","2.0363566875457764"
"9289728","2.0175020694732666","2.0175020694732666","2.0175020694732666"
"9306112","2.0387682914733887","2.0387682914733887","2.0387682914733887"
"9322496","2.0730538368225098","2.0730538368225098","2.0730538368225098"
"9338880","2.053312301635742","2.053312301635742","2.053312301635742"
"9355264","2.044919013977051","2.044919013977051","2.044919013977051"
"9371648","2.0609002113342285","2.0609002113342285","2.0609002113342285"
"9388032","2.0324594974517822","2.0324594974517822","2.0324594974517822"
"9404416","2.0345335006713867","2.0345335006713867","2.0345335006713867"
"9420800","2.0489821434020996","2.0489821434020996","2.0489821434020996"
"9437184","2.028262138366699","2.028262138366699","2.028262138366699"
"9453568","2.0480246543884277","2.0480246543884277","2.0480246543884277"
"9469952","2.0359864234924316","2.0359864234924316","2.0359864234924316"
"9486336","2.0017027854919434","2.0017027854919434","2.0017027854919434"
"9502720","2.0082778930664062","2.0082778930664062","2.0082778930664062"
"9519104","2.026646852493286","2.026646852493286","2.026646852493286"
"9535488","2.016523838043213","2.016523838043213","2.016523838043213"
"9551872","1.9764621257781982","1.9764621257781982","1.9764621257781982"
"9568256","2.0055248737335205","2.0055248737335205","2.0055248737335205"
"9584640","2.0125932693481445","2.0125932693481445","2.0125932693481445"
"9601024","2.0230660438537598","2.0230660438537598","2.0230660438537598"
"9617408","2.0107197761535645","2.0107197761535645","2.0107197761535645"
"9633792","2.0170228481292725","2.0170228481292725","2.0170228481292725"
"9650176","1.9805631637573242","1.9805631637573242","1.9805631637573242"
"9666560","2.010744571685791","2.010744571685791","2.010744571685791"
"9682944","2.0193967819213867","2.0193967819213867","2.0193967819213867"
"9699328","1.9798792600631714","1.9798792600631714","1.9798792600631714"
"9715712","2.0381569862365723","2.0381569862365723","2.0381569862365723"
"9732096","2.0400052070617676","2.0400052070617676","2.0400052070617676"
"9748480","2.0434842109680176","2.0434842109680176","2.0434842109680176"
"9764864","2.0298404693603516","2.0298404693603516","2.0298404693603516"
"9781248","2.0260109901428223","2.0260109901428223","2.0260109901428223"
"9797632","2.0255870819091797","2.0255870819091797","2.0255870819091797"
"9814016","2.015467643737793","2.015467643737793","2.015467643737793"
"9830400","1.9963743686676025","1.9963743686676025","1.9963743686676025"
"9846784","2.025179386138916","2.025179386138916","2.025179386138916"
"9863168","2.0173730850219727","2.0173730850219727","2.0173730850219727"
"9879552","1.9908915758132935","1.9908915758132935","1.9908915758132935"
"9895936","2.010427474975586","2.010427474975586","2.010427474975586"
"9912320","2.01749849319458","2.01749849319458","2.01749849319458"
"9928704","2.0164403915405273","2.0164403915405273","2.0164403915405273"
"9945088","1.9792653322219849","1.9792653322219849","1.9792653322219849"
"9961472","1.9654412269592285","1.9654412269592285","1.9654412269592285"
"9977856","1.9815179109573364","1.9815179109573364","1.9815179109573364"
"9994240","1.9955458641052246","1.9955458641052246","1.9955458641052246"
"10010624","1.972886085510254","1.972886085510254","1.972886085510254"
"10027008","1.9631099700927734","1.9631099700927734","1.9631099700927734"
"10043392","1.9738264083862305","1.9738264083862305","1.9738264083862305"
"10059776","1.9281445741653442","1.9281445741653442","1.9281445741653442"
"10076160","1.9475678205490112","1.9475678205490112","1.9475678205490112"
"10092544","1.9615105390548706","1.9615105390548706","1.9615105390548706"
"10108928","1.9266306161880493","1.9266306161880493","1.9266306161880493"
"10125312","1.9490652084350586","1.9490652084350586","1.9490652084350586"
"10141696","1.9589842557907104","1.9589842557907104","1.9589842557907104"
"10158080","1.924072265625","1.924072265625","1.924072265625"
"10174464","1.9774227142333984","1.9774227142333984","1.9774227142333984"
"10190848","1.9747188091278076","1.9747188091278076","1.9747188091278076"
"10207232","1.951493740081787","1.951493740081787","1.951493740081787"
"10223616","1.9430601596832275","1.9430601596832275","1.9430601596832275"
"10240000","1.9566491842269897","1.9566491842269897","1.9566491842269897"
"10256384","1.9351996183395386","1.9351996183395386","1.9351996183395386"
"10272768","1.9182873964309692","1.9182873964309692","1.9182873964309692"
"10289152","1.9206373691558838","1.9206373691558838","1.9206373691558838"
"10305536","1.9217718839645386","1.9217718839645386","1.9217718839645386"
"10321920","1.9412250518798828","1.9412250518798828","1.9412250518798828"
"10338304","1.9024255275726318","1.9024255275726318","1.9024255275726318"
"10354688","1.969714879989624","1.969714879989624","1.969714879989624"
"10371072","1.948061466217041","1.948061466217041","1.948061466217041"
"10387456","1.9277384281158447","1.9277384281158447","1.9277384281158447"
"10403840","1.9233803749084473","1.9233803749084473","1.9233803749084473"
"10420224","1.9115512371063232","1.9115512371063232","1.9115512371063232"
"10436608","1.8743422031402588","1.8743422031402588","1.8743422031402588"
"10452992","1.8919687271118164","1.8919687271118164","1.8919687271118164"
"10469376","1.9149774312973022","1.9149774312973022","1.9149774312973022"
"10485760","1.8992910385131836","1.8992910385131836","1.8992910385131836"
"10502144","1.9092967510223389","1.9092967510223389","1.9092967510223389"
"10518528","1.9104688167572021","1.9104688167572021","1.9104688167572021"
"10534912","1.9063355922698975","1.9063355922698975","1.9063355922698975"
"10551296","1.9391075372695923","1.9391075372695923","1.9391075372695923"
"10567680","1.922999382019043","1.922999382019043","1.922999382019043"
"10584064","1.9130492210388184","1.9130492210388184","1.9130492210388184"
"10600448","1.9053943157196045","1.9053943157196045","1.9053943157196045"
"10616832","1.8866844177246094","1.8866844177246094","1.8866844177246094"
"10633216","1.917644739151001","1.917644739151001","1.917644739151001"
"10649600","1.8980287313461304","1.8980287313461304","1.8980287313461304"
"10665984","1.9066715240478516","1.9066715240478516","1.9066715240478516"
"10682368","1.8948407173156738","1.8948407173156738","1.8948407173156738"
"10698752","1.9138060808181763","1.9138060808181763","1.9138060808181763"
"10715136","1.8812751770019531","1.8812751770019531","1.8812751770019531"
"10731520","1.8797638416290283","1.8797638416290283","1.8797638416290283"
"10747904","1.8951075077056885","1.8951075077056885","1.8951075077056885"
"10764288","1.8689004182815552","1.8689004182815552","1.8689004182815552"
"10780672","1.8654435873031616","1.8654435873031616","1.8654435873031616"
"10797056","1.8994050025939941","1.8994050025939941","1.8994050025939941"
"10813440","1.9087611436843872","1.9087611436843872","1.9087611436843872"
"10829824","1.9133532047271729","1.9133532047271729","1.9133532047271729"
"10846208","1.8850603103637695","1.8850603103637695","1.8850603103637695"
"10862592","1.8774642944335938","1.8774642944335938","1.8774642944335938"
"10878976","1.9101674556732178","1.9101674556732178","1.9101674556732178"
"10895360","1.9285838603973389","1.9285838603973389","1.9285838603973389"
"10911744","1.872253179550171","1.872253179550171","1.872253179550171"
"10928128","1.8690776824951172","1.8690776824951172","1.8690776824951172"
"10944512","1.8880847692489624","1.8880847692489624","1.8880847692489624"
"10960896","1.8698526620864868","1.8698526620864868","1.8698526620864868"
"10977280","1.8666235208511353","1.8666235208511353","1.8666235208511353"
"10993664","1.8799984455108643","1.8799984455108643","1.8799984455108643"
"11010048","1.8864998817443848","1.8864998817443848","1.8864998817443848"
"11026432","1.8851763010025024","1.8851763010025024","1.8851763010025024"
"11042816","1.8849533796310425","1.8849533796310425","1.8849533796310425"
"11059200","1.8661855459213257","1.8661855459213257","1.8661855459213257"
"11075584","1.920493483543396","1.920493483543396","1.920493483543396"
"11091968","1.897888422012329","1.897888422012329","1.897888422012329"
"11108352","1.908021330833435","1.908021330833435","1.908021330833435"
"11124736","1.9088971614837646","1.9088971614837646","1.9088971614837646"
"11141120","1.9385859966278076","1.9385859966278076","1.9385859966278076"
"11157504","1.9110056161880493","1.9110056161880493","1.9110056161880493"
"11173888","1.8973891735076904","1.8973891735076904","1.8973891735076904"
"11190272","1.9438432455062866","1.9438432455062866","1.9438432455062866"
"11206656","1.9062013626098633","1.9062013626098633","1.9062013626098633"
"11223040","1.889836311340332","1.889836311340332","1.889836311340332"
"11239424","1.9107438325881958","1.9107438325881958","1.9107438325881958"
"11255808","1.9140660762786865","1.9140660762786865","1.9140660762786865"
"11272192","1.918573260307312","1.918573260307312","1.918573260307312"
"11288576","1.9236633777618408","1.9236633777618408","1.9236633777618408"
"11304960","1.9190326929092407","1.9190326929092407","1.9190326929092407"
"11321344","1.9046489000320435","1.9046489000320435","1.9046489000320435"
"11337728","1.907300591468811","1.907300591468811","1.907300591468811"
"11354112","1.9243807792663574","1.9243807792663574","1.9243807792663574"
"11370496","1.9246037006378174","1.9246037006378174","1.9246037006378174"
"11386880","1.893741250038147","1.893741250038147","1.893741250038147"
"11403264","1.8915722370147705","1.8915722370147705","1.8915722370147705"
"11419648","1.8955551385879517","1.8955551385879517","1.8955551385879517"
"11436032","1.869289755821228","1.869289755821228","1.869289755821228"
"11452416","1.8942818641662598","1.8942818641662598","1.8942818641662598"
"11468800","1.8830552101135254","1.8830552101135254","1.8830552101135254"
"11485184","1.8528883457183838","1.8528883457183838","1.8528883457183838"
"11501568","1.8727670907974243","1.8727670907974243","1.8727670907974243"
"11517952","1.8744157552719116","1.8744157552719116","1.8744157552719116"
"11534336","1.8764185905456543","1.8764185905456543","1.8764185905456543"
"11550720","1.8759028911590576","1.8759028911590576","1.8759028911590576"
"11567104","1.861274003982544","1.861274003982544","1.861274003982544"
"11583488","1.8837604522705078","1.8837604522705078","1.8837604522705078"
"11599872","1.8382114171981812","1.8382114171981812","1.8382114171981812"
"11616256","1.8583784103393555","1.8583784103393555","1.8583784103393555"
"11632640","1.859609842300415","1.859609842300415","1.859609842300415"
"11649024","1.8730227947235107","1.8730227947235107","1.8730227947235107"
"11665408","1.8880040645599365","1.8880040645599365","1.8880040645599365"
"11681792","1.8938860893249512","1.8938860893249512","1.8938860893249512"
"11698176","1.8722407817840576","1.8722407817840576","1.8722407817840576"
"11714560","1.8751792907714844","1.8751792907714844","1.8751792907714844"
"11730944","1.8837687969207764","1.8837687969207764","1.8837687969207764"
"11747328","1.8507217168807983","1.8507217168807983","1.8507217168807983"
"11763712","1.8527483940124512","1.8527483940124512","1.8527483940124512"
"11780096","1.8238537311553955","1.8238537311553955","1.8238537311553955"
"11796480","1.8475737571716309","1.8475737571716309","1.8475737571716309"
"11812864","1.874613881111145","1.874613881111145","1.874613881111145"
"11829248","1.8668779134750366","1.8668779134750366","1.8668779134750366"
"11845632","1.8891761302947998","1.8891761302947998","1.8891761302947998"
"11862016","1.8955199718475342","1.8955199718475342","1.8955199718475342"
"11878400","1.9259297847747803","1.9259297847747803","1.9259297847747803"
"11894784","1.860185146331787","1.860185146331787","1.860185146331787"
"11911168","1.8646090030670166","1.8646090030670166","1.8646090030670166"
"11927552","1.8809449672698975","1.8809449672698975","1.8809449672698975"
"11943936","1.8729634284973145","1.8729634284973145","1.8729634284973145"
"11960320","1.9148887395858765","1.9148887395858765","1.9148887395858765"
"11976704","1.8549456596374512","1.8549456596374512","1.8549456596374512"
"11993088","1.900818109512329","1.900818109512329","1.900818109512329"
"12009472","1.906787633895874","1.906787633895874","1.906787633895874"
"12025856","1.9196031093597412","1.9196031093597412","1.9196031093597412"
"12042240","1.9069682359695435","1.9069682359695435","1.9069682359695435"
"12058624","1.8795406818389893","1.8795406818389893","1.8795406818389893"
"12075008","1.877047061920166","1.877047061920166","1.877047061920166"
"12091392","1.876950979232788","1.876950979232788","1.876950979232788"
"12107776","1.8408420085906982","1.8408420085906982","1.8408420085906982"
"12124160","1.8251402378082275","1.8251402378082275","1.8251402378082275"
"12140544","1.8526314496994019","1.8526314496994019","1.8526314496994019"
"12156928","1.838347315788269","1.838347315788269","1.838347315788269"
"12173312","1.829663872718811","1.829663872718811","1.829663872718811"
"12189696","1.858968734741211","1.858968734741211","1.858968734741211"
"12206080","1.8464746475219727","1.8464746475219727","1.8464746475219727"
"12222464","1.865454912185669","1.865454912185669","1.865454912185669"
"12238848","1.862674593925476","1.862674593925476","1.862674593925476"
"12255232","1.8789501190185547","1.8789501190185547","1.8789501190185547"
"12271616","1.8523025512695312","1.8523025512695312","1.8523025512695312"
"12288000","1.8722009658813477","1.8722009658813477","1.8722009658813477"
"12304384","1.834906816482544","1.834906816482544","1.834906816482544"
"12320768","1.8407700061798096","1.8407700061798096","1.8407700061798096"
"12337152","1.811936378479004","1.811936378479004","1.811936378479004"
"12353536","1.8310152292251587","1.8310152292251587","1.8310152292251587"
"12369920","1.8208887577056885","1.8208887577056885","1.8208887577056885"
"12386304","1.8318901062011719","1.8318901062011719","1.8318901062011719"
"12402688","1.842605471611023","1.842605471611023","1.842605471611023"
"12419072","1.8718338012695312","1.8718338012695312","1.8718338012695312"
"12435456","1.8409844636917114","1.8409844636917114","1.8409844636917114"
"12451840","1.873913288116455","1.873913288116455","1.873913288116455"
"12468224","1.8484801054000854","1.8484801054000854","1.8484801054000854"
"12484608","1.8331201076507568","1.8331201076507568","1.8331201076507568"
"12500992","1.8302974700927734","1.8302974700927734","1.8302974700927734"
"12517376","1.850352168083191","1.850352168083191","1.850352168083191"
"12533760","1.8365983963012695","1.8365983963012695","1.8365983963012695"
"12550144","1.868851900100708","1.868851900100708","1.868851900100708"
"12566528","1.8429487943649292","1.8429487943649292","1.8429487943649292"
"12582912","1.8434174060821533","1.8434174060821533","1.8434174060821533"
"12599296","1.8714609146118164","1.8714609146118164","1.8714609146118164"
"12615680","1.890733003616333","1.890733003616333","1.890733003616333"
"12632064","1.8655927181243896","1.8655927181243896","1.8655927181243896"
"12648448","1.8626614809036255","1.8626614809036255","1.8626614809036255"
"12664832","1.8960442543029785","1.8960442543029785","1.8960442543029785"
"12681216","1.8393970727920532","1.8393970727920532","1.8393970727920532"
"12697600","1.8738853931427002","1.8738853931427002","1.8738853931427002"
"12713984","1.8667285442352295","1.8667285442352295","1.8667285442352295"
"12730368","1.8545334339141846","1.8545334339141846","1.8545334339141846"
"12746752","1.8804694414138794","1.8804694414138794","1.8804694414138794"
"12763136","1.9112579822540283","1.9112579822540283","1.9112579822540283"
"12779520","1.9037246704101562","1.9037246704101562","1.9037246704101562"
"12795904","1.8887574672698975","1.8887574672698975","1.8887574672698975"
"12812288","1.9125016927719116","1.9125016927719116","1.9125016927719116"
"12828672","1.8807756900787354","1.8807756900787354","1.8807756900787354"
"12845056","1.9276875257492065","1.9276875257492065","1.9276875257492065"
"12861440","1.8653204441070557","1.8653204441070557","1.8653204441070557"
"12877824","1.8960821628570557","1.8960821628570557","1.8960821628570557"
"12894208","1.8717228174209595","1.8717228174209595","1.8717228174209595"
"12910592","1.8643782138824463","1.8643782138824463","1.8643782138824463"
"12926976","1.8868426084518433","1.8868426084518433","1.8868426084518433"
"12943360","1.8724162578582764","1.8724162578582764","1.8724162578582764"
"12959744","1.851298451423645","1.851298451423645","1.851298451423645"
"12976128","1.895981788635254","1.895981788635254","1.895981788635254"
"12992512","1.8663020133972168","1.8663020133972168","1.8663020133972168"
"13008896","1.9267810583114624","1.9267810583114624","1.9267810583114624"
"13025280","1.900407314300537","1.900407314300537","1.900407314300537"
"13041664","1.8829498291015625","1.8829498291015625","1.8829498291015625"
"13058048","1.8810242414474487","1.8810242414474487","1.8810242414474487"
"13074432","1.8995921611785889","1.8995921611785889","1.8995921611785889"
"13090816","1.8835618495941162","1.8835618495941162","1.8835618495941162"
"13107200","1.880547285079956","1.880547285079956","1.880547285079956"
"13123584","1.870600938796997","1.870600938796997","1.870600938796997"
"13139968","1.8894577026367188","1.8894577026367188","1.8894577026367188"
"13156352","1.8902466297149658","1.8902466297149658","1.8902466297149658"
"13172736","1.9027385711669922","1.9027385711669922","1.9027385711669922"
"13189120","1.9011070728302002","1.9011070728302002","1.9011070728302002"
"13205504","1.8836562633514404","1.8836562633514404","1.8836562633514404"
"13221888","1.9203611612319946","1.9203611612319946","1.9203611612319946"
"13238272","1.892838716506958","1.892838716506958","1.892838716506958"
"13254656","1.902228832244873","1.902228832244873","1.902228832244873"
"13271040","1.9057255983352661","1.9057255983352661","1.9057255983352661"
"13287424","1.8866606950759888","1.8866606950759888","1.8866606950759888"
"13303808","1.886372685432434","1.886372685432434","1.886372685432434"
"13320192","1.8681731224060059","1.8681731224060059","1.8681731224060059"
"13336576","1.8626993894577026","1.8626993894577026","1.8626993894577026"
"13352960","1.8490688800811768","1.8490688800811768","1.8490688800811768"
"13369344","1.8454399108886719","1.8454399108886719","1.8454399108886719"
"13385728","1.8542143106460571","1.8542143106460571","1.8542143106460571"
"13402112","1.8499021530151367","1.8499021530151367","1.8499021530151367"
"13418496","1.8521389961242676","1.8521389961242676","1.8521389961242676"
"13434880","1.8707785606384277","1.8707785606384277","1.8707785606384277"
"13451264","1.8559327125549316","1.8559327125549316","1.8559327125549316"
"13467648","1.8716437816619873","1.8716437816619873","1.8716437816619873"
"13484032","1.8514490127563477","1.8514490127563477","1.8514490127563477"
"13500416","1.856001615524292","1.856001615524292","1.856001615524292"
"13516800","1.8681957721710205","1.8681957721710205","1.8681957721710205"
"13533184","1.8487277030944824","1.8487277030944824","1.8487277030944824"
"13549568","1.895382046699524","1.895382046699524","1.895382046699524"
"13565952","1.8663182258605957","1.8663182258605957","1.8663182258605957"
"13582336","1.8677037954330444","1.8677037954330444","1.8677037954330444"
"13598720","1.8716809749603271","1.8716809749603271","1.8716809749603271"
"13615104","1.8785896301269531","1.8785896301269531","1.8785896301269531"
"13631488","1.8436702489852905","1.8436702489852905","1.8436702489852905"
"13647872","1.819896936416626","1.819896936416626","1.819896936416626"
"13664256","1.8670103549957275","1.8670103549957275","1.8670103549957275"
"13680640","1.8631292581558228","1.8631292581558228","1.8631292581558228"
"13697024","1.8469493389129639","1.8469493389129639","1.8469493389129639"
"13713408","1.8363838195800781","1.8363838195800781","1.8363838195800781"
"13729792","1.8375811576843262","1.8375811576843262","1.8375811576843262"
"13746176","1.8693926334381104","1.8693926334381104","1.8693926334381104"
"13762560","1.8542982339859009","1.8542982339859009","1.8542982339859009"
"13778944","1.8698837757110596","1.8698837757110596","1.8698837757110596"
"13795328","1.8486690521240234","1.8486690521240234","1.8486690521240234"
"13811712","1.8768980503082275","1.8768980503082275","1.8768980503082275"
"13828096","1.8782730102539062","1.8782730102539062","1.8782730102539062"
"13844480","1.8761333227157593","1.8761333227157593","1.8761333227157593"
"13860864","1.8785099983215332","1.8785099983215332","1.8785099983215332"
"13877248","1.8679790496826172","1.8679790496826172","1.8679790496826172"
"13893632","1.8618005514144897","1.8618005514144897","1.8618005514144897"
"13910016","1.8647034168243408","1.8647034168243408","1.8647034168243408"
"13926400","1.8657991886138916","1.8657991886138916","1.8657991886138916"
"13942784","1.8538556098937988","1.8538556098937988","1.8538556098937988"
"13959168","1.8850468397140503","1.8850468397140503","1.8850468397140503"
"13975552","1.8591563701629639","1.8591563701629639","1.8591563701629639"
"13991936","1.8570506572723389","1.8570506572723389","1.8570506572723389"
"14008320","1.8591110706329346","1.8591110706329346","1.8591110706329346"
"14024704","1.83729887008667","1.83729887008667","1.83729887008667"
"14041088","1.8418563604354858","1.8418563604354858","1.8418563604354858"
"14057472","1.8881844282150269","1.8881844282150269","1.8881844282150269"
"14073856","1.8789565563201904","1.8789565563201904","1.8789565563201904"
"14090240","1.845874547958374","1.845874547958374","1.845874547958374"
"14106624","1.8836183547973633","1.8836183547973633","1.8836183547973633"
"14123008","1.8502141237258911","1.8502141237258911","1.8502141237258911"
"14139392","1.8433547019958496","1.8433547019958496","1.8433547019958496"
"14155776","1.8560338020324707","1.8560338020324707","1.8560338020324707"
"14172160","1.8468270301818848","1.8468270301818848","1.8468270301818848"
"14188544","1.8228774070739746","1.8228774070739746","1.8228774070739746"
"14204928","1.8759739398956299","1.8759739398956299","1.8759739398956299"
"14221312","1.8739335536956787","1.8739335536956787","1.8739335536956787"
"14237696","1.8876354694366455","1.8876354694366455","1.8876354694366455"
