"Step","Entropy","StarGunner-v5__ppo_noisy_net - losses/entropy__MIN","StarGunner-v5__ppo_noisy_net - losses/entropy__MAX"
"7192576","1.6814002990722656","1.6814002990722656","1.6814002990722656"
"7208960","1.7609950304031372","1.7609950304031372","1.7609950304031372"
"7225344","1.8415863513946533","1.8415863513946533","1.8415863513946533"
"7241728","1.6644749641418457","1.6644749641418457","1.6644749641418457"
"7258112","1.8673527240753174","1.8673527240753174","1.8673527240753174"
"7274496","1.7554717063903809","1.7554717063903809","1.7554717063903809"
"7290880","1.8126791715621948","1.8126791715621948","1.8126791715621948"
"7307264","1.8788756132125854","1.8788756132125854","1.8788756132125854"
"7323648","1.7315411567687988","1.7315411567687988","1.7315411567687988"
"7340032","1.7677953243255615","1.7677953243255615","1.7677953243255615"
"7356416","1.7431747913360596","1.7431747913360596","1.7431747913360596"
"7372800","1.6720283031463623","1.6720283031463623","1.6720283031463623"
"7389184","1.707655906677246","1.707655906677246","1.707655906677246"
"7405568","1.7846400737762451","1.7846400737762451","1.7846400737762451"
"7421952","1.741249918937683","1.741249918937683","1.741249918937683"
"7438336","1.7660588026046753","1.7660588026046753","1.7660588026046753"
"7454720","1.74228036403656","1.74228036403656","1.74228036403656"
"7471104","1.6122099161148071","1.6122099161148071","1.6122099161148071"
"7487488","1.639310359954834","1.639310359954834","1.639310359954834"
"7503872","1.6660583019256592","1.6660583019256592","1.6660583019256592"
"7520256","1.7517722845077515","1.7517722845077515","1.7517722845077515"
"7536640","1.6533946990966797","1.6533946990966797","1.6533946990966797"
"7553024","1.654135823249817","1.654135823249817","1.654135823249817"
"7569408","1.7046564817428589","1.7046564817428589","1.7046564817428589"
"7585792","1.6686614751815796","1.6686614751815796","1.6686614751815796"
"7602176","1.656369924545288","1.656369924545288","1.656369924545288"
"7618560","1.797651767730713","1.797651767730713","1.797651767730713"
"7634944","1.720308780670166","1.720308780670166","1.720308780670166"
"7651328","1.7532799243927002","1.7532799243927002","1.7532799243927002"
"7667712","1.6132760047912598","1.6132760047912598","1.6132760047912598"
"7684096","1.6371594667434692","1.6371594667434692","1.6371594667434692"
"7700480","1.5425084829330444","1.5425084829330444","1.5425084829330444"
"7716864","1.7246876955032349","1.7246876955032349","1.7246876955032349"
"7733248","1.5085393190383911","1.5085393190383911","1.5085393190383911"
"7749632","1.7442586421966553","1.7442586421966553","1.7442586421966553"
"7766016","1.5404778718948364","1.5404778718948364","1.5404778718948364"
"7782400","1.6823184490203857","1.6823184490203857","1.6823184490203857"
"7798784","1.644444227218628","1.644444227218628","1.644444227218628"
"7815168","1.667294979095459","1.667294979095459","1.667294979095459"
"7831552","1.5935249328613281","1.5935249328613281","1.5935249328613281"
"7847936","1.6432204246520996","1.6432204246520996","1.6432204246520996"
"7864320","1.6250650882720947","1.6250650882720947","1.6250650882720947"
"7880704","1.7155461311340332","1.7155461311340332","1.7155461311340332"
"7897088","1.6724958419799805","1.6724958419799805","1.6724958419799805"
"7913472","1.6401047706604004","1.6401047706604004","1.6401047706604004"
"7929856","1.5117822885513306","1.5117822885513306","1.5117822885513306"
"7946240","1.6162291765213013","1.6162291765213013","1.6162291765213013"
"7962624","1.6744775772094727","1.6744775772094727","1.6744775772094727"
"7979008","1.5844839811325073","1.5844839811325073","1.5844839811325073"
"7995392","1.6143370866775513","1.6143370866775513","1.6143370866775513"
"8011776","1.5417248010635376","1.5417248010635376","1.5417248010635376"
"8028160","1.4145642518997192","1.4145642518997192","1.4145642518997192"
"8044544","1.639920949935913","1.639920949935913","1.639920949935913"
"8060928","1.554607629776001","1.554607629776001","1.554607629776001"
"8077312","1.4960870742797852","1.4960870742797852","1.4960870742797852"
"8093696","1.5899245738983154","1.5899245738983154","1.5899245738983154"
"8110080","1.560636281967163","1.560636281967163","1.560636281967163"
"8126464","1.6210951805114746","1.6210951805114746","1.6210951805114746"
"8142848","1.548249363899231","1.548249363899231","1.548249363899231"
"8159232","1.5457223653793335","1.5457223653793335","1.5457223653793335"
"8175616","1.5468298196792603","1.5468298196792603","1.5468298196792603"
"8192000","1.536272644996643","1.536272644996643","1.536272644996643"
"8208384","1.6022694110870361","1.6022694110870361","1.6022694110870361"
"8224768","1.5015819072723389","1.5015819072723389","1.5015819072723389"
"8241152","1.6274491548538208","1.6274491548538208","1.6274491548538208"
"8257536","1.4888997077941895","1.4888997077941895","1.4888997077941895"
"8273920","1.6633390188217163","1.6633390188217163","1.6633390188217163"
"8290304","1.4941892623901367","1.4941892623901367","1.4941892623901367"
"8306688","1.558257818222046","1.558257818222046","1.558257818222046"
"8323072","1.633277177810669","1.633277177810669","1.633277177810669"
"8339456","1.4561443328857422","1.4561443328857422","1.4561443328857422"
"8355840","1.599477767944336","1.599477767944336","1.599477767944336"
"8372224","1.5684034824371338","1.5684034824371338","1.5684034824371338"
"8388608","1.541670560836792","1.541670560836792","1.541670560836792"
"8404992","1.5515286922454834","1.5515286922454834","1.5515286922454834"
"8421376","1.4825458526611328","1.4825458526611328","1.4825458526611328"
"8437760","1.4875264167785645","1.4875264167785645","1.4875264167785645"
"8454144","1.5681037902832031","1.5681037902832031","1.5681037902832031"
"8470528","1.4912853240966797","1.4912853240966797","1.4912853240966797"
"8486912","1.6612334251403809","1.6612334251403809","1.6612334251403809"
"8503296","1.554004192352295","1.554004192352295","1.554004192352295"
"8519680","1.698650598526001","1.698650598526001","1.698650598526001"
"8536064","1.559414267539978","1.559414267539978","1.559414267539978"
"8552448","1.477985143661499","1.477985143661499","1.477985143661499"
"8568832","1.5320905447006226","1.5320905447006226","1.5320905447006226"
"8585216","1.4489169120788574","1.4489169120788574","1.4489169120788574"
"8601600","1.519120454788208","1.519120454788208","1.519120454788208"
"8617984","1.436120867729187","1.436120867729187","1.436120867729187"
"8634368","1.4395618438720703","1.4395618438720703","1.4395618438720703"
"8650752","1.4779889583587646","1.4779889583587646","1.4779889583587646"
"8667136","1.447946310043335","1.447946310043335","1.447946310043335"
"8683520","1.5395936965942383","1.5395936965942383","1.5395936965942383"
"8699904","1.4922220706939697","1.4922220706939697","1.4922220706939697"
"8716288","1.4598805904388428","1.4598805904388428","1.4598805904388428"
"8732672","1.5327246189117432","1.5327246189117432","1.5327246189117432"
"8749056","1.4407151937484741","1.4407151937484741","1.4407151937484741"
"8765440","1.5157103538513184","1.5157103538513184","1.5157103538513184"
"8781824","1.479385256767273","1.479385256767273","1.479385256767273"
"8798208","1.46417236328125","1.46417236328125","1.46417236328125"
"8814592","1.4922871589660645","1.4922871589660645","1.4922871589660645"
"8830976","1.4153693914413452","1.4153693914413452","1.4153693914413452"
"8847360","1.5150339603424072","1.5150339603424072","1.5150339603424072"
"8863744","1.5295562744140625","1.5295562744140625","1.5295562744140625"
"8880128","1.542412281036377","1.542412281036377","1.542412281036377"
"8896512","1.5672847032546997","1.5672847032546997","1.5672847032546997"
"8912896","1.5707502365112305","1.5707502365112305","1.5707502365112305"
"8929280","1.5816113948822021","1.5816113948822021","1.5816113948822021"
"8945664","1.5232031345367432","1.5232031345367432","1.5232031345367432"
"8962048","1.4258595705032349","1.4258595705032349","1.4258595705032349"
"8978432","1.4413158893585205","1.4413158893585205","1.4413158893585205"
"8994816","1.537517786026001","1.537517786026001","1.537517786026001"
"9011200","1.5721321105957031","1.5721321105957031","1.5721321105957031"
"9027584","1.6006438732147217","1.6006438732147217","1.6006438732147217"
"9043968","1.5654196739196777","1.5654196739196777","1.5654196739196777"
"9060352","1.5589677095413208","1.5589677095413208","1.5589677095413208"
"9076736","1.4572672843933105","1.4572672843933105","1.4572672843933105"
"9093120","1.5594429969787598","1.5594429969787598","1.5594429969787598"
"9109504","1.5651501417160034","1.5651501417160034","1.5651501417160034"
"9125888","1.5397233963012695","1.5397233963012695","1.5397233963012695"
"9142272","1.5518569946289062","1.5518569946289062","1.5518569946289062"
"9158656","1.5359947681427002","1.5359947681427002","1.5359947681427002"
"9175040","1.411836862564087","1.411836862564087","1.411836862564087"
"9191424","1.5607895851135254","1.5607895851135254","1.5607895851135254"
"9207808","1.4256776571273804","1.4256776571273804","1.4256776571273804"
"9224192","1.4903292655944824","1.4903292655944824","1.4903292655944824"
"9240576","1.475475788116455","1.475475788116455","1.475475788116455"
"9256960","1.5196903944015503","1.5196903944015503","1.5196903944015503"
"9273344","1.459611415863037","1.459611415863037","1.459611415863037"
"9289728","1.4877986907958984","1.4877986907958984","1.4877986907958984"
"9306112","1.4407052993774414","1.4407052993774414","1.4407052993774414"
"9322496","1.5185630321502686","1.5185630321502686","1.5185630321502686"
"9338880","1.39935302734375","1.39935302734375","1.39935302734375"
"9355264","1.5706508159637451","1.5706508159637451","1.5706508159637451"
"9371648","1.4405771493911743","1.4405771493911743","1.4405771493911743"
"9388032","1.5431851148605347","1.5431851148605347","1.5431851148605347"
"9404416","1.5048506259918213","1.5048506259918213","1.5048506259918213"
"9420800","1.5255420207977295","1.5255420207977295","1.5255420207977295"
"9437184","1.4508370161056519","1.4508370161056519","1.4508370161056519"
"9453568","1.476387619972229","1.476387619972229","1.476387619972229"
"9469952","1.4790470600128174","1.4790470600128174","1.4790470600128174"
"9486336","1.5296905040740967","1.5296905040740967","1.5296905040740967"
"9502720","1.3274140357971191","1.3274140357971191","1.3274140357971191"
"9519104","1.5293035507202148","1.5293035507202148","1.5293035507202148"
"9535488","1.4488489627838135","1.4488489627838135","1.4488489627838135"
"9551872","1.4524548053741455","1.4524548053741455","1.4524548053741455"
"9568256","1.346172571182251","1.346172571182251","1.346172571182251"
"9584640","1.2722409963607788","1.2722409963607788","1.2722409963607788"
"9601024","1.3757092952728271","1.3757092952728271","1.3757092952728271"
"9617408","1.5177602767944336","1.5177602767944336","1.5177602767944336"
"9633792","1.3293368816375732","1.3293368816375732","1.3293368816375732"
"9650176","1.4261105060577393","1.4261105060577393","1.4261105060577393"
"9666560","1.4004671573638916","1.4004671573638916","1.4004671573638916"
"9682944","1.4065093994140625","1.4065093994140625","1.4065093994140625"
"9699328","1.402374505996704","1.402374505996704","1.402374505996704"
"9715712","1.5559359788894653","1.5559359788894653","1.5559359788894653"
"9732096","1.4772616624832153","1.4772616624832153","1.4772616624832153"
"9748480","1.426880121231079","1.426880121231079","1.426880121231079"
"9764864","1.3010728359222412","1.3010728359222412","1.3010728359222412"
"9781248","1.4360003471374512","1.4360003471374512","1.4360003471374512"
"9797632","1.4398672580718994","1.4398672580718994","1.4398672580718994"
"9814016","1.3455941677093506","1.3455941677093506","1.3455941677093506"
"9830400","1.3676701784133911","1.3676701784133911","1.3676701784133911"
"9846784","1.3145203590393066","1.3145203590393066","1.3145203590393066"
"9863168","1.4635875225067139","1.4635875225067139","1.4635875225067139"
"9879552","1.3730814456939697","1.3730814456939697","1.3730814456939697"
"9895936","1.3808841705322266","1.3808841705322266","1.3808841705322266"
"9912320","1.3860044479370117","1.3860044479370117","1.3860044479370117"
"9928704","1.4965105056762695","1.4965105056762695","1.4965105056762695"
"9945088","1.4731171131134033","1.4731171131134033","1.4731171131134033"
"9961472","1.4653255939483643","1.4653255939483643","1.4653255939483643"
"9977856","1.4077085256576538","1.4077085256576538","1.4077085256576538"
"9994240","1.3929932117462158","1.3929932117462158","1.3929932117462158"
"10010624","1.3811790943145752","1.3811790943145752","1.3811790943145752"
"10027008","1.3441270589828491","1.3441270589828491","1.3441270589828491"
"10043392","1.4402673244476318","1.4402673244476318","1.4402673244476318"
"10059776","1.4186170101165771","1.4186170101165771","1.4186170101165771"
"10076160","1.3104835748672485","1.3104835748672485","1.3104835748672485"
"10092544","1.3503910303115845","1.3503910303115845","1.3503910303115845"
"10108928","1.3482239246368408","1.3482239246368408","1.3482239246368408"
"10125312","1.3543641567230225","1.3543641567230225","1.3543641567230225"
"10141696","1.4605903625488281","1.4605903625488281","1.4605903625488281"
"10158080","1.4080215692520142","1.4080215692520142","1.4080215692520142"
"10174464","1.3290748596191406","1.3290748596191406","1.3290748596191406"
"10190848","1.390931487083435","1.390931487083435","1.390931487083435"
"10207232","1.3555749654769897","1.3555749654769897","1.3555749654769897"
"10223616","1.2874656915664673","1.2874656915664673","1.2874656915664673"
"10240000","1.4171898365020752","1.4171898365020752","1.4171898365020752"
"10256384","1.3678803443908691","1.3678803443908691","1.3678803443908691"
"10272768","1.4076716899871826","1.4076716899871826","1.4076716899871826"
"10289152","1.3623396158218384","1.3623396158218384","1.3623396158218384"
"10305536","1.2258543968200684","1.2258543968200684","1.2258543968200684"
"10321920","1.1338887214660645","1.1338887214660645","1.1338887214660645"
"10338304","1.2725059986114502","1.2725059986114502","1.2725059986114502"
"10354688","1.3952903747558594","1.3952903747558594","1.3952903747558594"
"10371072","1.3915824890136719","1.3915824890136719","1.3915824890136719"
"10387456","1.412306785583496","1.412306785583496","1.412306785583496"
"10403840","1.1698479652404785","1.1698479652404785","1.1698479652404785"
"10420224","1.197827696800232","1.197827696800232","1.197827696800232"
"10436608","1.2064852714538574","1.2064852714538574","1.2064852714538574"
"10452992","1.2481796741485596","1.2481796741485596","1.2481796741485596"
"10469376","1.2479355335235596","1.2479355335235596","1.2479355335235596"
"10485760","1.2503252029418945","1.2503252029418945","1.2503252029418945"
"10502144","1.3519654273986816","1.3519654273986816","1.3519654273986816"
"10518528","1.3324588537216187","1.3324588537216187","1.3324588537216187"
"10534912","1.3303924798965454","1.3303924798965454","1.3303924798965454"
"10551296","1.265723466873169","1.265723466873169","1.265723466873169"
"10567680","1.2846825122833252","1.2846825122833252","1.2846825122833252"
"10584064","1.304309606552124","1.304309606552124","1.304309606552124"
"10600448","1.2716881036758423","1.2716881036758423","1.2716881036758423"
"10616832","1.2405023574829102","1.2405023574829102","1.2405023574829102"
"10633216","1.3010443449020386","1.3010443449020386","1.3010443449020386"
"10649600","1.2806897163391113","1.2806897163391113","1.2806897163391113"
"10665984","1.3393299579620361","1.3393299579620361","1.3393299579620361"
"10682368","1.2661492824554443","1.2661492824554443","1.2661492824554443"
"10698752","1.2894753217697144","1.2894753217697144","1.2894753217697144"
"10715136","1.2078626155853271","1.2078626155853271","1.2078626155853271"
"10731520","1.2744333744049072","1.2744333744049072","1.2744333744049072"
"10747904","1.327182650566101","1.327182650566101","1.327182650566101"
"10764288","1.2323492765426636","1.2323492765426636","1.2323492765426636"
"10780672","1.2161567211151123","1.2161567211151123","1.2161567211151123"
"10797056","1.2451478242874146","1.2451478242874146","1.2451478242874146"
"10813440","1.1463643312454224","1.1463643312454224","1.1463643312454224"
"10829824","1.2411587238311768","1.2411587238311768","1.2411587238311768"
"10846208","1.2333229780197144","1.2333229780197144","1.2333229780197144"
"10862592","1.1927101612091064","1.1927101612091064","1.1927101612091064"
"10878976","1.2387282848358154","1.2387282848358154","1.2387282848358154"
"10895360","1.2340188026428223","1.2340188026428223","1.2340188026428223"
"10911744","1.3157933950424194","1.3157933950424194","1.3157933950424194"
"10928128","1.230339527130127","1.230339527130127","1.230339527130127"
"10944512","1.3027231693267822","1.3027231693267822","1.3027231693267822"
"10960896","1.3850940465927124","1.3850940465927124","1.3850940465927124"
"10977280","1.2128000259399414","1.2128000259399414","1.2128000259399414"
"10993664","1.298295497894287","1.298295497894287","1.298295497894287"
"11010048","1.2400797605514526","1.2400797605514526","1.2400797605514526"
"11026432","1.231544017791748","1.231544017791748","1.231544017791748"
"11042816","1.2428967952728271","1.2428967952728271","1.2428967952728271"
"11059200","1.1874799728393555","1.1874799728393555","1.1874799728393555"
"11075584","1.2566237449645996","1.2566237449645996","1.2566237449645996"
"11091968","1.2575416564941406","1.2575416564941406","1.2575416564941406"
"11108352","1.2085901498794556","1.2085901498794556","1.2085901498794556"
"11124736","1.2459497451782227","1.2459497451782227","1.2459497451782227"
"11141120","1.3079965114593506","1.3079965114593506","1.3079965114593506"
"11157504","1.2433581352233887","1.2433581352233887","1.2433581352233887"
"11173888","1.361679196357727","1.361679196357727","1.361679196357727"
"11190272","1.2663012742996216","1.2663012742996216","1.2663012742996216"
"11206656","1.1436798572540283","1.1436798572540283","1.1436798572540283"
"11223040","1.2100305557250977","1.2100305557250977","1.2100305557250977"
"11239424","1.1551263332366943","1.1551263332366943","1.1551263332366943"
"11255808","1.3584866523742676","1.3584866523742676","1.3584866523742676"
"11272192","1.3601926565170288","1.3601926565170288","1.3601926565170288"
"11288576","1.1974513530731201","1.1974513530731201","1.1974513530731201"
"11304960","1.2494274377822876","1.2494274377822876","1.2494274377822876"
"11321344","1.2302485704421997","1.2302485704421997","1.2302485704421997"
"11337728","1.1769459247589111","1.1769459247589111","1.1769459247589111"
"11354112","1.304503321647644","1.304503321647644","1.304503321647644"
"11370496","1.2606539726257324","1.2606539726257324","1.2606539726257324"
"11386880","1.252375602722168","1.252375602722168","1.252375602722168"
"11403264","1.2927078008651733","1.2927078008651733","1.2927078008651733"
"11419648","1.2340729236602783","1.2340729236602783","1.2340729236602783"
"11436032","1.2952347993850708","1.2952347993850708","1.2952347993850708"
"11452416","1.2520883083343506","1.2520883083343506","1.2520883083343506"
"11468800","1.214453101158142","1.214453101158142","1.214453101158142"
"11485184","1.2240018844604492","1.2240018844604492","1.2240018844604492"
"11501568","1.3706204891204834","1.3706204891204834","1.3706204891204834"
"11517952","1.2302218675613403","1.2302218675613403","1.2302218675613403"
"11534336","1.243532657623291","1.243532657623291","1.243532657623291"
"11550720","1.2788149118423462","1.2788149118423462","1.2788149118423462"
"11567104","1.2630245685577393","1.2630245685577393","1.2630245685577393"
"11583488","1.3023924827575684","1.3023924827575684","1.3023924827575684"
"11599872","1.1892597675323486","1.1892597675323486","1.1892597675323486"
"11616256","1.3211233615875244","1.3211233615875244","1.3211233615875244"
"11632640","1.2108007669448853","1.2108007669448853","1.2108007669448853"
"11649024","1.3418253660202026","1.3418253660202026","1.3418253660202026"
"11665408","1.1504337787628174","1.1504337787628174","1.1504337787628174"
"11681792","1.2338387966156006","1.2338387966156006","1.2338387966156006"
"11698176","1.297550082206726","1.297550082206726","1.297550082206726"
"11714560","1.1524477005004883","1.1524477005004883","1.1524477005004883"
"11730944","1.1918898820877075","1.1918898820877075","1.1918898820877075"
"11747328","1.1283632516860962","1.1283632516860962","1.1283632516860962"
"11763712","1.2691781520843506","1.2691781520843506","1.2691781520843506"
"11780096","1.2814340591430664","1.2814340591430664","1.2814340591430664"
"11796480","1.2933275699615479","1.2933275699615479","1.2933275699615479"
"11812864","1.2859395742416382","1.2859395742416382","1.2859395742416382"
"11829248","1.3057317733764648","1.3057317733764648","1.3057317733764648"
"11845632","1.1578314304351807","1.1578314304351807","1.1578314304351807"
"11862016","1.2352867126464844","1.2352867126464844","1.2352867126464844"
"11878400","1.2136081457138062","1.2136081457138062","1.2136081457138062"
"11894784","1.2249786853790283","1.2249786853790283","1.2249786853790283"
"11911168","1.1615145206451416","1.1615145206451416","1.1615145206451416"
"11927552","1.1836333274841309","1.1836333274841309","1.1836333274841309"
"11943936","1.2520153522491455","1.2520153522491455","1.2520153522491455"
"11960320","1.1131597757339478","1.1131597757339478","1.1131597757339478"
"11976704","1.2576574087142944","1.2576574087142944","1.2576574087142944"
"11993088","1.123476505279541","1.123476505279541","1.123476505279541"
"12009472","1.103183627128601","1.103183627128601","1.103183627128601"
"12025856","1.1362859010696411","1.1362859010696411","1.1362859010696411"
"12042240","1.1465635299682617","1.1465635299682617","1.1465635299682617"
"12058624","1.1647717952728271","1.1647717952728271","1.1647717952728271"
"12075008","1.1686558723449707","1.1686558723449707","1.1686558723449707"
"12091392","1.2350214719772339","1.2350214719772339","1.2350214719772339"
"12107776","1.1552870273590088","1.1552870273590088","1.1552870273590088"
"12124160","1.140871286392212","1.140871286392212","1.140871286392212"
"12140544","1.185987949371338","1.185987949371338","1.185987949371338"
"12156928","1.1977124214172363","1.1977124214172363","1.1977124214172363"
"12173312","1.1805626153945923","1.1805626153945923","1.1805626153945923"
"12189696","1.1902337074279785","1.1902337074279785","1.1902337074279785"
"12206080","1.251822590827942","1.251822590827942","1.251822590827942"
"12222464","1.2542386054992676","1.2542386054992676","1.2542386054992676"
"12238848","1.1526436805725098","1.1526436805725098","1.1526436805725098"
"12255232","1.0884281396865845","1.0884281396865845","1.0884281396865845"
"12271616","1.1391828060150146","1.1391828060150146","1.1391828060150146"
"12288000","1.2694969177246094","1.2694969177246094","1.2694969177246094"
"12304384","1.219390630722046","1.219390630722046","1.219390630722046"
"12320768","1.133239984512329","1.133239984512329","1.133239984512329"
"12337152","1.2087830305099487","1.2087830305099487","1.2087830305099487"
"12353536","1.1126874685287476","1.1126874685287476","1.1126874685287476"
"12369920","1.0869941711425781","1.0869941711425781","1.0869941711425781"
"12386304","1.217983603477478","1.217983603477478","1.217983603477478"
"12402688","1.220863938331604","1.220863938331604","1.220863938331604"
"12419072","1.198734998703003","1.198734998703003","1.198734998703003"
"12435456","1.048224925994873","1.048224925994873","1.048224925994873"
"12451840","1.2272050380706787","1.2272050380706787","1.2272050380706787"
"12468224","1.1412522792816162","1.1412522792816162","1.1412522792816162"
"12484608","1.1595745086669922","1.1595745086669922","1.1595745086669922"
"12500992","1.1320723295211792","1.1320723295211792","1.1320723295211792"
"12517376","1.1324303150177002","1.1324303150177002","1.1324303150177002"
"12533760","1.168149471282959","1.168149471282959","1.168149471282959"
"12550144","1.0757720470428467","1.0757720470428467","1.0757720470428467"
"12566528","1.123659372329712","1.123659372329712","1.123659372329712"
"12582912","1.0740481615066528","1.0740481615066528","1.0740481615066528"
"12599296","1.1883167028427124","1.1883167028427124","1.1883167028427124"
"12615680","1.083975076675415","1.083975076675415","1.083975076675415"
"12632064","1.1310980319976807","1.1310980319976807","1.1310980319976807"
"12648448","1.1334824562072754","1.1334824562072754","1.1334824562072754"
"12664832","1.1538734436035156","1.1538734436035156","1.1538734436035156"
"12681216","1.2234277725219727","1.2234277725219727","1.2234277725219727"
"12697600","1.1455843448638916","1.1455843448638916","1.1455843448638916"
"12713984","1.1187890768051147","1.1187890768051147","1.1187890768051147"
"12730368","1.130556344985962","1.130556344985962","1.130556344985962"
"12746752","1.0381884574890137","1.0381884574890137","1.0381884574890137"
"12763136","1.1062713861465454","1.1062713861465454","1.1062713861465454"
"12779520","1.1281242370605469","1.1281242370605469","1.1281242370605469"
"12795904","1.1813808679580688","1.1813808679580688","1.1813808679580688"
"12812288","1.1324596405029297","1.1324596405029297","1.1324596405029297"
"12828672","1.159733533859253","1.159733533859253","1.159733533859253"
"12845056","1.1195669174194336","1.1195669174194336","1.1195669174194336"
"12861440","1.1686495542526245","1.1686495542526245","1.1686495542526245"
"12877824","1.0945663452148438","1.0945663452148438","1.0945663452148438"
"12894208","1.1047314405441284","1.1047314405441284","1.1047314405441284"
"12910592","1.1148139238357544","1.1148139238357544","1.1148139238357544"
"12926976","1.0958172082901","1.0958172082901","1.0958172082901"
"12943360","1.1656053066253662","1.1656053066253662","1.1656053066253662"
"12959744","1.1155576705932617","1.1155576705932617","1.1155576705932617"
"12976128","1.1181674003601074","1.1181674003601074","1.1181674003601074"
"12992512","1.156933307647705","1.156933307647705","1.156933307647705"
"13008896","1.2015148401260376","1.2015148401260376","1.2015148401260376"
"13025280","1.1058069467544556","1.1058069467544556","1.1058069467544556"
"13041664","1.1602072715759277","1.1602072715759277","1.1602072715759277"
"13058048","1.1755387783050537","1.1755387783050537","1.1755387783050537"
"13074432","1.267777919769287","1.267777919769287","1.267777919769287"
"13090816","1.1487212181091309","1.1487212181091309","1.1487212181091309"
"13107200","1.1887249946594238","1.1887249946594238","1.1887249946594238"
"13123584","1.141156554222107","1.141156554222107","1.141156554222107"
"13139968","1.1425659656524658","1.1425659656524658","1.1425659656524658"
"13156352","1.0881094932556152","1.0881094932556152","1.0881094932556152"
"13172736","1.0838406085968018","1.0838406085968018","1.0838406085968018"
"13189120","1.2461665868759155","1.2461665868759155","1.2461665868759155"
"13205504","1.1863346099853516","1.1863346099853516","1.1863346099853516"
"13221888","1.1425108909606934","1.1425108909606934","1.1425108909606934"
"13238272","1.211604118347168","1.211604118347168","1.211604118347168"
"13254656","1.0425268411636353","1.0425268411636353","1.0425268411636353"
"13271040","1.1671826839447021","1.1671826839447021","1.1671826839447021"
"13287424","1.0837551355361938","1.0837551355361938","1.0837551355361938"
"13303808","1.17096745967865","1.17096745967865","1.17096745967865"
"13320192","1.0876708030700684","1.0876708030700684","1.0876708030700684"
"13336576","1.1850192546844482","1.1850192546844482","1.1850192546844482"
"13352960","1.2566648721694946","1.2566648721694946","1.2566648721694946"
"13369344","1.114882469177246","1.114882469177246","1.114882469177246"
"13385728","1.0440782308578491","1.0440782308578491","1.0440782308578491"
"13402112","1.1921075582504272","1.1921075582504272","1.1921075582504272"
"13418496","1.189100980758667","1.189100980758667","1.189100980758667"
"13434880","1.228093147277832","1.228093147277832","1.228093147277832"
"13451264","1.2234958410263062","1.2234958410263062","1.2234958410263062"
"13467648","1.2453389167785645","1.2453389167785645","1.2453389167785645"
"13484032","1.1475833654403687","1.1475833654403687","1.1475833654403687"
"13500416","1.1436277627944946","1.1436277627944946","1.1436277627944946"
"13516800","1.2140586376190186","1.2140586376190186","1.2140586376190186"
"13533184","1.0969666242599487","1.0969666242599487","1.0969666242599487"
"13549568","1.1790761947631836","1.1790761947631836","1.1790761947631836"
"13565952","1.1327893733978271","1.1327893733978271","1.1327893733978271"
"13582336","1.2085233926773071","1.2085233926773071","1.2085233926773071"
"13598720","1.0810799598693848","1.0810799598693848","1.0810799598693848"
"13615104","1.155390739440918","1.155390739440918","1.155390739440918"
"13631488","1.0325756072998047","1.0325756072998047","1.0325756072998047"
"13647872","1.1890180110931396","1.1890180110931396","1.1890180110931396"
"13664256","1.1255247592926025","1.1255247592926025","1.1255247592926025"
"13680640","1.0894560813903809","1.0894560813903809","1.0894560813903809"
"13697024","1.027714490890503","1.027714490890503","1.027714490890503"
"13713408","1.0946764945983887","1.0946764945983887","1.0946764945983887"
"13729792","0.985284149646759","0.985284149646759","0.985284149646759"
"13746176","1.0953185558319092","1.0953185558319092","1.0953185558319092"
"13762560","1.106025218963623","1.106025218963623","1.106025218963623"
"13778944","1.069929599761963","1.069929599761963","1.069929599761963"
"13795328","0.9977679252624512","0.9977679252624512","0.9977679252624512"
"13811712","1.1213796138763428","1.1213796138763428","1.1213796138763428"
"13828096","1.0990415811538696","1.0990415811538696","1.0990415811538696"
"13844480","1.0167231559753418","1.0167231559753418","1.0167231559753418"
"13860864","1.0056837797164917","1.0056837797164917","1.0056837797164917"
"13877248","1.0872867107391357","1.0872867107391357","1.0872867107391357"
"13893632","1.0532746315002441","1.0532746315002441","1.0532746315002441"
"13910016","1.0985223054885864","1.0985223054885864","1.0985223054885864"
"13926400","1.1637322902679443","1.1637322902679443","1.1637322902679443"
"13942784","1.0947482585906982","1.0947482585906982","1.0947482585906982"
"13959168","1.0044786930084229","1.0044786930084229","1.0044786930084229"
"13975552","1.0177271366119385","1.0177271366119385","1.0177271366119385"
"13991936","1.0893272161483765","1.0893272161483765","1.0893272161483765"
"14008320","1.1163573265075684","1.1163573265075684","1.1163573265075684"
"14024704","1.1290156841278076","1.1290156841278076","1.1290156841278076"
"14041088","1.0246943235397339","1.0246943235397339","1.0246943235397339"
"14057472","1.1820566654205322","1.1820566654205322","1.1820566654205322"
"14073856","1.0180240869522095","1.0180240869522095","1.0180240869522095"
"14090240","1.0572452545166016","1.0572452545166016","1.0572452545166016"
"14106624","1.0800589323043823","1.0800589323043823","1.0800589323043823"
"14123008","0.9406640529632568","0.9406640529632568","0.9406640529632568"
"14139392","1.123359203338623","1.123359203338623","1.123359203338623"
"14155776","1.1012911796569824","1.1012911796569824","1.1012911796569824"
"14172160","1.1223849058151245","1.1223849058151245","1.1223849058151245"
"14188544","1.0908737182617188","1.0908737182617188","1.0908737182617188"
"14204928","1.0752432346343994","1.0752432346343994","1.0752432346343994"
