"Step","Entropy","StarGunner-v5__ppo_rnd_envpool - losses/entropy__MIN","StarGunner-v5__ppo_rnd_envpool - losses/entropy__MAX"
"7176192","1.8457310199737549","1.8457310199737549","1.8457310199737549"
"7192576","1.7886402606964111","1.7886402606964111","1.7886402606964111"
"7208960","1.8880729675292969","1.8880729675292969","1.8880729675292969"
"7225344","1.8655565977096558","1.8655565977096558","1.8655565977096558"
"7241728","1.8422516584396362","1.8422516584396362","1.8422516584396362"
"7258112","1.8135628700256348","1.8135628700256348","1.8135628700256348"
"7274496","1.861147165298462","1.861147165298462","1.861147165298462"
"7290880","1.7893619537353516","1.7893619537353516","1.7893619537353516"
"7307264","1.8075706958770752","1.8075706958770752","1.8075706958770752"
"7323648","1.813680648803711","1.813680648803711","1.813680648803711"
"7340032","1.80452299118042","1.80452299118042","1.80452299118042"
"7356416","1.7609002590179443","1.7609002590179443","1.7609002590179443"
"7372800","1.817460536956787","1.817460536956787","1.817460536956787"
"7389184","1.7212109565734863","1.7212109565734863","1.7212109565734863"
"7405568","1.8110160827636719","1.8110160827636719","1.8110160827636719"
"7421952","1.7884267568588257","1.7884267568588257","1.7884267568588257"
"7438336","1.8301048278808594","1.8301048278808594","1.8301048278808594"
"7454720","1.7681009769439697","1.7681009769439697","1.7681009769439697"
"7471104","1.747147798538208","1.747147798538208","1.747147798538208"
"7487488","1.719264030456543","1.719264030456543","1.719264030456543"
"7503872","1.7679624557495117","1.7679624557495117","1.7679624557495117"
"7520256","1.7107956409454346","1.7107956409454346","1.7107956409454346"
"7536640","1.7259883880615234","1.7259883880615234","1.7259883880615234"
"7553024","1.6645904779434204","1.6645904779434204","1.6645904779434204"
"7569408","1.6552605628967285","1.6552605628967285","1.6552605628967285"
"7585792","1.6160993576049805","1.6160993576049805","1.6160993576049805"
"7602176","1.6089484691619873","1.6089484691619873","1.6089484691619873"
"7618560","1.6245520114898682","1.6245520114898682","1.6245520114898682"
"7634944","1.6291699409484863","1.6291699409484863","1.6291699409484863"
"7651328","1.6383134126663208","1.6383134126663208","1.6383134126663208"
"7667712","1.609398365020752","1.609398365020752","1.609398365020752"
"7684096","1.6135081052780151","1.6135081052780151","1.6135081052780151"
"7700480","1.672203779220581","1.672203779220581","1.672203779220581"
"7716864","1.634743332862854","1.634743332862854","1.634743332862854"
"7733248","1.6451516151428223","1.6451516151428223","1.6451516151428223"
"7749632","1.676421880722046","1.676421880722046","1.676421880722046"
"7766016","1.6704001426696777","1.6704001426696777","1.6704001426696777"
"7782400","1.662536382675171","1.662536382675171","1.662536382675171"
"7798784","1.7164950370788574","1.7164950370788574","1.7164950370788574"
"7815168","1.690455436706543","1.690455436706543","1.690455436706543"
"7831552","1.6759002208709717","1.6759002208709717","1.6759002208709717"
"7847936","1.6759357452392578","1.6759357452392578","1.6759357452392578"
"7864320","1.6440472602844238","1.6440472602844238","1.6440472602844238"
"7880704","1.6757347583770752","1.6757347583770752","1.6757347583770752"
"7897088","1.7043403387069702","1.7043403387069702","1.7043403387069702"
"7913472","1.6849868297576904","1.6849868297576904","1.6849868297576904"
"7929856","1.6708077192306519","1.6708077192306519","1.6708077192306519"
"7946240","1.6852293014526367","1.6852293014526367","1.6852293014526367"
"7962624","1.6679174900054932","1.6679174900054932","1.6679174900054932"
"7979008","1.6703542470932007","1.6703542470932007","1.6703542470932007"
"7995392","1.6623700857162476","1.6623700857162476","1.6623700857162476"
"8011776","1.6898099184036255","1.6898099184036255","1.6898099184036255"
"8028160","1.6767858266830444","1.6767858266830444","1.6767858266830444"
"8044544","1.6703453063964844","1.6703453063964844","1.6703453063964844"
"8060928","1.6817089319229126","1.6817089319229126","1.6817089319229126"
"8077312","1.6967995166778564","1.6967995166778564","1.6967995166778564"
"8093696","1.6862810850143433","1.6862810850143433","1.6862810850143433"
"8110080","1.6712311506271362","1.6712311506271362","1.6712311506271362"
"8126464","1.6646963357925415","1.6646963357925415","1.6646963357925415"
"8142848","1.6380538940429688","1.6380538940429688","1.6380538940429688"
"8159232","1.688565731048584","1.688565731048584","1.688565731048584"
"8175616","1.6585267782211304","1.6585267782211304","1.6585267782211304"
"8192000","1.6762793064117432","1.6762793064117432","1.6762793064117432"
"8208384","1.6821274757385254","1.6821274757385254","1.6821274757385254"
"8224768","1.7083449363708496","1.7083449363708496","1.7083449363708496"
"8241152","1.7121676206588745","1.7121676206588745","1.7121676206588745"
"8257536","1.6790962219238281","1.6790962219238281","1.6790962219238281"
"8273920","1.7220041751861572","1.7220041751861572","1.7220041751861572"
"8290304","1.694093942642212","1.694093942642212","1.694093942642212"
"8306688","1.6288478374481201","1.6288478374481201","1.6288478374481201"
"8323072","1.6881548166275024","1.6881548166275024","1.6881548166275024"
"8339456","1.679800271987915","1.679800271987915","1.679800271987915"
"8355840","1.6969282627105713","1.6969282627105713","1.6969282627105713"
"8372224","1.6864172220230103","1.6864172220230103","1.6864172220230103"
"8388608","1.6973545551300049","1.6973545551300049","1.6973545551300049"
"8404992","1.6731075048446655","1.6731075048446655","1.6731075048446655"
"8421376","1.6929900646209717","1.6929900646209717","1.6929900646209717"
"8437760","1.6953110694885254","1.6953110694885254","1.6953110694885254"
"8454144","1.683511734008789","1.683511734008789","1.683511734008789"
"8470528","1.6476435661315918","1.6476435661315918","1.6476435661315918"
"8486912","1.7158842086791992","1.7158842086791992","1.7158842086791992"
"8503296","1.7386338710784912","1.7386338710784912","1.7386338710784912"
"8519680","1.6925709247589111","1.6925709247589111","1.6925709247589111"
"8536064","1.659438967704773","1.659438967704773","1.659438967704773"
"8552448","1.6611580848693848","1.6611580848693848","1.6611580848693848"
"8568832","1.673455834388733","1.673455834388733","1.673455834388733"
"8585216","1.7208714485168457","1.7208714485168457","1.7208714485168457"
"8601600","1.6568453311920166","1.6568453311920166","1.6568453311920166"
"8617984","1.6811861991882324","1.6811861991882324","1.6811861991882324"
"8634368","1.7081656455993652","1.7081656455993652","1.7081656455993652"
"8650752","1.6976553201675415","1.6976553201675415","1.6976553201675415"
"8667136","1.7014350891113281","1.7014350891113281","1.7014350891113281"
"8683520","1.674048662185669","1.674048662185669","1.674048662185669"
"8699904","1.6766092777252197","1.6766092777252197","1.6766092777252197"
"8716288","1.7207918167114258","1.7207918167114258","1.7207918167114258"
"8732672","1.6417665481567383","1.6417665481567383","1.6417665481567383"
"8749056","1.640923023223877","1.640923023223877","1.640923023223877"
"8765440","1.6424381732940674","1.6424381732940674","1.6424381732940674"
"8781824","1.6380118131637573","1.6380118131637573","1.6380118131637573"
"8798208","1.6041194200515747","1.6041194200515747","1.6041194200515747"
"8814592","1.602113962173462","1.602113962173462","1.602113962173462"
"8830976","1.6076034307479858","1.6076034307479858","1.6076034307479858"
"8847360","1.614311695098877","1.614311695098877","1.614311695098877"
"8863744","1.6290642023086548","1.6290642023086548","1.6290642023086548"
"8880128","1.6075258255004883","1.6075258255004883","1.6075258255004883"
"8896512","1.6236824989318848","1.6236824989318848","1.6236824989318848"
"8912896","1.614588737487793","1.614588737487793","1.614588737487793"
"8929280","1.6449623107910156","1.6449623107910156","1.6449623107910156"
"8945664","1.6497998237609863","1.6497998237609863","1.6497998237609863"
"8962048","1.6516780853271484","1.6516780853271484","1.6516780853271484"
"8978432","1.6658117771148682","1.6658117771148682","1.6658117771148682"
"8994816","1.6454582214355469","1.6454582214355469","1.6454582214355469"
"9011200","1.636955976486206","1.636955976486206","1.636955976486206"
"9027584","1.661928653717041","1.661928653717041","1.661928653717041"
"9043968","1.6569757461547852","1.6569757461547852","1.6569757461547852"
"9060352","1.6550583839416504","1.6550583839416504","1.6550583839416504"
"9076736","1.657708764076233","1.657708764076233","1.657708764076233"
"9093120","1.647587776184082","1.647587776184082","1.647587776184082"
"9109504","1.647157907485962","1.647157907485962","1.647157907485962"
"9125888","1.701740026473999","1.701740026473999","1.701740026473999"
"9142272","1.6924431324005127","1.6924431324005127","1.6924431324005127"
"9158656","1.6399067640304565","1.6399067640304565","1.6399067640304565"
"9175040","1.6230601072311401","1.6230601072311401","1.6230601072311401"
"9191424","1.6858835220336914","1.6858835220336914","1.6858835220336914"
"9207808","1.6656910181045532","1.6656910181045532","1.6656910181045532"
"9224192","1.6818891763687134","1.6818891763687134","1.6818891763687134"
"9240576","1.6716666221618652","1.6716666221618652","1.6716666221618652"
"9256960","1.629823088645935","1.629823088645935","1.629823088645935"
"9273344","1.6739486455917358","1.6739486455917358","1.6739486455917358"
"9289728","1.65000581741333","1.65000581741333","1.65000581741333"
"9306112","1.6396013498306274","1.6396013498306274","1.6396013498306274"
"9322496","1.6683404445648193","1.6683404445648193","1.6683404445648193"
"9338880","1.6317718029022217","1.6317718029022217","1.6317718029022217"
"9355264","1.651881456375122","1.651881456375122","1.651881456375122"
"9371648","1.6357848644256592","1.6357848644256592","1.6357848644256592"
"9388032","1.6416654586791992","1.6416654586791992","1.6416654586791992"
"9404416","1.6488711833953857","1.6488711833953857","1.6488711833953857"
"9420800","1.6490825414657593","1.6490825414657593","1.6490825414657593"
"9437184","1.6031193733215332","1.6031193733215332","1.6031193733215332"
"9453568","1.6283904314041138","1.6283904314041138","1.6283904314041138"
"9469952","1.6282843351364136","1.6282843351364136","1.6282843351364136"
"9486336","1.6062774658203125","1.6062774658203125","1.6062774658203125"
"9502720","1.6143484115600586","1.6143484115600586","1.6143484115600586"
"9519104","1.6112873554229736","1.6112873554229736","1.6112873554229736"
"9535488","1.597919225692749","1.597919225692749","1.597919225692749"
"9551872","1.601406216621399","1.601406216621399","1.601406216621399"
"9568256","1.5677149295806885","1.5677149295806885","1.5677149295806885"
"9584640","1.6014981269836426","1.6014981269836426","1.6014981269836426"
"9601024","1.6200048923492432","1.6200048923492432","1.6200048923492432"
"9617408","1.605930209159851","1.605930209159851","1.605930209159851"
"9633792","1.6057878732681274","1.6057878732681274","1.6057878732681274"
"9650176","1.597344994544983","1.597344994544983","1.597344994544983"
"9666560","1.600579023361206","1.600579023361206","1.600579023361206"
"9682944","1.607002854347229","1.607002854347229","1.607002854347229"
"9699328","1.6256567239761353","1.6256567239761353","1.6256567239761353"
"9715712","1.5951869487762451","1.5951869487762451","1.5951869487762451"
"9732096","1.5776431560516357","1.5776431560516357","1.5776431560516357"
"9748480","1.5915107727050781","1.5915107727050781","1.5915107727050781"
"9764864","1.5732554197311401","1.5732554197311401","1.5732554197311401"
"9781248","1.5522847175598145","1.5522847175598145","1.5522847175598145"
"9797632","1.6050045490264893","1.6050045490264893","1.6050045490264893"
"9814016","1.6030875444412231","1.6030875444412231","1.6030875444412231"
"9830400","1.6150901317596436","1.6150901317596436","1.6150901317596436"
"9846784","1.5921459197998047","1.5921459197998047","1.5921459197998047"
"9863168","1.6088836193084717","1.6088836193084717","1.6088836193084717"
"9879552","1.614831805229187","1.614831805229187","1.614831805229187"
"9895936","1.5642023086547852","1.5642023086547852","1.5642023086547852"
"9912320","1.52536940574646","1.52536940574646","1.52536940574646"
"9928704","1.5594555139541626","1.5594555139541626","1.5594555139541626"
"9945088","1.5564193725585938","1.5564193725585938","1.5564193725585938"
"9961472","1.5699188709259033","1.5699188709259033","1.5699188709259033"
"9977856","1.5928800106048584","1.5928800106048584","1.5928800106048584"
"9994240","1.5434216260910034","1.5434216260910034","1.5434216260910034"
"10010624","1.5927047729492188","1.5927047729492188","1.5927047729492188"
"10027008","1.5423483848571777","1.5423483848571777","1.5423483848571777"
"10043392","1.590242624282837","1.590242624282837","1.590242624282837"
"10059776","1.554255485534668","1.554255485534668","1.554255485534668"
"10076160","1.5483746528625488","1.5483746528625488","1.5483746528625488"
"10092544","1.556344985961914","1.556344985961914","1.556344985961914"
"10108928","1.5848708152770996","1.5848708152770996","1.5848708152770996"
"10125312","1.5937529802322388","1.5937529802322388","1.5937529802322388"
"10141696","1.5712313652038574","1.5712313652038574","1.5712313652038574"
"10158080","1.5744664669036865","1.5744664669036865","1.5744664669036865"
"10174464","1.5462944507598877","1.5462944507598877","1.5462944507598877"
"10190848","1.580179214477539","1.580179214477539","1.580179214477539"
"10207232","1.6250278949737549","1.6250278949737549","1.6250278949737549"
"10223616","1.624162197113037","1.624162197113037","1.624162197113037"
"10240000","1.5797584056854248","1.5797584056854248","1.5797584056854248"
"10256384","1.5894355773925781","1.5894355773925781","1.5894355773925781"
"10272768","1.587073802947998","1.587073802947998","1.587073802947998"
"10289152","1.5335583686828613","1.5335583686828613","1.5335583686828613"
"10305536","1.5600318908691406","1.5600318908691406","1.5600318908691406"
"10321920","1.578243613243103","1.578243613243103","1.578243613243103"
"10338304","1.561180591583252","1.561180591583252","1.561180591583252"
"10354688","1.5584046840667725","1.5584046840667725","1.5584046840667725"
"10371072","1.5988179445266724","1.5988179445266724","1.5988179445266724"
"10387456","1.5890779495239258","1.5890779495239258","1.5890779495239258"
"10403840","1.5848596096038818","1.5848596096038818","1.5848596096038818"
"10420224","1.5475422143936157","1.5475422143936157","1.5475422143936157"
"10436608","1.5234553813934326","1.5234553813934326","1.5234553813934326"
"10452992","1.5668621063232422","1.5668621063232422","1.5668621063232422"
"10469376","1.5845673084259033","1.5845673084259033","1.5845673084259033"
"10485760","1.5799083709716797","1.5799083709716797","1.5799083709716797"
"10502144","1.58693528175354","1.58693528175354","1.58693528175354"
"10518528","1.5841765403747559","1.5841765403747559","1.5841765403747559"
"10534912","1.5918859243392944","1.5918859243392944","1.5918859243392944"
"10551296","1.6179370880126953","1.6179370880126953","1.6179370880126953"
"10567680","1.6091892719268799","1.6091892719268799","1.6091892719268799"
"10584064","1.5680750608444214","1.5680750608444214","1.5680750608444214"
"10600448","1.5766100883483887","1.5766100883483887","1.5766100883483887"
"10616832","1.5503116846084595","1.5503116846084595","1.5503116846084595"
"10633216","1.5271570682525635","1.5271570682525635","1.5271570682525635"
"10649600","1.4814214706420898","1.4814214706420898","1.4814214706420898"
"10665984","1.500654935836792","1.500654935836792","1.500654935836792"
"10682368","1.4713996648788452","1.4713996648788452","1.4713996648788452"
"10698752","1.460666298866272","1.460666298866272","1.460666298866272"
"10715136","1.4400806427001953","1.4400806427001953","1.4400806427001953"
"10731520","1.4758307933807373","1.4758307933807373","1.4758307933807373"
"10747904","1.455202579498291","1.455202579498291","1.455202579498291"
"10764288","1.520332932472229","1.520332932472229","1.520332932472229"
"10780672","1.5289959907531738","1.5289959907531738","1.5289959907531738"
"10797056","1.4729981422424316","1.4729981422424316","1.4729981422424316"
"10813440","1.4825870990753174","1.4825870990753174","1.4825870990753174"
"10829824","1.4754412174224854","1.4754412174224854","1.4754412174224854"
"10846208","1.5095093250274658","1.5095093250274658","1.5095093250274658"
"10862592","1.4980480670928955","1.4980480670928955","1.4980480670928955"
"10878976","1.4856479167938232","1.4856479167938232","1.4856479167938232"
"10895360","1.4616377353668213","1.4616377353668213","1.4616377353668213"
"10911744","1.502360224723816","1.502360224723816","1.502360224723816"
"10928128","1.4533568620681763","1.4533568620681763","1.4533568620681763"
"10944512","1.499467134475708","1.499467134475708","1.499467134475708"
"10960896","1.5037786960601807","1.5037786960601807","1.5037786960601807"
"10977280","1.4619472026824951","1.4619472026824951","1.4619472026824951"
"10993664","1.4664020538330078","1.4664020538330078","1.4664020538330078"
"11010048","1.4387648105621338","1.4387648105621338","1.4387648105621338"
"11026432","1.4417259693145752","1.4417259693145752","1.4417259693145752"
"11042816","1.4891161918640137","1.4891161918640137","1.4891161918640137"
"11059200","1.4658613204956055","1.4658613204956055","1.4658613204956055"
"11075584","1.4394842386245728","1.4394842386245728","1.4394842386245728"
"11091968","1.4778013229370117","1.4778013229370117","1.4778013229370117"
"11108352","1.4331028461456299","1.4331028461456299","1.4331028461456299"
"11124736","1.4367507696151733","1.4367507696151733","1.4367507696151733"
"11141120","1.4374237060546875","1.4374237060546875","1.4374237060546875"
"11157504","1.4392149448394775","1.4392149448394775","1.4392149448394775"
"11173888","1.472808837890625","1.472808837890625","1.472808837890625"
"11190272","1.4649224281311035","1.4649224281311035","1.4649224281311035"
"11206656","1.4257755279541016","1.4257755279541016","1.4257755279541016"
"11223040","1.4505707025527954","1.4505707025527954","1.4505707025527954"
"11239424","1.4137996435165405","1.4137996435165405","1.4137996435165405"
"11255808","1.4064741134643555","1.4064741134643555","1.4064741134643555"
"11272192","1.425136685371399","1.425136685371399","1.425136685371399"
"11288576","1.4718354940414429","1.4718354940414429","1.4718354940414429"
"11304960","1.4356828927993774","1.4356828927993774","1.4356828927993774"
"11321344","1.4740663766860962","1.4740663766860962","1.4740663766860962"
"11337728","1.4409162998199463","1.4409162998199463","1.4409162998199463"
"11354112","1.406758427619934","1.406758427619934","1.406758427619934"
"11370496","1.4426733255386353","1.4426733255386353","1.4426733255386353"
"11386880","1.4718877077102661","1.4718877077102661","1.4718877077102661"
"11403264","1.4973256587982178","1.4973256587982178","1.4973256587982178"
"11419648","1.4704244136810303","1.4704244136810303","1.4704244136810303"
"11436032","1.5030553340911865","1.5030553340911865","1.5030553340911865"
"11452416","1.4776005744934082","1.4776005744934082","1.4776005744934082"
"11468800","1.4585261344909668","1.4585261344909668","1.4585261344909668"
"11485184","1.4810454845428467","1.4810454845428467","1.4810454845428467"
"11501568","1.4570502042770386","1.4570502042770386","1.4570502042770386"
"11517952","1.485365867614746","1.485365867614746","1.485365867614746"
"11534336","1.5183610916137695","1.5183610916137695","1.5183610916137695"
"11550720","1.4989185333251953","1.4989185333251953","1.4989185333251953"
"11567104","1.5150024890899658","1.5150024890899658","1.5150024890899658"
"11583488","1.5059008598327637","1.5059008598327637","1.5059008598327637"
"11599872","1.4977577924728394","1.4977577924728394","1.4977577924728394"
"11616256","1.5245106220245361","1.5245106220245361","1.5245106220245361"
"11632640","1.533135175704956","1.533135175704956","1.533135175704956"
"11649024","1.5755841732025146","1.5755841732025146","1.5755841732025146"
"11665408","1.5443040132522583","1.5443040132522583","1.5443040132522583"
"11681792","1.5288140773773193","1.5288140773773193","1.5288140773773193"
"11698176","1.5239826440811157","1.5239826440811157","1.5239826440811157"
"11714560","1.527343988418579","1.527343988418579","1.527343988418579"
"11730944","1.5283890962600708","1.5283890962600708","1.5283890962600708"
"11747328","1.5223463773727417","1.5223463773727417","1.5223463773727417"
"11763712","1.5146698951721191","1.5146698951721191","1.5146698951721191"
"11780096","1.5709196329116821","1.5709196329116821","1.5709196329116821"
"11796480","1.5659295320510864","1.5659295320510864","1.5659295320510864"
"11812864","1.5374621152877808","1.5374621152877808","1.5374621152877808"
"11829248","1.555830717086792","1.555830717086792","1.555830717086792"
"11845632","1.5663655996322632","1.5663655996322632","1.5663655996322632"
"11862016","1.551665186882019","1.551665186882019","1.551665186882019"
"11878400","1.576369047164917","1.576369047164917","1.576369047164917"
"11894784","1.5654798746109009","1.5654798746109009","1.5654798746109009"
"11911168","1.5474255084991455","1.5474255084991455","1.5474255084991455"
"11927552","1.5435521602630615","1.5435521602630615","1.5435521602630615"
"11943936","1.5432054996490479","1.5432054996490479","1.5432054996490479"
"11960320","1.5408055782318115","1.5408055782318115","1.5408055782318115"
"11976704","1.4981985092163086","1.4981985092163086","1.4981985092163086"
"11993088","1.54878568649292","1.54878568649292","1.54878568649292"
"12009472","1.5396201610565186","1.5396201610565186","1.5396201610565186"
"12025856","1.52024245262146","1.52024245262146","1.52024245262146"
"12042240","1.5355528593063354","1.5355528593063354","1.5355528593063354"
"12058624","1.5235803127288818","1.5235803127288818","1.5235803127288818"
"12075008","1.5179193019866943","1.5179193019866943","1.5179193019866943"
"12091392","1.4961166381835938","1.4961166381835938","1.4961166381835938"
"12107776","1.5187292098999023","1.5187292098999023","1.5187292098999023"
"12124160","1.5214277505874634","1.5214277505874634","1.5214277505874634"
"12140544","1.53299880027771","1.53299880027771","1.53299880027771"
"12156928","1.518598198890686","1.518598198890686","1.518598198890686"
"12173312","1.5290627479553223","1.5290627479553223","1.5290627479553223"
"12189696","1.547968864440918","1.547968864440918","1.547968864440918"
"12206080","1.529403805732727","1.529403805732727","1.529403805732727"
"12222464","1.5737667083740234","1.5737667083740234","1.5737667083740234"
"12238848","1.5567682981491089","1.5567682981491089","1.5567682981491089"
"12255232","1.512944221496582","1.512944221496582","1.512944221496582"
"12271616","1.501104474067688","1.501104474067688","1.501104474067688"
"12288000","1.509913682937622","1.509913682937622","1.509913682937622"
"12304384","1.5556952953338623","1.5556952953338623","1.5556952953338623"
"12320768","1.5781489610671997","1.5781489610671997","1.5781489610671997"
"12337152","1.5998516082763672","1.5998516082763672","1.5998516082763672"
"12353536","1.5640658140182495","1.5640658140182495","1.5640658140182495"
"12369920","1.5841965675354004","1.5841965675354004","1.5841965675354004"
"12386304","1.5880091190338135","1.5880091190338135","1.5880091190338135"
"12402688","1.5332788228988647","1.5332788228988647","1.5332788228988647"
"12419072","1.5175888538360596","1.5175888538360596","1.5175888538360596"
"12435456","1.492807149887085","1.492807149887085","1.492807149887085"
"12451840","1.515242099761963","1.515242099761963","1.515242099761963"
"12468224","1.5240503549575806","1.5240503549575806","1.5240503549575806"
"12484608","1.512089729309082","1.512089729309082","1.512089729309082"
"12500992","1.5338854789733887","1.5338854789733887","1.5338854789733887"
"12517376","1.5123522281646729","1.5123522281646729","1.5123522281646729"
"12533760","1.5105836391448975","1.5105836391448975","1.5105836391448975"
"12550144","1.484987497329712","1.484987497329712","1.484987497329712"
"12566528","1.5156865119934082","1.5156865119934082","1.5156865119934082"
"12582912","1.5108786821365356","1.5108786821365356","1.5108786821365356"
"12599296","1.5138249397277832","1.5138249397277832","1.5138249397277832"
"12615680","1.549926519393921","1.549926519393921","1.549926519393921"
"12632064","1.5331608057022095","1.5331608057022095","1.5331608057022095"
"12648448","1.5234121084213257","1.5234121084213257","1.5234121084213257"
"12664832","1.5260508060455322","1.5260508060455322","1.5260508060455322"
"12681216","1.5053553581237793","1.5053553581237793","1.5053553581237793"
"12697600","1.5321855545043945","1.5321855545043945","1.5321855545043945"
"12713984","1.5131136178970337","1.5131136178970337","1.5131136178970337"
"12730368","1.5535194873809814","1.5535194873809814","1.5535194873809814"
"12746752","1.5365073680877686","1.5365073680877686","1.5365073680877686"
"12763136","1.5180282592773438","1.5180282592773438","1.5180282592773438"
"12779520","1.495389699935913","1.495389699935913","1.495389699935913"
"12795904","1.5045969486236572","1.5045969486236572","1.5045969486236572"
"12812288","1.5080819129943848","1.5080819129943848","1.5080819129943848"
"12828672","1.5137968063354492","1.5137968063354492","1.5137968063354492"
"12845056","1.524764060974121","1.524764060974121","1.524764060974121"
"12861440","1.5195491313934326","1.5195491313934326","1.5195491313934326"
"12877824","1.5137722492218018","1.5137722492218018","1.5137722492218018"
"12894208","1.523439884185791","1.523439884185791","1.523439884185791"
"12910592","1.4967021942138672","1.4967021942138672","1.4967021942138672"
"12926976","1.5406705141067505","1.5406705141067505","1.5406705141067505"
"12943360","1.5493866205215454","1.5493866205215454","1.5493866205215454"
"12959744","1.5300087928771973","1.5300087928771973","1.5300087928771973"
"12976128","1.5717686414718628","1.5717686414718628","1.5717686414718628"
"12992512","1.5292242765426636","1.5292242765426636","1.5292242765426636"
"13008896","1.583775520324707","1.583775520324707","1.583775520324707"
"13025280","1.5323805809020996","1.5323805809020996","1.5323805809020996"
"13041664","1.584859013557434","1.584859013557434","1.584859013557434"
"13058048","1.5478675365447998","1.5478675365447998","1.5478675365447998"
"13074432","1.5589678287506104","1.5589678287506104","1.5589678287506104"
"13090816","1.5558593273162842","1.5558593273162842","1.5558593273162842"
"13107200","1.528918743133545","1.528918743133545","1.528918743133545"
"13123584","1.5329312086105347","1.5329312086105347","1.5329312086105347"
"13139968","1.532861351966858","1.532861351966858","1.532861351966858"
"13156352","1.5412492752075195","1.5412492752075195","1.5412492752075195"
"13172736","1.5137969255447388","1.5137969255447388","1.5137969255447388"
"13189120","1.488055944442749","1.488055944442749","1.488055944442749"
"13205504","1.5369181632995605","1.5369181632995605","1.5369181632995605"
"13221888","1.5133559703826904","1.5133559703826904","1.5133559703826904"
"13238272","1.5359630584716797","1.5359630584716797","1.5359630584716797"
"13254656","1.510196328163147","1.510196328163147","1.510196328163147"
"13271040","1.5301611423492432","1.5301611423492432","1.5301611423492432"
"13287424","1.5167078971862793","1.5167078971862793","1.5167078971862793"
"13303808","1.5337170362472534","1.5337170362472534","1.5337170362472534"
"13320192","1.5207092761993408","1.5207092761993408","1.5207092761993408"
"13336576","1.513243317604065","1.513243317604065","1.513243317604065"
"13352960","1.5200021266937256","1.5200021266937256","1.5200021266937256"
"13369344","1.5305531024932861","1.5305531024932861","1.5305531024932861"
"13385728","1.5238598585128784","1.5238598585128784","1.5238598585128784"
"13402112","1.5180375576019287","1.5180375576019287","1.5180375576019287"
"13418496","1.5099384784698486","1.5099384784698486","1.5099384784698486"
"13434880","1.5491414070129395","1.5491414070129395","1.5491414070129395"
"13451264","1.5188655853271484","1.5188655853271484","1.5188655853271484"
"13467648","1.526013731956482","1.526013731956482","1.526013731956482"
"13484032","1.5299421548843384","1.5299421548843384","1.5299421548843384"
"13500416","1.5180785655975342","1.5180785655975342","1.5180785655975342"
"13516800","1.5126769542694092","1.5126769542694092","1.5126769542694092"
"13533184","1.493600606918335","1.493600606918335","1.493600606918335"
"13549568","1.5378782749176025","1.5378782749176025","1.5378782749176025"
"13565952","1.5035324096679688","1.5035324096679688","1.5035324096679688"
"13582336","1.5121612548828125","1.5121612548828125","1.5121612548828125"
"13598720","1.4856481552124023","1.4856481552124023","1.4856481552124023"
"13615104","1.5039892196655273","1.5039892196655273","1.5039892196655273"
"13631488","1.532034993171692","1.532034993171692","1.532034993171692"
"13647872","1.5836551189422607","1.5836551189422607","1.5836551189422607"
"13664256","1.5569106340408325","1.5569106340408325","1.5569106340408325"
"13680640","1.5456418991088867","1.5456418991088867","1.5456418991088867"
"13697024","1.58281409740448","1.58281409740448","1.58281409740448"
"13713408","1.5554943084716797","1.5554943084716797","1.5554943084716797"
"13729792","1.5424718856811523","1.5424718856811523","1.5424718856811523"
"13746176","1.5468909740447998","1.5468909740447998","1.5468909740447998"
"13762560","1.5333006381988525","1.5333006381988525","1.5333006381988525"
"13778944","1.5780240297317505","1.5780240297317505","1.5780240297317505"
"13795328","1.5831298828125","1.5831298828125","1.5831298828125"
"13811712","1.5729261636734009","1.5729261636734009","1.5729261636734009"
"13828096","1.5976965427398682","1.5976965427398682","1.5976965427398682"
"13844480","1.5919528007507324","1.5919528007507324","1.5919528007507324"
"13860864","1.5610783100128174","1.5610783100128174","1.5610783100128174"
"13877248","1.5817899703979492","1.5817899703979492","1.5817899703979492"
"13893632","1.5914676189422607","1.5914676189422607","1.5914676189422607"
"13910016","1.5816274881362915","1.5816274881362915","1.5816274881362915"
"13926400","1.5789765119552612","1.5789765119552612","1.5789765119552612"
"13942784","1.5187981128692627","1.5187981128692627","1.5187981128692627"
"13959168","1.5322598218917847","1.5322598218917847","1.5322598218917847"
"13975552","1.5791985988616943","1.5791985988616943","1.5791985988616943"
"13991936","1.5840280055999756","1.5840280055999756","1.5840280055999756"
"14008320","1.5561463832855225","1.5561463832855225","1.5561463832855225"
"14024704","1.6153444051742554","1.6153444051742554","1.6153444051742554"
"14041088","1.5815558433532715","1.5815558433532715","1.5815558433532715"
"14057472","1.5930609703063965","1.5930609703063965","1.5930609703063965"
"14073856","1.5903222560882568","1.5903222560882568","1.5903222560882568"
"14090240","1.5796704292297363","1.5796704292297363","1.5796704292297363"
"14106624","1.5962823629379272","1.5962823629379272","1.5962823629379272"
"14123008","1.5869290828704834","1.5869290828704834","1.5869290828704834"
"14139392","1.570583462715149","1.570583462715149","1.570583462715149"
"14155776","1.5571081638336182","1.5571081638336182","1.5571081638336182"
"14172160","1.603015661239624","1.603015661239624","1.603015661239624"
"14188544","1.5841920375823975","1.5841920375823975","1.5841920375823975"
"14204928","1.555466890335083","1.555466890335083","1.555466890335083"
