"Step","RewardsMean","StarGunner-v5__ppo - rewards/rewards_mean__MIN","StarGunner-v5__ppo - rewards/rewards_mean__MAX"
"10043392","0.030013179406523705","0.030013179406523705","0.030013179406523705"
"10059776","0.028711354359984398","0.028711354359984398","0.028711354359984398"
"10076160","0.029952069744467735","0.029952069744467735","0.029952069744467735"
"10092544","0.029369279742240906","0.029369279742240906","0.029369279742240906"
"10108928","0.02963876724243164","0.02963876724243164","0.02963876724243164"
"10125312","0.030954506248235703","0.030954506248235703","0.030954506248235703"
"10141696","0.02780761383473873","0.02780761383473873","0.02780761383473873"
"10158080","0.02946552447974682","0.02946552447974682","0.02946552447974682"
"10174464","0.030397459864616394","0.030397459864616394","0.030397459864616394"
"10190848","0.027851002290844917","0.027851002290844917","0.027851002290844917"
"10207232","0.02829376608133316","0.02829376608133316","0.02829376608133316"
"10223616","0.029487229883670807","0.029487229883670807","0.029487229883670807"
"10240000","0.028498142957687378","0.028498142957687378","0.028498142957687378"
"10256384","0.02876649796962738","0.02876649796962738","0.02876649796962738"
"10272768","0.027287056669592857","0.027287056669592857","0.027287056669592857"
"10289152","0.029566442593932152","0.029566442593932152","0.029566442593932152"
"10305536","0.02962101623415947","0.02962101623415947","0.02962101623415947"
"10321920","0.02863716334104538","0.02863716334104538","0.02863716334104538"
"10338304","0.028739390894770622","0.028739390894770622","0.028739390894770622"
"10354688","0.028177693486213684","0.028177693486213684","0.028177693486213684"
"10371072","0.03006761521100998","0.03006761521100998","0.03006761521100998"
"10387456","0.02771153673529625","0.02771153673529625","0.02771153673529625"
"10403840","0.028395308181643486","0.028395308181643486","0.028395308181643486"
"10420224","0.028375599533319473","0.028375599533319473","0.028375599533319473"
"10436608","0.028520766645669937","0.028520766645669937","0.028520766645669937"
"10452992","0.030856233090162277","0.030856233090162277","0.030856233090162277"
"10469376","0.02892172709107399","0.02892172709107399","0.02892172709107399"
"10485760","0.02881811186671257","0.02881811186671257","0.02881811186671257"
"10502144","0.029290178790688515","0.029290178790688515","0.029290178790688515"
"10518528","0.029100386425852776","0.029100386425852776","0.029100386425852776"
"10534912","0.028994161635637283","0.028994161635637283","0.028994161635637283"
"10551296","0.02823040261864662","0.02823040261864662","0.02823040261864662"
"10567680","0.029977325350046158","0.029977325350046158","0.029977325350046158"
"10584064","0.02880033664405346","0.02880033664405346","0.02880033664405346"
"10600448","0.030012987554073334","0.030012987554073334","0.030012987554073334"
"10616832","0.02961597964167595","0.02961597964167595","0.02961597964167595"
"10633216","0.029385361820459366","0.029385361820459366","0.029385361820459366"
"10649600","0.02915773168206215","0.02915773168206215","0.02915773168206215"
"10665984","0.02905161678791046","0.02905161678791046","0.02905161678791046"
"10682368","0.028292817994952202","0.028292817994952202","0.028292817994952202"
"10698752","0.028686854988336563","0.028686854988336563","0.028686854988336563"
"10715136","0.029520923271775246","0.029520923271775246","0.029520923271775246"
"10731520","0.029858693480491638","0.029858693480491638","0.029858693480491638"
"10747904","0.027628527954220772","0.027628527954220772","0.027628527954220772"
"10764288","0.02977205440402031","0.02977205440402031","0.02977205440402031"
"10780672","0.02799651399254799","0.02799651399254799","0.02799651399254799"
"10797056","0.027571048587560654","0.027571048587560654","0.027571048587560654"
"10813440","0.030521880835294724","0.030521880835294724","0.030521880835294724"
"10829824","0.027807088568806648","0.027807088568806648","0.027807088568806648"
"10846208","0.02839719131588936","0.02839719131588936","0.02839719131588936"
"10862592","0.029472921043634415","0.029472921043634415","0.029472921043634415"
"10878976","0.02932964451611042","0.02932964451611042","0.02932964451611042"
"10895360","0.028617113828659058","0.028617113828659058","0.028617113828659058"
"10911744","0.030297841876745224","0.030297841876745224","0.030297841876745224"
"10928128","0.028370143845677376","0.028370143845677376","0.028370143845677376"
"10944512","0.02802889049053192","0.02802889049053192","0.02802889049053192"
"10960896","0.02958725392818451","0.02958725392818451","0.02958725392818451"
"10977280","0.030326955020427704","0.030326955020427704","0.030326955020427704"
"10993664","0.02993316389620304","0.02993316389620304","0.02993316389620304"
"11010048","0.03022903762757778","0.03022903762757778","0.03022903762757778"
"11026432","0.03064446896314621","0.03064446896314621","0.03064446896314621"
"11042816","0.02691638097167015","0.02691638097167015","0.02691638097167015"
"11059200","0.028270184993743896","0.028270184993743896","0.028270184993743896"
"11075584","0.02608415111899376","0.02608415111899376","0.02608415111899376"
"11091968","0.028087733313441277","0.028087733313441277","0.028087733313441277"
"11108352","0.028833867982029915","0.028833867982029915","0.028833867982029915"
"11124736","0.029337363317608833","0.029337363317608833","0.029337363317608833"
"11141120","0.02827264554798603","0.02827264554798603","0.02827264554798603"
"11157504","0.02921418845653534","0.02921418845653534","0.02921418845653534"
"11173888","0.029149692505598068","0.029149692505598068","0.029149692505598068"
"11190272","0.028608273714780807","0.028608273714780807","0.028608273714780807"
"11206656","0.029109414666891098","0.029109414666891098","0.029109414666891098"
"11223040","0.029168790206313133","0.029168790206313133","0.029168790206313133"
"11239424","0.02918606624007225","0.02918606624007225","0.02918606624007225"
"11255808","0.029326891526579857","0.029326891526579857","0.029326891526579857"
"11272192","0.028666434809565544","0.028666434809565544","0.028666434809565544"
"11288576","0.02653547376394272","0.02653547376394272","0.02653547376394272"
"11304960","0.028554841876029968","0.028554841876029968","0.028554841876029968"
"11321344","0.0281798355281353","0.0281798355281353","0.0281798355281353"
"11337728","0.029989849776029587","0.029989849776029587","0.029989849776029587"
"11354112","0.029410235583782196","0.029410235583782196","0.029410235583782196"
"11370496","0.029945112764835358","0.029945112764835358","0.029945112764835358"
"11386880","0.029994916170835495","0.029994916170835495","0.029994916170835495"
"11403264","0.029179276898503304","0.029179276898503304","0.029179276898503304"
"11419648","0.02998616173863411","0.02998616173863411","0.02998616173863411"
"11436032","0.02948564663529396","0.02948564663529396","0.02948564663529396"
"11452416","0.03009595163166523","0.03009595163166523","0.03009595163166523"
"11468800","0.028849173337221146","0.028849173337221146","0.028849173337221146"
"11485184","0.03036678209900856","0.03036678209900856","0.03036678209900856"
"11501568","0.027187805622816086","0.027187805622816086","0.027187805622816086"
"11517952","0.02883211337029934","0.02883211337029934","0.02883211337029934"
"11534336","0.028458405286073685","0.028458405286073685","0.028458405286073685"
"11550720","0.030017856508493423","0.030017856508493423","0.030017856508493423"
"11567104","0.030192110687494278","0.030192110687494278","0.030192110687494278"
"11583488","0.027376707643270493","0.027376707643270493","0.027376707643270493"
"11599872","0.028897855430841446","0.028897855430841446","0.028897855430841446"
"11616256","0.030411724001169205","0.030411724001169205","0.030411724001169205"
"11632640","0.028502270579338074","0.028502270579338074","0.028502270579338074"
"11649024","0.031148016452789307","0.031148016452789307","0.031148016452789307"
"11665408","0.030256683006882668","0.030256683006882668","0.030256683006882668"
"11681792","0.028508543968200684","0.028508543968200684","0.028508543968200684"
"11698176","0.029702195897698402","0.029702195897698402","0.029702195897698402"
"11714560","0.028469789773225784","0.028469789773225784","0.028469789773225784"
"11730944","0.02810102328658104","0.02810102328658104","0.02810102328658104"
"11747328","0.02773328870534897","0.02773328870534897","0.02773328870534897"
"11763712","0.028307577595114708","0.028307577595114708","0.028307577595114708"
"11780096","0.02950241044163704","0.02950241044163704","0.02950241044163704"
"11796480","0.029521001502871513","0.029521001502871513","0.029521001502871513"
"11812864","0.029034487903118134","0.029034487903118134","0.029034487903118134"
"11829248","0.028001682832837105","0.028001682832837105","0.028001682832837105"
"11845632","0.030127786099910736","0.030127786099910736","0.030127786099910736"
"11862016","0.028434276580810547","0.028434276580810547","0.028434276580810547"
"11878400","0.028106488287448883","0.028106488287448883","0.028106488287448883"
"11894784","0.029797229915857315","0.029797229915857315","0.029797229915857315"
"11911168","0.02872668392956257","0.02872668392956257","0.02872668392956257"
"11927552","0.030025776475667953","0.030025776475667953","0.030025776475667953"
"11943936","0.027059491723775864","0.027059491723775864","0.027059491723775864"
"11960320","0.029489215463399887","0.029489215463399887","0.029489215463399887"
"11976704","0.02861497551202774","0.02861497551202774","0.02861497551202774"
"11993088","0.028365403413772583","0.028365403413772583","0.028365403413772583"
"12009472","0.029972970485687256","0.029972970485687256","0.029972970485687256"
"12025856","0.02828911319375038","0.02828911319375038","0.02828911319375038"
"12042240","0.028579674661159515","0.028579674661159515","0.028579674661159515"
"12058624","0.027523081749677658","0.027523081749677658","0.027523081749677658"
"12075008","0.029132572934031487","0.029132572934031487","0.029132572934031487"
"12091392","0.029501620680093765","0.029501620680093765","0.029501620680093765"
"12107776","0.028595680370926857","0.028595680370926857","0.028595680370926857"
"12124160","0.02826976776123047","0.02826976776123047","0.02826976776123047"
"12140544","0.027947215363383293","0.027947215363383293","0.027947215363383293"
"12156928","0.02935893088579178","0.02935893088579178","0.02935893088579178"
"12173312","0.029992207884788513","0.029992207884788513","0.029992207884788513"
"12189696","0.03104502335190773","0.03104502335190773","0.03104502335190773"
"12206080","0.027717364951968193","0.027717364951968193","0.027717364951968193"
"12222464","0.027358844876289368","0.027358844876289368","0.027358844876289368"
"12238848","0.028420425951480865","0.028420425951480865","0.028420425951480865"
"12255232","0.027829961851239204","0.027829961851239204","0.027829961851239204"
"12271616","0.02988610416650772","0.02988610416650772","0.02988610416650772"
"12288000","0.030055131763219833","0.030055131763219833","0.030055131763219833"
"12304384","0.029420675709843636","0.029420675709843636","0.029420675709843636"
"12320768","0.02795201539993286","0.02795201539993286","0.02795201539993286"
"12337152","0.028586216270923615","0.028586216270923615","0.028586216270923615"
"12353536","0.028836142271757126","0.028836142271757126","0.028836142271757126"
"12369920","0.029317006468772888","0.029317006468772888","0.029317006468772888"
"12386304","0.02834317274391651","0.02834317274391651","0.02834317274391651"
"12402688","0.02832867205142975","0.02832867205142975","0.02832867205142975"
"12419072","0.029533518478274345","0.029533518478274345","0.029533518478274345"
"12435456","0.02829580008983612","0.02829580008983612","0.02829580008983612"
"12451840","0.028016291558742523","0.028016291558742523","0.028016291558742523"
"12468224","0.026672309264540672","0.026672309264540672","0.026672309264540672"
"12484608","0.02849031239748001","0.02849031239748001","0.02849031239748001"
"12500992","0.029465649276971817","0.029465649276971817","0.029465649276971817"
"12517376","0.027587316930294037","0.027587316930294037","0.027587316930294037"
"12533760","0.02883163094520569","0.02883163094520569","0.02883163094520569"
"12550144","0.02847493439912796","0.02847493439912796","0.02847493439912796"
"12566528","0.02986614778637886","0.02986614778637886","0.02986614778637886"
"12582912","0.03048822283744812","0.03048822283744812","0.03048822283744812"
"12599296","0.03069094941020012","0.03069094941020012","0.03069094941020012"
"12615680","0.02971799112856388","0.02971799112856388","0.02971799112856388"
"12632064","0.027768250554800034","0.027768250554800034","0.027768250554800034"
"12648448","0.028246233239769936","0.028246233239769936","0.028246233239769936"
"12664832","0.026384007185697556","0.026384007185697556","0.026384007185697556"
"12681216","0.02841876819729805","0.02841876819729805","0.02841876819729805"
"12697600","0.028896331787109375","0.028896331787109375","0.028896331787109375"
"12713984","0.027671989053487778","0.027671989053487778","0.027671989053487778"
"12730368","0.02852572873234749","0.02852572873234749","0.02852572873234749"
"12746752","0.027191370725631714","0.027191370725631714","0.027191370725631714"
"12763136","0.029064051806926727","0.029064051806926727","0.029064051806926727"
"12779520","0.02765471301972866","0.02765471301972866","0.02765471301972866"
"12795904","0.028435038402676582","0.028435038402676582","0.028435038402676582"
"12812288","0.030227718874812126","0.030227718874812126","0.030227718874812126"
"12828672","0.027123743668198586","0.027123743668198586","0.027123743668198586"
"12845056","0.029181236401200294","0.029181236401200294","0.029181236401200294"
"12861440","0.02837824448943138","0.02837824448943138","0.02837824448943138"
"12877824","0.029714826494455338","0.029714826494455338","0.029714826494455338"
"12894208","0.02969491481781006","0.02969491481781006","0.02969491481781006"
"12910592","0.029150957241654396","0.029150957241654396","0.029150957241654396"
"12926976","0.029471449553966522","0.029471449553966522","0.029471449553966522"
"12943360","0.027915533632040024","0.027915533632040024","0.027915533632040024"
"12959744","0.028577378019690514","0.028577378019690514","0.028577378019690514"
"12976128","0.029723811894655228","0.029723811894655228","0.029723811894655228"
"12992512","0.028660066425800323","0.028660066425800323","0.028660066425800323"
"13008896","0.02961532026529312","0.02961532026529312","0.02961532026529312"
"13025280","0.03022962622344494","0.03022962622344494","0.03022962622344494"
"13041664","0.02789333462715149","0.02789333462715149","0.02789333462715149"
"13058048","0.028255095705389977","0.028255095705389977","0.028255095705389977"
"13074432","0.0282805934548378","0.0282805934548378","0.0282805934548378"
"13090816","0.028605515137314796","0.028605515137314796","0.028605515137314796"
"13107200","0.028927795588970184","0.028927795588970184","0.028927795588970184"
"13123584","0.02913583256304264","0.02913583256304264","0.02913583256304264"
"13139968","0.029082857072353363","0.029082857072353363","0.029082857072353363"
"13156352","0.028990160673856735","0.028990160673856735","0.028990160673856735"
"13172736","0.029830310493707657","0.029830310493707657","0.029830310493707657"
"13189120","0.029329542070627213","0.029329542070627213","0.029329542070627213"
"13205504","0.02789958566427231","0.02789958566427231","0.02789958566427231"
"13221888","0.028257235884666443","0.028257235884666443","0.028257235884666443"
"13238272","0.02657482586801052","0.02657482586801052","0.02657482586801052"
"13254656","0.028386157006025314","0.028386157006025314","0.028386157006025314"
"13271040","0.027559153735637665","0.027559153735637665","0.027559153735637665"
"13287424","0.02962605096399784","0.02962605096399784","0.02962605096399784"
"13303808","0.02953271195292473","0.02953271195292473","0.02953271195292473"
"13320192","0.02814703993499279","0.02814703993499279","0.02814703993499279"
"13336576","0.02772793173789978","0.02772793173789978","0.02772793173789978"
"13352960","0.028124075382947922","0.028124075382947922","0.028124075382947922"
"13369344","0.02896401658654213","0.02896401658654213","0.02896401658654213"
"13385728","0.028433486819267273","0.028433486819267273","0.028433486819267273"
"13402112","0.030378445982933044","0.030378445982933044","0.030378445982933044"
"13418496","0.02777397446334362","0.02777397446334362","0.02777397446334362"
"13434880","0.028537319973111153","0.028537319973111153","0.028537319973111153"
"13451264","0.02723309025168419","0.02723309025168419","0.02723309025168419"
"13467648","0.029919052496552467","0.029919052496552467","0.029919052496552467"
"13484032","0.028539832681417465","0.028539832681417465","0.028539832681417465"
"13500416","0.028231030330061913","0.028231030330061913","0.028231030330061913"
"13516800","0.029764218255877495","0.029764218255877495","0.029764218255877495"
"13533184","0.028973281383514404","0.028973281383514404","0.028973281383514404"
"13549568","0.029216218739748","0.029216218739748","0.029216218739748"
"13565952","0.02982891909778118","0.02982891909778118","0.02982891909778118"
"13582336","0.02786381170153618","0.02786381170153618","0.02786381170153618"
"13598720","0.028330156579613686","0.028330156579613686","0.028330156579613686"
"13615104","0.027363821864128113","0.027363821864128113","0.027363821864128113"
"13631488","0.0286383256316185","0.0286383256316185","0.0286383256316185"
"13647872","0.027671199291944504","0.027671199291944504","0.027671199291944504"
"13664256","0.029642745852470398","0.029642745852470398","0.029642745852470398"
"13680640","0.02753705158829689","0.02753705158829689","0.02753705158829689"
"13697024","0.029468273743987083","0.029468273743987083","0.029468273743987083"
"13713408","0.02747305855154991","0.02747305855154991","0.02747305855154991"
"13729792","0.029880110174417496","0.029880110174417496","0.029880110174417496"
"13746176","0.026714731007814407","0.026714731007814407","0.026714731007814407"
"13762560","0.02904803678393364","0.02904803678393364","0.02904803678393364"
"13778944","0.029324129223823547","0.029324129223823547","0.029324129223823547"
"13795328","0.027845418080687523","0.027845418080687523","0.027845418080687523"
"13811712","0.028347637504339218","0.028347637504339218","0.028347637504339218"
"13828096","0.028371702879667282","0.028371702879667282","0.028371702879667282"
"13844480","0.027995342388749123","0.027995342388749123","0.027995342388749123"
"13860864","0.029591090977191925","0.029591090977191925","0.029591090977191925"
"13877248","0.028992393985390663","0.028992393985390663","0.028992393985390663"
"13893632","0.029270213097333908","0.029270213097333908","0.029270213097333908"
"13910016","0.028272824361920357","0.028272824361920357","0.028272824361920357"
"13926400","0.029319440945982933","0.029319440945982933","0.029319440945982933"
"13942784","0.02741171419620514","0.02741171419620514","0.02741171419620514"
"13959168","0.02721923217177391","0.02721923217177391","0.02721923217177391"
"13975552","0.02746499329805374","0.02746499329805374","0.02746499329805374"
"13991936","0.029382169246673584","0.029382169246673584","0.029382169246673584"
"14008320","0.030018439516425133","0.030018439516425133","0.030018439516425133"
"14024704","0.030397620052099228","0.030397620052099228","0.030397620052099228"
"14041088","0.028745010495185852","0.028745010495185852","0.028745010495185852"
"14057472","0.03018282540142536","0.03018282540142536","0.03018282540142536"
"14073856","0.027590669691562653","0.027590669691562653","0.027590669691562653"
"14090240","0.026347825303673744","0.026347825303673744","0.026347825303673744"
"14106624","0.027465645223855972","0.027465645223855972","0.027465645223855972"
"14123008","0.027638711035251617","0.027638711035251617","0.027638711035251617"
"14139392","0.029947083443403244","0.029947083443403244","0.029947083443403244"
"14155776","0.02790461666882038","0.02790461666882038","0.02790461666882038"
"14172160","0.02908886782824993","0.02908886782824993","0.02908886782824993"
"14188544","0.028824344277381897","0.028824344277381897","0.028824344277381897"
"14204928","0.02826990745961666","0.02826990745961666","0.02826990745961666"
"14221312","0.02858457900583744","0.02858457900583744","0.02858457900583744"
"14237696","0.0283205509185791","0.0283205509185791","0.0283205509185791"
"14254080","0.029788527637720108","0.029788527637720108","0.029788527637720108"
"14270464","0.029592733830213547","0.029592733830213547","0.029592733830213547"
"14286848","0.028746191412210464","0.028746191412210464","0.028746191412210464"
"14303232","0.028409400954842567","0.028409400954842567","0.028409400954842567"
"14319616","0.028722265735268593","0.028722265735268593","0.028722265735268593"
"14336000","0.028709353879094124","0.028709353879094124","0.028709353879094124"
"14352384","0.029235804453492165","0.029235804453492165","0.029235804453492165"
"14368768","0.02767297998070717","0.02767297998070717","0.02767297998070717"
"14385152","0.027558380737900734","0.027558380737900734","0.027558380737900734"
"14401536","0.02733403816819191","0.02733403816819191","0.02733403816819191"
"14417920","0.028042690828442574","0.028042690828442574","0.028042690828442574"
"14434304","0.02810562588274479","0.02810562588274479","0.02810562588274479"
"14450688","0.02953285723924637","0.02953285723924637","0.02953285723924637"
"14467072","0.027832336723804474","0.027832336723804474","0.027832336723804474"
"14483456","0.0299392007291317","0.0299392007291317","0.0299392007291317"
"14499840","0.02974603697657585","0.02974603697657585","0.02974603697657585"
"14516224","0.030519850552082062","0.030519850552082062","0.030519850552082062"
"14532608","0.02770475670695305","0.02770475670695305","0.02770475670695305"
"14548992","0.028841976076364517","0.028841976076364517","0.028841976076364517"
"14565376","0.03004693053662777","0.03004693053662777","0.03004693053662777"
"14581760","0.029887348413467407","0.029887348413467407","0.029887348413467407"
"14598144","0.027118368074297905","0.027118368074297905","0.027118368074297905"
"14614528","0.028791820630431175","0.028791820630431175","0.028791820630431175"
"14630912","0.02878125198185444","0.02878125198185444","0.02878125198185444"
"14647296","0.028090622276067734","0.028090622276067734","0.028090622276067734"
"14663680","0.028473123908042908","0.028473123908042908","0.028473123908042908"
"14680064","0.028638524934649467","0.028638524934649467","0.028638524934649467"
"14696448","0.029054716229438782","0.029054716229438782","0.029054716229438782"
"14712832","0.02868744358420372","0.02868744358420372","0.02868744358420372"
"14729216","0.029564127326011658","0.029564127326011658","0.029564127326011658"
"14745600","0.028731267899274826","0.028731267899274826","0.028731267899274826"
"14761984","0.02914874628186226","0.02914874628186226","0.02914874628186226"
"14778368","0.02749740518629551","0.02749740518629551","0.02749740518629551"
"14794752","0.027667077258229256","0.027667077258229256","0.027667077258229256"
"14811136","0.029367225244641304","0.029367225244641304","0.029367225244641304"
"14827520","0.0295320563018322","0.0295320563018322","0.0295320563018322"
"14843904","0.029480814933776855","0.029480814933776855","0.029480814933776855"
"14860288","0.029431898146867752","0.029431898146867752","0.029431898146867752"
"14876672","0.02796022593975067","0.02796022593975067","0.02796022593975067"
"14893056","0.028553064912557602","0.028553064912557602","0.028553064912557602"
"14909440","0.027442030608654022","0.027442030608654022","0.027442030608654022"
"14925824","0.028216496109962463","0.028216496109962463","0.028216496109962463"
"14942208","0.029871651902794838","0.029871651902794838","0.029871651902794838"
"14958592","0.027623172849416733","0.027623172849416733","0.027623172849416733"
"14974976","0.028538048267364502","0.028538048267364502","0.028538048267364502"
"14991360","0.02774732932448387","0.02774732932448387","0.02774732932448387"
"15007744","0.02915378473699093","0.02915378473699093","0.02915378473699093"
"15024128","0.029247967526316643","0.029247967526316643","0.029247967526316643"
"15040512","0.02884683571755886","0.02884683571755886","0.02884683571755886"
"15056896","0.029686180874705315","0.029686180874705315","0.029686180874705315"
"15073280","0.02949383482336998","0.02949383482336998","0.02949383482336998"
"15089664","0.028599631041288376","0.028599631041288376","0.028599631041288376"
"15106048","0.029792580753564835","0.029792580753564835","0.029792580753564835"
"15122432","0.030485233291983604","0.030485233291983604","0.030485233291983604"
"15138816","0.030006393790245056","0.030006393790245056","0.030006393790245056"
"15155200","0.029989801347255707","0.029989801347255707","0.029989801347255707"
"15171584","0.02933848276734352","0.02933848276734352","0.02933848276734352"
"15187968","0.029462594538927078","0.029462594538927078","0.029462594538927078"
"15204352","0.027582306414842606","0.027582306414842606","0.027582306414842606"
"15220736","0.029014715924859047","0.029014715924859047","0.029014715924859047"
"15237120","0.027840670198202133","0.027840670198202133","0.027840670198202133"
"15253504","0.029168684035539627","0.029168684035539627","0.029168684035539627"
"15269888","0.029191043227910995","0.029191043227910995","0.029191043227910995"
"15286272","0.030160948634147644","0.030160948634147644","0.030160948634147644"
"15302656","0.028282122686505318","0.028282122686505318","0.028282122686505318"
"15319040","0.027111882343888283","0.027111882343888283","0.027111882343888283"
"15335424","0.029107332229614258","0.029107332229614258","0.029107332229614258"
"15351808","0.02723461203277111","0.02723461203277111","0.02723461203277111"
"15368192","0.028878021985292435","0.028878021985292435","0.028878021985292435"
"15384576","0.028058793395757675","0.028058793395757675","0.028058793395757675"
"15400960","0.0283656008541584","0.0283656008541584","0.0283656008541584"
"15417344","0.027828793972730637","0.027828793972730637","0.027828793972730637"
"15433728","0.027680061757564545","0.027680061757564545","0.027680061757564545"
"15450112","0.02830168977379799","0.02830168977379799","0.02830168977379799"
"15466496","0.029237471520900726","0.029237471520900726","0.029237471520900726"
"15482880","0.02810698002576828","0.02810698002576828","0.02810698002576828"
"15499264","0.028481535613536835","0.028481535613536835","0.028481535613536835"
"15515648","0.027666125446558","0.027666125446558","0.027666125446558"
"15532032","0.02744758129119873","0.02744758129119873","0.02744758129119873"
"15548416","0.029154224321246147","0.029154224321246147","0.029154224321246147"
"15564800","0.029423004016280174","0.029423004016280174","0.029423004016280174"
"15581184","0.02996995858848095","0.02996995858848095","0.02996995858848095"
"15597568","0.030059251934289932","0.030059251934289932","0.030059251934289932"
"15613952","0.02955424040555954","0.02955424040555954","0.02955424040555954"
"15630336","0.028249697759747505","0.028249697759747505","0.028249697759747505"
"15646720","0.02708831988275051","0.02708831988275051","0.02708831988275051"
"15663104","0.027395442128181458","0.027395442128181458","0.027395442128181458"
"15679488","0.027981605380773544","0.027981605380773544","0.027981605380773544"
"15695872","0.028705134987831116","0.028705134987831116","0.028705134987831116"
"15712256","0.02758309803903103","0.02758309803903103","0.02758309803903103"
"15728640","0.02837890386581421","0.02837890386581421","0.02837890386581421"
"15745024","0.030387885868549347","0.030387885868549347","0.030387885868549347"
"15761408","0.030334513634443283","0.030334513634443283","0.030334513634443283"
"15777792","0.030908232554793358","0.030908232554793358","0.030908232554793358"
"15794176","0.028424067422747612","0.028424067422747612","0.028424067422747612"
"15810560","0.02789250575006008","0.02789250575006008","0.02789250575006008"
"15826944","0.02798587456345558","0.02798587456345558","0.02798587456345558"
"15843328","0.02693638578057289","0.02693638578057289","0.02693638578057289"
"15859712","0.028561726212501526","0.028561726212501526","0.028561726212501526"
"15876096","0.027686171233654022","0.027686171233654022","0.027686171233654022"
"15892480","0.02858094684779644","0.02858094684779644","0.02858094684779644"
"15908864","0.02756602130830288","0.02756602130830288","0.02756602130830288"
"15925248","0.028389858081936836","0.028389858081936836","0.028389858081936836"
"15941632","0.02716917358338833","0.02716917358338833","0.02716917358338833"
"15958016","0.027128728106617928","0.027128728106617928","0.027128728106617928"
"15974400","0.028959859162569046","0.028959859162569046","0.028959859162569046"
"15990784","0.027286380529403687","0.027286380529403687","0.027286380529403687"
"16007168","0.02762858010828495","0.02762858010828495","0.02762858010828495"
"16023552","0.028694191947579384","0.028694191947579384","0.028694191947579384"
"16039936","0.02861419878900051","0.02861419878900051","0.02861419878900051"
"16056320","0.02939789555966854","0.02939789555966854","0.02939789555966854"
"16072704","0.027482790872454643","0.027482790872454643","0.027482790872454643"
"16089088","0.028270408511161804","0.028270408511161804","0.028270408511161804"
"16105472","0.02805577777326107","0.02805577777326107","0.02805577777326107"
"16121856","0.028048574924468994","0.028048574924468994","0.028048574924468994"
"16138240","0.029526561498641968","0.029526561498641968","0.029526561498641968"
"16154624","0.028892889618873596","0.028892889618873596","0.028892889618873596"
"16171008","0.028327826410531998","0.028327826410531998","0.028327826410531998"
"16187392","0.028009237721562386","0.028009237721562386","0.028009237721562386"
"16203776","0.027071472257375717","0.027071472257375717","0.027071472257375717"
"16220160","0.027687452733516693","0.027687452733516693","0.027687452733516693"
"16236544","0.02830156497657299","0.02830156497657299","0.02830156497657299"
"16252928","0.028499150648713112","0.028499150648713112","0.028499150648713112"
"16269312","0.027834558859467506","0.027834558859467506","0.027834558859467506"
"16285696","0.028275571763515472","0.028275571763515472","0.028275571763515472"
"16302080","0.029160473495721817","0.029160473495721817","0.029160473495721817"
"16318464","0.028460923582315445","0.028460923582315445","0.028460923582315445"
"16334848","0.027386169880628586","0.027386169880628586","0.027386169880628586"
"16351232","0.029134806245565414","0.029134806245565414","0.029134806245565414"
"16367616","0.027507895603775978","0.027507895603775978","0.027507895603775978"
"16384000","0.026882868260145187","0.026882868260145187","0.026882868260145187"
"16400384","0.026845352724194527","0.026845352724194527","0.026845352724194527"
"16416768","0.027391323819756508","0.027391323819756508","0.027391323819756508"
"16433152","0.027456309646368027","0.027456309646368027","0.027456309646368027"
"16449536","0.028517458587884903","0.028517458587884903","0.028517458587884903"
"16465920","0.02809765189886093","0.02809765189886093","0.02809765189886093"
"16482304","0.029600709676742554","0.029600709676742554","0.029600709676742554"
"16498688","0.02797592431306839","0.02797592431306839","0.02797592431306839"
"16515072","0.027042806148529053","0.027042806148529053","0.027042806148529053"
"16531456","0.02882043831050396","0.02882043831050396","0.02882043831050396"
"16547840","0.028567560017108917","0.028567560017108917","0.028567560017108917"
"16564224","0.028283365070819855","0.028283365070819855","0.028283365070819855"
"16580608","0.0256709773093462","0.0256709773093462","0.0256709773093462"
"16596992","0.02796546369791031","0.02796546369791031","0.02796546369791031"
"16613376","0.0276862233877182","0.0276862233877182","0.0276862233877182"
"16629760","0.029598986729979515","0.029598986729979515","0.029598986729979515"
"16646144","0.028253361582756042","0.028253361582756042","0.028253361582756042"
"16662528","0.028007179498672485","0.028007179498672485","0.028007179498672485"
"16678912","0.028548050671815872","0.028548050671815872","0.028548050671815872"
"16695296","0.029770901426672935","0.029770901426672935","0.029770901426672935"
"16711680","0.031023643910884857","0.031023643910884857","0.031023643910884857"
"16728064","0.02909526228904724","0.02909526228904724","0.02909526228904724"
"16744448","0.026488587260246277","0.026488587260246277","0.026488587260246277"
"16760832","0.026484444737434387","0.026484444737434387","0.026484444737434387"
"16777216","0.02740267477929592","0.02740267477929592","0.02740267477929592"
"16793600","0.02626992017030716","0.02626992017030716","0.02626992017030716"
"16809984","0.02732698991894722","0.02732698991894722","0.02732698991894722"
"16826368","0.028313471004366875","0.028313471004366875","0.028313471004366875"
"16842752","0.029024772346019745","0.029024772346019745","0.029024772346019745"
"16859136","0.028776995837688446","0.028776995837688446","0.028776995837688446"
"16875520","0.029212363064289093","0.029212363064289093","0.029212363064289093"
"16891904","0.02712000533938408","0.02712000533938408","0.02712000533938408"
"16908288","0.027830926701426506","0.027830926701426506","0.027830926701426506"
"16924672","0.026084894314408302","0.026084894314408302","0.026084894314408302"
"16941056","0.027139414101839066","0.027139414101839066","0.027139414101839066"
