"Step","Score","StarGunner-v5__ppo_rnd_envpool - charts/game_score__MIN","StarGunner-v5__ppo_rnd_envpool - charts/game_score__MAX"
"19841024","8951.5625","8951.5625","8951.5625"
"19857408","8799.21875","8799.21875","8799.21875"
"19873792","8967.1875","8967.1875","8967.1875"
"19890176","8853.90625","8853.90625","8853.90625"
"19906560","8709.375","8709.375","8709.375"
"19922944","8728.125","8728.125","8728.125"
"19939328","8902.34375","8902.34375","8902.34375"
"19955712","9060.15625","9060.15625","9060.15625"
"19972096","9173.4375","9173.4375","9173.4375"
"19988480","9161.71875","9161.71875","9161.71875"
"20004864","9321.875","9321.875","9321.875"
"20021248","9636.71875","9636.71875","9636.71875"
"20037632","9850.78125","9850.78125","9850.78125"
"20054016","9539.84375","9539.84375","9539.84375"
"20070400","9682.8125","9682.8125","9682.8125"
"20086784","9461.71875","9461.71875","9461.71875"
"20103168","9537.5","9537.5","9537.5"
"20119552","9626.5625","9626.5625","9626.5625"
"20135936","10034.375","10034.375","10034.375"
"20152320","9931.25","9931.25","9931.25"
"20168704","10074.21875","10074.21875","10074.21875"
"20185088","9982.8125","9982.8125","9982.8125"
"20201472","9775","9775","9775"
"20217856","9521.875","9521.875","9521.875"
"20234240","9526.5625","9526.5625","9526.5625"
"20250624","9528.90625","9528.90625","9528.90625"
"20267008","9276.5625","9276.5625","9276.5625"
"20283392","9425","9425","9425"
"20299776","9711.71875","9711.71875","9711.71875"
"20316160","9890.625","9890.625","9890.625"
"20332544","10112.5","10112.5","10112.5"
"20348928","10390.625","10390.625","10390.625"
"20365312","10087.5","10087.5","10087.5"
"20381696","10021.875","10021.875","10021.875"
"20398080","10256.25","10256.25","10256.25"
"20414464","10305.46875","10305.46875","10305.46875"
"20430848","10371.875","10371.875","10371.875"
"20447232","10559.375","10559.375","10559.375"
"20463616","10542.96875","10542.96875","10542.96875"
"20480000","10728.125","10728.125","10728.125"
"20496384","10599.21875","10599.21875","10599.21875"
"20512768","10539.84375","10539.84375","10539.84375"
"20529152","10485.9375","10485.9375","10485.9375"
"20545536","10141.40625","10141.40625","10141.40625"
"20561920","9847.65625","9847.65625","9847.65625"
"20578304","9661.71875","9661.71875","9661.71875"
"20594688","9655.46875","9655.46875","9655.46875"
"20611072","9607.03125","9607.03125","9607.03125"
"20627456","9469.53125","9469.53125","9469.53125"
"20643840","9471.09375","9471.09375","9471.09375"
"20660224","9260.9375","9260.9375","9260.9375"
"20676608","9216.40625","9216.40625","9216.40625"
"20692992","8900","8900","8900"
"20709376","9073.4375","9073.4375","9073.4375"
"20725760","8871.875","8871.875","8871.875"
"20742144","9233.59375","9233.59375","9233.59375"
"20758528","9032.8125","9032.8125","9032.8125"
"20774912","8935.9375","8935.9375","8935.9375"
"20791296","9314.0625","9314.0625","9314.0625"
"20807680","9206.25","9206.25","9206.25"
"20824064","9268.75","9268.75","9268.75"
"20840448","9230.46875","9230.46875","9230.46875"
"20856832","9079.6875","9079.6875","9079.6875"
"20873216","9278.125","9278.125","9278.125"
"20889600","9552.34375","9552.34375","9552.34375"
"20905984","9623.4375","9623.4375","9623.4375"
"20922368","9576.5625","9576.5625","9576.5625"
"20938752","9417.96875","9417.96875","9417.96875"
"20955136","9644.53125","9644.53125","9644.53125"
"20971520","9729.6875","9729.6875","9729.6875"
"20987904","9684.375","9684.375","9684.375"
"21004288","9461.71875","9461.71875","9461.71875"
"21020672","9417.1875","9417.1875","9417.1875"
"21037056","9568.75","9568.75","9568.75"
"21053440","9583.59375","9583.59375","9583.59375"
"21069824","9589.84375","9589.84375","9589.84375"
"21086208","9395.3125","9395.3125","9395.3125"
"21102592","9385.9375","9385.9375","9385.9375"
"21118976","9454.6875","9454.6875","9454.6875"
"21135360","9550.78125","9550.78125","9550.78125"
"21151744","9334.375","9334.375","9334.375"
"21168128","9781.25","9781.25","9781.25"
"21184512","9689.84375","9689.84375","9689.84375"
"21200896","9414.0625","9414.0625","9414.0625"
"21217280","9671.09375","9671.09375","9671.09375"
"21233664","9971.875","9971.875","9971.875"
"21250048","9807.03125","9807.03125","9807.03125"
"21266432","9973.4375","9973.4375","9973.4375"
"21282816","10173.4375","10173.4375","10173.4375"
"21299200","10083.59375","10083.59375","10083.59375"
"21315584","9966.40625","9966.40625","9966.40625"
"21331968","10173.4375","10173.4375","10173.4375"
"21348352","10531.25","10531.25","10531.25"
"21364736","10480.46875","10480.46875","10480.46875"
"21381120","10904.6875","10904.6875","10904.6875"
"21397504","10848.4375","10848.4375","10848.4375"
"21413888","10815.625","10815.625","10815.625"
"21430272","10800","10800","10800"
"21446656","10803.90625","10803.90625","10803.90625"
"21463040","10889.84375","10889.84375","10889.84375"
"21479424","10845.3125","10845.3125","10845.3125"
"21495808","11011.71875","11011.71875","11011.71875"
"21512192","10802.34375","10802.34375","10802.34375"
"21528576","11301.5625","11301.5625","11301.5625"
"21544960","10837.5","10837.5","10837.5"
"21561344","10641.40625","10641.40625","10641.40625"
"21577728","10607.8125","10607.8125","10607.8125"
"21594112","10387.5","10387.5","10387.5"
"21610496","10117.96875","10117.96875","10117.96875"
"21626880","9849.21875","9849.21875","9849.21875"
"21643264","9933.59375","9933.59375","9933.59375"
"21659648","10160.15625","10160.15625","10160.15625"
"21676032","10106.25","10106.25","10106.25"
"21692416","10347.65625","10347.65625","10347.65625"
"21708800","10314.84375","10314.84375","10314.84375"
"21725184","10369.53125","10369.53125","10369.53125"
"21741568","10317.1875","10317.1875","10317.1875"
"21757952","10690.625","10690.625","10690.625"
"21774336","10642.1875","10642.1875","10642.1875"
"21790720","10662.5","10662.5","10662.5"
"21807104","11042.96875","11042.96875","11042.96875"
"21823488","10996.09375","10996.09375","10996.09375"
"21839872","11168.75","11168.75","11168.75"
"21856256","11379.6875","11379.6875","11379.6875"
"21872640","11684.375","11684.375","11684.375"
"21889024","11885.15625","11885.15625","11885.15625"
"21905408","11835.9375","11835.9375","11835.9375"
"21921792","11901.5625","11901.5625","11901.5625"
"21938176","11896.875","11896.875","11896.875"
"21954560","12017.96875","12017.96875","12017.96875"
"21970944","11882.03125","11882.03125","11882.03125"
"21987328","11982.03125","11982.03125","11982.03125"
"22003712","11710.15625","11710.15625","11710.15625"
"22020096","11957.8125","11957.8125","11957.8125"
"22036480","12079.6875","12079.6875","12079.6875"
"22052864","11958.59375","11958.59375","11958.59375"
"22069248","12407.03125","12407.03125","12407.03125"
"22085632","12080.46875","12080.46875","12080.46875"
"22102016","11937.5","11937.5","11937.5"
"22118400","11726.5625","11726.5625","11726.5625"
"22134784","11775.78125","11775.78125","11775.78125"
"22151168","11593.75","11593.75","11593.75"
"22167552","11428.90625","11428.90625","11428.90625"
"22183936","11262.5","11262.5","11262.5"
"22200320","11144.53125","11144.53125","11144.53125"
"22216704","11262.5","11262.5","11262.5"
"22233088","11481.25","11481.25","11481.25"
"22249472","11195.3125","11195.3125","11195.3125"
"22265856","10964.84375","10964.84375","10964.84375"
"22282240","10794.53125","10794.53125","10794.53125"
"22298624","11013.28125","11013.28125","11013.28125"
"22315008","10811.71875","10811.71875","10811.71875"
"22331392","11032.8125","11032.8125","11032.8125"
"22347776","10760.15625","10760.15625","10760.15625"
"22364160","10932.03125","10932.03125","10932.03125"
"22380544","10920.3125","10920.3125","10920.3125"
"22396928","10942.96875","10942.96875","10942.96875"
"22413312","11221.09375","11221.09375","11221.09375"
"22429696","11366.40625","11366.40625","11366.40625"
"22446080","11426.5625","11426.5625","11426.5625"
"22462464","11352.34375","11352.34375","11352.34375"
"22478848","11155.46875","11155.46875","11155.46875"
"22495232","11301.5625","11301.5625","11301.5625"
"22511616","11225","11225","11225"
"22528000","11439.84375","11439.84375","11439.84375"
"22544384","11364.84375","11364.84375","11364.84375"
"22560768","11394.53125","11394.53125","11394.53125"
"22577152","11458.59375","11458.59375","11458.59375"
"22593536","11726.5625","11726.5625","11726.5625"
"22609920","12150.78125","12150.78125","12150.78125"
"22626304","12277.34375","12277.34375","12277.34375"
"22642688","12546.875","12546.875","12546.875"
"22659072","12055.46875","12055.46875","12055.46875"
"22675456","11967.96875","11967.96875","11967.96875"
"22691840","11848.4375","11848.4375","11848.4375"
"22708224","11943.75","11943.75","11943.75"
"22724608","11874.21875","11874.21875","11874.21875"
"22740992","11753.90625","11753.90625","11753.90625"
"22757376","11700","11700","11700"
"22773760","11735.15625","11735.15625","11735.15625"
"22790144","11492.1875","11492.1875","11492.1875"
"22806528","11398.4375","11398.4375","11398.4375"
"22822912","11149.21875","11149.21875","11149.21875"
"22839296","10751.5625","10751.5625","10751.5625"
"22855680","10815.625","10815.625","10815.625"
"22872064","10507.03125","10507.03125","10507.03125"
"22888448","10389.0625","10389.0625","10389.0625"
"22904832","10421.875","10421.875","10421.875"
"22921216","10354.6875","10354.6875","10354.6875"
"22937600","10476.5625","10476.5625","10476.5625"
"22953984","10416.40625","10416.40625","10416.40625"
"22970368","10216.40625","10216.40625","10216.40625"
"22986752","10175.78125","10175.78125","10175.78125"
"23003136","10420.3125","10420.3125","10420.3125"
"23019520","10619.53125","10619.53125","10619.53125"
"23035904","10478.90625","10478.90625","10478.90625"
"23052288","10353.125","10353.125","10353.125"
"23068672","10639.84375","10639.84375","10639.84375"
"23085056","10621.09375","10621.09375","10621.09375"
"23101440","10608.59375","10608.59375","10608.59375"
"23117824","10606.25","10606.25","10606.25"
"23134208","10619.53125","10619.53125","10619.53125"
"23150592","10556.25","10556.25","10556.25"
"23166976","10697.65625","10697.65625","10697.65625"
"23183360","10634.375","10634.375","10634.375"
"23199744","10836.71875","10836.71875","10836.71875"
"23216128","11021.09375","11021.09375","11021.09375"
"23232512","11160.15625","11160.15625","11160.15625"
"23248896","11317.96875","11317.96875","11317.96875"
"23265280","11413.28125","11413.28125","11413.28125"
"23281664","11362.5","11362.5","11362.5"
"23298048","11296.875","11296.875","11296.875"
"23314432","11267.1875","11267.1875","11267.1875"
"23330816","11146.09375","11146.09375","11146.09375"
"23347200","11182.03125","11182.03125","11182.03125"
"23363584","11198.4375","11198.4375","11198.4375"
"23379968","11079.6875","11079.6875","11079.6875"
"23396352","11394.53125","11394.53125","11394.53125"
"23412736","11373.4375","11373.4375","11373.4375"
"23429120","11546.09375","11546.09375","11546.09375"
"23445504","11379.6875","11379.6875","11379.6875"
"23461888","11169.53125","11169.53125","11169.53125"
"23478272","11066.40625","11066.40625","11066.40625"
"23494656","11256.25","11256.25","11256.25"
"23511040","11300","11300","11300"
"23527424","11536.71875","11536.71875","11536.71875"
"23543808","11704.6875","11704.6875","11704.6875"
"23560192","11928.125","11928.125","11928.125"
"23576576","12175","12175","12175"
"23592960","12191.40625","12191.40625","12191.40625"
"23609344","12116.40625","12116.40625","12116.40625"
"23625728","12210.9375","12210.9375","12210.9375"
"23642112","12207.03125","12207.03125","12207.03125"
"23658496","12328.125","12328.125","12328.125"
"23674880","12353.90625","12353.90625","12353.90625"
"23691264","12124.21875","12124.21875","12124.21875"
"23707648","12285.15625","12285.15625","12285.15625"
"23724032","12268.75","12268.75","12268.75"
"23740416","12266.40625","12266.40625","12266.40625"
"23756800","11964.84375","11964.84375","11964.84375"
"23773184","12080.46875","12080.46875","12080.46875"
"23789568","12050.78125","12050.78125","12050.78125"
"23805952","12237.5","12237.5","12237.5"
"23822336","12286.71875","12286.71875","12286.71875"
"23838720","12420.3125","12420.3125","12420.3125"
"23855104","12101.5625","12101.5625","12101.5625"
"23871488","12071.875","12071.875","12071.875"
"23887872","12050","12050","12050"
"23904256","12079.6875","12079.6875","12079.6875"
"23920640","12244.53125","12244.53125","12244.53125"
"23937024","12224.21875","12224.21875","12224.21875"
"23953408","11979.6875","11979.6875","11979.6875"
"23969792","12234.375","12234.375","12234.375"
"23986176","12568.75","12568.75","12568.75"
"24002560","12981.25","12981.25","12981.25"
"24018944","13419.53125","13419.53125","13419.53125"
"24035328","13270.3125","13270.3125","13270.3125"
"24051712","13195.3125","13195.3125","13195.3125"
"24068096","12886.71875","12886.71875","12886.71875"
"24084480","12735.9375","12735.9375","12735.9375"
"24100864","12828.90625","12828.90625","12828.90625"
"24117248","12864.0625","12864.0625","12864.0625"
"24133632","13126.5625","13126.5625","13126.5625"
"24150016","13253.90625","13253.90625","13253.90625"
"24166400","12584.375","12584.375","12584.375"
"24182784","13078.90625","13078.90625","13078.90625"
"24199168","13014.84375","13014.84375","13014.84375"
"24215552","12842.96875","12842.96875","12842.96875"
"24231936","12592.1875","12592.1875","12592.1875"
"24248320","12271.875","12271.875","12271.875"
"24264704","12375.78125","12375.78125","12375.78125"
"24281088","12114.0625","12114.0625","12114.0625"
"24297472","12259.375","12259.375","12259.375"
"24313856","12127.34375","12127.34375","12127.34375"
"24330240","12007.03125","12007.03125","12007.03125"
"24346624","12078.125","12078.125","12078.125"
"24363008","11768.75","11768.75","11768.75"
"24379392","11763.28125","11763.28125","11763.28125"
"24395776","11868.75","11868.75","11868.75"
"24412160","11657.8125","11657.8125","11657.8125"
"24428544","12106.25","12106.25","12106.25"
"24444928","12050.78125","12050.78125","12050.78125"
"24461312","12209.375","12209.375","12209.375"
"24477696","12284.375","12284.375","12284.375"
"24494080","12335.15625","12335.15625","12335.15625"
"24510464","12464.84375","12464.84375","12464.84375"
"24526848","12735.9375","12735.9375","12735.9375"
"24543232","13116.40625","13116.40625","13116.40625"
"24559616","12851.5625","12851.5625","12851.5625"
"24576000","13025","13025","13025"
"24592384","13163.28125","13163.28125","13163.28125"
"24608768","13305.46875","13305.46875","13305.46875"
"24625152","13591.40625","13591.40625","13591.40625"
"24641536","13640.625","13640.625","13640.625"
"24657920","13853.90625","13853.90625","13853.90625"
"24674304","14035.15625","14035.15625","14035.15625"
"24690688","14184.375","14184.375","14184.375"
"24707072","14246.875","14246.875","14246.875"
"24723456","14293.75","14293.75","14293.75"
"24739840","14445.3125","14445.3125","14445.3125"
"24756224","14421.875","14421.875","14421.875"
"24772608","14500","14500","14500"
"24788992","14293.75","14293.75","14293.75"
"24805376","13796.09375","13796.09375","13796.09375"
"24821760","13782.8125","13782.8125","13782.8125"
"24838144","14245.3125","14245.3125","14245.3125"
"24854528","14255.46875","14255.46875","14255.46875"
"24870912","13714.84375","13714.84375","13714.84375"
"24887296","13687.5","13687.5","13687.5"
"24903680","13637.5","13637.5","13637.5"
"24920064","13728.125","13728.125","13728.125"
"24936448","13470.3125","13470.3125","13470.3125"
"24952832","13074.21875","13074.21875","13074.21875"
"24969216","13006.25","13006.25","13006.25"
"24985600","12992.1875","12992.1875","12992.1875"
"25001984","12927.34375","12927.34375","12927.34375"
"25018368","12808.59375","12808.59375","12808.59375"
"25034752","12763.28125","12763.28125","12763.28125"
"25051136","12791.40625","12791.40625","12791.40625"
"25067520","13107.8125","13107.8125","13107.8125"
"25083904","12996.875","12996.875","12996.875"
"25100288","13117.96875","13117.96875","13117.96875"
"25116672","13473.4375","13473.4375","13473.4375"
"25133056","13294.53125","13294.53125","13294.53125"
"25149440","13232.03125","13232.03125","13232.03125"
"25165824","13142.96875","13142.96875","13142.96875"
"25182208","13085.9375","13085.9375","13085.9375"
"25198592","13442.96875","13442.96875","13442.96875"
"25214976","13200","13200","13200"
"25231360","13008.59375","13008.59375","13008.59375"
"25247744","13030.46875","13030.46875","13030.46875"
"25264128","12659.375","12659.375","12659.375"
"25280512","12786.71875","12786.71875","12786.71875"
"25296896","12664.0625","12664.0625","12664.0625"
"25313280","12757.03125","12757.03125","12757.03125"
"25329664","12889.84375","12889.84375","12889.84375"
"25346048","12825","12825","12825"
"25362432","12731.25","12731.25","12731.25"
"25378816","12767.96875","12767.96875","12767.96875"
"25395200","12942.1875","12942.1875","12942.1875"
"25411584","12915.625","12915.625","12915.625"
"25427968","13385.9375","13385.9375","13385.9375"
"25444352","13503.90625","13503.90625","13503.90625"
"25460736","14418.75","14418.75","14418.75"
"25477120","14340.625","14340.625","14340.625"
"25493504","14553.125","14553.125","14553.125"
"25509888","14682.03125","14682.03125","14682.03125"
"25526272","14747.65625","14747.65625","14747.65625"
"25542656","14934.375","14934.375","14934.375"
"25559040","15080.46875","15080.46875","15080.46875"
"25575424","15011.71875","15011.71875","15011.71875"
"25591808","14887.5","14887.5","14887.5"
"25608192","14596.09375","14596.09375","14596.09375"
"25624576","14774.21875","14774.21875","14774.21875"
"25640960","14846.875","14846.875","14846.875"
"25657344","14747.65625","14747.65625","14747.65625"
"25673728","14764.84375","14764.84375","14764.84375"
"25690112","14633.59375","14633.59375","14633.59375"
"25706496","14794.53125","14794.53125","14794.53125"
"25722880","14160.15625","14160.15625","14160.15625"
"25739264","13642.96875","13642.96875","13642.96875"
"25755648","13928.90625","13928.90625","13928.90625"
"25772032","13514.0625","13514.0625","13514.0625"
"25788416","13330.46875","13330.46875","13330.46875"
"25804800","13314.0625","13314.0625","13314.0625"
"25821184","13321.09375","13321.09375","13321.09375"
"25837568","13397.65625","13397.65625","13397.65625"
"25853952","13607.8125","13607.8125","13607.8125"
"25870336","13562.5","13562.5","13562.5"
"25886720","13586.71875","13586.71875","13586.71875"
"25903104","13488.28125","13488.28125","13488.28125"
"25919488","13457.8125","13457.8125","13457.8125"
"25935872","13541.40625","13541.40625","13541.40625"
"25952256","13732.03125","13732.03125","13732.03125"
"25968640","13569.53125","13569.53125","13569.53125"
"25985024","13291.40625","13291.40625","13291.40625"
"26001408","13710.9375","13710.9375","13710.9375"
"26017792","13800.78125","13800.78125","13800.78125"
"26034176","14092.96875","14092.96875","14092.96875"
"26050560","14189.0625","14189.0625","14189.0625"
"26066944","14146.09375","14146.09375","14146.09375"
"26083328","13745.3125","13745.3125","13745.3125"
"26099712","13549.21875","13549.21875","13549.21875"
"26116096","13598.4375","13598.4375","13598.4375"
"26132480","13674.21875","13674.21875","13674.21875"
"26148864","13306.25","13306.25","13306.25"
"26165248","13267.1875","13267.1875","13267.1875"
"26181632","13501.5625","13501.5625","13501.5625"
"26198016","13501.5625","13501.5625","13501.5625"
"26214400","13267.1875","13267.1875","13267.1875"
"26230784","13043.75","13043.75","13043.75"
"26247168","12962.5","12962.5","12962.5"
"26263552","13002.34375","13002.34375","13002.34375"
"26279936","13155.46875","13155.46875","13155.46875"
"26296320","13339.0625","13339.0625","13339.0625"
"26312704","13322.65625","13322.65625","13322.65625"
"26329088","13288.28125","13288.28125","13288.28125"
"26345472","13434.375","13434.375","13434.375"
"26361856","13503.90625","13503.90625","13503.90625"
"26378240","13519.53125","13519.53125","13519.53125"
"26394624","13520.3125","13520.3125","13520.3125"
"26411008","13592.96875","13592.96875","13592.96875"
"26427392","13613.28125","13613.28125","13613.28125"
"26443776","13732.8125","13732.8125","13732.8125"
"26460160","13902.34375","13902.34375","13902.34375"
"26476544","13910.15625","13910.15625","13910.15625"
"26492928","14068.75","14068.75","14068.75"
"26509312","14060.15625","14060.15625","14060.15625"
"26525696","14032.8125","14032.8125","14032.8125"
"26542080","14487.5","14487.5","14487.5"
"26558464","14267.1875","14267.1875","14267.1875"
"26574848","14103.125","14103.125","14103.125"
"26591232","13860.15625","13860.15625","13860.15625"
"26607616","13935.9375","13935.9375","13935.9375"
"26624000","14100","14100","14100"
"26640384","14132.8125","14132.8125","14132.8125"
"26656768","14081.25","14081.25","14081.25"
"26673152","14238.28125","14238.28125","14238.28125"
"26689536","14328.90625","14328.90625","14328.90625"
"26705920","14325.78125","14325.78125","14325.78125"
"26722304","14093.75","14093.75","14093.75"
"26738688","14135.9375","14135.9375","14135.9375"
"26755072","14050.78125","14050.78125","14050.78125"
"26771456","13740.625","13740.625","13740.625"
"26787840","14050.78125","14050.78125","14050.78125"
"26804224","14204.6875","14204.6875","14204.6875"
"26820608","14022.65625","14022.65625","14022.65625"
"26836992","13796.09375","13796.09375","13796.09375"
"26853376","13940.625","13940.625","13940.625"
"26869760","14114.0625","14114.0625","14114.0625"
"26886144","14351.5625","14351.5625","14351.5625"
"26902528","14592.96875","14592.96875","14592.96875"
"26918912","14522.65625","14522.65625","14522.65625"
"26935296","14656.25","14656.25","14656.25"
"26951680","14669.53125","14669.53125","14669.53125"
"26968064","14935.9375","14935.9375","14935.9375"
"26984448","14930.46875","14930.46875","14930.46875"
"27000832","14810.9375","14810.9375","14810.9375"
"27017216","15001.5625","15001.5625","15001.5625"
"27033600","14880.46875","14880.46875","14880.46875"
"27049984","14945.3125","14945.3125","14945.3125"
"27066368","15010.15625","15010.15625","15010.15625"
"27082752","15368.75","15368.75","15368.75"
"27099136","15350","15350","15350"
"27115520","15515.625","15515.625","15515.625"
"27131904","15807.8125","15807.8125","15807.8125"
"27148288","15477.34375","15477.34375","15477.34375"
"27164672","15320.3125","15320.3125","15320.3125"
"27181056","15446.09375","15446.09375","15446.09375"
"27197440","15589.84375","15589.84375","15589.84375"
"27213824","15723.4375","15723.4375","15723.4375"
"27230208","15450","15450","15450"
"27246592","15135.9375","15135.9375","15135.9375"
"27262976","14935.15625","14935.15625","14935.15625"
"27279360","15240.625","15240.625","15240.625"
"27295744","15403.125","15403.125","15403.125"
"27312128","15387.5","15387.5","15387.5"
"27328512","15501.5625","15501.5625","15501.5625"
"27344896","15459.375","15459.375","15459.375"
"27361280","15806.25","15806.25","15806.25"
"27377664","15377.34375","15377.34375","15377.34375"
"27394048","15583.59375","15583.59375","15583.59375"
"27410432","15334.375","15334.375","15334.375"
"27426816","15714.0625","15714.0625","15714.0625"
"27443200","15755.46875","15755.46875","15755.46875"
"27459584","15524.21875","15524.21875","15524.21875"
"27475968","15235.15625","15235.15625","15235.15625"
"27492352","15476.5625","15476.5625","15476.5625"
"27508736","15560.9375","15560.9375","15560.9375"
"27525120","15576.5625","15576.5625","15576.5625"
"27541504","15467.1875","15467.1875","15467.1875"
"27557888","15286.71875","15286.71875","15286.71875"
"27574272","15527.34375","15527.34375","15527.34375"
"27590656","15549.21875","15549.21875","15549.21875"
"27607040","15034.375","15034.375","15034.375"
"27623424","14607.8125","14607.8125","14607.8125"
"27639808","14739.0625","14739.0625","14739.0625"
"27656192","14896.09375","14896.09375","14896.09375"
"27672576","15018.75","15018.75","15018.75"
"27688960","14869.53125","14869.53125","14869.53125"
"27705344","14771.875","14771.875","14771.875"
"27721728","14863.28125","14863.28125","14863.28125"
"27738112","14992.96875","14992.96875","14992.96875"
"27754496","14992.96875","14992.96875","14992.96875"
"27770880","15100","15100","15100"
"27787264","15396.09375","15396.09375","15396.09375"
"27803648","15885.9375","15885.9375","15885.9375"
"27820032","15646.09375","15646.09375","15646.09375"
"27836416","15879.6875","15879.6875","15879.6875"
"27852800","15642.96875","15642.96875","15642.96875"
"27869184","16117.96875","16117.96875","16117.96875"
"27885568","16439.84375","16439.84375","16439.84375"
"27901952","16844.53125","16844.53125","16844.53125"
"27918336","17081.25","17081.25","17081.25"
"27934720","17284.375","17284.375","17284.375"
"27951104","17160.15625","17160.15625","17160.15625"
"27967488","17196.875","17196.875","17196.875"
"27983872","17097.65625","17097.65625","17097.65625"
"28000256","17002.34375","17002.34375","17002.34375"
"28016640","16952.34375","16952.34375","16952.34375"
"28033024","17222.65625","17222.65625","17222.65625"
"28049408","16845.3125","16845.3125","16845.3125"
"28065792","17370.3125","17370.3125","17370.3125"
"28082176","17137.5","17137.5","17137.5"
"28098560","17057.8125","17057.8125","17057.8125"
"28114944","17110.9375","17110.9375","17110.9375"
"28131328","17054.6875","17054.6875","17054.6875"
"28147712","16764.84375","16764.84375","16764.84375"
"28164096","16675.78125","16675.78125","16675.78125"
"28180480","16516.40625","16516.40625","16516.40625"
"28196864","16567.96875","16567.96875","16567.96875"
"28213248","16368.75","16368.75","16368.75"
"28229632","16308.59375","16308.59375","16308.59375"
"28246016","16574.21875","16574.21875","16574.21875"
"28262400","16423.4375","16423.4375","16423.4375"
"28278784","16948.4375","16948.4375","16948.4375"
"28295168","17170.3125","17170.3125","17170.3125"
"28311552","16331.25","16331.25","16331.25"
"28327936","16492.96875","16492.96875","16492.96875"
"28344320","16291.40625","16291.40625","16291.40625"
"28360704","16061.71875","16061.71875","16061.71875"
"28377088","16151.5625","16151.5625","16151.5625"
"28393472","16613.28125","16613.28125","16613.28125"
"28409856","16426.5625","16426.5625","16426.5625"
"28426240","16474.21875","16474.21875","16474.21875"
"28442624","16635.15625","16635.15625","16635.15625"
"28459008","16100.78125","16100.78125","16100.78125"
"28475392","15807.03125","15807.03125","15807.03125"
"28491776","15728.125","15728.125","15728.125"
"28508160","15846.875","15846.875","15846.875"
"28524544","15484.375","15484.375","15484.375"
"28540928","15409.375","15409.375","15409.375"
"28557312","15306.25","15306.25","15306.25"
"28573696","15059.375","15059.375","15059.375"
"28590080","14588.28125","14588.28125","14588.28125"
"28606464","14886.71875","14886.71875","14886.71875"
"28622848","15285.15625","15285.15625","15285.15625"
"28639232","15269.53125","15269.53125","15269.53125"
"28655616","15262.5","15262.5","15262.5"
"28672000","15054.6875","15054.6875","15054.6875"
"28688384","14898.4375","14898.4375","14898.4375"
"28704768","14950","14950","14950"
"28721152","14900","14900","14900"
"28737536","14570.3125","14570.3125","14570.3125"
"28753920","15022.65625","15022.65625","15022.65625"
"28770304","15065.625","15065.625","15065.625"
"28786688","15493.75","15493.75","15493.75"
"28803072","15860.9375","15860.9375","15860.9375"
"28819456","16142.1875","16142.1875","16142.1875"
"28835840","16210.15625","16210.15625","16210.15625"
"28852224","16644.53125","16644.53125","16644.53125"
"28868608","16518.75","16518.75","16518.75"
"28884992","17175.78125","17175.78125","17175.78125"
"28901376","16740.625","16740.625","16740.625"
"28917760","16547.65625","16547.65625","16547.65625"
"28934144","16442.1875","16442.1875","16442.1875"
"28950528","16162.5","16162.5","16162.5"
"28966912","16418.75","16418.75","16418.75"
"28983296","16479.6875","16479.6875","16479.6875"
"28999680","16404.6875","16404.6875","16404.6875"
"29016064","16541.40625","16541.40625","16541.40625"
"29032448","16049.21875","16049.21875","16049.21875"
"29048832","15803.90625","15803.90625","15803.90625"
"29065216","15885.9375","15885.9375","15885.9375"
"29081600","15557.03125","15557.03125","15557.03125"
"29097984","15469.53125","15469.53125","15469.53125"
"29114368","15421.875","15421.875","15421.875"
"29130752","15137.5","15137.5","15137.5"
"29147136","15030.46875","15030.46875","15030.46875"
"29163520","14920.3125","14920.3125","14920.3125"
"29179904","14677.34375","14677.34375","14677.34375"
"29196288","15006.25","15006.25","15006.25"
"29212672","15168.75","15168.75","15168.75"
"29229056","15350.78125","15350.78125","15350.78125"
"29245440","15797.65625","15797.65625","15797.65625"
"29261824","16023.4375","16023.4375","16023.4375"
"29278208","16081.25","16081.25","16081.25"
"29294592","16308.59375","16308.59375","16308.59375"
"29310976","16629.6875","16629.6875","16629.6875"
"29327360","16346.875","16346.875","16346.875"
"29343744","16219.53125","16219.53125","16219.53125"
"29360128","16062.5","16062.5","16062.5"
"29376512","16007.8125","16007.8125","16007.8125"
"29392896","16177.34375","16177.34375","16177.34375"
"29409280","16507.8125","16507.8125","16507.8125"
"29425664","16732.03125","16732.03125","16732.03125"
"29442048","16224.21875","16224.21875","16224.21875"
"29458432","16019.53125","16019.53125","16019.53125"
"29474816","15984.375","15984.375","15984.375"
"29491200","15818.75","15818.75","15818.75"
"29507584","15632.03125","15632.03125","15632.03125"
"29523968","15693.75","15693.75","15693.75"
"29540352","15413.28125","15413.28125","15413.28125"
"29556736","15198.4375","15198.4375","15198.4375"
"29573120","14900.78125","14900.78125","14900.78125"
"29589504","14900","14900","14900"
"29605888","15026.5625","15026.5625","15026.5625"
"29622272","14996.875","14996.875","14996.875"
"29638656","14901.5625","14901.5625","14901.5625"
"29655040","14980.46875","14980.46875","14980.46875"
"29671424","14942.96875","14942.96875","14942.96875"
"29687808","15021.875","15021.875","15021.875"
"29704192","15275.78125","15275.78125","15275.78125"
"29720576","15328.125","15328.125","15328.125"
"29736960","15023.4375","15023.4375","15023.4375"
