"Step","Score","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MAX"
"19775488","33913.28125","33913.28125","33913.28125"
"19791872","33987.5","33987.5","33987.5"
"19808256","33784.375","33784.375","33784.375"
"19824640","34239.0625","34239.0625","34239.0625"
"19841024","34464.0625","34464.0625","34464.0625"
"19857408","33635.9375","33635.9375","33635.9375"
"19873792","33980.46875","33980.46875","33980.46875"
"19890176","33958.59375","33958.59375","33958.59375"
"19906560","34029.6875","34029.6875","34029.6875"
"19922944","33642.1875","33642.1875","33642.1875"
"19939328","33371.875","33371.875","33371.875"
"19955712","33182.8125","33182.8125","33182.8125"
"19972096","33235.9375","33235.9375","33235.9375"
"19988480","32259.375","32259.375","32259.375"
"20004864","32300","32300","32300"
"20021248","32275.78125","32275.78125","32275.78125"
"20037632","32562.5","32562.5","32562.5"
"20054016","32689.0625","32689.0625","32689.0625"
"20070400","32608.59375","32608.59375","32608.59375"
"20086784","32392.96875","32392.96875","32392.96875"
"20103168","32504.6875","32504.6875","32504.6875"
"20119552","32819.53125","32819.53125","32819.53125"
"20135936","32606.25","32606.25","32606.25"
"20152320","32077.34375","32077.34375","32077.34375"
"20168704","31940.625","31940.625","31940.625"
"20185088","32064.0625","32064.0625","32064.0625"
"20201472","31689.84375","31689.84375","31689.84375"
"20217856","30927.34375","30927.34375","30927.34375"
"20234240","31196.09375","31196.09375","31196.09375"
"20250624","31208.59375","31208.59375","31208.59375"
"20267008","31114.0625","31114.0625","31114.0625"
"20283392","30653.125","30653.125","30653.125"
"20299776","30476.5625","30476.5625","30476.5625"
"20316160","30352.34375","30352.34375","30352.34375"
"20332544","30261.71875","30261.71875","30261.71875"
"20348928","30789.84375","30789.84375","30789.84375"
"20365312","30417.1875","30417.1875","30417.1875"
"20381696","30518.75","30518.75","30518.75"
"20398080","30327.34375","30327.34375","30327.34375"
"20414464","30601.5625","30601.5625","30601.5625"
"20430848","30585.15625","30585.15625","30585.15625"
"20447232","30985.9375","30985.9375","30985.9375"
"20463616","31178.125","31178.125","31178.125"
"20480000","30763.28125","30763.28125","30763.28125"
"20496384","30466.40625","30466.40625","30466.40625"
"20512768","30437.5","30437.5","30437.5"
"20529152","30277.34375","30277.34375","30277.34375"
"20545536","30272.65625","30272.65625","30272.65625"
"20561920","31009.375","31009.375","31009.375"
"20578304","31675","31675","31675"
"20594688","31664.0625","31664.0625","31664.0625"
"20611072","31713.28125","31713.28125","31713.28125"
"20627456","32342.1875","32342.1875","32342.1875"
"20643840","32405.46875","32405.46875","32405.46875"
"20660224","33010.15625","33010.15625","33010.15625"
"20676608","32828.125","32828.125","32828.125"
"20692992","33310.9375","33310.9375","33310.9375"
"20709376","33222.65625","33222.65625","33222.65625"
"20725760","33409.375","33409.375","33409.375"
"20742144","33319.53125","33319.53125","33319.53125"
"20758528","33628.125","33628.125","33628.125"
"20774912","33994.53125","33994.53125","33994.53125"
"20791296","34089.0625","34089.0625","34089.0625"
"20807680","33686.71875","33686.71875","33686.71875"
"20824064","33971.875","33971.875","33971.875"
"20840448","34200.78125","34200.78125","34200.78125"
"20856832","34491.40625","34491.40625","34491.40625"
"20873216","34444.53125","34444.53125","34444.53125"
"20889600","34585.15625","34585.15625","34585.15625"
"20905984","34589.0625","34589.0625","34589.0625"
"20922368","34829.6875","34829.6875","34829.6875"
"20938752","34829.6875","34829.6875","34829.6875"
"20955136","35675.78125","35675.78125","35675.78125"
"20971520","35562.5","35562.5","35562.5"
"20987904","35733.59375","35733.59375","35733.59375"
"21004288","35989.0625","35989.0625","35989.0625"
"21020672","35618.75","35618.75","35618.75"
"21037056","35809.375","35809.375","35809.375"
"21053440","36014.84375","36014.84375","36014.84375"
"21069824","36172.65625","36172.65625","36172.65625"
"21086208","35542.96875","35542.96875","35542.96875"
"21102592","36103.90625","36103.90625","36103.90625"
"21118976","35821.875","35821.875","35821.875"
"21135360","36267.1875","36267.1875","36267.1875"
"21151744","35876.5625","35876.5625","35876.5625"
"21168128","36394.53125","36394.53125","36394.53125"
"21184512","35846.09375","35846.09375","35846.09375"
"21200896","35421.875","35421.875","35421.875"
"21217280","35243.75","35243.75","35243.75"
"21233664","35158.59375","35158.59375","35158.59375"
"21250048","34696.875","34696.875","34696.875"
"21266432","34529.6875","34529.6875","34529.6875"
"21282816","34680.46875","34680.46875","34680.46875"
"21299200","34458.59375","34458.59375","34458.59375"
"21315584","34314.0625","34314.0625","34314.0625"
"21331968","34442.1875","34442.1875","34442.1875"
"21348352","34847.65625","34847.65625","34847.65625"
"21364736","34471.09375","34471.09375","34471.09375"
"21381120","34220.3125","34220.3125","34220.3125"
"21397504","34145.3125","34145.3125","34145.3125"
"21413888","33311.71875","33311.71875","33311.71875"
"21430272","32950","32950","32950"
"21446656","33007.8125","33007.8125","33007.8125"
"21463040","32903.125","32903.125","32903.125"
"21479424","33450.78125","33450.78125","33450.78125"
"21495808","33256.25","33256.25","33256.25"
"21512192","33079.6875","33079.6875","33079.6875"
"21528576","32755.46875","32755.46875","32755.46875"
"21544960","33280.46875","33280.46875","33280.46875"
"21561344","32442.1875","32442.1875","32442.1875"
"21577728","32002.34375","32002.34375","32002.34375"
"21594112","32328.125","32328.125","32328.125"
"21610496","32014.84375","32014.84375","32014.84375"
"21626880","32571.09375","32571.09375","32571.09375"
"21643264","32678.90625","32678.90625","32678.90625"
"21659648","32896.09375","32896.09375","32896.09375"
"21676032","33042.96875","33042.96875","33042.96875"
"21692416","32428.125","32428.125","32428.125"
"21708800","32476.5625","32476.5625","32476.5625"
"21725184","32527.34375","32527.34375","32527.34375"
"21741568","31767.96875","31767.96875","31767.96875"
"21757952","31617.96875","31617.96875","31617.96875"
"21774336","31614.84375","31614.84375","31614.84375"
"21790720","31840.625","31840.625","31840.625"
"21807104","31537.5","31537.5","31537.5"
"21823488","31360.9375","31360.9375","31360.9375"
"21839872","31609.375","31609.375","31609.375"
"21856256","31789.0625","31789.0625","31789.0625"
"21872640","31964.84375","31964.84375","31964.84375"
"21889024","31466.40625","31466.40625","31466.40625"
"21905408","31621.875","31621.875","31621.875"
"21921792","31603.90625","31603.90625","31603.90625"
"21938176","31583.59375","31583.59375","31583.59375"
"21954560","31958.59375","31958.59375","31958.59375"
"21970944","31958.59375","31958.59375","31958.59375"
"21987328","32157.03125","32157.03125","32157.03125"
"22003712","32699.21875","32699.21875","32699.21875"
"22020096","32664.0625","32664.0625","32664.0625"
"22036480","32364.84375","32364.84375","32364.84375"
"22052864","32467.96875","32467.96875","32467.96875"
"22069248","32566.40625","32566.40625","32566.40625"
"22085632","32359.375","32359.375","32359.375"
"22102016","32343.75","32343.75","32343.75"
"22118400","32421.09375","32421.09375","32421.09375"
"22134784","32713.28125","32713.28125","32713.28125"
"22151168","32827.34375","32827.34375","32827.34375"
"22167552","32958.59375","32958.59375","32958.59375"
"22183936","33261.71875","33261.71875","33261.71875"
"22200320","33671.875","33671.875","33671.875"
"22216704","33660.15625","33660.15625","33660.15625"
"22233088","33369.53125","33369.53125","33369.53125"
"22249472","33917.96875","33917.96875","33917.96875"
"22265856","33739.84375","33739.84375","33739.84375"
"22282240","33627.34375","33627.34375","33627.34375"
"22298624","33628.90625","33628.90625","33628.90625"
"22315008","34273.4375","34273.4375","34273.4375"
"22331392","34282.8125","34282.8125","34282.8125"
"22347776","34104.6875","34104.6875","34104.6875"
"22364160","34154.6875","34154.6875","34154.6875"
"22380544","34222.65625","34222.65625","34222.65625"
"22396928","34525","34525","34525"
"22413312","34305.46875","34305.46875","34305.46875"
"22429696","34551.5625","34551.5625","34551.5625"
"22446080","34344.53125","34344.53125","34344.53125"
"22462464","34156.25","34156.25","34156.25"
"22478848","34092.96875","34092.96875","34092.96875"
"22495232","34801.5625","34801.5625","34801.5625"
"22511616","34629.6875","34629.6875","34629.6875"
"22528000","34625","34625","34625"
"22544384","34407.8125","34407.8125","34407.8125"
"22560768","34421.09375","34421.09375","34421.09375"
"22577152","34684.375","34684.375","34684.375"
"22593536","34842.96875","34842.96875","34842.96875"
"22609920","34751.5625","34751.5625","34751.5625"
"22626304","34767.96875","34767.96875","34767.96875"
"22642688","34844.53125","34844.53125","34844.53125"
"22659072","35072.65625","35072.65625","35072.65625"
"22675456","35304.6875","35304.6875","35304.6875"
"22691840","35569.53125","35569.53125","35569.53125"
"22708224","35592.96875","35592.96875","35592.96875"
"22724608","36029.6875","36029.6875","36029.6875"
"22740992","35921.875","35921.875","35921.875"
"22757376","36007.8125","36007.8125","36007.8125"
"22773760","35888.28125","35888.28125","35888.28125"
"22790144","35553.125","35553.125","35553.125"
"22806528","35398.4375","35398.4375","35398.4375"
"22822912","34732.03125","34732.03125","34732.03125"
"22839296","34250.78125","34250.78125","34250.78125"
"22855680","34159.375","34159.375","34159.375"
"22872064","33761.71875","33761.71875","33761.71875"
"22888448","34014.84375","34014.84375","34014.84375"
"22904832","34321.09375","34321.09375","34321.09375"
"22921216","34329.6875","34329.6875","34329.6875"
"22937600","34528.125","34528.125","34528.125"
"22953984","34477.34375","34477.34375","34477.34375"
"22970368","34710.15625","34710.15625","34710.15625"
"22986752","34043.75","34043.75","34043.75"
"23003136","33937.5","33937.5","33937.5"
"23019520","33536.71875","33536.71875","33536.71875"
"23035904","33345.3125","33345.3125","33345.3125"
"23052288","33260.9375","33260.9375","33260.9375"
"23068672","33175.78125","33175.78125","33175.78125"
"23085056","32760.9375","32760.9375","32760.9375"
"23101440","32555.46875","32555.46875","32555.46875"
"23117824","33025","33025","33025"
"23134208","32839.84375","32839.84375","32839.84375"
"23150592","32791.40625","32791.40625","32791.40625"
"23166976","32649.21875","32649.21875","32649.21875"
"23183360","32667.1875","32667.1875","32667.1875"
"23199744","32571.875","32571.875","32571.875"
"23216128","33103.90625","33103.90625","33103.90625"
"23232512","32967.96875","32967.96875","32967.96875"
"23248896","33069.53125","33069.53125","33069.53125"
"23265280","34092.96875","34092.96875","34092.96875"
"23281664","34054.6875","34054.6875","34054.6875"
"23298048","34178.90625","34178.90625","34178.90625"
"23314432","34060.9375","34060.9375","34060.9375"
"23330816","34050.78125","34050.78125","34050.78125"
"23347200","33672.65625","33672.65625","33672.65625"
"23363584","33439.84375","33439.84375","33439.84375"
"23379968","33287.5","33287.5","33287.5"
"23396352","33162.5","33162.5","33162.5"
"23412736","33259.375","33259.375","33259.375"
"23429120","33328.125","33328.125","33328.125"
"23445504","33585.9375","33585.9375","33585.9375"
"23461888","33568.75","33568.75","33568.75"
"23478272","33624.21875","33624.21875","33624.21875"
"23494656","33210.9375","33210.9375","33210.9375"
"23511040","33021.09375","33021.09375","33021.09375"
"23527424","33202.34375","33202.34375","33202.34375"
"23543808","33445.3125","33445.3125","33445.3125"
"23560192","33509.375","33509.375","33509.375"
"23576576","33126.5625","33126.5625","33126.5625"
"23592960","32941.40625","32941.40625","32941.40625"
"23609344","33114.84375","33114.84375","33114.84375"
"23625728","33114.84375","33114.84375","33114.84375"
"23642112","33322.65625","33322.65625","33322.65625"
"23658496","33568.75","33568.75","33568.75"
"23674880","33763.28125","33763.28125","33763.28125"
"23691264","33965.625","33965.625","33965.625"
"23707648","34280.46875","34280.46875","34280.46875"
"23724032","34681.25","34681.25","34681.25"
"23740416","34912.5","34912.5","34912.5"
"23756800","34578.90625","34578.90625","34578.90625"
"23773184","34510.15625","34510.15625","34510.15625"
"23789568","34935.9375","34935.9375","34935.9375"
"23805952","34863.28125","34863.28125","34863.28125"
"23822336","34964.84375","34964.84375","34964.84375"
"23838720","34487.5","34487.5","34487.5"
"23855104","34562.5","34562.5","34562.5"
"23871488","34929.6875","34929.6875","34929.6875"
"23887872","35054.6875","35054.6875","35054.6875"
"23904256","35346.09375","35346.09375","35346.09375"
"23920640","35970.3125","35970.3125","35970.3125"
"23937024","35871.09375","35871.09375","35871.09375"
"23953408","36349.21875","36349.21875","36349.21875"
"23969792","36458.59375","36458.59375","36458.59375"
"23986176","37017.1875","37017.1875","37017.1875"
"24002560","37414.0625","37414.0625","37414.0625"
"24018944","37121.09375","37121.09375","37121.09375"
"24035328","37208.59375","37208.59375","37208.59375"
"24051712","37241.40625","37241.40625","37241.40625"
"24068096","37425.78125","37425.78125","37425.78125"
"24084480","37732.03125","37732.03125","37732.03125"
"24100864","37068.75","37068.75","37068.75"
"24117248","36540.625","36540.625","36540.625"
"24133632","35900","35900","35900"
"24150016","35694.53125","35694.53125","35694.53125"
"24166400","35613.28125","35613.28125","35613.28125"
"24182784","35421.09375","35421.09375","35421.09375"
"24199168","34865.625","34865.625","34865.625"
"24215552","35430.46875","35430.46875","35430.46875"
"24231936","35173.4375","35173.4375","35173.4375"
"24248320","34974.21875","34974.21875","34974.21875"
"24264704","35486.71875","35486.71875","35486.71875"
"24281088","35572.65625","35572.65625","35572.65625"
"24297472","35583.59375","35583.59375","35583.59375"
"24313856","35860.9375","35860.9375","35860.9375"
"24330240","36126.5625","36126.5625","36126.5625"
"24346624","35557.8125","35557.8125","35557.8125"
"24363008","35040.625","35040.625","35040.625"
"24379392","35046.875","35046.875","35046.875"
"24395776","35068.75","35068.75","35068.75"
"24412160","34830.46875","34830.46875","34830.46875"
"24428544","34877.34375","34877.34375","34877.34375"
"24444928","34900","34900","34900"
"24461312","34900","34900","34900"
"24477696","34250.78125","34250.78125","34250.78125"
"24494080","34196.09375","34196.09375","34196.09375"
"24510464","34814.0625","34814.0625","34814.0625"
"24526848","34421.875","34421.875","34421.875"
"24543232","34353.90625","34353.90625","34353.90625"
"24559616","34233.59375","34233.59375","34233.59375"
"24576000","34681.25","34681.25","34681.25"
"24592384","34915.625","34915.625","34915.625"
"24608768","35114.0625","35114.0625","35114.0625"
"24625152","35311.71875","35311.71875","35311.71875"
"24641536","35532.8125","35532.8125","35532.8125"
"24657920","35998.4375","35998.4375","35998.4375"
"24674304","36138.28125","36138.28125","36138.28125"
"24690688","35890.625","35890.625","35890.625"
"24707072","36149.21875","36149.21875","36149.21875"
"24723456","36740.625","36740.625","36740.625"
"24739840","36929.6875","36929.6875","36929.6875"
"24756224","36919.53125","36919.53125","36919.53125"
"24772608","36992.1875","36992.1875","36992.1875"
"24788992","37052.34375","37052.34375","37052.34375"
"24805376","36927.34375","36927.34375","36927.34375"
"24821760","37195.3125","37195.3125","37195.3125"
"24838144","36997.65625","36997.65625","36997.65625"
"24854528","37389.84375","37389.84375","37389.84375"
"24870912","37465.625","37465.625","37465.625"
"24887296","37389.0625","37389.0625","37389.0625"
"24903680","37819.53125","37819.53125","37819.53125"
"24920064","37571.875","37571.875","37571.875"
"24936448","36814.0625","36814.0625","36814.0625"
"24952832","37335.15625","37335.15625","37335.15625"
"24969216","37528.125","37528.125","37528.125"
"24985600","37265.625","37265.625","37265.625"
"25001984","37142.96875","37142.96875","37142.96875"
"25018368","37910.9375","37910.9375","37910.9375"
"25034752","37893.75","37893.75","37893.75"
"25051136","37814.84375","37814.84375","37814.84375"
"25067520","37700.78125","37700.78125","37700.78125"
"25083904","37856.25","37856.25","37856.25"
"25100288","38085.15625","38085.15625","38085.15625"
"25116672","37745.3125","37745.3125","37745.3125"
"25133056","37960.15625","37960.15625","37960.15625"
"25149440","37852.34375","37852.34375","37852.34375"
"25165824","37827.34375","37827.34375","37827.34375"
"25182208","37814.0625","37814.0625","37814.0625"
"25198592","37964.0625","37964.0625","37964.0625"
"25214976","37855.46875","37855.46875","37855.46875"
"25231360","37831.25","37831.25","37831.25"
"25247744","37790.625","37790.625","37790.625"
"25264128","37293.75","37293.75","37293.75"
"25280512","37322.65625","37322.65625","37322.65625"
"25296896","37235.9375","37235.9375","37235.9375"
"25313280","37402.34375","37402.34375","37402.34375"
"25329664","37828.125","37828.125","37828.125"
"25346048","37741.40625","37741.40625","37741.40625"
"25362432","37873.4375","37873.4375","37873.4375"
"25378816","37547.65625","37547.65625","37547.65625"
"25395200","37500","37500","37500"
"25411584","38145.3125","38145.3125","38145.3125"
"25427968","37878.90625","37878.90625","37878.90625"
"25444352","37689.0625","37689.0625","37689.0625"
"25460736","37648.4375","37648.4375","37648.4375"
"25477120","38010.9375","38010.9375","38010.9375"
"25493504","37701.5625","37701.5625","37701.5625"
"25509888","37592.1875","37592.1875","37592.1875"
"25526272","37271.875","37271.875","37271.875"
"25542656","37332.8125","37332.8125","37332.8125"
"25559040","37739.0625","37739.0625","37739.0625"
"25575424","37585.15625","37585.15625","37585.15625"
"25591808","37553.90625","37553.90625","37553.90625"
"25608192","37673.4375","37673.4375","37673.4375"
"25624576","37805.46875","37805.46875","37805.46875"
"25640960","37810.15625","37810.15625","37810.15625"
"25657344","37574.21875","37574.21875","37574.21875"
"25673728","37732.8125","37732.8125","37732.8125"
"25690112","37478.90625","37478.90625","37478.90625"
"25706496","37923.4375","37923.4375","37923.4375"
"25722880","37691.40625","37691.40625","37691.40625"
"25739264","38177.34375","38177.34375","38177.34375"
"25755648","37842.96875","37842.96875","37842.96875"
"25772032","38339.84375","38339.84375","38339.84375"
"25788416","38157.8125","38157.8125","38157.8125"
"25804800","37659.375","37659.375","37659.375"
"25821184","37935.15625","37935.15625","37935.15625"
"25837568","37828.125","37828.125","37828.125"
"25853952","37732.8125","37732.8125","37732.8125"
"25870336","37569.53125","37569.53125","37569.53125"
"25886720","37457.03125","37457.03125","37457.03125"
"25903104","37636.71875","37636.71875","37636.71875"
"25919488","37341.40625","37341.40625","37341.40625"
"25935872","37074.21875","37074.21875","37074.21875"
"25952256","36624.21875","36624.21875","36624.21875"
"25968640","36671.875","36671.875","36671.875"
"25985024","36991.40625","36991.40625","36991.40625"
"26001408","36807.8125","36807.8125","36807.8125"
"26017792","36656.25","36656.25","36656.25"
"26034176","36566.40625","36566.40625","36566.40625"
"26050560","36423.4375","36423.4375","36423.4375"
"26066944","36439.84375","36439.84375","36439.84375"
"26083328","36450.78125","36450.78125","36450.78125"
"26099712","36375.78125","36375.78125","36375.78125"
"26116096","36241.40625","36241.40625","36241.40625"
"26132480","35482.03125","35482.03125","35482.03125"
"26148864","35110.9375","35110.9375","35110.9375"
"26165248","34464.0625","34464.0625","34464.0625"
"26181632","34578.125","34578.125","34578.125"
"26198016","34651.5625","34651.5625","34651.5625"
"26214400","34447.65625","34447.65625","34447.65625"
"26230784","34288.28125","34288.28125","34288.28125"
"26247168","33983.59375","33983.59375","33983.59375"
"26263552","34932.03125","34932.03125","34932.03125"
"26279936","34367.1875","34367.1875","34367.1875"
"26296320","34666.40625","34666.40625","34666.40625"
"26312704","34454.6875","34454.6875","34454.6875"
"26329088","34599.21875","34599.21875","34599.21875"
"26345472","34924.21875","34924.21875","34924.21875"
"26361856","34428.90625","34428.90625","34428.90625"
"26378240","34142.1875","34142.1875","34142.1875"
"26394624","34572.65625","34572.65625","34572.65625"
"26411008","34310.9375","34310.9375","34310.9375"
"26427392","34296.09375","34296.09375","34296.09375"
"26443776","34539.0625","34539.0625","34539.0625"
"26460160","33945.3125","33945.3125","33945.3125"
"26476544","33931.25","33931.25","33931.25"
"26492928","34098.4375","34098.4375","34098.4375"
"26509312","34235.9375","34235.9375","34235.9375"
"26525696","34328.125","34328.125","34328.125"
"26542080","34723.4375","34723.4375","34723.4375"
"26558464","35065.625","35065.625","35065.625"
"26574848","34949.21875","34949.21875","34949.21875"
"26591232","34994.53125","34994.53125","34994.53125"
"26607616","35197.65625","35197.65625","35197.65625"
"26624000","35646.875","35646.875","35646.875"
"26640384","35360.15625","35360.15625","35360.15625"
"26656768","35486.71875","35486.71875","35486.71875"
"26673152","35526.5625","35526.5625","35526.5625"
"26689536","35407.03125","35407.03125","35407.03125"
"26705920","35005.46875","35005.46875","35005.46875"
"26722304","34922.65625","34922.65625","34922.65625"
"26738688","34382.03125","34382.03125","34382.03125"
"26755072","34942.1875","34942.1875","34942.1875"
"26771456","34535.9375","34535.9375","34535.9375"
"26787840","33437.5","33437.5","33437.5"
"26804224","33713.28125","33713.28125","33713.28125"
"26820608","33778.125","33778.125","33778.125"
"26836992","33807.8125","33807.8125","33807.8125"
"26853376","34579.6875","34579.6875","34579.6875"
"26869760","34654.6875","34654.6875","34654.6875"
"26886144","35121.09375","35121.09375","35121.09375"
"26902528","35286.71875","35286.71875","35286.71875"
"26918912","35580.46875","35580.46875","35580.46875"
"26935296","35572.65625","35572.65625","35572.65625"
"26951680","35465.625","35465.625","35465.625"
"26968064","35465.625","35465.625","35465.625"
"26984448","35371.875","35371.875","35371.875"
"27000832","35170.3125","35170.3125","35170.3125"
"27017216","35296.09375","35296.09375","35296.09375"
"27033600","34825","34825","34825"
"27049984","34898.4375","34898.4375","34898.4375"
"27066368","35283.59375","35283.59375","35283.59375"
"27082752","35357.03125","35357.03125","35357.03125"
"27099136","35247.65625","35247.65625","35247.65625"
"27115520","35247.65625","35247.65625","35247.65625"
"27131904","35771.09375","35771.09375","35771.09375"
"27148288","36164.84375","36164.84375","36164.84375"
"27164672","35962.5","35962.5","35962.5"
"27181056","36133.59375","36133.59375","36133.59375"
"27197440","35925","35925","35925"
"27213824","35746.09375","35746.09375","35746.09375"
"27230208","35724.21875","35724.21875","35724.21875"
"27246592","36120.3125","36120.3125","36120.3125"
"27262976","36287.5","36287.5","36287.5"
"27279360","36456.25","36456.25","36456.25"
"27295744","37096.09375","37096.09375","37096.09375"
"27312128","37327.34375","37327.34375","37327.34375"
"27328512","38144.53125","38144.53125","38144.53125"
"27344896","38023.4375","38023.4375","38023.4375"
"27361280","37740.625","37740.625","37740.625"
"27377664","38090.625","38090.625","38090.625"
"27394048","37981.25","37981.25","37981.25"
"27410432","37918.75","37918.75","37918.75"
"27426816","37908.59375","37908.59375","37908.59375"
"27443200","38230.46875","38230.46875","38230.46875"
"27459584","38317.1875","38317.1875","38317.1875"
"27475968","37823.4375","37823.4375","37823.4375"
"27492352","37959.375","37959.375","37959.375"
"27508736","37967.96875","37967.96875","37967.96875"
"27525120","37824.21875","37824.21875","37824.21875"
"27541504","37320.3125","37320.3125","37320.3125"
"27557888","37306.25","37306.25","37306.25"
"27574272","37355.46875","37355.46875","37355.46875"
"27590656","36917.1875","36917.1875","36917.1875"
"27607040","36788.28125","36788.28125","36788.28125"
"27623424","36614.0625","36614.0625","36614.0625"
"27639808","36631.25","36631.25","36631.25"
"27656192","36955.46875","36955.46875","36955.46875"
"27672576","37001.5625","37001.5625","37001.5625"
"27688960","37076.5625","37076.5625","37076.5625"
"27705344","37134.375","37134.375","37134.375"
"27721728","36825","36825","36825"
"27738112","37207.03125","37207.03125","37207.03125"
"27754496","37416.40625","37416.40625","37416.40625"
"27770880","37361.71875","37361.71875","37361.71875"
"27787264","37414.84375","37414.84375","37414.84375"
"27803648","37523.4375","37523.4375","37523.4375"
"27820032","37103.90625","37103.90625","37103.90625"
"27836416","37062.5","37062.5","37062.5"
"27852800","37568.75","37568.75","37568.75"
"27869184","37575.78125","37575.78125","37575.78125"
"27885568","37235.9375","37235.9375","37235.9375"
"27901952","37639.84375","37639.84375","37639.84375"
"27918336","37386.71875","37386.71875","37386.71875"
"27934720","36853.90625","36853.90625","36853.90625"
"27951104","36499.21875","36499.21875","36499.21875"
"27967488","36896.09375","36896.09375","36896.09375"
"27983872","36906.25","36906.25","36906.25"
"28000256","37136.71875","37136.71875","37136.71875"
"28016640","37342.96875","37342.96875","37342.96875"
"28033024","37564.0625","37564.0625","37564.0625"
"28049408","37756.25","37756.25","37756.25"
"28065792","37779.6875","37779.6875","37779.6875"
"28082176","38031.25","38031.25","38031.25"
"28098560","37821.09375","37821.09375","37821.09375"
"28114944","37522.65625","37522.65625","37522.65625"
"28131328","37338.28125","37338.28125","37338.28125"
"28147712","37144.53125","37144.53125","37144.53125"
"28164096","37345.3125","37345.3125","37345.3125"
"28180480","37432.8125","37432.8125","37432.8125"
"28196864","37071.875","37071.875","37071.875"
"28213248","36859.375","36859.375","36859.375"
"28229632","36685.15625","36685.15625","36685.15625"
"28246016","36157.03125","36157.03125","36157.03125"
"28262400","35985.15625","35985.15625","35985.15625"
"28278784","35782.03125","35782.03125","35782.03125"
"28295168","36182.03125","36182.03125","36182.03125"
"28311552","35917.1875","35917.1875","35917.1875"
"28327936","35824.21875","35824.21875","35824.21875"
"28344320","35532.8125","35532.8125","35532.8125"
"28360704","35733.59375","35733.59375","35733.59375"
"28377088","35678.90625","35678.90625","35678.90625"
"28393472","36391.40625","36391.40625","36391.40625"
"28409856","36385.15625","36385.15625","36385.15625"
"28426240","36728.90625","36728.90625","36728.90625"
"28442624","36784.375","36784.375","36784.375"
"28459008","36784.375","36784.375","36784.375"
"28475392","37026.5625","37026.5625","37026.5625"
"28491776","36612.5","36612.5","36612.5"
"28508160","36612.5","36612.5","36612.5"
"28524544","36500","36500","36500"
"28540928","36336.71875","36336.71875","36336.71875"
"28557312","37074.21875","37074.21875","37074.21875"
"28573696","36846.09375","36846.09375","36846.09375"
"28590080","37180.46875","37180.46875","37180.46875"
"28606464","37410.15625","37410.15625","37410.15625"
"28622848","37799.21875","37799.21875","37799.21875"
"28639232","38097.65625","38097.65625","38097.65625"
"28655616","38382.03125","38382.03125","38382.03125"
"28672000","39730.46875","39730.46875","39730.46875"
"28688384","39734.375","39734.375","39734.375"
"28704768","39846.875","39846.875","39846.875"
"28721152","39954.6875","39954.6875","39954.6875"
"28737536","39800","39800","39800"
"28753920","40027.34375","40027.34375","40027.34375"
"28770304","40170.3125","40170.3125","40170.3125"
"28786688","40117.1875","40117.1875","40117.1875"
"28803072","40402.34375","40402.34375","40402.34375"
"28819456","40045.3125","40045.3125","40045.3125"
"28835840","40166.40625","40166.40625","40166.40625"
"28852224","40260.9375","40260.9375","40260.9375"
"28868608","40557.8125","40557.8125","40557.8125"
"28884992","40838.28125","40838.28125","40838.28125"
"28901376","41027.34375","41027.34375","41027.34375"
"28917760","40704.6875","40704.6875","40704.6875"
"28934144","40867.96875","40867.96875","40867.96875"
"28950528","40889.0625","40889.0625","40889.0625"
"28966912","40887.5","40887.5","40887.5"
"28983296","40988.28125","40988.28125","40988.28125"
"28999680","41186.71875","41186.71875","41186.71875"
"29016064","41182.03125","41182.03125","41182.03125"
"29032448","40934.375","40934.375","40934.375"
"29048832","41674.21875","41674.21875","41674.21875"
"29065216","41133.59375","41133.59375","41133.59375"
"29081600","41189.84375","41189.84375","41189.84375"
"29097984","41121.875","41121.875","41121.875"
"29114368","41019.53125","41019.53125","41019.53125"
"29130752","40873.4375","40873.4375","40873.4375"
"29147136","41128.90625","41128.90625","41128.90625"
"29163520","40910.15625","40910.15625","40910.15625"
"29179904","41325.78125","41325.78125","41325.78125"
"29196288","41486.71875","41486.71875","41486.71875"
"29212672","41391.40625","41391.40625","41391.40625"
"29229056","41596.09375","41596.09375","41596.09375"
"29245440","41778.125","41778.125","41778.125"
"29261824","42035.9375","42035.9375","42035.9375"
"29278208","42509.375","42509.375","42509.375"
"29294592","42509.375","42509.375","42509.375"
"29310976","42291.40625","42291.40625","42291.40625"
"29327360","42296.875","42296.875","42296.875"
"29343744","42745.3125","42745.3125","42745.3125"
"29360128","42787.5","42787.5","42787.5"
"29376512","42971.09375","42971.09375","42971.09375"
"29392896","43249.21875","43249.21875","43249.21875"
"29409280","43486.71875","43486.71875","43486.71875"
"29425664","43219.53125","43219.53125","43219.53125"
"29442048","43125","43125","43125"
"29458432","43110.15625","43110.15625","43110.15625"
"29474816","43032.8125","43032.8125","43032.8125"
"29491200","43078.125","43078.125","43078.125"
"29507584","43148.4375","43148.4375","43148.4375"
"29523968","42393.75","42393.75","42393.75"
"29540352","42244.53125","42244.53125","42244.53125"
"29556736","42856.25","42856.25","42856.25"
"29573120","42952.34375","42952.34375","42952.34375"
"29589504","42821.875","42821.875","42821.875"
"29605888","42919.53125","42919.53125","42919.53125"
