"Step","Score","StarGunner-v5__ppo_noisy_net - charts/game_score__MIN","StarGunner-v5__ppo_noisy_net - charts/game_score__MAX"
"19824640","7148.4375","7148.4375","7148.4375"
"19841024","7613.28125","7613.28125","7613.28125"
"19857408","7421.09375","7421.09375","7421.09375"
"19873792","7440.625","7440.625","7440.625"
"19890176","7481.25","7481.25","7481.25"
"19906560","7653.125","7653.125","7653.125"
"19922944","7517.96875","7517.96875","7517.96875"
"19939328","7692.1875","7692.1875","7692.1875"
"19955712","7835.15625","7835.15625","7835.15625"
"19972096","7960.15625","7960.15625","7960.15625"
"19988480","7501.5625","7501.5625","7501.5625"
"20004864","7458.59375","7458.59375","7458.59375"
"20021248","7366.40625","7366.40625","7366.40625"
"20037632","7391.40625","7391.40625","7391.40625"
"20054016","7340.625","7340.625","7340.625"
"20070400","7244.53125","7244.53125","7244.53125"
"20086784","6989.0625","6989.0625","6989.0625"
"20103168","6864.0625","6864.0625","6864.0625"
"20119552","6819.53125","6819.53125","6819.53125"
"20135936","6823.4375","6823.4375","6823.4375"
"20152320","6654.6875","6654.6875","6654.6875"
"20168704","6679.6875","6679.6875","6679.6875"
"20185088","6633.59375","6633.59375","6633.59375"
"20201472","6641.40625","6641.40625","6641.40625"
"20217856","6671.875","6671.875","6671.875"
"20234240","6756.25","6756.25","6756.25"
"20250624","6857.8125","6857.8125","6857.8125"
"20267008","6900","6900","6900"
"20283392","6854.6875","6854.6875","6854.6875"
"20299776","6830.46875","6830.46875","6830.46875"
"20316160","6814.0625","6814.0625","6814.0625"
"20332544","6804.6875","6804.6875","6804.6875"
"20348928","6893.75","6893.75","6893.75"
"20365312","6923.4375","6923.4375","6923.4375"
"20381696","6852.34375","6852.34375","6852.34375"
"20398080","6996.09375","6996.09375","6996.09375"
"20414464","6877.34375","6877.34375","6877.34375"
"20430848","6914.0625","6914.0625","6914.0625"
"20447232","6935.9375","6935.9375","6935.9375"
"20463616","6939.0625","6939.0625","6939.0625"
"20480000","6952.34375","6952.34375","6952.34375"
"20496384","6880.46875","6880.46875","6880.46875"
"20512768","6787.5","6787.5","6787.5"
"20529152","6835.15625","6835.15625","6835.15625"
"20545536","6814.84375","6814.84375","6814.84375"
"20561920","7270.3125","7270.3125","7270.3125"
"20578304","7370.3125","7370.3125","7370.3125"
"20594688","7712.5","7712.5","7712.5"
"20611072","7650","7650","7650"
"20627456","7725","7725","7725"
"20643840","7605.46875","7605.46875","7605.46875"
"20660224","7486.71875","7486.71875","7486.71875"
"20676608","7623.4375","7623.4375","7623.4375"
"20692992","7514.84375","7514.84375","7514.84375"
"20709376","7413.28125","7413.28125","7413.28125"
"20725760","7557.8125","7557.8125","7557.8125"
"20742144","7451.5625","7451.5625","7451.5625"
"20758528","7280.46875","7280.46875","7280.46875"
"20774912","7361.71875","7361.71875","7361.71875"
"20791296","7618.75","7618.75","7618.75"
"20807680","8030.46875","8030.46875","8030.46875"
"20824064","8031.25","8031.25","8031.25"
"20840448","7770.3125","7770.3125","7770.3125"
"20856832","7518.75","7518.75","7518.75"
"20873216","7429.6875","7429.6875","7429.6875"
"20889600","7166.40625","7166.40625","7166.40625"
"20905984","7367.96875","7367.96875","7367.96875"
"20922368","7153.125","7153.125","7153.125"
"20938752","6778.90625","6778.90625","6778.90625"
"20955136","6613.28125","6613.28125","6613.28125"
"20971520","6742.96875","6742.96875","6742.96875"
"20987904","6785.9375","6785.9375","6785.9375"
"21004288","7110.15625","7110.15625","7110.15625"
"21020672","7264.0625","7264.0625","7264.0625"
"21037056","7433.59375","7433.59375","7433.59375"
"21053440","7422.65625","7422.65625","7422.65625"
"21069824","7782.8125","7782.8125","7782.8125"
"21086208","7939.0625","7939.0625","7939.0625"
"21102592","8044.53125","8044.53125","8044.53125"
"21118976","7925","7925","7925"
"21135360","7602.34375","7602.34375","7602.34375"
"21151744","7625","7625","7625"
"21168128","7624.21875","7624.21875","7624.21875"
"21184512","7673.4375","7673.4375","7673.4375"
"21200896","7625.78125","7625.78125","7625.78125"
"21217280","7610.9375","7610.9375","7610.9375"
"21233664","7601.5625","7601.5625","7601.5625"
"21250048","7500","7500","7500"
"21266432","7450.78125","7450.78125","7450.78125"
"21282816","7568.75","7568.75","7568.75"
"21299200","7550","7550","7550"
"21315584","7528.90625","7528.90625","7528.90625"
"21331968","7339.0625","7339.0625","7339.0625"
"21348352","7293.75","7293.75","7293.75"
"21364736","7333.59375","7333.59375","7333.59375"
"21381120","7446.875","7446.875","7446.875"
"21397504","7213.28125","7213.28125","7213.28125"
"21413888","7501.5625","7501.5625","7501.5625"
"21430272","7388.28125","7388.28125","7388.28125"
"21446656","7540.625","7540.625","7540.625"
"21463040","7632.8125","7632.8125","7632.8125"
"21479424","7835.9375","7835.9375","7835.9375"
"21495808","7887.5","7887.5","7887.5"
"21512192","7746.09375","7746.09375","7746.09375"
"21528576","7630.46875","7630.46875","7630.46875"
"21544960","7606.25","7606.25","7606.25"
"21561344","7661.71875","7661.71875","7661.71875"
"21577728","7814.84375","7814.84375","7814.84375"
"21594112","7719.53125","7719.53125","7719.53125"
"21610496","7662.5","7662.5","7662.5"
"21626880","7514.84375","7514.84375","7514.84375"
"21643264","7375","7375","7375"
"21659648","7402.34375","7402.34375","7402.34375"
"21676032","7571.875","7571.875","7571.875"
"21692416","7862.5","7862.5","7862.5"
"21708800","7985.9375","7985.9375","7985.9375"
"21725184","7882.8125","7882.8125","7882.8125"
"21741568","7850.78125","7850.78125","7850.78125"
"21757952","8035.15625","8035.15625","8035.15625"
"21774336","8075.78125","8075.78125","8075.78125"
"21790720","8203.125","8203.125","8203.125"
"21807104","8432.8125","8432.8125","8432.8125"
"21823488","8369.53125","8369.53125","8369.53125"
"21839872","8046.875","8046.875","8046.875"
"21856256","8300","8300","8300"
"21872640","8357.8125","8357.8125","8357.8125"
"21889024","8364.84375","8364.84375","8364.84375"
"21905408","8390.625","8390.625","8390.625"
"21921792","8113.28125","8113.28125","8113.28125"
"21938176","8091.40625","8091.40625","8091.40625"
"21954560","8349.21875","8349.21875","8349.21875"
"21970944","8354.6875","8354.6875","8354.6875"
"21987328","8505.46875","8505.46875","8505.46875"
"22003712","8558.59375","8558.59375","8558.59375"
"22020096","8332.03125","8332.03125","8332.03125"
"22036480","8189.0625","8189.0625","8189.0625"
"22052864","8211.71875","8211.71875","8211.71875"
"22069248","8267.1875","8267.1875","8267.1875"
"22085632","8094.53125","8094.53125","8094.53125"
"22102016","7952.34375","7952.34375","7952.34375"
"22118400","7968.75","7968.75","7968.75"
"22134784","7885.15625","7885.15625","7885.15625"
"22151168","7632.03125","7632.03125","7632.03125"
"22167552","7528.90625","7528.90625","7528.90625"
"22183936","7378.90625","7378.90625","7378.90625"
"22200320","7480.46875","7480.46875","7480.46875"
"22216704","7478.125","7478.125","7478.125"
"22233088","7639.84375","7639.84375","7639.84375"
"22249472","7642.96875","7642.96875","7642.96875"
"22265856","7559.375","7559.375","7559.375"
"22282240","7490.625","7490.625","7490.625"
"22298624","7628.90625","7628.90625","7628.90625"
"22315008","7759.375","7759.375","7759.375"
"22331392","7996.09375","7996.09375","7996.09375"
"22347776","8025","8025","8025"
"22364160","8004.6875","8004.6875","8004.6875"
"22380544","7692.96875","7692.96875","7692.96875"
"22396928","7850","7850","7850"
"22413312","7754.6875","7754.6875","7754.6875"
"22429696","7752.34375","7752.34375","7752.34375"
"22446080","7798.4375","7798.4375","7798.4375"
"22462464","7603.90625","7603.90625","7603.90625"
"22478848","7502.34375","7502.34375","7502.34375"
"22495232","7502.34375","7502.34375","7502.34375"
"22511616","7489.0625","7489.0625","7489.0625"
"22528000","7426.5625","7426.5625","7426.5625"
"22544384","7343.75","7343.75","7343.75"
"22560768","7479.6875","7479.6875","7479.6875"
"22577152","7363.28125","7363.28125","7363.28125"
"22593536","7408.59375","7408.59375","7408.59375"
"22609920","7355.46875","7355.46875","7355.46875"
"22626304","7410.15625","7410.15625","7410.15625"
"22642688","7497.65625","7497.65625","7497.65625"
"22659072","7560.15625","7560.15625","7560.15625"
"22675456","7532.03125","7532.03125","7532.03125"
"22691840","7636.71875","7636.71875","7636.71875"
"22708224","7642.96875","7642.96875","7642.96875"
"22724608","7760.9375","7760.9375","7760.9375"
"22740992","7811.71875","7811.71875","7811.71875"
"22757376","7958.59375","7958.59375","7958.59375"
"22773760","8168.75","8168.75","8168.75"
"22790144","8226.5625","8226.5625","8226.5625"
"22806528","8302.34375","8302.34375","8302.34375"
"22822912","8288.28125","8288.28125","8288.28125"
"22839296","8335.15625","8335.15625","8335.15625"
"22855680","8335.15625","8335.15625","8335.15625"
"22872064","8452.34375","8452.34375","8452.34375"
"22888448","8335.15625","8335.15625","8335.15625"
"22904832","8359.375","8359.375","8359.375"
"22921216","8167.96875","8167.96875","8167.96875"
"22937600","8013.28125","8013.28125","8013.28125"
"22953984","8107.8125","8107.8125","8107.8125"
"22970368","8070.3125","8070.3125","8070.3125"
"22986752","8035.9375","8035.9375","8035.9375"
"23003136","8117.1875","8117.1875","8117.1875"
"23019520","8023.4375","8023.4375","8023.4375"
"23035904","8076.5625","8076.5625","8076.5625"
"23052288","7981.25","7981.25","7981.25"
"23068672","8019.53125","8019.53125","8019.53125"
"23085056","8228.125","8228.125","8228.125"
"23101440","8107.03125","8107.03125","8107.03125"
"23117824","8337.5","8337.5","8337.5"
"23134208","8408.59375","8408.59375","8408.59375"
"23150592","8138.28125","8138.28125","8138.28125"
"23166976","8129.6875","8129.6875","8129.6875"
"23183360","8091.40625","8091.40625","8091.40625"
"23199744","8365.625","8365.625","8365.625"
"23216128","8339.84375","8339.84375","8339.84375"
"23232512","8219.53125","8219.53125","8219.53125"
"23248896","8060.15625","8060.15625","8060.15625"
"23265280","7858.59375","7858.59375","7858.59375"
"23281664","7905.46875","7905.46875","7905.46875"
"23298048","7856.25","7856.25","7856.25"
"23314432","7771.09375","7771.09375","7771.09375"
"23330816","7664.84375","7664.84375","7664.84375"
"23347200","7411.71875","7411.71875","7411.71875"
"23363584","7113.28125","7113.28125","7113.28125"
"23379968","7109.375","7109.375","7109.375"
"23396352","7007.8125","7007.8125","7007.8125"
"23412736","6950","6950","6950"
"23429120","7066.40625","7066.40625","7066.40625"
"23445504","7094.53125","7094.53125","7094.53125"
"23461888","7071.875","7071.875","7071.875"
"23478272","7136.71875","7136.71875","7136.71875"
"23494656","7114.84375","7114.84375","7114.84375"
"23511040","7450","7450","7450"
"23527424","7813.28125","7813.28125","7813.28125"
"23543808","7897.65625","7897.65625","7897.65625"
"23560192","8134.375","8134.375","8134.375"
"23576576","8231.25","8231.25","8231.25"
"23592960","8405.46875","8405.46875","8405.46875"
"23609344","8777.34375","8777.34375","8777.34375"
"23625728","8833.59375","8833.59375","8833.59375"
"23642112","8816.40625","8816.40625","8816.40625"
"23658496","8676.5625","8676.5625","8676.5625"
"23674880","8457.03125","8457.03125","8457.03125"
"23691264","8485.15625","8485.15625","8485.15625"
"23707648","8504.6875","8504.6875","8504.6875"
"23724032","8307.8125","8307.8125","8307.8125"
"23740416","8510.15625","8510.15625","8510.15625"
"23756800","8442.96875","8442.96875","8442.96875"
"23773184","8199.21875","8199.21875","8199.21875"
"23789568","8485.9375","8485.9375","8485.9375"
"23805952","8686.71875","8686.71875","8686.71875"
"23822336","8632.03125","8632.03125","8632.03125"
"23838720","8492.1875","8492.1875","8492.1875"
"23855104","8807.03125","8807.03125","8807.03125"
"23871488","8980.46875","8980.46875","8980.46875"
"23887872","9129.6875","9129.6875","9129.6875"
"23904256","8982.8125","8982.8125","8982.8125"
"23920640","9164.84375","9164.84375","9164.84375"
"23937024","9183.59375","9183.59375","9183.59375"
"23953408","8839.0625","8839.0625","8839.0625"
"23969792","8898.4375","8898.4375","8898.4375"
"23986176","9015.625","9015.625","9015.625"
"24002560","8722.65625","8722.65625","8722.65625"
"24018944","8468.75","8468.75","8468.75"
"24035328","8612.5","8612.5","8612.5"
"24051712","8648.4375","8648.4375","8648.4375"
"24068096","8581.25","8581.25","8581.25"
"24084480","8746.875","8746.875","8746.875"
"24100864","8553.90625","8553.90625","8553.90625"
"24117248","8487.5","8487.5","8487.5"
"24133632","8549.21875","8549.21875","8549.21875"
"24150016","8707.03125","8707.03125","8707.03125"
"24166400","8739.0625","8739.0625","8739.0625"
"24182784","8875","8875","8875"
"24199168","8818.75","8818.75","8818.75"
"24215552","8817.96875","8817.96875","8817.96875"
"24231936","8709.375","8709.375","8709.375"
"24248320","8571.09375","8571.09375","8571.09375"
"24264704","8639.84375","8639.84375","8639.84375"
"24281088","8607.8125","8607.8125","8607.8125"
"24297472","8748.4375","8748.4375","8748.4375"
"24313856","8610.9375","8610.9375","8610.9375"
"24330240","8863.28125","8863.28125","8863.28125"
"24346624","8589.84375","8589.84375","8589.84375"
"24363008","8826.5625","8826.5625","8826.5625"
"24379392","8950","8950","8950"
"24395776","9165.625","9165.625","9165.625"
"24412160","9285.15625","9285.15625","9285.15625"
"24428544","9313.28125","9313.28125","9313.28125"
"24444928","9432.8125","9432.8125","9432.8125"
"24461312","9574.21875","9574.21875","9574.21875"
"24477696","9717.1875","9717.1875","9717.1875"
"24494080","9692.1875","9692.1875","9692.1875"
"24510464","9718.75","9718.75","9718.75"
"24526848","9675.78125","9675.78125","9675.78125"
"24543232","9545.3125","9545.3125","9545.3125"
"24559616","9791.40625","9791.40625","9791.40625"
"24576000","9546.875","9546.875","9546.875"
"24592384","9705.46875","9705.46875","9705.46875"
"24608768","9975.78125","9975.78125","9975.78125"
"24625152","9801.5625","9801.5625","9801.5625"
"24641536","9821.875","9821.875","9821.875"
"24657920","9715.625","9715.625","9715.625"
"24674304","9738.28125","9738.28125","9738.28125"
"24690688","9567.1875","9567.1875","9567.1875"
"24707072","9459.375","9459.375","9459.375"
"24723456","9503.125","9503.125","9503.125"
"24739840","9575","9575","9575"
"24756224","9330.46875","9330.46875","9330.46875"
"24772608","9350","9350","9350"
"24788992","9105.46875","9105.46875","9105.46875"
"24805376","9411.71875","9411.71875","9411.71875"
"24821760","9676.5625","9676.5625","9676.5625"
"24838144","9695.3125","9695.3125","9695.3125"
"24854528","9910.9375","9910.9375","9910.9375"
"24870912","10358.59375","10358.59375","10358.59375"
"24887296","10114.0625","10114.0625","10114.0625"
"24903680","9972.65625","9972.65625","9972.65625"
"24920064","10077.34375","10077.34375","10077.34375"
"24936448","10181.25","10181.25","10181.25"
"24952832","10225.78125","10225.78125","10225.78125"
"24969216","9839.0625","9839.0625","9839.0625"
"24985600","10144.53125","10144.53125","10144.53125"
"25001984","9864.0625","9864.0625","9864.0625"
"25018368","9921.875","9921.875","9921.875"
"25034752","9722.65625","9722.65625","9722.65625"
"25051136","9533.59375","9533.59375","9533.59375"
"25067520","9538.28125","9538.28125","9538.28125"
"25083904","9775.78125","9775.78125","9775.78125"
"25100288","9684.375","9684.375","9684.375"
"25116672","9698.4375","9698.4375","9698.4375"
"25133056","10027.34375","10027.34375","10027.34375"
"25149440","9975","9975","9975"
"25165824","9731.25","9731.25","9731.25"
"25182208","9596.875","9596.875","9596.875"
"25198592","9589.84375","9589.84375","9589.84375"
"25214976","9677.34375","9677.34375","9677.34375"
"25231360","9739.0625","9739.0625","9739.0625"
"25247744","9517.96875","9517.96875","9517.96875"
"25264128","9378.90625","9378.90625","9378.90625"
"25280512","9336.71875","9336.71875","9336.71875"
"25296896","9117.96875","9117.96875","9117.96875"
"25313280","9160.9375","9160.9375","9160.9375"
"25329664","9260.15625","9260.15625","9260.15625"
"25346048","8860.9375","8860.9375","8860.9375"
"25362432","8982.03125","8982.03125","8982.03125"
"25378816","9002.34375","9002.34375","9002.34375"
"25395200","8928.90625","8928.90625","8928.90625"
"25411584","8967.96875","8967.96875","8967.96875"
"25427968","9232.03125","9232.03125","9232.03125"
"25444352","9332.8125","9332.8125","9332.8125"
"25460736","9447.65625","9447.65625","9447.65625"
"25477120","9490.625","9490.625","9490.625"
"25493504","9521.09375","9521.09375","9521.09375"
"25509888","9717.96875","9717.96875","9717.96875"
"25526272","9556.25","9556.25","9556.25"
"25542656","9563.28125","9563.28125","9563.28125"
"25559040","9438.28125","9438.28125","9438.28125"
"25575424","9696.875","9696.875","9696.875"
"25591808","9530.46875","9530.46875","9530.46875"
"25608192","9543.75","9543.75","9543.75"
"25624576","9295.3125","9295.3125","9295.3125"
"25640960","9392.1875","9392.1875","9392.1875"
"25657344","9285.15625","9285.15625","9285.15625"
"25673728","9388.28125","9388.28125","9388.28125"
"25690112","9380.46875","9380.46875","9380.46875"
"25706496","9186.71875","9186.71875","9186.71875"
"25722880","9032.8125","9032.8125","9032.8125"
"25739264","8909.375","8909.375","8909.375"
"25755648","8730.46875","8730.46875","8730.46875"
"25772032","8537.5","8537.5","8537.5"
"25788416","8528.90625","8528.90625","8528.90625"
"25804800","8667.96875","8667.96875","8667.96875"
"25821184","8888.28125","8888.28125","8888.28125"
"25837568","8786.71875","8786.71875","8786.71875"
"25853952","8600.78125","8600.78125","8600.78125"
"25870336","9040.625","9040.625","9040.625"
"25886720","9146.09375","9146.09375","9146.09375"
"25903104","9153.125","9153.125","9153.125"
"25919488","9439.0625","9439.0625","9439.0625"
"25935872","9358.59375","9358.59375","9358.59375"
"25952256","9339.0625","9339.0625","9339.0625"
"25968640","9122.65625","9122.65625","9122.65625"
"25985024","9073.4375","9073.4375","9073.4375"
"26001408","9124.21875","9124.21875","9124.21875"
"26017792","8960.9375","8960.9375","8960.9375"
"26034176","8946.09375","8946.09375","8946.09375"
"26050560","8800","8800","8800"
"26066944","8488.28125","8488.28125","8488.28125"
"26083328","8619.53125","8619.53125","8619.53125"
"26099712","8721.875","8721.875","8721.875"
"26116096","8700.78125","8700.78125","8700.78125"
"26132480","8707.03125","8707.03125","8707.03125"
"26148864","8834.375","8834.375","8834.375"
"26165248","8715.625","8715.625","8715.625"
"26181632","8442.96875","8442.96875","8442.96875"
"26198016","8921.875","8921.875","8921.875"
"26214400","9029.6875","9029.6875","9029.6875"
"26230784","9048.4375","9048.4375","9048.4375"
"26247168","9071.09375","9071.09375","9071.09375"
"26263552","9371.875","9371.875","9371.875"
"26279936","9325","9325","9325"
"26296320","9217.96875","9217.96875","9217.96875"
"26312704","9093.75","9093.75","9093.75"
"26329088","8996.09375","8996.09375","8996.09375"
"26345472","8666.40625","8666.40625","8666.40625"
"26361856","8935.15625","8935.15625","8935.15625"
"26378240","8880.46875","8880.46875","8880.46875"
"26394624","8977.34375","8977.34375","8977.34375"
"26411008","8710.9375","8710.9375","8710.9375"
"26427392","8598.4375","8598.4375","8598.4375"
"26443776","8637.5","8637.5","8637.5"
"26460160","9014.0625","9014.0625","9014.0625"
"26476544","9317.1875","9317.1875","9317.1875"
"26492928","9234.375","9234.375","9234.375"
"26509312","9114.84375","9114.84375","9114.84375"
"26525696","9009.375","9009.375","9009.375"
"26542080","9104.6875","9104.6875","9104.6875"
"26558464","9165.625","9165.625","9165.625"
"26574848","9284.375","9284.375","9284.375"
"26591232","9372.65625","9372.65625","9372.65625"
"26607616","9188.28125","9188.28125","9188.28125"
"26624000","9217.1875","9217.1875","9217.1875"
"26640384","9194.53125","9194.53125","9194.53125"
"26656768","9151.5625","9151.5625","9151.5625"
"26673152","9480.46875","9480.46875","9480.46875"
"26689536","9370.3125","9370.3125","9370.3125"
"26705920","9171.09375","9171.09375","9171.09375"
"26722304","9052.34375","9052.34375","9052.34375"
"26738688","9149.21875","9149.21875","9149.21875"
"26755072","9351.5625","9351.5625","9351.5625"
"26771456","9656.25","9656.25","9656.25"
"26787840","9451.5625","9451.5625","9451.5625"
"26804224","9317.1875","9317.1875","9317.1875"
"26820608","9229.6875","9229.6875","9229.6875"
"26836992","9004.6875","9004.6875","9004.6875"
"26853376","8925.78125","8925.78125","8925.78125"
"26869760","9243.75","9243.75","9243.75"
"26886144","9517.1875","9517.1875","9517.1875"
"26902528","9714.0625","9714.0625","9714.0625"
"26918912","9589.84375","9589.84375","9589.84375"
"26935296","9604.6875","9604.6875","9604.6875"
"26951680","9809.375","9809.375","9809.375"
"26968064","10066.40625","10066.40625","10066.40625"
"26984448","10216.40625","10216.40625","10216.40625"
"27000832","10314.84375","10314.84375","10314.84375"
"27017216","10649.21875","10649.21875","10649.21875"
"27033600","10414.84375","10414.84375","10414.84375"
"27049984","10181.25","10181.25","10181.25"
"27066368","10115.625","10115.625","10115.625"
"27082752","9999.21875","9999.21875","9999.21875"
"27099136","9926.5625","9926.5625","9926.5625"
"27115520","10032.8125","10032.8125","10032.8125"
"27131904","10132.8125","10132.8125","10132.8125"
"27148288","9972.65625","9972.65625","9972.65625"
"27164672","9811.71875","9811.71875","9811.71875"
"27181056","9772.65625","9772.65625","9772.65625"
"27197440","9696.875","9696.875","9696.875"
"27213824","9617.96875","9617.96875","9617.96875"
"27230208","9750.78125","9750.78125","9750.78125"
"27246592","9692.1875","9692.1875","9692.1875"
"27262976","9933.59375","9933.59375","9933.59375"
"27279360","9962.5","9962.5","9962.5"
"27295744","10060.9375","10060.9375","10060.9375"
"27312128","10085.9375","10085.9375","10085.9375"
"27328512","10201.5625","10201.5625","10201.5625"
"27344896","10129.6875","10129.6875","10129.6875"
"27361280","10360.15625","10360.15625","10360.15625"
"27377664","10132.03125","10132.03125","10132.03125"
"27394048","10094.53125","10094.53125","10094.53125"
"27410432","9948.4375","9948.4375","9948.4375"
"27426816","9607.03125","9607.03125","9607.03125"
"27443200","9253.125","9253.125","9253.125"
"27459584","9041.40625","9041.40625","9041.40625"
"27475968","8898.4375","8898.4375","8898.4375"
"27492352","9022.65625","9022.65625","9022.65625"
"27508736","9209.375","9209.375","9209.375"
"27525120","9124.21875","9124.21875","9124.21875"
"27541504","9275","9275","9275"
"27557888","9315.625","9315.625","9315.625"
"27574272","9438.28125","9438.28125","9438.28125"
"27590656","9537.5","9537.5","9537.5"
"27607040","9566.40625","9566.40625","9566.40625"
"27623424","9519.53125","9519.53125","9519.53125"
"27639808","9713.28125","9713.28125","9713.28125"
"27656192","9655.46875","9655.46875","9655.46875"
"27672576","9583.59375","9583.59375","9583.59375"
"27688960","9482.03125","9482.03125","9482.03125"
"27705344","9532.8125","9532.8125","9532.8125"
"27721728","9467.1875","9467.1875","9467.1875"
"27738112","9540.625","9540.625","9540.625"
"27754496","9720.3125","9720.3125","9720.3125"
"27770880","9992.1875","9992.1875","9992.1875"
"27787264","10232.8125","10232.8125","10232.8125"
"27803648","10415.625","10415.625","10415.625"
"27820032","10419.53125","10419.53125","10419.53125"
"27836416","10704.6875","10704.6875","10704.6875"
"27852800","10806.25","10806.25","10806.25"
"27869184","11002.34375","11002.34375","11002.34375"
"27885568","11006.25","11006.25","11006.25"
"27901952","11197.65625","11197.65625","11197.65625"
"27918336","10989.0625","10989.0625","10989.0625"
"27934720","10872.65625","10872.65625","10872.65625"
"27951104","10843.75","10843.75","10843.75"
"27967488","10714.84375","10714.84375","10714.84375"
"27983872","10661.71875","10661.71875","10661.71875"
"28000256","10368.75","10368.75","10368.75"
"28016640","10434.375","10434.375","10434.375"
"28033024","10373.4375","10373.4375","10373.4375"
"28049408","10414.0625","10414.0625","10414.0625"
"28065792","10211.71875","10211.71875","10211.71875"
"28082176","9985.9375","9985.9375","9985.9375"
"28098560","9727.34375","9727.34375","9727.34375"
"28114944","9842.96875","9842.96875","9842.96875"
"28131328","9874.21875","9874.21875","9874.21875"
"28147712","9831.25","9831.25","9831.25"
"28164096","9752.34375","9752.34375","9752.34375"
"28180480","9375.78125","9375.78125","9375.78125"
"28196864","9649.21875","9649.21875","9649.21875"
"28213248","9512.5","9512.5","9512.5"
"28229632","9735.15625","9735.15625","9735.15625"
"28246016","9927.34375","9927.34375","9927.34375"
"28262400","10049.21875","10049.21875","10049.21875"
"28278784","10137.5","10137.5","10137.5"
"28295168","10219.53125","10219.53125","10219.53125"
"28311552","10228.125","10228.125","10228.125"
"28327936","10470.3125","10470.3125","10470.3125"
"28344320","10614.0625","10614.0625","10614.0625"
"28360704","10642.1875","10642.1875","10642.1875"
"28377088","10518.75","10518.75","10518.75"
"28393472","10436.71875","10436.71875","10436.71875"
"28409856","10364.84375","10364.84375","10364.84375"
"28426240","10154.6875","10154.6875","10154.6875"
"28442624","9985.9375","9985.9375","9985.9375"
"28459008","9998.4375","9998.4375","9998.4375"
"28475392","9883.59375","9883.59375","9883.59375"
"28491776","9532.03125","9532.03125","9532.03125"
"28508160","9305.46875","9305.46875","9305.46875"
"28524544","9074.21875","9074.21875","9074.21875"
"28540928","8961.71875","8961.71875","8961.71875"
"28557312","8747.65625","8747.65625","8747.65625"
"28573696","8805.46875","8805.46875","8805.46875"
"28590080","8944.53125","8944.53125","8944.53125"
"28606464","9047.65625","9047.65625","9047.65625"
"28622848","9335.9375","9335.9375","9335.9375"
"28639232","9578.90625","9578.90625","9578.90625"
"28655616","9582.8125","9582.8125","9582.8125"
"28672000","9491.40625","9491.40625","9491.40625"
"28688384","9687.5","9687.5","9687.5"
"28704768","9841.40625","9841.40625","9841.40625"
"28721152","9782.8125","9782.8125","9782.8125"
"28737536","9269.53125","9269.53125","9269.53125"
"28753920","9340.625","9340.625","9340.625"
"28770304","9038.28125","9038.28125","9038.28125"
"28786688","8791.40625","8791.40625","8791.40625"
"28803072","8776.5625","8776.5625","8776.5625"
"28819456","8728.90625","8728.90625","8728.90625"
"28835840","8552.34375","8552.34375","8552.34375"
"28852224","8571.09375","8571.09375","8571.09375"
"28868608","8482.03125","8482.03125","8482.03125"
"28884992","8617.1875","8617.1875","8617.1875"
"28901376","8777.34375","8777.34375","8777.34375"
"28917760","8823.4375","8823.4375","8823.4375"
"28934144","9017.1875","9017.1875","9017.1875"
"28950528","9207.8125","9207.8125","9207.8125"
"28966912","9275.78125","9275.78125","9275.78125"
"28983296","9382.8125","9382.8125","9382.8125"
"28999680","9391.40625","9391.40625","9391.40625"
"29016064","9462.5","9462.5","9462.5"
"29032448","9528.90625","9528.90625","9528.90625"
"29048832","9412.5","9412.5","9412.5"
"29065216","9166.40625","9166.40625","9166.40625"
"29081600","9364.84375","9364.84375","9364.84375"
"29097984","9321.09375","9321.09375","9321.09375"
"29114368","9468.75","9468.75","9468.75"
"29130752","9521.875","9521.875","9521.875"
"29147136","9529.6875","9529.6875","9529.6875"
"29163520","9423.4375","9423.4375","9423.4375"
"29179904","9755.46875","9755.46875","9755.46875"
"29196288","9654.6875","9654.6875","9654.6875"
"29212672","9913.28125","9913.28125","9913.28125"
"29229056","10310.9375","10310.9375","10310.9375"
"29245440","10666.40625","10666.40625","10666.40625"
"29261824","10739.84375","10739.84375","10739.84375"
"29278208","10716.40625","10716.40625","10716.40625"
"29294592","10608.59375","10608.59375","10608.59375"
"29310976","10830.46875","10830.46875","10830.46875"
"29327360","10929.6875","10929.6875","10929.6875"
"29343744","10835.15625","10835.15625","10835.15625"
"29360128","10842.1875","10842.1875","10842.1875"
"29376512","11100","11100","11100"
"29392896","10675.78125","10675.78125","10675.78125"
"29409280","10796.09375","10796.09375","10796.09375"
"29425664","10715.625","10715.625","10715.625"
"29442048","10925.78125","10925.78125","10925.78125"
"29458432","10874.21875","10874.21875","10874.21875"
"29474816","10710.15625","10710.15625","10710.15625"
"29491200","10632.8125","10632.8125","10632.8125"
"29507584","10621.875","10621.875","10621.875"
"29523968","10713.28125","10713.28125","10713.28125"
"29540352","10485.9375","10485.9375","10485.9375"
"29556736","10452.34375","10452.34375","10452.34375"
"29573120","10307.8125","10307.8125","10307.8125"
"29589504","10339.0625","10339.0625","10339.0625"
"29605888","10292.96875","10292.96875","10292.96875"
"29622272","10428.90625","10428.90625","10428.90625"
"29638656","10504.6875","10504.6875","10504.6875"
"29655040","10608.59375","10608.59375","10608.59375"
"29671424","10742.1875","10742.1875","10742.1875"
