"Step","Score","StarGunner-v5__ppo - charts/game_score__MIN","StarGunner-v5__ppo - charts/game_score__MAX"
"19759104","32951.5625","32951.5625","32951.5625"
"19775488","32938.28125","32938.28125","32938.28125"
"19791872","32718.75","32718.75","32718.75"
"19808256","32767.1875","32767.1875","32767.1875"
"19824640","33075","33075","33075"
"19841024","33140.625","33140.625","33140.625"
"19857408","33364.0625","33364.0625","33364.0625"
"19873792","33487.5","33487.5","33487.5"
"19890176","33903.125","33903.125","33903.125"
"19906560","33875","33875","33875"
"19922944","33837.5","33837.5","33837.5"
"19939328","33660.15625","33660.15625","33660.15625"
"19955712","33976.5625","33976.5625","33976.5625"
"19972096","33710.15625","33710.15625","33710.15625"
"19988480","33595.3125","33595.3125","33595.3125"
"20004864","33890.625","33890.625","33890.625"
"20021248","33610.9375","33610.9375","33610.9375"
"20037632","34078.90625","34078.90625","34078.90625"
"20054016","33988.28125","33988.28125","33988.28125"
"20070400","33822.65625","33822.65625","33822.65625"
"20086784","33664.0625","33664.0625","33664.0625"
"20103168","33586.71875","33586.71875","33586.71875"
"20119552","33928.125","33928.125","33928.125"
"20135936","33371.09375","33371.09375","33371.09375"
"20152320","33411.71875","33411.71875","33411.71875"
"20168704","33183.59375","33183.59375","33183.59375"
"20185088","32963.28125","32963.28125","32963.28125"
"20201472","33246.09375","33246.09375","33246.09375"
"20217856","33053.90625","33053.90625","33053.90625"
"20234240","32546.09375","32546.09375","32546.09375"
"20250624","32496.875","32496.875","32496.875"
"20267008","31784.375","31784.375","31784.375"
"20283392","31586.71875","31586.71875","31586.71875"
"20299776","31364.0625","31364.0625","31364.0625"
"20316160","31957.8125","31957.8125","31957.8125"
"20332544","32018.75","32018.75","32018.75"
"20348928","31814.84375","31814.84375","31814.84375"
"20365312","31649.21875","31649.21875","31649.21875"
"20381696","31514.0625","31514.0625","31514.0625"
"20398080","31661.71875","31661.71875","31661.71875"
"20414464","32324.21875","32324.21875","32324.21875"
"20430848","32544.53125","32544.53125","32544.53125"
"20447232","32865.625","32865.625","32865.625"
"20463616","32952.34375","32952.34375","32952.34375"
"20480000","33109.375","33109.375","33109.375"
"20496384","33186.71875","33186.71875","33186.71875"
"20512768","32735.15625","32735.15625","32735.15625"
"20529152","32525.78125","32525.78125","32525.78125"
"20545536","33092.1875","33092.1875","33092.1875"
"20561920","33282.03125","33282.03125","33282.03125"
"20578304","33450.78125","33450.78125","33450.78125"
"20594688","34069.53125","34069.53125","34069.53125"
"20611072","34496.09375","34496.09375","34496.09375"
"20627456","35091.40625","35091.40625","35091.40625"
"20643840","35830.46875","35830.46875","35830.46875"
"20660224","36067.96875","36067.96875","36067.96875"
"20676608","35829.6875","35829.6875","35829.6875"
"20692992","35857.8125","35857.8125","35857.8125"
"20709376","36483.59375","36483.59375","36483.59375"
"20725760","36747.65625","36747.65625","36747.65625"
"20742144","36488.28125","36488.28125","36488.28125"
"20758528","35950.78125","35950.78125","35950.78125"
"20774912","35607.8125","35607.8125","35607.8125"
"20791296","35300","35300","35300"
"20807680","35778.90625","35778.90625","35778.90625"
"20824064","35580.46875","35580.46875","35580.46875"
"20840448","35748.4375","35748.4375","35748.4375"
"20856832","35779.6875","35779.6875","35779.6875"
"20873216","35630.46875","35630.46875","35630.46875"
"20889600","34900.78125","34900.78125","34900.78125"
"20905984","34678.125","34678.125","34678.125"
"20922368","34219.53125","34219.53125","34219.53125"
"20938752","33963.28125","33963.28125","33963.28125"
"20955136","33734.375","33734.375","33734.375"
"20971520","33753.90625","33753.90625","33753.90625"
"20987904","33663.28125","33663.28125","33663.28125"
"21004288","33951.5625","33951.5625","33951.5625"
"21020672","33721.09375","33721.09375","33721.09375"
"21037056","33745.3125","33745.3125","33745.3125"
"21053440","34090.625","34090.625","34090.625"
"21069824","34008.59375","34008.59375","34008.59375"
"21086208","33362.5","33362.5","33362.5"
"21102592","33021.875","33021.875","33021.875"
"21118976","33458.59375","33458.59375","33458.59375"
"21135360","34102.34375","34102.34375","34102.34375"
"21151744","34349.21875","34349.21875","34349.21875"
"21168128","34349.21875","34349.21875","34349.21875"
"21184512","34098.4375","34098.4375","34098.4375"
"21200896","34253.125","34253.125","34253.125"
"21217280","34404.6875","34404.6875","34404.6875"
"21233664","34496.09375","34496.09375","34496.09375"
"21250048","35200.78125","35200.78125","35200.78125"
"21266432","35235.9375","35235.9375","35235.9375"
"21282816","35367.96875","35367.96875","35367.96875"
"21299200","35614.84375","35614.84375","35614.84375"
"21315584","35858.59375","35858.59375","35858.59375"
"21331968","35880.46875","35880.46875","35880.46875"
"21348352","36082.03125","36082.03125","36082.03125"
"21364736","36678.125","36678.125","36678.125"
"21381120","37050","37050","37050"
"21397504","37446.09375","37446.09375","37446.09375"
"21413888","36868.75","36868.75","36868.75"
"21430272","37350.78125","37350.78125","37350.78125"
"21446656","37448.4375","37448.4375","37448.4375"
"21463040","37285.15625","37285.15625","37285.15625"
"21479424","37404.6875","37404.6875","37404.6875"
"21495808","37618.75","37618.75","37618.75"
"21512192","36943.75","36943.75","36943.75"
"21528576","36961.71875","36961.71875","36961.71875"
"21544960","36648.4375","36648.4375","36648.4375"
"21561344","36708.59375","36708.59375","36708.59375"
"21577728","36489.84375","36489.84375","36489.84375"
"21594112","36110.9375","36110.9375","36110.9375"
"21610496","36156.25","36156.25","36156.25"
"21626880","36347.65625","36347.65625","36347.65625"
"21643264","35996.875","35996.875","35996.875"
"21659648","35982.8125","35982.8125","35982.8125"
"21676032","36002.34375","36002.34375","36002.34375"
"21692416","35695.3125","35695.3125","35695.3125"
"21708800","35535.9375","35535.9375","35535.9375"
"21725184","35423.4375","35423.4375","35423.4375"
"21741568","35300.78125","35300.78125","35300.78125"
"21757952","35535.9375","35535.9375","35535.9375"
"21774336","35303.90625","35303.90625","35303.90625"
"21790720","35604.6875","35604.6875","35604.6875"
"21807104","35599.21875","35599.21875","35599.21875"
"21823488","35171.875","35171.875","35171.875"
"21839872","35236.71875","35236.71875","35236.71875"
"21856256","35303.90625","35303.90625","35303.90625"
"21872640","35782.8125","35782.8125","35782.8125"
"21889024","35828.125","35828.125","35828.125"
"21905408","36033.59375","36033.59375","36033.59375"
"21921792","36285.9375","36285.9375","36285.9375"
"21938176","36899.21875","36899.21875","36899.21875"
"21954560","36608.59375","36608.59375","36608.59375"
"21970944","36523.4375","36523.4375","36523.4375"
"21987328","37126.5625","37126.5625","37126.5625"
"22003712","37699.21875","37699.21875","37699.21875"
"22020096","37693.75","37693.75","37693.75"
"22036480","37916.40625","37916.40625","37916.40625"
"22052864","37821.875","37821.875","37821.875"
"22069248","38400.78125","38400.78125","38400.78125"
"22085632","38264.84375","38264.84375","38264.84375"
"22102016","38081.25","38081.25","38081.25"
"22118400","37904.6875","37904.6875","37904.6875"
"22134784","37919.53125","37919.53125","37919.53125"
"22151168","38271.09375","38271.09375","38271.09375"
"22167552","37970.3125","37970.3125","37970.3125"
"22183936","37996.875","37996.875","37996.875"
"22200320","38092.1875","38092.1875","38092.1875"
"22216704","38009.375","38009.375","38009.375"
"22233088","37939.84375","37939.84375","37939.84375"
"22249472","37919.53125","37919.53125","37919.53125"
"22265856","37425","37425","37425"
"22282240","37500","37500","37500"
"22298624","37240.625","37240.625","37240.625"
"22315008","37813.28125","37813.28125","37813.28125"
"22331392","37691.40625","37691.40625","37691.40625"
"22347776","37943.75","37943.75","37943.75"
"22364160","37435.9375","37435.9375","37435.9375"
"22380544","37516.40625","37516.40625","37516.40625"
"22396928","37582.8125","37582.8125","37582.8125"
"22413312","37289.84375","37289.84375","37289.84375"
"22429696","37608.59375","37608.59375","37608.59375"
"22446080","37126.5625","37126.5625","37126.5625"
"22462464","37506.25","37506.25","37506.25"
"22478848","37671.09375","37671.09375","37671.09375"
"22495232","38018.75","38018.75","38018.75"
"22511616","38065.625","38065.625","38065.625"
"22528000","38067.96875","38067.96875","38067.96875"
"22544384","38069.53125","38069.53125","38069.53125"
"22560768","38294.53125","38294.53125","38294.53125"
"22577152","38544.53125","38544.53125","38544.53125"
"22593536","38279.6875","38279.6875","38279.6875"
"22609920","38447.65625","38447.65625","38447.65625"
"22626304","38453.125","38453.125","38453.125"
"22642688","38502.34375","38502.34375","38502.34375"
"22659072","38226.5625","38226.5625","38226.5625"
"22675456","38757.03125","38757.03125","38757.03125"
"22691840","38602.34375","38602.34375","38602.34375"
"22708224","38657.8125","38657.8125","38657.8125"
"22724608","38384.375","38384.375","38384.375"
"22740992","38328.125","38328.125","38328.125"
"22757376","38496.09375","38496.09375","38496.09375"
"22773760","39305.46875","39305.46875","39305.46875"
"22790144","39487.5","39487.5","39487.5"
"22806528","39375.78125","39375.78125","39375.78125"
"22822912","39695.3125","39695.3125","39695.3125"
"22839296","39458.59375","39458.59375","39458.59375"
"22855680","39842.96875","39842.96875","39842.96875"
"22872064","39805.46875","39805.46875","39805.46875"
"22888448","40125","40125","40125"
"22904832","40144.53125","40144.53125","40144.53125"
"22921216","40040.625","40040.625","40040.625"
"22937600","40385.9375","40385.9375","40385.9375"
"22953984","40442.1875","40442.1875","40442.1875"
"22970368","40660.9375","40660.9375","40660.9375"
"22986752","40385.9375","40385.9375","40385.9375"
"23003136","40660.9375","40660.9375","40660.9375"
"23019520","40822.65625","40822.65625","40822.65625"
"23035904","40817.96875","40817.96875","40817.96875"
"23052288","41012.5","41012.5","41012.5"
"23068672","41530.46875","41530.46875","41530.46875"
"23085056","41767.96875","41767.96875","41767.96875"
"23101440","42114.0625","42114.0625","42114.0625"
"23117824","41754.6875","41754.6875","41754.6875"
"23134208","41444.53125","41444.53125","41444.53125"
"23150592","41695.3125","41695.3125","41695.3125"
"23166976","41105.46875","41105.46875","41105.46875"
"23183360","41085.9375","41085.9375","41085.9375"
"23199744","40526.5625","40526.5625","40526.5625"
"23216128","40646.09375","40646.09375","40646.09375"
"23232512","40508.59375","40508.59375","40508.59375"
"23248896","40656.25","40656.25","40656.25"
"23265280","40493.75","40493.75","40493.75"
"23281664","40312.5","40312.5","40312.5"
"23298048","40523.4375","40523.4375","40523.4375"
"23314432","40421.09375","40421.09375","40421.09375"
"23330816","40671.875","40671.875","40671.875"
"23347200","40651.5625","40651.5625","40651.5625"
"23363584","40335.15625","40335.15625","40335.15625"
"23379968","40330.46875","40330.46875","40330.46875"
"23396352","40691.40625","40691.40625","40691.40625"
"23412736","41169.53125","41169.53125","41169.53125"
"23429120","41398.4375","41398.4375","41398.4375"
"23445504","40842.1875","40842.1875","40842.1875"
"23461888","40940.625","40940.625","40940.625"
"23478272","41119.53125","41119.53125","41119.53125"
"23494656","40903.125","40903.125","40903.125"
"23511040","41048.4375","41048.4375","41048.4375"
"23527424","41313.28125","41313.28125","41313.28125"
"23543808","40557.8125","40557.8125","40557.8125"
"23560192","41054.6875","41054.6875","41054.6875"
"23576576","40975","40975","40975"
"23592960","40718.75","40718.75","40718.75"
"23609344","40336.71875","40336.71875","40336.71875"
"23625728","40575","40575","40575"
"23642112","40753.90625","40753.90625","40753.90625"
"23658496","40560.15625","40560.15625","40560.15625"
"23674880","40189.0625","40189.0625","40189.0625"
"23691264","39990.625","39990.625","39990.625"
"23707648","40342.96875","40342.96875","40342.96875"
"23724032","40543.75","40543.75","40543.75"
"23740416","40260.9375","40260.9375","40260.9375"
"23756800","40204.6875","40204.6875","40204.6875"
"23773184","40417.1875","40417.1875","40417.1875"
"23789568","40414.0625","40414.0625","40414.0625"
"23805952","40204.6875","40204.6875","40204.6875"
"23822336","40085.9375","40085.9375","40085.9375"
"23838720","40253.90625","40253.90625","40253.90625"
"23855104","40397.65625","40397.65625","40397.65625"
"23871488","40353.125","40353.125","40353.125"
"23887872","40500","40500","40500"
"23904256","40192.96875","40192.96875","40192.96875"
"23920640","40525.78125","40525.78125","40525.78125"
"23937024","40320.3125","40320.3125","40320.3125"
"23953408","41135.15625","41135.15625","41135.15625"
"23969792","40946.875","40946.875","40946.875"
"23986176","40878.125","40878.125","40878.125"
"24002560","41086.71875","41086.71875","41086.71875"
"24018944","41557.03125","41557.03125","41557.03125"
"24035328","41999.21875","41999.21875","41999.21875"
"24051712","41928.125","41928.125","41928.125"
"24068096","41863.28125","41863.28125","41863.28125"
"24084480","42210.15625","42210.15625","42210.15625"
"24100864","41849.21875","41849.21875","41849.21875"
"24117248","41894.53125","41894.53125","41894.53125"
"24133632","41465.625","41465.625","41465.625"
"24150016","41393.75","41393.75","41393.75"
"24166400","41882.8125","41882.8125","41882.8125"
"24182784","41815.625","41815.625","41815.625"
"24199168","41602.34375","41602.34375","41602.34375"
"24215552","41611.71875","41611.71875","41611.71875"
"24231936","41348.4375","41348.4375","41348.4375"
"24248320","41742.96875","41742.96875","41742.96875"
"24264704","41314.0625","41314.0625","41314.0625"
"24281088","41285.15625","41285.15625","41285.15625"
"24297472","41382.03125","41382.03125","41382.03125"
"24313856","41382.03125","41382.03125","41382.03125"
"24330240","41319.53125","41319.53125","41319.53125"
"24346624","41265.625","41265.625","41265.625"
"24363008","41386.71875","41386.71875","41386.71875"
"24379392","41513.28125","41513.28125","41513.28125"
"24395776","41450.78125","41450.78125","41450.78125"
"24412160","41454.6875","41454.6875","41454.6875"
"24428544","41038.28125","41038.28125","41038.28125"
"24444928","41189.84375","41189.84375","41189.84375"
"24461312","41037.5","41037.5","41037.5"
"24477696","41222.65625","41222.65625","41222.65625"
"24494080","41116.40625","41116.40625","41116.40625"
"24510464","41390.625","41390.625","41390.625"
"24526848","41517.1875","41517.1875","41517.1875"
"24543232","41517.1875","41517.1875","41517.1875"
"24559616","41704.6875","41704.6875","41704.6875"
"24576000","41400.78125","41400.78125","41400.78125"
"24592384","42048.4375","42048.4375","42048.4375"
"24608768","42048.4375","42048.4375","42048.4375"
"24625152","41938.28125","41938.28125","41938.28125"
"24641536","42399.21875","42399.21875","42399.21875"
"24657920","42356.25","42356.25","42356.25"
"24674304","42373.4375","42373.4375","42373.4375"
"24690688","42179.6875","42179.6875","42179.6875"
"24707072","42070.3125","42070.3125","42070.3125"
"24723456","42211.71875","42211.71875","42211.71875"
"24739840","42352.34375","42352.34375","42352.34375"
"24756224","42542.96875","42542.96875","42542.96875"
"24772608","42583.59375","42583.59375","42583.59375"
"24788992","43314.84375","43314.84375","43314.84375"
"24805376","43372.65625","43372.65625","43372.65625"
"24821760","43096.875","43096.875","43096.875"
"24838144","43046.09375","43046.09375","43046.09375"
"24854528","43153.125","43153.125","43153.125"
"24870912","43385.15625","43385.15625","43385.15625"
"24887296","43265.625","43265.625","43265.625"
"24903680","43621.09375","43621.09375","43621.09375"
"24920064","43693.75","43693.75","43693.75"
"24936448","43465.625","43465.625","43465.625"
"24952832","43296.875","43296.875","43296.875"
"24969216","43175","43175","43175"
"24985600","43454.6875","43454.6875","43454.6875"
"25001984","43367.96875","43367.96875","43367.96875"
"25018368","43250","43250","43250"
"25034752","43162.5","43162.5","43162.5"
"25051136","42977.34375","42977.34375","42977.34375"
"25067520","42792.96875","42792.96875","42792.96875"
"25083904","42722.65625","42722.65625","42722.65625"
"25100288","43070.3125","43070.3125","43070.3125"
"25116672","42934.375","42934.375","42934.375"
"25133056","42839.84375","42839.84375","42839.84375"
"25149440","43082.8125","43082.8125","43082.8125"
"25165824","43091.40625","43091.40625","43091.40625"
"25182208","42638.28125","42638.28125","42638.28125"
"25198592","42210.9375","42210.9375","42210.9375"
"25214976","42038.28125","42038.28125","42038.28125"
"25231360","42271.09375","42271.09375","42271.09375"
"25247744","42095.3125","42095.3125","42095.3125"
"25264128","42157.8125","42157.8125","42157.8125"
"25280512","42091.40625","42091.40625","42091.40625"
"25296896","42171.09375","42171.09375","42171.09375"
"25313280","41752.34375","41752.34375","41752.34375"
"25329664","41739.84375","41739.84375","41739.84375"
"25346048","41487.5","41487.5","41487.5"
"25362432","41383.59375","41383.59375","41383.59375"
"25378816","41597.65625","41597.65625","41597.65625"
"25395200","41695.3125","41695.3125","41695.3125"
"25411584","41601.5625","41601.5625","41601.5625"
"25427968","41890.625","41890.625","41890.625"
"25444352","41882.03125","41882.03125","41882.03125"
"25460736","41889.84375","41889.84375","41889.84375"
"25477120","41387.5","41387.5","41387.5"
"25493504","41247.65625","41247.65625","41247.65625"
"25509888","41208.59375","41208.59375","41208.59375"
"25526272","41548.4375","41548.4375","41548.4375"
"25542656","41325","41325","41325"
"25559040","41053.125","41053.125","41053.125"
"25575424","40606.25","40606.25","40606.25"
"25591808","41253.125","41253.125","41253.125"
"25608192","41357.03125","41357.03125","41357.03125"
"25624576","41650.78125","41650.78125","41650.78125"
"25640960","41554.6875","41554.6875","41554.6875"
"25657344","41949.21875","41949.21875","41949.21875"
"25673728","41537.5","41537.5","41537.5"
"25690112","41847.65625","41847.65625","41847.65625"
"25706496","41871.09375","41871.09375","41871.09375"
"25722880","41795.3125","41795.3125","41795.3125"
"25739264","41943.75","41943.75","41943.75"
"25755648","42216.40625","42216.40625","42216.40625"
"25772032","42284.375","42284.375","42284.375"
"25788416","41967.96875","41967.96875","41967.96875"
"25804800","41973.4375","41973.4375","41973.4375"
"25821184","41875","41875","41875"
"25837568","41652.34375","41652.34375","41652.34375"
"25853952","41401.5625","41401.5625","41401.5625"
"25870336","42071.09375","42071.09375","42071.09375"
"25886720","42378.125","42378.125","42378.125"
"25903104","42437.5","42437.5","42437.5"
"25919488","42004.6875","42004.6875","42004.6875"
"25935872","42004.6875","42004.6875","42004.6875"
"25952256","42146.09375","42146.09375","42146.09375"
"25968640","42384.375","42384.375","42384.375"
"25985024","42385.15625","42385.15625","42385.15625"
"26001408","42342.1875","42342.1875","42342.1875"
"26017792","42006.25","42006.25","42006.25"
"26034176","41911.71875","41911.71875","41911.71875"
"26050560","41988.28125","41988.28125","41988.28125"
"26066944","41714.84375","41714.84375","41714.84375"
"26083328","41933.59375","41933.59375","41933.59375"
"26099712","41770.3125","41770.3125","41770.3125"
"26116096","41463.28125","41463.28125","41463.28125"
"26132480","41046.09375","41046.09375","41046.09375"
"26148864","40392.1875","40392.1875","40392.1875"
"26165248","40854.6875","40854.6875","40854.6875"
"26181632","41057.03125","41057.03125","41057.03125"
"26198016","41043.75","41043.75","41043.75"
"26214400","40557.8125","40557.8125","40557.8125"
"26230784","40688.28125","40688.28125","40688.28125"
"26247168","40833.59375","40833.59375","40833.59375"
"26263552","40573.4375","40573.4375","40573.4375"
"26279936","40482.03125","40482.03125","40482.03125"
"26296320","39954.6875","39954.6875","39954.6875"
"26312704","39489.84375","39489.84375","39489.84375"
"26329088","39689.84375","39689.84375","39689.84375"
"26345472","40079.6875","40079.6875","40079.6875"
"26361856","39709.375","39709.375","39709.375"
"26378240","40021.09375","40021.09375","40021.09375"
"26394624","40076.5625","40076.5625","40076.5625"
"26411008","39902.34375","39902.34375","39902.34375"
"26427392","40135.15625","40135.15625","40135.15625"
"26443776","40200","40200","40200"
"26460160","39929.6875","39929.6875","39929.6875"
"26476544","39912.5","39912.5","39912.5"
"26492928","39589.84375","39589.84375","39589.84375"
"26509312","39302.34375","39302.34375","39302.34375"
"26525696","39561.71875","39561.71875","39561.71875"
"26542080","39837.5","39837.5","39837.5"
"26558464","39868.75","39868.75","39868.75"
"26574848","40100.78125","40100.78125","40100.78125"
"26591232","39206.25","39206.25","39206.25"
"26607616","39723.4375","39723.4375","39723.4375"
"26624000","39918.75","39918.75","39918.75"
"26640384","39985.9375","39985.9375","39985.9375"
"26656768","40146.875","40146.875","40146.875"
"26673152","39832.03125","39832.03125","39832.03125"
"26689536","39716.40625","39716.40625","39716.40625"
"26705920","40757.8125","40757.8125","40757.8125"
"26722304","40373.4375","40373.4375","40373.4375"
"26738688","40494.53125","40494.53125","40494.53125"
"26755072","39920.3125","39920.3125","39920.3125"
"26771456","40116.40625","40116.40625","40116.40625"
"26787840","40153.125","40153.125","40153.125"
"26804224","39871.09375","39871.09375","39871.09375"
"26820608","39510.15625","39510.15625","39510.15625"
"26836992","40455.46875","40455.46875","40455.46875"
"26853376","40537.5","40537.5","40537.5"
"26869760","40120.3125","40120.3125","40120.3125"
"26886144","40107.03125","40107.03125","40107.03125"
"26902528","40281.25","40281.25","40281.25"
"26918912","40154.6875","40154.6875","40154.6875"
"26935296","40033.59375","40033.59375","40033.59375"
"26951680","39637.5","39637.5","39637.5"
"26968064","39295.3125","39295.3125","39295.3125"
"26984448","39309.375","39309.375","39309.375"
"27000832","39389.84375","39389.84375","39389.84375"
"27017216","39544.53125","39544.53125","39544.53125"
"27033600","39553.125","39553.125","39553.125"
"27049984","39578.90625","39578.90625","39578.90625"
"27066368","39853.125","39853.125","39853.125"
"27082752","40376.5625","40376.5625","40376.5625"
"27099136","40314.0625","40314.0625","40314.0625"
"27115520","41035.9375","41035.9375","41035.9375"
"27131904","40765.625","40765.625","40765.625"
"27148288","41386.71875","41386.71875","41386.71875"
"27164672","41689.0625","41689.0625","41689.0625"
"27181056","42011.71875","42011.71875","42011.71875"
"27197440","42068.75","42068.75","42068.75"
"27213824","41978.125","41978.125","41978.125"
"27230208","41942.96875","41942.96875","41942.96875"
"27246592","41689.84375","41689.84375","41689.84375"
"27262976","42047.65625","42047.65625","42047.65625"
"27279360","42783.59375","42783.59375","42783.59375"
"27295744","42954.6875","42954.6875","42954.6875"
"27312128","43418.75","43418.75","43418.75"
"27328512","43674.21875","43674.21875","43674.21875"
"27344896","44070.3125","44070.3125","44070.3125"
"27361280","44655.46875","44655.46875","44655.46875"
"27377664","44818.75","44818.75","44818.75"
"27394048","45930.46875","45930.46875","45930.46875"
"27410432","45871.09375","45871.09375","45871.09375"
"27426816","45438.28125","45438.28125","45438.28125"
"27443200","45402.34375","45402.34375","45402.34375"
"27459584","45421.875","45421.875","45421.875"
"27475968","45728.90625","45728.90625","45728.90625"
"27492352","45641.40625","45641.40625","45641.40625"
"27508736","45577.34375","45577.34375","45577.34375"
"27525120","45755.46875","45755.46875","45755.46875"
"27541504","45589.84375","45589.84375","45589.84375"
"27557888","45634.375","45634.375","45634.375"
"27574272","45428.125","45428.125","45428.125"
"27590656","45314.84375","45314.84375","45314.84375"
"27607040","44522.65625","44522.65625","44522.65625"
"27623424","44890.625","44890.625","44890.625"
"27639808","44782.8125","44782.8125","44782.8125"
"27656192","44638.28125","44638.28125","44638.28125"
"27672576","45257.03125","45257.03125","45257.03125"
"27688960","45160.15625","45160.15625","45160.15625"
"27705344","44789.84375","44789.84375","44789.84375"
"27721728","44386.71875","44386.71875","44386.71875"
"27738112","44085.9375","44085.9375","44085.9375"
"27754496","43950","43950","43950"
"27770880","43946.09375","43946.09375","43946.09375"
"27787264","43983.59375","43983.59375","43983.59375"
"27803648","44132.03125","44132.03125","44132.03125"
"27820032","44503.125","44503.125","44503.125"
"27836416","44638.28125","44638.28125","44638.28125"
"27852800","44444.53125","44444.53125","44444.53125"
"27869184","44717.96875","44717.96875","44717.96875"
"27885568","45004.6875","45004.6875","45004.6875"
"27901952","44713.28125","44713.28125","44713.28125"
"27918336","44432.03125","44432.03125","44432.03125"
"27934720","44229.6875","44229.6875","44229.6875"
"27951104","44101.5625","44101.5625","44101.5625"
"27967488","44326.5625","44326.5625","44326.5625"
"27983872","44096.09375","44096.09375","44096.09375"
"28000256","44017.96875","44017.96875","44017.96875"
"28016640","43864.84375","43864.84375","43864.84375"
"28033024","44415.625","44415.625","44415.625"
"28049408","44829.6875","44829.6875","44829.6875"
"28065792","44945.3125","44945.3125","44945.3125"
"28082176","45254.6875","45254.6875","45254.6875"
"28098560","45360.15625","45360.15625","45360.15625"
"28114944","45183.59375","45183.59375","45183.59375"
"28131328","45020.3125","45020.3125","45020.3125"
"28147712","44589.0625","44589.0625","44589.0625"
"28164096","44638.28125","44638.28125","44638.28125"
"28180480","44214.84375","44214.84375","44214.84375"
"28196864","44073.4375","44073.4375","44073.4375"
"28213248","43684.375","43684.375","43684.375"
"28229632","43584.375","43584.375","43584.375"
"28246016","43444.53125","43444.53125","43444.53125"
"28262400","43436.71875","43436.71875","43436.71875"
"28278784","43602.34375","43602.34375","43602.34375"
"28295168","43935.9375","43935.9375","43935.9375"
"28311552","44290.625","44290.625","44290.625"
"28327936","44159.375","44159.375","44159.375"
"28344320","44360.15625","44360.15625","44360.15625"
"28360704","44209.375","44209.375","44209.375"
"28377088","44410.15625","44410.15625","44410.15625"
"28393472","44568.75","44568.75","44568.75"
"28409856","45049.21875","45049.21875","45049.21875"
"28426240","45262.5","45262.5","45262.5"
"28442624","44952.34375","44952.34375","44952.34375"
"28459008","44899.21875","44899.21875","44899.21875"
"28475392","44813.28125","44813.28125","44813.28125"
"28491776","44823.4375","44823.4375","44823.4375"
"28508160","44632.03125","44632.03125","44632.03125"
"28524544","44521.09375","44521.09375","44521.09375"
"28540928","44600.78125","44600.78125","44600.78125"
"28557312","44686.71875","44686.71875","44686.71875"
"28573696","45246.875","45246.875","45246.875"
"28590080","45465.625","45465.625","45465.625"
"28606464","45832.03125","45832.03125","45832.03125"
"28622848","45806.25","45806.25","45806.25"
"28639232","46068.75","46068.75","46068.75"
"28655616","46235.9375","46235.9375","46235.9375"
"28672000","46476.5625","46476.5625","46476.5625"
"28688384","46349.21875","46349.21875","46349.21875"
"28704768","46697.65625","46697.65625","46697.65625"
"28721152","46352.34375","46352.34375","46352.34375"
"28737536","46259.375","46259.375","46259.375"
"28753920","45828.90625","45828.90625","45828.90625"
"28770304","46162.5","46162.5","46162.5"
"28786688","46314.84375","46314.84375","46314.84375"
"28803072","45894.53125","45894.53125","45894.53125"
"28819456","45817.1875","45817.1875","45817.1875"
"28835840","45471.875","45471.875","45471.875"
"28852224","45637.5","45637.5","45637.5"
"28868608","45379.6875","45379.6875","45379.6875"
"28884992","45471.875","45471.875","45471.875"
"28901376","44894.53125","44894.53125","44894.53125"
"28917760","44967.96875","44967.96875","44967.96875"
"28934144","44901.5625","44901.5625","44901.5625"
"28950528","44826.5625","44826.5625","44826.5625"
"28966912","44621.09375","44621.09375","44621.09375"
"28983296","44811.71875","44811.71875","44811.71875"
"28999680","44670.3125","44670.3125","44670.3125"
"29016064","44217.96875","44217.96875","44217.96875"
"29032448","44085.9375","44085.9375","44085.9375"
"29048832","43828.90625","43828.90625","43828.90625"
"29065216","43793.75","43793.75","43793.75"
"29081600","43392.1875","43392.1875","43392.1875"
"29097984","43727.34375","43727.34375","43727.34375"
"29114368","43887.5","43887.5","43887.5"
"29130752","43911.71875","43911.71875","43911.71875"
"29147136","43341.40625","43341.40625","43341.40625"
"29163520","43488.28125","43488.28125","43488.28125"
"29179904","42821.09375","42821.09375","42821.09375"
"29196288","43071.875","43071.875","43071.875"
"29212672","42938.28125","42938.28125","42938.28125"
"29229056","42725.78125","42725.78125","42725.78125"
"29245440","42378.90625","42378.90625","42378.90625"
"29261824","42621.875","42621.875","42621.875"
"29278208","42907.03125","42907.03125","42907.03125"
"29294592","42984.375","42984.375","42984.375"
"29310976","43135.9375","43135.9375","43135.9375"
"29327360","43164.84375","43164.84375","43164.84375"
"29343744","42617.1875","42617.1875","42617.1875"
"29360128","42612.5","42612.5","42612.5"
"29376512","42801.5625","42801.5625","42801.5625"
"29392896","42364.0625","42364.0625","42364.0625"
"29409280","42410.15625","42410.15625","42410.15625"
"29425664","42178.90625","42178.90625","42178.90625"
"29442048","42434.375","42434.375","42434.375"
"29458432","42903.125","42903.125","42903.125"
"29474816","43107.03125","43107.03125","43107.03125"
"29491200","43287.5","43287.5","43287.5"
"29507584","43002.34375","43002.34375","43002.34375"
"29523968","43271.875","43271.875","43271.875"
"29540352","43481.25","43481.25","43481.25"
"29556736","43544.53125","43544.53125","43544.53125"
"29573120","43458.59375","43458.59375","43458.59375"
"29589504","44053.90625","44053.90625","44053.90625"
"29605888","44014.0625","44014.0625","44014.0625"
"29622272","44105.46875","44105.46875","44105.46875"
"29638656","43893.75","43893.75","43893.75"
