"Step","TrajLen","StarGunner-v5__ppo_noisy_net - charts/traj_len__MIN","StarGunner-v5__ppo_noisy_net - charts/traj_len__MAX"
"19349504","1254.796875","1254.796875","1254.796875"
"19365888","1264.9375","1264.9375","1264.9375"
"19382272","1259.390625","1259.390625","1259.390625"
"19398656","1267.453125","1267.453125","1267.453125"
"19415040","1260.96875","1260.96875","1260.96875"
"19431424","1284.28125","1284.28125","1284.28125"
"19447808","1262.125","1262.125","1262.125"
"19464192","1261.046875","1261.046875","1261.046875"
"19480576","1252.078125","1252.078125","1252.078125"
"19496960","1247.8671875","1247.8671875","1247.8671875"
"19513344","1244.5390625","1244.5390625","1244.5390625"
"19529728","1257.921875","1257.921875","1257.921875"
"19546112","1234.4921875","1234.4921875","1234.4921875"
"19562496","1217.8671875","1217.8671875","1217.8671875"
"19578880","1188.640625","1188.640625","1188.640625"
"19595264","1202.5859375","1202.5859375","1202.5859375"
"19611648","1184.59375","1184.59375","1184.59375"
"19628032","1163.2890625","1163.2890625","1163.2890625"
"19644416","1179.8046875","1179.8046875","1179.8046875"
"19660800","1167.75","1167.75","1167.75"
"19677184","1161.2734375","1161.2734375","1161.2734375"
"19693568","1163.4140625","1163.4140625","1163.4140625"
"19709952","1179.859375","1179.859375","1179.859375"
"19726336","1192.6875","1192.6875","1192.6875"
"19742720","1189.609375","1189.609375","1189.609375"
"19759104","1183.875","1183.875","1183.875"
"19775488","1214.703125","1214.703125","1214.703125"
"19791872","1198.265625","1198.265625","1198.265625"
"19808256","1203.484375","1203.484375","1203.484375"
"19824640","1191.6875","1191.6875","1191.6875"
"19841024","1232.671875","1232.671875","1232.671875"
"19857408","1203.578125","1203.578125","1203.578125"
"19873792","1206.9296875","1206.9296875","1206.9296875"
"19890176","1207.78125","1207.78125","1207.78125"
"19906560","1230.2578125","1230.2578125","1230.2578125"
"19922944","1220.28125","1220.28125","1220.28125"
"19939328","1236.0234375","1236.0234375","1236.0234375"
"19955712","1249.0234375","1249.0234375","1249.0234375"
"19972096","1255.9296875","1255.9296875","1255.9296875"
"19988480","1203.5703125","1203.5703125","1203.5703125"
"20004864","1210.1953125","1210.1953125","1210.1953125"
"20021248","1198.0234375","1198.0234375","1198.0234375"
"20037632","1198.109375","1198.109375","1198.109375"
"20054016","1179.265625","1179.265625","1179.265625"
"20070400","1159","1159","1159"
"20086784","1129.0546875","1129.0546875","1129.0546875"
"20103168","1119.453125","1119.453125","1119.453125"
"20119552","1115.6484375","1115.6484375","1115.6484375"
"20135936","1115.0703125","1115.0703125","1115.0703125"
"20152320","1093.5703125","1093.5703125","1093.5703125"
"20168704","1092.7265625","1092.7265625","1092.7265625"
"20185088","1085.40625","1085.40625","1085.40625"
"20201472","1092.546875","1092.546875","1092.546875"
"20217856","1088.4765625","1088.4765625","1088.4765625"
"20234240","1093.375","1093.375","1093.375"
"20250624","1107.109375","1107.109375","1107.109375"
"20267008","1110.5","1110.5","1110.5"
"20283392","1103.046875","1103.046875","1103.046875"
"20299776","1099.8203125","1099.8203125","1099.8203125"
"20316160","1099.8046875","1099.8046875","1099.8046875"
"20332544","1097.0390625","1097.0390625","1097.0390625"
"20348928","1104.265625","1104.265625","1104.265625"
"20365312","1115.46875","1115.46875","1115.46875"
"20381696","1113","1113","1113"
"20398080","1125.453125","1125.453125","1125.453125"
"20414464","1120.65625","1120.65625","1120.65625"
"20430848","1125.625","1125.625","1125.625"
"20447232","1126.53125","1126.53125","1126.53125"
"20463616","1125.140625","1125.140625","1125.140625"
"20480000","1134.1875","1134.1875","1134.1875"
"20496384","1123.6171875","1123.6171875","1123.6171875"
"20512768","1117.7734375","1117.7734375","1117.7734375"
"20529152","1118.6484375","1118.6484375","1118.6484375"
"20545536","1119.1796875","1119.1796875","1119.1796875"
"20561920","1158.0859375","1158.0859375","1158.0859375"
"20578304","1167.078125","1167.078125","1167.078125"
"20594688","1205.171875","1205.171875","1205.171875"
"20611072","1185.890625","1185.890625","1185.890625"
"20627456","1198.1640625","1198.1640625","1198.1640625"
"20643840","1183.0234375","1183.0234375","1183.0234375"
"20660224","1167.5390625","1167.5390625","1167.5390625"
"20676608","1175.4765625","1175.4765625","1175.4765625"
"20692992","1159.359375","1159.359375","1159.359375"
"20709376","1150.7890625","1150.7890625","1150.7890625"
"20725760","1156.640625","1156.640625","1156.640625"
"20742144","1142.2265625","1142.2265625","1142.2265625"
"20758528","1124.6328125","1124.6328125","1124.6328125"
"20774912","1133.8828125","1133.8828125","1133.8828125"
"20791296","1151.296875","1151.296875","1151.296875"
"20807680","1195.265625","1195.265625","1195.265625"
"20824064","1195.7421875","1195.7421875","1195.7421875"
"20840448","1167.8671875","1167.8671875","1167.8671875"
"20856832","1144.125","1144.125","1144.125"
"20873216","1137.796875","1137.796875","1137.796875"
"20889600","1106.640625","1106.640625","1106.640625"
"20905984","1126.5234375","1126.5234375","1126.5234375"
"20922368","1109.9609375","1109.9609375","1109.9609375"
"20938752","1072.21875","1072.21875","1072.21875"
"20955136","1058.515625","1058.515625","1058.515625"
"20971520","1074.28125","1074.28125","1074.28125"
"20987904","1080.1953125","1080.1953125","1080.1953125"
"21004288","1112.25","1112.25","1112.25"
"21020672","1136.7421875","1136.7421875","1136.7421875"
"21037056","1151.9140625","1151.9140625","1151.9140625"
"21053440","1159.3828125","1159.3828125","1159.3828125"
"21069824","1190.7109375","1190.7109375","1190.7109375"
"21086208","1208.4609375","1208.4609375","1208.4609375"
"21102592","1221.703125","1221.703125","1221.703125"
"21118976","1211.046875","1211.046875","1211.046875"
"21135360","1179.8828125","1179.8828125","1179.8828125"
"21151744","1186.9140625","1186.9140625","1186.9140625"
"21168128","1192.6171875","1192.6171875","1192.6171875"
"21184512","1192.6953125","1192.6953125","1192.6953125"
"21200896","1184.984375","1184.984375","1184.984375"
"21217280","1185.4296875","1185.4296875","1185.4296875"
"21233664","1182.3671875","1182.3671875","1182.3671875"
"21250048","1169.2421875","1169.2421875","1169.2421875"
"21266432","1158.078125","1158.078125","1158.078125"
"21282816","1180.5078125","1180.5078125","1180.5078125"
"21299200","1171.828125","1171.828125","1171.828125"
"21315584","1167.0625","1167.0625","1167.0625"
"21331968","1145.875","1145.875","1145.875"
"21348352","1149.5859375","1149.5859375","1149.5859375"
"21364736","1156.296875","1156.296875","1156.296875"
"21381120","1161.2421875","1161.2421875","1161.2421875"
"21397504","1145.2265625","1145.2265625","1145.2265625"
"21413888","1175.5","1175.5","1175.5"
"21430272","1157.0390625","1157.0390625","1157.0390625"
"21446656","1167.8046875","1167.8046875","1167.8046875"
"21463040","1182.3125","1182.3125","1182.3125"
"21479424","1200.9375","1200.9375","1200.9375"
"21495808","1198.4921875","1198.4921875","1198.4921875"
"21512192","1184.9375","1184.9375","1184.9375"
"21528576","1161.34375","1161.34375","1161.34375"
"21544960","1153.1796875","1153.1796875","1153.1796875"
"21561344","1157.625","1157.625","1157.625"
"21577728","1170.9375","1170.9375","1170.9375"
"21594112","1163.515625","1163.515625","1163.515625"
"21610496","1158.3359375","1158.3359375","1158.3359375"
"21626880","1141.1640625","1141.1640625","1141.1640625"
"21643264","1136.71875","1136.71875","1136.71875"
"21659648","1132.8515625","1132.8515625","1132.8515625"
"21676032","1151.328125","1151.328125","1151.328125"
"21692416","1176.1953125","1176.1953125","1176.1953125"
"21708800","1195.65625","1195.65625","1195.65625"
"21725184","1189.1640625","1189.1640625","1189.1640625"
"21741568","1186.1171875","1186.1171875","1186.1171875"
"21757952","1202.0546875","1202.0546875","1202.0546875"
"21774336","1203.6328125","1203.6328125","1203.6328125"
"21790720","1211.953125","1211.953125","1211.953125"
"21807104","1235.1328125","1235.1328125","1235.1328125"
"21823488","1230.921875","1230.921875","1230.921875"
"21839872","1198.828125","1198.828125","1198.828125"
"21856256","1229.1796875","1229.1796875","1229.1796875"
"21872640","1223.8203125","1223.8203125","1223.8203125"
"21889024","1224.890625","1224.890625","1224.890625"
"21905408","1222.609375","1222.609375","1222.609375"
"21921792","1205.1171875","1205.1171875","1205.1171875"
"21938176","1207.40625","1207.40625","1207.40625"
"21954560","1232.71875","1232.71875","1232.71875"
"21970944","1232.3515625","1232.3515625","1232.3515625"
"21987328","1250.5390625","1250.5390625","1250.5390625"
"22003712","1252.453125","1252.453125","1252.453125"
"22020096","1240.46875","1240.46875","1240.46875"
"22036480","1222.8515625","1222.8515625","1222.8515625"
"22052864","1223.1015625","1223.1015625","1223.1015625"
"22069248","1221.671875","1221.671875","1221.671875"
"22085632","1195.3515625","1195.3515625","1195.3515625"
"22102016","1173.2734375","1173.2734375","1173.2734375"
"22118400","1175.0234375","1175.0234375","1175.0234375"
"22134784","1168.5546875","1168.5546875","1168.5546875"
"22151168","1140.0390625","1140.0390625","1140.0390625"
"22167552","1123.3828125","1123.3828125","1123.3828125"
"22183936","1108.8671875","1108.8671875","1108.8671875"
"22200320","1108.6171875","1108.6171875","1108.6171875"
"22216704","1111.5546875","1111.5546875","1111.5546875"
"22233088","1127.859375","1127.859375","1127.859375"
"22249472","1125.265625","1125.265625","1125.265625"
"22265856","1117.7265625","1117.7265625","1117.7265625"
"22282240","1112.6484375","1112.6484375","1112.6484375"
"22298624","1122.2890625","1122.2890625","1122.2890625"
"22315008","1133.59375","1133.59375","1133.59375"
"22331392","1160.8515625","1160.8515625","1160.8515625"
"22347776","1165.25","1165.25","1165.25"
"22364160","1158.4453125","1158.4453125","1158.4453125"
"22380544","1131.96875","1131.96875","1131.96875"
"22396928","1143.890625","1143.890625","1143.890625"
"22413312","1132.2578125","1132.2578125","1132.2578125"
"22429696","1125.4375","1125.4375","1125.4375"
"22446080","1132.3515625","1132.3515625","1132.3515625"
"22462464","1113.484375","1113.484375","1113.484375"
"22478848","1103.96875","1103.96875","1103.96875"
"22495232","1107.1484375","1107.1484375","1107.1484375"
"22511616","1110.796875","1110.796875","1110.796875"
"22528000","1097.0625","1097.0625","1097.0625"
"22544384","1085.921875","1085.921875","1085.921875"
"22560768","1093.546875","1093.546875","1093.546875"
"22577152","1080.6171875","1080.6171875","1080.6171875"
"22593536","1081.53125","1081.53125","1081.53125"
"22609920","1076.375","1076.375","1076.375"
"22626304","1074.359375","1074.359375","1074.359375"
"22642688","1081.796875","1081.796875","1081.796875"
"22659072","1085.9140625","1085.9140625","1085.9140625"
"22675456","1095.203125","1095.203125","1095.203125"
"22691840","1100.0546875","1100.0546875","1100.0546875"
"22708224","1104.0234375","1104.0234375","1104.0234375"
"22724608","1111.4765625","1111.4765625","1111.4765625"
"22740992","1123.1015625","1123.1015625","1123.1015625"
"22757376","1135.546875","1135.546875","1135.546875"
"22773760","1158.578125","1158.578125","1158.578125"
"22790144","1167.0234375","1167.0234375","1167.0234375"
"22806528","1173.6171875","1173.6171875","1173.6171875"
"22822912","1178.0078125","1178.0078125","1178.0078125"
"22839296","1176.828125","1176.828125","1176.828125"
"22855680","1180.609375","1180.609375","1180.609375"
"22872064","1199.3046875","1199.3046875","1199.3046875"
"22888448","1185.46875","1185.46875","1185.46875"
"22904832","1187.5234375","1187.5234375","1187.5234375"
"22921216","1168.8828125","1168.8828125","1168.8828125"
"22937600","1160.375","1160.375","1160.375"
"22953984","1170.296875","1170.296875","1170.296875"
"22970368","1161.6171875","1161.6171875","1161.6171875"
"22986752","1153.71875","1153.71875","1153.71875"
"23003136","1164.7578125","1164.7578125","1164.7578125"
"23019520","1157.1015625","1157.1015625","1157.1015625"
"23035904","1156.78125","1156.78125","1156.78125"
"23052288","1149.6328125","1149.6328125","1149.6328125"
"23068672","1150.2421875","1150.2421875","1150.2421875"
"23085056","1167.5546875","1167.5546875","1167.5546875"
"23101440","1148.2734375","1148.2734375","1148.2734375"
"23117824","1171.5625","1171.5625","1171.5625"
"23134208","1182.203125","1182.203125","1182.203125"
"23150592","1149.5390625","1149.5390625","1149.5390625"
"23166976","1142.46875","1142.46875","1142.46875"
"23183360","1142.6484375","1142.6484375","1142.6484375"
"23199744","1172.390625","1172.390625","1172.390625"
"23216128","1163.046875","1163.046875","1163.046875"
"23232512","1154.90625","1154.90625","1154.90625"
"23248896","1153.828125","1153.828125","1153.828125"
"23265280","1136.921875","1136.921875","1136.921875"
"23281664","1143.0625","1143.0625","1143.0625"
"23298048","1143.390625","1143.390625","1143.390625"
"23314432","1135.71875","1135.71875","1135.71875"
"23330816","1120.6171875","1120.6171875","1120.6171875"
"23347200","1091.890625","1091.890625","1091.890625"
"23363584","1069.296875","1069.296875","1069.296875"
"23379968","1063.71875","1063.71875","1063.71875"
"23396352","1052.3984375","1052.3984375","1052.3984375"
"23412736","1050.84375","1050.84375","1050.84375"
"23429120","1060.1015625","1060.1015625","1060.1015625"
"23445504","1060.0625","1060.0625","1060.0625"
"23461888","1057.484375","1057.484375","1057.484375"
"23478272","1061.796875","1061.796875","1061.796875"
"23494656","1070.0625","1070.0625","1070.0625"
"23511040","1101.390625","1101.390625","1101.390625"
"23527424","1132.84375","1132.84375","1132.84375"
"23543808","1140.265625","1140.265625","1140.265625"
"23560192","1156.109375","1156.109375","1156.109375"
"23576576","1170.2109375","1170.2109375","1170.2109375"
"23592960","1194.3828125","1194.3828125","1194.3828125"
"23609344","1228.5703125","1228.5703125","1228.5703125"
"23625728","1233.96875","1233.96875","1233.96875"
"23642112","1225.296875","1225.296875","1225.296875"
"23658496","1214.3984375","1214.3984375","1214.3984375"
"23674880","1195.6640625","1195.6640625","1195.6640625"
"23691264","1193.9921875","1193.9921875","1193.9921875"
"23707648","1201.0078125","1201.0078125","1201.0078125"
"23724032","1177.3515625","1177.3515625","1177.3515625"
"23740416","1195.578125","1195.578125","1195.578125"
"23756800","1187.375","1187.375","1187.375"
"23773184","1166.9765625","1166.9765625","1166.9765625"
"23789568","1192.765625","1192.765625","1192.765625"
"23805952","1208.046875","1208.046875","1208.046875"
"23822336","1205.8359375","1205.8359375","1205.8359375"
"23838720","1192.3984375","1192.3984375","1192.3984375"
"23855104","1225.03125","1225.03125","1225.03125"
"23871488","1239.5078125","1239.5078125","1239.5078125"
"23887872","1247.296875","1247.296875","1247.296875"
"23904256","1234.046875","1234.046875","1234.046875"
"23920640","1242.203125","1242.203125","1242.203125"
"23937024","1247.671875","1247.671875","1247.671875"
"23953408","1224.0859375","1224.0859375","1224.0859375"
"23969792","1229.9296875","1229.9296875","1229.9296875"
"23986176","1236.65625","1236.65625","1236.65625"
"24002560","1210.484375","1210.484375","1210.484375"
"24018944","1189.359375","1189.359375","1189.359375"
"24035328","1201.359375","1201.359375","1201.359375"
"24051712","1209.1953125","1209.1953125","1209.1953125"
"24068096","1200.21875","1200.21875","1200.21875"
"24084480","1218.9375","1218.9375","1218.9375"
"24100864","1194.3671875","1194.3671875","1194.3671875"
"24117248","1185.703125","1185.703125","1185.703125"
"24133632","1189.375","1189.375","1189.375"
"24150016","1205.7109375","1205.7109375","1205.7109375"
"24166400","1199.1015625","1199.1015625","1199.1015625"
"24182784","1214.0234375","1214.0234375","1214.0234375"
"24199168","1205.046875","1205.046875","1205.046875"
"24215552","1205","1205","1205"
"24231936","1196.0390625","1196.0390625","1196.0390625"
"24248320","1177.765625","1177.765625","1177.765625"
"24264704","1193.8046875","1193.8046875","1193.8046875"
"24281088","1189.734375","1189.734375","1189.734375"
"24297472","1205.3359375","1205.3359375","1205.3359375"
"24313856","1195.421875","1195.421875","1195.421875"
"24330240","1218.9140625","1218.9140625","1218.9140625"
"24346624","1197.8046875","1197.8046875","1197.8046875"
"24363008","1225.8046875","1225.8046875","1225.8046875"
"24379392","1250.0234375","1250.0234375","1250.0234375"
"24395776","1272.75","1272.75","1272.75"
"24412160","1289.234375","1289.234375","1289.234375"
"24428544","1289.53125","1289.53125","1289.53125"
"24444928","1305.578125","1305.578125","1305.578125"
"24461312","1314.6328125","1314.6328125","1314.6328125"
"24477696","1323.203125","1323.203125","1323.203125"
"24494080","1319.046875","1319.046875","1319.046875"
"24510464","1326.078125","1326.078125","1326.078125"
"24526848","1320.0234375","1320.0234375","1320.0234375"
"24543232","1311.0234375","1311.0234375","1311.0234375"
"24559616","1332.7578125","1332.7578125","1332.7578125"
"24576000","1307.09375","1307.09375","1307.09375"
"24592384","1318.6484375","1318.6484375","1318.6484375"
"24608768","1352.5234375","1352.5234375","1352.5234375"
"24625152","1343.8046875","1343.8046875","1343.8046875"
"24641536","1349.796875","1349.796875","1349.796875"
"24657920","1341.03125","1341.03125","1341.03125"
"24674304","1342.1484375","1342.1484375","1342.1484375"
"24690688","1331.265625","1331.265625","1331.265625"
"24707072","1317.9375","1317.9375","1317.9375"
"24723456","1311.4609375","1311.4609375","1311.4609375"
"24739840","1319.9296875","1319.9296875","1319.9296875"
"24756224","1298.9609375","1298.9609375","1298.9609375"
"24772608","1301.84375","1301.84375","1301.84375"
"24788992","1275.46875","1275.46875","1275.46875"
"24805376","1297.2578125","1297.2578125","1297.2578125"
"24821760","1300.5625","1300.5625","1300.5625"
"24838144","1303.828125","1303.828125","1303.828125"
"24854528","1316.234375","1316.234375","1316.234375"
"24870912","1356.1171875","1356.1171875","1356.1171875"
"24887296","1345.8359375","1345.8359375","1345.8359375"
"24903680","1335.3828125","1335.3828125","1335.3828125"
"24920064","1340.9375","1340.9375","1340.9375"
"24936448","1355.8359375","1355.8359375","1355.8359375"
"24952832","1359.515625","1359.515625","1359.515625"
"24969216","1323.78125","1323.78125","1323.78125"
"24985600","1354.9609375","1354.9609375","1354.9609375"
"25001984","1329.8203125","1329.8203125","1329.8203125"
"25018368","1336.953125","1336.953125","1336.953125"
"25034752","1313.9609375","1313.9609375","1313.9609375"
"25051136","1290.453125","1290.453125","1290.453125"
"25067520","1282.265625","1282.265625","1282.265625"
"25083904","1313.8125","1313.8125","1313.8125"
"25100288","1303.71875","1303.71875","1303.71875"
"25116672","1302.140625","1302.140625","1302.140625"
"25133056","1332.5078125","1332.5078125","1332.5078125"
"25149440","1327.3125","1327.3125","1327.3125"
"25165824","1300.90625","1300.90625","1300.90625"
"25182208","1281.640625","1281.640625","1281.640625"
"25198592","1276.9921875","1276.9921875","1276.9921875"
"25214976","1278.59375","1278.59375","1278.59375"
"25231360","1277.1953125","1277.1953125","1277.1953125"
"25247744","1249.71875","1249.71875","1249.71875"
"25264128","1236.1640625","1236.1640625","1236.1640625"
"25280512","1228.171875","1228.171875","1228.171875"
"25296896","1208.09375","1208.09375","1208.09375"
"25313280","1217.78125","1217.78125","1217.78125"
"25329664","1223.6796875","1223.6796875","1223.6796875"
"25346048","1190.546875","1190.546875","1190.546875"
"25362432","1204.3359375","1204.3359375","1204.3359375"
"25378816","1211.046875","1211.046875","1211.046875"
"25395200","1198.390625","1198.390625","1198.390625"
"25411584","1195.671875","1195.671875","1195.671875"
"25427968","1223.265625","1223.265625","1223.265625"
"25444352","1237.609375","1237.609375","1237.609375"
"25460736","1250.515625","1250.515625","1250.515625"
"25477120","1254.734375","1254.734375","1254.734375"
"25493504","1264.8125","1264.8125","1264.8125"
"25509888","1282.4765625","1282.4765625","1282.4765625"
"25526272","1267.1875","1267.1875","1267.1875"
"25542656","1271.5390625","1271.5390625","1271.5390625"
"25559040","1272.90625","1272.90625","1272.90625"
"25575424","1302.734375","1302.734375","1302.734375"
"25591808","1285.65625","1285.65625","1285.65625"
"25608192","1288.375","1288.375","1288.375"
"25624576","1256.8984375","1256.8984375","1256.8984375"
"25640960","1259.9453125","1259.9453125","1259.9453125"
"25657344","1241.7578125","1241.7578125","1241.7578125"
"25673728","1253.5390625","1253.5390625","1253.5390625"
"25690112","1246.359375","1246.359375","1246.359375"
"25706496","1226.9296875","1226.9296875","1226.9296875"
"25722880","1205.4140625","1205.4140625","1205.4140625"
"25739264","1186.1015625","1186.1015625","1186.1015625"
"25755648","1169.5390625","1169.5390625","1169.5390625"
"25772032","1150.4375","1150.4375","1150.4375"
"25788416","1155.2421875","1155.2421875","1155.2421875"
"25804800","1164.9609375","1164.9609375","1164.9609375"
"25821184","1191.390625","1191.390625","1191.390625"
"25837568","1182.1171875","1182.1171875","1182.1171875"
"25853952","1173.015625","1173.015625","1173.015625"
"25870336","1206.46875","1206.46875","1206.46875"
"25886720","1217.8125","1217.8125","1217.8125"
"25903104","1221.5","1221.5","1221.5"
"25919488","1247.4765625","1247.4765625","1247.4765625"
"25935872","1235.8671875","1235.8671875","1235.8671875"
"25952256","1234.1640625","1234.1640625","1234.1640625"
"25968640","1207.125","1207.125","1207.125"
"25985024","1203.484375","1203.484375","1203.484375"
"26001408","1201.2734375","1201.2734375","1201.2734375"
"26017792","1187.5","1187.5","1187.5"
"26034176","1189.2890625","1189.2890625","1189.2890625"
"26050560","1173.109375","1173.109375","1173.109375"
"26066944","1151.65625","1151.65625","1151.65625"
"26083328","1163.3203125","1163.3203125","1163.3203125"
"26099712","1166.78125","1166.78125","1166.78125"
"26116096","1165.9140625","1165.9140625","1165.9140625"
"26132480","1163.9296875","1163.9296875","1163.9296875"
"26148864","1175.0390625","1175.0390625","1175.0390625"
"26165248","1166.03125","1166.03125","1166.03125"
"26181632","1128.3671875","1128.3671875","1128.3671875"
"26198016","1168.203125","1168.203125","1168.203125"
"26214400","1166.59375","1166.59375","1166.59375"
"26230784","1166.2265625","1166.2265625","1166.2265625"
"26247168","1171.8203125","1171.8203125","1171.8203125"
"26263552","1196.0546875","1196.0546875","1196.0546875"
"26279936","1192.5","1192.5","1192.5"
"26296320","1181.1484375","1181.1484375","1181.1484375"
"26312704","1173.453125","1173.453125","1173.453125"
"26329088","1172.203125","1172.203125","1172.203125"
"26345472","1146.0859375","1146.0859375","1146.0859375"
"26361856","1166.6171875","1166.6171875","1166.6171875"
"26378240","1162.4140625","1162.4140625","1162.4140625"
"26394624","1168.5","1168.5","1168.5"
"26411008","1149.515625","1149.515625","1149.515625"
"26427392","1136.796875","1136.796875","1136.796875"
"26443776","1138.015625","1138.015625","1138.015625"
"26460160","1166.7265625","1166.7265625","1166.7265625"
"26476544","1189.234375","1189.234375","1189.234375"
"26492928","1177.3671875","1177.3671875","1177.3671875"
"26509312","1169.578125","1169.578125","1169.578125"
"26525696","1173.1328125","1173.1328125","1173.1328125"
"26542080","1179.15625","1179.15625","1179.15625"
"26558464","1178.1328125","1178.1328125","1178.1328125"
"26574848","1192.40625","1192.40625","1192.40625"
"26591232","1197.6953125","1197.6953125","1197.6953125"
"26607616","1185.734375","1185.734375","1185.734375"
"26624000","1191.5703125","1191.5703125","1191.5703125"
"26640384","1194.4296875","1194.4296875","1194.4296875"
"26656768","1190.28125","1190.28125","1190.28125"
"26673152","1214.234375","1214.234375","1214.234375"
"26689536","1204.59375","1204.59375","1204.59375"
"26705920","1190.828125","1190.828125","1190.828125"
"26722304","1186.8125","1186.8125","1186.8125"
"26738688","1198.5390625","1198.5390625","1198.5390625"
"26755072","1220.1953125","1220.1953125","1220.1953125"
"26771456","1248.4765625","1248.4765625","1248.4765625"
"26787840","1234.1796875","1234.1796875","1234.1796875"
"26804224","1223.03125","1223.03125","1223.03125"
"26820608","1216.0703125","1216.0703125","1216.0703125"
"26836992","1191.734375","1191.734375","1191.734375"
"26853376","1186.0625","1186.0625","1186.0625"
"26869760","1215.8515625","1215.8515625","1215.8515625"
"26886144","1243.421875","1243.421875","1243.421875"
"26902528","1261.671875","1261.671875","1261.671875"
"26918912","1237.8984375","1237.8984375","1237.8984375"
"26935296","1233.6171875","1233.6171875","1233.6171875"
"26951680","1248.765625","1248.765625","1248.765625"
"26968064","1267.1328125","1267.1328125","1267.1328125"
"26984448","1280.8515625","1280.8515625","1280.8515625"
"27000832","1291.1015625","1291.1015625","1291.1015625"
"27017216","1319.8046875","1319.8046875","1319.8046875"
"27033600","1296.8359375","1296.8359375","1296.8359375"
"27049984","1276.4765625","1276.4765625","1276.4765625"
"27066368","1276.140625","1276.140625","1276.140625"
"27082752","1269.921875","1269.921875","1269.921875"
"27099136","1264.4453125","1264.4453125","1264.4453125"
"27115520","1275.0390625","1275.0390625","1275.0390625"
"27131904","1287.3984375","1287.3984375","1287.3984375"
"27148288","1265.1015625","1265.1015625","1265.1015625"
"27164672","1256.96875","1256.96875","1256.96875"
"27181056","1249.8359375","1249.8359375","1249.8359375"
"27197440","1245.5","1245.5","1245.5"
"27213824","1235.8828125","1235.8828125","1235.8828125"
"27230208","1249.1171875","1249.1171875","1249.1171875"
"27246592","1248.875","1248.875","1248.875"
"27262976","1266.296875","1266.296875","1266.296875"
"27279360","1267.734375","1267.734375","1267.734375"
"27295744","1273.5703125","1273.5703125","1273.5703125"
"27312128","1275.4296875","1275.4296875","1275.4296875"
"27328512","1282.734375","1282.734375","1282.734375"
"27344896","1275.734375","1275.734375","1275.734375"
"27361280","1297.3046875","1297.3046875","1297.3046875"
"27377664","1275.1484375","1275.1484375","1275.1484375"
"27394048","1268.6015625","1268.6015625","1268.6015625"
"27410432","1257.40625","1257.40625","1257.40625"
"27426816","1234.140625","1234.140625","1234.140625"
"27443200","1200.65625","1200.65625","1200.65625"
"27459584","1184.3671875","1184.3671875","1184.3671875"
"27475968","1174.4296875","1174.4296875","1174.4296875"
"27492352","1189.3515625","1189.3515625","1189.3515625"
"27508736","1202.6484375","1202.6484375","1202.6484375"
"27525120","1201.4453125","1201.4453125","1201.4453125"
"27541504","1212.828125","1212.828125","1212.828125"
"27557888","1213.5","1213.5","1213.5"
"27574272","1214.4453125","1214.4453125","1214.4453125"
"27590656","1217.4375","1217.4375","1217.4375"
"27607040","1216.453125","1216.453125","1216.453125"
"27623424","1212.265625","1212.265625","1212.265625"
"27639808","1223.125","1223.125","1223.125"
"27656192","1217.9609375","1217.9609375","1217.9609375"
"27672576","1211.171875","1211.171875","1211.171875"
"27688960","1197","1197","1197"
"27705344","1198.7421875","1198.7421875","1198.7421875"
"27721728","1192.7265625","1192.7265625","1192.7265625"
"27738112","1209.40625","1209.40625","1209.40625"
"27754496","1227.2734375","1227.2734375","1227.2734375"
"27770880","1252.09375","1252.09375","1252.09375"
"27787264","1275.390625","1275.390625","1275.390625"
"27803648","1289.5625","1289.5625","1289.5625"
"27820032","1295.3203125","1295.3203125","1295.3203125"
"27836416","1326.1328125","1326.1328125","1326.1328125"
"27852800","1336.40625","1336.40625","1336.40625"
"27869184","1352.8671875","1352.8671875","1352.8671875"
"27885568","1347.828125","1347.828125","1347.828125"
"27901952","1353.125","1353.125","1353.125"
"27918336","1330.140625","1330.140625","1330.140625"
"27934720","1323.671875","1323.671875","1323.671875"
"27951104","1319.0390625","1319.0390625","1319.0390625"
"27967488","1305.0625","1305.0625","1305.0625"
"27983872","1301.6875","1301.6875","1301.6875"
"28000256","1268.734375","1268.734375","1268.734375"
"28016640","1269.7109375","1269.7109375","1269.7109375"
"28033024","1273.015625","1273.015625","1273.015625"
"28049408","1286.4296875","1286.4296875","1286.4296875"
"28065792","1268.8046875","1268.8046875","1268.8046875"
"28082176","1241.359375","1241.359375","1241.359375"
"28098560","1219.8671875","1219.8671875","1219.8671875"
"28114944","1222.75","1222.75","1222.75"
"28131328","1216.671875","1216.671875","1216.671875"
"28147712","1214.3203125","1214.3203125","1214.3203125"
"28164096","1207.90625","1207.90625","1207.90625"
"28180480","1180.265625","1180.265625","1180.265625"
"28196864","1192.7265625","1192.7265625","1192.7265625"
"28213248","1178.1875","1178.1875","1178.1875"
"28229632","1200.3984375","1200.3984375","1200.3984375"
"28246016","1219.5078125","1219.5078125","1219.5078125"
"28262400","1233.5703125","1233.5703125","1233.5703125"
"28278784","1241.265625","1241.265625","1241.265625"
"28295168","1254.734375","1254.734375","1254.734375"
"28311552","1247.9609375","1247.9609375","1247.9609375"
"28327936","1270.6015625","1270.6015625","1270.6015625"
"28344320","1280.609375","1280.609375","1280.609375"
"28360704","1280.9453125","1280.9453125","1280.9453125"
"28377088","1263.5703125","1263.5703125","1263.5703125"
