"Step","TrajLen","StarGunner-v5__ppo_rle_SwitchStep500 - charts/traj_len__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - charts/traj_len__MAX"
"18350080","2936.234375","2936.234375","2936.234375"
"18366464","2947.34375","2947.34375","2947.34375"
"18382848","2962.75","2962.75","2962.75"
"18399232","2989.6484375","2989.6484375","2989.6484375"
"18415616","2954.1328125","2954.1328125","2954.1328125"
"18432000","2978.0546875","2978.0546875","2978.0546875"
"18448384","3085.203125","3085.203125","3085.203125"
"18464768","3060.5234375","3060.5234375","3060.5234375"
"18481152","3078.2578125","3078.2578125","3078.2578125"
"18497536","3095.4921875","3095.4921875","3095.4921875"
"18513920","3125.6640625","3125.6640625","3125.6640625"
"18530304","3119.59375","3119.59375","3119.59375"
"18546688","3162.0078125","3162.0078125","3162.0078125"
"18563072","3195.4453125","3195.4453125","3195.4453125"
"18579456","3172.5625","3172.5625","3172.5625"
"18595840","3148.125","3148.125","3148.125"
"18612224","3154.78125","3154.78125","3154.78125"
"18628608","3106.3515625","3106.3515625","3106.3515625"
"18644992","3107.6875","3107.6875","3107.6875"
"18661376","3069.5625","3069.5625","3069.5625"
"18677760","3105.7890625","3105.7890625","3105.7890625"
"18694144","3061.9609375","3061.9609375","3061.9609375"
"18710528","3038.8125","3038.8125","3038.8125"
"18726912","3052.1328125","3052.1328125","3052.1328125"
"18743296","3074.578125","3074.578125","3074.578125"
"18759680","3072.875","3072.875","3072.875"
"18776064","3066.53125","3066.53125","3066.53125"
"18792448","3112.2734375","3112.2734375","3112.2734375"
"18808832","3094.28125","3094.28125","3094.28125"
"18825216","3059.8203125","3059.8203125","3059.8203125"
"18841600","3066.46875","3066.46875","3066.46875"
"18857984","3084.0234375","3084.0234375","3084.0234375"
"18874368","3078.328125","3078.328125","3078.328125"
"18890752","3067.3359375","3067.3359375","3067.3359375"
"18907136","3069.2421875","3069.2421875","3069.2421875"
"18923520","3063.5625","3063.5625","3063.5625"
"18939904","3041","3041","3041"
"18956288","2983.7421875","2983.7421875","2983.7421875"
"18972672","2990.2890625","2990.2890625","2990.2890625"
"18989056","2997.9375","2997.9375","2997.9375"
"19005440","3026.1328125","3026.1328125","3026.1328125"
"19021824","3070.7578125","3070.7578125","3070.7578125"
"19038208","3064.4375","3064.4375","3064.4375"
"19054592","3067.40625","3067.40625","3067.40625"
"19070976","3038.96875","3038.96875","3038.96875"
"19087360","3053.609375","3053.609375","3053.609375"
"19103744","3122.9375","3122.9375","3122.9375"
"19120128","3107.59375","3107.59375","3107.59375"
"19136512","3083.03125","3083.03125","3083.03125"
"19152896","3085.484375","3085.484375","3085.484375"
"19169280","3121.1171875","3121.1171875","3121.1171875"
"19185664","3121.7890625","3121.7890625","3121.7890625"
"19202048","3152.2421875","3152.2421875","3152.2421875"
"19218432","3134.46875","3134.46875","3134.46875"
"19234816","3166.6796875","3166.6796875","3166.6796875"
"19251200","3138.1484375","3138.1484375","3138.1484375"
"19267584","3150.9375","3150.9375","3150.9375"
"19283968","3158.421875","3158.421875","3158.421875"
"19300352","3145.609375","3145.609375","3145.609375"
"19316736","3140.65625","3140.65625","3140.65625"
"19333120","3148.1640625","3148.1640625","3148.1640625"
"19349504","3173.8671875","3173.8671875","3173.8671875"
"19365888","3201.578125","3201.578125","3201.578125"
"19382272","3174.1953125","3174.1953125","3174.1953125"
"19398656","3182.5078125","3182.5078125","3182.5078125"
"19415040","3243.2734375","3243.2734375","3243.2734375"
"19431424","3223.6640625","3223.6640625","3223.6640625"
"19447808","3298.3359375","3298.3359375","3298.3359375"
"19464192","3288.3046875","3288.3046875","3288.3046875"
"19480576","3294.8046875","3294.8046875","3294.8046875"
"19496960","3280.484375","3280.484375","3280.484375"
"19513344","3352.3203125","3352.3203125","3352.3203125"
"19529728","3339.671875","3339.671875","3339.671875"
"19546112","3352.890625","3352.890625","3352.890625"
"19562496","3403.5546875","3403.5546875","3403.5546875"
"19578880","3468.96875","3468.96875","3468.96875"
"19595264","3455.4609375","3455.4609375","3455.4609375"
"19611648","3463.4921875","3463.4921875","3463.4921875"
"19628032","3444.671875","3444.671875","3444.671875"
"19644416","3420.6328125","3420.6328125","3420.6328125"
"19660800","3382.203125","3382.203125","3382.203125"
"19677184","3375.0703125","3375.0703125","3375.0703125"
"19693568","3421.640625","3421.640625","3421.640625"
"19709952","3417.75","3417.75","3417.75"
"19726336","3425.171875","3425.171875","3425.171875"
"19742720","3416.203125","3416.203125","3416.203125"
"19759104","3419.125","3419.125","3419.125"
"19775488","3386.8359375","3386.8359375","3386.8359375"
"19791872","3393.5546875","3393.5546875","3393.5546875"
"19808256","3375.546875","3375.546875","3375.546875"
"19824640","3413.9765625","3413.9765625","3413.9765625"
"19841024","3436.5859375","3436.5859375","3436.5859375"
"19857408","3354.7578125","3354.7578125","3354.7578125"
"19873792","3385.859375","3385.859375","3385.859375"
"19890176","3394.1328125","3394.1328125","3394.1328125"
"19906560","3402.765625","3402.765625","3402.765625"
"19922944","3378.484375","3378.484375","3378.484375"
"19939328","3349.09375","3349.09375","3349.09375"
"19955712","3338.921875","3338.921875","3338.921875"
"19972096","3329.2265625","3329.2265625","3329.2265625"
"19988480","3233.2578125","3233.2578125","3233.2578125"
"20004864","3250.6953125","3250.6953125","3250.6953125"
"20021248","3240.21875","3240.21875","3240.21875"
"20037632","3270.625","3270.625","3270.625"
"20054016","3280.765625","3280.765625","3280.765625"
"20070400","3270.859375","3270.859375","3270.859375"
"20086784","3253.0859375","3253.0859375","3253.0859375"
"20103168","3264.4140625","3264.4140625","3264.4140625"
"20119552","3291.1171875","3291.1171875","3291.1171875"
"20135936","3263.9140625","3263.9140625","3263.9140625"
"20152320","3212.6171875","3212.6171875","3212.6171875"
"20168704","3191.9765625","3191.9765625","3191.9765625"
"20185088","3199.3671875","3199.3671875","3199.3671875"
"20201472","3176.4140625","3176.4140625","3176.4140625"
"20217856","3107.625","3107.625","3107.625"
"20234240","3131.7265625","3131.7265625","3131.7265625"
"20250624","3130.125","3130.125","3130.125"
"20267008","3113.4609375","3113.4609375","3113.4609375"
"20283392","3075.6328125","3075.6328125","3075.6328125"
"20299776","3055.7421875","3055.7421875","3055.7421875"
"20316160","3041.5546875","3041.5546875","3041.5546875"
"20332544","3037.8359375","3037.8359375","3037.8359375"
"20348928","3081.109375","3081.109375","3081.109375"
"20365312","3040.328125","3040.328125","3040.328125"
"20381696","3049.2734375","3049.2734375","3049.2734375"
"20398080","3039.3125","3039.3125","3039.3125"
"20414464","3059.6953125","3059.6953125","3059.6953125"
"20430848","3060.8359375","3060.8359375","3060.8359375"
"20447232","3093.390625","3093.390625","3093.390625"
"20463616","3113.5078125","3113.5078125","3113.5078125"
"20480000","3077.3203125","3077.3203125","3077.3203125"
"20496384","3056.1953125","3056.1953125","3056.1953125"
"20512768","3053.9921875","3053.9921875","3053.9921875"
"20529152","3039.15625","3039.15625","3039.15625"
"20545536","3043.7734375","3043.7734375","3043.7734375"
"20561920","3109.15625","3109.15625","3109.15625"
"20578304","3163.96875","3163.96875","3163.96875"
"20594688","3160.7421875","3160.7421875","3160.7421875"
"20611072","3170.9921875","3170.9921875","3170.9921875"
"20627456","3206.96875","3206.96875","3206.96875"
"20643840","3213.2578125","3213.2578125","3213.2578125"
"20660224","3268.9609375","3268.9609375","3268.9609375"
"20676608","3261.2734375","3261.2734375","3261.2734375"
"20692992","3294.78125","3294.78125","3294.78125"
"20709376","3287.140625","3287.140625","3287.140625"
"20725760","3306.7421875","3306.7421875","3306.7421875"
"20742144","3300.015625","3300.015625","3300.015625"
"20758528","3326.5859375","3326.5859375","3326.5859375"
"20774912","3359.3515625","3359.3515625","3359.3515625"
"20791296","3367.3671875","3367.3671875","3367.3671875"
"20807680","3340.34375","3340.34375","3340.34375"
"20824064","3363.1875","3363.1875","3363.1875"
"20840448","3378.3125","3378.3125","3378.3125"
"20856832","3401.3515625","3401.3515625","3401.3515625"
"20873216","3405.640625","3405.640625","3405.640625"
"20889600","3406.6484375","3406.6484375","3406.6484375"
"20905984","3410.2109375","3410.2109375","3410.2109375"
"20922368","3418.8828125","3418.8828125","3418.8828125"
"20938752","3418.8828125","3418.8828125","3418.8828125"
"20955136","3494.8046875","3494.8046875","3494.8046875"
"20971520","3498.78125","3498.78125","3498.78125"
"20987904","3506.078125","3506.078125","3506.078125"
"21004288","3525.234375","3525.234375","3525.234375"
"21020672","3498.625","3498.625","3498.625"
"21037056","3517.8984375","3517.8984375","3517.8984375"
"21053440","3537.4140625","3537.4140625","3537.4140625"
"21069824","3549.921875","3549.921875","3549.921875"
"21086208","3510.2265625","3510.2265625","3510.2265625"
"21102592","3561.09375","3561.09375","3561.09375"
"21118976","3536.578125","3536.578125","3536.578125"
"21135360","3577.4375","3577.4375","3577.4375"
"21151744","3539.1015625","3539.1015625","3539.1015625"
"21168128","3595.96875","3595.96875","3595.96875"
"21184512","3561.6015625","3561.6015625","3561.6015625"
"21200896","3519.5390625","3519.5390625","3519.5390625"
"21217280","3499.5","3499.5","3499.5"
"21233664","3500.078125","3500.078125","3500.078125"
"21250048","3468.3359375","3468.3359375","3468.3359375"
"21266432","3456.953125","3456.953125","3456.953125"
"21282816","3477.9140625","3477.9140625","3477.9140625"
"21299200","3460.953125","3460.953125","3460.953125"
"21315584","3452.6796875","3452.6796875","3452.6796875"
"21331968","3459.6875","3459.6875","3459.6875"
"21348352","3505.5859375","3505.5859375","3505.5859375"
"21364736","3464.7265625","3464.7265625","3464.7265625"
"21381120","3442.1015625","3442.1015625","3442.1015625"
"21397504","3436.71875","3436.71875","3436.71875"
"21413888","3360.3828125","3360.3828125","3360.3828125"
"21430272","3333.4140625","3333.4140625","3333.4140625"
"21446656","3347.9140625","3347.9140625","3347.9140625"
"21463040","3343.453125","3343.453125","3343.453125"
"21479424","3400.1875","3400.1875","3400.1875"
"21495808","3376.1953125","3376.1953125","3376.1953125"
"21512192","3348.7734375","3348.7734375","3348.7734375"
"21528576","3317.90625","3317.90625","3317.90625"
"21544960","3362.734375","3362.734375","3362.734375"
"21561344","3297.0546875","3297.0546875","3297.0546875"
"21577728","3243.71875","3243.71875","3243.71875"
"21594112","3260.734375","3260.734375","3260.734375"
"21610496","3231.4296875","3231.4296875","3231.4296875"
"21626880","3283.1875","3283.1875","3283.1875"
"21643264","3287.5390625","3287.5390625","3287.5390625"
"21659648","3313.6640625","3313.6640625","3313.6640625"
"21676032","3323.640625","3323.640625","3323.640625"
"21692416","3262.7890625","3262.7890625","3262.7890625"
"21708800","3266.1015625","3266.1015625","3266.1015625"
"21725184","3267.3984375","3267.3984375","3267.3984375"
"21741568","3196.7734375","3196.7734375","3196.7734375"
"21757952","3191.578125","3191.578125","3191.578125"
"21774336","3192.265625","3192.265625","3192.265625"
"21790720","3209.7265625","3209.7265625","3209.7265625"
"21807104","3183.7421875","3183.7421875","3183.7421875"
"21823488","3165.0234375","3165.0234375","3165.0234375"
"21839872","3186.0078125","3186.0078125","3186.0078125"
"21856256","3195.3125","3195.3125","3195.3125"
"21872640","3208.9453125","3208.9453125","3208.9453125"
"21889024","3151.546875","3151.546875","3151.546875"
"21905408","3163.2890625","3163.2890625","3163.2890625"
"21921792","3166.8125","3166.8125","3166.8125"
"21938176","3163.140625","3163.140625","3163.140625"
"21954560","3197.8671875","3197.8671875","3197.8671875"
"21970944","3197.8671875","3197.8671875","3197.8671875"
"21987328","3223.6171875","3223.6171875","3223.6171875"
"22003712","3271.9765625","3271.9765625","3271.9765625"
"22020096","3270.9296875","3270.9296875","3270.9296875"
"22036480","3245.1171875","3245.1171875","3245.1171875"
"22052864","3248.5","3248.5","3248.5"
"22069248","3267.5703125","3267.5703125","3267.5703125"
"22085632","3233.3828125","3233.3828125","3233.3828125"
"22102016","3231.921875","3231.921875","3231.921875"
"22118400","3248.8828125","3248.8828125","3248.8828125"
"22134784","3273.21875","3273.21875","3273.21875"
"22151168","3294.1953125","3294.1953125","3294.1953125"
"22167552","3301.40625","3301.40625","3301.40625"
"22183936","3322.6328125","3322.6328125","3322.6328125"
"22200320","3363.2890625","3363.2890625","3363.2890625"
"22216704","3362.8046875","3362.8046875","3362.8046875"
"22233088","3346.9140625","3346.9140625","3346.9140625"
"22249472","3394.6015625","3394.6015625","3394.6015625"
"22265856","3381.1484375","3381.1484375","3381.1484375"
"22282240","3377.953125","3377.953125","3377.953125"
"22298624","3375.453125","3375.453125","3375.453125"
"22315008","3437.7421875","3437.7421875","3437.7421875"
"22331392","3433.3828125","3433.3828125","3433.3828125"
"22347776","3415.1796875","3415.1796875","3415.1796875"
"22364160","3412.1015625","3412.1015625","3412.1015625"
"22380544","3413.9453125","3413.9453125","3413.9453125"
"22396928","3445.015625","3445.015625","3445.015625"
"22413312","3431.6328125","3431.6328125","3431.6328125"
"22429696","3443.3359375","3443.3359375","3443.3359375"
"22446080","3433.2578125","3433.2578125","3433.2578125"
"22462464","3420.640625","3420.640625","3420.640625"
"22478848","3422.6484375","3422.6484375","3422.6484375"
"22495232","3489.1484375","3489.1484375","3489.1484375"
"22511616","3475.9375","3475.9375","3475.9375"
"22528000","3477.0625","3477.0625","3477.0625"
"22544384","3452.015625","3452.015625","3452.015625"
"22560768","3454.4296875","3454.4296875","3454.4296875"
"22577152","3479.9609375","3479.9609375","3479.9609375"
"22593536","3494.28125","3494.28125","3494.28125"
"22609920","3486.1875","3486.1875","3486.1875"
"22626304","3491.15625","3491.15625","3491.15625"
"22642688","3501.1328125","3501.1328125","3501.1328125"
"22659072","3533.3046875","3533.3046875","3533.3046875"
"22675456","3557.453125","3557.453125","3557.453125"
"22691840","3596.6875","3596.6875","3596.6875"
"22708224","3596.828125","3596.828125","3596.828125"
"22724608","3642.6640625","3642.6640625","3642.6640625"
"22740992","3632.5234375","3632.5234375","3632.5234375"
"22757376","3639.4609375","3639.4609375","3639.4609375"
"22773760","3628.234375","3628.234375","3628.234375"
"22790144","3612.4453125","3612.4453125","3612.4453125"
"22806528","3603.1484375","3603.1484375","3603.1484375"
"22822912","3553.125","3553.125","3553.125"
"22839296","3510.6953125","3510.6953125","3510.6953125"
"22855680","3502.1171875","3502.1171875","3502.1171875"
"22872064","3463.6640625","3463.6640625","3463.6640625"
"22888448","3479.3359375","3479.3359375","3479.3359375"
"22904832","3506.203125","3506.203125","3506.203125"
"22921216","3504.8359375","3504.8359375","3504.8359375"
"22937600","3525.828125","3525.828125","3525.828125"
"22953984","3521.1171875","3521.1171875","3521.1171875"
"22970368","3549.4296875","3549.4296875","3549.4296875"
"22986752","3497.4765625","3497.4765625","3497.4765625"
"23003136","3487.4375","3487.4375","3487.4375"
"23019520","3445.4140625","3445.4140625","3445.4140625"
"23035904","3416.6484375","3416.6484375","3416.6484375"
"23052288","3409.1171875","3409.1171875","3409.1171875"
"23068672","3390.578125","3390.578125","3390.578125"
"23085056","3342.96875","3342.96875","3342.96875"
"23101440","3327.421875","3327.421875","3327.421875"
"23117824","3362.4296875","3362.4296875","3362.4296875"
"23134208","3339.8828125","3339.8828125","3339.8828125"
"23150592","3334.046875","3334.046875","3334.046875"
"23166976","3328.9609375","3328.9609375","3328.9609375"
"23183360","3338.125","3338.125","3338.125"
"23199744","3331.0234375","3331.0234375","3331.0234375"
"23216128","3375.34375","3375.34375","3375.34375"
"23232512","3357.515625","3357.515625","3357.515625"
"23248896","3364.328125","3364.328125","3364.328125"
"23265280","3456.78125","3456.78125","3456.78125"
"23281664","3455.7109375","3455.7109375","3455.7109375"
"23298048","3469.0625","3469.0625","3469.0625"
"23314432","3463.84375","3463.84375","3463.84375"
"23330816","3465.890625","3465.890625","3465.890625"
"23347200","3435.21875","3435.21875","3435.21875"
"23363584","3402.515625","3402.515625","3402.515625"
"23379968","3384.4921875","3384.4921875","3384.4921875"
"23396352","3369.0078125","3369.0078125","3369.0078125"
"23412736","3383.515625","3383.515625","3383.515625"
"23429120","3397.734375","3397.734375","3397.734375"
"23445504","3417.0859375","3417.0859375","3417.0859375"
"23461888","3414.8359375","3414.8359375","3414.8359375"
"23478272","3425.59375","3425.59375","3425.59375"
"23494656","3387.375","3387.375","3387.375"
"23511040","3386.0390625","3386.0390625","3386.0390625"
"23527424","3405.140625","3405.140625","3405.140625"
"23543808","3429.0625","3429.0625","3429.0625"
"23560192","3441.015625","3441.015625","3441.015625"
"23576576","3417.7265625","3417.7265625","3417.7265625"
"23592960","3396.3125","3396.3125","3396.3125"
"23609344","3406.6796875","3406.6796875","3406.6796875"
"23625728","3406.6796875","3406.6796875","3406.6796875"
"23642112","3429.8671875","3429.8671875","3429.8671875"
"23658496","3451.0390625","3451.0390625","3451.0390625"
"23674880","3461.2734375","3461.2734375","3461.2734375"
"23691264","3475.15625","3475.15625","3475.15625"
"23707648","3503.765625","3503.765625","3503.765625"
"23724032","3542.7890625","3542.7890625","3542.7890625"
"23740416","3565.5703125","3565.5703125","3565.5703125"
"23756800","3526.4296875","3526.4296875","3526.4296875"
"23773184","3515.2578125","3515.2578125","3515.2578125"
"23789568","3556.2734375","3556.2734375","3556.2734375"
"23805952","3548.28125","3548.28125","3548.28125"
"23822336","3560.0234375","3560.0234375","3560.0234375"
"23838720","3515.5625","3515.5625","3515.5625"
"23855104","3529.484375","3529.484375","3529.484375"
"23871488","3564.25","3564.25","3564.25"
"23887872","3573.7421875","3573.7421875","3573.7421875"
"23904256","3604.8515625","3604.8515625","3604.8515625"
"23920640","3665.953125","3665.953125","3665.953125"
"23937024","3654.4453125","3654.4453125","3654.4453125"
"23953408","3696.203125","3696.203125","3696.203125"
"23969792","3705.7578125","3705.7578125","3705.7578125"
"23986176","3763.3203125","3763.3203125","3763.3203125"
"24002560","3807.7265625","3807.7265625","3807.7265625"
"24018944","3775.1796875","3775.1796875","3775.1796875"
"24035328","3778.7421875","3778.7421875","3778.7421875"
"24051712","3784.4375","3784.4375","3784.4375"
"24068096","3807.03125","3807.03125","3807.03125"
"24084480","3844.0546875","3844.0546875","3844.0546875"
"24100864","3778.1171875","3778.1171875","3778.1171875"
"24117248","3731.109375","3731.109375","3731.109375"
"24133632","3681.4453125","3681.4453125","3681.4453125"
"24150016","3662.609375","3662.609375","3662.609375"
"24166400","3649.7109375","3649.7109375","3649.7109375"
"24182784","3633.4140625","3633.4140625","3633.4140625"
"24199168","3589.6640625","3589.6640625","3589.6640625"
"24215552","3646.703125","3646.703125","3646.703125"
"24231936","3619.109375","3619.109375","3619.109375"
"24248320","3597.53125","3597.53125","3597.53125"
"24264704","3638.8515625","3638.8515625","3638.8515625"
"24281088","3647.6328125","3647.6328125","3647.6328125"
"24297472","3653.171875","3653.171875","3653.171875"
"24313856","3686.4453125","3686.4453125","3686.4453125"
"24330240","3712.7578125","3712.7578125","3712.7578125"
"24346624","3655.671875","3655.671875","3655.671875"
"24363008","3598.4609375","3598.4609375","3598.4609375"
"24379392","3607.6875","3607.6875","3607.6875"
"24395776","3614.5625","3614.5625","3614.5625"
"24412160","3600.4453125","3600.4453125","3600.4453125"
"24428544","3615.53125","3615.53125","3615.53125"
"24444928","3609.6796875","3609.6796875","3609.6796875"
"24461312","3609.6796875","3609.6796875","3609.6796875"
"24477696","3535.0546875","3535.0546875","3535.0546875"
"24494080","3531.640625","3531.640625","3531.640625"
"24510464","3597.4765625","3597.4765625","3597.4765625"
"24526848","3549.875","3549.875","3549.875"
"24543232","3539.2578125","3539.2578125","3539.2578125"
"24559616","3532.953125","3532.953125","3532.953125"
"24576000","3569.546875","3569.546875","3569.546875"
"24592384","3592.59375","3592.59375","3592.59375"
"24608768","3609.7265625","3609.7265625","3609.7265625"
"24625152","3625.71875","3625.71875","3625.71875"
"24641536","3647.5546875","3647.5546875","3647.5546875"
"24657920","3693.7109375","3693.7109375","3693.7109375"
"24674304","3719.828125","3719.828125","3719.828125"
"24690688","3698.328125","3698.328125","3698.328125"
"24707072","3718.34375","3718.34375","3718.34375"
"24723456","3776.4375","3776.4375","3776.4375"
"24739840","3788.78125","3788.78125","3788.78125"
"24756224","3787.7265625","3787.7265625","3787.7265625"
"24772608","3798.0859375","3798.0859375","3798.0859375"
"24788992","3803.9453125","3803.9453125","3803.9453125"
"24805376","3783.9453125","3783.9453125","3783.9453125"
"24821760","3810.8203125","3810.8203125","3810.8203125"
"24838144","3792.6484375","3792.6484375","3792.6484375"
"24854528","3834.9609375","3834.9609375","3834.9609375"
"24870912","3835.5234375","3835.5234375","3835.5234375"
"24887296","3822.0859375","3822.0859375","3822.0859375"
"24903680","3848.7734375","3848.7734375","3848.7734375"
"24920064","3824.6953125","3824.6953125","3824.6953125"
"24936448","3753.375","3753.375","3753.375"
"24952832","3817.265625","3817.265625","3817.265625"
"24969216","3845.5703125","3845.5703125","3845.5703125"
"24985600","3811.5546875","3811.5546875","3811.5546875"
"25001984","3783.53125","3783.53125","3783.53125"
"25018368","3851.1171875","3851.1171875","3851.1171875"
"25034752","3849.9375","3849.9375","3849.9375"
"25051136","3847.1796875","3847.1796875","3847.1796875"
"25067520","3836.1875","3836.1875","3836.1875"
"25083904","3853.0234375","3853.0234375","3853.0234375"
"25100288","3864.71875","3864.71875","3864.71875"
"25116672","3831.6875","3831.6875","3831.6875"
"25133056","3839.421875","3839.421875","3839.421875"
"25149440","3824.75","3824.75","3824.75"
"25165824","3812.3671875","3812.3671875","3812.3671875"
"25182208","3808.5703125","3808.5703125","3808.5703125"
"25198592","3829.125","3829.125","3829.125"
"25214976","3811.078125","3811.078125","3811.078125"
"25231360","3808.1328125","3808.1328125","3808.1328125"
"25247744","3805.5234375","3805.5234375","3805.5234375"
"25264128","3756.9140625","3756.9140625","3756.9140625"
"25280512","3761.59375","3761.59375","3761.59375"
"25296896","3754.359375","3754.359375","3754.359375"
"25313280","3764.484375","3764.484375","3764.484375"
"25329664","3793.6171875","3793.6171875","3793.6171875"
"25346048","3781.5625","3781.5625","3781.5625"
"25362432","3804.3203125","3804.3203125","3804.3203125"
"25378816","3765.65625","3765.65625","3765.65625"
"25395200","3767.609375","3767.609375","3767.609375"
"25411584","3835.4765625","3835.4765625","3835.4765625"
"25427968","3801.0625","3801.0625","3801.0625"
"25444352","3775.453125","3775.453125","3775.453125"
"25460736","3767.53125","3767.53125","3767.53125"
"25477120","3800.03125","3800.03125","3800.03125"
"25493504","3779.40625","3779.40625","3779.40625"
"25509888","3774.7890625","3774.7890625","3774.7890625"
"25526272","3745.2734375","3745.2734375","3745.2734375"
"25542656","3746.3671875","3746.3671875","3746.3671875"
"25559040","3782.2109375","3782.2109375","3782.2109375"
"25575424","3761.796875","3761.796875","3761.796875"
"25591808","3767.6484375","3767.6484375","3767.6484375"
"25608192","3778.5","3778.5","3778.5"
"25624576","3783.4609375","3783.4609375","3783.4609375"
"25640960","3783.3984375","3783.3984375","3783.3984375"
"25657344","3761.515625","3761.515625","3761.515625"
"25673728","3785.0703125","3785.0703125","3785.0703125"
"25690112","3769.5859375","3769.5859375","3769.5859375"
"25706496","3804.3046875","3804.3046875","3804.3046875"
"25722880","3796.6953125","3796.6953125","3796.6953125"
"25739264","3839.78125","3839.78125","3839.78125"
"25755648","3802.9765625","3802.9765625","3802.9765625"
"25772032","3841.7265625","3841.7265625","3841.7265625"
"25788416","3829.3125","3829.3125","3829.3125"
"25804800","3782.0703125","3782.0703125","3782.0703125"
"25821184","3812.484375","3812.484375","3812.484375"
"25837568","3800.3046875","3800.3046875","3800.3046875"
"25853952","3790.8828125","3790.8828125","3790.8828125"
"25870336","3778.5078125","3778.5078125","3778.5078125"
"25886720","3759.453125","3759.453125","3759.453125"
"25903104","3774.171875","3774.171875","3774.171875"
"25919488","3759.65625","3759.65625","3759.65625"
"25935872","3725.984375","3725.984375","3725.984375"
"25952256","3683.96875","3683.96875","3683.96875"
"25968640","3690.171875","3690.171875","3690.171875"
"25985024","3719.890625","3719.890625","3719.890625"
"26001408","3707.8125","3707.8125","3707.8125"
"26017792","3693.3125","3693.3125","3693.3125"
"26034176","3690.625","3690.625","3690.625"
"26050560","3682.0546875","3682.0546875","3682.0546875"
"26066944","3685.375","3685.375","3685.375"
"26083328","3682.0859375","3682.0859375","3682.0859375"
"26099712","3673.7421875","3673.7421875","3673.7421875"
"26116096","3661.609375","3661.609375","3661.609375"
"26132480","3586.625","3586.625","3586.625"
"26148864","3551.53125","3551.53125","3551.53125"
"26165248","3493.8828125","3493.8828125","3493.8828125"
"26181632","3500.546875","3500.546875","3500.546875"
"26198016","3509.8515625","3509.8515625","3509.8515625"
"26214400","3497.484375","3497.484375","3497.484375"
"26230784","3489.3515625","3489.3515625","3489.3515625"
"26247168","3465.828125","3465.828125","3465.828125"
"26263552","3566.5625","3566.5625","3566.5625"
"26279936","3523.4609375","3523.4609375","3523.4609375"
"26296320","3547.921875","3547.921875","3547.921875"
"26312704","3534.0859375","3534.0859375","3534.0859375"
"26329088","3547.734375","3547.734375","3547.734375"
"26345472","3578.6171875","3578.6171875","3578.6171875"
"26361856","3528.359375","3528.359375","3528.359375"
"26378240","3515.9921875","3515.9921875","3515.9921875"
"26394624","3554.390625","3554.390625","3554.390625"
"26411008","3529.1328125","3529.1328125","3529.1328125"
"26427392","3525.515625","3525.515625","3525.515625"
"26443776","3553.25","3553.25","3553.25"
"26460160","3503.09375","3503.09375","3503.09375"
"26476544","3514.4375","3514.4375","3514.4375"
"26492928","3527.2421875","3527.2421875","3527.2421875"
"26509312","3547.5625","3547.5625","3547.5625"
"26525696","3557.53125","3557.53125","3557.53125"
"26542080","3596.6875","3596.6875","3596.6875"
"26558464","3627.1875","3627.1875","3627.1875"
"26574848","3613.8515625","3613.8515625","3613.8515625"
"26591232","3615.9921875","3615.9921875","3615.9921875"
"26607616","3635.140625","3635.140625","3635.140625"
"26624000","3682.53125","3682.53125","3682.53125"
"26640384","3651.2890625","3651.2890625","3651.2890625"
"26656768","3665.2421875","3665.2421875","3665.2421875"
"26673152","3669.9140625","3669.9140625","3669.9140625"
"26689536","3651.515625","3651.515625","3651.515625"
"26705920","3603.15625","3603.15625","3603.15625"
"26722304","3606.5078125","3606.5078125","3606.5078125"
"26738688","3551.4921875","3551.4921875","3551.4921875"
"26755072","3597.2734375","3597.2734375","3597.2734375"
"26771456","3557.484375","3557.484375","3557.484375"
"26787840","3455.34375","3455.34375","3455.34375"
"26804224","3484.0390625","3484.0390625","3484.0390625"
"26820608","3480.8671875","3480.8671875","3480.8671875"
"26836992","3483.484375","3483.484375","3483.484375"
"26853376","3554.7734375","3554.7734375","3554.7734375"
"26869760","3557.2265625","3557.2265625","3557.2265625"
"26886144","3585.046875","3585.046875","3585.046875"
"26902528","3605.7109375","3605.7109375","3605.7109375"
"26918912","3629.484375","3629.484375","3629.484375"
"26935296","3623.125","3623.125","3623.125"
"26951680","3612.640625","3612.640625","3612.640625"
"26968064","3612.640625","3612.640625","3612.640625"
"26984448","3613.6875","3613.6875","3613.6875"
"27000832","3591.5625","3591.5625","3591.5625"
"27017216","3605.6640625","3605.6640625","3605.6640625"
"27033600","3557.7265625","3557.7265625","3557.7265625"
"27049984","3562.515625","3562.515625","3562.515625"
"27066368","3604.3671875","3604.3671875","3604.3671875"
"27082752","3610.640625","3610.640625","3610.640625"
"27099136","3591.7578125","3591.7578125","3591.7578125"
"27115520","3591.7578125","3591.7578125","3591.7578125"
"27131904","3643.7109375","3643.7109375","3643.7109375"
"27148288","3682.09375","3682.09375","3682.09375"
"27164672","3653.9375","3653.9375","3653.9375"
"27181056","3668.5","3668.5","3668.5"
"27197440","3656.7734375","3656.7734375","3656.7734375"
"27213824","3638.5","3638.5","3638.5"
"27230208","3627.140625","3627.140625","3627.140625"
"27246592","3658.1484375","3658.1484375","3658.1484375"
"27262976","3667.515625","3667.515625","3667.515625"
"27279360","3687.1171875","3687.1171875","3687.1171875"
"27295744","3744.2109375","3744.2109375","3744.2109375"
