"Step","TrajLen","StarGunner-v5__ppo - charts/traj_len__MIN","StarGunner-v5__ppo - charts/traj_len__MAX"
"18432000","2649.578125","2649.578125","2649.578125"
"18448384","2636.9921875","2636.9921875","2636.9921875"
"18464768","2632.3984375","2632.3984375","2632.3984375"
"18481152","2633.15625","2633.15625","2633.15625"
"18497536","2632.9453125","2632.9453125","2632.9453125"
"18513920","2646.1171875","2646.1171875","2646.1171875"
"18530304","2670.1015625","2670.1015625","2670.1015625"
"18546688","2690.0234375","2690.0234375","2690.0234375"
"18563072","2690.0234375","2690.0234375","2690.0234375"
"18579456","2703.4453125","2703.4453125","2703.4453125"
"18595840","2698.875","2698.875","2698.875"
"18612224","2684.7265625","2684.7265625","2684.7265625"
"18628608","2691.0078125","2691.0078125","2691.0078125"
"18644992","2727.84375","2727.84375","2727.84375"
"18661376","2711.0703125","2711.0703125","2711.0703125"
"18677760","2726.9375","2726.9375","2726.9375"
"18694144","2723.484375","2723.484375","2723.484375"
"18710528","2706.5390625","2706.5390625","2706.5390625"
"18726912","2675.1484375","2675.1484375","2675.1484375"
"18743296","2682.2265625","2682.2265625","2682.2265625"
"18759680","2717.734375","2717.734375","2717.734375"
"18776064","2730.6640625","2730.6640625","2730.6640625"
"18792448","2750.484375","2750.484375","2750.484375"
"18808832","2770.6953125","2770.6953125","2770.6953125"
"18825216","2783.453125","2783.453125","2783.453125"
"18841600","2747.25","2747.25","2747.25"
"18857984","2769.703125","2769.703125","2769.703125"
"18874368","2770.8671875","2770.8671875","2770.8671875"
"18890752","2781.171875","2781.171875","2781.171875"
"18907136","2752.90625","2752.90625","2752.90625"
"18923520","2760.1953125","2760.1953125","2760.1953125"
"18939904","2760.96875","2760.96875","2760.96875"
"18956288","2779.3203125","2779.3203125","2779.3203125"
"18972672","2749.0078125","2749.0078125","2749.0078125"
"18989056","2739.578125","2739.578125","2739.578125"
"19005440","2731.546875","2731.546875","2731.546875"
"19021824","2731.9140625","2731.9140625","2731.9140625"
"19038208","2731.7578125","2731.7578125","2731.7578125"
"19054592","2753.375","2753.375","2753.375"
"19070976","2780.03125","2780.03125","2780.03125"
"19087360","2785.6015625","2785.6015625","2785.6015625"
"19103744","2754.984375","2754.984375","2754.984375"
"19120128","2787.4921875","2787.4921875","2787.4921875"
"19136512","2785.484375","2785.484375","2785.484375"
"19152896","2769.4453125","2769.4453125","2769.4453125"
"19169280","2811.296875","2811.296875","2811.296875"
"19185664","2839.40625","2839.40625","2839.40625"
"19202048","2819.25","2819.25","2819.25"
"19218432","2819.25","2819.25","2819.25"
"19234816","2819.4453125","2819.4453125","2819.4453125"
"19251200","2823.3046875","2823.3046875","2823.3046875"
"19267584","2806.9375","2806.9375","2806.9375"
"19283968","2772.6015625","2772.6015625","2772.6015625"
"19300352","2760.71875","2760.71875","2760.71875"
"19316736","2748.078125","2748.078125","2748.078125"
"19333120","2737","2737","2737"
"19349504","2749.8671875","2749.8671875","2749.8671875"
"19365888","2752.59375","2752.59375","2752.59375"
"19382272","2699.8046875","2699.8046875","2699.8046875"
"19398656","2753.546875","2753.546875","2753.546875"
"19415040","2739.09375","2739.09375","2739.09375"
"19431424","2752.625","2752.625","2752.625"
"19447808","2705.46875","2705.46875","2705.46875"
"19464192","2693.2578125","2693.2578125","2693.2578125"
"19480576","2690.84375","2690.84375","2690.84375"
"19496960","2677.609375","2677.609375","2677.609375"
"19513344","2669.984375","2669.984375","2669.984375"
"19529728","2655.5625","2655.5625","2655.5625"
"19546112","2626.328125","2626.328125","2626.328125"
"19562496","2604.0546875","2604.0546875","2604.0546875"
"19578880","2610","2610","2610"
"19595264","2613.4140625","2613.4140625","2613.4140625"
"19611648","2649.09375","2649.09375","2649.09375"
"19628032","2647.40625","2647.40625","2647.40625"
"19644416","2657.15625","2657.15625","2657.15625"
"19660800","2643.140625","2643.140625","2643.140625"
"19677184","2671.6640625","2671.6640625","2671.6640625"
"19693568","2665.59375","2665.59375","2665.59375"
"19709952","2696.953125","2696.953125","2696.953125"
"19726336","2706.2734375","2706.2734375","2706.2734375"
"19742720","2658.71875","2658.71875","2658.71875"
"19759104","2690.3515625","2690.3515625","2690.3515625"
"19775488","2685.796875","2685.796875","2685.796875"
"19791872","2668.9453125","2668.9453125","2668.9453125"
"19808256","2668.5546875","2668.5546875","2668.5546875"
"19824640","2692.6796875","2692.6796875","2692.6796875"
"19841024","2705.3984375","2705.3984375","2705.3984375"
"19857408","2727.6796875","2727.6796875","2727.6796875"
"19873792","2733.53125","2733.53125","2733.53125"
"19890176","2764.296875","2764.296875","2764.296875"
"19906560","2758.8671875","2758.8671875","2758.8671875"
"19922944","2759.03125","2759.03125","2759.03125"
"19939328","2750.3515625","2750.3515625","2750.3515625"
"19955712","2774.6328125","2774.6328125","2774.6328125"
"19972096","2754.78125","2754.78125","2754.78125"
"19988480","2747.734375","2747.734375","2747.734375"
"20004864","2770.0234375","2770.0234375","2770.0234375"
"20021248","2745.4609375","2745.4609375","2745.4609375"
"20037632","2775.5078125","2775.5078125","2775.5078125"
"20054016","2768.8984375","2768.8984375","2768.8984375"
"20070400","2758","2758","2758"
"20086784","2750.6796875","2750.6796875","2750.6796875"
"20103168","2740.8046875","2740.8046875","2740.8046875"
"20119552","2756.1015625","2756.1015625","2756.1015625"
"20135936","2720.296875","2720.296875","2720.296875"
"20152320","2719.9296875","2719.9296875","2719.9296875"
"20168704","2699.6484375","2699.6484375","2699.6484375"
"20185088","2677.1640625","2677.1640625","2677.1640625"
"20201472","2698.671875","2698.671875","2698.671875"
"20217856","2691.5390625","2691.5390625","2691.5390625"
"20234240","2654.3671875","2654.3671875","2654.3671875"
"20250624","2647.6015625","2647.6015625","2647.6015625"
"20267008","2596.9375","2596.9375","2596.9375"
"20283392","2582.2734375","2582.2734375","2582.2734375"
"20299776","2565.5703125","2565.5703125","2565.5703125"
"20316160","2609.7890625","2609.7890625","2609.7890625"
"20332544","2612.5390625","2612.5390625","2612.5390625"
"20348928","2598.171875","2598.171875","2598.171875"
"20365312","2586.078125","2586.078125","2586.078125"
"20381696","2577.5234375","2577.5234375","2577.5234375"
"20398080","2589.15625","2589.15625","2589.15625"
"20414464","2632.6015625","2632.6015625","2632.6015625"
"20430848","2650.328125","2650.328125","2650.328125"
"20447232","2674.4296875","2674.4296875","2674.4296875"
"20463616","2682.7734375","2682.7734375","2682.7734375"
"20480000","2696.4453125","2696.4453125","2696.4453125"
"20496384","2703.25","2703.25","2703.25"
"20512768","2667.90625","2667.90625","2667.90625"
"20529152","2650.28125","2650.28125","2650.28125"
"20545536","2693.3671875","2693.3671875","2693.3671875"
"20561920","2704.546875","2704.546875","2704.546875"
"20578304","2719.546875","2719.546875","2719.546875"
"20594688","2757.6484375","2757.6484375","2757.6484375"
"20611072","2785.78125","2785.78125","2785.78125"
"20627456","2832.2421875","2832.2421875","2832.2421875"
"20643840","2883.6171875","2883.6171875","2883.6171875"
"20660224","2897.3515625","2897.3515625","2897.3515625"
"20676608","2881.078125","2881.078125","2881.078125"
"20692992","2882.9296875","2882.9296875","2882.9296875"
"20709376","2929.8984375","2929.8984375","2929.8984375"
"20725760","2952.0703125","2952.0703125","2952.0703125"
"20742144","2929.7578125","2929.7578125","2929.7578125"
"20758528","2896.28125","2896.28125","2896.28125"
"20774912","2873.84375","2873.84375","2873.84375"
"20791296","2851.21875","2851.21875","2851.21875"
"20807680","2888.1640625","2888.1640625","2888.1640625"
"20824064","2877.328125","2877.328125","2877.328125"
"20840448","2888.8828125","2888.8828125","2888.8828125"
"20856832","2891.125","2891.125","2891.125"
"20873216","2881.015625","2881.015625","2881.015625"
"20889600","2826.328125","2826.328125","2826.328125"
"20905984","2818.546875","2818.546875","2818.546875"
"20922368","2781.7578125","2781.7578125","2781.7578125"
"20938752","2761.3828125","2761.3828125","2761.3828125"
"20955136","2743.7421875","2743.7421875","2743.7421875"
"20971520","2746.3515625","2746.3515625","2746.3515625"
"20987904","2739.7421875","2739.7421875","2739.7421875"
"21004288","2762.0859375","2762.0859375","2762.0859375"
"21020672","2748.9765625","2748.9765625","2748.9765625"
"21037056","2756.3125","2756.3125","2756.3125"
"21053440","2782.0703125","2782.0703125","2782.0703125"
"21069824","2780.7421875","2780.7421875","2780.7421875"
"21086208","2726.7734375","2726.7734375","2726.7734375"
"21102592","2706.859375","2706.859375","2706.859375"
"21118976","2738.90625","2738.90625","2738.90625"
"21135360","2782.1796875","2782.1796875","2782.1796875"
"21151744","2792.7578125","2792.7578125","2792.7578125"
"21168128","2792.7578125","2792.7578125","2792.7578125"
"21184512","2776.2890625","2776.2890625","2776.2890625"
"21200896","2797.6796875","2797.6796875","2797.6796875"
"21217280","2804.3046875","2804.3046875","2804.3046875"
"21233664","2809.890625","2809.890625","2809.890625"
"21250048","2858.96875","2858.96875","2858.96875"
"21266432","2865.015625","2865.015625","2865.015625"
"21282816","2877.7421875","2877.7421875","2877.7421875"
"21299200","2890.1015625","2890.1015625","2890.1015625"
"21315584","2901.4609375","2901.4609375","2901.4609375"
"21331968","2903.1796875","2903.1796875","2903.1796875"
"21348352","2913.34375","2913.34375","2913.34375"
"21364736","2954.6328125","2954.6328125","2954.6328125"
"21381120","2979.8203125","2979.8203125","2979.8203125"
"21397504","2997.8203125","2997.8203125","2997.8203125"
"21413888","2950.3828125","2950.3828125","2950.3828125"
"21430272","2990.4140625","2990.4140625","2990.4140625"
"21446656","2997.5","2997.5","2997.5"
"21463040","2987.90625","2987.90625","2987.90625"
"21479424","2984.28125","2984.28125","2984.28125"
"21495808","3002.4453125","3002.4453125","3002.4453125"
"21512192","2958.0078125","2958.0078125","2958.0078125"
"21528576","2963.2890625","2963.2890625","2963.2890625"
"21544960","2934.6484375","2934.6484375","2934.6484375"
"21561344","2934.1640625","2934.1640625","2934.1640625"
"21577728","2912.6484375","2912.6484375","2912.6484375"
"21594112","2890.3046875","2890.3046875","2890.3046875"
"21610496","2888.2109375","2888.2109375","2888.2109375"
"21626880","2904.2421875","2904.2421875","2904.2421875"
"21643264","2880.6796875","2880.6796875","2880.6796875"
"21659648","2889.84375","2889.84375","2889.84375"
"21676032","2894.7734375","2894.7734375","2894.7734375"
"21692416","2873.0078125","2873.0078125","2873.0078125"
"21708800","2864.109375","2864.109375","2864.109375"
"21725184","2853.609375","2853.609375","2853.609375"
"21741568","2841.3359375","2841.3359375","2841.3359375"
"21757952","2860.65625","2860.65625","2860.65625"
"21774336","2846.8125","2846.8125","2846.8125"
"21790720","2867.2109375","2867.2109375","2867.2109375"
"21807104","2867.421875","2867.421875","2867.421875"
"21823488","2828.21875","2828.21875","2828.21875"
"21839872","2827.4296875","2827.4296875","2827.4296875"
"21856256","2830.0703125","2830.0703125","2830.0703125"
"21872640","2864.03125","2864.03125","2864.03125"
"21889024","2860.3203125","2860.3203125","2860.3203125"
"21905408","2875.3515625","2875.3515625","2875.3515625"
"21921792","2879.9453125","2879.9453125","2879.9453125"
"21938176","2920.7421875","2920.7421875","2920.7421875"
"21954560","2902.4921875","2902.4921875","2902.4921875"
"21970944","2900.9609375","2900.9609375","2900.9609375"
"21987328","2941.296875","2941.296875","2941.296875"
"22003712","2978.15625","2978.15625","2978.15625"
"22020096","2983.2734375","2983.2734375","2983.2734375"
"22036480","2995.7421875","2995.7421875","2995.7421875"
"22052864","2982.34375","2982.34375","2982.34375"
"22069248","3025.6796875","3025.6796875","3025.6796875"
"22085632","3018.421875","3018.421875","3018.421875"
"22102016","3005.2109375","3005.2109375","3005.2109375"
"22118400","2991.46875","2991.46875","2991.46875"
"22134784","2992.015625","2992.015625","2992.015625"
"22151168","3016.1328125","3016.1328125","3016.1328125"
"22167552","2989.6484375","2989.6484375","2989.6484375"
"22183936","2991.203125","2991.203125","2991.203125"
"22200320","2999.1953125","2999.1953125","2999.1953125"
"22216704","2989.734375","2989.734375","2989.734375"
"22233088","2989.109375","2989.109375","2989.109375"
"22249472","2990.40625","2990.40625","2990.40625"
"22265856","2951.4140625","2951.4140625","2951.4140625"
"22282240","2953.4609375","2953.4609375","2953.4609375"
"22298624","2943.859375","2943.859375","2943.859375"
"22315008","2984.2890625","2984.2890625","2984.2890625"
"22331392","2973.328125","2973.328125","2973.328125"
"22347776","2994.71875","2994.71875","2994.71875"
"22364160","2962.8671875","2962.8671875","2962.8671875"
"22380544","2973.1640625","2973.1640625","2973.1640625"
"22396928","2981.390625","2981.390625","2981.390625"
"22413312","2956.125","2956.125","2956.125"
"22429696","2982.15625","2982.15625","2982.15625"
"22446080","2948.703125","2948.703125","2948.703125"
"22462464","2973.2421875","2973.2421875","2973.2421875"
"22478848","2987.2734375","2987.2734375","2987.2734375"
"22495232","3015.671875","3015.671875","3015.671875"
"22511616","3024.71875","3024.71875","3024.71875"
"22528000","3018.4296875","3018.4296875","3018.4296875"
"22544384","3018.2890625","3018.2890625","3018.2890625"
"22560768","3034.5703125","3034.5703125","3034.5703125"
"22577152","3059.0703125","3059.0703125","3059.0703125"
"22593536","3042.7265625","3042.7265625","3042.7265625"
"22609920","3058.140625","3058.140625","3058.140625"
"22626304","3062.453125","3062.453125","3062.453125"
"22642688","3065.125","3065.125","3065.125"
"22659072","3055.765625","3055.765625","3055.765625"
"22675456","3095.5859375","3095.5859375","3095.5859375"
"22691840","3080.8515625","3080.8515625","3080.8515625"
"22708224","3090.390625","3090.390625","3090.390625"
"22724608","3069.515625","3069.515625","3069.515625"
"22740992","3067.1484375","3067.1484375","3067.1484375"
"22757376","3073.5390625","3073.5390625","3073.5390625"
"22773760","3127.828125","3127.828125","3127.828125"
"22790144","3138.6484375","3138.6484375","3138.6484375"
"22806528","3128.5859375","3128.5859375","3128.5859375"
"22822912","3149.953125","3149.953125","3149.953125"
"22839296","3133.453125","3133.453125","3133.453125"
"22855680","3157.5625","3157.5625","3157.5625"
"22872064","3151.0703125","3151.0703125","3151.0703125"
"22888448","3169.953125","3169.953125","3169.953125"
"22904832","3168.84375","3168.84375","3168.84375"
"22921216","3153.6015625","3153.6015625","3153.6015625"
"22937600","3177.3984375","3177.3984375","3177.3984375"
"22953984","3184.8515625","3184.8515625","3184.8515625"
"22970368","3196.8984375","3196.8984375","3196.8984375"
"22986752","3172.6328125","3172.6328125","3172.6328125"
"23003136","3181.65625","3181.65625","3181.65625"
"23019520","3196.9921875","3196.9921875","3196.9921875"
"23035904","3198.7421875","3198.7421875","3198.7421875"
"23052288","3209.65625","3209.65625","3209.65625"
"23068672","3244.2890625","3244.2890625","3244.2890625"
"23085056","3261.09375","3261.09375","3261.09375"
"23101440","3287.3515625","3287.3515625","3287.3515625"
"23117824","3262.546875","3262.546875","3262.546875"
"23134208","3229.7109375","3229.7109375","3229.7109375"
"23150592","3244.953125","3244.953125","3244.953125"
"23166976","3197.546875","3197.546875","3197.546875"
"23183360","3200.9609375","3200.9609375","3200.9609375"
"23199744","3162.09375","3162.09375","3162.09375"
"23216128","3170.109375","3170.109375","3170.109375"
"23232512","3157.1484375","3157.1484375","3157.1484375"
"23248896","3169.2109375","3169.2109375","3169.2109375"
"23265280","3160.0078125","3160.0078125","3160.0078125"
"23281664","3145.953125","3145.953125","3145.953125"
"23298048","3159.1484375","3159.1484375","3159.1484375"
"23314432","3159.4921875","3159.4921875","3159.4921875"
"23330816","3172.9921875","3172.9921875","3172.9921875"
"23347200","3172.1015625","3172.1015625","3172.1015625"
"23363584","3151.7265625","3151.7265625","3151.7265625"
"23379968","3149.5078125","3149.5078125","3149.5078125"
"23396352","3171.9921875","3171.9921875","3171.9921875"
"23412736","3211.3125","3211.3125","3211.3125"
"23429120","3227.765625","3227.765625","3227.765625"
"23445504","3185.953125","3185.953125","3185.953125"
"23461888","3190.8671875","3190.8671875","3190.8671875"
"23478272","3199.546875","3199.546875","3199.546875"
"23494656","3186.1484375","3186.1484375","3186.1484375"
"23511040","3192.609375","3192.609375","3192.609375"
"23527424","3213.890625","3213.890625","3213.890625"
"23543808","3162.1328125","3162.1328125","3162.1328125"
"23560192","3196.6640625","3196.6640625","3196.6640625"
"23576576","3185.3984375","3185.3984375","3185.3984375"
"23592960","3167.578125","3167.578125","3167.578125"
"23609344","3143.8125","3143.8125","3143.8125"
"23625728","3162.671875","3162.671875","3162.671875"
"23642112","3172.828125","3172.828125","3172.828125"
"23658496","3162.1796875","3162.1796875","3162.1796875"
"23674880","3128.25","3128.25","3128.25"
"23691264","3107.6796875","3107.6796875","3107.6796875"
"23707648","3122.5390625","3122.5390625","3122.5390625"
"23724032","3137.7109375","3137.7109375","3137.7109375"
"23740416","3117.875","3117.875","3117.875"
"23756800","3117.921875","3117.921875","3117.921875"
"23773184","3124.546875","3124.546875","3124.546875"
"23789568","3128.8828125","3128.8828125","3128.8828125"
"23805952","3112.6484375","3112.6484375","3112.6484375"
"23822336","3102.609375","3102.609375","3102.609375"
"23838720","3105.4140625","3105.4140625","3105.4140625"
"23855104","3109.5859375","3109.5859375","3109.5859375"
"23871488","3104.8046875","3104.8046875","3104.8046875"
"23887872","3120.0234375","3120.0234375","3120.0234375"
"23904256","3096.9921875","3096.9921875","3096.9921875"
"23920640","3126.390625","3126.390625","3126.390625"
"23937024","3117.96875","3117.96875","3117.96875"
"23953408","3178.671875","3178.671875","3178.671875"
"23969792","3154.078125","3154.078125","3154.078125"
"23986176","3152.8671875","3152.8671875","3152.8671875"
"24002560","3164.8046875","3164.8046875","3164.8046875"
"24018944","3190.875","3190.875","3190.875"
"24035328","3224.375","3224.375","3224.375"
"24051712","3218.4765625","3218.4765625","3218.4765625"
"24068096","3218.265625","3218.265625","3218.265625"
"24084480","3245.3984375","3245.3984375","3245.3984375"
"24100864","3219.234375","3219.234375","3219.234375"
"24117248","3229.1796875","3229.1796875","3229.1796875"
"24133632","3200.8671875","3200.8671875","3200.8671875"
"24150016","3190.296875","3190.296875","3190.296875"
"24166400","3224.7421875","3224.7421875","3224.7421875"
"24182784","3216.921875","3216.921875","3216.921875"
"24199168","3204.359375","3204.359375","3204.359375"
"24215552","3205.890625","3205.890625","3205.890625"
"24231936","3181.9453125","3181.9453125","3181.9453125"
"24248320","3212.1328125","3212.1328125","3212.1328125"
"24264704","3179.171875","3179.171875","3179.171875"
"24281088","3170.484375","3170.484375","3170.484375"
"24297472","3173.7109375","3173.7109375","3173.7109375"
"24313856","3165.1171875","3165.1171875","3165.1171875"
"24330240","3149.0625","3149.0625","3149.0625"
"24346624","3141.8515625","3141.8515625","3141.8515625"
"24363008","3146.6171875","3146.6171875","3146.6171875"
"24379392","3162.7578125","3162.7578125","3162.7578125"
"24395776","3153.7265625","3153.7265625","3153.7265625"
"24412160","3152.8515625","3152.8515625","3152.8515625"
"24428544","3118.203125","3118.203125","3118.203125"
"24444928","3130.203125","3130.203125","3130.203125"
"24461312","3113.96875","3113.96875","3113.96875"
"24477696","3128.3671875","3128.3671875","3128.3671875"
"24494080","3121.6640625","3121.6640625","3121.6640625"
"24510464","3139.859375","3139.859375","3139.859375"
"24526848","3144.21875","3144.21875","3144.21875"
"24543232","3144.21875","3144.21875","3144.21875"
"24559616","3162.9375","3162.9375","3162.9375"
"24576000","3143.9765625","3143.9765625","3143.9765625"
"24592384","3191.9375","3191.9375","3191.9375"
"24608768","3191.9375","3191.9375","3191.9375"
"24625152","3183.28125","3183.28125","3183.28125"
"24641536","3216.6796875","3216.6796875","3216.6796875"
"24657920","3216.234375","3216.234375","3216.234375"
"24674304","3210.140625","3210.140625","3210.140625"
"24690688","3201.1953125","3201.1953125","3201.1953125"
"24707072","3197.3671875","3197.3671875","3197.3671875"
"24723456","3206.265625","3206.265625","3206.265625"
"24739840","3215.484375","3215.484375","3215.484375"
"24756224","3238.203125","3238.203125","3238.203125"
"24772608","3242.8046875","3242.8046875","3242.8046875"
"24788992","3295.5625","3295.5625","3295.5625"
"24805376","3300.015625","3300.015625","3300.015625"
"24821760","3280.0703125","3280.0703125","3280.0703125"
"24838144","3278.734375","3278.734375","3278.734375"
"24854528","3285.3515625","3285.3515625","3285.3515625"
"24870912","3298.3359375","3298.3359375","3298.3359375"
"24887296","3287.2421875","3287.2421875","3287.2421875"
"24903680","3315.140625","3315.140625","3315.140625"
"24920064","3322.0078125","3322.0078125","3322.0078125"
"24936448","3306.0390625","3306.0390625","3306.0390625"
"24952832","3283.5625","3283.5625","3283.5625"
"24969216","3277.0078125","3277.0078125","3277.0078125"
"24985600","3295.9765625","3295.9765625","3295.9765625"
"25001984","3285.3984375","3285.3984375","3285.3984375"
"25018368","3275.1875","3275.1875","3275.1875"
"25034752","3270.578125","3270.578125","3270.578125"
"25051136","3254.328125","3254.328125","3254.328125"
"25067520","3241.6953125","3241.6953125","3241.6953125"
"25083904","3239.59375","3239.59375","3239.59375"
"25100288","3264.9453125","3264.9453125","3264.9453125"
"25116672","3262.6328125","3262.6328125","3262.6328125"
"25133056","3263.7109375","3263.7109375","3263.7109375"
"25149440","3272.328125","3272.328125","3272.328125"
"25165824","3272.296875","3272.296875","3272.296875"
"25182208","3230.3125","3230.3125","3230.3125"
"25198592","3207.390625","3207.390625","3207.390625"
"25214976","3197.953125","3197.953125","3197.953125"
"25231360","3211.515625","3211.515625","3211.515625"
"25247744","3202.265625","3202.265625","3202.265625"
"25264128","3211.5234375","3211.5234375","3211.5234375"
"25280512","3202.2421875","3202.2421875","3202.2421875"
"25296896","3212.6015625","3212.6015625","3212.6015625"
"25313280","3179.671875","3179.671875","3179.671875"
"25329664","3176.2578125","3176.2578125","3176.2578125"
"25346048","3157.453125","3157.453125","3157.453125"
"25362432","3160.265625","3160.265625","3160.265625"
"25378816","3176.4140625","3176.4140625","3176.4140625"
"25395200","3184.640625","3184.640625","3184.640625"
"25411584","3170.7109375","3170.7109375","3170.7109375"
"25427968","3196.046875","3196.046875","3196.046875"
"25444352","3194.140625","3194.140625","3194.140625"
"25460736","3200.6328125","3200.6328125","3200.6328125"
"25477120","3167.9453125","3167.9453125","3167.9453125"
"25493504","3154.921875","3154.921875","3154.921875"
"25509888","3155.1328125","3155.1328125","3155.1328125"
"25526272","3174.3046875","3174.3046875","3174.3046875"
"25542656","3156.375","3156.375","3156.375"
"25559040","3132.3828125","3132.3828125","3132.3828125"
"25575424","3115.8984375","3115.8984375","3115.8984375"
"25591808","3154.4921875","3154.4921875","3154.4921875"
"25608192","3153.625","3153.625","3153.625"
"25624576","3181.7890625","3181.7890625","3181.7890625"
"25640960","3171.5625","3171.5625","3171.5625"
"25657344","3199.0703125","3199.0703125","3199.0703125"
"25673728","3167.6484375","3167.6484375","3167.6484375"
"25690112","3181.6796875","3181.6796875","3181.6796875"
"25706496","3178.7578125","3178.7578125","3178.7578125"
"25722880","3181.40625","3181.40625","3181.40625"
"25739264","3189.9609375","3189.9609375","3189.9609375"
"25755648","3210.7421875","3210.7421875","3210.7421875"
"25772032","3215.7109375","3215.7109375","3215.7109375"
"25788416","3189.53125","3189.53125","3189.53125"
"25804800","3196.5","3196.5","3196.5"
"25821184","3197.65625","3197.65625","3197.65625"
"25837568","3177.03125","3177.03125","3177.03125"
"25853952","3160.609375","3160.609375","3160.609375"
"25870336","3209.46875","3209.46875","3209.46875"
"25886720","3229.046875","3229.046875","3229.046875"
"25903104","3232.7421875","3232.7421875","3232.7421875"
"25919488","3199.9453125","3199.9453125","3199.9453125"
"25935872","3199.9453125","3199.9453125","3199.9453125"
"25952256","3214.21875","3214.21875","3214.21875"
"25968640","3227.3046875","3227.3046875","3227.3046875"
"25985024","3231.3984375","3231.3984375","3231.3984375"
"26001408","3242.1640625","3242.1640625","3242.1640625"
"26017792","3210.046875","3210.046875","3210.046875"
"26034176","3201.5390625","3201.5390625","3201.5390625"
"26050560","3205.4375","3205.4375","3205.4375"
"26066944","3178.71875","3178.71875","3178.71875"
"26083328","3186.75","3186.75","3186.75"
"26099712","3182.390625","3182.390625","3182.390625"
"26116096","3168.40625","3168.40625","3168.40625"
"26132480","3141.1796875","3141.1796875","3141.1796875"
"26148864","3091.7109375","3091.7109375","3091.7109375"
"26165248","3117.8515625","3117.8515625","3117.8515625"
"26181632","3125.9140625","3125.9140625","3125.9140625"
"26198016","3127","3127","3127"
"26214400","3089.8671875","3089.8671875","3089.8671875"
"26230784","3099.796875","3099.796875","3099.796875"
"26247168","3103.3515625","3103.3515625","3103.3515625"
"26263552","3084.1015625","3084.1015625","3084.1015625"
"26279936","3071.71875","3071.71875","3071.71875"
"26296320","3034.1953125","3034.1953125","3034.1953125"
"26312704","2996.9765625","2996.9765625","2996.9765625"
"26329088","3004.6171875","3004.6171875","3004.6171875"
"26345472","3030.9140625","3030.9140625","3030.9140625"
"26361856","2992.5234375","2992.5234375","2992.5234375"
"26378240","3009.4296875","3009.4296875","3009.4296875"
"26394624","3010.0859375","3010.0859375","3010.0859375"
"26411008","2995.828125","2995.828125","2995.828125"
"26427392","3013.1328125","3013.1328125","3013.1328125"
"26443776","3020.171875","3020.171875","3020.171875"
"26460160","3004.6328125","3004.6328125","3004.6328125"
"26476544","3013.1015625","3013.1015625","3013.1015625"
"26492928","2988.5859375","2988.5859375","2988.5859375"
"26509312","2966.515625","2966.515625","2966.515625"
"26525696","2981.9921875","2981.9921875","2981.9921875"
"26542080","3001.9921875","3001.9921875","3001.9921875"
"26558464","3001.6875","3001.6875","3001.6875"
"26574848","3017.6953125","3017.6953125","3017.6953125"
"26591232","2945.578125","2945.578125","2945.578125"
"26607616","2983.5","2983.5","2983.5"
"26624000","2997.765625","2997.765625","2997.765625"
"26640384","3000.0234375","3000.0234375","3000.0234375"
"26656768","3011.9609375","3011.9609375","3011.9609375"
"26673152","2988.4453125","2988.4453125","2988.4453125"
"26689536","2983.4296875","2983.4296875","2983.4296875"
"26705920","3063.1484375","3063.1484375","3063.1484375"
"26722304","3033.640625","3033.640625","3033.640625"
"26738688","3044.171875","3044.171875","3044.171875"
"26755072","3009.90625","3009.90625","3009.90625"
"26771456","3026.1953125","3026.1953125","3026.1953125"
"26787840","3032.7265625","3032.7265625","3032.7265625"
"26804224","3027.1484375","3027.1484375","3027.1484375"
"26820608","2996.6875","2996.6875","2996.6875"
"26836992","3063.8359375","3063.8359375","3063.8359375"
"26853376","3065.8359375","3065.8359375","3065.8359375"
"26869760","3031.3359375","3031.3359375","3031.3359375"
"26886144","3029.1875","3029.1875","3029.1875"
"26902528","3043.4765625","3043.4765625","3043.4765625"
"26918912","3041.5625","3041.5625","3041.5625"
"26935296","3032.515625","3032.515625","3032.515625"
"26951680","3008.609375","3008.609375","3008.609375"
"26968064","2985.03125","2985.03125","2985.03125"
"26984448","2985.4765625","2985.4765625","2985.4765625"
"27000832","2995.421875","2995.421875","2995.421875"
"27017216","3009.796875","3009.796875","3009.796875"
"27033600","3012.4765625","3012.4765625","3012.4765625"
"27049984","3015.265625","3015.265625","3015.265625"
"27066368","3034.2578125","3034.2578125","3034.2578125"
"27082752","3077.1328125","3077.1328125","3077.1328125"
"27099136","3070.3515625","3070.3515625","3070.3515625"
"27115520","3123.4765625","3123.4765625","3123.4765625"
"27131904","3101.765625","3101.765625","3101.765625"
"27148288","3149.5234375","3149.5234375","3149.5234375"
"27164672","3171.3515625","3171.3515625","3171.3515625"
"27181056","3193.625","3193.625","3193.625"
"27197440","3195.7578125","3195.7578125","3195.7578125"
"27213824","3189.25","3189.25","3189.25"
"27230208","3183.421875","3183.421875","3183.421875"
"27246592","3154.78125","3154.78125","3154.78125"
"27262976","3176.453125","3176.453125","3176.453125"
"27279360","3234.7109375","3234.7109375","3234.7109375"
"27295744","3246.0625","3246.0625","3246.0625"
"27312128","3278.5390625","3278.5390625","3278.5390625"
"27328512","3295.5","3295.5","3295.5"
"27344896","3322.953125","3322.953125","3322.953125"
"27361280","3361.65625","3361.65625","3361.65625"
"27377664","3371.2265625","3371.2265625","3371.2265625"
"27394048","3454.859375","3454.859375","3454.859375"
