"Step","TrajLen","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MIN","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MAX"
"18235392","1795.1015625","1795.1015625","1795.1015625"
"18251776","1829.96875","1829.96875","1829.96875"
"18268160","1856.4375","1856.4375","1856.4375"
"18284544","1879.75","1879.75","1879.75"
"18300928","1922.546875","1922.546875","1922.546875"
"18317312","1875.984375","1875.984375","1875.984375"
"18333696","1901.1328125","1901.1328125","1901.1328125"
"18350080","1847.5","1847.5","1847.5"
"18366464","1834.84375","1834.84375","1834.84375"
"18382848","1842.0390625","1842.0390625","1842.0390625"
"18399232","1832.5","1832.5","1832.5"
"18415616","1820.1953125","1820.1953125","1820.1953125"
"18432000","1778.2109375","1778.2109375","1778.2109375"
"18448384","1771.1484375","1771.1484375","1771.1484375"
"18464768","1779.2109375","1779.2109375","1779.2109375"
"18481152","1702.71875","1702.71875","1702.71875"
"18497536","1676.109375","1676.109375","1676.109375"
"18513920","1680.7890625","1680.7890625","1680.7890625"
"18530304","1659.6015625","1659.6015625","1659.6015625"
"18546688","1648.7109375","1648.7109375","1648.7109375"
"18563072","1658.6953125","1658.6953125","1658.6953125"
"18579456","1667.453125","1667.453125","1667.453125"
"18595840","1686.21875","1686.21875","1686.21875"
"18612224","1674.4296875","1674.4296875","1674.4296875"
"18628608","1693.1875","1693.1875","1693.1875"
"18644992","1714.21875","1714.21875","1714.21875"
"18661376","1686.3671875","1686.3671875","1686.3671875"
"18677760","1705.6171875","1705.6171875","1705.6171875"
"18694144","1696.953125","1696.953125","1696.953125"
"18710528","1729.2421875","1729.2421875","1729.2421875"
"18726912","1743.921875","1743.921875","1743.921875"
"18743296","1709.359375","1709.359375","1709.359375"
"18759680","1795.5078125","1795.5078125","1795.5078125"
"18776064","1778.0703125","1778.0703125","1778.0703125"
"18792448","1751.59375","1751.59375","1751.59375"
"18808832","1786.5","1786.5","1786.5"
"18825216","1830.453125","1830.453125","1830.453125"
"18841600","1838.453125","1838.453125","1838.453125"
"18857984","1808.390625","1808.390625","1808.390625"
"18874368","1822.8125","1822.8125","1822.8125"
"18890752","1830","1830","1830"
"18907136","1824.03125","1824.03125","1824.03125"
"18923520","1860.296875","1860.296875","1860.296875"
"18939904","1857.609375","1857.609375","1857.609375"
"18956288","1817.0625","1817.0625","1817.0625"
"18972672","1853.6953125","1853.6953125","1853.6953125"
"18989056","1866.421875","1866.421875","1866.421875"
"19005440","1806.09375","1806.09375","1806.09375"
"19021824","1849.5859375","1849.5859375","1849.5859375"
"19038208","1861.2421875","1861.2421875","1861.2421875"
"19054592","1859.125","1859.125","1859.125"
"19070976","1808.6953125","1808.6953125","1808.6953125"
"19087360","1836.09375","1836.09375","1836.09375"
"19103744","1861.015625","1861.015625","1861.015625"
"19120128","1844.84375","1844.84375","1844.84375"
"19136512","1842.5078125","1842.5078125","1842.5078125"
"19152896","1816.9609375","1816.9609375","1816.9609375"
"19169280","1824.078125","1824.078125","1824.078125"
"19185664","1830.7109375","1830.7109375","1830.7109375"
"19202048","1806.640625","1806.640625","1806.640625"
"19218432","1820.2734375","1820.2734375","1820.2734375"
"19234816","1810.9375","1810.9375","1810.9375"
"19251200","1803.234375","1803.234375","1803.234375"
"19267584","1801.6328125","1801.6328125","1801.6328125"
"19283968","1832.1015625","1832.1015625","1832.1015625"
"19300352","1837.9609375","1837.9609375","1837.9609375"
"19316736","1859.078125","1859.078125","1859.078125"
"19333120","1819.3984375","1819.3984375","1819.3984375"
"19349504","1809.0546875","1809.0546875","1809.0546875"
"19365888","1785.5234375","1785.5234375","1785.5234375"
"19382272","1791.1640625","1791.1640625","1791.1640625"
"19398656","1783.9375","1783.9375","1783.9375"
"19415040","1800.8046875","1800.8046875","1800.8046875"
"19431424","1804.8203125","1804.8203125","1804.8203125"
"19447808","1828.3671875","1828.3671875","1828.3671875"
"19464192","1839.46875","1839.46875","1839.46875"
"19480576","1871.2421875","1871.2421875","1871.2421875"
"19496960","1867.6328125","1867.6328125","1867.6328125"
"19513344","1838.546875","1838.546875","1838.546875"
"19529728","1785.28125","1785.28125","1785.28125"
"19546112","1790.4453125","1790.4453125","1790.4453125"
"19562496","1798.28125","1798.28125","1798.28125"
"19578880","1824.5078125","1824.5078125","1824.5078125"
"19595264","1862.7421875","1862.7421875","1862.7421875"
"19611648","1865.5546875","1865.5546875","1865.5546875"
"19628032","1854.5546875","1854.5546875","1854.5546875"
"19644416","1887.515625","1887.515625","1887.515625"
"19660800","1834.9765625","1834.9765625","1834.9765625"
"19677184","1780.171875","1780.171875","1780.171875"
"19693568","1727.5234375","1727.5234375","1727.5234375"
"19709952","1691.0234375","1691.0234375","1691.0234375"
"19726336","1686.796875","1686.796875","1686.796875"
"19742720","1693.59375","1693.59375","1693.59375"
"19759104","1694.9453125","1694.9453125","1694.9453125"
"19775488","1694.921875","1694.921875","1694.921875"
"19791872","1684.8125","1684.8125","1684.8125"
"19808256","1604.671875","1604.671875","1604.671875"
"19824640","1602.1484375","1602.1484375","1602.1484375"
"19841024","1650.0625","1650.0625","1650.0625"
"19857408","1626.453125","1626.453125","1626.453125"
"19873792","1644.9609375","1644.9609375","1644.9609375"
"19890176","1623.6015625","1623.6015625","1623.6015625"
"19906560","1615.1171875","1615.1171875","1615.1171875"
"19922944","1621.828125","1621.828125","1621.828125"
"19939328","1649.3359375","1649.3359375","1649.3359375"
"19955712","1675.4921875","1675.4921875","1675.4921875"
"19972096","1688.9609375","1688.9609375","1688.9609375"
"19988480","1685.3515625","1685.3515625","1685.3515625"
"20004864","1698.0703125","1698.0703125","1698.0703125"
"20021248","1737.7578125","1737.7578125","1737.7578125"
"20037632","1757.3984375","1757.3984375","1757.3984375"
"20054016","1723.1953125","1723.1953125","1723.1953125"
"20070400","1738.34375","1738.34375","1738.34375"
"20086784","1704.59375","1704.59375","1704.59375"
"20103168","1709.8125","1709.8125","1709.8125"
"20119552","1719.96875","1719.96875","1719.96875"
"20135936","1751.96875","1751.96875","1751.96875"
"20152320","1736.3359375","1736.3359375","1736.3359375"
"20168704","1757.171875","1757.171875","1757.171875"
"20185088","1743.984375","1743.984375","1743.984375"
"20201472","1708.34375","1708.34375","1708.34375"
"20217856","1687.8125","1687.8125","1687.8125"
"20234240","1693.2421875","1693.2421875","1693.2421875"
"20250624","1696.515625","1696.515625","1696.515625"
"20267008","1670.546875","1670.546875","1670.546875"
"20283392","1689.25","1689.25","1689.25"
"20299776","1728.9765625","1728.9765625","1728.9765625"
"20316160","1744.59375","1744.59375","1744.59375"
"20332544","1766.796875","1766.796875","1766.796875"
"20348928","1813.6484375","1813.6484375","1813.6484375"
"20365312","1789.65625","1789.65625","1789.65625"
"20381696","1786.0546875","1786.0546875","1786.0546875"
"20398080","1821.7421875","1821.7421875","1821.7421875"
"20414464","1821.6953125","1821.6953125","1821.6953125"
"20430848","1831.5859375","1831.5859375","1831.5859375"
"20447232","1857.8203125","1857.8203125","1857.8203125"
"20463616","1847.7734375","1847.7734375","1847.7734375"
"20480000","1868.6953125","1868.6953125","1868.6953125"
"20496384","1848.234375","1848.234375","1848.234375"
"20512768","1832.4296875","1832.4296875","1832.4296875"
"20529152","1828.0390625","1828.0390625","1828.0390625"
"20545536","1790.140625","1790.140625","1790.140625"
"20561920","1776.5625","1776.5625","1776.5625"
"20578304","1750.96875","1750.96875","1750.96875"
"20594688","1739.6875","1739.6875","1739.6875"
"20611072","1737.0859375","1737.0859375","1737.0859375"
"20627456","1726.6015625","1726.6015625","1726.6015625"
"20643840","1724.6640625","1724.6640625","1724.6640625"
"20660224","1718.203125","1718.203125","1718.203125"
"20676608","1722.40625","1722.40625","1722.40625"
"20692992","1694.765625","1694.765625","1694.765625"
"20709376","1714.359375","1714.359375","1714.359375"
"20725760","1701.3984375","1701.3984375","1701.3984375"
"20742144","1737.8046875","1737.8046875","1737.8046875"
"20758528","1730.203125","1730.203125","1730.203125"
"20774912","1734.6328125","1734.6328125","1734.6328125"
"20791296","1756.5703125","1756.5703125","1756.5703125"
"20807680","1767","1767","1767"
"20824064","1779.859375","1779.859375","1779.859375"
"20840448","1767.828125","1767.828125","1767.828125"
"20856832","1750.3515625","1750.3515625","1750.3515625"
"20873216","1770.2109375","1770.2109375","1770.2109375"
"20889600","1797.25","1797.25","1797.25"
"20905984","1800.5","1800.5","1800.5"
"20922368","1791.1015625","1791.1015625","1791.1015625"
"20938752","1773.6484375","1773.6484375","1773.6484375"
"20955136","1785.6484375","1785.6484375","1785.6484375"
"20971520","1791.2421875","1791.2421875","1791.2421875"
"20987904","1774.65625","1774.65625","1774.65625"
"21004288","1753.515625","1753.515625","1753.515625"
"21020672","1748.34375","1748.34375","1748.34375"
"21037056","1740.0546875","1740.0546875","1740.0546875"
"21053440","1742.21875","1742.21875","1742.21875"
"21069824","1738.6171875","1738.6171875","1738.6171875"
"21086208","1708.84375","1708.84375","1708.84375"
"21102592","1708.359375","1708.359375","1708.359375"
"21118976","1715.078125","1715.078125","1715.078125"
"21135360","1713.46875","1713.46875","1713.46875"
"21151744","1685.4921875","1685.4921875","1685.4921875"
"21168128","1733.828125","1733.828125","1733.828125"
"21184512","1714.515625","1714.515625","1714.515625"
"21200896","1681.6640625","1681.6640625","1681.6640625"
"21217280","1707.3046875","1707.3046875","1707.3046875"
"21233664","1733.109375","1733.109375","1733.109375"
"21250048","1710.3046875","1710.3046875","1710.3046875"
"21266432","1733.7109375","1733.7109375","1733.7109375"
"21282816","1755.5625","1755.5625","1755.5625"
"21299200","1739.9765625","1739.9765625","1739.9765625"
"21315584","1741.3671875","1741.3671875","1741.3671875"
"21331968","1768.8828125","1768.8828125","1768.8828125"
"21348352","1806.3359375","1806.3359375","1806.3359375"
"21364736","1796.6875","1796.6875","1796.6875"
"21381120","1853.015625","1853.015625","1853.015625"
"21397504","1840.1015625","1840.1015625","1840.1015625"
"21413888","1851.4765625","1851.4765625","1851.4765625"
"21430272","1853.9453125","1853.9453125","1853.9453125"
"21446656","1855.578125","1855.578125","1855.578125"
"21463040","1874.3515625","1874.3515625","1874.3515625"
"21479424","1866.515625","1866.515625","1866.515625"
"21495808","1888.015625","1888.015625","1888.015625"
"21512192","1862.1953125","1862.1953125","1862.1953125"
"21528576","1894.484375","1894.484375","1894.484375"
"21544960","1829.8046875","1829.8046875","1829.8046875"
"21561344","1798.09375","1798.09375","1798.09375"
"21577728","1797.8203125","1797.8203125","1797.8203125"
"21594112","1776.0234375","1776.0234375","1776.0234375"
"21610496","1755.53125","1755.53125","1755.53125"
"21626880","1731.3984375","1731.3984375","1731.3984375"
"21643264","1732.6484375","1732.6484375","1732.6484375"
"21659648","1758.5234375","1758.5234375","1758.5234375"
"21676032","1745.6328125","1745.6328125","1745.6328125"
"21692416","1751.390625","1751.390625","1751.390625"
"21708800","1743.1015625","1743.1015625","1743.1015625"
"21725184","1748.7421875","1748.7421875","1748.7421875"
"21741568","1726.8125","1726.8125","1726.8125"
"21757952","1762.1328125","1762.1328125","1762.1328125"
"21774336","1758.4140625","1758.4140625","1758.4140625"
"21790720","1760.5703125","1760.5703125","1760.5703125"
"21807104","1801.8359375","1801.8359375","1801.8359375"
"21823488","1791.9140625","1791.9140625","1791.9140625"
"21839872","1803.625","1803.625","1803.625"
"21856256","1825.453125","1825.453125","1825.453125"
"21872640","1856.390625","1856.390625","1856.390625"
"21889024","1872.65625","1872.65625","1872.65625"
"21905408","1864.375","1864.375","1864.375"
"21921792","1872.125","1872.125","1872.125"
"21938176","1864.5625","1864.5625","1864.5625"
"21954560","1884.3125","1884.3125","1884.3125"
"21970944","1876.8203125","1876.8203125","1876.8203125"
"21987328","1891.3671875","1891.3671875","1891.3671875"
"22003712","1871.8515625","1871.8515625","1871.8515625"
"22020096","1912.6640625","1912.6640625","1912.6640625"
"22036480","1935.15625","1935.15625","1935.15625"
"22052864","1928.4765625","1928.4765625","1928.4765625"
"22069248","1984.8828125","1984.8828125","1984.8828125"
"22085632","1956.7734375","1956.7734375","1956.7734375"
"22102016","1935.6484375","1935.6484375","1935.6484375"
"22118400","1925.7265625","1925.7265625","1925.7265625"
"22134784","1942.359375","1942.359375","1942.359375"
"22151168","1926.109375","1926.109375","1926.109375"
"22167552","1910.296875","1910.296875","1910.296875"
"22183936","1903.7421875","1903.7421875","1903.7421875"
"22200320","1893.3203125","1893.3203125","1893.3203125"
"22216704","1905.0546875","1905.0546875","1905.0546875"
"22233088","1933.546875","1933.546875","1933.546875"
"22249472","1898.7109375","1898.7109375","1898.7109375"
"22265856","1869.1328125","1869.1328125","1869.1328125"
"22282240","1849.4453125","1849.4453125","1849.4453125"
"22298624","1870.9140625","1870.9140625","1870.9140625"
"22315008","1845.6875","1845.6875","1845.6875"
"22331392","1859.140625","1859.140625","1859.140625"
"22347776","1819.484375","1819.484375","1819.484375"
"22364160","1832.1171875","1832.1171875","1832.1171875"
"22380544","1826.9140625","1826.9140625","1826.9140625"
"22396928","1834.921875","1834.921875","1834.921875"
"22413312","1863.6171875","1863.6171875","1863.6171875"
"22429696","1871.2890625","1871.2890625","1871.2890625"
"22446080","1874.2109375","1874.2109375","1874.2109375"
"22462464","1864.2265625","1864.2265625","1864.2265625"
"22478848","1833.171875","1833.171875","1833.171875"
"22495232","1840.375","1840.375","1840.375"
"22511616","1830.578125","1830.578125","1830.578125"
"22528000","1851.3515625","1851.3515625","1851.3515625"
"22544384","1840.609375","1840.609375","1840.609375"
"22560768","1843.921875","1843.921875","1843.921875"
"22577152","1856.0625","1856.0625","1856.0625"
"22593536","1880.84375","1880.84375","1880.84375"
"22609920","1927.90625","1927.90625","1927.90625"
"22626304","1948.1796875","1948.1796875","1948.1796875"
"22642688","1984.75","1984.75","1984.75"
"22659072","1922.671875","1922.671875","1922.671875"
"22675456","1924.1328125","1924.1328125","1924.1328125"
"22691840","1913.1875","1913.1875","1913.1875"
"22708224","1921.640625","1921.640625","1921.640625"
"22724608","1919.890625","1919.890625","1919.890625"
"22740992","1905.8046875","1905.8046875","1905.8046875"
"22757376","1906.1484375","1906.1484375","1906.1484375"
"22773760","1915.3515625","1915.3515625","1915.3515625"
"22790144","1885.7734375","1885.7734375","1885.7734375"
"22806528","1880.9765625","1880.9765625","1880.9765625"
"22822912","1847.6484375","1847.6484375","1847.6484375"
"22839296","1788.8359375","1788.8359375","1788.8359375"
"22855680","1792.46875","1792.46875","1792.46875"
"22872064","1763.6640625","1763.6640625","1763.6640625"
"22888448","1752.265625","1752.265625","1752.265625"
"22904832","1745.234375","1745.234375","1745.234375"
"22921216","1730.2109375","1730.2109375","1730.2109375"
"22937600","1738.921875","1738.921875","1738.921875"
"22953984","1719.1640625","1719.1640625","1719.1640625"
"22970368","1702.09375","1702.09375","1702.09375"
"22986752","1690.859375","1690.859375","1690.859375"
"23003136","1701.4296875","1701.4296875","1701.4296875"
"23019520","1725.921875","1725.921875","1725.921875"
"23035904","1712.7109375","1712.7109375","1712.7109375"
"23052288","1694.3203125","1694.3203125","1694.3203125"
"23068672","1719.7265625","1719.7265625","1719.7265625"
"23085056","1731.4609375","1731.4609375","1731.4609375"
"23101440","1725.390625","1725.390625","1725.390625"
"23117824","1725.8046875","1725.8046875","1725.8046875"
"23134208","1726.7578125","1726.7578125","1726.7578125"
"23150592","1725.65625","1725.65625","1725.65625"
"23166976","1757.75","1757.75","1757.75"
"23183360","1756.1015625","1756.1015625","1756.1015625"
"23199744","1769.9453125","1769.9453125","1769.9453125"
"23216128","1787.2109375","1787.2109375","1787.2109375"
"23232512","1818.4765625","1818.4765625","1818.4765625"
"23248896","1830.078125","1830.078125","1830.078125"
"23265280","1840.21875","1840.21875","1840.21875"
"23281664","1833.1875","1833.1875","1833.1875"
"23298048","1842.0546875","1842.0546875","1842.0546875"
"23314432","1826.625","1826.625","1826.625"
"23330816","1816.5234375","1816.5234375","1816.5234375"
"23347200","1819.4140625","1819.4140625","1819.4140625"
"23363584","1822.578125","1822.578125","1822.578125"
"23379968","1812.2265625","1812.2265625","1812.2265625"
"23396352","1853.5078125","1853.5078125","1853.5078125"
"23412736","1841.8125","1841.8125","1841.8125"
"23429120","1853.921875","1853.921875","1853.921875"
"23445504","1840.890625","1840.890625","1840.890625"
"23461888","1816.8671875","1816.8671875","1816.8671875"
"23478272","1803.296875","1803.296875","1803.296875"
"23494656","1826.28125","1826.28125","1826.28125"
"23511040","1839.3515625","1839.3515625","1839.3515625"
"23527424","1856.453125","1856.453125","1856.453125"
"23543808","1895.1328125","1895.1328125","1895.1328125"
"23560192","1922.5703125","1922.5703125","1922.5703125"
"23576576","1946.0078125","1946.0078125","1946.0078125"
"23592960","1954.234375","1954.234375","1954.234375"
"23609344","1950.90625","1950.90625","1950.90625"
"23625728","1966.171875","1966.171875","1966.171875"
"23642112","1961.296875","1961.296875","1961.296875"
"23658496","1981.3515625","1981.3515625","1981.3515625"
"23674880","1981.2890625","1981.2890625","1981.2890625"
"23691264","1958.4609375","1958.4609375","1958.4609375"
"23707648","1976.234375","1976.234375","1976.234375"
"23724032","1977.15625","1977.15625","1977.15625"
"23740416","1981.1015625","1981.1015625","1981.1015625"
"23756800","1973.53125","1973.53125","1973.53125"
"23773184","1985.9140625","1985.9140625","1985.9140625"
"23789568","1999.2890625","1999.2890625","1999.2890625"
"23805952","2024.0234375","2024.0234375","2024.0234375"
"23822336","2027.234375","2027.234375","2027.234375"
"23838720","2021.484375","2021.484375","2021.484375"
"23855104","1993.2578125","1993.2578125","1993.2578125"
"23871488","2000.7109375","2000.7109375","2000.7109375"
"23887872","1995.171875","1995.171875","1995.171875"
"23904256","2007.75","2007.75","2007.75"
"23920640","2018.7578125","2018.7578125","2018.7578125"
"23937024","2016.9921875","2016.9921875","2016.9921875"
"23953408","1993.3515625","1993.3515625","1993.3515625"
"23969792","2026.8046875","2026.8046875","2026.8046875"
"23986176","2063.3125","2063.3125","2063.3125"
"24002560","2093.2421875","2093.2421875","2093.2421875"
"24018944","2146.2109375","2146.2109375","2146.2109375"
"24035328","2131.6484375","2131.6484375","2131.6484375"
"24051712","2122.234375","2122.234375","2122.234375"
"24068096","2083.5625","2083.5625","2083.5625"
"24084480","2066.71875","2066.71875","2066.71875"
"24100864","2061.7578125","2061.7578125","2061.7578125"
"24117248","2050.53125","2050.53125","2050.53125"
"24133632","2065.0859375","2065.0859375","2065.0859375"
"24150016","2070.640625","2070.640625","2070.640625"
"24166400","2009.765625","2009.765625","2009.765625"
"24182784","2060.0625","2060.0625","2060.0625"
"24199168","2052.640625","2052.640625","2052.640625"
"24215552","2023.84375","2023.84375","2023.84375"
"24231936","1985.765625","1985.765625","1985.765625"
"24248320","1940.2265625","1940.2265625","1940.2265625"
"24264704","1946.6953125","1946.6953125","1946.6953125"
"24281088","1912.7421875","1912.7421875","1912.7421875"
"24297472","1912.609375","1912.609375","1912.609375"
"24313856","1893.5390625","1893.5390625","1893.5390625"
"24330240","1875.7421875","1875.7421875","1875.7421875"
"24346624","1878.84375","1878.84375","1878.84375"
"24363008","1829.046875","1829.046875","1829.046875"
"24379392","1830.765625","1830.765625","1830.765625"
"24395776","1844.140625","1844.140625","1844.140625"
"24412160","1819.46875","1819.46875","1819.46875"
"24428544","1854","1854","1854"
"24444928","1848.2421875","1848.2421875","1848.2421875"
"24461312","1867.7421875","1867.7421875","1867.7421875"
"24477696","1880.078125","1880.078125","1880.078125"
"24494080","1874.203125","1874.203125","1874.203125"
"24510464","1880.4921875","1880.4921875","1880.4921875"
"24526848","1898.21875","1898.21875","1898.21875"
"24543232","1935.3984375","1935.3984375","1935.3984375"
"24559616","1914.046875","1914.046875","1914.046875"
"24576000","1932.1328125","1932.1328125","1932.1328125"
"24592384","1953.390625","1953.390625","1953.390625"
"24608768","1976.5859375","1976.5859375","1976.5859375"
"24625152","2022.25","2022.25","2022.25"
"24641536","2031.7890625","2031.7890625","2031.7890625"
"24657920","2061.53125","2061.53125","2061.53125"
"24674304","2083.703125","2083.703125","2083.703125"
"24690688","2101.1953125","2101.1953125","2101.1953125"
"24707072","2103.6953125","2103.6953125","2103.6953125"
"24723456","2116.90625","2116.90625","2116.90625"
"24739840","2137.1171875","2137.1171875","2137.1171875"
"24756224","2129.6796875","2129.6796875","2129.6796875"
"24772608","2159.2109375","2159.2109375","2159.2109375"
"24788992","2137.5","2137.5","2137.5"
"24805376","2087.2734375","2087.2734375","2087.2734375"
"24821760","2081.75","2081.75","2081.75"
"24838144","2123.03125","2123.03125","2123.03125"
"24854528","2121.6484375","2121.6484375","2121.6484375"
"24870912","2053.59375","2053.59375","2053.59375"
"24887296","2057.0703125","2057.0703125","2057.0703125"
"24903680","2053.59375","2053.59375","2053.59375"
"24920064","2065.046875","2065.046875","2065.046875"
"24936448","2034.90625","2034.90625","2034.90625"
"24952832","1986.7890625","1986.7890625","1986.7890625"
"24969216","1977.0390625","1977.0390625","1977.0390625"
"24985600","1971.09375","1971.09375","1971.09375"
"25001984","1948.0390625","1948.0390625","1948.0390625"
"25018368","1934.8046875","1934.8046875","1934.8046875"
"25034752","1938.2890625","1938.2890625","1938.2890625"
"25051136","1944.2109375","1944.2109375","1944.2109375"
"25067520","1981.609375","1981.609375","1981.609375"
"25083904","1955.4296875","1955.4296875","1955.4296875"
"25100288","1974.7734375","1974.7734375","1974.7734375"
"25116672","1987.8359375","1987.8359375","1987.8359375"
"25133056","1952.0078125","1952.0078125","1952.0078125"
"25149440","1938.8359375","1938.8359375","1938.8359375"
"25165824","1934.4609375","1934.4609375","1934.4609375"
"25182208","1936.21875","1936.21875","1936.21875"
"25198592","1978.125","1978.125","1978.125"
"25214976","1947.1875","1947.1875","1947.1875"
"25231360","1933.3359375","1933.3359375","1933.3359375"
"25247744","1951.2734375","1951.2734375","1951.2734375"
"25264128","1916.609375","1916.609375","1916.609375"
"25280512","1931.7734375","1931.7734375","1931.7734375"
"25296896","1911.078125","1911.078125","1911.078125"
"25313280","1921.6640625","1921.6640625","1921.6640625"
"25329664","1937.28125","1937.28125","1937.28125"
"25346048","1933.390625","1933.390625","1933.390625"
"25362432","1933.7265625","1933.7265625","1933.7265625"
"25378816","1938.9453125","1938.9453125","1938.9453125"
"25395200","1990.8203125","1990.8203125","1990.8203125"
"25411584","1985.0390625","1985.0390625","1985.0390625"
"25427968","2040.140625","2040.140625","2040.140625"
"25444352","2038.578125","2038.578125","2038.578125"
"25460736","2146.9296875","2146.9296875","2146.9296875"
"25477120","2134.859375","2134.859375","2134.859375"
"25493504","2151.0859375","2151.0859375","2151.0859375"
"25509888","2161.09375","2161.09375","2161.09375"
"25526272","2165.09375","2165.09375","2165.09375"
"25542656","2181.96875","2181.96875","2181.96875"
"25559040","2196.4921875","2196.4921875","2196.4921875"
"25575424","2190.828125","2190.828125","2190.828125"
"25591808","2180.296875","2180.296875","2180.296875"
"25608192","2163.8203125","2163.8203125","2163.8203125"
"25624576","2182.625","2182.625","2182.625"
"25640960","2201.6015625","2201.6015625","2201.6015625"
"25657344","2185.96875","2185.96875","2185.96875"
"25673728","2183.71875","2183.71875","2183.71875"
"25690112","2183.0390625","2183.0390625","2183.0390625"
"25706496","2217.453125","2217.453125","2217.453125"
"25722880","2151.4609375","2151.4609375","2151.4609375"
"25739264","2094.953125","2094.953125","2094.953125"
"25755648","2134.375","2134.375","2134.375"
"25772032","2105.9453125","2105.9453125","2105.9453125"
"25788416","2094.75","2094.75","2094.75"
"25804800","2103.453125","2103.453125","2103.453125"
"25821184","2109.828125","2109.828125","2109.828125"
"25837568","2121.8359375","2121.8359375","2121.8359375"
"25853952","2140.078125","2140.078125","2140.078125"
"25870336","2131.078125","2131.078125","2131.078125"
"25886720","2128.8984375","2128.8984375","2128.8984375"
"25903104","2109.171875","2109.171875","2109.171875"
"25919488","2091.0703125","2091.0703125","2091.0703125"
"25935872","2113.546875","2113.546875","2113.546875"
"25952256","2128.484375","2128.484375","2128.484375"
"25968640","2104.046875","2104.046875","2104.046875"
"25985024","2064.375","2064.375","2064.375"
"26001408","2107.234375","2107.234375","2107.234375"
"26017792","2110.2734375","2110.2734375","2110.2734375"
"26034176","2130.21875","2130.21875","2130.21875"
"26050560","2122.8125","2122.8125","2122.8125"
"26066944","2114.5390625","2114.5390625","2114.5390625"
"26083328","2066.4453125","2066.4453125","2066.4453125"
"26099712","2036.7578125","2036.7578125","2036.7578125"
"26116096","2038.6796875","2038.6796875","2038.6796875"
"26132480","2049.578125","2049.578125","2049.578125"
"26148864","2007.5703125","2007.5703125","2007.5703125"
"26165248","1990.25","1990.25","1990.25"
"26181632","2032.078125","2032.078125","2032.078125"
"26198016","2027.859375","2027.859375","2027.859375"
"26214400","1991.875","1991.875","1991.875"
"26230784","1978.4453125","1978.4453125","1978.4453125"
"26247168","1961.609375","1961.609375","1961.609375"
"26263552","1966.484375","1966.484375","1966.484375"
"26279936","1984.65625","1984.65625","1984.65625"
"26296320","1999.421875","1999.421875","1999.421875"
"26312704","2000.1796875","2000.1796875","2000.1796875"
"26329088","1991.984375","1991.984375","1991.984375"
"26345472","2006.390625","2006.390625","2006.390625"
"26361856","2020.359375","2020.359375","2020.359375"
"26378240","2024.1640625","2024.1640625","2024.1640625"
"26394624","2021.0625","2021.0625","2021.0625"
"26411008","2030.609375","2030.609375","2030.609375"
"26427392","2036.78125","2036.78125","2036.78125"
"26443776","2042.1171875","2042.1171875","2042.1171875"
"26460160","2062.9765625","2062.9765625","2062.9765625"
"26476544","2076.2890625","2076.2890625","2076.2890625"
"26492928","2086","2086","2086"
"26509312","2091.109375","2091.109375","2091.109375"
"26525696","2082.5","2082.5","2082.5"
"26542080","2128.7890625","2128.7890625","2128.7890625"
"26558464","2101.9921875","2101.9921875","2101.9921875"
"26574848","2098.765625","2098.765625","2098.765625"
"26591232","2077.9453125","2077.9453125","2077.9453125"
"26607616","2082.3203125","2082.3203125","2082.3203125"
"26624000","2094.515625","2094.515625","2094.515625"
"26640384","2096.1796875","2096.1796875","2096.1796875"
"26656768","2096.9921875","2096.9921875","2096.9921875"
"26673152","2109.8984375","2109.8984375","2109.8984375"
"26689536","2124.1640625","2124.1640625","2124.1640625"
"26705920","2139.359375","2139.359375","2139.359375"
"26722304","2105.5234375","2105.5234375","2105.5234375"
"26738688","2116.890625","2116.890625","2116.890625"
"26755072","2093.015625","2093.015625","2093.015625"
"26771456","2062.859375","2062.859375","2062.859375"
"26787840","2084.859375","2084.859375","2084.859375"
"26804224","2106.359375","2106.359375","2106.359375"
"26820608","2092.3125","2092.3125","2092.3125"
"26836992","2069.6328125","2069.6328125","2069.6328125"
"26853376","2091.3203125","2091.3203125","2091.3203125"
"26869760","2119.453125","2119.453125","2119.453125"
"26886144","2142.984375","2142.984375","2142.984375"
"26902528","2167.6015625","2167.6015625","2167.6015625"
"26918912","2171.9921875","2171.9921875","2171.9921875"
"26935296","2186.6640625","2186.6640625","2186.6640625"
"26951680","2180.0234375","2180.0234375","2180.0234375"
"26968064","2214.9140625","2214.9140625","2214.9140625"
"26984448","2222.7578125","2222.7578125","2222.7578125"
"27000832","2208.7890625","2208.7890625","2208.7890625"
"27017216","2222.046875","2222.046875","2222.046875"
"27033600","2217.2890625","2217.2890625","2217.2890625"
"27049984","2230.0859375","2230.0859375","2230.0859375"
"27066368","2240.9609375","2240.9609375","2240.9609375"
"27082752","2281.7421875","2281.7421875","2281.7421875"
"27099136","2283.4921875","2283.4921875","2283.4921875"
"27115520","2307.8203125","2307.8203125","2307.8203125"
"27131904","2345.5234375","2345.5234375","2345.5234375"
"27148288","2292.5","2292.5","2292.5"
"27164672","2272.71875","2272.71875","2272.71875"
"27181056","2295.8046875","2295.8046875","2295.8046875"
"27197440","2306.6328125","2306.6328125","2306.6328125"
"27213824","2321.46875","2321.46875","2321.46875"
"27230208","2307.265625","2307.265625","2307.265625"
