"Step","TrajLen","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MIN","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MAX"
"20381696","804.4609375","804.4609375","804.4609375"
"20398080","791.203125","791.203125","791.203125"
"20414464","793.1171875","793.1171875","793.1171875"
"20430848","783.8828125","783.8828125","783.8828125"
"20447232","781.3671875","781.3671875","781.3671875"
"20463616","797.6328125","797.6328125","797.6328125"
"20480000","796.9921875","796.9921875","796.9921875"
"20496384","792","792","792"
"20512768","803.734375","803.734375","803.734375"
"20529152","806.234375","806.234375","806.234375"
"20545536","802.359375","802.359375","802.359375"
"20561920","794.90625","794.90625","794.90625"
"20578304","787.3515625","787.3515625","787.3515625"
"20594688","792.4296875","792.4296875","792.4296875"
"20611072","802.4375","802.4375","802.4375"
"20627456","801.359375","801.359375","801.359375"
"20643840","809.0625","809.0625","809.0625"
"20660224","814.9140625","814.9140625","814.9140625"
"20676608","814.5859375","814.5859375","814.5859375"
"20692992","811.8125","811.8125","811.8125"
"20709376","801.1328125","801.1328125","801.1328125"
"20725760","798.1171875","798.1171875","798.1171875"
"20742144","797.78125","797.78125","797.78125"
"20758528","789.6875","789.6875","789.6875"
"20774912","792.09375","792.09375","792.09375"
"20791296","796.671875","796.671875","796.671875"
"20807680","792.3984375","792.3984375","792.3984375"
"20824064","798.0859375","798.0859375","798.0859375"
"20840448","798.2734375","798.2734375","798.2734375"
"20856832","805.015625","805.015625","805.015625"
"20873216","800.1484375","800.1484375","800.1484375"
"20889600","806.5703125","806.5703125","806.5703125"
"20905984","813.4921875","813.4921875","813.4921875"
"20922368","806.203125","806.203125","806.203125"
"20938752","806.953125","806.953125","806.953125"
"20955136","803.5703125","803.5703125","803.5703125"
"20971520","805.546875","805.546875","805.546875"
"20987904","814.5546875","814.5546875","814.5546875"
"21004288","815.78125","815.78125","815.78125"
"21020672","817.6796875","817.6796875","817.6796875"
"21037056","815.4375","815.4375","815.4375"
"21053440","811.4375","811.4375","811.4375"
"21069824","812.5703125","812.5703125","812.5703125"
"21086208","815.8046875","815.8046875","815.8046875"
"21102592","805.765625","805.765625","805.765625"
"21118976","804.546875","804.546875","804.546875"
"21135360","806.8125","806.8125","806.8125"
"21151744","813.9921875","813.9921875","813.9921875"
"21168128","815.3984375","815.3984375","815.3984375"
"21184512","806.140625","806.140625","806.140625"
"21200896","802.15625","802.15625","802.15625"
"21217280","815.2265625","815.2265625","815.2265625"
"21233664","811.46875","811.46875","811.46875"
"21250048","813.5625","813.5625","813.5625"
"21266432","813.40625","813.40625","813.40625"
"21282816","808.0078125","808.0078125","808.0078125"
"21299200","814.3515625","814.3515625","814.3515625"
"21315584","817.7578125","817.7578125","817.7578125"
"21331968","814.5625","814.5625","814.5625"
"21348352","808.1953125","808.1953125","808.1953125"
"21364736","802.5625","802.5625","802.5625"
"21381120","807.0546875","807.0546875","807.0546875"
"21397504","813.734375","813.734375","813.734375"
"21413888","827.859375","827.859375","827.859375"
"21430272","821.25","821.25","821.25"
"21446656","817.5390625","817.5390625","817.5390625"
"21463040","820.421875","820.421875","820.421875"
"21479424","820.5625","820.5625","820.5625"
"21495808","817.375","817.375","817.375"
"21512192","810.2578125","810.2578125","810.2578125"
"21528576","799.34375","799.34375","799.34375"
"21544960","818.5390625","818.5390625","818.5390625"
"21561344","828.7890625","828.7890625","828.7890625"
"21577728","837.390625","837.390625","837.390625"
"21594112","829.796875","829.796875","829.796875"
"21610496","828.4609375","828.4609375","828.4609375"
"21626880","838.265625","838.265625","838.265625"
"21643264","828.8515625","828.8515625","828.8515625"
"21659648","825.65625","825.65625","825.65625"
"21676032","824.8046875","824.8046875","824.8046875"
"21692416","824.5078125","824.5078125","824.5078125"
"21708800","831.1796875","831.1796875","831.1796875"
"21725184","824.40625","824.40625","824.40625"
"21741568","826.1953125","826.1953125","826.1953125"
"21757952","816.875","816.875","816.875"
"21774336","810.6171875","810.6171875","810.6171875"
"21790720","812","812","812"
"21807104","806.1328125","806.1328125","806.1328125"
"21823488","819.84375","819.84375","819.84375"
"21839872","824.109375","824.109375","824.109375"
"21856256","835.3828125","835.3828125","835.3828125"
"21872640","830.4296875","830.4296875","830.4296875"
"21889024","838.1328125","838.1328125","838.1328125"
"21905408","835.375","835.375","835.375"
"21921792","831.8671875","831.8671875","831.8671875"
"21938176","835.953125","835.953125","835.953125"
"21954560","824.4765625","824.4765625","824.4765625"
"21970944","825.3671875","825.3671875","825.3671875"
"21987328","814.203125","814.203125","814.203125"
"22003712","812.3125","812.3125","812.3125"
"22020096","805.09375","805.09375","805.09375"
"22036480","804.7421875","804.7421875","804.7421875"
"22052864","813.59375","813.59375","813.59375"
"22069248","827.265625","827.265625","827.265625"
"22085632","845.859375","845.859375","845.859375"
"22102016","842.65625","842.65625","842.65625"
"22118400","846.8515625","846.8515625","846.8515625"
"22134784","840.4765625","840.4765625","840.4765625"
"22151168","829.484375","829.484375","829.484375"
"22167552","820.265625","820.265625","820.265625"
"22183936","826.34375","826.34375","826.34375"
"22200320","828.8828125","828.8828125","828.8828125"
"22216704","833.8046875","833.8046875","833.8046875"
"22233088","831.7578125","831.7578125","831.7578125"
"22249472","833.59375","833.59375","833.59375"
"22265856","830.5625","830.5625","830.5625"
"22282240","825.2578125","825.2578125","825.2578125"
"22298624","809.2265625","809.2265625","809.2265625"
"22315008","799.9921875","799.9921875","799.9921875"
"22331392","805","805","805"
"22347776","813.265625","813.265625","813.265625"
"22364160","823.1953125","823.1953125","823.1953125"
"22380544","820.90625","820.90625","820.90625"
"22396928","826.40625","826.40625","826.40625"
"22413312","839.484375","839.484375","839.484375"
"22429696","837.7421875","837.7421875","837.7421875"
"22446080","835.7578125","835.7578125","835.7578125"
"22462464","830.59375","830.59375","830.59375"
"22478848","824.1875","824.1875","824.1875"
"22495232","822.5234375","822.5234375","822.5234375"
"22511616","817.90625","817.90625","817.90625"
"22528000","816.9375","816.9375","816.9375"
"22544384","819.3515625","819.3515625","819.3515625"
"22560768","828.40625","828.40625","828.40625"
"22577152","826.234375","826.234375","826.234375"
"22593536","827.4609375","827.4609375","827.4609375"
"22609920","828.4375","828.4375","828.4375"
"22626304","832.0078125","832.0078125","832.0078125"
"22642688","829.53125","829.53125","829.53125"
"22659072","824.6796875","824.6796875","824.6796875"
"22675456","830.703125","830.703125","830.703125"
"22691840","838.5625","838.5625","838.5625"
"22708224","846.0546875","846.0546875","846.0546875"
"22724608","846.703125","846.703125","846.703125"
"22740992","847.0703125","847.0703125","847.0703125"
"22757376","849.484375","849.484375","849.484375"
"22773760","844.3984375","844.3984375","844.3984375"
"22790144","845.1796875","845.1796875","845.1796875"
"22806528","840.65625","840.65625","840.65625"
"22822912","838.234375","838.234375","838.234375"
"22839296","833.265625","833.265625","833.265625"
"22855680","845.515625","845.515625","845.515625"
"22872064","842.6015625","842.6015625","842.6015625"
"22888448","841.3125","841.3125","841.3125"
"22904832","845.5859375","845.5859375","845.5859375"
"22921216","841.2734375","841.2734375","841.2734375"
"22937600","830.2265625","830.2265625","830.2265625"
"22953984","820.28125","820.28125","820.28125"
"22970368","815.203125","815.203125","815.203125"
"22986752","817.5703125","817.5703125","817.5703125"
"23003136","805.328125","805.328125","805.328125"
"23019520","804.8125","804.8125","804.8125"
"23035904","804.5625","804.5625","804.5625"
"23052288","795.8203125","795.8203125","795.8203125"
"23068672","788.6171875","788.6171875","788.6171875"
"23085056","786.625","786.625","786.625"
"23101440","796.671875","796.671875","796.671875"
"23117824","805.7109375","805.7109375","805.7109375"
"23134208","805.4765625","805.4765625","805.4765625"
"23150592","818.9296875","818.9296875","818.9296875"
"23166976","829.25","829.25","829.25"
"23183360","836.8359375","836.8359375","836.8359375"
"23199744","832.7109375","832.7109375","832.7109375"
"23216128","822.96875","822.96875","822.96875"
"23232512","818.484375","818.484375","818.484375"
"23248896","809.34375","809.34375","809.34375"
"23265280","815.515625","815.515625","815.515625"
"23281664","817.328125","817.328125","817.328125"
"23298048","815.421875","815.421875","815.421875"
"23314432","816.515625","816.515625","816.515625"
"23330816","824.5078125","824.5078125","824.5078125"
"23347200","824.6640625","824.6640625","824.6640625"
"23363584","834.71875","834.71875","834.71875"
"23379968","828.171875","828.171875","828.171875"
"23396352","822.3046875","822.3046875","822.3046875"
"23412736","831.859375","831.859375","831.859375"
"23429120","838.0625","838.0625","838.0625"
"23445504","831.90625","831.90625","831.90625"
"23461888","816.0703125","816.0703125","816.0703125"
"23478272","823.6875","823.6875","823.6875"
"23494656","817.2890625","817.2890625","817.2890625"
"23511040","806.7421875","806.7421875","806.7421875"
"23527424","806.2265625","806.2265625","806.2265625"
"23543808","802.828125","802.828125","802.828125"
"23560192","812.84375","812.84375","812.84375"
"23576576","817.9453125","817.9453125","817.9453125"
"23592960","815.0546875","815.0546875","815.0546875"
"23609344","824.4140625","824.4140625","824.4140625"
"23625728","829.7265625","829.7265625","829.7265625"
"23642112","834.5546875","834.5546875","834.5546875"
"23658496","844.1328125","844.1328125","844.1328125"
"23674880","845.8359375","845.8359375","845.8359375"
"23691264","850.0390625","850.0390625","850.0390625"
"23707648","844.515625","844.515625","844.515625"
"23724032","824.8046875","824.8046875","824.8046875"
"23740416","817.8203125","817.8203125","817.8203125"
"23756800","809.1953125","809.1953125","809.1953125"
"23773184","813.5","813.5","813.5"
"23789568","798.7109375","798.7109375","798.7109375"
"23805952","812.828125","812.828125","812.828125"
"23822336","821.671875","821.671875","821.671875"
"23838720","830.015625","830.015625","830.015625"
"23855104","828.8671875","828.8671875","828.8671875"
"23871488","828.890625","828.890625","828.890625"
"23887872","834.5859375","834.5859375","834.5859375"
"23904256","829.4296875","829.4296875","829.4296875"
"23920640","825.734375","825.734375","825.734375"
"23937024","821.15625","821.15625","821.15625"
"23953408","817.4375","817.4375","817.4375"
"23969792","820.8203125","820.8203125","820.8203125"
"23986176","818.2578125","818.2578125","818.2578125"
"24002560","825.2890625","825.2890625","825.2890625"
"24018944","821.046875","821.046875","821.046875"
"24035328","823.8515625","823.8515625","823.8515625"
"24051712","827.0703125","827.0703125","827.0703125"
"24068096","826.5703125","826.5703125","826.5703125"
"24084480","832.28125","832.28125","832.28125"
"24100864","830.484375","830.484375","830.484375"
"24117248","837.3671875","837.3671875","837.3671875"
"24133632","834.3828125","834.3828125","834.3828125"
"24150016","828.921875","828.921875","828.921875"
"24166400","831.4609375","831.4609375","831.4609375"
"24182784","833.359375","833.359375","833.359375"
"24199168","833.9453125","833.9453125","833.9453125"
"24215552","827.6484375","827.6484375","827.6484375"
"24231936","822.234375","822.234375","822.234375"
"24248320","825.890625","825.890625","825.890625"
"24264704","817.7578125","817.7578125","817.7578125"
"24281088","817.390625","817.390625","817.390625"
"24297472","813.3828125","813.3828125","813.3828125"
"24313856","808.078125","808.078125","808.078125"
"24330240","820.875","820.875","820.875"
"24346624","827.5546875","827.5546875","827.5546875"
"24363008","830.9375","830.9375","830.9375"
"24379392","835.7734375","835.7734375","835.7734375"
"24395776","836.0625","836.0625","836.0625"
"24412160","827.8359375","827.8359375","827.8359375"
"24428544","835.2265625","835.2265625","835.2265625"
"24444928","832.5","832.5","832.5"
"24461312","830.015625","830.015625","830.015625"
"24477696","827.28125","827.28125","827.28125"
"24494080","829.1875","829.1875","829.1875"
"24510464","835.7578125","835.7578125","835.7578125"
"24526848","846.0078125","846.0078125","846.0078125"
"24543232","846.046875","846.046875","846.046875"
"24559616","847.7109375","847.7109375","847.7109375"
"24576000","842.7734375","842.7734375","842.7734375"
"24592384","851.078125","851.078125","851.078125"
"24608768","852.265625","852.265625","852.265625"
"24625152","842.6484375","842.6484375","842.6484375"
"24641536","829.8828125","829.8828125","829.8828125"
"24657920","827","827","827"
"24674304","825.140625","825.140625","825.140625"
"24690688","826.6484375","826.6484375","826.6484375"
"24707072","828.328125","828.328125","828.328125"
"24723456","831.2890625","831.2890625","831.2890625"
"24739840","837.4921875","837.4921875","837.4921875"
"24756224","845.7265625","845.7265625","845.7265625"
"24772608","836.59375","836.59375","836.59375"
"24788992","843.71875","843.71875","843.71875"
"24805376","845.3359375","845.3359375","845.3359375"
"24821760","839.5390625","839.5390625","839.5390625"
"24838144","847.5625","847.5625","847.5625"
"24854528","842.21875","842.21875","842.21875"
"24870912","841.40625","841.40625","841.40625"
"24887296","839.046875","839.046875","839.046875"
"24903680","837.1953125","837.1953125","837.1953125"
"24920064","829.6328125","829.6328125","829.6328125"
"24936448","823.6015625","823.6015625","823.6015625"
"24952832","821.9609375","821.9609375","821.9609375"
"24969216","823.1328125","823.1328125","823.1328125"
"24985600","822.3203125","822.3203125","822.3203125"
"25001984","832.25","832.25","832.25"
"25018368","837.234375","837.234375","837.234375"
"25034752","840.421875","840.421875","840.421875"
"25051136","838.0078125","838.0078125","838.0078125"
"25067520","832.5234375","832.5234375","832.5234375"
"25083904","832.84375","832.84375","832.84375"
"25100288","839.71875","839.71875","839.71875"
"25116672","834.5703125","834.5703125","834.5703125"
"25133056","827.171875","827.171875","827.171875"
"25149440","832.4140625","832.4140625","832.4140625"
"25165824","839.8359375","839.8359375","839.8359375"
"25182208","833.453125","833.453125","833.453125"
"25198592","840.5234375","840.5234375","840.5234375"
"25214976","825.171875","825.171875","825.171875"
"25231360","823.390625","823.390625","823.390625"
"25247744","823.109375","823.109375","823.109375"
"25264128","803.28125","803.28125","803.28125"
"25280512","811.46875","811.46875","811.46875"
"25296896","821.703125","821.703125","821.703125"
"25313280","817.9140625","817.9140625","817.9140625"
"25329664","822.90625","822.90625","822.90625"
"25346048","834.109375","834.109375","834.109375"
"25362432","826.1796875","826.1796875","826.1796875"
"25378816","837.5390625","837.5390625","837.5390625"
"25395200","826.9140625","826.9140625","826.9140625"
"25411584","841.59375","841.59375","841.59375"
"25427968","837.78125","837.78125","837.78125"
"25444352","833.0859375","833.0859375","833.0859375"
"25460736","833.1796875","833.1796875","833.1796875"
"25477120","838.3984375","838.3984375","838.3984375"
"25493504","836.03125","836.03125","836.03125"
"25509888","832.1796875","832.1796875","832.1796875"
"25526272","821.7109375","821.7109375","821.7109375"
"25542656","824.1328125","824.1328125","824.1328125"
"25559040","835.1171875","835.1171875","835.1171875"
"25575424","837.375","837.375","837.375"
"25591808","838.46875","838.46875","838.46875"
"25608192","859.109375","859.109375","859.109375"
"25624576","868.203125","868.203125","868.203125"
"25640960","870.359375","870.359375","870.359375"
"25657344","871.6171875","871.6171875","871.6171875"
"25673728","876.1484375","876.1484375","876.1484375"
"25690112","872.203125","872.203125","872.203125"
"25706496","870.953125","870.953125","870.953125"
"25722880","858.734375","858.734375","858.734375"
"25739264","853.3828125","853.3828125","853.3828125"
"25755648","859.203125","859.203125","859.203125"
"25772032","846.9921875","846.9921875","846.9921875"
"25788416","848.015625","848.015625","848.015625"
"25804800","855.59375","855.59375","855.59375"
"25821184","841.2109375","841.2109375","841.2109375"
"25837568","852.1796875","852.1796875","852.1796875"
"25853952","855.890625","855.890625","855.890625"
"25870336","862.3046875","862.3046875","862.3046875"
"25886720","868.1640625","868.1640625","868.1640625"
"25903104","862.6640625","862.6640625","862.6640625"
"25919488","856.8046875","856.8046875","856.8046875"
"25935872","856.1171875","856.1171875","856.1171875"
"25952256","843.953125","843.953125","843.953125"
"25968640","851.84375","851.84375","851.84375"
"25985024","856.1640625","856.1640625","856.1640625"
"26001408","854.1171875","854.1171875","854.1171875"
"26017792","875.7109375","875.7109375","875.7109375"
"26034176","877.609375","877.609375","877.609375"
"26050560","879.5546875","879.5546875","879.5546875"
"26066944","877.5","877.5","877.5"
"26083328","871.75","871.75","871.75"
"26099712","868.609375","868.609375","868.609375"
"26116096","872.2578125","872.2578125","872.2578125"
"26132480","862.9921875","862.9921875","862.9921875"
"26148864","870.390625","870.390625","870.390625"
"26165248","867.0546875","867.0546875","867.0546875"
"26181632","873.265625","873.265625","873.265625"
"26198016","874.671875","874.671875","874.671875"
"26214400","872.53125","872.53125","872.53125"
"26230784","862.9375","862.9375","862.9375"
"26247168","863.7890625","863.7890625","863.7890625"
"26263552","862.078125","862.078125","862.078125"
"26279936","868.1640625","868.1640625","868.1640625"
"26296320","859.4375","859.4375","859.4375"
"26312704","857.2578125","857.2578125","857.2578125"
"26329088","860.1640625","860.1640625","860.1640625"
"26345472","872.0078125","872.0078125","872.0078125"
"26361856","860.6796875","860.6796875","860.6796875"
"26378240","866.4921875","866.4921875","866.4921875"
"26394624","867.6875","867.6875","867.6875"
"26411008","874.8359375","874.8359375","874.8359375"
"26427392","870.3203125","870.3203125","870.3203125"
"26443776","870.046875","870.046875","870.046875"
"26460160","859.3984375","859.3984375","859.3984375"
"26476544","867.6015625","867.6015625","867.6015625"
"26492928","862.359375","862.359375","862.359375"
"26509312","854.1875","854.1875","854.1875"
"26525696","856.875","856.875","856.875"
"26542080","852.7578125","852.7578125","852.7578125"
"26558464","845.7109375","845.7109375","845.7109375"
"26574848","850.9296875","850.9296875","850.9296875"
"26591232","856.6640625","856.6640625","856.6640625"
"26607616","853.6015625","853.6015625","853.6015625"
"26624000","877.25","877.25","877.25"
"26640384","872.2421875","872.2421875","872.2421875"
"26656768","871.4375","871.4375","871.4375"
"26673152","869.90625","869.90625","869.90625"
"26689536","847.4375","847.4375","847.4375"
"26705920","855.5703125","855.5703125","855.5703125"
"26722304","854.03125","854.03125","854.03125"
"26738688","834.8125","834.8125","834.8125"
"26755072","843.3984375","843.3984375","843.3984375"
"26771456","846.3671875","846.3671875","846.3671875"
"26787840","839.3671875","839.3671875","839.3671875"
"26804224","854.03125","854.03125","854.03125"
"26820608","844.96875","844.96875","844.96875"
"26836992","850.453125","850.453125","850.453125"
"26853376","857.4453125","857.4453125","857.4453125"
"26869760","859.6953125","859.6953125","859.6953125"
"26886144","866.71875","866.71875","866.71875"
"26902528","869.5","869.5","869.5"
"26918912","855.3828125","855.3828125","855.3828125"
"26935296","862.1953125","862.1953125","862.1953125"
"26951680","859.828125","859.828125","859.828125"
"26968064","849.5390625","849.5390625","849.5390625"
"26984448","846.5859375","846.5859375","846.5859375"
"27000832","841.71875","841.71875","841.71875"
"27017216","840.8046875","840.8046875","840.8046875"
"27033600","844.7734375","844.7734375","844.7734375"
"27049984","859.3828125","859.3828125","859.3828125"
"27066368","860.953125","860.953125","860.953125"
"27082752","866.140625","866.140625","866.140625"
"27099136","854.703125","854.703125","854.703125"
"27115520","856.4921875","856.4921875","856.4921875"
"27131904","858.8125","858.8125","858.8125"
"27148288","853.2265625","853.2265625","853.2265625"
"27164672","856.765625","856.765625","856.765625"
"27181056","850.5078125","850.5078125","850.5078125"
"27197440","855.9921875","855.9921875","855.9921875"
"27213824","856.25","856.25","856.25"
"27230208","862.6484375","862.6484375","862.6484375"
"27246592","860.40625","860.40625","860.40625"
"27262976","860.6640625","860.6640625","860.6640625"
"27279360","854.328125","854.328125","854.328125"
"27295744","853.09375","853.09375","853.09375"
"27312128","856.9765625","856.9765625","856.9765625"
"27328512","852.3359375","852.3359375","852.3359375"
"27344896","843.1015625","843.1015625","843.1015625"
"27361280","845.1875","845.1875","845.1875"
"27377664","848.6875","848.6875","848.6875"
"27394048","857.0390625","857.0390625","857.0390625"
"27410432","861.2109375","861.2109375","861.2109375"
"27426816","861.2265625","861.2265625","861.2265625"
"27443200","869.2109375","869.2109375","869.2109375"
"27459584","862.875","862.875","862.875"
"27475968","859.2578125","859.2578125","859.2578125"
"27492352","862.078125","862.078125","862.078125"
"27508736","870.625","870.625","870.625"
"27525120","865.640625","865.640625","865.640625"
"27541504","871.640625","871.640625","871.640625"
"27557888","876.265625","876.265625","876.265625"
"27574272","878.3828125","878.3828125","878.3828125"
"27590656","878.53125","878.53125","878.53125"
"27607040","868.765625","868.765625","868.765625"
"27623424","864.421875","864.421875","864.421875"
"27639808","868.8828125","868.8828125","868.8828125"
"27656192","845.71875","845.71875","845.71875"
"27672576","848.125","848.125","848.125"
"27688960","854.75","854.75","854.75"
"27705344","856.2890625","856.2890625","856.2890625"
"27721728","854.5390625","854.5390625","854.5390625"
"27738112","849.0859375","849.0859375","849.0859375"
"27754496","845.015625","845.015625","845.015625"
"27770880","857.3828125","857.3828125","857.3828125"
"27787264","854.8125","854.8125","854.8125"
"27803648","861.859375","861.859375","861.859375"
"27820032","861.4296875","861.4296875","861.4296875"
"27836416","856.1640625","856.1640625","856.1640625"
"27852800","850.4921875","850.4921875","850.4921875"
"27869184","853.125","853.125","853.125"
"27885568","842.9453125","842.9453125","842.9453125"
"27901952","843.9609375","843.9609375","843.9609375"
"27918336","837.453125","837.453125","837.453125"
"27934720","846.2109375","846.2109375","846.2109375"
"27951104","862.8515625","862.8515625","862.8515625"
"27967488","864.9375","864.9375","864.9375"
"27983872","863.4765625","863.4765625","863.4765625"
"28000256","875.0859375","875.0859375","875.0859375"
"28016640","865.53125","865.53125","865.53125"
"28033024","877.8671875","877.8671875","877.8671875"
"28049408","871.6796875","871.6796875","871.6796875"
"28065792","867.328125","867.328125","867.328125"
"28082176","870.34375","870.34375","870.34375"
"28098560","869.3671875","869.3671875","869.3671875"
"28114944","872.015625","872.015625","872.015625"
"28131328","871.8984375","871.8984375","871.8984375"
"28147712","868.96875","868.96875","868.96875"
"28164096","874.0625","874.0625","874.0625"
"28180480","886.9296875","886.9296875","886.9296875"
"28196864","883.6171875","883.6171875","883.6171875"
"28213248","884.5703125","884.5703125","884.5703125"
"28229632","885.140625","885.140625","885.140625"
"28246016","889.6015625","889.6015625","889.6015625"
"28262400","891.6171875","891.6171875","891.6171875"
"28278784","897.2578125","897.2578125","897.2578125"
"28295168","872.7109375","872.7109375","872.7109375"
"28311552","880.9453125","880.9453125","880.9453125"
"28327936","881.46875","881.46875","881.46875"
"28344320","865.7578125","865.7578125","865.7578125"
"28360704","856.0390625","856.0390625","856.0390625"
"28377088","857.6015625","857.6015625","857.6015625"
"28393472","849.453125","849.453125","849.453125"
"28409856","849.671875","849.671875","849.671875"
"28426240","841.890625","841.890625","841.890625"
"28442624","849.2265625","849.2265625","849.2265625"
"28459008","860.2109375","860.2109375","860.2109375"
"28475392","864.7421875","864.7421875","864.7421875"
"28491776","871.703125","871.703125","871.703125"
"28508160","875.9296875","875.9296875","875.9296875"
"28524544","885.8203125","885.8203125","885.8203125"
"28540928","890.8359375","890.8359375","890.8359375"
"28557312","886.28125","886.28125","886.28125"
"28573696","873.78125","873.78125","873.78125"
"28590080","867.953125","867.953125","867.953125"
"28606464","858.4921875","858.4921875","858.4921875"
"28622848","862.234375","862.234375","862.234375"
"28639232","872.3359375","872.3359375","872.3359375"
"28655616","868.4609375","868.4609375","868.4609375"
"28672000","864.0234375","864.0234375","864.0234375"
"28688384","866.9765625","866.9765625","866.9765625"
"28704768","865.1640625","865.1640625","865.1640625"
"28721152","869.9921875","869.9921875","869.9921875"
"28737536","866.7265625","866.7265625","866.7265625"
"28753920","865.140625","865.140625","865.140625"
"28770304","870.09375","870.09375","870.09375"
"28786688","879.84375","879.84375","879.84375"
"28803072","892.6484375","892.6484375","892.6484375"
"28819456","892.375","892.375","892.375"
"28835840","891.9453125","891.9453125","891.9453125"
"28852224","898.0703125","898.0703125","898.0703125"
"28868608","896.7109375","896.7109375","896.7109375"
"28884992","900.1484375","900.1484375","900.1484375"
"28901376","897.09375","897.09375","897.09375"
"28917760","889.0234375","889.0234375","889.0234375"
"28934144","883.5859375","883.5859375","883.5859375"
"28950528","885.2578125","885.2578125","885.2578125"
"28966912","881.4765625","881.4765625","881.4765625"
"28983296","876.8203125","876.8203125","876.8203125"
"28999680","867.5078125","867.5078125","867.5078125"
"29016064","863.90625","863.90625","863.90625"
"29032448","866.0078125","866.0078125","866.0078125"
"29048832","868.859375","868.859375","868.859375"
"29065216","868.4296875","868.4296875","868.4296875"
"29081600","878.8828125","878.8828125","878.8828125"
"29097984","870.7734375","870.7734375","870.7734375"
"29114368","876.625","876.625","876.625"
"29130752","883.3828125","883.3828125","883.3828125"
"29147136","880.03125","880.03125","880.03125"
"29163520","882.6015625","882.6015625","882.6015625"
"29179904","888.71875","888.71875","888.71875"
"29196288","888.96875","888.96875","888.96875"
"29212672","886.3515625","886.3515625","886.3515625"
"29229056","882.703125","882.703125","882.703125"
"29245440","885.796875","885.796875","885.796875"
"29261824","883.3984375","883.3984375","883.3984375"
"29278208","882.0078125","882.0078125","882.0078125"
"29294592","879.6171875","879.6171875","879.6171875"
"29310976","871.5078125","871.5078125","871.5078125"
"29327360","882.2734375","882.2734375","882.2734375"
"29343744","888.8671875","888.8671875","888.8671875"
"29360128","878.0234375","878.0234375","878.0234375"
"29376512","870.125","870.125","870.125"
"29392896","867.875","867.875","867.875"
"29409280","859.1015625","859.1015625","859.1015625"
"29425664","875.25","875.25","875.25"
"29442048","866.953125","866.953125","866.953125"
"29458432","867.6640625","867.6640625","867.6640625"
"29474816","862.546875","862.546875","862.546875"
"29491200","875.0546875","875.0546875","875.0546875"
"29507584","876.078125","876.078125","876.078125"
"29523968","870.625","870.625","870.625"
"29540352","874.265625","874.265625","874.265625"
"29556736","869.2265625","869.2265625","869.2265625"
"29573120","868.0859375","868.0859375","868.0859375"
"29589504","873.265625","873.265625","873.265625"
"29605888","875.40625","875.40625","875.40625"
"29622272","866.859375","866.859375","866.859375"
"29638656","864.515625","864.515625","864.515625"
"29655040","856.59375","856.59375","856.59375"
"29671424","866.7890625","866.7890625","866.7890625"
"29687808","866.2734375","866.2734375","866.2734375"
"29704192","859.765625","859.765625","859.765625"
"29720576","859.859375","859.859375","859.859375"
"29736960","864.6640625","864.6640625","864.6640625"
"29753344","863.03125","863.03125","863.03125"
"29769728","873.2265625","873.2265625","873.2265625"
"29786112","855.8515625","855.8515625","855.8515625"
"29802496","869.234375","869.234375","869.234375"
"29818880","863.640625","863.640625","863.640625"
"29835264","864.5859375","864.5859375","864.5859375"
"29851648","864.359375","864.359375","864.359375"
"29868032","869.171875","869.171875","869.171875"
"29884416","863.3828125","863.3828125","863.3828125"
"29900800","875.8984375","875.8984375","875.8984375"
"29917184","867.234375","867.234375","867.234375"
"29933568","867.4296875","867.4296875","867.4296875"
"29949952","855.1328125","855.1328125","855.1328125"
"29966336","857.4296875","857.4296875","857.4296875"
"29982720","862.671875","862.671875","862.671875"
"29999104","858.59375","858.59375","858.59375"
"30015488","863.703125","863.703125","863.703125"
"30031872","860.8203125","860.8203125","860.8203125"
"30048256","866.2734375","866.2734375","866.2734375"
"30064640","875.4140625","875.4140625","875.4140625"
"30081024","892.0390625","892.0390625","892.0390625"
"30097408","881.7109375","881.7109375","881.7109375"
"30113792","883.71875","883.71875","883.71875"
"30130176","880.2109375","880.2109375","880.2109375"
"30146560","889.265625","889.265625","889.265625"
"30162944","898.109375","898.109375","898.109375"
"30179328","895.5234375","895.5234375","895.5234375"
"30195712","889.1328125","889.1328125","889.1328125"
"30212096","902.5859375","902.5859375","902.5859375"
"30228480","903.453125","903.453125","903.453125"
"30244864","889.953125","889.953125","889.953125"
"30261248","896.109375","896.109375","896.109375"
"30277632","890.984375","890.984375","890.984375"
"30294016","904.8984375","904.8984375","904.8984375"
"30310400","902.6015625","902.6015625","902.6015625"
"30326784","897.3828125","897.3828125","897.3828125"
"30343168","897.6328125","897.6328125","897.6328125"
"30359552","897.109375","897.109375","897.109375"
"30375936","885.53125","885.53125","885.53125"
"30392320","888.296875","888.296875","888.296875"
"30408704","866.3203125","866.3203125","866.3203125"
"30425088","867.984375","867.984375","867.984375"
"30441472","871.1640625","871.1640625","871.1640625"
"30457856","871.21875","871.21875","871.21875"
"30474240","884.8125","884.8125","884.8125"
"30490624","897.9140625","897.9140625","897.9140625"
"30507008","901.078125","901.078125","901.078125"
"30523392","906.21875","906.21875","906.21875"
"30539776","907.1484375","907.1484375","907.1484375"
"30556160","904.71875","904.71875","904.71875"
"30572544","902.53125","902.53125","902.53125"
