"Step","TrajLen","Alien-v5 PPO NoisyNet - charts/traj_len__MIN","Alien-v5 PPO NoisyNet - charts/traj_len__MAX"
"20398080","568.8828125","568.8828125","568.8828125"
"20414464","562.390625","562.390625","562.390625"
"20430848","559.0078125","559.0078125","559.0078125"
"20447232","550.8515625","550.8515625","550.8515625"
"20463616","560.1875","560.1875","560.1875"
"20480000","553.46875","553.46875","553.46875"
"20496384","557.2890625","557.2890625","557.2890625"
"20512768","564.3359375","564.3359375","564.3359375"
"20529152","555.796875","555.796875","555.796875"
"20545536","559.609375","559.609375","559.609375"
"20561920","558.546875","558.546875","558.546875"
"20578304","558.578125","558.578125","558.578125"
"20594688","559.84375","559.84375","559.84375"
"20611072","560.7578125","560.7578125","560.7578125"
"20627456","561.75","561.75","561.75"
"20643840","558.7109375","558.7109375","558.7109375"
"20660224","560.40625","560.40625","560.40625"
"20676608","555.296875","555.296875","555.296875"
"20692992","552.78125","552.78125","552.78125"
"20709376","555.84375","555.84375","555.84375"
"20725760","558.7578125","558.7578125","558.7578125"
"20742144","567.5234375","567.5234375","567.5234375"
"20758528","568.40625","568.40625","568.40625"
"20774912","558.703125","558.703125","558.703125"
"20791296","562.1875","562.1875","562.1875"
"20807680","555.8828125","555.8828125","555.8828125"
"20824064","545.8359375","545.8359375","545.8359375"
"20840448","548.9921875","548.9921875","548.9921875"
"20856832","539.6015625","539.6015625","539.6015625"
"20873216","529.9609375","529.9609375","529.9609375"
"20889600","538.1640625","538.1640625","538.1640625"
"20905984","537.1640625","537.1640625","537.1640625"
"20922368","549.3671875","549.3671875","549.3671875"
"20938752","550.9453125","550.9453125","550.9453125"
"20955136","558.65625","558.65625","558.65625"
"20971520","560.3828125","560.3828125","560.3828125"
"20987904","561.7265625","561.7265625","561.7265625"
"21004288","560.6640625","560.6640625","560.6640625"
"21020672","564.984375","564.984375","564.984375"
"21037056","571.9140625","571.9140625","571.9140625"
"21053440","570.96875","570.96875","570.96875"
"21069824","572.6953125","572.6953125","572.6953125"
"21086208","582.6640625","582.6640625","582.6640625"
"21102592","576.234375","576.234375","576.234375"
"21118976","571.5078125","571.5078125","571.5078125"
"21135360","566.328125","566.328125","566.328125"
"21151744","561.6328125","561.6328125","561.6328125"
"21168128","547.421875","547.421875","547.421875"
"21184512","548.4765625","548.4765625","548.4765625"
"21200896","554.5078125","554.5078125","554.5078125"
"21217280","557.03125","557.03125","557.03125"
"21233664","553.5625","553.5625","553.5625"
"21250048","551.515625","551.515625","551.515625"
"21266432","560.875","560.875","560.875"
"21282816","567.7265625","567.7265625","567.7265625"
"21299200","571.0859375","571.0859375","571.0859375"
"21315584","574.8984375","574.8984375","574.8984375"
"21331968","576.171875","576.171875","576.171875"
"21348352","574.390625","574.390625","574.390625"
"21364736","568.375","568.375","568.375"
"21381120","561.15625","561.15625","561.15625"
"21397504","561.5078125","561.5078125","561.5078125"
"21413888","552.4140625","552.4140625","552.4140625"
"21430272","557.328125","557.328125","557.328125"
"21446656","567.5703125","567.5703125","567.5703125"
"21463040","576.421875","576.421875","576.421875"
"21479424","579.0859375","579.0859375","579.0859375"
"21495808","571.4296875","571.4296875","571.4296875"
"21512192","562.5859375","562.5859375","562.5859375"
"21528576","555.3828125","555.3828125","555.3828125"
"21544960","548.4765625","548.4765625","548.4765625"
"21561344","550.5390625","550.5390625","550.5390625"
"21577728","558.2265625","558.2265625","558.2265625"
"21594112","556.0625","556.0625","556.0625"
"21610496","559.0859375","559.0859375","559.0859375"
"21626880","565.5234375","565.5234375","565.5234375"
"21643264","570.1484375","570.1484375","570.1484375"
"21659648","569.546875","569.546875","569.546875"
"21676032","581.5625","581.5625","581.5625"
"21692416","582.9375","582.9375","582.9375"
"21708800","584.4296875","584.4296875","584.4296875"
"21725184","584.9375","584.9375","584.9375"
"21741568","580.75","580.75","580.75"
"21757952","578.375","578.375","578.375"
"21774336","586.0078125","586.0078125","586.0078125"
"21790720","585.046875","585.046875","585.046875"
"21807104","603.25","603.25","603.25"
"21823488","605.1796875","605.1796875","605.1796875"
"21839872","612.9453125","612.9453125","612.9453125"
"21856256","607.6484375","607.6484375","607.6484375"
"21872640","602.984375","602.984375","602.984375"
"21889024","595.21875","595.21875","595.21875"
"21905408","601.734375","601.734375","601.734375"
"21921792","603.2265625","603.2265625","603.2265625"
"21938176","600.15625","600.15625","600.15625"
"21954560","603.859375","603.859375","603.859375"
"21970944","599.125","599.125","599.125"
"21987328","594.3984375","594.3984375","594.3984375"
"22003712","604.3125","604.3125","604.3125"
"22020096","600.84375","600.84375","600.84375"
"22036480","601.9609375","601.9609375","601.9609375"
"22052864","603.015625","603.015625","603.015625"
"22069248","599.6875","599.6875","599.6875"
"22085632","592.7890625","592.7890625","592.7890625"
"22102016","587.9609375","587.9609375","587.9609375"
"22118400","579.1328125","579.1328125","579.1328125"
"22134784","588.9140625","588.9140625","588.9140625"
"22151168","595.09375","595.09375","595.09375"
"22167552","603.109375","603.109375","603.109375"
"22183936","600.484375","600.484375","600.484375"
"22200320","613.6953125","613.6953125","613.6953125"
"22216704","606.6953125","606.6953125","606.6953125"
"22233088","602.125","602.125","602.125"
"22249472","608.15625","608.15625","608.15625"
"22265856","616.6328125","616.6328125","616.6328125"
"22282240","604.8203125","604.8203125","604.8203125"
"22298624","617.0625","617.0625","617.0625"
"22315008","622.0234375","622.0234375","622.0234375"
"22331392","617.0078125","617.0078125","617.0078125"
"22347776","629.328125","629.328125","629.328125"
"22364160","629.4140625","629.4140625","629.4140625"
"22380544","622.0078125","622.0078125","622.0078125"
"22396928","627.2890625","627.2890625","627.2890625"
"22413312","618.4296875","618.4296875","618.4296875"
"22429696","617.7890625","617.7890625","617.7890625"
"22446080","616.3515625","616.3515625","616.3515625"
"22462464","616.078125","616.078125","616.078125"
"22478848","611.8359375","611.8359375","611.8359375"
"22495232","621.53125","621.53125","621.53125"
"22511616","615.390625","615.390625","615.390625"
"22528000","621.0390625","621.0390625","621.0390625"
"22544384","622.71875","622.71875","622.71875"
"22560768","623.328125","623.328125","623.328125"
"22577152","621.8359375","621.8359375","621.8359375"
"22593536","630","630","630"
"22609920","625.640625","625.640625","625.640625"
"22626304","622.4453125","622.4453125","622.4453125"
"22642688","620.2890625","620.2890625","620.2890625"
"22659072","630.1875","630.1875","630.1875"
"22675456","625.0078125","625.0078125","625.0078125"
"22691840","623.6171875","623.6171875","623.6171875"
"22708224","626.515625","626.515625","626.515625"
"22724608","623.1171875","623.1171875","623.1171875"
"22740992","618.40625","618.40625","618.40625"
"22757376","620.265625","620.265625","620.265625"
"22773760","627.7734375","627.7734375","627.7734375"
"22790144","631.109375","631.109375","631.109375"
"22806528","628.9296875","628.9296875","628.9296875"
"22822912","632.3125","632.3125","632.3125"
"22839296","628.7109375","628.7109375","628.7109375"
"22855680","621.5859375","621.5859375","621.5859375"
"22872064","620.6171875","620.6171875","620.6171875"
"22888448","619.234375","619.234375","619.234375"
"22904832","613.890625","613.890625","613.890625"
"22921216","612.8828125","612.8828125","612.8828125"
"22937600","608.625","608.625","608.625"
"22953984","614.2265625","614.2265625","614.2265625"
"22970368","615.8671875","615.8671875","615.8671875"
"22986752","624.6953125","624.6953125","624.6953125"
"23003136","629.71875","629.71875","629.71875"
"23019520","629.90625","629.90625","629.90625"
"23035904","630.71875","630.71875","630.71875"
"23052288","634.7109375","634.7109375","634.7109375"
"23068672","632.890625","632.890625","632.890625"
"23085056","637.65625","637.65625","637.65625"
"23101440","640.84375","640.84375","640.84375"
"23117824","635.03125","635.03125","635.03125"
"23134208","626.421875","626.421875","626.421875"
"23150592","628.7265625","628.7265625","628.7265625"
"23166976","634.625","634.625","634.625"
"23183360","633.671875","633.671875","633.671875"
"23199744","636.9375","636.9375","636.9375"
"23216128","637.1953125","637.1953125","637.1953125"
"23232512","641.3828125","641.3828125","641.3828125"
"23248896","639.2109375","639.2109375","639.2109375"
"23265280","649.796875","649.796875","649.796875"
"23281664","647.71875","647.71875","647.71875"
"23298048","653.5","653.5","653.5"
"23314432","641.828125","641.828125","641.828125"
"23330816","645.4921875","645.4921875","645.4921875"
"23347200","639.9453125","639.9453125","639.9453125"
"23363584","638.5234375","638.5234375","638.5234375"
"23379968","636.671875","636.671875","636.671875"
"23396352","634.671875","634.671875","634.671875"
"23412736","632.3984375","632.3984375","632.3984375"
"23429120","628.1171875","628.1171875","628.1171875"
"23445504","634.1875","634.1875","634.1875"
"23461888","629.4921875","629.4921875","629.4921875"
"23478272","643.203125","643.203125","643.203125"
"23494656","650.125","650.125","650.125"
"23511040","656.71875","656.71875","656.71875"
"23527424","658.2265625","658.2265625","658.2265625"
"23543808","659.28125","659.28125","659.28125"
"23560192","650.1171875","650.1171875","650.1171875"
"23576576","643.1015625","643.1015625","643.1015625"
"23592960","644.6484375","644.6484375","644.6484375"
"23609344","639.703125","639.703125","639.703125"
"23625728","643.796875","643.796875","643.796875"
"23642112","641.765625","641.765625","641.765625"
"23658496","643.4140625","643.4140625","643.4140625"
"23674880","637.9140625","637.9140625","637.9140625"
"23691264","643.46875","643.46875","643.46875"
"23707648","643.03125","643.03125","643.03125"
"23724032","638.3828125","638.3828125","638.3828125"
"23740416","645.8828125","645.8828125","645.8828125"
"23756800","649.5859375","649.5859375","649.5859375"
"23773184","646.3828125","646.3828125","646.3828125"
"23789568","648.484375","648.484375","648.484375"
"23805952","653.109375","653.109375","653.109375"
"23822336","646.078125","646.078125","646.078125"
"23838720","644.1875","644.1875","644.1875"
"23855104","641.65625","641.65625","641.65625"
"23871488","641.8671875","641.8671875","641.8671875"
"23887872","635.359375","635.359375","635.359375"
"23904256","640.8203125","640.8203125","640.8203125"
"23920640","646.4296875","646.4296875","646.4296875"
"23937024","647.5859375","647.5859375","647.5859375"
"23953408","641.7890625","641.7890625","641.7890625"
"23969792","646.1796875","646.1796875","646.1796875"
"23986176","650.546875","650.546875","650.546875"
"24002560","644.328125","644.328125","644.328125"
"24018944","638.6484375","638.6484375","638.6484375"
"24035328","634.921875","634.921875","634.921875"
"24051712","631.75","631.75","631.75"
"24068096","636.5703125","636.5703125","636.5703125"
"24084480","635.125","635.125","635.125"
"24100864","644.875","644.875","644.875"
"24117248","660.1953125","660.1953125","660.1953125"
"24133632","660.6015625","660.6015625","660.6015625"
"24150016","663.15625","663.15625","663.15625"
"24166400","673.1171875","673.1171875","673.1171875"
"24182784","676.375","676.375","676.375"
"24199168","674.9140625","674.9140625","674.9140625"
"24215552","682.359375","682.359375","682.359375"
"24231936","676.8359375","676.8359375","676.8359375"
"24248320","675.2890625","675.2890625","675.2890625"
"24264704","666.0390625","666.0390625","666.0390625"
"24281088","663.1953125","663.1953125","663.1953125"
"24297472","664.671875","664.671875","664.671875"
"24313856","662.15625","662.15625","662.15625"
"24330240","667.7578125","667.7578125","667.7578125"
"24346624","678.15625","678.15625","678.15625"
"24363008","671.6796875","671.6796875","671.6796875"
"24379392","666.7265625","666.7265625","666.7265625"
"24395776","650.578125","650.578125","650.578125"
"24412160","644.671875","644.671875","644.671875"
"24428544","638.0625","638.0625","638.0625"
"24444928","639.2109375","639.2109375","639.2109375"
"24461312","638.4453125","638.4453125","638.4453125"
"24477696","648.2890625","648.2890625","648.2890625"
"24494080","647.890625","647.890625","647.890625"
"24510464","650.125","650.125","650.125"
"24526848","644.1875","644.1875","644.1875"
"24543232","654.6328125","654.6328125","654.6328125"
"24559616","667.6484375","667.6484375","667.6484375"
"24576000","666.7265625","666.7265625","666.7265625"
"24592384","666.7578125","666.7578125","666.7578125"
"24608768","661.2734375","661.2734375","661.2734375"
"24625152","666.6328125","666.6328125","666.6328125"
"24641536","651.0234375","651.0234375","651.0234375"
"24657920","650.1015625","650.1015625","650.1015625"
"24674304","646.7578125","646.7578125","646.7578125"
"24690688","649.6953125","649.6953125","649.6953125"
"24707072","646.328125","646.328125","646.328125"
"24723456","641.71875","641.71875","641.71875"
"24739840","642.90625","642.90625","642.90625"
"24756224","653.734375","653.734375","653.734375"
"24772608","650.109375","650.109375","650.109375"
"24788992","649.40625","649.40625","649.40625"
"24805376","655.8671875","655.8671875","655.8671875"
"24821760","663.7734375","663.7734375","663.7734375"
"24838144","660.9375","660.9375","660.9375"
"24854528","661.4609375","661.4609375","661.4609375"
"24870912","670.8046875","670.8046875","670.8046875"
"24887296","672.5546875","672.5546875","672.5546875"
"24903680","678.0703125","678.0703125","678.0703125"
"24920064","680.125","680.125","680.125"
"24936448","675.90625","675.90625","675.90625"
"24952832","669.671875","669.671875","669.671875"
"24969216","662.59375","662.59375","662.59375"
"24985600","656.34375","656.34375","656.34375"
"25001984","647.0390625","647.0390625","647.0390625"
"25018368","650.9296875","650.9296875","650.9296875"
"25034752","656.7890625","656.7890625","656.7890625"
"25051136","662.8359375","662.8359375","662.8359375"
"25067520","663.359375","663.359375","663.359375"
"25083904","673.546875","673.546875","673.546875"
"25100288","669.1640625","669.1640625","669.1640625"
"25116672","666.9609375","666.9609375","666.9609375"
"25133056","656.0234375","656.0234375","656.0234375"
"25149440","653.15625","653.15625","653.15625"
"25165824","645.6640625","645.6640625","645.6640625"
"25182208","646.34375","646.34375","646.34375"
"25198592","646.7265625","646.7265625","646.7265625"
"25214976","651.84375","651.84375","651.84375"
"25231360","651.765625","651.765625","651.765625"
"25247744","643.859375","643.859375","643.859375"
"25264128","646.84375","646.84375","646.84375"
"25280512","648.03125","648.03125","648.03125"
"25296896","645.046875","645.046875","645.046875"
"25313280","645.5234375","645.5234375","645.5234375"
"25329664","657.265625","657.265625","657.265625"
"25346048","655.53125","655.53125","655.53125"
"25362432","654.0859375","654.0859375","654.0859375"
"25378816","650.109375","650.109375","650.109375"
"25395200","649.5625","649.5625","649.5625"
"25411584","649.046875","649.046875","649.046875"
"25427968","647.2578125","647.2578125","647.2578125"
"25444352","648.109375","648.109375","648.109375"
"25460736","665.4296875","665.4296875","665.4296875"
"25477120","658.234375","658.234375","658.234375"
"25493504","651.6171875","651.6171875","651.6171875"
"25509888","650.8515625","650.8515625","650.8515625"
"25526272","653.4609375","653.4609375","653.4609375"
"25542656","646.796875","646.796875","646.796875"
"25559040","656.34375","656.34375","656.34375"
"25575424","650.859375","650.859375","650.859375"
"25591808","656.25","656.25","656.25"
"25608192","655.921875","655.921875","655.921875"
"25624576","655.328125","655.328125","655.328125"
"25640960","655.1875","655.1875","655.1875"
"25657344","658.8203125","658.8203125","658.8203125"
"25673728","658.453125","658.453125","658.453125"
"25690112","658.09375","658.09375","658.09375"
"25706496","655.9453125","655.9453125","655.9453125"
"25722880","650.2109375","650.2109375","650.2109375"
"25739264","650.8671875","650.8671875","650.8671875"
"25755648","661.3671875","661.3671875","661.3671875"
"25772032","655.375","655.375","655.375"
"25788416","666.6015625","666.6015625","666.6015625"
"25804800","655.1640625","655.1640625","655.1640625"
"25821184","661.453125","661.453125","661.453125"
"25837568","648.171875","648.171875","648.171875"
"25853952","642.9296875","642.9296875","642.9296875"
"25870336","640.484375","640.484375","640.484375"
"25886720","636.9375","636.9375","636.9375"
"25903104","632.4140625","632.4140625","632.4140625"
"25919488","641.078125","641.078125","641.078125"
"25935872","644.8515625","644.8515625","644.8515625"
"25952256","647.8671875","647.8671875","647.8671875"
"25968640","654.8828125","654.8828125","654.8828125"
"25985024","650.109375","650.109375","650.109375"
"26001408","648.0703125","648.0703125","648.0703125"
"26017792","646.96875","646.96875","646.96875"
"26034176","641.0546875","641.0546875","641.0546875"
"26050560","634.5625","634.5625","634.5625"
"26066944","643.3359375","643.3359375","643.3359375"
"26083328","631.203125","631.203125","631.203125"
"26099712","631.5234375","631.5234375","631.5234375"
"26116096","622.0078125","622.0078125","622.0078125"
"26132480","624.0234375","624.0234375","624.0234375"
"26148864","621.109375","621.109375","621.109375"
"26165248","629.4140625","629.4140625","629.4140625"
"26181632","634.2734375","634.2734375","634.2734375"
"26198016","637.3828125","637.3828125","637.3828125"
"26214400","634.765625","634.765625","634.765625"
"26230784","625.125","625.125","625.125"
"26247168","625.4140625","625.4140625","625.4140625"
"26263552","624.234375","624.234375","624.234375"
"26279936","629.5390625","629.5390625","629.5390625"
"26296320","634.25","634.25","634.25"
"26312704","639.046875","639.046875","639.046875"
"26329088","637.265625","637.265625","637.265625"
"26345472","637.21875","637.21875","637.21875"
"26361856","636.8359375","636.8359375","636.8359375"
"26378240","633.046875","633.046875","633.046875"
"26394624","637.296875","637.296875","637.296875"
"26411008","643.46875","643.46875","643.46875"
"26427392","651.921875","651.921875","651.921875"
"26443776","641.5546875","641.5546875","641.5546875"
"26460160","646.171875","646.171875","646.171875"
"26476544","642.4921875","642.4921875","642.4921875"
"26492928","630.59375","630.59375","630.59375"
"26509312","619.140625","619.140625","619.140625"
"26525696","624.1875","624.1875","624.1875"
"26542080","627.359375","627.359375","627.359375"
"26558464","631.5546875","631.5546875","631.5546875"
"26574848","635.765625","635.765625","635.765625"
"26591232","634.515625","634.515625","634.515625"
"26607616","636.9140625","636.9140625","636.9140625"
"26624000","632.09375","632.09375","632.09375"
"26640384","633.0625","633.0625","633.0625"
"26656768","637.1484375","637.1484375","637.1484375"
"26673152","643.71875","643.71875","643.71875"
"26689536","645.046875","645.046875","645.046875"
"26705920","639.546875","639.546875","639.546875"
"26722304","634.6796875","634.6796875","634.6796875"
"26738688","634.609375","634.609375","634.609375"
"26755072","633.7109375","633.7109375","633.7109375"
"26771456","637.921875","637.921875","637.921875"
"26787840","640.4453125","640.4453125","640.4453125"
"26804224","650.359375","650.359375","650.359375"
"26820608","647.09375","647.09375","647.09375"
"26836992","647.546875","647.546875","647.546875"
"26853376","644.78125","644.78125","644.78125"
"26869760","646.4765625","646.4765625","646.4765625"
"26886144","632.53125","632.53125","632.53125"
"26902528","628.78125","628.78125","628.78125"
"26918912","624.671875","624.671875","624.671875"
"26935296","622.546875","622.546875","622.546875"
"26951680","624.8046875","624.8046875","624.8046875"
"26968064","628.7890625","628.7890625","628.7890625"
"26984448","626.125","626.125","626.125"
"27000832","628.6328125","628.6328125","628.6328125"
"27017216","623.9375","623.9375","623.9375"
"27033600","625.0078125","625.0078125","625.0078125"
"27049984","627.453125","627.453125","627.453125"
"27066368","630","630","630"
"27082752","627.578125","627.578125","627.578125"
"27099136","626.40625","626.40625","626.40625"
"27115520","631.0703125","631.0703125","631.0703125"
"27131904","629.3359375","629.3359375","629.3359375"
"27148288","630.109375","630.109375","630.109375"
"27164672","631.7265625","631.7265625","631.7265625"
"27181056","636.6328125","636.6328125","636.6328125"
"27197440","626.1171875","626.1171875","626.1171875"
"27213824","627.515625","627.515625","627.515625"
"27230208","614.265625","614.265625","614.265625"
"27246592","617.203125","617.203125","617.203125"
"27262976","612.859375","612.859375","612.859375"
"27279360","624.6015625","624.6015625","624.6015625"
"27295744","629.296875","629.296875","629.296875"
"27312128","639.2734375","639.2734375","639.2734375"
"27328512","636.828125","636.828125","636.828125"
"27344896","632.5234375","632.5234375","632.5234375"
"27361280","628.3203125","628.3203125","628.3203125"
"27377664","623.390625","623.390625","623.390625"
"27394048","620.359375","620.359375","620.359375"
"27410432","623.6875","623.6875","623.6875"
"27426816","630.3046875","630.3046875","630.3046875"
"27443200","624.625","624.625","624.625"
"27459584","619.9765625","619.9765625","619.9765625"
"27475968","616.46875","616.46875","616.46875"
"27492352","623.8515625","623.8515625","623.8515625"
"27508736","624.8046875","624.8046875","624.8046875"
"27525120","620.6484375","620.6484375","620.6484375"
"27541504","637.7578125","637.7578125","637.7578125"
"27557888","635.7421875","635.7421875","635.7421875"
"27574272","630.6953125","630.6953125","630.6953125"
"27590656","631.625","631.625","631.625"
"27607040","646.1484375","646.1484375","646.1484375"
"27623424","638.7109375","638.7109375","638.7109375"
"27639808","635.2109375","635.2109375","635.2109375"
"27656192","634.5390625","634.5390625","634.5390625"
"27672576","633.9140625","633.9140625","633.9140625"
"27688960","623.3203125","623.3203125","623.3203125"
"27705344","619.3984375","619.3984375","619.3984375"
"27721728","622.8515625","622.8515625","622.8515625"
"27738112","621.4921875","621.4921875","621.4921875"
"27754496","610.671875","610.671875","610.671875"
"27770880","616.40625","616.40625","616.40625"
"27787264","613.125","613.125","613.125"
"27803648","617.59375","617.59375","617.59375"
"27820032","620.671875","620.671875","620.671875"
"27836416","624.484375","624.484375","624.484375"
"27852800","620.2578125","620.2578125","620.2578125"
"27869184","623.0234375","623.0234375","623.0234375"
"27885568","623.8046875","623.8046875","623.8046875"
"27901952","613.5703125","613.5703125","613.5703125"
"27918336","616.3125","616.3125","616.3125"
"27934720","613.640625","613.640625","613.640625"
"27951104","613.8046875","613.8046875","613.8046875"
"27967488","614.8828125","614.8828125","614.8828125"
"27983872","620.1875","620.1875","620.1875"
"28000256","626.1953125","626.1953125","626.1953125"
"28016640","631.6640625","631.6640625","631.6640625"
"28033024","621.515625","621.515625","621.515625"
"28049408","617.9453125","617.9453125","617.9453125"
"28065792","614.9296875","614.9296875","614.9296875"
"28082176","610.3046875","610.3046875","610.3046875"
"28098560","614.96875","614.96875","614.96875"
"28114944","625.046875","625.046875","625.046875"
"28131328","630.296875","630.296875","630.296875"
"28147712","631.90625","631.90625","631.90625"
"28164096","629","629","629"
"28180480","623.5625","623.5625","623.5625"
"28196864","623.9921875","623.9921875","623.9921875"
"28213248","625.5234375","625.5234375","625.5234375"
"28229632","628.203125","628.203125","628.203125"
"28246016","628.1015625","628.1015625","628.1015625"
"28262400","629.40625","629.40625","629.40625"
"28278784","624.046875","624.046875","624.046875"
"28295168","618.5546875","618.5546875","618.5546875"
"28311552","616.09375","616.09375","616.09375"
"28327936","606.1328125","606.1328125","606.1328125"
"28344320","602.234375","602.234375","602.234375"
"28360704","594.2109375","594.2109375","594.2109375"
"28377088","608.375","608.375","608.375"
"28393472","607.1953125","607.1953125","607.1953125"
"28409856","616.734375","616.734375","616.734375"
"28426240","616.640625","616.640625","616.640625"
"28442624","626.609375","626.609375","626.609375"
"28459008","605.28125","605.28125","605.28125"
"28475392","606.4140625","606.4140625","606.4140625"
"28491776","602.03125","602.03125","602.03125"
"28508160","604.609375","604.609375","604.609375"
"28524544","604.546875","604.546875","604.546875"
"28540928","613.734375","613.734375","613.734375"
"28557312","618.5390625","618.5390625","618.5390625"
"28573696","620.15625","620.15625","620.15625"
"28590080","610.4140625","610.4140625","610.4140625"
"28606464","610.03125","610.03125","610.03125"
"28622848","607.515625","607.515625","607.515625"
"28639232","607.859375","607.859375","607.859375"
"28655616","609.0390625","609.0390625","609.0390625"
"28672000","619.671875","619.671875","619.671875"
"28688384","621.609375","621.609375","621.609375"
"28704768","621.1015625","621.1015625","621.1015625"
"28721152","626.6484375","626.6484375","626.6484375"
"28737536","626.203125","626.203125","626.203125"
"28753920","620.3671875","620.3671875","620.3671875"
"28770304","620.9765625","620.9765625","620.9765625"
"28786688","619.6328125","619.6328125","619.6328125"
"28803072","619.84375","619.84375","619.84375"
"28819456","618.890625","618.890625","618.890625"
"28835840","622.4921875","622.4921875","622.4921875"
"28852224","623.71875","623.71875","623.71875"
"28868608","621.96875","621.96875","621.96875"
"28884992","626.5","626.5","626.5"
"28901376","621.0546875","621.0546875","621.0546875"
"28917760","616.6484375","616.6484375","616.6484375"
"28934144","616.59375","616.59375","616.59375"
"28950528","614.71875","614.71875","614.71875"
"28966912","607.21875","607.21875","607.21875"
"28983296","603.2578125","603.2578125","603.2578125"
"28999680","601.734375","601.734375","601.734375"
"29016064","604.359375","604.359375","604.359375"
"29032448","605.890625","605.890625","605.890625"
"29048832","610.3828125","610.3828125","610.3828125"
"29065216","615.09375","615.09375","615.09375"
"29081600","620.6953125","620.6953125","620.6953125"
"29097984","613.484375","613.484375","613.484375"
"29114368","616.1875","616.1875","616.1875"
"29130752","614.8359375","614.8359375","614.8359375"
"29147136","619.1953125","619.1953125","619.1953125"
"29163520","616.8984375","616.8984375","616.8984375"
"29179904","619.78125","619.78125","619.78125"
"29196288","624.5390625","624.5390625","624.5390625"
"29212672","624.5390625","624.5390625","624.5390625"
"29229056","621.046875","621.046875","621.046875"
"29245440","626.140625","626.140625","626.140625"
"29261824","624.234375","624.234375","624.234375"
"29278208","619.6953125","619.6953125","619.6953125"
"29294592","617.7265625","617.7265625","617.7265625"
"29310976","622.6875","622.6875","622.6875"
"29327360","611.9609375","611.9609375","611.9609375"
"29343744","608.875","608.875","608.875"
"29360128","609.3984375","609.3984375","609.3984375"
"29376512","615.28125","615.28125","615.28125"
"29392896","606.15625","606.15625","606.15625"
"29409280","612.6015625","612.6015625","612.6015625"
"29425664","614.390625","614.390625","614.390625"
"29442048","610.1484375","610.1484375","610.1484375"
"29458432","599.734375","599.734375","599.734375"
"29474816","598.8671875","598.8671875","598.8671875"
"29491200","603.8828125","603.8828125","603.8828125"
"29507584","603.609375","603.609375","603.609375"
"29523968","607.1953125","607.1953125","607.1953125"
"29540352","610.5703125","610.5703125","610.5703125"
"29556736","613.875","613.875","613.875"
"29573120","616.1640625","616.1640625","616.1640625"
"29589504","615.1484375","615.1484375","615.1484375"
"29605888","608.4765625","608.4765625","608.4765625"
"29622272","609.7109375","609.7109375","609.7109375"
"29638656","603.84375","603.84375","603.84375"
"29655040","601.0234375","601.0234375","601.0234375"
"29671424","602.8125","602.8125","602.8125"
"29687808","605.9921875","605.9921875","605.9921875"
"29704192","615.75","615.75","615.75"
"29720576","624.0546875","624.0546875","624.0546875"
"29736960","627.0703125","627.0703125","627.0703125"
"29753344","626.5390625","626.5390625","626.5390625"
"29769728","627.359375","627.359375","627.359375"
"29786112","626.125","626.125","626.125"
"29802496","631.453125","631.453125","631.453125"
"29818880","632.5859375","632.5859375","632.5859375"
"29835264","631.7109375","631.7109375","631.7109375"
"29851648","628.96875","628.96875","628.96875"
"29868032","626.5390625","626.5390625","626.5390625"
"29884416","621.546875","621.546875","621.546875"
"29900800","618.765625","618.765625","618.765625"
"29917184","619.5546875","619.5546875","619.5546875"
"29933568","633.8046875","633.8046875","633.8046875"
"29949952","630.953125","630.953125","630.953125"
"29966336","634.0859375","634.0859375","634.0859375"
"29982720","637.171875","637.171875","637.171875"
"29999104","635.9375","635.9375","635.9375"
"30015488","634.78125","634.78125","634.78125"
"30031872","628.9375","628.9375","628.9375"
"30048256","624.4140625","624.4140625","624.4140625"
"30064640","622.578125","622.578125","622.578125"
"30081024","626.390625","626.390625","626.390625"
"30097408","623.0234375","623.0234375","623.0234375"
"30113792","636.484375","636.484375","636.484375"
"30130176","636.9765625","636.9765625","636.9765625"
"30146560","631.75","631.75","631.75"
"30162944","633.140625","633.140625","633.140625"
"30179328","633.859375","633.859375","633.859375"
"30195712","630.265625","630.265625","630.265625"
"30212096","637","637","637"
"30228480","637","637","637"
"30244864","637.5859375","637.5859375","637.5859375"
"30261248","639.4765625","639.4765625","639.4765625"
"30277632","636.75","636.75","636.75"
"30294016","639.8828125","639.8828125","639.8828125"
"30310400","650.671875","650.671875","650.671875"
"30326784","649.59375","649.59375","649.59375"
"30343168","646.4140625","646.4140625","646.4140625"
"30359552","647.59375","647.59375","647.59375"
"30375936","644.890625","644.890625","644.890625"
"30392320","641.5546875","641.5546875","641.5546875"
"30408704","632.03125","632.03125","632.03125"
"30425088","627.1953125","627.1953125","627.1953125"
"30441472","624.609375","624.609375","624.609375"
"30457856","622.0859375","622.0859375","622.0859375"
"30474240","616.8359375","616.8359375","616.8359375"
"30490624","621.125","621.125","621.125"
"30507008","623.0390625","623.0390625","623.0390625"
"30523392","619.6484375","619.6484375","619.6484375"
"30539776","616.5","616.5","616.5"
"30556160","620.78125","620.78125","620.78125"
"30572544","627.140625","627.140625","627.140625"
"30588928","631.9296875","631.9296875","631.9296875"
"30605312","629.3515625","629.3515625","629.3515625"
"30621696","626.3984375","626.3984375","626.3984375"
"30638080","611.8828125","611.8828125","611.8828125"
"30654464","613.2890625","613.2890625","613.2890625"
