"Step","TrajLen","Alien-v5__ppo_rnd_envpool - charts/traj_len__MIN","Alien-v5__ppo_rnd_envpool - charts/traj_len__MAX"
"20299776","732.671875","732.671875","732.671875"
"20316160","732.1015625","732.1015625","732.1015625"
"20332544","720.7265625","720.7265625","720.7265625"
"20348928","728.515625","728.515625","728.515625"
"20365312","722.125","722.125","722.125"
"20381696","729.4453125","729.4453125","729.4453125"
"20398080","732.9765625","732.9765625","732.9765625"
"20414464","751.4609375","751.4609375","751.4609375"
"20430848","752.5234375","752.5234375","752.5234375"
"20447232","741.3359375","741.3359375","741.3359375"
"20463616","748.1484375","748.1484375","748.1484375"
"20480000","753.1171875","753.1171875","753.1171875"
"20496384","746.2890625","746.2890625","746.2890625"
"20512768","733.5625","733.5625","733.5625"
"20529152","732.90625","732.90625","732.90625"
"20545536","723.2578125","723.2578125","723.2578125"
"20561920","717.4453125","717.4453125","717.4453125"
"20578304","713.6484375","713.6484375","713.6484375"
"20594688","720.25","720.25","720.25"
"20611072","718.96875","718.96875","718.96875"
"20627456","734.2421875","734.2421875","734.2421875"
"20643840","743.21875","743.21875","743.21875"
"20660224","761.015625","761.015625","761.015625"
"20676608","752.953125","752.953125","752.953125"
"20692992","753","753","753"
"20709376","751.4140625","751.4140625","751.4140625"
"20725760","740.890625","740.890625","740.890625"
"20742144","740.6015625","740.6015625","740.6015625"
"20758528","733.015625","733.015625","733.015625"
"20774912","744.7890625","744.7890625","744.7890625"
"20791296","732.984375","732.984375","732.984375"
"20807680","736.1953125","736.1953125","736.1953125"
"20824064","734.90625","734.90625","734.90625"
"20840448","739.109375","739.109375","739.109375"
"20856832","728.7578125","728.7578125","728.7578125"
"20873216","736.3203125","736.3203125","736.3203125"
"20889600","738.9453125","738.9453125","738.9453125"
"20905984","737.265625","737.265625","737.265625"
"20922368","725.9765625","725.9765625","725.9765625"
"20938752","717.8203125","717.8203125","717.8203125"
"20955136","712.6328125","712.6328125","712.6328125"
"20971520","704.609375","704.609375","704.609375"
"20987904","700.171875","700.171875","700.171875"
"21004288","694.625","694.625","694.625"
"21020672","690.21875","690.21875","690.21875"
"21037056","672.734375","672.734375","672.734375"
"21053440","669.0703125","669.0703125","669.0703125"
"21069824","664.09375","664.09375","664.09375"
"21086208","666.453125","666.453125","666.453125"
"21102592","665.4140625","665.4140625","665.4140625"
"21118976","664.25","664.25","664.25"
"21135360","666.8671875","666.8671875","666.8671875"
"21151744","667.171875","667.171875","667.171875"
"21168128","659.765625","659.765625","659.765625"
"21184512","663.640625","663.640625","663.640625"
"21200896","667.0078125","667.0078125","667.0078125"
"21217280","661.96875","661.96875","661.96875"
"21233664","663.484375","663.484375","663.484375"
"21250048","659.5","659.5","659.5"
"21266432","655.7734375","655.7734375","655.7734375"
"21282816","645.625","645.625","645.625"
"21299200","637.34375","637.34375","637.34375"
"21315584","632.2578125","632.2578125","632.2578125"
"21331968","633.5703125","633.5703125","633.5703125"
"21348352","628.609375","628.609375","628.609375"
"21364736","631.359375","631.359375","631.359375"
"21381120","636.765625","636.765625","636.765625"
"21397504","640.2265625","640.2265625","640.2265625"
"21413888","642.0078125","642.0078125","642.0078125"
"21430272","649.21875","649.21875","649.21875"
"21446656","650.59375","650.59375","650.59375"
"21463040","652.03125","652.03125","652.03125"
"21479424","651.328125","651.328125","651.328125"
"21495808","663.734375","663.734375","663.734375"
"21512192","654.8984375","654.8984375","654.8984375"
"21528576","652.109375","652.109375","652.109375"
"21544960","657.09375","657.09375","657.09375"
"21561344","658.0703125","658.0703125","658.0703125"
"21577728","637.1171875","637.1171875","637.1171875"
"21594112","641.921875","641.921875","641.921875"
"21610496","635.5703125","635.5703125","635.5703125"
"21626880","631.1171875","631.1171875","631.1171875"
"21643264","627.765625","627.765625","627.765625"
"21659648","638.765625","638.765625","638.765625"
"21676032","639.171875","639.171875","639.171875"
"21692416","647.7578125","647.7578125","647.7578125"
"21708800","650.0390625","650.0390625","650.0390625"
"21725184","651.84375","651.84375","651.84375"
"21741568","644.5390625","644.5390625","644.5390625"
"21757952","647.1796875","647.1796875","647.1796875"
"21774336","644.078125","644.078125","644.078125"
"21790720","642.296875","642.296875","642.296875"
"21807104","645.34375","645.34375","645.34375"
"21823488","649.9765625","649.9765625","649.9765625"
"21839872","649.3046875","649.3046875","649.3046875"
"21856256","664.3515625","664.3515625","664.3515625"
"21872640","662.1171875","662.1171875","662.1171875"
"21889024","654.328125","654.328125","654.328125"
"21905408","651.046875","651.046875","651.046875"
"21921792","653.625","653.625","653.625"
"21938176","640.203125","640.203125","640.203125"
"21954560","647.25","647.25","647.25"
"21970944","650.7890625","650.7890625","650.7890625"
"21987328","656.65625","656.65625","656.65625"
"22003712","665.6171875","665.6171875","665.6171875"
"22020096","660.515625","660.515625","660.515625"
"22036480","653.890625","653.890625","653.890625"
"22052864","654.9296875","654.9296875","654.9296875"
"22069248","653.015625","653.015625","653.015625"
"22085632","652.203125","652.203125","652.203125"
"22102016","653.6640625","653.6640625","653.6640625"
"22118400","662.765625","662.765625","662.765625"
"22134784","667.0234375","667.0234375","667.0234375"
"22151168","668.5625","668.5625","668.5625"
"22167552","671.8125","671.8125","671.8125"
"22183936","670.84375","670.84375","670.84375"
"22200320","675.5859375","675.5859375","675.5859375"
"22216704","666.640625","666.640625","666.640625"
"22233088","659.2265625","659.2265625","659.2265625"
"22249472","660.1875","660.1875","660.1875"
"22265856","661.234375","661.234375","661.234375"
"22282240","671.2890625","671.2890625","671.2890625"
"22298624","661.078125","661.078125","661.078125"
"22315008","670.53125","670.53125","670.53125"
"22331392","669.90625","669.90625","669.90625"
"22347776","680.3203125","680.3203125","680.3203125"
"22364160","687.53125","687.53125","687.53125"
"22380544","694.875","694.875","694.875"
"22396928","696.671875","696.671875","696.671875"
"22413312","691.875","691.875","691.875"
"22429696","691.8203125","691.8203125","691.8203125"
"22446080","682.8984375","682.8984375","682.8984375"
"22462464","683.1015625","683.1015625","683.1015625"
"22478848","684.9140625","684.9140625","684.9140625"
"22495232","680.21875","680.21875","680.21875"
"22511616","684.4765625","684.4765625","684.4765625"
"22528000","689.3828125","689.3828125","689.3828125"
"22544384","708.8984375","708.8984375","708.8984375"
"22560768","696.8984375","696.8984375","696.8984375"
"22577152","713.390625","713.390625","713.390625"
"22593536","713.578125","713.578125","713.578125"
"22609920","707.4921875","707.4921875","707.4921875"
"22626304","692.46875","692.46875","692.46875"
"22642688","693.671875","693.671875","693.671875"
"22659072","684.125","684.125","684.125"
"22675456","686.3515625","686.3515625","686.3515625"
"22691840","690.5703125","690.5703125","690.5703125"
"22708224","695.3828125","695.3828125","695.3828125"
"22724608","708.40625","708.40625","708.40625"
"22740992","709.4296875","709.4296875","709.4296875"
"22757376","710.296875","710.296875","710.296875"
"22773760","711.4296875","711.4296875","711.4296875"
"22790144","710.546875","710.546875","710.546875"
"22806528","698.1484375","698.1484375","698.1484375"
"22822912","697.5625","697.5625","697.5625"
"22839296","691.078125","691.078125","691.078125"
"22855680","711.0390625","711.0390625","711.0390625"
"22872064","716","716","716"
"22888448","725.3046875","725.3046875","725.3046875"
"22904832","725.3515625","725.3515625","725.3515625"
"22921216","717.2578125","717.2578125","717.2578125"
"22937600","722.671875","722.671875","722.671875"
"22953984","719.7734375","719.7734375","719.7734375"
"22970368","713.921875","713.921875","713.921875"
"22986752","721.40625","721.40625","721.40625"
"23003136","726.546875","726.546875","726.546875"
"23019520","719.2109375","719.2109375","719.2109375"
"23035904","717.4375","717.4375","717.4375"
"23052288","716.25","716.25","716.25"
"23068672","729.65625","729.65625","729.65625"
"23085056","726.203125","726.203125","726.203125"
"23101440","730.203125","730.203125","730.203125"
"23117824","742.453125","742.453125","742.453125"
"23134208","737.15625","737.15625","737.15625"
"23150592","743.7734375","743.7734375","743.7734375"
"23166976","739.9453125","739.9453125","739.9453125"
"23183360","739.7734375","739.7734375","739.7734375"
"23199744","739.203125","739.203125","739.203125"
"23216128","735.703125","735.703125","735.703125"
"23232512","745.8125","745.8125","745.8125"
"23248896","740.375","740.375","740.375"
"23265280","734.5859375","734.5859375","734.5859375"
"23281664","743.6640625","743.6640625","743.6640625"
"23298048","750.1484375","750.1484375","750.1484375"
"23314432","757.4609375","757.4609375","757.4609375"
"23330816","761.2265625","761.2265625","761.2265625"
"23347200","762.7265625","762.7265625","762.7265625"
"23363584","760.671875","760.671875","760.671875"
"23379968","745.4609375","745.4609375","745.4609375"
"23396352","738.4921875","738.4921875","738.4921875"
"23412736","730.0078125","730.0078125","730.0078125"
"23429120","731.125","731.125","731.125"
"23445504","733.7265625","733.7265625","733.7265625"
"23461888","731.890625","731.890625","731.890625"
"23478272","752","752","752"
"23494656","745.8828125","745.8828125","745.8828125"
"23511040","745.6328125","745.6328125","745.6328125"
"23527424","740.75","740.75","740.75"
"23543808","740.40625","740.40625","740.40625"
"23560192","752.5078125","752.5078125","752.5078125"
"23576576","758.921875","758.921875","758.921875"
"23592960","760.875","760.875","760.875"
"23609344","757.578125","757.578125","757.578125"
"23625728","754.078125","754.078125","754.078125"
"23642112","761.5390625","761.5390625","761.5390625"
"23658496","754.90625","754.90625","754.90625"
"23674880","733.046875","733.046875","733.046875"
"23691264","743.125","743.125","743.125"
"23707648","742.5390625","742.5390625","742.5390625"
"23724032","739.5625","739.5625","739.5625"
"23740416","739.359375","739.359375","739.359375"
"23756800","743.859375","743.859375","743.859375"
"23773184","752.84375","752.84375","752.84375"
"23789568","743.90625","743.90625","743.90625"
"23805952","751.3671875","751.3671875","751.3671875"
"23822336","754.84375","754.84375","754.84375"
"23838720","751.359375","751.359375","751.359375"
"23855104","749.5625","749.5625","749.5625"
"23871488","756.5234375","756.5234375","756.5234375"
"23887872","765.0703125","765.0703125","765.0703125"
"23904256","757.375","757.375","757.375"
"23920640","755.40625","755.40625","755.40625"
"23937024","759.421875","759.421875","759.421875"
"23953408","762.1328125","762.1328125","762.1328125"
"23969792","752.640625","752.640625","752.640625"
"23986176","749.6015625","749.6015625","749.6015625"
"24002560","742.234375","742.234375","742.234375"
"24018944","739.09375","739.09375","739.09375"
"24035328","729.46875","729.46875","729.46875"
"24051712","729.8125","729.8125","729.8125"
"24068096","733.7421875","733.7421875","733.7421875"
"24084480","740.875","740.875","740.875"
"24100864","747.8359375","747.8359375","747.8359375"
"24117248","753.234375","753.234375","753.234375"
"24133632","747.421875","747.421875","747.421875"
"24150016","754.9453125","754.9453125","754.9453125"
"24166400","753.6953125","753.6953125","753.6953125"
"24182784","753.84375","753.84375","753.84375"
"24199168","742.0234375","742.0234375","742.0234375"
"24215552","739.6875","739.6875","739.6875"
"24231936","738.9921875","738.9921875","738.9921875"
"24248320","741","741","741"
"24264704","733.8203125","733.8203125","733.8203125"
"24281088","734.1640625","734.1640625","734.1640625"
"24297472","741.390625","741.390625","741.390625"
"24313856","747.078125","747.078125","747.078125"
"24330240","741.6328125","741.6328125","741.6328125"
"24346624","737.4921875","737.4921875","737.4921875"
"24363008","740.3046875","740.3046875","740.3046875"
"24379392","740.0625","740.0625","740.0625"
"24395776","747.65625","747.65625","747.65625"
"24412160","739.234375","739.234375","739.234375"
"24428544","759.21875","759.21875","759.21875"
"24444928","762.2109375","762.2109375","762.2109375"
"24461312","758.765625","758.765625","758.765625"
"24477696","767.2578125","767.2578125","767.2578125"
"24494080","766.734375","766.734375","766.734375"
"24510464","770.890625","770.890625","770.890625"
"24526848","768.5859375","768.5859375","768.5859375"
"24543232","770.0625","770.0625","770.0625"
"24559616","771.4296875","771.4296875","771.4296875"
"24576000","767.109375","767.109375","767.109375"
"24592384","752.90625","752.90625","752.90625"
"24608768","758.109375","758.109375","758.109375"
"24625152","764.8203125","764.8203125","764.8203125"
"24641536","765.09375","765.09375","765.09375"
"24657920","767.1171875","767.1171875","767.1171875"
"24674304","761.6171875","761.6171875","761.6171875"
"24690688","771.640625","771.640625","771.640625"
"24707072","761.8125","761.8125","761.8125"
"24723456","773.421875","773.421875","773.421875"
"24739840","766.1953125","766.1953125","766.1953125"
"24756224","771.6171875","771.6171875","771.6171875"
"24772608","768.25","768.25","768.25"
"24788992","775.25","775.25","775.25"
"24805376","783.9375","783.9375","783.9375"
"24821760","775.859375","775.859375","775.859375"
"24838144","782.2265625","782.2265625","782.2265625"
"24854528","789.0703125","789.0703125","789.0703125"
"24870912","798.859375","798.859375","798.859375"
"24887296","802.1484375","802.1484375","802.1484375"
"24903680","809.8984375","809.8984375","809.8984375"
"24920064","807.8359375","807.8359375","807.8359375"
"24936448","814.4296875","814.4296875","814.4296875"
"24952832","804.0078125","804.0078125","804.0078125"
"24969216","795.984375","795.984375","795.984375"
"24985600","781.6796875","781.6796875","781.6796875"
"25001984","767.8671875","767.8671875","767.8671875"
"25018368","755.921875","755.921875","755.921875"
"25034752","760.6953125","760.6953125","760.6953125"
"25051136","754.109375","754.109375","754.109375"
"25067520","755.2890625","755.2890625","755.2890625"
"25083904","763.125","763.125","763.125"
"25100288","771.8671875","771.8671875","771.8671875"
"25116672","779.734375","779.734375","779.734375"
"25133056","775.03125","775.03125","775.03125"
"25149440","768.3828125","768.3828125","768.3828125"
"25165824","769.3125","769.3125","769.3125"
"25182208","770.3984375","770.3984375","770.3984375"
"25198592","774.7734375","774.7734375","774.7734375"
"25214976","779.265625","779.265625","779.265625"
"25231360","773","773","773"
"25247744","781.546875","781.546875","781.546875"
"25264128","781.3203125","781.3203125","781.3203125"
"25280512","773.078125","773.078125","773.078125"
"25296896","784.2109375","784.2109375","784.2109375"
"25313280","784.8046875","784.8046875","784.8046875"
"25329664","801.578125","801.578125","801.578125"
"25346048","803.09375","803.09375","803.09375"
"25362432","808.2578125","808.2578125","808.2578125"
"25378816","818.953125","818.953125","818.953125"
"25395200","817.28125","817.28125","817.28125"
"25411584","819.5703125","819.5703125","819.5703125"
"25427968","812.6328125","812.6328125","812.6328125"
"25444352","809.8671875","809.8671875","809.8671875"
"25460736","801.5390625","801.5390625","801.5390625"
"25477120","796.671875","796.671875","796.671875"
"25493504","794.9296875","794.9296875","794.9296875"
"25509888","787.765625","787.765625","787.765625"
"25526272","785.828125","785.828125","785.828125"
"25542656","783.0078125","783.0078125","783.0078125"
"25559040","788.6484375","788.6484375","788.6484375"
"25575424","789.3203125","789.3203125","789.3203125"
"25591808","790.3359375","790.3359375","790.3359375"
"25608192","788.7734375","788.7734375","788.7734375"
"25624576","793.4453125","793.4453125","793.4453125"
"25640960","802.3125","802.3125","802.3125"
"25657344","796.921875","796.921875","796.921875"
"25673728","795.9453125","795.9453125","795.9453125"
"25690112","802.0546875","802.0546875","802.0546875"
"25706496","805.296875","805.296875","805.296875"
"25722880","805.6015625","805.6015625","805.6015625"
"25739264","810.6875","810.6875","810.6875"
"25755648","809.5","809.5","809.5"
"25772032","817.1328125","817.1328125","817.1328125"
"25788416","809.7578125","809.7578125","809.7578125"
"25804800","802.3828125","802.3828125","802.3828125"
"25821184","801.65625","801.65625","801.65625"
"25837568","803.359375","803.359375","803.359375"
"25853952","800.796875","800.796875","800.796875"
"25870336","797.75","797.75","797.75"
"25886720","808.2890625","808.2890625","808.2890625"
"25903104","816.34375","816.34375","816.34375"
"25919488","817.1953125","817.1953125","817.1953125"
"25935872","819.1640625","819.1640625","819.1640625"
"25952256","815.2109375","815.2109375","815.2109375"
"25968640","820.28125","820.28125","820.28125"
"25985024","820.3125","820.3125","820.3125"
"26001408","820.8515625","820.8515625","820.8515625"
"26017792","825.0859375","825.0859375","825.0859375"
"26034176","820.875","820.875","820.875"
"26050560","823.5390625","823.5390625","823.5390625"
"26066944","822.09375","822.09375","822.09375"
"26083328","817.4140625","817.4140625","817.4140625"
"26099712","815.7734375","815.7734375","815.7734375"
"26116096","819.4296875","819.4296875","819.4296875"
"26132480","815.828125","815.828125","815.828125"
"26148864","810.015625","810.015625","810.015625"
"26165248","803.0390625","803.0390625","803.0390625"
"26181632","810.546875","810.546875","810.546875"
"26198016","823.7421875","823.7421875","823.7421875"
"26214400","823.734375","823.734375","823.734375"
"26230784","832.6015625","832.6015625","832.6015625"
"26247168","831.515625","831.515625","831.515625"
"26263552","839.5859375","839.5859375","839.5859375"
"26279936","834.4296875","834.4296875","834.4296875"
"26296320","828.625","828.625","828.625"
"26312704","827.1875","827.1875","827.1875"
"26329088","823.2265625","823.2265625","823.2265625"
"26345472","820.203125","820.203125","820.203125"
"26361856","831.265625","831.265625","831.265625"
"26378240","845.5390625","845.5390625","845.5390625"
"26394624","849.953125","849.953125","849.953125"
"26411008","851.28125","851.28125","851.28125"
"26427392","853.90625","853.90625","853.90625"
"26443776","849.4921875","849.4921875","849.4921875"
"26460160","844.8515625","844.8515625","844.8515625"
"26476544","842.2890625","842.2890625","842.2890625"
"26492928","837.25","837.25","837.25"
"26509312","828.71875","828.71875","828.71875"
"26525696","821.953125","821.953125","821.953125"
"26542080","805.984375","805.984375","805.984375"
"26558464","822.25","822.25","822.25"
"26574848","816.6015625","816.6015625","816.6015625"
"26591232","819.78125","819.78125","819.78125"
"26607616","814.8984375","814.8984375","814.8984375"
"26624000","825.09375","825.09375","825.09375"
"26640384","833.609375","833.609375","833.609375"
"26656768","835.8203125","835.8203125","835.8203125"
"26673152","835.640625","835.640625","835.640625"
"26689536","843.9765625","843.9765625","843.9765625"
"26705920","836.03125","836.03125","836.03125"
"26722304","848.265625","848.265625","848.265625"
"26738688","858.21875","858.21875","858.21875"
"26755072","852.28125","852.28125","852.28125"
"26771456","855.0390625","855.0390625","855.0390625"
"26787840","838.84375","838.84375","838.84375"
"26804224","834.5703125","834.5703125","834.5703125"
"26820608","842.0390625","842.0390625","842.0390625"
"26836992","842.2265625","842.2265625","842.2265625"
"26853376","839.59375","839.59375","839.59375"
"26869760","835.0546875","835.0546875","835.0546875"
"26886144","833.484375","833.484375","833.484375"
"26902528","846.6640625","846.6640625","846.6640625"
"26918912","855.7734375","855.7734375","855.7734375"
"26935296","845.1328125","845.1328125","845.1328125"
"26951680","828.2890625","828.2890625","828.2890625"
"26968064","837.5","837.5","837.5"
"26984448","841.46875","841.46875","841.46875"
"27000832","847.1953125","847.1953125","847.1953125"
"27017216","844.765625","844.765625","844.765625"
"27033600","833.421875","833.421875","833.421875"
"27049984","842.546875","842.546875","842.546875"
"27066368","843.03125","843.03125","843.03125"
"27082752","840.1953125","840.1953125","840.1953125"
"27099136","854.6328125","854.6328125","854.6328125"
"27115520","844.0078125","844.0078125","844.0078125"
"27131904","835.2890625","835.2890625","835.2890625"
"27148288","848.953125","848.953125","848.953125"
"27164672","836.265625","836.265625","836.265625"
"27181056","830.296875","830.296875","830.296875"
"27197440","832.9296875","832.9296875","832.9296875"
"27213824","828.828125","828.828125","828.828125"
"27230208","838.9765625","838.9765625","838.9765625"
"27246592","847.640625","847.640625","847.640625"
"27262976","852.5859375","852.5859375","852.5859375"
"27279360","861.9296875","861.9296875","861.9296875"
"27295744","878.234375","878.234375","878.234375"
"27312128","868.6796875","868.6796875","868.6796875"
"27328512","868.3203125","868.3203125","868.3203125"
"27344896","852.21875","852.21875","852.21875"
"27361280","859.15625","859.15625","859.15625"
"27377664","860.328125","860.328125","860.328125"
"27394048","859.1875","859.1875","859.1875"
"27410432","849.3125","849.3125","849.3125"
"27426816","850.2421875","850.2421875","850.2421875"
"27443200","843.6953125","843.6953125","843.6953125"
"27459584","838.0625","838.0625","838.0625"
"27475968","843.2109375","843.2109375","843.2109375"
"27492352","845.5859375","845.5859375","845.5859375"
"27508736","841.0546875","841.0546875","841.0546875"
"27525120","849.25","849.25","849.25"
"27541504","849.59375","849.59375","849.59375"
"27557888","856.3203125","856.3203125","856.3203125"
"27574272","863.6328125","863.6328125","863.6328125"
"27590656","866.546875","866.546875","866.546875"
"27607040","862.328125","862.328125","862.328125"
"27623424","862.390625","862.390625","862.390625"
"27639808","864.6328125","864.6328125","864.6328125"
"27656192","855.40625","855.40625","855.40625"
"27672576","856.3046875","856.3046875","856.3046875"
"27688960","843.34375","843.34375","843.34375"
"27705344","841.6171875","841.6171875","841.6171875"
"27721728","851.7890625","851.7890625","851.7890625"
"27738112","857.2109375","857.2109375","857.2109375"
"27754496","848.28125","848.28125","848.28125"
"27770880","840.8671875","840.8671875","840.8671875"
"27787264","850.296875","850.296875","850.296875"
"27803648","854.84375","854.84375","854.84375"
"27820032","852.5390625","852.5390625","852.5390625"
"27836416","846.3046875","846.3046875","846.3046875"
"27852800","846.375","846.375","846.375"
"27869184","857.078125","857.078125","857.078125"
"27885568","862.8125","862.8125","862.8125"
"27901952","862.59375","862.59375","862.59375"
"27918336","862.375","862.375","862.375"
"27934720","849.140625","849.140625","849.140625"
"27951104","850.25","850.25","850.25"
"27967488","849.3515625","849.3515625","849.3515625"
"27983872","851.75","851.75","851.75"
"28000256","845.2265625","845.2265625","845.2265625"
"28016640","834.5078125","834.5078125","834.5078125"
"28033024","839.84375","839.84375","839.84375"
"28049408","832.796875","832.796875","832.796875"
"28065792","845.53125","845.53125","845.53125"
"28082176","850.5","850.5","850.5"
"28098560","854.3671875","854.3671875","854.3671875"
"28114944","855.359375","855.359375","855.359375"
"28131328","862.296875","862.296875","862.296875"
"28147712","864.0703125","864.0703125","864.0703125"
"28164096","864.703125","864.703125","864.703125"
"28180480","861.765625","861.765625","861.765625"
"28196864","853.6171875","853.6171875","853.6171875"
"28213248","861.7890625","861.7890625","861.7890625"
"28229632","865.8203125","865.8203125","865.8203125"
"28246016","852","852","852"
"28262400","864.125","864.125","864.125"
"28278784","859.1328125","859.1328125","859.1328125"
"28295168","861.8984375","861.8984375","861.8984375"
"28311552","867.609375","867.609375","867.609375"
"28327936","860.671875","860.671875","860.671875"
"28344320","861.1640625","861.1640625","861.1640625"
"28360704","864.2109375","864.2109375","864.2109375"
"28377088","865.0546875","865.0546875","865.0546875"
"28393472","862.34375","862.34375","862.34375"
"28409856","869.2890625","869.2890625","869.2890625"
"28426240","868.078125","868.078125","868.078125"
"28442624","866.546875","866.546875","866.546875"
"28459008","861.8203125","861.8203125","861.8203125"
"28475392","862.3125","862.3125","862.3125"
"28491776","865.296875","865.296875","865.296875"
"28508160","867.546875","867.546875","867.546875"
"28524544","869.859375","869.859375","869.859375"
"28540928","871.0703125","871.0703125","871.0703125"
"28557312","866.625","866.625","866.625"
"28573696","865.96875","865.96875","865.96875"
"28590080","854.1640625","854.1640625","854.1640625"
"28606464","849.5546875","849.5546875","849.5546875"
"28622848","836.4921875","836.4921875","836.4921875"
"28639232","830.515625","830.515625","830.515625"
"28655616","834.1953125","834.1953125","834.1953125"
"28672000","838.953125","838.953125","838.953125"
"28688384","847.1875","847.1875","847.1875"
"28704768","847.78125","847.78125","847.78125"
"28721152","852.2265625","852.2265625","852.2265625"
"28737536","847.9921875","847.9921875","847.9921875"
"28753920","846.6484375","846.6484375","846.6484375"
"28770304","858.2890625","858.2890625","858.2890625"
"28786688","846.9296875","846.9296875","846.9296875"
"28803072","855.40625","855.40625","855.40625"
"28819456","848.4375","848.4375","848.4375"
"28835840","866.578125","866.578125","866.578125"
"28852224","857.8125","857.8125","857.8125"
"28868608","864.59375","864.59375","864.59375"
"28884992","860.4921875","860.4921875","860.4921875"
"28901376","868.703125","868.703125","868.703125"
"28917760","857.3046875","857.3046875","857.3046875"
"28934144","869.3984375","869.3984375","869.3984375"
"28950528","859.6015625","859.6015625","859.6015625"
"28966912","861.6953125","861.6953125","861.6953125"
"28983296","858.2890625","858.2890625","858.2890625"
"28999680","847.7578125","847.7578125","847.7578125"
"29016064","850.5703125","850.5703125","850.5703125"
"29032448","845.65625","845.65625","845.65625"
"29048832","849.40625","849.40625","849.40625"
"29065216","849.9140625","849.9140625","849.9140625"
"29081600","853.703125","853.703125","853.703125"
"29097984","864.5234375","864.5234375","864.5234375"
"29114368","864.96875","864.96875","864.96875"
"29130752","862.84375","862.84375","862.84375"
"29147136","861.8125","861.8125","861.8125"
"29163520","868.9453125","868.9453125","868.9453125"
"29179904","880.4921875","880.4921875","880.4921875"
"29196288","867.6953125","867.6953125","867.6953125"
"29212672","872.8359375","872.8359375","872.8359375"
"29229056","879.2109375","879.2109375","879.2109375"
"29245440","874.4765625","874.4765625","874.4765625"
"29261824","869.15625","869.15625","869.15625"
"29278208","857.9765625","857.9765625","857.9765625"
"29294592","863.6953125","863.6953125","863.6953125"
"29310976","859.5078125","859.5078125","859.5078125"
"29327360","856.6640625","856.6640625","856.6640625"
"29343744","849.40625","849.40625","849.40625"
"29360128","856.828125","856.828125","856.828125"
"29376512","858.9296875","858.9296875","858.9296875"
"29392896","848.125","848.125","848.125"
"29409280","849.625","849.625","849.625"
"29425664","852.015625","852.015625","852.015625"
"29442048","854.09375","854.09375","854.09375"
"29458432","859.0234375","859.0234375","859.0234375"
"29474816","859.0546875","859.0546875","859.0546875"
"29491200","855.03125","855.03125","855.03125"
"29507584","862.296875","862.296875","862.296875"
"29523968","859.515625","859.515625","859.515625"
"29540352","860.65625","860.65625","860.65625"
"29556736","864.515625","864.515625","864.515625"
"29573120","857.796875","857.796875","857.796875"
"29589504","852.3046875","852.3046875","852.3046875"
"29605888","852.0859375","852.0859375","852.0859375"
"29622272","858.9453125","858.9453125","858.9453125"
"29638656","867.9296875","867.9296875","867.9296875"
"29655040","866.140625","866.140625","866.140625"
"29671424","853.28125","853.28125","853.28125"
"29687808","860.09375","860.09375","860.09375"
"29704192","864.125","864.125","864.125"
"29720576","863.2109375","863.2109375","863.2109375"
"29736960","863.390625","863.390625","863.390625"
"29753344","862.9296875","862.9296875","862.9296875"
"29769728","870.34375","870.34375","870.34375"
"29786112","875.90625","875.90625","875.90625"
"29802496","877.46875","877.46875","877.46875"
"29818880","880.453125","880.453125","880.453125"
"29835264","883.2109375","883.2109375","883.2109375"
"29851648","894.21875","894.21875","894.21875"
"29868032","890.90625","890.90625","890.90625"
"29884416","892.65625","892.65625","892.65625"
"29900800","892.9765625","892.9765625","892.9765625"
"29917184","895.8828125","895.8828125","895.8828125"
"29933568","906.9140625","906.9140625","906.9140625"
"29949952","897.2578125","897.2578125","897.2578125"
"29966336","894.390625","894.390625","894.390625"
"29982720","896.6640625","896.6640625","896.6640625"
"29999104","892.0078125","892.0078125","892.0078125"
"30015488","885.921875","885.921875","885.921875"
"30031872","869.6328125","869.6328125","869.6328125"
"30048256","852.53125","852.53125","852.53125"
"30064640","853.7421875","853.7421875","853.7421875"
"30081024","848.609375","848.609375","848.609375"
"30097408","834.4140625","834.4140625","834.4140625"
"30113792","841.578125","841.578125","841.578125"
"30130176","849.9375","849.9375","849.9375"
"30146560","855.8125","855.8125","855.8125"
"30162944","858.640625","858.640625","858.640625"
"30179328","856.046875","856.046875","856.046875"
"30195712","857.71875","857.71875","857.71875"
"30212096","876.4375","876.4375","876.4375"
"30228480","861.671875","861.671875","861.671875"
"30244864","875.8046875","875.8046875","875.8046875"
"30261248","893.1171875","893.1171875","893.1171875"
"30277632","891.6796875","891.6796875","891.6796875"
"30294016","897.6640625","897.6640625","897.6640625"
"30310400","890.015625","890.015625","890.015625"
"30326784","883.7578125","883.7578125","883.7578125"
"30343168","901.0703125","901.0703125","901.0703125"
"30359552","895.203125","895.203125","895.203125"
"30375936","883.5703125","883.5703125","883.5703125"
"30392320","883.4140625","883.4140625","883.4140625"
"30408704","884.40625","884.40625","884.40625"
"30425088","881.8125","881.8125","881.8125"
"30441472","881.203125","881.203125","881.203125"
"30457856","884.3828125","884.3828125","884.3828125"
"30474240","881.2578125","881.2578125","881.2578125"
"30490624","877.40625","877.40625","877.40625"
"30507008","872.65625","872.65625","872.65625"
"30523392","871.296875","871.296875","871.296875"
"30539776","865.3828125","865.3828125","865.3828125"
"30556160","862.0078125","862.0078125","862.0078125"
"30572544","853.3203125","853.3203125","853.3203125"
"30588928","848.6015625","848.6015625","848.6015625"
