"Step","TrajLen","Alien-v5__bootstrapRLE - charts/traj_len__MIN","Alien-v5__bootstrapRLE - charts/traj_len__MAX"
"20365312","919.203125","919.203125","919.203125"
"20381696","919.890625","919.890625","919.890625"
"20398080","920.0625","920.0625","920.0625"
"20414464","917.96875","917.96875","917.96875"
"20430848","919.765625","919.765625","919.765625"
"20447232","926.453125","926.453125","926.453125"
"20463616","924.4296875","924.4296875","924.4296875"
"20480000","930.8671875","930.8671875","930.8671875"
"20496384","937.875","937.875","937.875"
"20512768","940.6171875","940.6171875","940.6171875"
"20529152","945.9921875","945.9921875","945.9921875"
"20545536","950.5546875","950.5546875","950.5546875"
"20561920","955.59375","955.59375","955.59375"
"20578304","955.0703125","955.0703125","955.0703125"
"20594688","957.8828125","957.8828125","957.8828125"
"20611072","943.2421875","943.2421875","943.2421875"
"20627456","945.3046875","945.3046875","945.3046875"
"20643840","949.609375","949.609375","949.609375"
"20660224","947.1171875","947.1171875","947.1171875"
"20676608","946.8515625","946.8515625","946.8515625"
"20692992","942.5703125","942.5703125","942.5703125"
"20709376","934.3515625","934.3515625","934.3515625"
"20725760","943.9296875","943.9296875","943.9296875"
"20742144","940.140625","940.140625","940.140625"
"20758528","939.140625","939.140625","939.140625"
"20774912","934.4765625","934.4765625","934.4765625"
"20791296","939.6640625","939.6640625","939.6640625"
"20807680","935.4140625","935.4140625","935.4140625"
"20824064","942.3359375","942.3359375","942.3359375"
"20840448","937.1328125","937.1328125","937.1328125"
"20856832","944.34375","944.34375","944.34375"
"20873216","945.84375","945.84375","945.84375"
"20889600","943.859375","943.859375","943.859375"
"20905984","940.859375","940.859375","940.859375"
"20922368","938.046875","938.046875","938.046875"
"20938752","943.3359375","943.3359375","943.3359375"
"20955136","955.8125","955.8125","955.8125"
"20971520","953.7734375","953.7734375","953.7734375"
"20987904","953.0625","953.0625","953.0625"
"21004288","956.4296875","956.4296875","956.4296875"
"21020672","965.84375","965.84375","965.84375"
"21037056","961.546875","961.546875","961.546875"
"21053440","961.125","961.125","961.125"
"21069824","937.6484375","937.6484375","937.6484375"
"21086208","932.1796875","932.1796875","932.1796875"
"21102592","932.1328125","932.1328125","932.1328125"
"21118976","924.9609375","924.9609375","924.9609375"
"21135360","925.5703125","925.5703125","925.5703125"
"21151744","927.7421875","927.7421875","927.7421875"
"21168128","928.953125","928.953125","928.953125"
"21184512","942.171875","942.171875","942.171875"
"21200896","946.5625","946.5625","946.5625"
"21217280","946.8984375","946.8984375","946.8984375"
"21233664","951.53125","951.53125","951.53125"
"21250048","946.140625","946.140625","946.140625"
"21266432","943.96875","943.96875","943.96875"
"21282816","949.3046875","949.3046875","949.3046875"
"21299200","941.75","941.75","941.75"
"21315584","941.21875","941.21875","941.21875"
"21331968","936.5625","936.5625","936.5625"
"21348352","942.0234375","942.0234375","942.0234375"
"21364736","940.5078125","940.5078125","940.5078125"
"21381120","943.125","943.125","943.125"
"21397504","940.0078125","940.0078125","940.0078125"
"21413888","945.5859375","945.5859375","945.5859375"
"21430272","937.8125","937.8125","937.8125"
"21446656","938.0546875","938.0546875","938.0546875"
"21463040","932.96875","932.96875","932.96875"
"21479424","931.6796875","931.6796875","931.6796875"
"21495808","929.15625","929.15625","929.15625"
"21512192","920.0078125","920.0078125","920.0078125"
"21528576","912.359375","912.359375","912.359375"
"21544960","910.109375","910.109375","910.109375"
"21561344","919.1015625","919.1015625","919.1015625"
"21577728","925.21875","925.21875","925.21875"
"21594112","918.8046875","918.8046875","918.8046875"
"21610496","918.9609375","918.9609375","918.9609375"
"21626880","921.921875","921.921875","921.921875"
"21643264","926.3671875","926.3671875","926.3671875"
"21659648","933.5390625","933.5390625","933.5390625"
"21676032","930.078125","930.078125","930.078125"
"21692416","940.8203125","940.8203125","940.8203125"
"21708800","934.421875","934.421875","934.421875"
"21725184","949.796875","949.796875","949.796875"
"21741568","951.5","951.5","951.5"
"21757952","949.5703125","949.5703125","949.5703125"
"21774336","949.2734375","949.2734375","949.2734375"
"21790720","946.296875","946.296875","946.296875"
"21807104","948.609375","948.609375","948.609375"
"21823488","934.0546875","934.0546875","934.0546875"
"21839872","934.9765625","934.9765625","934.9765625"
"21856256","933.9375","933.9375","933.9375"
"21872640","943","943","943"
"21889024","945.6328125","945.6328125","945.6328125"
"21905408","952.859375","952.859375","952.859375"
"21921792","954.7890625","954.7890625","954.7890625"
"21938176","960.109375","960.109375","960.109375"
"21954560","956.90625","956.90625","956.90625"
"21970944","953.7421875","953.7421875","953.7421875"
"21987328","956.3203125","956.3203125","956.3203125"
"22003712","950.328125","950.328125","950.328125"
"22020096","946.53125","946.53125","946.53125"
"22036480","940.8828125","940.8828125","940.8828125"
"22052864","936.65625","936.65625","936.65625"
"22069248","940.78125","940.78125","940.78125"
"22085632","939.7578125","939.7578125","939.7578125"
"22102016","937.5","937.5","937.5"
"22118400","941.6640625","941.6640625","941.6640625"
"22134784","945.6796875","945.6796875","945.6796875"
"22151168","943.140625","943.140625","943.140625"
"22167552","939.96875","939.96875","939.96875"
"22183936","950.0625","950.0625","950.0625"
"22200320","950.3203125","950.3203125","950.3203125"
"22216704","955.6875","955.6875","955.6875"
"22233088","960.5390625","960.5390625","960.5390625"
"22249472","966.515625","966.515625","966.515625"
"22265856","961.84375","961.84375","961.84375"
"22282240","963.4609375","963.4609375","963.4609375"
"22298624","955.8828125","955.8828125","955.8828125"
"22315008","959.125","959.125","959.125"
"22331392","947.640625","947.640625","947.640625"
"22347776","949.078125","949.078125","949.078125"
"22364160","941.8671875","941.8671875","941.8671875"
"22380544","939.15625","939.15625","939.15625"
"22396928","938.5","938.5","938.5"
"22413312","937.1796875","937.1796875","937.1796875"
"22429696","946.5546875","946.5546875","946.5546875"
"22446080","950.09375","950.09375","950.09375"
"22462464","947.140625","947.140625","947.140625"
"22478848","944.7578125","944.7578125","944.7578125"
"22495232","940.4296875","940.4296875","940.4296875"
"22511616","940.1796875","940.1796875","940.1796875"
"22528000","947.5546875","947.5546875","947.5546875"
"22544384","948.859375","948.859375","948.859375"
"22560768","943.5859375","943.5859375","943.5859375"
"22577152","945.6875","945.6875","945.6875"
"22593536","942.296875","942.296875","942.296875"
"22609920","950.296875","950.296875","950.296875"
"22626304","948.40625","948.40625","948.40625"
"22642688","949.640625","949.640625","949.640625"
"22659072","945.1953125","945.1953125","945.1953125"
"22675456","958.1640625","958.1640625","958.1640625"
"22691840","970.40625","970.40625","970.40625"
"22708224","969.7578125","969.7578125","969.7578125"
"22724608","982.1875","982.1875","982.1875"
"22740992","980.4453125","980.4453125","980.4453125"
"22757376","990.6171875","990.6171875","990.6171875"
"22773760","992.5703125","992.5703125","992.5703125"
"22790144","983.6015625","983.6015625","983.6015625"
"22806528","978.1015625","978.1015625","978.1015625"
"22822912","969.296875","969.296875","969.296875"
"22839296","980.234375","980.234375","980.234375"
"22855680","979.96875","979.96875","979.96875"
"22872064","976.4609375","976.4609375","976.4609375"
"22888448","972.8671875","972.8671875","972.8671875"
"22904832","970.171875","970.171875","970.171875"
"22921216","971.9453125","971.9453125","971.9453125"
"22937600","973.1484375","973.1484375","973.1484375"
"22953984","967.453125","967.453125","967.453125"
"22970368","973.0546875","973.0546875","973.0546875"
"22986752","967.8359375","967.8359375","967.8359375"
"23003136","973.578125","973.578125","973.578125"
"23019520","981.8359375","981.8359375","981.8359375"
"23035904","987.328125","987.328125","987.328125"
"23052288","994.171875","994.171875","994.171875"
"23068672","988.390625","988.390625","988.390625"
"23085056","981.5","981.5","981.5"
"23101440","975.3828125","975.3828125","975.3828125"
"23117824","980.8046875","980.8046875","980.8046875"
"23134208","989.4921875","989.4921875","989.4921875"
"23150592","983.3359375","983.3359375","983.3359375"
"23166976","966.3125","966.3125","966.3125"
"23183360","961.4765625","961.4765625","961.4765625"
"23199744","960.484375","960.484375","960.484375"
"23216128","958.1484375","958.1484375","958.1484375"
"23232512","948.40625","948.40625","948.40625"
"23248896","937.5625","937.5625","937.5625"
"23265280","935.25","935.25","935.25"
"23281664","934.2734375","934.2734375","934.2734375"
"23298048","941.7265625","941.7265625","941.7265625"
"23314432","947.2578125","947.2578125","947.2578125"
"23330816","959.921875","959.921875","959.921875"
"23347200","964.6640625","964.6640625","964.6640625"
"23363584","965.8984375","965.8984375","965.8984375"
"23379968","965.8203125","965.8203125","965.8203125"
"23396352","967.375","967.375","967.375"
"23412736","974.2734375","974.2734375","974.2734375"
"23429120","971.3046875","971.3046875","971.3046875"
"23445504","979.9765625","979.9765625","979.9765625"
"23461888","978.4375","978.4375","978.4375"
"23478272","974.4765625","974.4765625","974.4765625"
"23494656","973.6328125","973.6328125","973.6328125"
"23511040","967.1875","967.1875","967.1875"
"23527424","970.3828125","970.3828125","970.3828125"
"23543808","971.9296875","971.9296875","971.9296875"
"23560192","963.765625","963.765625","963.765625"
"23576576","951.125","951.125","951.125"
"23592960","956.4296875","956.4296875","956.4296875"
"23609344","941.09375","941.09375","941.09375"
"23625728","947.2734375","947.2734375","947.2734375"
"23642112","948.21875","948.21875","948.21875"
"23658496","946.4140625","946.4140625","946.4140625"
"23674880","948.8984375","948.8984375","948.8984375"
"23691264","945.640625","945.640625","945.640625"
"23707648","946.9296875","946.9296875","946.9296875"
"23724032","951.453125","951.453125","951.453125"
"23740416","958.0234375","958.0234375","958.0234375"
"23756800","960.890625","960.890625","960.890625"
"23773184","957.859375","957.859375","957.859375"
"23789568","956.4453125","956.4453125","956.4453125"
"23805952","955.59375","955.59375","955.59375"
"23822336","956.5","956.5","956.5"
"23838720","956.5625","956.5625","956.5625"
"23855104","956.8515625","956.8515625","956.8515625"
"23871488","960.1796875","960.1796875","960.1796875"
"23887872","964.3671875","964.3671875","964.3671875"
"23904256","971.046875","971.046875","971.046875"
"23920640","968.40625","968.40625","968.40625"
"23937024","971.4453125","971.4453125","971.4453125"
"23953408","956.5859375","956.5859375","956.5859375"
"23969792","951.2890625","951.2890625","951.2890625"
"23986176","949.578125","949.578125","949.578125"
"24002560","952","952","952"
"24018944","952.9609375","952.9609375","952.9609375"
"24035328","952.140625","952.140625","952.140625"
"24051712","945.421875","945.421875","945.421875"
"24068096","951.109375","951.109375","951.109375"
"24084480","946.609375","946.609375","946.609375"
"24100864","944.859375","944.859375","944.859375"
"24117248","935.40625","935.40625","935.40625"
"24133632","933.8515625","933.8515625","933.8515625"
"24150016","930.3125","930.3125","930.3125"
"24166400","938.6875","938.6875","938.6875"
"24182784","948.0234375","948.0234375","948.0234375"
"24199168","950.984375","950.984375","950.984375"
"24215552","962.0703125","962.0703125","962.0703125"
"24231936","971.21875","971.21875","971.21875"
"24248320","966.125","966.125","966.125"
"24264704","964.6875","964.6875","964.6875"
"24281088","955.5078125","955.5078125","955.5078125"
"24297472","952.0546875","952.0546875","952.0546875"
"24313856","956.9140625","956.9140625","956.9140625"
"24330240","948.9765625","948.9765625","948.9765625"
"24346624","943.84375","943.84375","943.84375"
"24363008","937.4296875","937.4296875","937.4296875"
"24379392","949.8515625","949.8515625","949.8515625"
"24395776","960.2265625","960.2265625","960.2265625"
"24412160","954.4296875","954.4296875","954.4296875"
"24428544","952.5703125","952.5703125","952.5703125"
"24444928","953.9375","953.9375","953.9375"
"24461312","957.328125","957.328125","957.328125"
"24477696","962.828125","962.828125","962.828125"
"24494080","958.640625","958.640625","958.640625"
"24510464","957.15625","957.15625","957.15625"
"24526848","961.0546875","961.0546875","961.0546875"
"24543232","962.1171875","962.1171875","962.1171875"
"24559616","961.6328125","961.6328125","961.6328125"
"24576000","961.6640625","961.6640625","961.6640625"
"24592384","958.4375","958.4375","958.4375"
"24608768","961.1796875","961.1796875","961.1796875"
"24625152","972.1953125","972.1953125","972.1953125"
"24641536","970.171875","970.171875","970.171875"
"24657920","974.1953125","974.1953125","974.1953125"
"24674304","971.6796875","971.6796875","971.6796875"
"24690688","982.421875","982.421875","982.421875"
"24707072","985.4453125","985.4453125","985.4453125"
"24723456","983.6953125","983.6953125","983.6953125"
"24739840","971.9765625","971.9765625","971.9765625"
"24756224","970.6171875","970.6171875","970.6171875"
"24772608","977.5625","977.5625","977.5625"
"24788992","977.8828125","977.8828125","977.8828125"
"24805376","976.2890625","976.2890625","976.2890625"
"24821760","979.7421875","979.7421875","979.7421875"
"24838144","979.7265625","979.7265625","979.7265625"
"24854528","978.9375","978.9375","978.9375"
"24870912","986.0859375","986.0859375","986.0859375"
"24887296","972.265625","972.265625","972.265625"
"24903680","971.34375","971.34375","971.34375"
"24920064","977.71875","977.71875","977.71875"
"24936448","972.0078125","972.0078125","972.0078125"
"24952832","967.8125","967.8125","967.8125"
"24969216","964.828125","964.828125","964.828125"
"24985600","968.28125","968.28125","968.28125"
"25001984","969.34375","969.34375","969.34375"
"25018368","986.125","986.125","986.125"
"25034752","987.8984375","987.8984375","987.8984375"
"25051136","985.8984375","985.8984375","985.8984375"
"25067520","987.3984375","987.3984375","987.3984375"
"25083904","982","982","982"
"25100288","980.5546875","980.5546875","980.5546875"
"25116672","989.3984375","989.3984375","989.3984375"
"25133056","980.1171875","980.1171875","980.1171875"
"25149440","971.203125","971.203125","971.203125"
"25165824","965.5859375","965.5859375","965.5859375"
"25182208","971.6015625","971.6015625","971.6015625"
"25198592","975.9453125","975.9453125","975.9453125"
"25214976","984.5703125","984.5703125","984.5703125"
"25231360","982.2265625","982.2265625","982.2265625"
"25247744","974.7734375","974.7734375","974.7734375"
"25264128","969.125","969.125","969.125"
"25280512","976.59375","976.59375","976.59375"
"25296896","972.3828125","972.3828125","972.3828125"
"25313280","980.3828125","980.3828125","980.3828125"
"25329664","976.8046875","976.8046875","976.8046875"
"25346048","977.2890625","977.2890625","977.2890625"
"25362432","980.3515625","980.3515625","980.3515625"
"25378816","978.6328125","978.6328125","978.6328125"
"25395200","983.609375","983.609375","983.609375"
"25411584","982.859375","982.859375","982.859375"
"25427968","991.125","991.125","991.125"
"25444352","985.28125","985.28125","985.28125"
"25460736","996.953125","996.953125","996.953125"
"25477120","996.40625","996.40625","996.40625"
"25493504","1001.5390625","1001.5390625","1001.5390625"
"25509888","1002.3984375","1002.3984375","1002.3984375"
"25526272","1000.53125","1000.53125","1000.53125"
"25542656","1006.3203125","1006.3203125","1006.3203125"
"25559040","998.6875","998.6875","998.6875"
"25575424","1000.4453125","1000.4453125","1000.4453125"
"25591808","993.7734375","993.7734375","993.7734375"
"25608192","987.71875","987.71875","987.71875"
"25624576","981.609375","981.609375","981.609375"
"25640960","980.1953125","980.1953125","980.1953125"
"25657344","984.5390625","984.5390625","984.5390625"
"25673728","978.625","978.625","978.625"
"25690112","983.171875","983.171875","983.171875"
"25706496","974.2265625","974.2265625","974.2265625"
"25722880","975.6640625","975.6640625","975.6640625"
"25739264","984.515625","984.515625","984.515625"
"25755648","983.25","983.25","983.25"
"25772032","985.9296875","985.9296875","985.9296875"
"25788416","991.2734375","991.2734375","991.2734375"
"25804800","996.375","996.375","996.375"
"25821184","987.6328125","987.6328125","987.6328125"
"25837568","989.4921875","989.4921875","989.4921875"
"25853952","983.40625","983.40625","983.40625"
"25870336","987.21875","987.21875","987.21875"
"25886720","994.4609375","994.4609375","994.4609375"
"25903104","989.6171875","989.6171875","989.6171875"
"25919488","984.8515625","984.8515625","984.8515625"
"25935872","979.703125","979.703125","979.703125"
"25952256","997.84375","997.84375","997.84375"
"25968640","996.2265625","996.2265625","996.2265625"
"25985024","993.8671875","993.8671875","993.8671875"
"26001408","985.484375","985.484375","985.484375"
"26017792","982.78125","982.78125","982.78125"
"26034176","974.03125","974.03125","974.03125"
"26050560","974.9609375","974.9609375","974.9609375"
"26066944","975.1171875","975.1171875","975.1171875"
"26083328","965.421875","965.421875","965.421875"
"26099712","959.328125","959.328125","959.328125"
"26116096","967.625","967.625","967.625"
"26132480","962.75","962.75","962.75"
"26148864","960.34375","960.34375","960.34375"
"26165248","962.3671875","962.3671875","962.3671875"
"26181632","966.0078125","966.0078125","966.0078125"
"26198016","960.109375","960.109375","960.109375"
"26214400","959.8203125","959.8203125","959.8203125"
"26230784","963.796875","963.796875","963.796875"
"26247168","967.046875","967.046875","967.046875"
"26263552","971.875","971.875","971.875"
"26279936","976.734375","976.734375","976.734375"
"26296320","978.1875","978.1875","978.1875"
"26312704","977.25","977.25","977.25"
"26329088","985.8984375","985.8984375","985.8984375"
"26345472","995.984375","995.984375","995.984375"
"26361856","998.2109375","998.2109375","998.2109375"
"26378240","1004.90625","1004.90625","1004.90625"
"26394624","1005.0234375","1005.0234375","1005.0234375"
"26411008","1003.4296875","1003.4296875","1003.4296875"
"26427392","1016.7578125","1016.7578125","1016.7578125"
"26443776","1010.96875","1010.96875","1010.96875"
"26460160","993.5546875","993.5546875","993.5546875"
"26476544","988.5625","988.5625","988.5625"
"26492928","992.1953125","992.1953125","992.1953125"
"26509312","984.296875","984.296875","984.296875"
"26525696","985.2734375","985.2734375","985.2734375"
"26542080","972.3828125","972.3828125","972.3828125"
"26558464","962.2109375","962.2109375","962.2109375"
"26574848","967.578125","967.578125","967.578125"
"26591232","972.125","972.125","972.125"
"26607616","967.7109375","967.7109375","967.7109375"
"26624000","961.3515625","961.3515625","961.3515625"
"26640384","957.25","957.25","957.25"
"26656768","957.3359375","957.3359375","957.3359375"
"26673152","975.4765625","975.4765625","975.4765625"
"26689536","983.6953125","983.6953125","983.6953125"
"26705920","988.0859375","988.0859375","988.0859375"
"26722304","989.0078125","989.0078125","989.0078125"
"26738688","983.671875","983.671875","983.671875"
"26755072","983.71875","983.71875","983.71875"
"26771456","985.59375","985.59375","985.59375"
"26787840","976.3828125","976.3828125","976.3828125"
"26804224","975.796875","975.796875","975.796875"
"26820608","963.4296875","963.4296875","963.4296875"
"26836992","960.9375","960.9375","960.9375"
"26853376","967.9453125","967.9453125","967.9453125"
"26869760","967.1171875","967.1171875","967.1171875"
"26886144","977.7109375","977.7109375","977.7109375"
"26902528","988.203125","988.203125","988.203125"
"26918912","982.3984375","982.3984375","982.3984375"
"26935296","986.921875","986.921875","986.921875"
"26951680","990.921875","990.921875","990.921875"
"26968064","985.34375","985.34375","985.34375"
"26984448","982.625","982.625","982.625"
"27000832","991.0625","991.0625","991.0625"
"27017216","987.34375","987.34375","987.34375"
"27033600","986.453125","986.453125","986.453125"
"27049984","988.9609375","988.9609375","988.9609375"
"27066368","992.640625","992.640625","992.640625"
"27082752","992.2890625","992.2890625","992.2890625"
"27099136","997.4140625","997.4140625","997.4140625"
"27115520","995.96875","995.96875","995.96875"
"27131904","985.4140625","985.4140625","985.4140625"
"27148288","985.78125","985.78125","985.78125"
"27164672","983.625","983.625","983.625"
"27181056","980.6875","980.6875","980.6875"
"27197440","978.8828125","978.8828125","978.8828125"
"27213824","983.21875","983.21875","983.21875"
"27230208","983.6796875","983.6796875","983.6796875"
"27246592","982.78125","982.78125","982.78125"
"27262976","982.90625","982.90625","982.90625"
"27279360","986.6875","986.6875","986.6875"
"27295744","981.3515625","981.3515625","981.3515625"
"27312128","983.5625","983.5625","983.5625"
"27328512","983.9375","983.9375","983.9375"
"27344896","979.0625","979.0625","979.0625"
"27361280","985.03125","985.03125","985.03125"
"27377664","987.3203125","987.3203125","987.3203125"
"27394048","988.2109375","988.2109375","988.2109375"
"27410432","987.515625","987.515625","987.515625"
"27426816","982.4375","982.4375","982.4375"
"27443200","983.28125","983.28125","983.28125"
"27459584","982.90625","982.90625","982.90625"
"27475968","974.859375","974.859375","974.859375"
"27492352","960.7890625","960.7890625","960.7890625"
"27508736","961.5703125","961.5703125","961.5703125"
"27525120","964.046875","964.046875","964.046875"
"27541504","966.1171875","966.1171875","966.1171875"
"27557888","965.375","965.375","965.375"
"27574272","960.546875","960.546875","960.546875"
"27590656","967.9609375","967.9609375","967.9609375"
"27607040","967.453125","967.453125","967.453125"
"27623424","981.46875","981.46875","981.46875"
"27639808","971.828125","971.828125","971.828125"
"27656192","972.75","972.75","972.75"
"27672576","967.9296875","967.9296875","967.9296875"
"27688960","979.4296875","979.4296875","979.4296875"
"27705344","984.25","984.25","984.25"
"27721728","982.765625","982.765625","982.765625"
"27738112","982.0546875","982.0546875","982.0546875"
"27754496","978.5390625","978.5390625","978.5390625"
"27770880","974.796875","974.796875","974.796875"
"27787264","971.9296875","971.9296875","971.9296875"
"27803648","970.453125","970.453125","970.453125"
"27820032","969.625","969.625","969.625"
"27836416","960.921875","960.921875","960.921875"
"27852800","955.5390625","955.5390625","955.5390625"
"27869184","959.421875","959.421875","959.421875"
"27885568","952.125","952.125","952.125"
"27901952","946.4921875","946.4921875","946.4921875"
"27918336","948.8671875","948.8671875","948.8671875"
"27934720","947.765625","947.765625","947.765625"
"27951104","934.421875","934.421875","934.421875"
"27967488","937.28125","937.28125","937.28125"
"27983872","935.7265625","935.7265625","935.7265625"
"28000256","940.0078125","940.0078125","940.0078125"
"28016640","949.578125","949.578125","949.578125"
"28033024","947.4453125","947.4453125","947.4453125"
"28049408","945.625","945.625","945.625"
"28065792","949.1484375","949.1484375","949.1484375"
"28082176","955.75","955.75","955.75"
"28098560","953.1484375","953.1484375","953.1484375"
"28114944","952.234375","952.234375","952.234375"
"28131328","949.671875","949.671875","949.671875"
"28147712","954.0390625","954.0390625","954.0390625"
"28164096","956.828125","956.828125","956.828125"
"28180480","963.1171875","963.1171875","963.1171875"
"28196864","956.796875","956.796875","956.796875"
"28213248","960.703125","960.703125","960.703125"
"28229632","954.609375","954.609375","954.609375"
"28246016","948.78125","948.78125","948.78125"
"28262400","967.8359375","967.8359375","967.8359375"
"28278784","951.9140625","951.9140625","951.9140625"
"28295168","954.6875","954.6875","954.6875"
"28311552","939.3125","939.3125","939.3125"
"28327936","948.3125","948.3125","948.3125"
"28344320","946","946","946"
"28360704","952.3671875","952.3671875","952.3671875"
"28377088","953.28125","953.28125","953.28125"
"28393472","950.5078125","950.5078125","950.5078125"
"28409856","965.8984375","965.8984375","965.8984375"
"28426240","970.2265625","970.2265625","970.2265625"
"28442624","966.1875","966.1875","966.1875"
"28459008","964.1640625","964.1640625","964.1640625"
"28475392","970.484375","970.484375","970.484375"
"28491776","962.921875","962.921875","962.921875"
"28508160","960.65625","960.65625","960.65625"
"28524544","938.8125","938.8125","938.8125"
"28540928","943.3203125","943.3203125","943.3203125"
"28557312","946.78125","946.78125","946.78125"
"28573696","954.4453125","954.4453125","954.4453125"
"28590080","952.53125","952.53125","952.53125"
"28606464","955.2109375","955.2109375","955.2109375"
"28622848","951.4453125","951.4453125","951.4453125"
"28639232","952.28125","952.28125","952.28125"
"28655616","961.40625","961.40625","961.40625"
"28672000","964.515625","964.515625","964.515625"
"28688384","960.1015625","960.1015625","960.1015625"
"28704768","954.5234375","954.5234375","954.5234375"
"28721152","956.34375","956.34375","956.34375"
"28737536","962.78125","962.78125","962.78125"
"28753920","972.0078125","972.0078125","972.0078125"
"28770304","966.78125","966.78125","966.78125"
"28786688","965.59375","965.59375","965.59375"
"28803072","969.5078125","969.5078125","969.5078125"
"28819456","973.4453125","973.4453125","973.4453125"
"28835840","977.8515625","977.8515625","977.8515625"
"28852224","980.140625","980.140625","980.140625"
"28868608","983.8515625","983.8515625","983.8515625"
"28884992","983.296875","983.296875","983.296875"
"28901376","983.75","983.75","983.75"
"28917760","981.8671875","981.8671875","981.8671875"
"28934144","970.515625","970.515625","970.515625"
"28950528","969.0078125","969.0078125","969.0078125"
"28966912","965.2734375","965.2734375","965.2734375"
"28983296","959.8671875","959.8671875","959.8671875"
"28999680","953.7578125","953.7578125","953.7578125"
"29016064","961.4921875","961.4921875","961.4921875"
"29032448","962.2578125","962.2578125","962.2578125"
"29048832","976.46875","976.46875","976.46875"
"29065216","977.7890625","977.7890625","977.7890625"
"29081600","971.875","971.875","971.875"
"29097984","976.4765625","976.4765625","976.4765625"
"29114368","970.71875","970.71875","970.71875"
"29130752","963.9453125","963.9453125","963.9453125"
"29147136","959.2890625","959.2890625","959.2890625"
"29163520","954.75","954.75","954.75"
"29179904","951.9140625","951.9140625","951.9140625"
"29196288","947.640625","947.640625","947.640625"
"29212672","955.5","955.5","955.5"
"29229056","948.65625","948.65625","948.65625"
"29245440","955.7265625","955.7265625","955.7265625"
"29261824","954.1875","954.1875","954.1875"
"29278208","968.0625","968.0625","968.0625"
"29294592","979.3984375","979.3984375","979.3984375"
"29310976","982.4375","982.4375","982.4375"
"29327360","989.375","989.375","989.375"
"29343744","983.4609375","983.4609375","983.4609375"
"29360128","996.8671875","996.8671875","996.8671875"
"29376512","999.609375","999.609375","999.609375"
"29392896","1005.625","1005.625","1005.625"
"29409280","1008.9296875","1008.9296875","1008.9296875"
"29425664","1009.8125","1009.8125","1009.8125"
"29442048","1005.234375","1005.234375","1005.234375"
"29458432","1006.3515625","1006.3515625","1006.3515625"
"29474816","1002.0625","1002.0625","1002.0625"
"29491200","998.375","998.375","998.375"
"29507584","994.8671875","994.8671875","994.8671875"
"29523968","986.8984375","986.8984375","986.8984375"
"29540352","994.078125","994.078125","994.078125"
"29556736","981.0625","981.0625","981.0625"
"29573120","981.046875","981.046875","981.046875"
"29589504","977.8203125","977.8203125","977.8203125"
"29605888","986.6875","986.6875","986.6875"
"29622272","995.640625","995.640625","995.640625"
"29638656","992.2578125","992.2578125","992.2578125"
"29655040","993.078125","993.078125","993.078125"
"29671424","991.25","991.25","991.25"
"29687808","989.9375","989.9375","989.9375"
"29704192","990.1015625","990.1015625","990.1015625"
"29720576","990.875","990.875","990.875"
"29736960","970.09375","970.09375","970.09375"
"29753344","968.3828125","968.3828125","968.3828125"
"29769728","977.5390625","977.5390625","977.5390625"
"29786112","969.40625","969.40625","969.40625"
"29802496","973.2890625","973.2890625","973.2890625"
"29818880","974.9921875","974.9921875","974.9921875"
"29835264","987.828125","987.828125","987.828125"
"29851648","992.6484375","992.6484375","992.6484375"
"29868032","994.046875","994.046875","994.046875"
"29884416","996.75","996.75","996.75"
"29900800","989.34375","989.34375","989.34375"
"29917184","995.6640625","995.6640625","995.6640625"
"29933568","999.78125","999.78125","999.78125"
"29949952","994.375","994.375","994.375"
"29966336","995.2109375","995.2109375","995.2109375"
"29982720","992.8125","992.8125","992.8125"
"29999104","986.4296875","986.4296875","986.4296875"
"30015488","985.09375","985.09375","985.09375"
"30031872","983.4375","983.4375","983.4375"
"30048256","979.4609375","979.4609375","979.4609375"
"30064640","974.6640625","974.6640625","974.6640625"
"30081024","977.0390625","977.0390625","977.0390625"
"30097408","969.71875","969.71875","969.71875"
"30113792","975.71875","975.71875","975.71875"
"30130176","980.7109375","980.7109375","980.7109375"
"30146560","988.6953125","988.6953125","988.6953125"
"30162944","980.984375","980.984375","980.984375"
"30179328","982.9609375","982.9609375","982.9609375"
"30195712","979.8203125","979.8203125","979.8203125"
"30212096","979.7421875","979.7421875","979.7421875"
"30228480","980.65625","980.65625","980.65625"
"30244864","978.5","978.5","978.5"
"30261248","973.21875","973.21875","973.21875"
"30277632","962.703125","962.703125","962.703125"
"30294016","972.8125","972.8125","972.8125"
"30310400","978.3671875","978.3671875","978.3671875"
"30326784","976.796875","976.796875","976.796875"
"30343168","977.6328125","977.6328125","977.6328125"
"30359552","967.2109375","967.2109375","967.2109375"
"30375936","964.9140625","964.9140625","964.9140625"
"30392320","975.6796875","975.6796875","975.6796875"
"30408704","988.34375","988.34375","988.34375"
"30425088","991.2265625","991.2265625","991.2265625"
"30441472","991.140625","991.140625","991.140625"
"30457856","983.6328125","983.6328125","983.6328125"
"30474240","986.9453125","986.9453125","986.9453125"
"30490624","978.7265625","978.7265625","978.7265625"
"30507008","975.4453125","975.4453125","975.4453125"
"30523392","971.3671875","971.3671875","971.3671875"
"30539776","971.3515625","971.3515625","971.3515625"
"30556160","972.90625","972.90625","972.90625"
"30572544","966.0078125","966.0078125","966.0078125"
"30588928","976.953125","976.953125","976.953125"
