"Step","Score","Alien-v5__bootstrapRLE - charts/game_score__MIN","Alien-v5__bootstrapRLE - charts/game_score__MAX"
"20168704","1715.625","1715.625","1715.625"
"20185088","1696.953125","1696.953125","1696.953125"
"20201472","1665.078125","1665.078125","1665.078125"
"20217856","1612.03125","1612.03125","1612.03125"
"20234240","1590.9375","1590.9375","1590.9375"
"20250624","1567.421875","1567.421875","1567.421875"
"20267008","1549.6875","1549.6875","1549.6875"
"20283392","1499.84375","1499.84375","1499.84375"
"20299776","1515.46875","1515.46875","1515.46875"
"20316160","1601.484375","1601.484375","1601.484375"
"20332544","1629.765625","1629.765625","1629.765625"
"20348928","1664.140625","1664.140625","1664.140625"
"20365312","1676.71875","1676.71875","1676.71875"
"20381696","1655.15625","1655.15625","1655.15625"
"20398080","1677.96875","1677.96875","1677.96875"
"20414464","1691.5625","1691.5625","1691.5625"
"20430848","1686.640625","1686.640625","1686.640625"
"20447232","1650.46875","1650.46875","1650.46875"
"20463616","1621.640625","1621.640625","1621.640625"
"20480000","1627.265625","1627.265625","1627.265625"
"20496384","1638.125","1638.125","1638.125"
"20512768","1636.015625","1636.015625","1636.015625"
"20529152","1597.5","1597.5","1597.5"
"20545536","1560.390625","1560.390625","1560.390625"
"20561920","1525.546875","1525.546875","1525.546875"
"20578304","1613.75","1613.75","1613.75"
"20594688","1626.5625","1626.5625","1626.5625"
"20611072","1628.28125","1628.28125","1628.28125"
"20627456","1671.171875","1671.171875","1671.171875"
"20643840","1728.59375","1728.59375","1728.59375"
"20660224","1733.203125","1733.203125","1733.203125"
"20676608","1781.171875","1781.171875","1781.171875"
"20692992","1723.75","1723.75","1723.75"
"20709376","1722.03125","1722.03125","1722.03125"
"20725760","1746.5625","1746.5625","1746.5625"
"20742144","1727.65625","1727.65625","1727.65625"
"20758528","1733.59375","1733.59375","1733.59375"
"20774912","1740.078125","1740.078125","1740.078125"
"20791296","1714.84375","1714.84375","1714.84375"
"20807680","1713.59375","1713.59375","1713.59375"
"20824064","1737.03125","1737.03125","1737.03125"
"20840448","1732.421875","1732.421875","1732.421875"
"20856832","1730.3125","1730.3125","1730.3125"
"20873216","1714.140625","1714.140625","1714.140625"
"20889600","1735.703125","1735.703125","1735.703125"
"20905984","1733.203125","1733.203125","1733.203125"
"20922368","1751.875","1751.875","1751.875"
"20938752","1749.53125","1749.53125","1749.53125"
"20955136","1758.4375","1758.4375","1758.4375"
"20971520","1803.59375","1803.59375","1803.59375"
"20987904","1823.203125","1823.203125","1823.203125"
"21004288","1777.421875","1777.421875","1777.421875"
"21020672","1775.15625","1775.15625","1775.15625"
"21037056","1765.15625","1765.15625","1765.15625"
"21053440","1717.03125","1717.03125","1717.03125"
"21069824","1716.171875","1716.171875","1716.171875"
"21086208","1722.734375","1722.734375","1722.734375"
"21102592","1644.140625","1644.140625","1644.140625"
"21118976","1632.96875","1632.96875","1632.96875"
"21135360","1645.234375","1645.234375","1645.234375"
"21151744","1643.671875","1643.671875","1643.671875"
"21168128","1641.015625","1641.015625","1641.015625"
"21184512","1616.484375","1616.484375","1616.484375"
"21200896","1624.765625","1624.765625","1624.765625"
"21217280","1634.453125","1634.453125","1634.453125"
"21233664","1620.625","1620.625","1620.625"
"21250048","1613.90625","1613.90625","1613.90625"
"21266432","1608.59375","1608.59375","1608.59375"
"21282816","1614.296875","1614.296875","1614.296875"
"21299200","1628.75","1628.75","1628.75"
"21315584","1633.28125","1633.28125","1633.28125"
"21331968","1634.6875","1634.6875","1634.6875"
"21348352","1669.375","1669.375","1669.375"
"21364736","1668.046875","1668.046875","1668.046875"
"21381120","1682.421875","1682.421875","1682.421875"
"21397504","1708.90625","1708.90625","1708.90625"
"21413888","1625.546875","1625.546875","1625.546875"
"21430272","1647.109375","1647.109375","1647.109375"
"21446656","1659.84375","1659.84375","1659.84375"
"21463040","1629.296875","1629.296875","1629.296875"
"21479424","1618.4375","1618.4375","1618.4375"
"21495808","1613.359375","1613.359375","1613.359375"
"21512192","1645.3125","1645.3125","1645.3125"
"21528576","1636.953125","1636.953125","1636.953125"
"21544960","1617.8125","1617.8125","1617.8125"
"21561344","1568.671875","1568.671875","1568.671875"
"21577728","1603.90625","1603.90625","1603.90625"
"21594112","1551.484375","1551.484375","1551.484375"
"21610496","1505.9375","1505.9375","1505.9375"
"21626880","1487.265625","1487.265625","1487.265625"
"21643264","1492.109375","1492.109375","1492.109375"
"21659648","1482.96875","1482.96875","1482.96875"
"21676032","1483.984375","1483.984375","1483.984375"
"21692416","1502.265625","1502.265625","1502.265625"
"21708800","1520.078125","1520.078125","1520.078125"
"21725184","1575.3125","1575.3125","1575.3125"
"21741568","1557.890625","1557.890625","1557.890625"
"21757952","1581.71875","1581.71875","1581.71875"
"21774336","1585","1585","1585"
"21790720","1578.75","1578.75","1578.75"
"21807104","1591.40625","1591.40625","1591.40625"
"21823488","1570.390625","1570.390625","1570.390625"
"21839872","1621.640625","1621.640625","1621.640625"
"21856256","1641.640625","1641.640625","1641.640625"
"21872640","1661.484375","1661.484375","1661.484375"
"21889024","1670.3125","1670.3125","1670.3125"
"21905408","1681.40625","1681.40625","1681.40625"
"21921792","1705.390625","1705.390625","1705.390625"
"21938176","1732.34375","1732.34375","1732.34375"
"21954560","1703.046875","1703.046875","1703.046875"
"21970944","1677.1875","1677.1875","1677.1875"
"21987328","1687.5","1687.5","1687.5"
"22003712","1663.90625","1663.90625","1663.90625"
"22020096","1635.703125","1635.703125","1635.703125"
"22036480","1640.703125","1640.703125","1640.703125"
"22052864","1622.109375","1622.109375","1622.109375"
"22069248","1584.609375","1584.609375","1584.609375"
"22085632","1635.625","1635.625","1635.625"
"22102016","1649.84375","1649.84375","1649.84375"
"22118400","1624.765625","1624.765625","1624.765625"
"22134784","1698.125","1698.125","1698.125"
"22151168","1711.40625","1711.40625","1711.40625"
"22167552","1675","1675","1675"
"22183936","1687.1875","1687.1875","1687.1875"
"22200320","1690.9375","1690.9375","1690.9375"
"22216704","1665","1665","1665"
"22233088","1696.25","1696.25","1696.25"
"22249472","1711.484375","1711.484375","1711.484375"
"22265856","1702.34375","1702.34375","1702.34375"
"22282240","1715.46875","1715.46875","1715.46875"
"22298624","1707.1875","1707.1875","1707.1875"
"22315008","1683.28125","1683.28125","1683.28125"
"22331392","1655.546875","1655.546875","1655.546875"
"22347776","1667.109375","1667.109375","1667.109375"
"22364160","1640.546875","1640.546875","1640.546875"
"22380544","1609.140625","1609.140625","1609.140625"
"22396928","1634.921875","1634.921875","1634.921875"
"22413312","1675.703125","1675.703125","1675.703125"
"22429696","1686.71875","1686.71875","1686.71875"
"22446080","1726.5625","1726.5625","1726.5625"
"22462464","1704.765625","1704.765625","1704.765625"
"22478848","1710.859375","1710.859375","1710.859375"
"22495232","1704.0625","1704.0625","1704.0625"
"22511616","1693.984375","1693.984375","1693.984375"
"22528000","1609.53125","1609.53125","1609.53125"
"22544384","1588.046875","1588.046875","1588.046875"
"22560768","1541.640625","1541.640625","1541.640625"
"22577152","1602.578125","1602.578125","1602.578125"
"22593536","1531.796875","1531.796875","1531.796875"
"22609920","1551.71875","1551.71875","1551.71875"
"22626304","1582.421875","1582.421875","1582.421875"
"22642688","1556.640625","1556.640625","1556.640625"
"22659072","1590.15625","1590.15625","1590.15625"
"22675456","1596.875","1596.875","1596.875"
"22691840","1592.578125","1592.578125","1592.578125"
"22708224","1624.375","1624.375","1624.375"
"22724608","1692.265625","1692.265625","1692.265625"
"22740992","1692.1875","1692.1875","1692.1875"
"22757376","1754.21875","1754.21875","1754.21875"
"22773760","1784.6875","1784.6875","1784.6875"
"22790144","1754.765625","1754.765625","1754.765625"
"22806528","1760.546875","1760.546875","1760.546875"
"22822912","1738.75","1738.75","1738.75"
"22839296","1714.6875","1714.6875","1714.6875"
"22855680","1699.6875","1699.6875","1699.6875"
"22872064","1658.59375","1658.59375","1658.59375"
"22888448","1606.5625","1606.5625","1606.5625"
"22904832","1616.328125","1616.328125","1616.328125"
"22921216","1579.453125","1579.453125","1579.453125"
"22937600","1549.921875","1549.921875","1549.921875"
"22953984","1545.859375","1545.859375","1545.859375"
"22970368","1576.171875","1576.171875","1576.171875"
"22986752","1539.453125","1539.453125","1539.453125"
"23003136","1581.796875","1581.796875","1581.796875"
"23019520","1602.03125","1602.03125","1602.03125"
"23035904","1642.421875","1642.421875","1642.421875"
"23052288","1690.546875","1690.546875","1690.546875"
"23068672","1698.75","1698.75","1698.75"
"23085056","1678.515625","1678.515625","1678.515625"
"23101440","1721.71875","1721.71875","1721.71875"
"23117824","1709.609375","1709.609375","1709.609375"
"23134208","1706.71875","1706.71875","1706.71875"
"23150592","1701.5625","1701.5625","1701.5625"
"23166976","1655.390625","1655.390625","1655.390625"
"23183360","1607.34375","1607.34375","1607.34375"
"23199744","1645.3125","1645.3125","1645.3125"
"23216128","1609.765625","1609.765625","1609.765625"
"23232512","1607.03125","1607.03125","1607.03125"
"23248896","1604.140625","1604.140625","1604.140625"
"23265280","1629.0625","1629.0625","1629.0625"
"23281664","1616.5625","1616.5625","1616.5625"
"23298048","1643.359375","1643.359375","1643.359375"
"23314432","1673.75","1673.75","1673.75"
"23330816","1691.171875","1691.171875","1691.171875"
"23347200","1725.9375","1725.9375","1725.9375"
"23363584","1692.265625","1692.265625","1692.265625"
"23379968","1708.515625","1708.515625","1708.515625"
"23396352","1699.21875","1699.21875","1699.21875"
"23412736","1698.828125","1698.828125","1698.828125"
"23429120","1725.625","1725.625","1725.625"
"23445504","1704.84375","1704.84375","1704.84375"
"23461888","1718.046875","1718.046875","1718.046875"
"23478272","1671.484375","1671.484375","1671.484375"
"23494656","1591.796875","1591.796875","1591.796875"
"23511040","1591.328125","1591.328125","1591.328125"
"23527424","1553.59375","1553.59375","1553.59375"
"23543808","1543.28125","1543.28125","1543.28125"
"23560192","1529.6875","1529.6875","1529.6875"
"23576576","1527.1875","1527.1875","1527.1875"
"23592960","1521.171875","1521.171875","1521.171875"
"23609344","1542.34375","1542.34375","1542.34375"
"23625728","1541.25","1541.25","1541.25"
"23642112","1575.390625","1575.390625","1575.390625"
"23658496","1601.71875","1601.71875","1601.71875"
"23674880","1629.296875","1629.296875","1629.296875"
"23691264","1598.90625","1598.90625","1598.90625"
"23707648","1629.21875","1629.21875","1629.21875"
"23724032","1655.703125","1655.703125","1655.703125"
"23740416","1642.03125","1642.03125","1642.03125"
"23756800","1661.015625","1661.015625","1661.015625"
"23773184","1670.234375","1670.234375","1670.234375"
"23789568","1670","1670","1670"
"23805952","1703.828125","1703.828125","1703.828125"
"23822336","1711.328125","1711.328125","1711.328125"
"23838720","1716.015625","1716.015625","1716.015625"
"23855104","1697.734375","1697.734375","1697.734375"
"23871488","1691.640625","1691.640625","1691.640625"
"23887872","1664.21875","1664.21875","1664.21875"
"23904256","1693.828125","1693.828125","1693.828125"
"23920640","1642.421875","1642.421875","1642.421875"
"23937024","1634.296875","1634.296875","1634.296875"
"23953408","1608.4375","1608.4375","1608.4375"
"23969792","1589.21875","1589.21875","1589.21875"
"23986176","1576.09375","1576.09375","1576.09375"
"24002560","1558.359375","1558.359375","1558.359375"
"24018944","1545","1545","1545"
"24035328","1536.953125","1536.953125","1536.953125"
"24051712","1542.265625","1542.265625","1542.265625"
"24068096","1584.609375","1584.609375","1584.609375"
"24084480","1540.9375","1540.9375","1540.9375"
"24100864","1572.734375","1572.734375","1572.734375"
"24117248","1574.84375","1574.84375","1574.84375"
"24133632","1628.984375","1628.984375","1628.984375"
"24150016","1613.75","1613.75","1613.75"
"24166400","1653.515625","1653.515625","1653.515625"
"24182784","1659.609375","1659.609375","1659.609375"
"24199168","1648.671875","1648.671875","1648.671875"
"24215552","1667.96875","1667.96875","1667.96875"
"24231936","1685.546875","1685.546875","1685.546875"
"24248320","1651.09375","1651.09375","1651.09375"
"24264704","1640","1640","1640"
"24281088","1614.765625","1614.765625","1614.765625"
"24297472","1616.171875","1616.171875","1616.171875"
"24313856","1641.71875","1641.71875","1641.71875"
"24330240","1591.015625","1591.015625","1591.015625"
"24346624","1600","1600","1600"
"24363008","1553.984375","1553.984375","1553.984375"
"24379392","1571.484375","1571.484375","1571.484375"
"24395776","1598.4375","1598.4375","1598.4375"
"24412160","1561.328125","1561.328125","1561.328125"
"24428544","1589.0625","1589.0625","1589.0625"
"24444928","1626.40625","1626.40625","1626.40625"
"24461312","1647.34375","1647.34375","1647.34375"
"24477696","1668.125","1668.125","1668.125"
"24494080","1702.1875","1702.1875","1702.1875"
"24510464","1694.6875","1694.6875","1694.6875"
"24526848","1711.875","1711.875","1711.875"
"24543232","1690.234375","1690.234375","1690.234375"
"24559616","1719.921875","1719.921875","1719.921875"
"24576000","1699.6875","1699.6875","1699.6875"
"24592384","1642.578125","1642.578125","1642.578125"
"24608768","1616.015625","1616.015625","1616.015625"
"24625152","1642.265625","1642.265625","1642.265625"
"24641536","1638.046875","1638.046875","1638.046875"
"24657920","1669.53125","1669.53125","1669.53125"
"24674304","1633.359375","1633.359375","1633.359375"
"24690688","1639.84375","1639.84375","1639.84375"
"24707072","1697.34375","1697.34375","1697.34375"
"24723456","1664.296875","1664.296875","1664.296875"
"24739840","1662.734375","1662.734375","1662.734375"
"24756224","1644.140625","1644.140625","1644.140625"
"24772608","1656.953125","1656.953125","1656.953125"
"24788992","1625.078125","1625.078125","1625.078125"
"24805376","1662.34375","1662.34375","1662.34375"
"24821760","1653.203125","1653.203125","1653.203125"
"24838144","1651.171875","1651.171875","1651.171875"
"24854528","1661.953125","1661.953125","1661.953125"
"24870912","1700.3125","1700.3125","1700.3125"
"24887296","1705.15625","1705.15625","1705.15625"
"24903680","1703.515625","1703.515625","1703.515625"
"24920064","1702.578125","1702.578125","1702.578125"
"24936448","1668.4375","1668.4375","1668.4375"
"24952832","1659.921875","1659.921875","1659.921875"
"24969216","1657.03125","1657.03125","1657.03125"
"24985600","1634.375","1634.375","1634.375"
"25001984","1603.359375","1603.359375","1603.359375"
"25018368","1629.21875","1629.21875","1629.21875"
"25034752","1629.765625","1629.765625","1629.765625"
"25051136","1628.75","1628.75","1628.75"
"25067520","1661.484375","1661.484375","1661.484375"
"25083904","1649.921875","1649.921875","1649.921875"
"25100288","1606.25","1606.25","1606.25"
"25116672","1624.609375","1624.609375","1624.609375"
"25133056","1648.984375","1648.984375","1648.984375"
"25149440","1641.953125","1641.953125","1641.953125"
"25165824","1686.796875","1686.796875","1686.796875"
"25182208","1704.0625","1704.0625","1704.0625"
"25198592","1704.765625","1704.765625","1704.765625"
"25214976","1705.15625","1705.15625","1705.15625"
"25231360","1742.8125","1742.8125","1742.8125"
"25247744","1729.84375","1729.84375","1729.84375"
"25264128","1722.03125","1722.03125","1722.03125"
"25280512","1701.484375","1701.484375","1701.484375"
"25296896","1708.28125","1708.28125","1708.28125"
"25313280","1647.109375","1647.109375","1647.109375"
"25329664","1597.421875","1597.421875","1597.421875"
"25346048","1601.640625","1601.640625","1601.640625"
"25362432","1537.8125","1537.8125","1537.8125"
"25378816","1545.78125","1545.78125","1545.78125"
"25395200","1509.375","1509.375","1509.375"
"25411584","1520.15625","1520.15625","1520.15625"
"25427968","1533.4375","1533.4375","1533.4375"
"25444352","1582.96875","1582.96875","1582.96875"
"25460736","1609.21875","1609.21875","1609.21875"
"25477120","1612.8125","1612.8125","1612.8125"
"25493504","1619.84375","1619.84375","1619.84375"
"25509888","1631.5625","1631.5625","1631.5625"
"25526272","1636.171875","1636.171875","1636.171875"
"25542656","1616.40625","1616.40625","1616.40625"
"25559040","1642.5","1642.5","1642.5"
"25575424","1669.6875","1669.6875","1669.6875"
"25591808","1682.109375","1682.109375","1682.109375"
"25608192","1703.515625","1703.515625","1703.515625"
"25624576","1724.609375","1724.609375","1724.609375"
"25640960","1810.859375","1810.859375","1810.859375"
"25657344","1761.484375","1761.484375","1761.484375"
"25673728","1756.484375","1756.484375","1756.484375"
"25690112","1747.890625","1747.890625","1747.890625"
"25706496","1713.984375","1713.984375","1713.984375"
"25722880","1695.703125","1695.703125","1695.703125"
"25739264","1721.953125","1721.953125","1721.953125"
"25755648","1720.546875","1720.546875","1720.546875"
"25772032","1672.109375","1672.109375","1672.109375"
"25788416","1690.46875","1690.46875","1690.46875"
"25804800","1715.546875","1715.546875","1715.546875"
"25821184","1733.203125","1733.203125","1733.203125"
"25837568","1734.765625","1734.765625","1734.765625"
"25853952","1758.984375","1758.984375","1758.984375"
"25870336","1739.453125","1739.453125","1739.453125"
"25886720","1713.125","1713.125","1713.125"
"25903104","1731.640625","1731.640625","1731.640625"
"25919488","1685.9375","1685.9375","1685.9375"
"25935872","1662.5","1662.5","1662.5"
"25952256","1649.84375","1649.84375","1649.84375"
"25968640","1666.40625","1666.40625","1666.40625"
"25985024","1652.65625","1652.65625","1652.65625"
"26001408","1664.0625","1664.0625","1664.0625"
"26017792","1721.171875","1721.171875","1721.171875"
"26034176","1693.046875","1693.046875","1693.046875"
"26050560","1719.609375","1719.609375","1719.609375"
"26066944","1718.28125","1718.28125","1718.28125"
"26083328","1676.640625","1676.640625","1676.640625"
"26099712","1665","1665","1665"
"26116096","1677.265625","1677.265625","1677.265625"
"26132480","1634.84375","1634.84375","1634.84375"
"26148864","1628.671875","1628.671875","1628.671875"
"26165248","1644.53125","1644.53125","1644.53125"
"26181632","1640.9375","1640.9375","1640.9375"
"26198016","1675.78125","1675.78125","1675.78125"
"26214400","1679.140625","1679.140625","1679.140625"
"26230784","1728.359375","1728.359375","1728.359375"
"26247168","1731.015625","1731.015625","1731.015625"
"26263552","1724.140625","1724.140625","1724.140625"
"26279936","1690.9375","1690.9375","1690.9375"
"26296320","1695.859375","1695.859375","1695.859375"
"26312704","1666.25","1666.25","1666.25"
"26329088","1660.78125","1660.78125","1660.78125"
"26345472","1691.640625","1691.640625","1691.640625"
"26361856","1608.359375","1608.359375","1608.359375"
"26378240","1601.328125","1601.328125","1601.328125"
"26394624","1591.640625","1591.640625","1591.640625"
"26411008","1583.359375","1583.359375","1583.359375"
"26427392","1556.640625","1556.640625","1556.640625"
"26443776","1570.703125","1570.703125","1570.703125"
"26460160","1556.640625","1556.640625","1556.640625"
"26476544","1566.328125","1566.328125","1566.328125"
"26492928","1588.359375","1588.359375","1588.359375"
"26509312","1607.1875","1607.1875","1607.1875"
"26525696","1645.859375","1645.859375","1645.859375"
"26542080","1681.40625","1681.40625","1681.40625"
"26558464","1685","1685","1685"
"26574848","1656.953125","1656.953125","1656.953125"
"26591232","1627.96875","1627.96875","1627.96875"
"26607616","1633.359375","1633.359375","1633.359375"
"26624000","1586.640625","1586.640625","1586.640625"
"26640384","1586.953125","1586.953125","1586.953125"
"26656768","1596.484375","1596.484375","1596.484375"
"26673152","1536.328125","1536.328125","1536.328125"
"26689536","1544.6875","1544.6875","1544.6875"
"26705920","1548.359375","1548.359375","1548.359375"
"26722304","1550","1550","1550"
"26738688","1548.515625","1548.515625","1548.515625"
"26755072","1523.203125","1523.203125","1523.203125"
"26771456","1473.046875","1473.046875","1473.046875"
"26787840","1495.234375","1495.234375","1495.234375"
"26804224","1487.734375","1487.734375","1487.734375"
"26820608","1474.296875","1474.296875","1474.296875"
"26836992","1454.84375","1454.84375","1454.84375"
"26853376","1515.625","1515.625","1515.625"
"26869760","1479.765625","1479.765625","1479.765625"
"26886144","1507.890625","1507.890625","1507.890625"
"26902528","1516.09375","1516.09375","1516.09375"
"26918912","1518.046875","1518.046875","1518.046875"
"26935296","1530.703125","1530.703125","1530.703125"
"26951680","1538.28125","1538.28125","1538.28125"
"26968064","1566.953125","1566.953125","1566.953125"
"26984448","1567.265625","1567.265625","1567.265625"
"27000832","1626.015625","1626.015625","1626.015625"
"27017216","1616.5625","1616.5625","1616.5625"
"27033600","1636.640625","1636.640625","1636.640625"
"27049984","1627.03125","1627.03125","1627.03125"
"27066368","1634.453125","1634.453125","1634.453125"
"27082752","1636.796875","1636.796875","1636.796875"
"27099136","1625.703125","1625.703125","1625.703125"
"27115520","1624.84375","1624.84375","1624.84375"
"27131904","1598.828125","1598.828125","1598.828125"
"27148288","1639.453125","1639.453125","1639.453125"
"27164672","1641.5625","1641.5625","1641.5625"
"27181056","1667.96875","1667.96875","1667.96875"
"27197440","1667.890625","1667.890625","1667.890625"
"27213824","1653.28125","1653.28125","1653.28125"
"27230208","1625.3125","1625.3125","1625.3125"
"27246592","1608.671875","1608.671875","1608.671875"
"27262976","1607.1875","1607.1875","1607.1875"
"27279360","1572.421875","1572.421875","1572.421875"
"27295744","1608.203125","1608.203125","1608.203125"
"27312128","1618.359375","1618.359375","1618.359375"
"27328512","1647.5","1647.5","1647.5"
"27344896","1685.78125","1685.78125","1685.78125"
"27361280","1683.90625","1683.90625","1683.90625"
"27377664","1691.71875","1691.71875","1691.71875"
"27394048","1699.609375","1699.609375","1699.609375"
"27410432","1685.234375","1685.234375","1685.234375"
"27426816","1663.359375","1663.359375","1663.359375"
"27443200","1667.65625","1667.65625","1667.65625"
"27459584","1665.703125","1665.703125","1665.703125"
"27475968","1661.640625","1661.640625","1661.640625"
"27492352","1600.078125","1600.078125","1600.078125"
"27508736","1606.171875","1606.171875","1606.171875"
"27525120","1662.890625","1662.890625","1662.890625"
"27541504","1707.8125","1707.8125","1707.8125"
"27557888","1704.53125","1704.53125","1704.53125"
"27574272","1670.234375","1670.234375","1670.234375"
"27590656","1648.828125","1648.828125","1648.828125"
"27607040","1665.3125","1665.3125","1665.3125"
"27623424","1701.796875","1701.796875","1701.796875"
"27639808","1680","1680","1680"
"27656192","1673.984375","1673.984375","1673.984375"
"27672576","1691.640625","1691.640625","1691.640625"
"27688960","1667.1875","1667.1875","1667.1875"
"27705344","1758.28125","1758.28125","1758.28125"
"27721728","1735.390625","1735.390625","1735.390625"
"27738112","1746.71875","1746.71875","1746.71875"
"27754496","1713.28125","1713.28125","1713.28125"
"27770880","1690.234375","1690.234375","1690.234375"
"27787264","1636.484375","1636.484375","1636.484375"
"27803648","1616.71875","1616.71875","1616.71875"
"27820032","1623.984375","1623.984375","1623.984375"
"27836416","1586.796875","1586.796875","1586.796875"
"27852800","1593.90625","1593.90625","1593.90625"
"27869184","1581.09375","1581.09375","1581.09375"
"27885568","1601.25","1601.25","1601.25"
"27901952","1640.859375","1640.859375","1640.859375"
"27918336","1665.78125","1665.78125","1665.78125"
"27934720","1664.453125","1664.453125","1664.453125"
"27951104","1660","1660","1660"
"27967488","1652.8125","1652.8125","1652.8125"
"27983872","1647.34375","1647.34375","1647.34375"
"28000256","1647.03125","1647.03125","1647.03125"
"28016640","1669.375","1669.375","1669.375"
"28033024","1594.6875","1594.6875","1594.6875"
"28049408","1589.0625","1589.0625","1589.0625"
"28065792","1564.0625","1564.0625","1564.0625"
"28082176","1513.984375","1513.984375","1513.984375"
"28098560","1507.734375","1507.734375","1507.734375"
"28114944","1488.90625","1488.90625","1488.90625"
"28131328","1491.484375","1491.484375","1491.484375"
"28147712","1500.703125","1500.703125","1500.703125"
"28164096","1480.15625","1480.15625","1480.15625"
"28180480","1516.25","1516.25","1516.25"
"28196864","1528.359375","1528.359375","1528.359375"
"28213248","1534.765625","1534.765625","1534.765625"
"28229632","1589.84375","1589.84375","1589.84375"
"28246016","1611.328125","1611.328125","1611.328125"
"28262400","1631.640625","1631.640625","1631.640625"
"28278784","1620.859375","1620.859375","1620.859375"
"28295168","1627.578125","1627.578125","1627.578125"
"28311552","1603.828125","1603.828125","1603.828125"
"28327936","1644.921875","1644.921875","1644.921875"
"28344320","1625.078125","1625.078125","1625.078125"
"28360704","1589.296875","1589.296875","1589.296875"
"28377088","1569.765625","1569.765625","1569.765625"
"28393472","1580.078125","1580.078125","1580.078125"
"28409856","1562.5","1562.5","1562.5"
"28426240","1585.3125","1585.3125","1585.3125"
"28442624","1572.34375","1572.34375","1572.34375"
"28459008","1562.734375","1562.734375","1562.734375"
"28475392","1583.671875","1583.671875","1583.671875"
"28491776","1592.5","1592.5","1592.5"
"28508160","1608.75","1608.75","1608.75"
"28524544","1639.609375","1639.609375","1639.609375"
"28540928","1700.3125","1700.3125","1700.3125"
"28557312","1705.078125","1705.078125","1705.078125"
"28573696","1716.25","1716.25","1716.25"
"28590080","1697.03125","1697.03125","1697.03125"
"28606464","1701.171875","1701.171875","1701.171875"
"28622848","1727.03125","1727.03125","1727.03125"
"28639232","1735.390625","1735.390625","1735.390625"
"28655616","1734.296875","1734.296875","1734.296875"
"28672000","1738.671875","1738.671875","1738.671875"
"28688384","1779.84375","1779.84375","1779.84375"
"28704768","1753.046875","1753.046875","1753.046875"
"28721152","1767.734375","1767.734375","1767.734375"
"28737536","1760","1760","1760"
"28753920","1823.28125","1823.28125","1823.28125"
"28770304","1772.96875","1772.96875","1772.96875"
"28786688","1799.921875","1799.921875","1799.921875"
"28803072","1817.96875","1817.96875","1817.96875"
"28819456","1827.265625","1827.265625","1827.265625"
"28835840","1807.65625","1807.65625","1807.65625"
"28852224","1803.671875","1803.671875","1803.671875"
"28868608","1813.4375","1813.4375","1813.4375"
"28884992","1780.78125","1780.78125","1780.78125"
"28901376","1742.421875","1742.421875","1742.421875"
"28917760","1709.296875","1709.296875","1709.296875"
"28934144","1728.671875","1728.671875","1728.671875"
"28950528","1724.140625","1724.140625","1724.140625"
"28966912","1749.609375","1749.609375","1749.609375"
"28983296","1744.53125","1744.53125","1744.53125"
"28999680","1716.953125","1716.953125","1716.953125"
"29016064","1741.71875","1741.71875","1741.71875"
"29032448","1741.328125","1741.328125","1741.328125"
"29048832","1745.46875","1745.46875","1745.46875"
"29065216","1762.578125","1762.578125","1762.578125"
"29081600","1740.859375","1740.859375","1740.859375"
"29097984","1726.5625","1726.5625","1726.5625"
"29114368","1708.515625","1708.515625","1708.515625"
"29130752","1687.8125","1687.8125","1687.8125"
"29147136","1665.859375","1665.859375","1665.859375"
"29163520","1635.859375","1635.859375","1635.859375"
"29179904","1643.59375","1643.59375","1643.59375"
"29196288","1611.640625","1611.640625","1611.640625"
"29212672","1601.640625","1601.640625","1601.640625"
"29229056","1635.15625","1635.15625","1635.15625"
"29245440","1678.203125","1678.203125","1678.203125"
"29261824","1668.125","1668.125","1668.125"
"29278208","1669.84375","1669.84375","1669.84375"
"29294592","1681.5625","1681.5625","1681.5625"
"29310976","1699.453125","1699.453125","1699.453125"
"29327360","1672.1875","1672.1875","1672.1875"
"29343744","1678.59375","1678.59375","1678.59375"
"29360128","1663.28125","1663.28125","1663.28125"
"29376512","1634.609375","1634.609375","1634.609375"
"29392896","1660.234375","1660.234375","1660.234375"
"29409280","1674.296875","1674.296875","1674.296875"
"29425664","1638.828125","1638.828125","1638.828125"
"29442048","1665.3125","1665.3125","1665.3125"
"29458432","1719.453125","1719.453125","1719.453125"
"29474816","1735.625","1735.625","1735.625"
"29491200","1773.984375","1773.984375","1773.984375"
"29507584","1751.25","1751.25","1751.25"
"29523968","1785.9375","1785.9375","1785.9375"
"29540352","1813.75","1813.75","1813.75"
"29556736","1790.078125","1790.078125","1790.078125"
"29573120","1743.984375","1743.984375","1743.984375"
"29589504","1716.328125","1716.328125","1716.328125"
"29605888","1727.109375","1727.109375","1727.109375"
"29622272","1695.625","1695.625","1695.625"
"29638656","1708.203125","1708.203125","1708.203125"
"29655040","1737.5","1737.5","1737.5"
"29671424","1750.546875","1750.546875","1750.546875"
"29687808","1718.4375","1718.4375","1718.4375"
"29704192","1701.5625","1701.5625","1701.5625"
"29720576","1717.03125","1717.03125","1717.03125"
"29736960","1677.109375","1677.109375","1677.109375"
"29753344","1663.671875","1663.671875","1663.671875"
"29769728","1614.609375","1614.609375","1614.609375"
"29786112","1599.921875","1599.921875","1599.921875"
"29802496","1640.3125","1640.3125","1640.3125"
"29818880","1667.96875","1667.96875","1667.96875"
"29835264","1710.78125","1710.78125","1710.78125"
