"Step","Score","Alien-v5__atarienvpool_bootstrCI - charts/game_score__MIN","Alien-v5__atarienvpool_bootstrCI - charts/game_score__MAX"
"20758528","1382.109375","1382.109375","1382.109375"
"20774912","1367.109375","1367.109375","1367.109375"
"20791296","1350.15625","1350.15625","1350.15625"
"20807680","1398.59375","1398.59375","1398.59375"
"20824064","1403.984375","1403.984375","1403.984375"
"20840448","1470.703125","1470.703125","1470.703125"
"20856832","1505.625","1505.625","1505.625"
"20873216","1513.4375","1513.4375","1513.4375"
"20889600","1524.53125","1524.53125","1524.53125"
"20905984","1552.1875","1552.1875","1552.1875"
"20922368","1533.28125","1533.28125","1533.28125"
"20938752","1573.984375","1573.984375","1573.984375"
"20955136","1513.59375","1513.59375","1513.59375"
"20971520","1540.3125","1540.3125","1540.3125"
"20987904","1569.6875","1569.6875","1569.6875"
"21004288","1547.734375","1547.734375","1547.734375"
"21020672","1537.5","1537.5","1537.5"
"21037056","1498.515625","1498.515625","1498.515625"
"21053440","1516.953125","1516.953125","1516.953125"
"21069824","1536.25","1536.25","1536.25"
"21086208","1573.984375","1573.984375","1573.984375"
"21102592","1598.28125","1598.28125","1598.28125"
"21118976","1614.21875","1614.21875","1614.21875"
"21135360","1645.390625","1645.390625","1645.390625"
"21151744","1639.6875","1639.6875","1639.6875"
"21168128","1659.21875","1659.21875","1659.21875"
"21184512","1609.21875","1609.21875","1609.21875"
"21200896","1542.5","1542.5","1542.5"
"21217280","1539.765625","1539.765625","1539.765625"
"21233664","1468.90625","1468.90625","1468.90625"
"21250048","1522.34375","1522.34375","1522.34375"
"21266432","1482.890625","1482.890625","1482.890625"
"21282816","1488.59375","1488.59375","1488.59375"
"21299200","1510.390625","1510.390625","1510.390625"
"21315584","1480.3125","1480.3125","1480.3125"
"21331968","1476.484375","1476.484375","1476.484375"
"21348352","1424.21875","1424.21875","1424.21875"
"21364736","1417.734375","1417.734375","1417.734375"
"21381120","1435","1435","1435"
"21397504","1412.421875","1412.421875","1412.421875"
"21413888","1427.5","1427.5","1427.5"
"21430272","1427.03125","1427.03125","1427.03125"
"21446656","1438.28125","1438.28125","1438.28125"
"21463040","1429.921875","1429.921875","1429.921875"
"21479424","1447.421875","1447.421875","1447.421875"
"21495808","1447.109375","1447.109375","1447.109375"
"21512192","1451.09375","1451.09375","1451.09375"
"21528576","1452.34375","1452.34375","1452.34375"
"21544960","1501.71875","1501.71875","1501.71875"
"21561344","1536.953125","1536.953125","1536.953125"
"21577728","1554.296875","1554.296875","1554.296875"
"21594112","1585.546875","1585.546875","1585.546875"
"21610496","1587.03125","1587.03125","1587.03125"
"21626880","1615.46875","1615.46875","1615.46875"
"21643264","1656.015625","1656.015625","1656.015625"
"21659648","1619.0625","1619.0625","1619.0625"
"21676032","1621.40625","1621.40625","1621.40625"
"21692416","1551.953125","1551.953125","1551.953125"
"21708800","1543.28125","1543.28125","1543.28125"
"21725184","1530","1530","1530"
"21741568","1490.078125","1490.078125","1490.078125"
"21757952","1501.09375","1501.09375","1501.09375"
"21774336","1521.015625","1521.015625","1521.015625"
"21790720","1522.34375","1522.34375","1522.34375"
"21807104","1580.46875","1580.46875","1580.46875"
"21823488","1554.140625","1554.140625","1554.140625"
"21839872","1570.78125","1570.78125","1570.78125"
"21856256","1587.265625","1587.265625","1587.265625"
"21872640","1541.71875","1541.71875","1541.71875"
"21889024","1493.75","1493.75","1493.75"
"21905408","1479.609375","1479.609375","1479.609375"
"21921792","1436.171875","1436.171875","1436.171875"
"21938176","1488.125","1488.125","1488.125"
"21954560","1477.65625","1477.65625","1477.65625"
"21970944","1482.03125","1482.03125","1482.03125"
"21987328","1477.890625","1477.890625","1477.890625"
"22003712","1451.640625","1451.640625","1451.640625"
"22020096","1460.546875","1460.546875","1460.546875"
"22036480","1409.84375","1409.84375","1409.84375"
"22052864","1408.828125","1408.828125","1408.828125"
"22069248","1426.484375","1426.484375","1426.484375"
"22085632","1456.953125","1456.953125","1456.953125"
"22102016","1501.640625","1501.640625","1501.640625"
"22118400","1526.484375","1526.484375","1526.484375"
"22134784","1526.171875","1526.171875","1526.171875"
"22151168","1503.75","1503.75","1503.75"
"22167552","1484.609375","1484.609375","1484.609375"
"22183936","1510.625","1510.625","1510.625"
"22200320","1476.953125","1476.953125","1476.953125"
"22216704","1504.21875","1504.21875","1504.21875"
"22233088","1503.4375","1503.4375","1503.4375"
"22249472","1515.15625","1515.15625","1515.15625"
"22265856","1499.53125","1499.53125","1499.53125"
"22282240","1557.65625","1557.65625","1557.65625"
"22298624","1535.78125","1535.78125","1535.78125"
"22315008","1478.90625","1478.90625","1478.90625"
"22331392","1470.46875","1470.46875","1470.46875"
"22347776","1473.671875","1473.671875","1473.671875"
"22364160","1508.359375","1508.359375","1508.359375"
"22380544","1477.03125","1477.03125","1477.03125"
"22396928","1489.6875","1489.6875","1489.6875"
"22413312","1509.53125","1509.53125","1509.53125"
"22429696","1593.75","1593.75","1593.75"
"22446080","1581.015625","1581.015625","1581.015625"
"22462464","1569.453125","1569.453125","1569.453125"
"22478848","1558.828125","1558.828125","1558.828125"
"22495232","1559.21875","1559.21875","1559.21875"
"22511616","1593.828125","1593.828125","1593.828125"
"22528000","1531.171875","1531.171875","1531.171875"
"22544384","1459.21875","1459.21875","1459.21875"
"22560768","1485.78125","1485.78125","1485.78125"
"22577152","1480.46875","1480.46875","1480.46875"
"22593536","1485.3125","1485.3125","1485.3125"
"22609920","1446.09375","1446.09375","1446.09375"
"22626304","1437.96875","1437.96875","1437.96875"
"22642688","1501.09375","1501.09375","1501.09375"
"22659072","1484.53125","1484.53125","1484.53125"
"22675456","1505.546875","1505.546875","1505.546875"
"22691840","1508.515625","1508.515625","1508.515625"
"22708224","1538.828125","1538.828125","1538.828125"
"22724608","1529.84375","1529.84375","1529.84375"
"22740992","1593.046875","1593.046875","1593.046875"
"22757376","1614.140625","1614.140625","1614.140625"
"22773760","1580.703125","1580.703125","1580.703125"
"22790144","1580.46875","1580.46875","1580.46875"
"22806528","1574.53125","1574.53125","1574.53125"
"22822912","1596.953125","1596.953125","1596.953125"
"22839296","1561.71875","1561.71875","1561.71875"
"22855680","1558.59375","1558.59375","1558.59375"
"22872064","1511.5625","1511.5625","1511.5625"
"22888448","1534.53125","1534.53125","1534.53125"
"22904832","1505.78125","1505.78125","1505.78125"
"22921216","1490.078125","1490.078125","1490.078125"
"22937600","1477.890625","1477.890625","1477.890625"
"22953984","1473.59375","1473.59375","1473.59375"
"22970368","1513.4375","1513.4375","1513.4375"
"22986752","1531.484375","1531.484375","1531.484375"
"23003136","1489.609375","1489.609375","1489.609375"
"23019520","1494.21875","1494.21875","1494.21875"
"23035904","1487.421875","1487.421875","1487.421875"
"23052288","1490.78125","1490.78125","1490.78125"
"23068672","1438.125","1438.125","1438.125"
"23085056","1447.890625","1447.890625","1447.890625"
"23101440","1433.203125","1433.203125","1433.203125"
"23117824","1453.828125","1453.828125","1453.828125"
"23134208","1428.59375","1428.59375","1428.59375"
"23150592","1422.109375","1422.109375","1422.109375"
"23166976","1425.9375","1425.9375","1425.9375"
"23183360","1404.53125","1404.53125","1404.53125"
"23199744","1400","1400","1400"
"23216128","1393.515625","1393.515625","1393.515625"
"23232512","1359.6875","1359.6875","1359.6875"
"23248896","1370.625","1370.625","1370.625"
"23265280","1399.609375","1399.609375","1399.609375"
"23281664","1400.078125","1400.078125","1400.078125"
"23298048","1407.5","1407.5","1407.5"
"23314432","1437.421875","1437.421875","1437.421875"
"23330816","1430.78125","1430.78125","1430.78125"
"23347200","1400.859375","1400.859375","1400.859375"
"23363584","1420.78125","1420.78125","1420.78125"
"23379968","1426.71875","1426.71875","1426.71875"
"23396352","1414.21875","1414.21875","1414.21875"
"23412736","1436.40625","1436.40625","1436.40625"
"23429120","1481.71875","1481.71875","1481.71875"
"23445504","1503.28125","1503.28125","1503.28125"
"23461888","1493.828125","1493.828125","1493.828125"
"23478272","1460.703125","1460.703125","1460.703125"
"23494656","1465.9375","1465.9375","1465.9375"
"23511040","1446.40625","1446.40625","1446.40625"
"23527424","1440.9375","1440.9375","1440.9375"
"23543808","1434.84375","1434.84375","1434.84375"
"23560192","1421.25","1421.25","1421.25"
"23576576","1454.84375","1454.84375","1454.84375"
"23592960","1456.953125","1456.953125","1456.953125"
"23609344","1503.90625","1503.90625","1503.90625"
"23625728","1525.9375","1525.9375","1525.9375"
"23642112","1584.53125","1584.53125","1584.53125"
"23658496","1609.53125","1609.53125","1609.53125"
"23674880","1610","1610","1610"
"23691264","1603.90625","1603.90625","1603.90625"
"23707648","1578.59375","1578.59375","1578.59375"
"23724032","1510.859375","1510.859375","1510.859375"
"23740416","1491.40625","1491.40625","1491.40625"
"23756800","1482.03125","1482.03125","1482.03125"
"23773184","1451.796875","1451.796875","1451.796875"
"23789568","1424.921875","1424.921875","1424.921875"
"23805952","1399.53125","1399.53125","1399.53125"
"23822336","1465.234375","1465.234375","1465.234375"
"23838720","1427.03125","1427.03125","1427.03125"
"23855104","1427.34375","1427.34375","1427.34375"
"23871488","1418.984375","1418.984375","1418.984375"
"23887872","1476.5625","1476.5625","1476.5625"
"23904256","1496.015625","1496.015625","1496.015625"
"23920640","1546.09375","1546.09375","1546.09375"
"23937024","1553.203125","1553.203125","1553.203125"
"23953408","1567.1875","1567.1875","1567.1875"
"23969792","1546.640625","1546.640625","1546.640625"
"23986176","1555.078125","1555.078125","1555.078125"
"24002560","1542.578125","1542.578125","1542.578125"
"24018944","1487.265625","1487.265625","1487.265625"
"24035328","1449.453125","1449.453125","1449.453125"
"24051712","1438.59375","1438.59375","1438.59375"
"24068096","1415.703125","1415.703125","1415.703125"
"24084480","1411.484375","1411.484375","1411.484375"
"24100864","1432.265625","1432.265625","1432.265625"
"24117248","1430","1430","1430"
"24133632","1451.71875","1451.71875","1451.71875"
"24150016","1486.796875","1486.796875","1486.796875"
"24166400","1470.625","1470.625","1470.625"
"24182784","1476.875","1476.875","1476.875"
"24199168","1506.25","1506.25","1506.25"
"24215552","1462.1875","1462.1875","1462.1875"
"24231936","1465.078125","1465.078125","1465.078125"
"24248320","1410.078125","1410.078125","1410.078125"
"24264704","1415.390625","1415.390625","1415.390625"
"24281088","1411.40625","1411.40625","1411.40625"
"24297472","1386.640625","1386.640625","1386.640625"
"24313856","1341.796875","1341.796875","1341.796875"
"24330240","1382.03125","1382.03125","1382.03125"
"24346624","1407.734375","1407.734375","1407.734375"
"24363008","1412.265625","1412.265625","1412.265625"
"24379392","1415","1415","1415"
"24395776","1461.875","1461.875","1461.875"
"24412160","1500.78125","1500.78125","1500.78125"
"24428544","1510.625","1510.625","1510.625"
"24444928","1503.359375","1503.359375","1503.359375"
"24461312","1581.25","1581.25","1581.25"
"24477696","1614.0625","1614.0625","1614.0625"
"24494080","1604.921875","1604.921875","1604.921875"
"24510464","1581.09375","1581.09375","1581.09375"
"24526848","1592.1875","1592.1875","1592.1875"
"24543232","1556.640625","1556.640625","1556.640625"
"24559616","1499.375","1499.375","1499.375"
"24576000","1444.0625","1444.0625","1444.0625"
"24592384","1427.03125","1427.03125","1427.03125"
"24608768","1425.46875","1425.46875","1425.46875"
"24625152","1416.484375","1416.484375","1416.484375"
"24641536","1395.390625","1395.390625","1395.390625"
"24657920","1390.859375","1390.859375","1390.859375"
"24674304","1412.734375","1412.734375","1412.734375"
"24690688","1391.640625","1391.640625","1391.640625"
"24707072","1415.46875","1415.46875","1415.46875"
"24723456","1463.671875","1463.671875","1463.671875"
"24739840","1461.875","1461.875","1461.875"
"24756224","1483.671875","1483.671875","1483.671875"
"24772608","1491.015625","1491.015625","1491.015625"
"24788992","1521.09375","1521.09375","1521.09375"
"24805376","1510","1510","1510"
"24821760","1456.640625","1456.640625","1456.640625"
"24838144","1475.15625","1475.15625","1475.15625"
"24854528","1524.6875","1524.6875","1524.6875"
"24870912","1501.328125","1501.328125","1501.328125"
"24887296","1466.40625","1466.40625","1466.40625"
"24903680","1434.53125","1434.53125","1434.53125"
"24920064","1435.859375","1435.859375","1435.859375"
"24936448","1400.9375","1400.9375","1400.9375"
"24952832","1395.546875","1395.546875","1395.546875"
"24969216","1342.34375","1342.34375","1342.34375"
"24985600","1371.875","1371.875","1371.875"
"25001984","1463.046875","1463.046875","1463.046875"
"25018368","1477.34375","1477.34375","1477.34375"
"25034752","1482.65625","1482.65625","1482.65625"
"25051136","1481.015625","1481.015625","1481.015625"
"25067520","1491.171875","1491.171875","1491.171875"
"25083904","1461.015625","1461.015625","1461.015625"
"25100288","1456.5625","1456.5625","1456.5625"
"25116672","1426.953125","1426.953125","1426.953125"
"25133056","1421.875","1421.875","1421.875"
"25149440","1437.890625","1437.890625","1437.890625"
"25165824","1416.328125","1416.328125","1416.328125"
"25182208","1407.8125","1407.8125","1407.8125"
"25198592","1431.25","1431.25","1431.25"
"25214976","1427.421875","1427.421875","1427.421875"
"25231360","1399.453125","1399.453125","1399.453125"
"25247744","1432.8125","1432.8125","1432.8125"
"25264128","1405.390625","1405.390625","1405.390625"
"25280512","1482.1875","1482.1875","1482.1875"
"25296896","1484.0625","1484.0625","1484.0625"
"25313280","1487.03125","1487.03125","1487.03125"
"25329664","1474.6875","1474.6875","1474.6875"
"25346048","1494.140625","1494.140625","1494.140625"
"25362432","1457.8125","1457.8125","1457.8125"
"25378816","1445.625","1445.625","1445.625"
"25395200","1424.21875","1424.21875","1424.21875"
"25411584","1436.015625","1436.015625","1436.015625"
"25427968","1400.625","1400.625","1400.625"
"25444352","1367.03125","1367.03125","1367.03125"
"25460736","1432.1875","1432.1875","1432.1875"
"25477120","1443.515625","1443.515625","1443.515625"
"25493504","1442.96875","1442.96875","1442.96875"
"25509888","1476.40625","1476.40625","1476.40625"
"25526272","1539.453125","1539.453125","1539.453125"
"25542656","1578.046875","1578.046875","1578.046875"
"25559040","1591.875","1591.875","1591.875"
"25575424","1556.328125","1556.328125","1556.328125"
"25591808","1575.3125","1575.3125","1575.3125"
"25608192","1594.53125","1594.53125","1594.53125"
"25624576","1607.1875","1607.1875","1607.1875"
"25640960","1635.546875","1635.546875","1635.546875"
"25657344","1635.234375","1635.234375","1635.234375"
"25673728","1674.296875","1674.296875","1674.296875"
"25690112","1659.53125","1659.53125","1659.53125"
"25706496","1611.09375","1611.09375","1611.09375"
"25722880","1542.578125","1542.578125","1542.578125"
"25739264","1499.6875","1499.6875","1499.6875"
"25755648","1466.484375","1466.484375","1466.484375"
"25772032","1482.96875","1482.96875","1482.96875"
"25788416","1448.515625","1448.515625","1448.515625"
"25804800","1468.90625","1468.90625","1468.90625"
"25821184","1478.828125","1478.828125","1478.828125"
"25837568","1494.375","1494.375","1494.375"
"25853952","1446.5625","1446.5625","1446.5625"
"25870336","1402.1875","1402.1875","1402.1875"
"25886720","1399.375","1399.375","1399.375"
"25903104","1418.046875","1418.046875","1418.046875"
"25919488","1445.078125","1445.078125","1445.078125"
"25935872","1486.09375","1486.09375","1486.09375"
"25952256","1500.859375","1500.859375","1500.859375"
"25968640","1491.796875","1491.796875","1491.796875"
"25985024","1513.515625","1513.515625","1513.515625"
"26001408","1509.921875","1509.921875","1509.921875"
"26017792","1506.015625","1506.015625","1506.015625"
"26034176","1484.21875","1484.21875","1484.21875"
"26050560","1462.1875","1462.1875","1462.1875"
"26066944","1435.46875","1435.46875","1435.46875"
"26083328","1495.546875","1495.546875","1495.546875"
"26099712","1486.484375","1486.484375","1486.484375"
"26116096","1501.484375","1501.484375","1501.484375"
"26132480","1480.625","1480.625","1480.625"
"26148864","1474.21875","1474.21875","1474.21875"
"26165248","1490.078125","1490.078125","1490.078125"
"26181632","1507.8125","1507.8125","1507.8125"
"26198016","1510.625","1510.625","1510.625"
"26214400","1540.703125","1540.703125","1540.703125"
"26230784","1563.984375","1563.984375","1563.984375"
"26247168","1544.84375","1544.84375","1544.84375"
"26263552","1563.359375","1563.359375","1563.359375"
"26279936","1526.640625","1526.640625","1526.640625"
"26296320","1494.921875","1494.921875","1494.921875"
"26312704","1529.921875","1529.921875","1529.921875"
"26329088","1510.625","1510.625","1510.625"
"26345472","1502.03125","1502.03125","1502.03125"
"26361856","1495.703125","1495.703125","1495.703125"
"26378240","1521.25","1521.25","1521.25"
"26394624","1538.203125","1538.203125","1538.203125"
"26411008","1505.390625","1505.390625","1505.390625"
"26427392","1487.96875","1487.96875","1487.96875"
"26443776","1446.171875","1446.171875","1446.171875"
"26460160","1412.65625","1412.65625","1412.65625"
"26476544","1437.96875","1437.96875","1437.96875"
"26492928","1412.890625","1412.890625","1412.890625"
"26509312","1395.703125","1395.703125","1395.703125"
"26525696","1373.4375","1373.4375","1373.4375"
"26542080","1376.171875","1376.171875","1376.171875"
"26558464","1443.75","1443.75","1443.75"
"26574848","1481.40625","1481.40625","1481.40625"
"26591232","1475.234375","1475.234375","1475.234375"
"26607616","1469.53125","1469.53125","1469.53125"
"26624000","1472.890625","1472.890625","1472.890625"
"26640384","1522.109375","1522.109375","1522.109375"
"26656768","1519.765625","1519.765625","1519.765625"
"26673152","1529.21875","1529.21875","1529.21875"
"26689536","1497.109375","1497.109375","1497.109375"
"26705920","1516.09375","1516.09375","1516.09375"
"26722304","1514.609375","1514.609375","1514.609375"
"26738688","1517.8125","1517.8125","1517.8125"
"26755072","1497.890625","1497.890625","1497.890625"
"26771456","1495","1495","1495"
"26787840","1392.578125","1392.578125","1392.578125"
"26804224","1398.203125","1398.203125","1398.203125"
"26820608","1476.796875","1476.796875","1476.796875"
"26836992","1481.5625","1481.5625","1481.5625"
"26853376","1507.578125","1507.578125","1507.578125"
"26869760","1564.296875","1564.296875","1564.296875"
"26886144","1611.71875","1611.71875","1611.71875"
"26902528","1623.671875","1623.671875","1623.671875"
"26918912","1588.125","1588.125","1588.125"
"26935296","1605.546875","1605.546875","1605.546875"
"26951680","1581.171875","1581.171875","1581.171875"
"26968064","1574.84375","1574.84375","1574.84375"
"26984448","1515.234375","1515.234375","1515.234375"
"27000832","1524.53125","1524.53125","1524.53125"
"27017216","1526.5625","1526.5625","1526.5625"
"27033600","1538.59375","1538.59375","1538.59375"
"27049984","1536.015625","1536.015625","1536.015625"
"27066368","1519.0625","1519.0625","1519.0625"
"27082752","1516.40625","1516.40625","1516.40625"
"27099136","1498.671875","1498.671875","1498.671875"
"27115520","1532.578125","1532.578125","1532.578125"
"27131904","1558.046875","1558.046875","1558.046875"
"27148288","1523.359375","1523.359375","1523.359375"
"27164672","1507.65625","1507.65625","1507.65625"
"27181056","1494.453125","1494.453125","1494.453125"
"27197440","1503.359375","1503.359375","1503.359375"
"27213824","1486.40625","1486.40625","1486.40625"
"27230208","1430.546875","1430.546875","1430.546875"
"27246592","1427.890625","1427.890625","1427.890625"
"27262976","1427.1875","1427.1875","1427.1875"
"27279360","1446.015625","1446.015625","1446.015625"
"27295744","1447.109375","1447.109375","1447.109375"
"27312128","1454.0625","1454.0625","1454.0625"
"27328512","1463.515625","1463.515625","1463.515625"
"27344896","1451.71875","1451.71875","1451.71875"
"27361280","1449.21875","1449.21875","1449.21875"
"27377664","1443.984375","1443.984375","1443.984375"
"27394048","1398.75","1398.75","1398.75"
"27410432","1450.625","1450.625","1450.625"
"27426816","1482.421875","1482.421875","1482.421875"
"27443200","1464.140625","1464.140625","1464.140625"
"27459584","1473.828125","1473.828125","1473.828125"
"27475968","1501.71875","1501.71875","1501.71875"
"27492352","1523.90625","1523.90625","1523.90625"
"27508736","1540.546875","1540.546875","1540.546875"
"27525120","1533.671875","1533.671875","1533.671875"
"27541504","1510.9375","1510.9375","1510.9375"
"27557888","1558.75","1558.75","1558.75"
"27574272","1544.296875","1544.296875","1544.296875"
"27590656","1485.703125","1485.703125","1485.703125"
"27607040","1497.265625","1497.265625","1497.265625"
"27623424","1519.0625","1519.0625","1519.0625"
"27639808","1522.890625","1522.890625","1522.890625"
"27656192","1457.734375","1457.734375","1457.734375"
"27672576","1491.015625","1491.015625","1491.015625"
"27688960","1511.09375","1511.09375","1511.09375"
"27705344","1530.3125","1530.3125","1530.3125"
"27721728","1477.734375","1477.734375","1477.734375"
"27738112","1466.484375","1466.484375","1466.484375"
"27754496","1483.046875","1483.046875","1483.046875"
"27770880","1467.8125","1467.8125","1467.8125"
"27787264","1470.390625","1470.390625","1470.390625"
"27803648","1428.046875","1428.046875","1428.046875"
"27820032","1497.109375","1497.109375","1497.109375"
"27836416","1512.734375","1512.734375","1512.734375"
"27852800","1534.375","1534.375","1534.375"
"27869184","1538.828125","1538.828125","1538.828125"
"27885568","1559.609375","1559.609375","1559.609375"
"27901952","1518.125","1518.125","1518.125"
"27918336","1510.78125","1510.78125","1510.78125"
"27934720","1532.5","1532.5","1532.5"
"27951104","1527.8125","1527.8125","1527.8125"
"27967488","1500.3125","1500.3125","1500.3125"
"27983872","1483.59375","1483.59375","1483.59375"
"28000256","1490.9375","1490.9375","1490.9375"
"28016640","1519.453125","1519.453125","1519.453125"
"28033024","1523.671875","1523.671875","1523.671875"
"28049408","1440.078125","1440.078125","1440.078125"
"28065792","1447.8125","1447.8125","1447.8125"
"28082176","1469.84375","1469.84375","1469.84375"
"28098560","1453.828125","1453.828125","1453.828125"
"28114944","1445.625","1445.625","1445.625"
"28131328","1397.65625","1397.65625","1397.65625"
"28147712","1370.703125","1370.703125","1370.703125"
"28164096","1462.578125","1462.578125","1462.578125"
"28180480","1453.59375","1453.59375","1453.59375"
"28196864","1463.28125","1463.28125","1463.28125"
"28213248","1484.6875","1484.6875","1484.6875"
"28229632","1503.671875","1503.671875","1503.671875"
"28246016","1537.578125","1537.578125","1537.578125"
"28262400","1552.5","1552.5","1552.5"
"28278784","1501.71875","1501.71875","1501.71875"
"28295168","1586.640625","1586.640625","1586.640625"
"28311552","1563.828125","1563.828125","1563.828125"
"28327936","1533.28125","1533.28125","1533.28125"
"28344320","1555.234375","1555.234375","1555.234375"
"28360704","1551.25","1551.25","1551.25"
"28377088","1615.3125","1615.3125","1615.3125"
"28393472","1566.5625","1566.5625","1566.5625"
"28409856","1550.46875","1550.46875","1550.46875"
"28426240","1544.0625","1544.0625","1544.0625"
"28442624","1630.078125","1630.078125","1630.078125"
"28459008","1585.78125","1585.78125","1585.78125"
"28475392","1609.296875","1609.296875","1609.296875"
"28491776","1588.4375","1588.4375","1588.4375"
"28508160","1584.921875","1584.921875","1584.921875"
"28524544","1590","1590","1590"
"28540928","1617.890625","1617.890625","1617.890625"
"28557312","1620.078125","1620.078125","1620.078125"
"28573696","1586.71875","1586.71875","1586.71875"
"28590080","1540.546875","1540.546875","1540.546875"
"28606464","1527.265625","1527.265625","1527.265625"
"28622848","1537.421875","1537.421875","1537.421875"
"28639232","1545.78125","1545.78125","1545.78125"
"28655616","1545","1545","1545"
"28672000","1513.828125","1513.828125","1513.828125"
"28688384","1501.796875","1501.796875","1501.796875"
"28704768","1497.109375","1497.109375","1497.109375"
"28721152","1480.78125","1480.78125","1480.78125"
"28737536","1539.609375","1539.609375","1539.609375"
"28753920","1574.453125","1574.453125","1574.453125"
"28770304","1527.34375","1527.34375","1527.34375"
"28786688","1563.59375","1563.59375","1563.59375"
"28803072","1614.6875","1614.6875","1614.6875"
"28819456","1658.4375","1658.4375","1658.4375"
"28835840","1614.765625","1614.765625","1614.765625"
"28852224","1601.09375","1601.09375","1601.09375"
"28868608","1516.25","1516.25","1516.25"
"28884992","1544.921875","1544.921875","1544.921875"
"28901376","1533.90625","1533.90625","1533.90625"
"28917760","1537.96875","1537.96875","1537.96875"
"28934144","1503.75","1503.75","1503.75"
"28950528","1507.578125","1507.578125","1507.578125"
"28966912","1494.140625","1494.140625","1494.140625"
"28983296","1494.21875","1494.21875","1494.21875"
"28999680","1452.421875","1452.421875","1452.421875"
"29016064","1477.5","1477.5","1477.5"
"29032448","1423.359375","1423.359375","1423.359375"
"29048832","1450.9375","1450.9375","1450.9375"
"29065216","1448.75","1448.75","1448.75"
"29081600","1436.09375","1436.09375","1436.09375"
"29097984","1455.546875","1455.546875","1455.546875"
"29114368","1456.328125","1456.328125","1456.328125"
"29130752","1440.78125","1440.78125","1440.78125"
"29147136","1480.46875","1480.46875","1480.46875"
"29163520","1485.703125","1485.703125","1485.703125"
"29179904","1493.359375","1493.359375","1493.359375"
"29196288","1550.625","1550.625","1550.625"
"29212672","1557.34375","1557.34375","1557.34375"
"29229056","1535.9375","1535.9375","1535.9375"
"29245440","1513.203125","1513.203125","1513.203125"
"29261824","1499.453125","1499.453125","1499.453125"
"29278208","1498.515625","1498.515625","1498.515625"
"29294592","1487.1875","1487.1875","1487.1875"
"29310976","1451.25","1451.25","1451.25"
"29327360","1466.40625","1466.40625","1466.40625"
"29343744","1518.046875","1518.046875","1518.046875"
"29360128","1472.109375","1472.109375","1472.109375"
"29376512","1440","1440","1440"
"29392896","1471.875","1471.875","1471.875"
"29409280","1475.46875","1475.46875","1475.46875"
"29425664","1529.375","1529.375","1529.375"
"29442048","1467.65625","1467.65625","1467.65625"
"29458432","1481.40625","1481.40625","1481.40625"
"29474816","1483.75","1483.75","1483.75"
"29491200","1552.96875","1552.96875","1552.96875"
"29507584","1542.1875","1542.1875","1542.1875"
"29523968","1538.046875","1538.046875","1538.046875"
"29540352","1535.15625","1535.15625","1535.15625"
"29556736","1539.375","1539.375","1539.375"
"29573120","1507.8125","1507.8125","1507.8125"
"29589504","1560.625","1560.625","1560.625"
"29605888","1541.25","1541.25","1541.25"
"29622272","1518.90625","1518.90625","1518.90625"
"29638656","1513.75","1513.75","1513.75"
"29655040","1504.765625","1504.765625","1504.765625"
"29671424","1522.421875","1522.421875","1522.421875"
"29687808","1485","1485","1485"
"29704192","1460.15625","1460.15625","1460.15625"
"29720576","1436.328125","1436.328125","1436.328125"
"29736960","1470.15625","1470.15625","1470.15625"
"29753344","1422.890625","1422.890625","1422.890625"
"29769728","1452.421875","1452.421875","1452.421875"
"29786112","1427.578125","1427.578125","1427.578125"
"29802496","1410.625","1410.625","1410.625"
"29818880","1430.703125","1430.703125","1430.703125"
"29835264","1416.328125","1416.328125","1416.328125"
"29851648","1410.15625","1410.15625","1410.15625"
"29868032","1480.9375","1480.9375","1480.9375"
"29884416","1447.34375","1447.34375","1447.34375"
"29900800","1470.9375","1470.9375","1470.9375"
"29917184","1450.390625","1450.390625","1450.390625"
"29933568","1482.5","1482.5","1482.5"
"29949952","1426.5625","1426.5625","1426.5625"
"29966336","1442.265625","1442.265625","1442.265625"
"29982720","1370","1370","1370"
"29999104","1422.734375","1422.734375","1422.734375"
"30015488","1457.265625","1457.265625","1457.265625"
"30031872","1426.796875","1426.796875","1426.796875"
"30048256","1415.625","1415.625","1415.625"
"30064640","1419.0625","1419.0625","1419.0625"
"30081024","1457.265625","1457.265625","1457.265625"
"30097408","1460","1460","1460"
"30113792","1444.21875","1444.21875","1444.21875"
"30130176","1442.34375","1442.34375","1442.34375"
"30146560","1391.640625","1391.640625","1391.640625"
"30162944","1427.5","1427.5","1427.5"
"30179328","1441.328125","1441.328125","1441.328125"
"30195712","1411.015625","1411.015625","1411.015625"
"30212096","1407.734375","1407.734375","1407.734375"
"30228480","1382.34375","1382.34375","1382.34375"
"30244864","1338.125","1338.125","1338.125"
"30261248","1367.34375","1367.34375","1367.34375"
"30277632","1417.34375","1417.34375","1417.34375"
"30294016","1386.640625","1386.640625","1386.640625"
"30310400","1413.984375","1413.984375","1413.984375"
"30326784","1382.734375","1382.734375","1382.734375"
"30343168","1382.34375","1382.34375","1382.34375"
"30359552","1378.203125","1378.203125","1378.203125"
"30375936","1343.046875","1343.046875","1343.046875"
"30392320","1347.578125","1347.578125","1347.578125"
"30408704","1373.046875","1373.046875","1373.046875"
"30425088","1344.375","1344.375","1344.375"
"30441472","1363.90625","1363.90625","1363.90625"
"30457856","1379.84375","1379.84375","1379.84375"
