"Step","Score","Alien-v5__ppo_rnd_envpool - charts/game_score__MIN","Alien-v5__ppo_rnd_envpool - charts/game_score__MAX"
"22069248","719.84375","719.84375","719.84375"
"22085632","721.71875","721.71875","721.71875"
"22102016","721.09375","721.09375","721.09375"
"22118400","742.734375","742.734375","742.734375"
"22134784","755.234375","755.234375","755.234375"
"22151168","757.65625","757.65625","757.65625"
"22167552","767.5","767.5","767.5"
"22183936","757.578125","757.578125","757.578125"
"22200320","760","760","760"
"22216704","754.6875","754.6875","754.6875"
"22233088","741.875","741.875","741.875"
"22249472","734.0625","734.0625","734.0625"
"22265856","734.609375","734.609375","734.609375"
"22282240","744.609375","744.609375","744.609375"
"22298624","715.9375","715.9375","715.9375"
"22315008","727.890625","727.890625","727.890625"
"22331392","738.4375","738.4375","738.4375"
"22347776","753.515625","753.515625","753.515625"
"22364160","761.71875","761.71875","761.71875"
"22380544","776.171875","776.171875","776.171875"
"22396928","782.65625","782.65625","782.65625"
"22413312","760.625","760.625","760.625"
"22429696","765.546875","765.546875","765.546875"
"22446080","762.578125","762.578125","762.578125"
"22462464","768.828125","768.828125","768.828125"
"22478848","758.59375","758.59375","758.59375"
"22495232","762.34375","762.34375","762.34375"
"22511616","771.5625","771.5625","771.5625"
"22528000","771.953125","771.953125","771.953125"
"22544384","767.65625","767.65625","767.65625"
"22560768","768.671875","768.671875","768.671875"
"22577152","785.15625","785.15625","785.15625"
"22593536","782.890625","782.890625","782.890625"
"22609920","787.5","787.5","787.5"
"22626304","768.984375","768.984375","768.984375"
"22642688","776.875","776.875","776.875"
"22659072","759.6875","759.6875","759.6875"
"22675456","759.53125","759.53125","759.53125"
"22691840","778.671875","778.671875","778.671875"
"22708224","773.515625","773.515625","773.515625"
"22724608","778.28125","778.28125","778.28125"
"22740992","784.6875","784.6875","784.6875"
"22757376","788.90625","788.90625","788.90625"
"22773760","786.953125","786.953125","786.953125"
"22790144","777.96875","777.96875","777.96875"
"22806528","770.234375","770.234375","770.234375"
"22822912","763.515625","763.515625","763.515625"
"22839296","760.546875","760.546875","760.546875"
"22855680","772.890625","772.890625","772.890625"
"22872064","783.125","783.125","783.125"
"22888448","791.640625","791.640625","791.640625"
"22904832","804.765625","804.765625","804.765625"
"22921216","803.359375","803.359375","803.359375"
"22937600","795.703125","795.703125","795.703125"
"22953984","781.484375","781.484375","781.484375"
"22970368","761.796875","761.796875","761.796875"
"22986752","764.140625","764.140625","764.140625"
"23003136","762.03125","762.03125","762.03125"
"23019520","751.484375","751.484375","751.484375"
"23035904","762.1875","762.1875","762.1875"
"23052288","776.171875","776.171875","776.171875"
"23068672","794.0625","794.0625","794.0625"
"23085056","800.15625","800.15625","800.15625"
"23101440","803.046875","803.046875","803.046875"
"23117824","818.125","818.125","818.125"
"23134208","808.828125","808.828125","808.828125"
"23150592","801.71875","801.71875","801.71875"
"23166976","788.28125","788.28125","788.28125"
"23183360","781.875","781.875","781.875"
"23199744","779.453125","779.453125","779.453125"
"23216128","787.34375","787.34375","787.34375"
"23232512","788.59375","788.59375","788.59375"
"23248896","780.625","780.625","780.625"
"23265280","774.921875","774.921875","774.921875"
"23281664","782.265625","782.265625","782.265625"
"23298048","786.40625","786.40625","786.40625"
"23314432","782.34375","782.34375","782.34375"
"23330816","778.671875","778.671875","778.671875"
"23347200","793.75","793.75","793.75"
"23363584","806.953125","806.953125","806.953125"
"23379968","795.546875","795.546875","795.546875"
"23396352","790","790","790"
"23412736","789.296875","789.296875","789.296875"
"23429120","783.59375","783.59375","783.59375"
"23445504","791.71875","791.71875","791.71875"
"23461888","792.8125","792.8125","792.8125"
"23478272","820.234375","820.234375","820.234375"
"23494656","819.453125","819.453125","819.453125"
"23511040","812.734375","812.734375","812.734375"
"23527424","828.90625","828.90625","828.90625"
"23543808","837.03125","837.03125","837.03125"
"23560192","837.109375","837.109375","837.109375"
"23576576","840.234375","840.234375","840.234375"
"23592960","840","840","840"
"23609344","834.609375","834.609375","834.609375"
"23625728","806.640625","806.640625","806.640625"
"23642112","813.75","813.75","813.75"
"23658496","823.046875","823.046875","823.046875"
"23674880","813.4375","813.4375","813.4375"
"23691264","807.890625","807.890625","807.890625"
"23707648","824.53125","824.53125","824.53125"
"23724032","814.21875","814.21875","814.21875"
"23740416","841.09375","841.09375","841.09375"
"23756800","839.453125","839.453125","839.453125"
"23773184","832.03125","832.03125","832.03125"
"23789568","818.90625","818.90625","818.90625"
"23805952","835.703125","835.703125","835.703125"
"23822336","838.125","838.125","838.125"
"23838720","815.390625","815.390625","815.390625"
"23855104","816.640625","816.640625","816.640625"
"23871488","829.375","829.375","829.375"
"23887872","842.734375","842.734375","842.734375"
"23904256","815.703125","815.703125","815.703125"
"23920640","821.5625","821.5625","821.5625"
"23937024","834.921875","834.921875","834.921875"
"23953408","832.03125","832.03125","832.03125"
"23969792","815.546875","815.546875","815.546875"
"23986176","806.875","806.875","806.875"
"24002560","804.453125","804.453125","804.453125"
"24018944","786.71875","786.71875","786.71875"
"24035328","776.484375","776.484375","776.484375"
"24051712","782.421875","782.421875","782.421875"
"24068096","797.65625","797.65625","797.65625"
"24084480","801.796875","801.796875","801.796875"
"24100864","817.890625","817.890625","817.890625"
"24117248","825.625","825.625","825.625"
"24133632","822.421875","822.421875","822.421875"
"24150016","810.9375","810.9375","810.9375"
"24166400","808.203125","808.203125","808.203125"
"24182784","792.65625","792.65625","792.65625"
"24199168","792.8125","792.8125","792.8125"
"24215552","784.765625","784.765625","784.765625"
"24231936","787.265625","787.265625","787.265625"
"24248320","785.78125","785.78125","785.78125"
"24264704","786.25","786.25","786.25"
"24281088","815.78125","815.78125","815.78125"
"24297472","823.59375","823.59375","823.59375"
"24313856","836.953125","836.953125","836.953125"
"24330240","835.390625","835.390625","835.390625"
"24346624","850.234375","850.234375","850.234375"
"24363008","836.640625","836.640625","836.640625"
"24379392","839.375","839.375","839.375"
"24395776","833.515625","833.515625","833.515625"
"24412160","835.46875","835.46875","835.46875"
"24428544","832.8125","832.8125","832.8125"
"24444928","820.15625","820.15625","820.15625"
"24461312","819.84375","819.84375","819.84375"
"24477696","824.0625","824.0625","824.0625"
"24494080","817.34375","817.34375","817.34375"
"24510464","829.765625","829.765625","829.765625"
"24526848","822.578125","822.578125","822.578125"
"24543232","840.3125","840.3125","840.3125"
"24559616","862.1875","862.1875","862.1875"
"24576000","846.796875","846.796875","846.796875"
"24592384","824.0625","824.0625","824.0625"
"24608768","848.671875","848.671875","848.671875"
"24625152","854.53125","854.53125","854.53125"
"24641536","840.390625","840.390625","840.390625"
"24657920","830.078125","830.078125","830.078125"
"24674304","828.046875","828.046875","828.046875"
"24690688","848.75","848.75","848.75"
"24707072","815.078125","815.078125","815.078125"
"24723456","824.84375","824.84375","824.84375"
"24739840","829.296875","829.296875","829.296875"
"24756224","839.921875","839.921875","839.921875"
"24772608","843.28125","843.28125","843.28125"
"24788992","836.484375","836.484375","836.484375"
"24805376","859.84375","859.84375","859.84375"
"24821760","870.703125","870.703125","870.703125"
"24838144","869.21875","869.21875","869.21875"
"24854528","878.203125","878.203125","878.203125"
"24870912","890.3125","890.3125","890.3125"
"24887296","898.359375","898.359375","898.359375"
"24903680","902.265625","902.265625","902.265625"
"24920064","896.875","896.875","896.875"
"24936448","903.515625","903.515625","903.515625"
"24952832","882.34375","882.34375","882.34375"
"24969216","887.65625","887.65625","887.65625"
"24985600","899.6875","899.6875","899.6875"
"25001984","897.5","897.5","897.5"
"25018368","912.03125","912.03125","912.03125"
"25034752","906.5625","906.5625","906.5625"
"25051136","929.140625","929.140625","929.140625"
"25067520","937.8125","937.8125","937.8125"
"25083904","934.921875","934.921875","934.921875"
"25100288","950.390625","950.390625","950.390625"
"25116672","956.640625","956.640625","956.640625"
"25133056","964.6875","964.6875","964.6875"
"25149440","963.984375","963.984375","963.984375"
"25165824","966.015625","966.015625","966.015625"
"25182208","975.546875","975.546875","975.546875"
"25198592","959.53125","959.53125","959.53125"
"25214976","937.109375","937.109375","937.109375"
"25231360","944.6875","944.6875","944.6875"
"25247744","947.1875","947.1875","947.1875"
"25264128","936.328125","936.328125","936.328125"
"25280512","930.078125","930.078125","930.078125"
"25296896","984.921875","984.921875","984.921875"
"25313280","985.546875","985.546875","985.546875"
"25329664","1006.171875","1006.171875","1006.171875"
"25346048","1009.0625","1009.0625","1009.0625"
"25362432","1038.28125","1038.28125","1038.28125"
"25378816","1029.0625","1029.0625","1029.0625"
"25395200","987.734375","987.734375","987.734375"
"25411584","994.296875","994.296875","994.296875"
"25427968","1001.484375","1001.484375","1001.484375"
"25444352","1001.484375","1001.484375","1001.484375"
"25460736","961.25","961.25","961.25"
"25477120","965","965","965"
"25493504","974.765625","974.765625","974.765625"
"25509888","973.203125","973.203125","973.203125"
"25526272","956.5625","956.5625","956.5625"
"25542656","953.90625","953.90625","953.90625"
"25559040","979.53125","979.53125","979.53125"
"25575424","996.09375","996.09375","996.09375"
"25591808","991.71875","991.71875","991.71875"
"25608192","981.484375","981.484375","981.484375"
"25624576","991.25","991.25","991.25"
"25640960","1000.625","1000.625","1000.625"
"25657344","993.671875","993.671875","993.671875"
"25673728","988.28125","988.28125","988.28125"
"25690112","997.96875","997.96875","997.96875"
"25706496","1009.296875","1009.296875","1009.296875"
"25722880","1001.796875","1001.796875","1001.796875"
"25739264","1012.265625","1012.265625","1012.265625"
"25755648","1005.3125","1005.3125","1005.3125"
"25772032","997.734375","997.734375","997.734375"
"25788416","997.96875","997.96875","997.96875"
"25804800","994.0625","994.0625","994.0625"
"25821184","996.640625","996.640625","996.640625"
"25837568","1028.046875","1028.046875","1028.046875"
"25853952","1043.28125","1043.28125","1043.28125"
"25870336","1040.078125","1040.078125","1040.078125"
"25886720","1057.65625","1057.65625","1057.65625"
"25903104","1067.96875","1067.96875","1067.96875"
"25919488","1065.625","1065.625","1065.625"
"25935872","1059.0625","1059.0625","1059.0625"
"25952256","1044.296875","1044.296875","1044.296875"
"25968640","1039.453125","1039.453125","1039.453125"
"25985024","1025.78125","1025.78125","1025.78125"
"26001408","1016.09375","1016.09375","1016.09375"
"26017792","1012.265625","1012.265625","1012.265625"
"26034176","1000.390625","1000.390625","1000.390625"
"26050560","992.34375","992.34375","992.34375"
"26066944","985.078125","985.078125","985.078125"
"26083328","989.609375","989.609375","989.609375"
"26099712","990.46875","990.46875","990.46875"
"26116096","1004.0625","1004.0625","1004.0625"
"26132480","992.8125","992.8125","992.8125"
"26148864","998.203125","998.203125","998.203125"
"26165248","1024.84375","1024.84375","1024.84375"
"26181632","1042.109375","1042.109375","1042.109375"
"26198016","1068.046875","1068.046875","1068.046875"
"26214400","1064.84375","1064.84375","1064.84375"
"26230784","1077.578125","1077.578125","1077.578125"
"26247168","1066.640625","1066.640625","1066.640625"
"26263552","1066.71875","1066.71875","1066.71875"
"26279936","1069.609375","1069.609375","1069.609375"
"26296320","1052.109375","1052.109375","1052.109375"
"26312704","1048.046875","1048.046875","1048.046875"
"26329088","1029.375","1029.375","1029.375"
"26345472","1037.734375","1037.734375","1037.734375"
"26361856","1045.15625","1045.15625","1045.15625"
"26378240","1064.140625","1064.140625","1064.140625"
"26394624","1065.625","1065.625","1065.625"
"26411008","1066.328125","1066.328125","1066.328125"
"26427392","1069.84375","1069.84375","1069.84375"
"26443776","1071.71875","1071.71875","1071.71875"
"26460160","1070.078125","1070.078125","1070.078125"
"26476544","1088.90625","1088.90625","1088.90625"
"26492928","1073.046875","1073.046875","1073.046875"
"26509312","1083.515625","1083.515625","1083.515625"
"26525696","1097.8125","1097.8125","1097.8125"
"26542080","1046.71875","1046.71875","1046.71875"
"26558464","1092.734375","1092.734375","1092.734375"
"26574848","1071.09375","1071.09375","1071.09375"
"26591232","1056.875","1056.875","1056.875"
"26607616","1060.859375","1060.859375","1060.859375"
"26624000","1044.84375","1044.84375","1044.84375"
"26640384","1037.65625","1037.65625","1037.65625"
"26656768","1063.828125","1063.828125","1063.828125"
"26673152","1043.125","1043.125","1043.125"
"26689536","1062.65625","1062.65625","1062.65625"
"26705920","1061.40625","1061.40625","1061.40625"
"26722304","1047.8125","1047.8125","1047.8125"
"26738688","1081.328125","1081.328125","1081.328125"
"26755072","1074.53125","1074.53125","1074.53125"
"26771456","1094.296875","1094.296875","1094.296875"
"26787840","1086.484375","1086.484375","1086.484375"
"26804224","1086.640625","1086.640625","1086.640625"
"26820608","1076.5625","1076.5625","1076.5625"
"26836992","1084.375","1084.375","1084.375"
"26853376","1073.90625","1073.90625","1073.90625"
"26869760","1087.5","1087.5","1087.5"
"26886144","1080.78125","1080.78125","1080.78125"
"26902528","1087.890625","1087.890625","1087.890625"
"26918912","1095.390625","1095.390625","1095.390625"
"26935296","1096.71875","1096.71875","1096.71875"
"26951680","1094.53125","1094.53125","1094.53125"
"26968064","1075.15625","1075.15625","1075.15625"
"26984448","1098.828125","1098.828125","1098.828125"
"27000832","1109.609375","1109.609375","1109.609375"
"27017216","1108.203125","1108.203125","1108.203125"
"27033600","1106.171875","1106.171875","1106.171875"
"27049984","1111.328125","1111.328125","1111.328125"
"27066368","1108.203125","1108.203125","1108.203125"
"27082752","1093.203125","1093.203125","1093.203125"
"27099136","1088.515625","1088.515625","1088.515625"
"27115520","1073.4375","1073.4375","1073.4375"
"27131904","1019.6875","1019.6875","1019.6875"
"27148288","1045.625","1045.625","1045.625"
"27164672","1055.546875","1055.546875","1055.546875"
"27181056","1046.953125","1046.953125","1046.953125"
"27197440","1068.828125","1068.828125","1068.828125"
"27213824","1069.375","1069.375","1069.375"
"27230208","1083.046875","1083.046875","1083.046875"
"27246592","1085","1085","1085"
"27262976","1109.6875","1109.6875","1109.6875"
"27279360","1104.453125","1104.453125","1104.453125"
"27295744","1107.5","1107.5","1107.5"
"27312128","1094.21875","1094.21875","1094.21875"
"27328512","1106.328125","1106.328125","1106.328125"
"27344896","1098.515625","1098.515625","1098.515625"
"27361280","1098.28125","1098.28125","1098.28125"
"27377664","1106.015625","1106.015625","1106.015625"
"27394048","1108.671875","1108.671875","1108.671875"
"27410432","1091.875","1091.875","1091.875"
"27426816","1098.125","1098.125","1098.125"
"27443200","1086.484375","1086.484375","1086.484375"
"27459584","1038.125","1038.125","1038.125"
"27475968","1037.03125","1037.03125","1037.03125"
"27492352","1062.65625","1062.65625","1062.65625"
"27508736","1076.25","1076.25","1076.25"
"27525120","1109.609375","1109.609375","1109.609375"
"27541504","1087.109375","1087.109375","1087.109375"
"27557888","1124.609375","1124.609375","1124.609375"
"27574272","1147.34375","1147.34375","1147.34375"
"27590656","1163.4375","1163.4375","1163.4375"
"27607040","1125.3125","1125.3125","1125.3125"
"27623424","1117.1875","1117.1875","1117.1875"
"27639808","1103.515625","1103.515625","1103.515625"
"27656192","1108.828125","1108.828125","1108.828125"
"27672576","1132.734375","1132.734375","1132.734375"
"27688960","1115.078125","1115.078125","1115.078125"
"27705344","1098.046875","1098.046875","1098.046875"
"27721728","1131.5625","1131.5625","1131.5625"
"27738112","1143.828125","1143.828125","1143.828125"
"27754496","1114.296875","1114.296875","1114.296875"
"27770880","1108.828125","1108.828125","1108.828125"
"27787264","1111.953125","1111.953125","1111.953125"
"27803648","1146.875","1146.875","1146.875"
"27820032","1142.265625","1142.265625","1142.265625"
"27836416","1129.375","1129.375","1129.375"
"27852800","1114.0625","1114.0625","1114.0625"
"27869184","1107.34375","1107.34375","1107.34375"
"27885568","1095.15625","1095.15625","1095.15625"
"27901952","1070.234375","1070.234375","1070.234375"
"27918336","1038.4375","1038.4375","1038.4375"
"27934720","1010.9375","1010.9375","1010.9375"
"27951104","1038.046875","1038.046875","1038.046875"
"27967488","1037.734375","1037.734375","1037.734375"
"27983872","1036.40625","1036.40625","1036.40625"
"28000256","1028.203125","1028.203125","1028.203125"
"28016640","1019.140625","1019.140625","1019.140625"
"28033024","1020.390625","1020.390625","1020.390625"
"28049408","1013.4375","1013.4375","1013.4375"
"28065792","1036.5625","1036.5625","1036.5625"
"28082176","1026.09375","1026.09375","1026.09375"
"28098560","1048.203125","1048.203125","1048.203125"
"28114944","1034.921875","1034.921875","1034.921875"
"28131328","1072.96875","1072.96875","1072.96875"
"28147712","1083.515625","1083.515625","1083.515625"
"28164096","1060.625","1060.625","1060.625"
"28180480","1066.171875","1066.171875","1066.171875"
"28196864","1063.125","1063.125","1063.125"
"28213248","1076.5625","1076.5625","1076.5625"
"28229632","1094.0625","1094.0625","1094.0625"
"28246016","1065","1065","1065"
"28262400","1067.109375","1067.109375","1067.109375"
"28278784","1052.421875","1052.421875","1052.421875"
"28295168","1053.28125","1053.28125","1053.28125"
"28311552","1072.03125","1072.03125","1072.03125"
"28327936","1064.6875","1064.6875","1064.6875"
"28344320","1068.125","1068.125","1068.125"
"28360704","1077.734375","1077.734375","1077.734375"
"28377088","1097.265625","1097.265625","1097.265625"
"28393472","1116.5625","1116.5625","1116.5625"
"28409856","1143.359375","1143.359375","1143.359375"
"28426240","1117.5","1117.5","1117.5"
"28442624","1111.953125","1111.953125","1111.953125"
"28459008","1098.828125","1098.828125","1098.828125"
"28475392","1090.234375","1090.234375","1090.234375"
"28491776","1074.609375","1074.609375","1074.609375"
"28508160","1099.453125","1099.453125","1099.453125"
"28524544","1095.703125","1095.703125","1095.703125"
"28540928","1120.9375","1120.9375","1120.9375"
"28557312","1117.1875","1117.1875","1117.1875"
"28573696","1125","1125","1125"
"28590080","1127.265625","1127.265625","1127.265625"
"28606464","1116.5625","1116.5625","1116.5625"
"28622848","1061.015625","1061.015625","1061.015625"
"28639232","1044.84375","1044.84375","1044.84375"
"28655616","1022.265625","1022.265625","1022.265625"
"28672000","1051.875","1051.875","1051.875"
"28688384","1070.78125","1070.78125","1070.78125"
"28704768","1074.609375","1074.609375","1074.609375"
"28721152","1068.203125","1068.203125","1068.203125"
"28737536","1071.5625","1071.5625","1071.5625"
"28753920","1073.046875","1073.046875","1073.046875"
"28770304","1085.546875","1085.546875","1085.546875"
"28786688","1055.078125","1055.078125","1055.078125"
"28803072","1047.8125","1047.8125","1047.8125"
"28819456","1052.421875","1052.421875","1052.421875"
"28835840","1092.109375","1092.109375","1092.109375"
"28852224","1088.59375","1088.59375","1088.59375"
"28868608","1108.359375","1108.359375","1108.359375"
"28884992","1119.53125","1119.53125","1119.53125"
"28901376","1132.421875","1132.421875","1132.421875"
"28917760","1125.078125","1125.078125","1125.078125"
"28934144","1113.359375","1113.359375","1113.359375"
"28950528","1079.453125","1079.453125","1079.453125"
"28966912","1094.453125","1094.453125","1094.453125"
"28983296","1081.5625","1081.5625","1081.5625"
"28999680","1062.1875","1062.1875","1062.1875"
"29016064","1073.984375","1073.984375","1073.984375"
"29032448","1074.296875","1074.296875","1074.296875"
"29048832","1105.234375","1105.234375","1105.234375"
"29065216","1108.203125","1108.203125","1108.203125"
"29081600","1108.984375","1108.984375","1108.984375"
"29097984","1126.25","1126.25","1126.25"
"29114368","1148.046875","1148.046875","1148.046875"
"29130752","1143.59375","1143.59375","1143.59375"
"29147136","1143.75","1143.75","1143.75"
"29163520","1138.203125","1138.203125","1138.203125"
"29179904","1162.890625","1162.890625","1162.890625"
"29196288","1153.59375","1153.59375","1153.59375"
"29212672","1145.9375","1145.9375","1145.9375"
"29229056","1117.96875","1117.96875","1117.96875"
"29245440","1112.34375","1112.34375","1112.34375"
"29261824","1097.65625","1097.65625","1097.65625"
"29278208","1105.9375","1105.9375","1105.9375"
"29294592","1088.4375","1088.4375","1088.4375"
"29310976","1100.15625","1100.15625","1100.15625"
"29327360","1129.296875","1129.296875","1129.296875"
"29343744","1136.640625","1136.640625","1136.640625"
"29360128","1142.421875","1142.421875","1142.421875"
"29376512","1129.296875","1129.296875","1129.296875"
"29392896","1111.71875","1111.71875","1111.71875"
"29409280","1109.609375","1109.609375","1109.609375"
"29425664","1106.796875","1106.796875","1106.796875"
"29442048","1065.9375","1065.9375","1065.9375"
"29458432","1081.796875","1081.796875","1081.796875"
"29474816","1082.34375","1082.34375","1082.34375"
"29491200","1070","1070","1070"
"29507584","1070.625","1070.625","1070.625"
"29523968","1078.75","1078.75","1078.75"
"29540352","1072.8125","1072.8125","1072.8125"
"29556736","1087.1875","1087.1875","1087.1875"
"29573120","1070.78125","1070.78125","1070.78125"
"29589504","1077.578125","1077.578125","1077.578125"
"29605888","1085","1085","1085"
"29622272","1086.09375","1086.09375","1086.09375"
"29638656","1121.09375","1121.09375","1121.09375"
"29655040","1138.359375","1138.359375","1138.359375"
"29671424","1132.421875","1132.421875","1132.421875"
"29687808","1141.71875","1141.71875","1141.71875"
"29704192","1122.578125","1122.578125","1122.578125"
"29720576","1170.234375","1170.234375","1170.234375"
"29736960","1155.3125","1155.3125","1155.3125"
"29753344","1158.828125","1158.828125","1158.828125"
"29769728","1140.703125","1140.703125","1140.703125"
"29786112","1136.5625","1136.5625","1136.5625"
"29802496","1165.625","1165.625","1165.625"
"29818880","1167.96875","1167.96875","1167.96875"
"29835264","1165.9375","1165.9375","1165.9375"
"29851648","1190.078125","1190.078125","1190.078125"
"29868032","1169.921875","1169.921875","1169.921875"
"29884416","1189.6875","1189.6875","1189.6875"
"29900800","1178.125","1178.125","1178.125"
"29917184","1164.21875","1164.21875","1164.21875"
"29933568","1172.5","1172.5","1172.5"
"29949952","1156.71875","1156.71875","1156.71875"
"29966336","1132.03125","1132.03125","1132.03125"
"29982720","1151.09375","1151.09375","1151.09375"
"29999104","1123.4375","1123.4375","1123.4375"
"30015488","1105.625","1105.625","1105.625"
"30031872","1078.4375","1078.4375","1078.4375"
"30048256","1073.59375","1073.59375","1073.59375"
"30064640","1080.9375","1080.9375","1080.9375"
"30081024","1054.84375","1054.84375","1054.84375"
"30097408","1029.609375","1029.609375","1029.609375"
"30113792","1031.640625","1031.640625","1031.640625"
"30130176","1059.453125","1059.453125","1059.453125"
"30146560","1076.40625","1076.40625","1076.40625"
"30162944","1060.859375","1060.859375","1060.859375"
"30179328","1047.421875","1047.421875","1047.421875"
"30195712","1073.28125","1073.28125","1073.28125"
"30212096","1080.3125","1080.3125","1080.3125"
"30228480","1093.203125","1093.203125","1093.203125"
"30244864","1102.34375","1102.34375","1102.34375"
"30261248","1136.25","1136.25","1136.25"
"30277632","1154.84375","1154.84375","1154.84375"
"30294016","1163.59375","1163.59375","1163.59375"
"30310400","1147.421875","1147.421875","1147.421875"
"30326784","1154.0625","1154.0625","1154.0625"
"30343168","1199.53125","1199.53125","1199.53125"
"30359552","1214.53125","1214.53125","1214.53125"
"30375936","1168.59375","1168.59375","1168.59375"
"30392320","1179.296875","1179.296875","1179.296875"
"30408704","1167.5","1167.5","1167.5"
"30425088","1178.203125","1178.203125","1178.203125"
"30441472","1140.9375","1140.9375","1140.9375"
"30457856","1133.59375","1133.59375","1133.59375"
"30474240","1107.578125","1107.578125","1107.578125"
"30490624","1117.734375","1117.734375","1117.734375"
"30507008","1112.8125","1112.8125","1112.8125"
"30523392","1132.8125","1132.8125","1132.8125"
"30539776","1119.921875","1119.921875","1119.921875"
"30556160","1126.484375","1126.484375","1126.484375"
"30572544","1101.875","1101.875","1101.875"
"30588928","1107.1875","1107.1875","1107.1875"
"30605312","1091.015625","1091.015625","1091.015625"
"30621696","1104.53125","1104.53125","1104.53125"
"30638080","1059.453125","1059.453125","1059.453125"
"30654464","1041.640625","1041.640625","1041.640625"
"30670848","1044.84375","1044.84375","1044.84375"
"30687232","1072.890625","1072.890625","1072.890625"
"30703616","1069.53125","1069.53125","1069.53125"
"30720000","1067.96875","1067.96875","1067.96875"
"30736384","1072.890625","1072.890625","1072.890625"
"30752768","1085.9375","1085.9375","1085.9375"
"30769152","1108.75","1108.75","1108.75"
"30785536","1091.953125","1091.953125","1091.953125"
"30801920","1055.078125","1055.078125","1055.078125"
"30818304","1067.34375","1067.34375","1067.34375"
"30834688","1059.84375","1059.84375","1059.84375"
"30851072","1058.828125","1058.828125","1058.828125"
"30867456","1094.765625","1094.765625","1094.765625"
"30883840","1085.78125","1085.78125","1085.78125"
"30900224","1078.671875","1078.671875","1078.671875"
"30916608","1096.40625","1096.40625","1096.40625"
"30932992","1103.203125","1103.203125","1103.203125"
"30949376","1110.703125","1110.703125","1110.703125"
"30965760","1085.9375","1085.9375","1085.9375"
"30982144","1031.5625","1031.5625","1031.5625"
"30998528","1054.140625","1054.140625","1054.140625"
"31014912","1053.59375","1053.59375","1053.59375"
"31031296","1056.953125","1056.953125","1056.953125"
"31047680","1037.265625","1037.265625","1037.265625"
"31064064","1034.765625","1034.765625","1034.765625"
"31080448","1036.015625","1036.015625","1036.015625"
"31096832","1057.265625","1057.265625","1057.265625"
"31113216","1048.75","1048.75","1048.75"
"31129600","1047.578125","1047.578125","1047.578125"
"31145984","1043.828125","1043.828125","1043.828125"
"31162368","1093.046875","1093.046875","1093.046875"
"31178752","1096.640625","1096.640625","1096.640625"
"31195136","1114.84375","1114.84375","1114.84375"
"31211520","1107.1875","1107.1875","1107.1875"
"31227904","1133.359375","1133.359375","1133.359375"
"31244288","1151.796875","1151.796875","1151.796875"
"31260672","1125.078125","1125.078125","1125.078125"
"31277056","1106.171875","1106.171875","1106.171875"
"31293440","1094.53125","1094.53125","1094.53125"
"31309824","1096.796875","1096.796875","1096.796875"
"31326208","1068.984375","1068.984375","1068.984375"
"31342592","1055.625","1055.625","1055.625"
"31358976","1027.1875","1027.1875","1027.1875"
"31375360","1029.375","1029.375","1029.375"
"31391744","1050.234375","1050.234375","1050.234375"
"31408128","1029.21875","1029.21875","1029.21875"
"31424512","1033.828125","1033.828125","1033.828125"
"31440896","1054.296875","1054.296875","1054.296875"
"31457280","1058.828125","1058.828125","1058.828125"
"31473664","1076.328125","1076.328125","1076.328125"
"31490048","1079.0625","1079.0625","1079.0625"
"31506432","1099.453125","1099.453125","1099.453125"
"31522816","1130.859375","1130.859375","1130.859375"
"31539200","1114.375","1114.375","1114.375"
"31555584","1139.453125","1139.453125","1139.453125"
"31571968","1132.734375","1132.734375","1132.734375"
"31588352","1136.171875","1136.171875","1136.171875"
"31604736","1130.234375","1130.234375","1130.234375"
"31621120","1090.3125","1090.3125","1090.3125"
"31637504","1064.6875","1064.6875","1064.6875"
"31653888","1085.859375","1085.859375","1085.859375"
"31670272","1078.75","1078.75","1078.75"
"31686656","1087.65625","1087.65625","1087.65625"
"31703040","1093.515625","1093.515625","1093.515625"
"31719424","1093.203125","1093.203125","1093.203125"
"31735808","1130.625","1130.625","1130.625"
"31752192","1153.671875","1153.671875","1153.671875"
"31768576","1132.34375","1132.34375","1132.34375"
"31784960","1124.375","1124.375","1124.375"
"31801344","1138.203125","1138.203125","1138.203125"
"31817728","1148.203125","1148.203125","1148.203125"
"31834112","1163.75","1163.75","1163.75"
"31850496","1138.046875","1138.046875","1138.046875"
"31866880","1148.90625","1148.90625","1148.90625"
"31883264","1162.578125","1162.578125","1162.578125"
"31899648","1177.265625","1177.265625","1177.265625"
"31916032","1164.0625","1164.0625","1164.0625"
"31932416","1154.140625","1154.140625","1154.140625"
"31948800","1130.78125","1130.78125","1130.78125"
"31965184","1172.890625","1172.890625","1172.890625"
"31981568","1174.609375","1174.609375","1174.609375"
"31997952","1175.9375","1175.9375","1175.9375"
"32014336","1148.671875","1148.671875","1148.671875"
"32030720","1149.140625","1149.140625","1149.140625"
"32047104","1139.53125","1139.53125","1139.53125"
"32063488","1156.5625","1156.5625","1156.5625"
"32079872","1120.546875","1120.546875","1120.546875"
"32096256","1115","1115","1115"
"32112640","1126.71875","1126.71875","1126.71875"
"32129024","1131.71875","1131.71875","1131.71875"
"32145408","1125.703125","1125.703125","1125.703125"
"32161792","1115","1115","1115"
"32178176","1098.359375","1098.359375","1098.359375"
"32194560","1100.703125","1100.703125","1100.703125"
"32210944","1079.21875","1079.21875","1079.21875"
