"Step","Score","Alien-v5 PPO NoisyNet - charts/game_score__MIN","Alien-v5 PPO NoisyNet - charts/game_score__MAX"
"22118400","496.796875","496.796875","496.796875"
"22134784","496.953125","496.953125","496.953125"
"22151168","496.71875","496.71875","496.71875"
"22167552","496.015625","496.015625","496.015625"
"22183936","498.4375","498.4375","498.4375"
"22200320","504.609375","504.609375","504.609375"
"22216704","504.296875","504.296875","504.296875"
"22233088","505.078125","505.078125","505.078125"
"22249472","502.5","502.5","502.5"
"22265856","501.40625","501.40625","501.40625"
"22282240","499.453125","499.453125","499.453125"
"22298624","499.140625","499.140625","499.140625"
"22315008","500.859375","500.859375","500.859375"
"22331392","505.234375","505.234375","505.234375"
"22347776","507.5","507.5","507.5"
"22364160","508.828125","508.828125","508.828125"
"22380544","511.171875","511.171875","511.171875"
"22396928","510.78125","510.78125","510.78125"
"22413312","510.078125","510.078125","510.078125"
"22429696","509.0625","509.0625","509.0625"
"22446080","509.609375","509.609375","509.609375"
"22462464","508.359375","508.359375","508.359375"
"22478848","509.140625","509.140625","509.140625"
"22495232","511.40625","511.40625","511.40625"
"22511616","513.515625","513.515625","513.515625"
"22528000","514.0625","514.0625","514.0625"
"22544384","515.3125","515.3125","515.3125"
"22560768","514.453125","514.453125","514.453125"
"22577152","515.15625","515.15625","515.15625"
"22593536","515.390625","515.390625","515.390625"
"22609920","513.828125","513.828125","513.828125"
"22626304","514.453125","514.453125","514.453125"
"22642688","515.234375","515.234375","515.234375"
"22659072","515.625","515.625","515.625"
"22675456","512.734375","512.734375","512.734375"
"22691840","512.65625","512.65625","512.65625"
"22708224","512.65625","512.65625","512.65625"
"22724608","512.34375","512.34375","512.34375"
"22740992","512.421875","512.421875","512.421875"
"22757376","514.375","514.375","514.375"
"22773760","516.40625","516.40625","516.40625"
"22790144","516.875","516.875","516.875"
"22806528","518.515625","518.515625","518.515625"
"22822912","519.296875","519.296875","519.296875"
"22839296","521.5625","521.5625","521.5625"
"22855680","520.859375","520.859375","520.859375"
"22872064","520.46875","520.46875","520.46875"
"22888448","519.0625","519.0625","519.0625"
"22904832","517.34375","517.34375","517.34375"
"22921216","515","515","515"
"22937600","515.15625","515.15625","515.15625"
"22953984","516.40625","516.40625","516.40625"
"22970368","515.15625","515.15625","515.15625"
"22986752","515.703125","515.703125","515.703125"
"23003136","515.078125","515.078125","515.078125"
"23019520","515.703125","515.703125","515.703125"
"23035904","515.234375","515.234375","515.234375"
"23052288","517.96875","517.96875","517.96875"
"23068672","518.984375","518.984375","518.984375"
"23085056","522.03125","522.03125","522.03125"
"23101440","520","520","520"
"23117824","515.078125","515.078125","515.078125"
"23134208","506.328125","506.328125","506.328125"
"23150592","501.171875","501.171875","501.171875"
"23166976","501.40625","501.40625","501.40625"
"23183360","506.796875","506.796875","506.796875"
"23199744","508.4375","508.4375","508.4375"
"23216128","516.875","516.875","516.875"
"23232512","521.328125","521.328125","521.328125"
"23248896","522.734375","522.734375","522.734375"
"23265280","522.8125","522.8125","522.8125"
"23281664","522.65625","522.65625","522.65625"
"23298048","522.8125","522.8125","522.8125"
"23314432","520.9375","520.9375","520.9375"
"23330816","520.78125","520.78125","520.78125"
"23347200","520.546875","520.546875","520.546875"
"23363584","518.671875","518.671875","518.671875"
"23379968","519.6875","519.6875","519.6875"
"23396352","518.359375","518.359375","518.359375"
"23412736","519.296875","519.296875","519.296875"
"23429120","518.28125","518.28125","518.28125"
"23445504","520.234375","520.234375","520.234375"
"23461888","519.53125","519.53125","519.53125"
"23478272","520.234375","520.234375","520.234375"
"23494656","520.078125","520.078125","520.078125"
"23511040","520","520","520"
"23527424","520.78125","520.78125","520.78125"
"23543808","521.40625","521.40625","521.40625"
"23560192","520.625","520.625","520.625"
"23576576","520.78125","520.78125","520.78125"
"23592960","521.09375","521.09375","521.09375"
"23609344","521.71875","521.71875","521.71875"
"23625728","521.5625","521.5625","521.5625"
"23642112","522.03125","522.03125","522.03125"
"23658496","523.828125","523.828125","523.828125"
"23674880","524.140625","524.140625","524.140625"
"23691264","525.078125","525.078125","525.078125"
"23707648","524.921875","524.921875","524.921875"
"23724032","525.3125","525.3125","525.3125"
"23740416","524.765625","524.765625","524.765625"
"23756800","523.671875","523.671875","523.671875"
"23773184","523.4375","523.4375","523.4375"
"23789568","524.53125","524.53125","524.53125"
"23805952","523.671875","523.671875","523.671875"
"23822336","521.171875","521.171875","521.171875"
"23838720","519.84375","519.84375","519.84375"
"23855104","519.53125","519.53125","519.53125"
"23871488","519.0625","519.0625","519.0625"
"23887872","519.609375","519.609375","519.609375"
"23904256","521.328125","521.328125","521.328125"
"23920640","520.15625","520.15625","520.15625"
"23937024","520.703125","520.703125","520.703125"
"23953408","517.8125","517.8125","517.8125"
"23969792","517.1875","517.1875","517.1875"
"23986176","517.890625","517.890625","517.890625"
"24002560","519.140625","519.140625","519.140625"
"24018944","518.828125","518.828125","518.828125"
"24035328","521.171875","521.171875","521.171875"
"24051712","519.53125","519.53125","519.53125"
"24068096","519.921875","519.921875","519.921875"
"24084480","520.234375","520.234375","520.234375"
"24100864","520.703125","520.703125","520.703125"
"24117248","521.09375","521.09375","521.09375"
"24133632","523.359375","523.359375","523.359375"
"24150016","523.828125","523.828125","523.828125"
"24166400","521.796875","521.796875","521.796875"
"24182784","522.03125","522.03125","522.03125"
"24199168","521.015625","521.015625","521.015625"
"24215552","521.640625","521.640625","521.640625"
"24231936","521.328125","521.328125","521.328125"
"24248320","522.34375","522.34375","522.34375"
"24264704","521.875","521.875","521.875"
"24281088","522.5","522.5","522.5"
"24297472","522.96875","522.96875","522.96875"
"24313856","523.125","523.125","523.125"
"24330240","523.515625","523.515625","523.515625"
"24346624","523.046875","523.046875","523.046875"
"24363008","522.890625","522.890625","522.890625"
"24379392","522.421875","522.421875","522.421875"
"24395776","522.34375","522.34375","522.34375"
"24412160","522.5","522.5","522.5"
"24428544","522.03125","522.03125","522.03125"
"24444928","521.71875","521.71875","521.71875"
"24461312","520.546875","520.546875","520.546875"
"24477696","520.546875","520.546875","520.546875"
"24494080","519.921875","519.921875","519.921875"
"24510464","520.3125","520.3125","520.3125"
"24526848","521.015625","521.015625","521.015625"
"24543232","522.109375","522.109375","522.109375"
"24559616","521.640625","521.640625","521.640625"
"24576000","521.640625","521.640625","521.640625"
"24592384","521.328125","521.328125","521.328125"
"24608768","520.859375","520.859375","520.859375"
"24625152","520.859375","520.859375","520.859375"
"24641536","521.40625","521.40625","521.40625"
"24657920","520.078125","520.078125","520.078125"
"24674304","520.9375","520.9375","520.9375"
"24690688","521.875","521.875","521.875"
"24707072","522.265625","522.265625","522.265625"
"24723456","523.28125","523.28125","523.28125"
"24739840","524.53125","524.53125","524.53125"
"24756224","523.59375","523.59375","523.59375"
"24772608","523.515625","523.515625","523.515625"
"24788992","523.203125","523.203125","523.203125"
"24805376","522.8125","522.8125","522.8125"
"24821760","522.8125","522.8125","522.8125"
"24838144","522.96875","522.96875","522.96875"
"24854528","523.75","523.75","523.75"
"24870912","523.359375","523.359375","523.359375"
"24887296","523.125","523.125","523.125"
"24903680","522.265625","522.265625","522.265625"
"24920064","521.71875","521.71875","521.71875"
"24936448","521.40625","521.40625","521.40625"
"24952832","522.578125","522.578125","522.578125"
"24969216","522.65625","522.65625","522.65625"
"24985600","524.375","524.375","524.375"
"25001984","524.53125","524.53125","524.53125"
"25018368","523.828125","523.828125","523.828125"
"25034752","522.265625","522.265625","522.265625"
"25051136","522.5","522.5","522.5"
"25067520","521.5625","521.5625","521.5625"
"25083904","521.484375","521.484375","521.484375"
"25100288","521.71875","521.71875","521.71875"
"25116672","522.03125","522.03125","522.03125"
"25133056","521.5625","521.5625","521.5625"
"25149440","521.796875","521.796875","521.796875"
"25165824","520.78125","520.78125","520.78125"
"25182208","522.265625","522.265625","522.265625"
"25198592","522.96875","522.96875","522.96875"
"25214976","522.734375","522.734375","522.734375"
"25231360","523.359375","523.359375","523.359375"
"25247744","523.4375","523.4375","523.4375"
"25264128","522.8125","522.8125","522.8125"
"25280512","523.59375","523.59375","523.59375"
"25296896","523.671875","523.671875","523.671875"
"25313280","524.140625","524.140625","524.140625"
"25329664","525.859375","525.859375","525.859375"
"25346048","525.78125","525.78125","525.78125"
"25362432","525.15625","525.15625","525.15625"
"25378816","525.9375","525.9375","525.9375"
"25395200","526.09375","526.09375","526.09375"
"25411584","527.03125","527.03125","527.03125"
"25427968","529.0625","529.0625","529.0625"
"25444352","529.21875","529.21875","529.21875"
"25460736","531.171875","531.171875","531.171875"
"25477120","531.640625","531.640625","531.640625"
"25493504","531.640625","531.640625","531.640625"
"25509888","530.234375","530.234375","530.234375"
"25526272","531.171875","531.171875","531.171875"
"25542656","529.53125","529.53125","529.53125"
"25559040","529.453125","529.453125","529.453125"
"25575424","528.984375","528.984375","528.984375"
"25591808","529.609375","529.609375","529.609375"
"25608192","528.28125","528.28125","528.28125"
"25624576","529.296875","529.296875","529.296875"
"25640960","527.734375","527.734375","527.734375"
"25657344","527.8125","527.8125","527.8125"
"25673728","526.40625","526.40625","526.40625"
"25690112","527.5","527.5","527.5"
"25706496","526.484375","526.484375","526.484375"
"25722880","526.796875","526.796875","526.796875"
"25739264","526.796875","526.796875","526.796875"
"25755648","527.734375","527.734375","527.734375"
"25772032","527.65625","527.65625","527.65625"
"25788416","528.984375","528.984375","528.984375"
"25804800","530.3125","530.3125","530.3125"
"25821184","530.703125","530.703125","530.703125"
"25837568","531.09375","531.09375","531.09375"
"25853952","531.328125","531.328125","531.328125"
"25870336","530.78125","530.78125","530.78125"
"25886720","529.6875","529.6875","529.6875"
"25903104","528.828125","528.828125","528.828125"
"25919488","528.75","528.75","528.75"
"25935872","529.53125","529.53125","529.53125"
"25952256","529.296875","529.296875","529.296875"
"25968640","529.609375","529.609375","529.609375"
"25985024","529.375","529.375","529.375"
"26001408","531.015625","531.015625","531.015625"
"26017792","533.125","533.125","533.125"
"26034176","534.6875","534.6875","534.6875"
"26050560","535.625","535.625","535.625"
"26066944","537.65625","537.65625","537.65625"
"26083328","534.296875","534.296875","534.296875"
"26099712","533.75","533.75","533.75"
"26116096","531.875","531.875","531.875"
"26132480","533.828125","533.828125","533.828125"
"26148864","534.453125","534.453125","534.453125"
"26165248","537.265625","537.265625","537.265625"
"26181632","537.5","537.5","537.5"
"26198016","539.765625","539.765625","539.765625"
"26214400","537.1875","537.1875","537.1875"
"26230784","536.5625","536.5625","536.5625"
"26247168","537.421875","537.421875","537.421875"
"26263552","537.03125","537.03125","537.03125"
"26279936","536.71875","536.71875","536.71875"
"26296320","538.671875","538.671875","538.671875"
"26312704","538.671875","538.671875","538.671875"
"26329088","540.390625","540.390625","540.390625"
"26345472","539.609375","539.609375","539.609375"
"26361856","540.078125","540.078125","540.078125"
"26378240","540.3125","540.3125","540.3125"
"26394624","541.953125","541.953125","541.953125"
"26411008","543.4375","543.4375","543.4375"
"26427392","545.46875","545.46875","545.46875"
"26443776","546.71875","546.71875","546.71875"
"26460160","547.8125","547.8125","547.8125"
"26476544","546.40625","546.40625","546.40625"
"26492928","546.09375","546.09375","546.09375"
"26509312","546.484375","546.484375","546.484375"
"26525696","546.640625","546.640625","546.640625"
"26542080","547.5","547.5","547.5"
"26558464","549.296875","549.296875","549.296875"
"26574848","548.046875","548.046875","548.046875"
"26591232","547.03125","547.03125","547.03125"
"26607616","547.265625","547.265625","547.265625"
"26624000","546.171875","546.171875","546.171875"
"26640384","543.28125","543.28125","543.28125"
"26656768","544.296875","544.296875","544.296875"
"26673152","542.890625","542.890625","542.890625"
"26689536","540.625","540.625","540.625"
"26705920","539.453125","539.453125","539.453125"
"26722304","539.84375","539.84375","539.84375"
"26738688","539.296875","539.296875","539.296875"
"26755072","541.796875","541.796875","541.796875"
"26771456","545.078125","545.078125","545.078125"
"26787840","547.578125","547.578125","547.578125"
"26804224","548.28125","548.28125","548.28125"
"26820608","549.921875","549.921875","549.921875"
"26836992","549.53125","549.53125","549.53125"
"26853376","546.875","546.875","546.875"
"26869760","545.78125","545.78125","545.78125"
"26886144","544.21875","544.21875","544.21875"
"26902528","542.1875","542.1875","542.1875"
"26918912","539.6875","539.6875","539.6875"
"26935296","542.34375","542.34375","542.34375"
"26951680","540.625","540.625","540.625"
"26968064","541.875","541.875","541.875"
"26984448","543.28125","543.28125","543.28125"
"27000832","543.75","543.75","543.75"
"27017216","544.21875","544.21875","544.21875"
"27033600","545.46875","545.46875","545.46875"
"27049984","544.21875","544.21875","544.21875"
"27066368","543.671875","543.671875","543.671875"
"27082752","545.546875","545.546875","545.546875"
"27099136","545","545","545"
"27115520","545.3125","545.3125","545.3125"
"27131904","545.703125","545.703125","545.703125"
"27148288","545.78125","545.78125","545.78125"
"27164672","545.234375","545.234375","545.234375"
"27181056","544.0625","544.0625","544.0625"
"27197440","542.96875","542.96875","542.96875"
"27213824","543.046875","543.046875","543.046875"
"27230208","541.5625","541.5625","541.5625"
"27246592","539.84375","539.84375","539.84375"
"27262976","539.6875","539.6875","539.6875"
"27279360","538.671875","538.671875","538.671875"
"27295744","539.0625","539.0625","539.0625"
"27312128","542.109375","542.109375","542.109375"
"27328512","543.515625","543.515625","543.515625"
"27344896","541.796875","541.796875","541.796875"
"27361280","543.75","543.75","543.75"
"27377664","543.75","543.75","543.75"
"27394048","546.953125","546.953125","546.953125"
"27410432","545.78125","545.78125","545.78125"
"27426816","547.421875","547.421875","547.421875"
"27443200","544.765625","544.765625","544.765625"
"27459584","541.796875","541.796875","541.796875"
"27475968","538.046875","538.046875","538.046875"
"27492352","543.125","543.125","543.125"
"27508736","545.703125","545.703125","545.703125"
"27525120","547.96875","547.96875","547.96875"
"27541504","550.46875","550.46875","550.46875"
"27557888","548.046875","548.046875","548.046875"
"27574272","547.578125","547.578125","547.578125"
"27590656","548.828125","548.828125","548.828125"
"27607040","548.90625","548.90625","548.90625"
"27623424","548.359375","548.359375","548.359375"
"27639808","548.4375","548.4375","548.4375"
"27656192","547.03125","547.03125","547.03125"
"27672576","546.796875","546.796875","546.796875"
"27688960","547.265625","547.265625","547.265625"
"27705344","547.96875","547.96875","547.96875"
"27721728","550","550","550"
"27738112","549.84375","549.84375","549.84375"
"27754496","549.765625","549.765625","549.765625"
"27770880","550.234375","550.234375","550.234375"
"27787264","546.640625","546.640625","546.640625"
"27803648","546.171875","546.171875","546.171875"
"27820032","545.390625","545.390625","545.390625"
"27836416","544.609375","544.609375","544.609375"
"27852800","545.546875","545.546875","545.546875"
"27869184","546.875","546.875","546.875"
"27885568","547.890625","547.890625","547.890625"
"27901952","548.046875","548.046875","548.046875"
"27918336","549.140625","549.140625","549.140625"
"27934720","548.046875","548.046875","548.046875"
"27951104","548.828125","548.828125","548.828125"
"27967488","549.140625","549.140625","549.140625"
"27983872","548.59375","548.59375","548.59375"
"28000256","548.90625","548.90625","548.90625"
"28016640","549.453125","549.453125","549.453125"
"28033024","550.234375","550.234375","550.234375"
"28049408","550","550","550"
"28065792","547.578125","547.578125","547.578125"
"28082176","549.21875","549.21875","549.21875"
"28098560","549.21875","549.21875","549.21875"
"28114944","550","550","550"
"28131328","551.5625","551.5625","551.5625"
"28147712","555.390625","555.390625","555.390625"
"28164096","555.78125","555.78125","555.78125"
"28180480","555.3125","555.3125","555.3125"
"28196864","551.796875","551.796875","551.796875"
"28213248","551.875","551.875","551.875"
"28229632","551.71875","551.71875","551.71875"
"28246016","550.3125","550.3125","550.3125"
"28262400","552.1875","552.1875","552.1875"
"28278784","552.65625","552.65625","552.65625"
"28295168","552.265625","552.265625","552.265625"
"28311552","552.03125","552.03125","552.03125"
"28327936","553.046875","553.046875","553.046875"
"28344320","554.609375","554.609375","554.609375"
"28360704","553.90625","553.90625","553.90625"
"28377088","554.84375","554.84375","554.84375"
"28393472","554.140625","554.140625","554.140625"
"28409856","553.203125","553.203125","553.203125"
"28426240","551.5625","551.5625","551.5625"
"28442624","552.109375","552.109375","552.109375"
"28459008","549.53125","549.53125","549.53125"
"28475392","547.65625","547.65625","547.65625"
"28491776","547.578125","547.578125","547.578125"
"28508160","547.34375","547.34375","547.34375"
"28524544","550.46875","550.46875","550.46875"
"28540928","552.421875","552.421875","552.421875"
"28557312","553.359375","553.359375","553.359375"
"28573696","552.8125","552.8125","552.8125"
"28590080","552.65625","552.65625","552.65625"
"28606464","552.109375","552.109375","552.109375"
"28622848","551.5625","551.5625","551.5625"
"28639232","552.96875","552.96875","552.96875"
"28655616","553.359375","553.359375","553.359375"
"28672000","553.75","553.75","553.75"
"28688384","554.296875","554.296875","554.296875"
"28704768","553.515625","553.515625","553.515625"
"28721152","553.984375","553.984375","553.984375"
"28737536","555.46875","555.46875","555.46875"
"28753920","556.484375","556.484375","556.484375"
"28770304","557.109375","557.109375","557.109375"
"28786688","559.21875","559.21875","559.21875"
"28803072","558.515625","558.515625","558.515625"
"28819456","557.578125","557.578125","557.578125"
"28835840","556.484375","556.484375","556.484375"
"28852224","557.265625","557.265625","557.265625"
"28868608","556.5625","556.5625","556.5625"
"28884992","558.28125","558.28125","558.28125"
"28901376","556.796875","556.796875","556.796875"
"28917760","555.078125","555.078125","555.078125"
"28934144","553.671875","553.671875","553.671875"
"28950528","553.515625","553.515625","553.515625"
"28966912","552.03125","552.03125","552.03125"
"28983296","552.421875","552.421875","552.421875"
"28999680","551.328125","551.328125","551.328125"
"29016064","551.5625","551.5625","551.5625"
"29032448","550.234375","550.234375","550.234375"
"29048832","550.15625","550.15625","550.15625"
"29065216","551.953125","551.953125","551.953125"
"29081600","552.8125","552.8125","552.8125"
"29097984","554.375","554.375","554.375"
"29114368","554.0625","554.0625","554.0625"
"29130752","555.625","555.625","555.625"
"29147136","556.640625","556.640625","556.640625"
"29163520","555.390625","555.390625","555.390625"
"29179904","554.53125","554.53125","554.53125"
"29196288","555.234375","555.234375","555.234375"
"29212672","554.375","554.375","554.375"
"29229056","554.375","554.375","554.375"
"29245440","554.765625","554.765625","554.765625"
"29261824","554.21875","554.21875","554.21875"
"29278208","553.828125","553.828125","553.828125"
"29294592","553.90625","553.90625","553.90625"
"29310976","553.828125","553.828125","553.828125"
"29327360","554.6875","554.6875","554.6875"
"29343744","553.984375","553.984375","553.984375"
"29360128","553.90625","553.90625","553.90625"
"29376512","553.59375","553.59375","553.59375"
"29392896","551.40625","551.40625","551.40625"
"29409280","552.1875","552.1875","552.1875"
"29425664","553.4375","553.4375","553.4375"
"29442048","552.96875","552.96875","552.96875"
"29458432","551.875","551.875","551.875"
"29474816","551.328125","551.328125","551.328125"
"29491200","550.78125","550.78125","550.78125"
"29507584","550.703125","550.703125","550.703125"
"29523968","551.484375","551.484375","551.484375"
"29540352","554.21875","554.21875","554.21875"
"29556736","554.453125","554.453125","554.453125"
"29573120","554.765625","554.765625","554.765625"
"29589504","554.375","554.375","554.375"
"29605888","552.65625","552.65625","552.65625"
"29622272","553.90625","553.90625","553.90625"
"29638656","553.90625","553.90625","553.90625"
"29655040","553.359375","553.359375","553.359375"
"29671424","555.078125","555.078125","555.078125"
"29687808","556.796875","556.796875","556.796875"
"29704192","557.1875","557.1875","557.1875"
"29720576","558.203125","558.203125","558.203125"
"29736960","558.203125","558.203125","558.203125"
"29753344","556.953125","556.953125","556.953125"
"29769728","556.640625","556.640625","556.640625"
"29786112","556.796875","556.796875","556.796875"
"29802496","556.5625","556.5625","556.5625"
"29818880","557.65625","557.65625","557.65625"
"29835264","559.453125","559.453125","559.453125"
"29851648","559.921875","559.921875","559.921875"
"29868032","559.765625","559.765625","559.765625"
"29884416","559.453125","559.453125","559.453125"
"29900800","559.84375","559.84375","559.84375"
"29917184","559.453125","559.453125","559.453125"
"29933568","559.6875","559.6875","559.6875"
"29949952","560","560","560"
"29966336","561.015625","561.015625","561.015625"
"29982720","560.078125","560.078125","560.078125"
"29999104","559.921875","559.921875","559.921875"
"30015488","559.609375","559.609375","559.609375"
"30031872","558.671875","558.671875","558.671875"
"30048256","557.1875","557.1875","557.1875"
"30064640","555.859375","555.859375","555.859375"
"30081024","556.09375","556.09375","556.09375"
"30097408","556.640625","556.640625","556.640625"
"30113792","558.046875","558.046875","558.046875"
"30130176","559.453125","559.453125","559.453125"
"30146560","557.109375","557.109375","557.109375"
"30162944","557.421875","557.421875","557.421875"
"30179328","557.34375","557.34375","557.34375"
"30195712","557.890625","557.890625","557.890625"
"30212096","559.6875","559.6875","559.6875"
"30228480","561.796875","561.796875","561.796875"
"30244864","562.109375","562.109375","562.109375"
"30261248","563.4375","563.4375","563.4375"
"30277632","563.125","563.125","563.125"
"30294016","563.828125","563.828125","563.828125"
"30310400","563.671875","563.671875","563.671875"
"30326784","563.4375","563.4375","563.4375"
"30343168","561.328125","561.328125","561.328125"
"30359552","560.46875","560.46875","560.46875"
"30375936","560.3125","560.3125","560.3125"
"30392320","561.328125","561.328125","561.328125"
"30408704","559.53125","559.53125","559.53125"
"30425088","560.234375","560.234375","560.234375"
"30441472","559.296875","559.296875","559.296875"
"30457856","559.375","559.375","559.375"
"30474240","558.203125","558.203125","558.203125"
"30490624","558.984375","558.984375","558.984375"
"30507008","559.453125","559.453125","559.453125"
"30523392","558.4375","558.4375","558.4375"
"30539776","557.578125","557.578125","557.578125"
"30556160","557.578125","557.578125","557.578125"
"30572544","560.15625","560.15625","560.15625"
"30588928","561.640625","561.640625","561.640625"
"30605312","561.953125","561.953125","561.953125"
"30621696","560.859375","560.859375","560.859375"
"30638080","559.53125","559.53125","559.53125"
"30654464","560.078125","560.078125","560.078125"
"30670848","559.6875","559.6875","559.6875"
"30687232","560.15625","560.15625","560.15625"
"30703616","561.5625","561.5625","561.5625"
"30720000","563.046875","563.046875","563.046875"
"30736384","562.890625","562.890625","562.890625"
"30752768","564.6875","564.6875","564.6875"
"30769152","565.859375","565.859375","565.859375"
"30785536","566.171875","566.171875","566.171875"
"30801920","565.546875","565.546875","565.546875"
"30818304","565.234375","565.234375","565.234375"
"30834688","564.296875","564.296875","564.296875"
"30851072","564.921875","564.921875","564.921875"
"30867456","565.390625","565.390625","565.390625"
"30883840","565.15625","565.15625","565.15625"
"30900224","565.625","565.625","565.625"
"30916608","566.171875","566.171875","566.171875"
"30932992","564.0625","564.0625","564.0625"
"30949376","563.515625","563.515625","563.515625"
"30965760","564.765625","564.765625","564.765625"
"30982144","564.53125","564.53125","564.53125"
"30998528","565.859375","565.859375","565.859375"
"31014912","567.421875","567.421875","567.421875"
"31031296","568.046875","568.046875","568.046875"
"31047680","568.125","568.125","568.125"
"31064064","569.6875","569.6875","569.6875"
"31080448","568.671875","568.671875","568.671875"
"31096832","570.15625","570.15625","570.15625"
"31113216","569.6875","569.6875","569.6875"
"31129600","570","570","570"
"31145984","569.609375","569.609375","569.609375"
"31162368","569.609375","569.609375","569.609375"
"31178752","568.59375","568.59375","568.59375"
"31195136","567.65625","567.65625","567.65625"
"31211520","566.71875","566.71875","566.71875"
"31227904","567.1875","567.1875","567.1875"
"31244288","567.5","567.5","567.5"
"31260672","565.9375","565.9375","565.9375"
"31277056","567.96875","567.96875","567.96875"
"31293440","568.75","568.75","568.75"
"31309824","568.125","568.125","568.125"
"31326208","568.75","568.75","568.75"
"31342592","567.5","567.5","567.5"
"31358976","567.5","567.5","567.5"
"31375360","565.625","565.625","565.625"
"31391744","566.796875","566.796875","566.796875"
"31408128","565.9375","565.9375","565.9375"
"31424512","567.734375","567.734375","567.734375"
"31440896","568.75","568.75","568.75"
"31457280","569.140625","569.140625","569.140625"
"31473664","569.6875","569.6875","569.6875"
"31490048","571.640625","571.640625","571.640625"
"31506432","571.640625","571.640625","571.640625"
"31522816","572.421875","572.421875","572.421875"
"31539200","573.75","573.75","573.75"
"31555584","573.046875","573.046875","573.046875"
"31571968","573.046875","573.046875","573.046875"
"31588352","573.203125","573.203125","573.203125"
"31604736","571.796875","571.796875","571.796875"
"31621120","571.5625","571.5625","571.5625"
"31637504","572.109375","572.109375","572.109375"
"31653888","572.109375","572.109375","572.109375"
"31670272","571.953125","571.953125","571.953125"
"31686656","572.1875","572.1875","572.1875"
"31703040","572.8125","572.8125","572.8125"
"31719424","572.65625","572.65625","572.65625"
"31735808","572.109375","572.109375","572.109375"
"31752192","573.4375","573.4375","573.4375"
"31768576","575.078125","575.078125","575.078125"
"31784960","575.546875","575.546875","575.546875"
"31801344","575.78125","575.78125","575.78125"
"31817728","575","575","575"
"31834112","574.53125","574.53125","574.53125"
"31850496","574.296875","574.296875","574.296875"
"31866880","574.375","574.375","574.375"
"31883264","574.21875","574.21875","574.21875"
"31899648","578.515625","578.515625","578.515625"
"31916032","578.515625","578.515625","578.515625"
"31932416","577.578125","577.578125","577.578125"
"31948800","574.296875","574.296875","574.296875"
"31965184","574.53125","574.53125","574.53125"
"31981568","575.15625","575.15625","575.15625"
"31997952","571.015625","571.015625","571.015625"
"32014336","571.328125","571.328125","571.328125"
"32030720","575.625","575.625","575.625"
"32047104","576.171875","576.171875","576.171875"
"32063488","575.859375","575.859375","575.859375"
"32079872","574.921875","574.921875","574.921875"
"32096256","572.734375","572.734375","572.734375"
"32112640","573.828125","573.828125","573.828125"
"32129024","573.046875","573.046875","573.046875"
"32145408","575.46875","575.46875","575.46875"
"32161792","574.296875","574.296875","574.296875"
"32178176","573.4375","573.4375","573.4375"
"32194560","572.890625","572.890625","572.890625"
"32210944","572.109375","572.109375","572.109375"
"32227328","572.734375","572.734375","572.734375"
"32243712","576.71875","576.71875","576.71875"
"32260096","576.796875","576.796875","576.796875"
"32276480","577.109375","577.109375","577.109375"
"32292864","576.875","576.875","576.875"
"32309248","576.171875","576.171875","576.171875"
"32325632","573.671875","573.671875","573.671875"
"32342016","576.171875","576.171875","576.171875"
"32358400","577.109375","577.109375","577.109375"
"32374784","579.21875","579.21875","579.21875"
"32391168","579.765625","579.765625","579.765625"
"32407552","581.484375","581.484375","581.484375"
"32423936","577.734375","577.734375","577.734375"
"32440320","577.5","577.5","577.5"
"32456704","577.109375","577.109375","577.109375"
"32473088","578.4375","578.4375","578.4375"
"32489472","576.71875","576.71875","576.71875"
"32505856","578.203125","578.203125","578.203125"
"32522240","576.71875","576.71875","576.71875"
"32538624","575.625","575.625","575.625"
"32555008","576.25","576.25","576.25"
"32571392","574.453125","574.453125","574.453125"
"32587776","575.234375","575.234375","575.234375"
"32604160","576.328125","576.328125","576.328125"
"32620544","575.46875","575.46875","575.46875"
"32636928","575.703125","575.703125","575.703125"
"32653312","577.8125","577.8125","577.8125"
"32669696","578.4375","578.4375","578.4375"
"32686080","579.765625","579.765625","579.765625"
"32702464","578.359375","578.359375","578.359375"
"32718848","578.28125","578.28125","578.28125"
"32735232","579.375","579.375","579.375"
"32751616","579.453125","579.453125","579.453125"
"32768000","578.125","578.125","578.125"
"32784384","580.15625","580.15625","580.15625"
"32800768","580.859375","580.859375","580.859375"
"32817152","577.734375","577.734375","577.734375"
"32833536","577.1875","577.1875","577.1875"
"32849920","577.734375","577.734375","577.734375"
"32866304","577.1875","577.1875","577.1875"
"32882688","578.515625","578.515625","578.515625"
"32899072","580.625","580.625","580.625"
"32915456","581.484375","581.484375","581.484375"
"32931840","581.25","581.25","581.25"
"32948224","579.21875","579.21875","579.21875"
"32964608","579.21875","579.21875","579.21875"
"32980992","580.15625","580.15625","580.15625"
"32997376","578.4375","578.4375","578.4375"
"33013760","578.515625","578.515625","578.515625"
"33030144","581.171875","581.171875","581.171875"
"33046528","581.875","581.875","581.875"
"33062912","580.546875","580.546875","580.546875"
"33079296","578.90625","578.90625","578.90625"
"33095680","579.921875","579.921875","579.921875"
"33112064","580.078125","580.078125","580.078125"
"33128448","580.15625","580.15625","580.15625"
"33144832","581.484375","581.484375","581.484375"
"33161216","582.734375","582.734375","582.734375"
"33177600","582.34375","582.34375","582.34375"
"33193984","578.359375","578.359375","578.359375"
