"Step","Entropy","Alien-v5__bootstrapRLE - losses/entropy__MIN","Alien-v5__bootstrapRLE - losses/entropy__MAX"
"14417920","2.1992955207824707","2.1992955207824707","2.1992955207824707"
"14434304","2.177915096282959","2.177915096282959","2.177915096282959"
"14450688","2.1912498474121094","2.1912498474121094","2.1912498474121094"
"14467072","2.1999611854553223","2.1999611854553223","2.1999611854553223"
"14483456","2.194192886352539","2.194192886352539","2.194192886352539"
"14499840","2.168722629547119","2.168722629547119","2.168722629547119"
"14516224","2.2050981521606445","2.2050981521606445","2.2050981521606445"
"14532608","2.2245302200317383","2.2245302200317383","2.2245302200317383"
"14548992","2.1787161827087402","2.1787161827087402","2.1787161827087402"
"14565376","2.1648120880126953","2.1648120880126953","2.1648120880126953"
"14581760","2.200702667236328","2.200702667236328","2.200702667236328"
"14598144","2.1976795196533203","2.1976795196533203","2.1976795196533203"
"14614528","2.1607656478881836","2.1607656478881836","2.1607656478881836"
"14630912","2.1699910163879395","2.1699910163879395","2.1699910163879395"
"14647296","2.18172025680542","2.18172025680542","2.18172025680542"
"14663680","2.2305314540863037","2.2305314540863037","2.2305314540863037"
"14680064","2.1509270668029785","2.1509270668029785","2.1509270668029785"
"14696448","2.1952223777770996","2.1952223777770996","2.1952223777770996"
"14712832","2.184539318084717","2.184539318084717","2.184539318084717"
"14729216","2.1607072353363037","2.1607072353363037","2.1607072353363037"
"14745600","2.1270484924316406","2.1270484924316406","2.1270484924316406"
"14761984","2.2388691902160645","2.2388691902160645","2.2388691902160645"
"14778368","2.1564977169036865","2.1564977169036865","2.1564977169036865"
"14794752","2.165571928024292","2.165571928024292","2.165571928024292"
"14811136","2.1442742347717285","2.1442742347717285","2.1442742347717285"
"14827520","2.194110870361328","2.194110870361328","2.194110870361328"
"14843904","2.15541410446167","2.15541410446167","2.15541410446167"
"14860288","2.1701056957244873","2.1701056957244873","2.1701056957244873"
"14876672","2.169377326965332","2.169377326965332","2.169377326965332"
"14893056","2.1548423767089844","2.1548423767089844","2.1548423767089844"
"14909440","2.1432154178619385","2.1432154178619385","2.1432154178619385"
"14925824","2.167757272720337","2.167757272720337","2.167757272720337"
"14942208","2.158987283706665","2.158987283706665","2.158987283706665"
"14958592","2.15754771232605","2.15754771232605","2.15754771232605"
"14974976","2.1403045654296875","2.1403045654296875","2.1403045654296875"
"14991360","2.1351795196533203","2.1351795196533203","2.1351795196533203"
"15007744","2.1630189418792725","2.1630189418792725","2.1630189418792725"
"15024128","2.1660449504852295","2.1660449504852295","2.1660449504852295"
"15040512","2.173938274383545","2.173938274383545","2.173938274383545"
"15056896","2.195955753326416","2.195955753326416","2.195955753326416"
"15073280","2.1842195987701416","2.1842195987701416","2.1842195987701416"
"15089664","2.1666109561920166","2.1666109561920166","2.1666109561920166"
"15106048","2.227438449859619","2.227438449859619","2.227438449859619"
"15122432","2.191559314727783","2.191559314727783","2.191559314727783"
"15138816","2.1411564350128174","2.1411564350128174","2.1411564350128174"
"15155200","2.190432548522949","2.190432548522949","2.190432548522949"
"15171584","2.1849026679992676","2.1849026679992676","2.1849026679992676"
"15187968","2.188361644744873","2.188361644744873","2.188361644744873"
"15204352","2.2048065662384033","2.2048065662384033","2.2048065662384033"
"15220736","2.1905856132507324","2.1905856132507324","2.1905856132507324"
"15237120","2.2190868854522705","2.2190868854522705","2.2190868854522705"
"15253504","2.1621928215026855","2.1621928215026855","2.1621928215026855"
"15269888","2.183899402618408","2.183899402618408","2.183899402618408"
"15286272","2.178605556488037","2.178605556488037","2.178605556488037"
"15302656","2.1769678592681885","2.1769678592681885","2.1769678592681885"
"15319040","2.1718664169311523","2.1718664169311523","2.1718664169311523"
"15335424","2.205005168914795","2.205005168914795","2.205005168914795"
"15351808","2.1619622707366943","2.1619622707366943","2.1619622707366943"
"15368192","2.1191437244415283","2.1191437244415283","2.1191437244415283"
"15384576","2.1415419578552246","2.1415419578552246","2.1415419578552246"
"15400960","2.1853690147399902","2.1853690147399902","2.1853690147399902"
"15417344","2.185067653656006","2.185067653656006","2.185067653656006"
"15433728","2.175004482269287","2.175004482269287","2.175004482269287"
"15450112","2.1846156120300293","2.1846156120300293","2.1846156120300293"
"15466496","2.1663997173309326","2.1663997173309326","2.1663997173309326"
"15482880","2.227849245071411","2.227849245071411","2.227849245071411"
"15499264","2.177844524383545","2.177844524383545","2.177844524383545"
"15515648","2.1653218269348145","2.1653218269348145","2.1653218269348145"
"15532032","2.232271194458008","2.232271194458008","2.232271194458008"
"15548416","2.2040562629699707","2.2040562629699707","2.2040562629699707"
"15564800","2.1550307273864746","2.1550307273864746","2.1550307273864746"
"15581184","2.1993021965026855","2.1993021965026855","2.1993021965026855"
"15597568","2.1940035820007324","2.1940035820007324","2.1940035820007324"
"15613952","2.1658215522766113","2.1658215522766113","2.1658215522766113"
"15630336","2.193453311920166","2.193453311920166","2.193453311920166"
"15646720","2.261087417602539","2.261087417602539","2.261087417602539"
"15663104","2.246312141418457","2.246312141418457","2.246312141418457"
"15679488","2.20839786529541","2.20839786529541","2.20839786529541"
"15695872","2.199636936187744","2.199636936187744","2.199636936187744"
"15712256","2.261993885040283","2.261993885040283","2.261993885040283"
"15728640","2.1831679344177246","2.1831679344177246","2.1831679344177246"
"15745024","2.205728054046631","2.205728054046631","2.205728054046631"
"15761408","2.155364513397217","2.155364513397217","2.155364513397217"
"15777792","2.181157112121582","2.181157112121582","2.181157112121582"
"15794176","2.2357823848724365","2.2357823848724365","2.2357823848724365"
"15810560","2.2130582332611084","2.2130582332611084","2.2130582332611084"
"15826944","2.272033214569092","2.272033214569092","2.272033214569092"
"15843328","2.211038589477539","2.211038589477539","2.211038589477539"
"15859712","2.1808695793151855","2.1808695793151855","2.1808695793151855"
"15876096","2.2058231830596924","2.2058231830596924","2.2058231830596924"
"15892480","2.2408487796783447","2.2408487796783447","2.2408487796783447"
"15908864","2.2157363891601562","2.2157363891601562","2.2157363891601562"
"15925248","2.245971918106079","2.245971918106079","2.245971918106079"
"15941632","2.2396607398986816","2.2396607398986816","2.2396607398986816"
"15958016","2.202733278274536","2.202733278274536","2.202733278274536"
"15974400","2.218778133392334","2.218778133392334","2.218778133392334"
"15990784","2.2194876670837402","2.2194876670837402","2.2194876670837402"
"16007168","2.2141637802124023","2.2141637802124023","2.2141637802124023"
"16023552","2.200559616088867","2.200559616088867","2.200559616088867"
"16039936","2.217019557952881","2.217019557952881","2.217019557952881"
"16056320","2.163754940032959","2.163754940032959","2.163754940032959"
"16072704","2.169279098510742","2.169279098510742","2.169279098510742"
"16089088","2.170117139816284","2.170117139816284","2.170117139816284"
"16105472","2.1674134731292725","2.1674134731292725","2.1674134731292725"
"16121856","2.1993825435638428","2.1993825435638428","2.1993825435638428"
"16138240","2.1601715087890625","2.1601715087890625","2.1601715087890625"
"16154624","2.1864593029022217","2.1864593029022217","2.1864593029022217"
"16171008","2.1976776123046875","2.1976776123046875","2.1976776123046875"
"16187392","2.1462244987487793","2.1462244987487793","2.1462244987487793"
"16203776","2.215122699737549","2.215122699737549","2.215122699737549"
"16220160","2.188854932785034","2.188854932785034","2.188854932785034"
"16236544","2.195693016052246","2.195693016052246","2.195693016052246"
"16252928","2.1862740516662598","2.1862740516662598","2.1862740516662598"
"16269312","2.1926186084747314","2.1926186084747314","2.1926186084747314"
"16285696","2.2270190715789795","2.2270190715789795","2.2270190715789795"
"16302080","2.1436562538146973","2.1436562538146973","2.1436562538146973"
"16318464","2.163857936859131","2.163857936859131","2.163857936859131"
"16334848","2.1957783699035645","2.1957783699035645","2.1957783699035645"
"16351232","2.2199387550354004","2.2199387550354004","2.2199387550354004"
"16367616","2.1629910469055176","2.1629910469055176","2.1629910469055176"
"16384000","2.1975817680358887","2.1975817680358887","2.1975817680358887"
"16400384","2.257399559020996","2.257399559020996","2.257399559020996"
"16416768","2.224419355392456","2.224419355392456","2.224419355392456"
"16433152","2.190298080444336","2.190298080444336","2.190298080444336"
"16449536","2.1987059116363525","2.1987059116363525","2.1987059116363525"
"16465920","2.2253189086914062","2.2253189086914062","2.2253189086914062"
"16482304","2.1929705142974854","2.1929705142974854","2.1929705142974854"
"16498688","2.1632332801818848","2.1632332801818848","2.1632332801818848"
"16515072","2.195012092590332","2.195012092590332","2.195012092590332"
"16531456","2.196275234222412","2.196275234222412","2.196275234222412"
"16547840","2.1858067512512207","2.1858067512512207","2.1858067512512207"
"16564224","2.194324016571045","2.194324016571045","2.194324016571045"
"16580608","2.227046012878418","2.227046012878418","2.227046012878418"
"16596992","2.202274799346924","2.202274799346924","2.202274799346924"
"16613376","2.1875381469726562","2.1875381469726562","2.1875381469726562"
"16629760","2.233241558074951","2.233241558074951","2.233241558074951"
"16646144","2.1760871410369873","2.1760871410369873","2.1760871410369873"
"16662528","2.1812808513641357","2.1812808513641357","2.1812808513641357"
"16678912","2.1765902042388916","2.1765902042388916","2.1765902042388916"
"16695296","2.254202365875244","2.254202365875244","2.254202365875244"
"16711680","2.2009501457214355","2.2009501457214355","2.2009501457214355"
"16728064","2.167485475540161","2.167485475540161","2.167485475540161"
"16744448","2.192607879638672","2.192607879638672","2.192607879638672"
"16760832","2.2051732540130615","2.2051732540130615","2.2051732540130615"
"16777216","2.205186367034912","2.205186367034912","2.205186367034912"
"16793600","2.1656975746154785","2.1656975746154785","2.1656975746154785"
"16809984","2.227430820465088","2.227430820465088","2.227430820465088"
"16826368","2.256071090698242","2.256071090698242","2.256071090698242"
"16842752","2.2016162872314453","2.2016162872314453","2.2016162872314453"
"16859136","2.118710994720459","2.118710994720459","2.118710994720459"
"16875520","2.16497540473938","2.16497540473938","2.16497540473938"
"16891904","2.2209601402282715","2.2209601402282715","2.2209601402282715"
"16908288","2.189091682434082","2.189091682434082","2.189091682434082"
"16924672","2.19443941116333","2.19443941116333","2.19443941116333"
"16941056","2.2292771339416504","2.2292771339416504","2.2292771339416504"
"16957440","2.212552547454834","2.212552547454834","2.212552547454834"
"16973824","2.1903188228607178","2.1903188228607178","2.1903188228607178"
"16990208","2.183002471923828","2.183002471923828","2.183002471923828"
"17006592","2.2085392475128174","2.2085392475128174","2.2085392475128174"
"17022976","2.236224889755249","2.236224889755249","2.236224889755249"
"17039360","2.220019817352295","2.220019817352295","2.220019817352295"
"17055744","2.232757568359375","2.232757568359375","2.232757568359375"
"17072128","2.22247052192688","2.22247052192688","2.22247052192688"
"17088512","2.2371459007263184","2.2371459007263184","2.2371459007263184"
"17104896","2.220703601837158","2.220703601837158","2.220703601837158"
"17121280","2.2184741497039795","2.2184741497039795","2.2184741497039795"
"17137664","2.253629446029663","2.253629446029663","2.253629446029663"
"17154048","2.2595162391662598","2.2595162391662598","2.2595162391662598"
"17170432","2.237276077270508","2.237276077270508","2.237276077270508"
"17186816","2.239675998687744","2.239675998687744","2.239675998687744"
"17203200","2.213035821914673","2.213035821914673","2.213035821914673"
"17219584","2.231410503387451","2.231410503387451","2.231410503387451"
"17235968","2.244475841522217","2.244475841522217","2.244475841522217"
"17252352","2.2579267024993896","2.2579267024993896","2.2579267024993896"
"17268736","2.258655071258545","2.258655071258545","2.258655071258545"
"17285120","2.2287282943725586","2.2287282943725586","2.2287282943725586"
"17301504","2.215517997741699","2.215517997741699","2.215517997741699"
"17317888","2.2709527015686035","2.2709527015686035","2.2709527015686035"
"17334272","2.2701480388641357","2.2701480388641357","2.2701480388641357"
"17350656","2.206716537475586","2.206716537475586","2.206716537475586"
"17367040","2.225745916366577","2.225745916366577","2.225745916366577"
"17383424","2.2340149879455566","2.2340149879455566","2.2340149879455566"
"17399808","2.2358906269073486","2.2358906269073486","2.2358906269073486"
"17416192","2.233830213546753","2.233830213546753","2.233830213546753"
"17432576","2.255129098892212","2.255129098892212","2.255129098892212"
"17448960","2.254392147064209","2.254392147064209","2.254392147064209"
"17465344","2.2650985717773438","2.2650985717773438","2.2650985717773438"
"17481728","2.2634592056274414","2.2634592056274414","2.2634592056274414"
"17498112","2.248269557952881","2.248269557952881","2.248269557952881"
"17514496","2.236426830291748","2.236426830291748","2.236426830291748"
"17530880","2.2311742305755615","2.2311742305755615","2.2311742305755615"
"17547264","2.2478556632995605","2.2478556632995605","2.2478556632995605"
"17563648","2.238895893096924","2.238895893096924","2.238895893096924"
"17580032","2.261080265045166","2.261080265045166","2.261080265045166"
"17596416","2.254451274871826","2.254451274871826","2.254451274871826"
"17612800","2.247671127319336","2.247671127319336","2.247671127319336"
"17629184","2.2698779106140137","2.2698779106140137","2.2698779106140137"
"17645568","2.224482774734497","2.224482774734497","2.224482774734497"
"17661952","2.2622318267822266","2.2622318267822266","2.2622318267822266"
"17678336","2.266683578491211","2.266683578491211","2.266683578491211"
"17694720","2.2637851238250732","2.2637851238250732","2.2637851238250732"
"17711104","2.2524471282958984","2.2524471282958984","2.2524471282958984"
"17727488","2.2308437824249268","2.2308437824249268","2.2308437824249268"
"17743872","2.25529146194458","2.25529146194458","2.25529146194458"
"17760256","2.2424750328063965","2.2424750328063965","2.2424750328063965"
"17776640","2.2075178623199463","2.2075178623199463","2.2075178623199463"
"17793024","2.2378177642822266","2.2378177642822266","2.2378177642822266"
"17809408","2.2279000282287598","2.2279000282287598","2.2279000282287598"
"17825792","2.243077039718628","2.243077039718628","2.243077039718628"
"17842176","2.2493584156036377","2.2493584156036377","2.2493584156036377"
"17858560","2.209865093231201","2.209865093231201","2.209865093231201"
"17874944","2.15995454788208","2.15995454788208","2.15995454788208"
"17891328","2.200444221496582","2.200444221496582","2.200444221496582"
"17907712","2.249423027038574","2.249423027038574","2.249423027038574"
"17924096","2.191572666168213","2.191572666168213","2.191572666168213"
"17940480","2.2290565967559814","2.2290565967559814","2.2290565967559814"
"17956864","2.22165584564209","2.22165584564209","2.22165584564209"
"17973248","2.186145544052124","2.186145544052124","2.186145544052124"
"17989632","2.2059104442596436","2.2059104442596436","2.2059104442596436"
"18006016","2.1969332695007324","2.1969332695007324","2.1969332695007324"
"18022400","2.193450450897217","2.193450450897217","2.193450450897217"
"18038784","2.2077255249023438","2.2077255249023438","2.2077255249023438"
"18055168","2.195944309234619","2.195944309234619","2.195944309234619"
"18071552","2.2234721183776855","2.2234721183776855","2.2234721183776855"
"18087936","2.1991469860076904","2.1991469860076904","2.1991469860076904"
"18104320","2.2191319465637207","2.2191319465637207","2.2191319465637207"
"18120704","2.186020612716675","2.186020612716675","2.186020612716675"
"18137088","2.1817264556884766","2.1817264556884766","2.1817264556884766"
"18153472","2.1869444847106934","2.1869444847106934","2.1869444847106934"
"18169856","2.251268148422241","2.251268148422241","2.251268148422241"
"18186240","2.2054243087768555","2.2054243087768555","2.2054243087768555"
"18202624","2.1938533782958984","2.1938533782958984","2.1938533782958984"
"18219008","2.206207275390625","2.206207275390625","2.206207275390625"
"18235392","2.206266403198242","2.206266403198242","2.206266403198242"
"18251776","2.2122697830200195","2.2122697830200195","2.2122697830200195"
"18268160","2.198277235031128","2.198277235031128","2.198277235031128"
"18284544","2.187591075897217","2.187591075897217","2.187591075897217"
"18300928","2.2224771976470947","2.2224771976470947","2.2224771976470947"
"18317312","2.1999359130859375","2.1999359130859375","2.1999359130859375"
"18333696","2.210512638092041","2.210512638092041","2.210512638092041"
"18350080","2.232457399368286","2.232457399368286","2.232457399368286"
"18366464","2.268393039703369","2.268393039703369","2.268393039703369"
"18382848","2.223825454711914","2.223825454711914","2.223825454711914"
"18399232","2.247836112976074","2.247836112976074","2.247836112976074"
"18415616","2.2154765129089355","2.2154765129089355","2.2154765129089355"
"18432000","2.2606308460235596","2.2606308460235596","2.2606308460235596"
"18448384","2.255539655685425","2.255539655685425","2.255539655685425"
"18464768","2.255117654800415","2.255117654800415","2.255117654800415"
"18481152","2.254516124725342","2.254516124725342","2.254516124725342"
"18497536","2.2522101402282715","2.2522101402282715","2.2522101402282715"
"18513920","2.246171712875366","2.246171712875366","2.246171712875366"
"18530304","2.241210699081421","2.241210699081421","2.241210699081421"
"18546688","2.2208175659179688","2.2208175659179688","2.2208175659179688"
"18563072","2.254851818084717","2.254851818084717","2.254851818084717"
"18579456","2.2401115894317627","2.2401115894317627","2.2401115894317627"
"18595840","2.251051425933838","2.251051425933838","2.251051425933838"
"18612224","2.2653510570526123","2.2653510570526123","2.2653510570526123"
"18628608","2.2592015266418457","2.2592015266418457","2.2592015266418457"
"18644992","2.2175564765930176","2.2175564765930176","2.2175564765930176"
"18661376","2.2829504013061523","2.2829504013061523","2.2829504013061523"
"18677760","2.213132381439209","2.213132381439209","2.213132381439209"
"18694144","2.2347731590270996","2.2347731590270996","2.2347731590270996"
"18710528","2.213162660598755","2.213162660598755","2.213162660598755"
"18726912","2.2153913974761963","2.2153913974761963","2.2153913974761963"
"18743296","2.2162132263183594","2.2162132263183594","2.2162132263183594"
"18759680","2.229585886001587","2.229585886001587","2.229585886001587"
"18776064","2.2264466285705566","2.2264466285705566","2.2264466285705566"
"18792448","2.2254319190979004","2.2254319190979004","2.2254319190979004"
"18808832","2.255002498626709","2.255002498626709","2.255002498626709"
"18825216","2.2546229362487793","2.2546229362487793","2.2546229362487793"
"18841600","2.283797025680542","2.283797025680542","2.283797025680542"
"18857984","2.2578439712524414","2.2578439712524414","2.2578439712524414"
"18874368","2.2318992614746094","2.2318992614746094","2.2318992614746094"
"18890752","2.251990795135498","2.251990795135498","2.251990795135498"
"18907136","2.254467725753784","2.254467725753784","2.254467725753784"
"18923520","2.254335880279541","2.254335880279541","2.254335880279541"
"18939904","2.223587989807129","2.223587989807129","2.223587989807129"
"18956288","2.2578842639923096","2.2578842639923096","2.2578842639923096"
"18972672","2.2511301040649414","2.2511301040649414","2.2511301040649414"
"18989056","2.2175962924957275","2.2175962924957275","2.2175962924957275"
"19005440","2.153684377670288","2.153684377670288","2.153684377670288"
"19021824","2.2639951705932617","2.2639951705932617","2.2639951705932617"
"19038208","2.191697120666504","2.191697120666504","2.191697120666504"
"19054592","2.1981892585754395","2.1981892585754395","2.1981892585754395"
"19070976","2.2538983821868896","2.2538983821868896","2.2538983821868896"
"19087360","2.238109588623047","2.238109588623047","2.238109588623047"
"19103744","2.203765869140625","2.203765869140625","2.203765869140625"
"19120128","2.1900057792663574","2.1900057792663574","2.1900057792663574"
"19136512","2.229482650756836","2.229482650756836","2.229482650756836"
"19152896","2.276575803756714","2.276575803756714","2.276575803756714"
"19169280","2.2666826248168945","2.2666826248168945","2.2666826248168945"
"19185664","2.2361032962799072","2.2361032962799072","2.2361032962799072"
"19202048","2.25636625289917","2.25636625289917","2.25636625289917"
"19218432","2.224579334259033","2.224579334259033","2.224579334259033"
"19234816","2.189608335494995","2.189608335494995","2.189608335494995"
"19251200","2.229361057281494","2.229361057281494","2.229361057281494"
"19267584","2.2866153717041016","2.2866153717041016","2.2866153717041016"
"19283968","2.2516958713531494","2.2516958713531494","2.2516958713531494"
"19300352","2.2219958305358887","2.2219958305358887","2.2219958305358887"
"19316736","2.2547378540039062","2.2547378540039062","2.2547378540039062"
"19333120","2.2177391052246094","2.2177391052246094","2.2177391052246094"
"19349504","2.244494915008545","2.244494915008545","2.244494915008545"
"19365888","2.265810012817383","2.265810012817383","2.265810012817383"
"19382272","2.237670421600342","2.237670421600342","2.237670421600342"
"19398656","2.2642197608947754","2.2642197608947754","2.2642197608947754"
"19415040","2.2325453758239746","2.2325453758239746","2.2325453758239746"
"19431424","2.2201526165008545","2.2201526165008545","2.2201526165008545"
"19447808","2.2225258350372314","2.2225258350372314","2.2225258350372314"
"19464192","2.2280707359313965","2.2280707359313965","2.2280707359313965"
"19480576","2.238260269165039","2.238260269165039","2.238260269165039"
"19496960","2.205820322036743","2.205820322036743","2.205820322036743"
"19513344","2.2037243843078613","2.2037243843078613","2.2037243843078613"
"19529728","2.2230584621429443","2.2230584621429443","2.2230584621429443"
"19546112","2.224475383758545","2.224475383758545","2.224475383758545"
"19562496","2.23075270652771","2.23075270652771","2.23075270652771"
"19578880","2.209400177001953","2.209400177001953","2.209400177001953"
"19595264","2.1766128540039062","2.1766128540039062","2.1766128540039062"
"19611648","2.260301113128662","2.260301113128662","2.260301113128662"
"19628032","2.2176220417022705","2.2176220417022705","2.2176220417022705"
"19644416","2.1967549324035645","2.1967549324035645","2.1967549324035645"
"19660800","2.2274954319000244","2.2274954319000244","2.2274954319000244"
"19677184","2.2208786010742188","2.2208786010742188","2.2208786010742188"
"19693568","2.234107494354248","2.234107494354248","2.234107494354248"
"19709952","2.2435450553894043","2.2435450553894043","2.2435450553894043"
"19726336","2.2175354957580566","2.2175354957580566","2.2175354957580566"
"19742720","2.1926493644714355","2.1926493644714355","2.1926493644714355"
"19759104","2.2550253868103027","2.2550253868103027","2.2550253868103027"
"19775488","2.2136995792388916","2.2136995792388916","2.2136995792388916"
"19791872","2.1785218715667725","2.1785218715667725","2.1785218715667725"
"19808256","2.2188456058502197","2.2188456058502197","2.2188456058502197"
"19824640","2.2212817668914795","2.2212817668914795","2.2212817668914795"
"19841024","2.2035582065582275","2.2035582065582275","2.2035582065582275"
"19857408","2.203615665435791","2.203615665435791","2.203615665435791"
"19873792","2.2470335960388184","2.2470335960388184","2.2470335960388184"
"19890176","2.235682487487793","2.235682487487793","2.235682487487793"
"19906560","2.242558002471924","2.242558002471924","2.242558002471924"
"19922944","2.220693588256836","2.220693588256836","2.220693588256836"
"19939328","2.185429573059082","2.185429573059082","2.185429573059082"
"19955712","2.251180648803711","2.251180648803711","2.251180648803711"
"19972096","2.1865625381469727","2.1865625381469727","2.1865625381469727"
"19988480","2.1601638793945312","2.1601638793945312","2.1601638793945312"
"20004864","2.1939291954040527","2.1939291954040527","2.1939291954040527"
"20021248","2.228834629058838","2.228834629058838","2.228834629058838"
"20037632","2.2142467498779297","2.2142467498779297","2.2142467498779297"
"20054016","2.1826701164245605","2.1826701164245605","2.1826701164245605"
"20070400","2.2616312503814697","2.2616312503814697","2.2616312503814697"
"20086784","2.2668497562408447","2.2668497562408447","2.2668497562408447"
"20103168","2.2500510215759277","2.2500510215759277","2.2500510215759277"
"20119552","2.214792251586914","2.214792251586914","2.214792251586914"
"20135936","2.248856782913208","2.248856782913208","2.248856782913208"
"20152320","2.244741916656494","2.244741916656494","2.244741916656494"
"20168704","2.2400479316711426","2.2400479316711426","2.2400479316711426"
"20185088","2.2235817909240723","2.2235817909240723","2.2235817909240723"
"20201472","2.2303147315979004","2.2303147315979004","2.2303147315979004"
"20217856","2.2020068168640137","2.2020068168640137","2.2020068168640137"
"20234240","2.2207279205322266","2.2207279205322266","2.2207279205322266"
"20250624","2.2062668800354004","2.2062668800354004","2.2062668800354004"
"20267008","2.203338384628296","2.203338384628296","2.203338384628296"
"20283392","2.2217822074890137","2.2217822074890137","2.2217822074890137"
"20299776","2.268604278564453","2.268604278564453","2.268604278564453"
"20316160","2.1950297355651855","2.1950297355651855","2.1950297355651855"
"20332544","2.2047805786132812","2.2047805786132812","2.2047805786132812"
"20348928","2.243194341659546","2.243194341659546","2.243194341659546"
"20365312","2.2348105907440186","2.2348105907440186","2.2348105907440186"
"20381696","2.195807695388794","2.195807695388794","2.195807695388794"
"20398080","2.2387242317199707","2.2387242317199707","2.2387242317199707"
"20414464","2.2230472564697266","2.2230472564697266","2.2230472564697266"
"20430848","2.2389793395996094","2.2389793395996094","2.2389793395996094"
"20447232","2.231013059616089","2.231013059616089","2.231013059616089"
"20463616","2.2178330421447754","2.2178330421447754","2.2178330421447754"
"20480000","2.2196898460388184","2.2196898460388184","2.2196898460388184"
"20496384","2.2660675048828125","2.2660675048828125","2.2660675048828125"
"20512768","2.2612552642822266","2.2612552642822266","2.2612552642822266"
"20529152","2.1903207302093506","2.1903207302093506","2.1903207302093506"
"20545536","2.217379570007324","2.217379570007324","2.217379570007324"
"20561920","2.262056350708008","2.262056350708008","2.262056350708008"
"20578304","2.2139058113098145","2.2139058113098145","2.2139058113098145"
"20594688","2.2250680923461914","2.2250680923461914","2.2250680923461914"
"20611072","2.21104097366333","2.21104097366333","2.21104097366333"
"20627456","2.2217319011688232","2.2217319011688232","2.2217319011688232"
"20643840","2.202862501144409","2.202862501144409","2.202862501144409"
"20660224","2.1969387531280518","2.1969387531280518","2.1969387531280518"
"20676608","2.2265729904174805","2.2265729904174805","2.2265729904174805"
"20692992","2.240469455718994","2.240469455718994","2.240469455718994"
"20709376","2.2233662605285645","2.2233662605285645","2.2233662605285645"
"20725760","2.211787700653076","2.211787700653076","2.211787700653076"
"20742144","2.2192797660827637","2.2192797660827637","2.2192797660827637"
"20758528","2.2365591526031494","2.2365591526031494","2.2365591526031494"
"20774912","2.181143283843994","2.181143283843994","2.181143283843994"
"20791296","2.2590858936309814","2.2590858936309814","2.2590858936309814"
"20807680","2.199151039123535","2.199151039123535","2.199151039123535"
"20824064","2.2186355590820312","2.2186355590820312","2.2186355590820312"
"20840448","2.222419261932373","2.222419261932373","2.222419261932373"
"20856832","2.2319564819335938","2.2319564819335938","2.2319564819335938"
"20873216","2.1930291652679443","2.1930291652679443","2.1930291652679443"
"20889600","2.2326533794403076","2.2326533794403076","2.2326533794403076"
"20905984","2.2287039756774902","2.2287039756774902","2.2287039756774902"
"20922368","2.248574733734131","2.248574733734131","2.248574733734131"
"20938752","2.2458598613739014","2.2458598613739014","2.2458598613739014"
"20955136","2.224600315093994","2.224600315093994","2.224600315093994"
"20971520","2.1983747482299805","2.1983747482299805","2.1983747482299805"
"20987904","2.1966042518615723","2.1966042518615723","2.1966042518615723"
"21004288","2.1930835247039795","2.1930835247039795","2.1930835247039795"
"21020672","2.2268459796905518","2.2268459796905518","2.2268459796905518"
"21037056","2.226128578186035","2.226128578186035","2.226128578186035"
"21053440","2.192880392074585","2.192880392074585","2.192880392074585"
"21069824","2.2000889778137207","2.2000889778137207","2.2000889778137207"
"21086208","2.197873115539551","2.197873115539551","2.197873115539551"
"21102592","2.1994760036468506","2.1994760036468506","2.1994760036468506"
"21118976","2.230988025665283","2.230988025665283","2.230988025665283"
"21135360","2.2119646072387695","2.2119646072387695","2.2119646072387695"
"21151744","2.225864887237549","2.225864887237549","2.225864887237549"
"21168128","2.2433009147644043","2.2433009147644043","2.2433009147644043"
"21184512","2.239809989929199","2.239809989929199","2.239809989929199"
"21200896","2.2258267402648926","2.2258267402648926","2.2258267402648926"
"21217280","2.1911659240722656","2.1911659240722656","2.1911659240722656"
"21233664","2.231985330581665","2.231985330581665","2.231985330581665"
"21250048","2.2751975059509277","2.2751975059509277","2.2751975059509277"
"21266432","2.2052440643310547","2.2052440643310547","2.2052440643310547"
"21282816","2.273930072784424","2.273930072784424","2.273930072784424"
"21299200","2.2200927734375","2.2200927734375","2.2200927734375"
"21315584","2.2658004760742188","2.2658004760742188","2.2658004760742188"
"21331968","2.254042625427246","2.254042625427246","2.254042625427246"
"21348352","2.24023175239563","2.24023175239563","2.24023175239563"
"21364736","2.2476348876953125","2.2476348876953125","2.2476348876953125"
"21381120","2.242748737335205","2.242748737335205","2.242748737335205"
"21397504","2.2751243114471436","2.2751243114471436","2.2751243114471436"
"21413888","2.2340445518493652","2.2340445518493652","2.2340445518493652"
"21430272","2.2156238555908203","2.2156238555908203","2.2156238555908203"
"21446656","2.259277820587158","2.259277820587158","2.259277820587158"
"21463040","2.2647876739501953","2.2647876739501953","2.2647876739501953"
"21479424","2.2796473503112793","2.2796473503112793","2.2796473503112793"
"21495808","2.2689895629882812","2.2689895629882812","2.2689895629882812"
"21512192","2.261315107345581","2.261315107345581","2.261315107345581"
"21528576","2.270841598510742","2.270841598510742","2.270841598510742"
"21544960","2.2897768020629883","2.2897768020629883","2.2897768020629883"
"21561344","2.2570724487304688","2.2570724487304688","2.2570724487304688"
"21577728","2.238400459289551","2.238400459289551","2.238400459289551"
"21594112","2.2525365352630615","2.2525365352630615","2.2525365352630615"
"21610496","2.2594082355499268","2.2594082355499268","2.2594082355499268"
