"Step","Entropy","Alien-v5__atarienvpool_bootstrCI - losses/entropy__MIN","Alien-v5__atarienvpool_bootstrCI - losses/entropy__MAX"
"7159808","2.0141539573669434","2.0141539573669434","2.0141539573669434"
"7176192","1.9672303199768066","1.9672303199768066","1.9672303199768066"
"7192576","2.0076510906219482","2.0076510906219482","2.0076510906219482"
"7208960","1.961585283279419","1.961585283279419","1.961585283279419"
"7225344","2.002953290939331","2.002953290939331","2.002953290939331"
"7241728","1.9931681156158447","1.9931681156158447","1.9931681156158447"
"7258112","1.9846045970916748","1.9846045970916748","1.9846045970916748"
"7274496","1.9675713777542114","1.9675713777542114","1.9675713777542114"
"7290880","1.9462395906448364","1.9462395906448364","1.9462395906448364"
"7307264","1.9420344829559326","1.9420344829559326","1.9420344829559326"
"7323648","1.959139347076416","1.959139347076416","1.959139347076416"
"7340032","2.013179302215576","2.013179302215576","2.013179302215576"
"7356416","1.9267313480377197","1.9267313480377197","1.9267313480377197"
"7372800","1.9258882999420166","1.9258882999420166","1.9258882999420166"
"7389184","1.9566679000854492","1.9566679000854492","1.9566679000854492"
"7405568","1.9749846458435059","1.9749846458435059","1.9749846458435059"
"7421952","1.9950230121612549","1.9950230121612549","1.9950230121612549"
"7438336","1.9520583152770996","1.9520583152770996","1.9520583152770996"
"7454720","1.9304120540618896","1.9304120540618896","1.9304120540618896"
"7471104","1.9449396133422852","1.9449396133422852","1.9449396133422852"
"7487488","1.951814889907837","1.951814889907837","1.951814889907837"
"7503872","2.001774787902832","2.001774787902832","2.001774787902832"
"7520256","1.9499409198760986","1.9499409198760986","1.9499409198760986"
"7536640","1.9645869731903076","1.9645869731903076","1.9645869731903076"
"7553024","1.9678118228912354","1.9678118228912354","1.9678118228912354"
"7569408","1.9538425207138062","1.9538425207138062","1.9538425207138062"
"7585792","1.9794280529022217","1.9794280529022217","1.9794280529022217"
"7602176","1.9818189144134521","1.9818189144134521","1.9818189144134521"
"7618560","1.9477903842926025","1.9477903842926025","1.9477903842926025"
"7634944","1.9290578365325928","1.9290578365325928","1.9290578365325928"
"7651328","1.9220690727233887","1.9220690727233887","1.9220690727233887"
"7667712","1.9371532201766968","1.9371532201766968","1.9371532201766968"
"7684096","1.9440946578979492","1.9440946578979492","1.9440946578979492"
"7700480","1.9317113161087036","1.9317113161087036","1.9317113161087036"
"7716864","1.9207512140274048","1.9207512140274048","1.9207512140274048"
"7733248","1.9378478527069092","1.9378478527069092","1.9378478527069092"
"7749632","1.9162558317184448","1.9162558317184448","1.9162558317184448"
"7766016","1.944482684135437","1.944482684135437","1.944482684135437"
"7782400","1.9125072956085205","1.9125072956085205","1.9125072956085205"
"7798784","1.929763674736023","1.929763674736023","1.929763674736023"
"7815168","1.9656065702438354","1.9656065702438354","1.9656065702438354"
"7831552","1.925140619277954","1.925140619277954","1.925140619277954"
"7847936","1.9300792217254639","1.9300792217254639","1.9300792217254639"
"7864320","1.9540997743606567","1.9540997743606567","1.9540997743606567"
"7880704","1.9751840829849243","1.9751840829849243","1.9751840829849243"
"7897088","1.9530023336410522","1.9530023336410522","1.9530023336410522"
"7913472","1.9408249855041504","1.9408249855041504","1.9408249855041504"
"7929856","1.9239100217819214","1.9239100217819214","1.9239100217819214"
"7946240","1.913151502609253","1.913151502609253","1.913151502609253"
"7962624","1.9470341205596924","1.9470341205596924","1.9470341205596924"
"7979008","1.9723584651947021","1.9723584651947021","1.9723584651947021"
"7995392","1.9224653244018555","1.9224653244018555","1.9224653244018555"
"8011776","1.89218270778656","1.89218270778656","1.89218270778656"
"8028160","1.9447685480117798","1.9447685480117798","1.9447685480117798"
"8044544","1.920350432395935","1.920350432395935","1.920350432395935"
"8060928","1.9414218664169312","1.9414218664169312","1.9414218664169312"
"8077312","1.8672676086425781","1.8672676086425781","1.8672676086425781"
"8093696","1.8899023532867432","1.8899023532867432","1.8899023532867432"
"8110080","1.9339300394058228","1.9339300394058228","1.9339300394058228"
"8126464","1.9037866592407227","1.9037866592407227","1.9037866592407227"
"8142848","1.8337311744689941","1.8337311744689941","1.8337311744689941"
"8159232","1.9349298477172852","1.9349298477172852","1.9349298477172852"
"8175616","1.9329197406768799","1.9329197406768799","1.9329197406768799"
"8192000","1.86893630027771","1.86893630027771","1.86893630027771"
"8208384","1.869271993637085","1.869271993637085","1.869271993637085"
"8224768","1.9012771844863892","1.9012771844863892","1.9012771844863892"
"8241152","1.9334529638290405","1.9334529638290405","1.9334529638290405"
"8257536","1.924170732498169","1.924170732498169","1.924170732498169"
"8273920","1.8954813480377197","1.8954813480377197","1.8954813480377197"
"8290304","1.906153678894043","1.906153678894043","1.906153678894043"
"8306688","1.9023959636688232","1.9023959636688232","1.9023959636688232"
"8323072","1.9252798557281494","1.9252798557281494","1.9252798557281494"
"8339456","1.9223538637161255","1.9223538637161255","1.9223538637161255"
"8355840","1.9402084350585938","1.9402084350585938","1.9402084350585938"
"8372224","1.9436997175216675","1.9436997175216675","1.9436997175216675"
"8388608","1.8830833435058594","1.8830833435058594","1.8830833435058594"
"8404992","1.9168546199798584","1.9168546199798584","1.9168546199798584"
"8421376","1.9140886068344116","1.9140886068344116","1.9140886068344116"
"8437760","1.9064100980758667","1.9064100980758667","1.9064100980758667"
"8454144","1.8852622509002686","1.8852622509002686","1.8852622509002686"
"8470528","1.8868508338928223","1.8868508338928223","1.8868508338928223"
"8486912","1.8802552223205566","1.8802552223205566","1.8802552223205566"
"8503296","1.8902770280838013","1.8902770280838013","1.8902770280838013"
"8519680","1.8962345123291016","1.8962345123291016","1.8962345123291016"
"8536064","1.9196921586990356","1.9196921586990356","1.9196921586990356"
"8552448","1.92568039894104","1.92568039894104","1.92568039894104"
"8568832","1.926177978515625","1.926177978515625","1.926177978515625"
"8585216","1.9359455108642578","1.9359455108642578","1.9359455108642578"
"8601600","1.8912549018859863","1.8912549018859863","1.8912549018859863"
"8617984","1.9187321662902832","1.9187321662902832","1.9187321662902832"
"8634368","1.9374504089355469","1.9374504089355469","1.9374504089355469"
"8650752","1.9250298738479614","1.9250298738479614","1.9250298738479614"
"8667136","1.896100640296936","1.896100640296936","1.896100640296936"
"8683520","1.8745285272598267","1.8745285272598267","1.8745285272598267"
"8699904","1.8614952564239502","1.8614952564239502","1.8614952564239502"
"8716288","1.933820128440857","1.933820128440857","1.933820128440857"
"8732672","1.9118916988372803","1.9118916988372803","1.9118916988372803"
"8749056","1.84963059425354","1.84963059425354","1.84963059425354"
"8765440","1.860666036605835","1.860666036605835","1.860666036605835"
"8781824","1.8934781551361084","1.8934781551361084","1.8934781551361084"
"8798208","1.910094141960144","1.910094141960144","1.910094141960144"
"8814592","1.9372844696044922","1.9372844696044922","1.9372844696044922"
"8830976","1.8923978805541992","1.8923978805541992","1.8923978805541992"
"8847360","1.84236478805542","1.84236478805542","1.84236478805542"
"8863744","1.8923823833465576","1.8923823833465576","1.8923823833465576"
"8880128","1.9256038665771484","1.9256038665771484","1.9256038665771484"
"8896512","1.9239327907562256","1.9239327907562256","1.9239327907562256"
"8912896","1.8600223064422607","1.8600223064422607","1.8600223064422607"
"8929280","1.8506147861480713","1.8506147861480713","1.8506147861480713"
"8945664","1.861698031425476","1.861698031425476","1.861698031425476"
"8962048","1.9517689943313599","1.9517689943313599","1.9517689943313599"
"8978432","1.9553725719451904","1.9553725719451904","1.9553725719451904"
"8994816","1.9230749607086182","1.9230749607086182","1.9230749607086182"
"9011200","1.91970956325531","1.91970956325531","1.91970956325531"
"9027584","1.9092967510223389","1.9092967510223389","1.9092967510223389"
"9043968","1.956688642501831","1.956688642501831","1.956688642501831"
"9060352","1.9653438329696655","1.9653438329696655","1.9653438329696655"
"9076736","1.976263165473938","1.976263165473938","1.976263165473938"
"9093120","1.9397311210632324","1.9397311210632324","1.9397311210632324"
"9109504","1.9266917705535889","1.9266917705535889","1.9266917705535889"
"9125888","1.940068244934082","1.940068244934082","1.940068244934082"
"9142272","1.9562885761260986","1.9562885761260986","1.9562885761260986"
"9158656","1.9601666927337646","1.9601666927337646","1.9601666927337646"
"9175040","1.9783260822296143","1.9783260822296143","1.9783260822296143"
"9191424","1.9139533042907715","1.9139533042907715","1.9139533042907715"
"9207808","1.9244235754013062","1.9244235754013062","1.9244235754013062"
"9224192","1.9511754512786865","1.9511754512786865","1.9511754512786865"
"9240576","1.887760877609253","1.887760877609253","1.887760877609253"
"9256960","1.9309918880462646","1.9309918880462646","1.9309918880462646"
"9273344","1.9281704425811768","1.9281704425811768","1.9281704425811768"
"9289728","1.9514199495315552","1.9514199495315552","1.9514199495315552"
"9306112","1.9171078205108643","1.9171078205108643","1.9171078205108643"
"9322496","1.9298856258392334","1.9298856258392334","1.9298856258392334"
"9338880","1.9317456483840942","1.9317456483840942","1.9317456483840942"
"9355264","1.9258103370666504","1.9258103370666504","1.9258103370666504"
"9371648","1.9013395309448242","1.9013395309448242","1.9013395309448242"
"9388032","1.9269253015518188","1.9269253015518188","1.9269253015518188"
"9404416","1.9328807592391968","1.9328807592391968","1.9328807592391968"
"9420800","1.9057652950286865","1.9057652950286865","1.9057652950286865"
"9437184","1.909117579460144","1.909117579460144","1.909117579460144"
"9453568","1.9387753009796143","1.9387753009796143","1.9387753009796143"
"9469952","1.9537506103515625","1.9537506103515625","1.9537506103515625"
"9486336","1.9654717445373535","1.9654717445373535","1.9654717445373535"
"9502720","1.929701805114746","1.929701805114746","1.929701805114746"
"9519104","1.9136362075805664","1.9136362075805664","1.9136362075805664"
"9535488","1.9431425333023071","1.9431425333023071","1.9431425333023071"
"9551872","1.9214763641357422","1.9214763641357422","1.9214763641357422"
"9568256","1.9419300556182861","1.9419300556182861","1.9419300556182861"
"9584640","1.9256601333618164","1.9256601333618164","1.9256601333618164"
"9601024","1.9017622470855713","1.9017622470855713","1.9017622470855713"
"9617408","1.9302116632461548","1.9302116632461548","1.9302116632461548"
"9633792","1.9407655000686646","1.9407655000686646","1.9407655000686646"
"9650176","1.927505612373352","1.927505612373352","1.927505612373352"
"9666560","1.9312524795532227","1.9312524795532227","1.9312524795532227"
"9682944","1.9168862104415894","1.9168862104415894","1.9168862104415894"
"9699328","1.9251790046691895","1.9251790046691895","1.9251790046691895"
"9715712","1.901800274848938","1.901800274848938","1.901800274848938"
"9732096","1.926497459411621","1.926497459411621","1.926497459411621"
"9748480","1.9241206645965576","1.9241206645965576","1.9241206645965576"
"9764864","1.8966293334960938","1.8966293334960938","1.8966293334960938"
"9781248","1.8940298557281494","1.8940298557281494","1.8940298557281494"
"9797632","1.8992586135864258","1.8992586135864258","1.8992586135864258"
"9814016","1.9501601457595825","1.9501601457595825","1.9501601457595825"
"9830400","1.8524806499481201","1.8524806499481201","1.8524806499481201"
"9846784","1.90849769115448","1.90849769115448","1.90849769115448"
"9863168","1.9090747833251953","1.9090747833251953","1.9090747833251953"
"9879552","1.9024903774261475","1.9024903774261475","1.9024903774261475"
"9895936","1.8882660865783691","1.8882660865783691","1.8882660865783691"
"9912320","1.8772032260894775","1.8772032260894775","1.8772032260894775"
"9928704","1.8620836734771729","1.8620836734771729","1.8620836734771729"
"9945088","1.8621097803115845","1.8621097803115845","1.8621097803115845"
"9961472","1.8606321811676025","1.8606321811676025","1.8606321811676025"
"9977856","1.8078035116195679","1.8078035116195679","1.8078035116195679"
"9994240","1.7982017993927002","1.7982017993927002","1.7982017993927002"
"10010624","1.820401906967163","1.820401906967163","1.820401906967163"
"10027008","1.8172893524169922","1.8172893524169922","1.8172893524169922"
"10043392","1.7879416942596436","1.7879416942596436","1.7879416942596436"
"10059776","1.810808777809143","1.810808777809143","1.810808777809143"
"10076160","1.820013403892517","1.820013403892517","1.820013403892517"
"10092544","1.8014684915542603","1.8014684915542603","1.8014684915542603"
"10108928","1.829238772392273","1.829238772392273","1.829238772392273"
"10125312","1.8295044898986816","1.8295044898986816","1.8295044898986816"
"10141696","1.832925796508789","1.832925796508789","1.832925796508789"
"10158080","1.8010329008102417","1.8010329008102417","1.8010329008102417"
"10174464","1.8362846374511719","1.8362846374511719","1.8362846374511719"
"10190848","1.8374557495117188","1.8374557495117188","1.8374557495117188"
"10207232","1.802553653717041","1.802553653717041","1.802553653717041"
"10223616","1.8352468013763428","1.8352468013763428","1.8352468013763428"
"10240000","1.834275484085083","1.834275484085083","1.834275484085083"
"10256384","1.8169924020767212","1.8169924020767212","1.8169924020767212"
"10272768","1.834299921989441","1.834299921989441","1.834299921989441"
"10289152","1.812281608581543","1.812281608581543","1.812281608581543"
"10305536","1.8095810413360596","1.8095810413360596","1.8095810413360596"
"10321920","1.7912211418151855","1.7912211418151855","1.7912211418151855"
"10338304","1.7994080781936646","1.7994080781936646","1.7994080781936646"
"10354688","1.8276432752609253","1.8276432752609253","1.8276432752609253"
"10371072","1.841456651687622","1.841456651687622","1.841456651687622"
"10387456","1.7709295749664307","1.7709295749664307","1.7709295749664307"
"10403840","1.7940597534179688","1.7940597534179688","1.7940597534179688"
"10420224","1.7695486545562744","1.7695486545562744","1.7695486545562744"
"10436608","1.7789428234100342","1.7789428234100342","1.7789428234100342"
"10452992","1.794522762298584","1.794522762298584","1.794522762298584"
"10469376","1.8026034832000732","1.8026034832000732","1.8026034832000732"
"10485760","1.8162418603897095","1.8162418603897095","1.8162418603897095"
"10502144","1.8101205825805664","1.8101205825805664","1.8101205825805664"
"10518528","1.7788336277008057","1.7788336277008057","1.7788336277008057"
"10534912","1.8325412273406982","1.8325412273406982","1.8325412273406982"
"10551296","1.7901724576950073","1.7901724576950073","1.7901724576950073"
"10567680","1.7465245723724365","1.7465245723724365","1.7465245723724365"
"10584064","1.7609801292419434","1.7609801292419434","1.7609801292419434"
"10600448","1.722808599472046","1.722808599472046","1.722808599472046"
"10616832","1.753852128982544","1.753852128982544","1.753852128982544"
"10633216","1.7451269626617432","1.7451269626617432","1.7451269626617432"
"10649600","1.780583381652832","1.780583381652832","1.780583381652832"
"10665984","1.7097902297973633","1.7097902297973633","1.7097902297973633"
"10682368","1.7551202774047852","1.7551202774047852","1.7551202774047852"
"10698752","1.8441152572631836","1.8441152572631836","1.8441152572631836"
"10715136","1.7927203178405762","1.7927203178405762","1.7927203178405762"
"10731520","1.7804579734802246","1.7804579734802246","1.7804579734802246"
"10747904","1.8223423957824707","1.8223423957824707","1.8223423957824707"
"10764288","1.7360761165618896","1.7360761165618896","1.7360761165618896"
"10780672","1.7086553573608398","1.7086553573608398","1.7086553573608398"
"10797056","1.8007144927978516","1.8007144927978516","1.8007144927978516"
"10813440","1.7623705863952637","1.7623705863952637","1.7623705863952637"
"10829824","1.74884831905365","1.74884831905365","1.74884831905365"
"10846208","1.7460899353027344","1.7460899353027344","1.7460899353027344"
"10862592","1.7331116199493408","1.7331116199493408","1.7331116199493408"
"10878976","1.7410478591918945","1.7410478591918945","1.7410478591918945"
"10895360","1.7701267004013062","1.7701267004013062","1.7701267004013062"
"10911744","1.7487096786499023","1.7487096786499023","1.7487096786499023"
"10928128","1.749010443687439","1.749010443687439","1.749010443687439"
"10944512","1.7047085762023926","1.7047085762023926","1.7047085762023926"
"10960896","1.7421329021453857","1.7421329021453857","1.7421329021453857"
"10977280","1.723890781402588","1.723890781402588","1.723890781402588"
"10993664","1.7591063976287842","1.7591063976287842","1.7591063976287842"
"11010048","1.745137333869934","1.745137333869934","1.745137333869934"
"11026432","1.7255361080169678","1.7255361080169678","1.7255361080169678"
"11042816","1.728135585784912","1.728135585784912","1.728135585784912"
"11059200","1.7361928224563599","1.7361928224563599","1.7361928224563599"
"11075584","1.7369275093078613","1.7369275093078613","1.7369275093078613"
"11091968","1.7360475063323975","1.7360475063323975","1.7360475063323975"
"11108352","1.7182211875915527","1.7182211875915527","1.7182211875915527"
"11124736","1.6636016368865967","1.6636016368865967","1.6636016368865967"
"11141120","1.7323507070541382","1.7323507070541382","1.7323507070541382"
"11157504","1.7259790897369385","1.7259790897369385","1.7259790897369385"
"11173888","1.7069544792175293","1.7069544792175293","1.7069544792175293"
"11190272","1.7379177808761597","1.7379177808761597","1.7379177808761597"
"11206656","1.7619001865386963","1.7619001865386963","1.7619001865386963"
"11223040","1.7235323190689087","1.7235323190689087","1.7235323190689087"
"11239424","1.7335259914398193","1.7335259914398193","1.7335259914398193"
"11255808","1.67584228515625","1.67584228515625","1.67584228515625"
"11272192","1.6980359554290771","1.6980359554290771","1.6980359554290771"
"11288576","1.7153069972991943","1.7153069972991943","1.7153069972991943"
"11304960","1.7290468215942383","1.7290468215942383","1.7290468215942383"
"11321344","1.7189496755599976","1.7189496755599976","1.7189496755599976"
"11337728","1.6990034580230713","1.6990034580230713","1.6990034580230713"
"11354112","1.6909472942352295","1.6909472942352295","1.6909472942352295"
"11370496","1.6447505950927734","1.6447505950927734","1.6447505950927734"
"11386880","1.6925451755523682","1.6925451755523682","1.6925451755523682"
"11403264","1.7092738151550293","1.7092738151550293","1.7092738151550293"
"11419648","1.7221593856811523","1.7221593856811523","1.7221593856811523"
"11436032","1.6919941902160645","1.6919941902160645","1.6919941902160645"
"11452416","1.6803498268127441","1.6803498268127441","1.6803498268127441"
"11468800","1.72043776512146","1.72043776512146","1.72043776512146"
"11485184","1.754033088684082","1.754033088684082","1.754033088684082"
"11501568","1.7310516834259033","1.7310516834259033","1.7310516834259033"
"11517952","1.744917631149292","1.744917631149292","1.744917631149292"
"11534336","1.7089269161224365","1.7089269161224365","1.7089269161224365"
"11550720","1.6596914529800415","1.6596914529800415","1.6596914529800415"
"11567104","1.7270044088363647","1.7270044088363647","1.7270044088363647"
"11583488","1.7700175046920776","1.7700175046920776","1.7700175046920776"
"11599872","1.7359113693237305","1.7359113693237305","1.7359113693237305"
"11616256","1.7055517435073853","1.7055517435073853","1.7055517435073853"
"11632640","1.702986478805542","1.702986478805542","1.702986478805542"
"11649024","1.7169724702835083","1.7169724702835083","1.7169724702835083"
"11665408","1.684821605682373","1.684821605682373","1.684821605682373"
"11681792","1.7253167629241943","1.7253167629241943","1.7253167629241943"
"11698176","1.6619280576705933","1.6619280576705933","1.6619280576705933"
"11714560","1.699379324913025","1.699379324913025","1.699379324913025"
"11730944","1.7048709392547607","1.7048709392547607","1.7048709392547607"
"11747328","1.6927706003189087","1.6927706003189087","1.6927706003189087"
"11763712","1.6947102546691895","1.6947102546691895","1.6947102546691895"
"11780096","1.6983293294906616","1.6983293294906616","1.6983293294906616"
"11796480","1.7071911096572876","1.7071911096572876","1.7071911096572876"
"11812864","1.7050611972808838","1.7050611972808838","1.7050611972808838"
"11829248","1.7064175605773926","1.7064175605773926","1.7064175605773926"
"11845632","1.6778149604797363","1.6778149604797363","1.6778149604797363"
"11862016","1.7273242473602295","1.7273242473602295","1.7273242473602295"
"11878400","1.7336349487304688","1.7336349487304688","1.7336349487304688"
"11894784","1.6705060005187988","1.6705060005187988","1.6705060005187988"
"11911168","1.7140535116195679","1.7140535116195679","1.7140535116195679"
"11927552","1.729202389717102","1.729202389717102","1.729202389717102"
"11943936","1.7259235382080078","1.7259235382080078","1.7259235382080078"
"11960320","1.7031387090682983","1.7031387090682983","1.7031387090682983"
"11976704","1.6563806533813477","1.6563806533813477","1.6563806533813477"
"11993088","1.6744587421417236","1.6744587421417236","1.6744587421417236"
"12009472","1.7113165855407715","1.7113165855407715","1.7113165855407715"
"12025856","1.7200969457626343","1.7200969457626343","1.7200969457626343"
"12042240","1.7196123600006104","1.7196123600006104","1.7196123600006104"
"12058624","1.7029869556427002","1.7029869556427002","1.7029869556427002"
"12075008","1.7007418870925903","1.7007418870925903","1.7007418870925903"
"12091392","1.7192615270614624","1.7192615270614624","1.7192615270614624"
"12107776","1.7014893293380737","1.7014893293380737","1.7014893293380737"
"12124160","1.704770565032959","1.704770565032959","1.704770565032959"
"12140544","1.700238823890686","1.700238823890686","1.700238823890686"
"12156928","1.6942588090896606","1.6942588090896606","1.6942588090896606"
"12173312","1.6857564449310303","1.6857564449310303","1.6857564449310303"
"12189696","1.6803553104400635","1.6803553104400635","1.6803553104400635"
"12206080","1.729316234588623","1.729316234588623","1.729316234588623"
"12222464","1.7085415124893188","1.7085415124893188","1.7085415124893188"
"12238848","1.6632087230682373","1.6632087230682373","1.6632087230682373"
"12255232","1.6994869709014893","1.6994869709014893","1.6994869709014893"
"12271616","1.684391736984253","1.684391736984253","1.684391736984253"
"12288000","1.6864031553268433","1.6864031553268433","1.6864031553268433"
"12304384","1.7043949365615845","1.7043949365615845","1.7043949365615845"
"12320768","1.6998099088668823","1.6998099088668823","1.6998099088668823"
"12337152","1.6995012760162354","1.6995012760162354","1.6995012760162354"
"12353536","1.6997458934783936","1.6997458934783936","1.6997458934783936"
"12369920","1.7120535373687744","1.7120535373687744","1.7120535373687744"
"12386304","1.7021961212158203","1.7021961212158203","1.7021961212158203"
"12402688","1.740121603012085","1.740121603012085","1.740121603012085"
"12419072","1.700047254562378","1.700047254562378","1.700047254562378"
"12435456","1.693709373474121","1.693709373474121","1.693709373474121"
"12451840","1.7398520708084106","1.7398520708084106","1.7398520708084106"
"12468224","1.696922779083252","1.696922779083252","1.696922779083252"
"12484608","1.6791837215423584","1.6791837215423584","1.6791837215423584"
"12500992","1.6984033584594727","1.6984033584594727","1.6984033584594727"
"12517376","1.7040523290634155","1.7040523290634155","1.7040523290634155"
"12533760","1.6930975914001465","1.6930975914001465","1.6930975914001465"
"12550144","1.683165431022644","1.683165431022644","1.683165431022644"
"12566528","1.6741256713867188","1.6741256713867188","1.6741256713867188"
"12582912","1.6933414936065674","1.6933414936065674","1.6933414936065674"
"12599296","1.6942721605300903","1.6942721605300903","1.6942721605300903"
"12615680","1.682986855506897","1.682986855506897","1.682986855506897"
"12632064","1.6787965297698975","1.6787965297698975","1.6787965297698975"
"12648448","1.696692943572998","1.696692943572998","1.696692943572998"
"12664832","1.6762486696243286","1.6762486696243286","1.6762486696243286"
"12681216","1.7114273309707642","1.7114273309707642","1.7114273309707642"
"12697600","1.6789438724517822","1.6789438724517822","1.6789438724517822"
"12713984","1.6651619672775269","1.6651619672775269","1.6651619672775269"
"12730368","1.6963351964950562","1.6963351964950562","1.6963351964950562"
"12746752","1.7154014110565186","1.7154014110565186","1.7154014110565186"
"12763136","1.6487442255020142","1.6487442255020142","1.6487442255020142"
"12779520","1.6883811950683594","1.6883811950683594","1.6883811950683594"
"12795904","1.72951078414917","1.72951078414917","1.72951078414917"
"12812288","1.7100398540496826","1.7100398540496826","1.7100398540496826"
"12828672","1.7084558010101318","1.7084558010101318","1.7084558010101318"
"12845056","1.7191017866134644","1.7191017866134644","1.7191017866134644"
"12861440","1.683811068534851","1.683811068534851","1.683811068534851"
"12877824","1.7103610038757324","1.7103610038757324","1.7103610038757324"
"12894208","1.689208745956421","1.689208745956421","1.689208745956421"
"12910592","1.689321517944336","1.689321517944336","1.689321517944336"
"12926976","1.6514830589294434","1.6514830589294434","1.6514830589294434"
"12943360","1.6976497173309326","1.6976497173309326","1.6976497173309326"
"12959744","1.7314479351043701","1.7314479351043701","1.7314479351043701"
"12976128","1.6785149574279785","1.6785149574279785","1.6785149574279785"
"12992512","1.6587955951690674","1.6587955951690674","1.6587955951690674"
"13008896","1.6968226432800293","1.6968226432800293","1.6968226432800293"
"13025280","1.669604778289795","1.669604778289795","1.669604778289795"
"13041664","1.6875642538070679","1.6875642538070679","1.6875642538070679"
"13058048","1.7041008472442627","1.7041008472442627","1.7041008472442627"
"13074432","1.662379264831543","1.662379264831543","1.662379264831543"
"13090816","1.644049048423767","1.644049048423767","1.644049048423767"
"13107200","1.6509582996368408","1.6509582996368408","1.6509582996368408"
"13123584","1.6568868160247803","1.6568868160247803","1.6568868160247803"
"13139968","1.662194013595581","1.662194013595581","1.662194013595581"
"13156352","1.7138289213180542","1.7138289213180542","1.7138289213180542"
"13172736","1.6879478693008423","1.6879478693008423","1.6879478693008423"
"13189120","1.6154537200927734","1.6154537200927734","1.6154537200927734"
"13205504","1.6586287021636963","1.6586287021636963","1.6586287021636963"
"13221888","1.6052433252334595","1.6052433252334595","1.6052433252334595"
"13238272","1.6198408603668213","1.6198408603668213","1.6198408603668213"
"13254656","1.6174583435058594","1.6174583435058594","1.6174583435058594"
"13271040","1.6325891017913818","1.6325891017913818","1.6325891017913818"
"13287424","1.6435723304748535","1.6435723304748535","1.6435723304748535"
"13303808","1.6204524040222168","1.6204524040222168","1.6204524040222168"
"13320192","1.6303832530975342","1.6303832530975342","1.6303832530975342"
"13336576","1.5702511072158813","1.5702511072158813","1.5702511072158813"
"13352960","1.6449153423309326","1.6449153423309326","1.6449153423309326"
"13369344","1.6298555135726929","1.6298555135726929","1.6298555135726929"
"13385728","1.6000468730926514","1.6000468730926514","1.6000468730926514"
"13402112","1.6632436513900757","1.6632436513900757","1.6632436513900757"
"13418496","1.6280591487884521","1.6280591487884521","1.6280591487884521"
"13434880","1.6092839241027832","1.6092839241027832","1.6092839241027832"
"13451264","1.609276533126831","1.609276533126831","1.609276533126831"
"13467648","1.6293216943740845","1.6293216943740845","1.6293216943740845"
"13484032","1.6617835760116577","1.6617835760116577","1.6617835760116577"
"13500416","1.6377966403961182","1.6377966403961182","1.6377966403961182"
"13516800","1.5952656269073486","1.5952656269073486","1.5952656269073486"
"13533184","1.6203038692474365","1.6203038692474365","1.6203038692474365"
"13549568","1.6188085079193115","1.6188085079193115","1.6188085079193115"
"13565952","1.6405525207519531","1.6405525207519531","1.6405525207519531"
"13582336","1.6074326038360596","1.6074326038360596","1.6074326038360596"
"13598720","1.594509243965149","1.594509243965149","1.594509243965149"
"13615104","1.6308661699295044","1.6308661699295044","1.6308661699295044"
"13631488","1.60346519947052","1.60346519947052","1.60346519947052"
"13647872","1.612786054611206","1.612786054611206","1.612786054611206"
"13664256","1.5877034664154053","1.5877034664154053","1.5877034664154053"
"13680640","1.6643544435501099","1.6643544435501099","1.6643544435501099"
"13697024","1.6188300848007202","1.6188300848007202","1.6188300848007202"
"13713408","1.6322309970855713","1.6322309970855713","1.6322309970855713"
"13729792","1.671281099319458","1.671281099319458","1.671281099319458"
"13746176","1.6632224321365356","1.6632224321365356","1.6632224321365356"
"13762560","1.6038532257080078","1.6038532257080078","1.6038532257080078"
"13778944","1.658719778060913","1.658719778060913","1.658719778060913"
"13795328","1.6225297451019287","1.6225297451019287","1.6225297451019287"
"13811712","1.647305965423584","1.647305965423584","1.647305965423584"
"13828096","1.6915632486343384","1.6915632486343384","1.6915632486343384"
"13844480","1.6404814720153809","1.6404814720153809","1.6404814720153809"
"13860864","1.6603316068649292","1.6603316068649292","1.6603316068649292"
"13877248","1.6267906427383423","1.6267906427383423","1.6267906427383423"
"13893632","1.6353858709335327","1.6353858709335327","1.6353858709335327"
"13910016","1.7072893381118774","1.7072893381118774","1.7072893381118774"
"13926400","1.6254805326461792","1.6254805326461792","1.6254805326461792"
"13942784","1.6328564882278442","1.6328564882278442","1.6328564882278442"
"13959168","1.6886446475982666","1.6886446475982666","1.6886446475982666"
"13975552","1.6676123142242432","1.6676123142242432","1.6676123142242432"
"13991936","1.6050031185150146","1.6050031185150146","1.6050031185150146"
"14008320","1.6092846393585205","1.6092846393585205","1.6092846393585205"
"14024704","1.6433045864105225","1.6433045864105225","1.6433045864105225"
"14041088","1.6380915641784668","1.6380915641784668","1.6380915641784668"
"14057472","1.628791332244873","1.628791332244873","1.628791332244873"
"14073856","1.6781556606292725","1.6781556606292725","1.6781556606292725"
"14090240","1.6141045093536377","1.6141045093536377","1.6141045093536377"
"14106624","1.601588487625122","1.601588487625122","1.601588487625122"
"14123008","1.6533188819885254","1.6533188819885254","1.6533188819885254"
"14139392","1.6709926128387451","1.6709926128387451","1.6709926128387451"
"14155776","1.6680047512054443","1.6680047512054443","1.6680047512054443"
"14172160","1.6971728801727295","1.6971728801727295","1.6971728801727295"
"14188544","1.6610445976257324","1.6610445976257324","1.6610445976257324"
