"Step","Entropy","Alien-v5 PPO NoisyNet - losses/entropy__MIN","Alien-v5 PPO NoisyNet - losses/entropy__MAX"
"10321920","0.35308393836021423","0.35308393836021423","0.35308393836021423"
"10338304","0.39647504687309265","0.39647504687309265","0.39647504687309265"
"10354688","0.39624691009521484","0.39624691009521484","0.39624691009521484"
"10371072","0.3379855453968048","0.3379855453968048","0.3379855453968048"
"10387456","0.3729064464569092","0.3729064464569092","0.3729064464569092"
"10403840","0.43724343180656433","0.43724343180656433","0.43724343180656433"
"10420224","0.494750052690506","0.494750052690506","0.494750052690506"
"10436608","0.7229546904563904","0.7229546904563904","0.7229546904563904"
"10452992","0.3159549832344055","0.3159549832344055","0.3159549832344055"
"10469376","0.3557795286178589","0.3557795286178589","0.3557795286178589"
"10485760","0.2760348320007324","0.2760348320007324","0.2760348320007324"
"10502144","0.571058988571167","0.571058988571167","0.571058988571167"
"10518528","0.43208080530166626","0.43208080530166626","0.43208080530166626"
"10534912","0.2877729833126068","0.2877729833126068","0.2877729833126068"
"10551296","0.237620547413826","0.237620547413826","0.237620547413826"
"10567680","0.29185551404953003","0.29185551404953003","0.29185551404953003"
"10584064","0.2657882273197174","0.2657882273197174","0.2657882273197174"
"10600448","0.24901993572711945","0.24901993572711945","0.24901993572711945"
"10616832","0.3959815204143524","0.3959815204143524","0.3959815204143524"
"10633216","0.4497877359390259","0.4497877359390259","0.4497877359390259"
"10649600","0.4863675832748413","0.4863675832748413","0.4863675832748413"
"10665984","0.38205021619796753","0.38205021619796753","0.38205021619796753"
"10682368","0.31614720821380615","0.31614720821380615","0.31614720821380615"
"10698752","0.3581860661506653","0.3581860661506653","0.3581860661506653"
"10715136","0.28902024030685425","0.28902024030685425","0.28902024030685425"
"10731520","0.5092673301696777","0.5092673301696777","0.5092673301696777"
"10747904","0.24940234422683716","0.24940234422683716","0.24940234422683716"
"10764288","0.39770492911338806","0.39770492911338806","0.39770492911338806"
"10780672","0.4817039966583252","0.4817039966583252","0.4817039966583252"
"10797056","0.38973063230514526","0.38973063230514526","0.38973063230514526"
"10813440","0.2217400074005127","0.2217400074005127","0.2217400074005127"
"10829824","0.37809574604034424","0.37809574604034424","0.37809574604034424"
"10846208","0.3826696276664734","0.3826696276664734","0.3826696276664734"
"10862592","0.29153797030448914","0.29153797030448914","0.29153797030448914"
"10878976","0.3827068507671356","0.3827068507671356","0.3827068507671356"
"10895360","0.396747350692749","0.396747350692749","0.396747350692749"
"10911744","0.4167628288269043","0.4167628288269043","0.4167628288269043"
"10928128","0.4646325707435608","0.4646325707435608","0.4646325707435608"
"10944512","0.40651625394821167","0.40651625394821167","0.40651625394821167"
"10960896","0.3221205472946167","0.3221205472946167","0.3221205472946167"
"10977280","0.3048650324344635","0.3048650324344635","0.3048650324344635"
"10993664","0.3180631995201111","0.3180631995201111","0.3180631995201111"
"11010048","0.27660855650901794","0.27660855650901794","0.27660855650901794"
"11026432","0.2970663011074066","0.2970663011074066","0.2970663011074066"
"11042816","0.22572913765907288","0.22572913765907288","0.22572913765907288"
"11059200","0.4220616817474365","0.4220616817474365","0.4220616817474365"
"11075584","0.3807971477508545","0.3807971477508545","0.3807971477508545"
"11091968","0.24283307790756226","0.24283307790756226","0.24283307790756226"
"11108352","0.28783321380615234","0.28783321380615234","0.28783321380615234"
"11124736","0.2907971739768982","0.2907971739768982","0.2907971739768982"
"11141120","0.3078222870826721","0.3078222870826721","0.3078222870826721"
"11157504","0.3954072594642639","0.3954072594642639","0.3954072594642639"
"11173888","0.2749681770801544","0.2749681770801544","0.2749681770801544"
"11190272","0.3284258246421814","0.3284258246421814","0.3284258246421814"
"11206656","0.4133787155151367","0.4133787155151367","0.4133787155151367"
"11223040","0.37749478220939636","0.37749478220939636","0.37749478220939636"
"11239424","0.3004704415798187","0.3004704415798187","0.3004704415798187"
"11255808","0.43932026624679565","0.43932026624679565","0.43932026624679565"
"11272192","0.3631991446018219","0.3631991446018219","0.3631991446018219"
"11288576","0.5460913777351379","0.5460913777351379","0.5460913777351379"
"11304960","0.3508753776550293","0.3508753776550293","0.3508753776550293"
"11321344","0.341305673122406","0.341305673122406","0.341305673122406"
"11337728","0.4666024446487427","0.4666024446487427","0.4666024446487427"
"11354112","0.3824184536933899","0.3824184536933899","0.3824184536933899"
"11370496","0.38722893595695496","0.38722893595695496","0.38722893595695496"
"11386880","0.34916651248931885","0.34916651248931885","0.34916651248931885"
"11403264","0.37965232133865356","0.37965232133865356","0.37965232133865356"
"11419648","0.39822331070899963","0.39822331070899963","0.39822331070899963"
"11436032","0.4321276843547821","0.4321276843547821","0.4321276843547821"
"11452416","0.32210206985473633","0.32210206985473633","0.32210206985473633"
"11468800","0.33986714482307434","0.33986714482307434","0.33986714482307434"
"11485184","0.4345243573188782","0.4345243573188782","0.4345243573188782"
"11501568","0.44576922059059143","0.44576922059059143","0.44576922059059143"
"11517952","0.410190224647522","0.410190224647522","0.410190224647522"
"11534336","0.3723788857460022","0.3723788857460022","0.3723788857460022"
"11550720","0.2607446312904358","0.2607446312904358","0.2607446312904358"
"11567104","0.3278301954269409","0.3278301954269409","0.3278301954269409"
"11583488","0.363549143075943","0.363549143075943","0.363549143075943"
"11599872","0.4035426676273346","0.4035426676273346","0.4035426676273346"
"11616256","0.3894871473312378","0.3894871473312378","0.3894871473312378"
"11632640","0.2781553566455841","0.2781553566455841","0.2781553566455841"
"11649024","0.36518341302871704","0.36518341302871704","0.36518341302871704"
"11665408","0.43932533264160156","0.43932533264160156","0.43932533264160156"
"11681792","0.347084641456604","0.347084641456604","0.347084641456604"
"11698176","0.38722944259643555","0.38722944259643555","0.38722944259643555"
"11714560","0.42370668053627014","0.42370668053627014","0.42370668053627014"
"11730944","0.44661378860473633","0.44661378860473633","0.44661378860473633"
"11747328","0.40292543172836304","0.40292543172836304","0.40292543172836304"
"11763712","0.3004480302333832","0.3004480302333832","0.3004480302333832"
"11780096","0.31511351466178894","0.31511351466178894","0.31511351466178894"
"11796480","0.3039725124835968","0.3039725124835968","0.3039725124835968"
"11812864","0.33925676345825195","0.33925676345825195","0.33925676345825195"
"11829248","0.5698505640029907","0.5698505640029907","0.5698505640029907"
"11845632","0.4357259273529053","0.4357259273529053","0.4357259273529053"
"11862016","0.3741239309310913","0.3741239309310913","0.3741239309310913"
"11878400","0.3342853784561157","0.3342853784561157","0.3342853784561157"
"11894784","0.37165510654449463","0.37165510654449463","0.37165510654449463"
"11911168","0.35836613178253174","0.35836613178253174","0.35836613178253174"
"11927552","0.418056845664978","0.418056845664978","0.418056845664978"
"11943936","0.3447168171405792","0.3447168171405792","0.3447168171405792"
"11960320","0.427293598651886","0.427293598651886","0.427293598651886"
"11976704","0.5173607468605042","0.5173607468605042","0.5173607468605042"
"11993088","0.43162673711776733","0.43162673711776733","0.43162673711776733"
"12009472","0.4328196048736572","0.4328196048736572","0.4328196048736572"
"12025856","0.369225412607193","0.369225412607193","0.369225412607193"
"12042240","0.43822425603866577","0.43822425603866577","0.43822425603866577"
"12058624","0.36152759194374084","0.36152759194374084","0.36152759194374084"
"12075008","0.3767714500427246","0.3767714500427246","0.3767714500427246"
"12091392","0.36625534296035767","0.36625534296035767","0.36625534296035767"
"12107776","0.4387218654155731","0.4387218654155731","0.4387218654155731"
"12124160","0.3680441379547119","0.3680441379547119","0.3680441379547119"
"12140544","0.41300028562545776","0.41300028562545776","0.41300028562545776"
"12156928","0.5792268514633179","0.5792268514633179","0.5792268514633179"
"12173312","0.3888864517211914","0.3888864517211914","0.3888864517211914"
"12189696","0.3703727126121521","0.3703727126121521","0.3703727126121521"
"12206080","0.3515545129776001","0.3515545129776001","0.3515545129776001"
"12222464","0.28098946809768677","0.28098946809768677","0.28098946809768677"
"12238848","0.3619919419288635","0.3619919419288635","0.3619919419288635"
"12255232","0.24871069192886353","0.24871069192886353","0.24871069192886353"
"12271616","0.2721823751926422","0.2721823751926422","0.2721823751926422"
"12288000","0.3240414261817932","0.3240414261817932","0.3240414261817932"
"12304384","0.22362066805362701","0.22362066805362701","0.22362066805362701"
"12320768","0.26631060242652893","0.26631060242652893","0.26631060242652893"
"12337152","0.2719533145427704","0.2719533145427704","0.2719533145427704"
"12353536","0.2337580770254135","0.2337580770254135","0.2337580770254135"
"12369920","0.21374598145484924","0.21374598145484924","0.21374598145484924"
"12386304","0.3448909521102905","0.3448909521102905","0.3448909521102905"
"12402688","0.2294817864894867","0.2294817864894867","0.2294817864894867"
"12419072","0.2670464515686035","0.2670464515686035","0.2670464515686035"
"12435456","0.25471246242523193","0.25471246242523193","0.25471246242523193"
"12451840","0.23949243128299713","0.23949243128299713","0.23949243128299713"
"12468224","0.3224700093269348","0.3224700093269348","0.3224700093269348"
"12484608","0.22447849810123444","0.22447849810123444","0.22447849810123444"
"12500992","0.33713579177856445","0.33713579177856445","0.33713579177856445"
"12517376","0.2502557635307312","0.2502557635307312","0.2502557635307312"
"12533760","0.2496097981929779","0.2496097981929779","0.2496097981929779"
"12550144","0.2851361930370331","0.2851361930370331","0.2851361930370331"
"12566528","0.30077654123306274","0.30077654123306274","0.30077654123306274"
"12582912","0.2550102174282074","0.2550102174282074","0.2550102174282074"
"12599296","0.25002771615982056","0.25002771615982056","0.25002771615982056"
"12615680","0.27490150928497314","0.27490150928497314","0.27490150928497314"
"12632064","0.22222410142421722","0.22222410142421722","0.22222410142421722"
"12648448","0.2448904663324356","0.2448904663324356","0.2448904663324356"
"12664832","0.32454192638397217","0.32454192638397217","0.32454192638397217"
"12681216","0.25931495428085327","0.25931495428085327","0.25931495428085327"
"12697600","0.25571516156196594","0.25571516156196594","0.25571516156196594"
"12713984","0.2865539789199829","0.2865539789199829","0.2865539789199829"
"12730368","0.2701716721057892","0.2701716721057892","0.2701716721057892"
"12746752","0.23415085673332214","0.23415085673332214","0.23415085673332214"
"12763136","0.2510419189929962","0.2510419189929962","0.2510419189929962"
"12779520","0.20497503876686096","0.20497503876686096","0.20497503876686096"
"12795904","0.20859915018081665","0.20859915018081665","0.20859915018081665"
"12812288","0.15994219481945038","0.15994219481945038","0.15994219481945038"
"12828672","0.19065624475479126","0.19065624475479126","0.19065624475479126"
"12845056","0.24905240535736084","0.24905240535736084","0.24905240535736084"
"12861440","0.22922928631305695","0.22922928631305695","0.22922928631305695"
"12877824","0.23739096522331238","0.23739096522331238","0.23739096522331238"
"12894208","0.1771300584077835","0.1771300584077835","0.1771300584077835"
"12910592","0.20376893877983093","0.20376893877983093","0.20376893877983093"
"12926976","0.16749268770217896","0.16749268770217896","0.16749268770217896"
"12943360","0.1941397488117218","0.1941397488117218","0.1941397488117218"
"12959744","0.238178551197052","0.238178551197052","0.238178551197052"
"12976128","0.1999719887971878","0.1999719887971878","0.1999719887971878"
"12992512","0.1829458475112915","0.1829458475112915","0.1829458475112915"
"13008896","0.15676553547382355","0.15676553547382355","0.15676553547382355"
"13025280","0.1927604079246521","0.1927604079246521","0.1927604079246521"
"13041664","0.2088833749294281","0.2088833749294281","0.2088833749294281"
"13058048","0.17910167574882507","0.17910167574882507","0.17910167574882507"
"13074432","0.18065163493156433","0.18065163493156433","0.18065163493156433"
"13090816","0.22532270848751068","0.22532270848751068","0.22532270848751068"
"13107200","0.21504348516464233","0.21504348516464233","0.21504348516464233"
"13123584","0.20305028557777405","0.20305028557777405","0.20305028557777405"
"13139968","0.19455966353416443","0.19455966353416443","0.19455966353416443"
"13156352","0.21086199581623077","0.21086199581623077","0.21086199581623077"
"13172736","0.19824962317943573","0.19824962317943573","0.19824962317943573"
"13189120","0.1868874728679657","0.1868874728679657","0.1868874728679657"
"13205504","0.22400811314582825","0.22400811314582825","0.22400811314582825"
"13221888","0.2376602292060852","0.2376602292060852","0.2376602292060852"
"13238272","0.18575218319892883","0.18575218319892883","0.18575218319892883"
"13254656","0.1992015838623047","0.1992015838623047","0.1992015838623047"
"13271040","0.19059012830257416","0.19059012830257416","0.19059012830257416"
"13287424","0.22162958979606628","0.22162958979606628","0.22162958979606628"
"13303808","0.23798012733459473","0.23798012733459473","0.23798012733459473"
"13320192","0.17997023463249207","0.17997023463249207","0.17997023463249207"
"13336576","0.19509822130203247","0.19509822130203247","0.19509822130203247"
"13352960","0.2350689172744751","0.2350689172744751","0.2350689172744751"
"13369344","0.18153820931911469","0.18153820931911469","0.18153820931911469"
"13385728","0.20473499596118927","0.20473499596118927","0.20473499596118927"
"13402112","0.18198461830615997","0.18198461830615997","0.18198461830615997"
"13418496","0.21528883278369904","0.21528883278369904","0.21528883278369904"
"13434880","0.18596786260604858","0.18596786260604858","0.18596786260604858"
"13451264","0.1839684247970581","0.1839684247970581","0.1839684247970581"
"13467648","0.2360641062259674","0.2360641062259674","0.2360641062259674"
"13484032","0.198158398270607","0.198158398270607","0.198158398270607"
"13500416","0.22020134329795837","0.22020134329795837","0.22020134329795837"
"13516800","0.23599521815776825","0.23599521815776825","0.23599521815776825"
"13533184","0.1614934802055359","0.1614934802055359","0.1614934802055359"
"13549568","0.21920821070671082","0.21920821070671082","0.21920821070671082"
"13565952","0.15530014038085938","0.15530014038085938","0.15530014038085938"
"13582336","0.21695289015769958","0.21695289015769958","0.21695289015769958"
"13598720","0.1781158745288849","0.1781158745288849","0.1781158745288849"
"13615104","0.17151740193367004","0.17151740193367004","0.17151740193367004"
"13631488","0.20830683410167694","0.20830683410167694","0.20830683410167694"
"13647872","0.20166508853435516","0.20166508853435516","0.20166508853435516"
"13664256","0.24537555873394012","0.24537555873394012","0.24537555873394012"
"13680640","0.1857549250125885","0.1857549250125885","0.1857549250125885"
"13697024","0.19434306025505066","0.19434306025505066","0.19434306025505066"
"13713408","0.19303280115127563","0.19303280115127563","0.19303280115127563"
"13729792","0.1652778685092926","0.1652778685092926","0.1652778685092926"
"13746176","0.18471693992614746","0.18471693992614746","0.18471693992614746"
"13762560","0.17628487944602966","0.17628487944602966","0.17628487944602966"
"13778944","0.1825668215751648","0.1825668215751648","0.1825668215751648"
"13795328","0.18270191550254822","0.18270191550254822","0.18270191550254822"
"13811712","0.15709614753723145","0.15709614753723145","0.15709614753723145"
"13828096","0.14709514379501343","0.14709514379501343","0.14709514379501343"
"13844480","0.18373113870620728","0.18373113870620728","0.18373113870620728"
"13860864","0.1494852602481842","0.1494852602481842","0.1494852602481842"
"13877248","0.18099847435951233","0.18099847435951233","0.18099847435951233"
"13893632","0.2007896602153778","0.2007896602153778","0.2007896602153778"
"13910016","0.16763842105865479","0.16763842105865479","0.16763842105865479"
"13926400","0.1673370897769928","0.1673370897769928","0.1673370897769928"
"13942784","0.18588824570178986","0.18588824570178986","0.18588824570178986"
"13959168","0.1999562829732895","0.1999562829732895","0.1999562829732895"
"13975552","0.21464470028877258","0.21464470028877258","0.21464470028877258"
"13991936","0.22573387622833252","0.22573387622833252","0.22573387622833252"
"14008320","0.21731328964233398","0.21731328964233398","0.21731328964233398"
"14024704","0.22587251663208008","0.22587251663208008","0.22587251663208008"
"14041088","0.1979002207517624","0.1979002207517624","0.1979002207517624"
"14057472","0.18351519107818604","0.18351519107818604","0.18351519107818604"
"14073856","0.1933327317237854","0.1933327317237854","0.1933327317237854"
"14090240","0.2406526803970337","0.2406526803970337","0.2406526803970337"
"14106624","0.25665485858917236","0.25665485858917236","0.25665485858917236"
"14123008","0.2102346271276474","0.2102346271276474","0.2102346271276474"
"14139392","0.25766807794570923","0.25766807794570923","0.25766807794570923"
"14155776","0.2633993625640869","0.2633993625640869","0.2633993625640869"
"14172160","0.22335031628608704","0.22335031628608704","0.22335031628608704"
"14188544","0.26048779487609863","0.26048779487609863","0.26048779487609863"
"14204928","0.26488378643989563","0.26488378643989563","0.26488378643989563"
"14221312","0.2584693431854248","0.2584693431854248","0.2584693431854248"
"14237696","0.2848648428916931","0.2848648428916931","0.2848648428916931"
"14254080","0.21083375811576843","0.21083375811576843","0.21083375811576843"
"14270464","0.2484189122915268","0.2484189122915268","0.2484189122915268"
"14286848","0.21668894588947296","0.21668894588947296","0.21668894588947296"
"14303232","0.2502729594707489","0.2502729594707489","0.2502729594707489"
"14319616","0.255256712436676","0.255256712436676","0.255256712436676"
"14336000","0.20820361375808716","0.20820361375808716","0.20820361375808716"
"14352384","0.19805900752544403","0.19805900752544403","0.19805900752544403"
"14368768","0.25477704405784607","0.25477704405784607","0.25477704405784607"
"14385152","0.26186439394950867","0.26186439394950867","0.26186439394950867"
"14401536","0.2321155071258545","0.2321155071258545","0.2321155071258545"
"14417920","0.25528883934020996","0.25528883934020996","0.25528883934020996"
"14434304","0.2327493131160736","0.2327493131160736","0.2327493131160736"
"14450688","0.21420620381832123","0.21420620381832123","0.21420620381832123"
"14467072","0.2100035548210144","0.2100035548210144","0.2100035548210144"
"14483456","0.23553228378295898","0.23553228378295898","0.23553228378295898"
"14499840","0.22993004322052002","0.22993004322052002","0.22993004322052002"
"14516224","0.21670684218406677","0.21670684218406677","0.21670684218406677"
"14532608","0.23543736338615417","0.23543736338615417","0.23543736338615417"
"14548992","0.21648865938186646","0.21648865938186646","0.21648865938186646"
"14565376","0.20800097286701202","0.20800097286701202","0.20800097286701202"
"14581760","0.22428879141807556","0.22428879141807556","0.22428879141807556"
"14598144","0.21668924391269684","0.21668924391269684","0.21668924391269684"
"14614528","0.19763997197151184","0.19763997197151184","0.19763997197151184"
"14630912","0.19646024703979492","0.19646024703979492","0.19646024703979492"
"14647296","0.2031804919242859","0.2031804919242859","0.2031804919242859"
"14663680","0.177381694316864","0.177381694316864","0.177381694316864"
"14680064","0.19913986325263977","0.19913986325263977","0.19913986325263977"
"14696448","0.21702677011489868","0.21702677011489868","0.21702677011489868"
"14712832","0.2021084576845169","0.2021084576845169","0.2021084576845169"
"14729216","0.22424834966659546","0.22424834966659546","0.22424834966659546"
"14745600","0.2536056339740753","0.2536056339740753","0.2536056339740753"
"14761984","0.20952245593070984","0.20952245593070984","0.20952245593070984"
"14778368","0.23296710848808289","0.23296710848808289","0.23296710848808289"
"14794752","0.21904978156089783","0.21904978156089783","0.21904978156089783"
"14811136","0.23817268013954163","0.23817268013954163","0.23817268013954163"
"14827520","0.19297121465206146","0.19297121465206146","0.19297121465206146"
"14843904","0.1740822196006775","0.1740822196006775","0.1740822196006775"
"14860288","0.25745469331741333","0.25745469331741333","0.25745469331741333"
"14876672","0.21852557361125946","0.21852557361125946","0.21852557361125946"
"14893056","0.22952674329280853","0.22952674329280853","0.22952674329280853"
"14909440","0.2588302493095398","0.2588302493095398","0.2588302493095398"
"14925824","0.2155989408493042","0.2155989408493042","0.2155989408493042"
"14942208","0.2547405958175659","0.2547405958175659","0.2547405958175659"
"14958592","0.22544139623641968","0.22544139623641968","0.22544139623641968"
"14974976","0.23443058133125305","0.23443058133125305","0.23443058133125305"
"14991360","0.24415075778961182","0.24415075778961182","0.24415075778961182"
"15007744","0.19997841119766235","0.19997841119766235","0.19997841119766235"
"15024128","0.2091604620218277","0.2091604620218277","0.2091604620218277"
"15040512","0.22102513909339905","0.22102513909339905","0.22102513909339905"
"15056896","0.23161563277244568","0.23161563277244568","0.23161563277244568"
"15073280","0.2345864176750183","0.2345864176750183","0.2345864176750183"
"15089664","0.22967413067817688","0.22967413067817688","0.22967413067817688"
"15106048","0.2301068902015686","0.2301068902015686","0.2301068902015686"
"15122432","0.259824275970459","0.259824275970459","0.259824275970459"
"15138816","0.254783034324646","0.254783034324646","0.254783034324646"
"15155200","0.20981861650943756","0.20981861650943756","0.20981861650943756"
"15171584","0.26053565740585327","0.26053565740585327","0.26053565740585327"
"15187968","0.2610146403312683","0.2610146403312683","0.2610146403312683"
"15204352","0.27283620834350586","0.27283620834350586","0.27283620834350586"
"15220736","0.22539648413658142","0.22539648413658142","0.22539648413658142"
"15237120","0.2789660692214966","0.2789660692214966","0.2789660692214966"
"15253504","0.24259206652641296","0.24259206652641296","0.24259206652641296"
"15269888","0.22329574823379517","0.22329574823379517","0.22329574823379517"
"15286272","0.24048876762390137","0.24048876762390137","0.24048876762390137"
"15302656","0.2302066683769226","0.2302066683769226","0.2302066683769226"
"15319040","0.2054884433746338","0.2054884433746338","0.2054884433746338"
"15335424","0.19400253891944885","0.19400253891944885","0.19400253891944885"
"15351808","0.23649027943611145","0.23649027943611145","0.23649027943611145"
"15368192","0.22773438692092896","0.22773438692092896","0.22773438692092896"
"15384576","0.26746508479118347","0.26746508479118347","0.26746508479118347"
"15400960","0.2535597085952759","0.2535597085952759","0.2535597085952759"
"15417344","0.24607425928115845","0.24607425928115845","0.24607425928115845"
"15433728","0.17828582227230072","0.17828582227230072","0.17828582227230072"
"15450112","0.23295623064041138","0.23295623064041138","0.23295623064041138"
"15466496","0.2273387312889099","0.2273387312889099","0.2273387312889099"
"15482880","0.20155993103981018","0.20155993103981018","0.20155993103981018"
"15499264","0.21435150504112244","0.21435150504112244","0.21435150504112244"
"15515648","0.21122565865516663","0.21122565865516663","0.21122565865516663"
"15532032","0.19695928692817688","0.19695928692817688","0.19695928692817688"
"15548416","0.20417451858520508","0.20417451858520508","0.20417451858520508"
"15564800","0.2161235213279724","0.2161235213279724","0.2161235213279724"
"15581184","0.21616598963737488","0.21616598963737488","0.21616598963737488"
"15597568","0.19355958700180054","0.19355958700180054","0.19355958700180054"
"15613952","0.19330745935440063","0.19330745935440063","0.19330745935440063"
"15630336","0.23658937215805054","0.23658937215805054","0.23658937215805054"
"15646720","0.19777832925319672","0.19777832925319672","0.19777832925319672"
"15663104","0.24570350348949432","0.24570350348949432","0.24570350348949432"
"15679488","0.23756730556488037","0.23756730556488037","0.23756730556488037"
"15695872","0.22638987004756927","0.22638987004756927","0.22638987004756927"
"15712256","0.22678831219673157","0.22678831219673157","0.22678831219673157"
"15728640","0.22486364841461182","0.22486364841461182","0.22486364841461182"
"15745024","0.2662837505340576","0.2662837505340576","0.2662837505340576"
"15761408","0.248797208070755","0.248797208070755","0.248797208070755"
"15777792","0.25460880994796753","0.25460880994796753","0.25460880994796753"
"15794176","0.24539612233638763","0.24539612233638763","0.24539612233638763"
"15810560","0.2691341042518616","0.2691341042518616","0.2691341042518616"
"15826944","0.22309094667434692","0.22309094667434692","0.22309094667434692"
"15843328","0.2397872507572174","0.2397872507572174","0.2397872507572174"
"15859712","0.2220681756734848","0.2220681756734848","0.2220681756734848"
"15876096","0.23176850378513336","0.23176850378513336","0.23176850378513336"
"15892480","0.17449581623077393","0.17449581623077393","0.17449581623077393"
"15908864","0.20368072390556335","0.20368072390556335","0.20368072390556335"
"15925248","0.21218325197696686","0.21218325197696686","0.21218325197696686"
"15941632","0.21173937618732452","0.21173937618732452","0.21173937618732452"
"15958016","0.20584732294082642","0.20584732294082642","0.20584732294082642"
"15974400","0.19556944072246552","0.19556944072246552","0.19556944072246552"
"15990784","0.1826041340827942","0.1826041340827942","0.1826041340827942"
"16007168","0.15359382331371307","0.15359382331371307","0.15359382331371307"
"16023552","0.1691906750202179","0.1691906750202179","0.1691906750202179"
"16039936","0.17996308207511902","0.17996308207511902","0.17996308207511902"
"16056320","0.19111694395542145","0.19111694395542145","0.19111694395542145"
"16072704","0.22812038660049438","0.22812038660049438","0.22812038660049438"
"16089088","0.18553605675697327","0.18553605675697327","0.18553605675697327"
"16105472","0.1672738790512085","0.1672738790512085","0.1672738790512085"
"16121856","0.21555525064468384","0.21555525064468384","0.21555525064468384"
"16138240","0.2016790807247162","0.2016790807247162","0.2016790807247162"
"16154624","0.19721482694149017","0.19721482694149017","0.19721482694149017"
"16171008","0.21341946721076965","0.21341946721076965","0.21341946721076965"
"16187392","0.227858304977417","0.227858304977417","0.227858304977417"
"16203776","0.18310198187828064","0.18310198187828064","0.18310198187828064"
"16220160","0.21747785806655884","0.21747785806655884","0.21747785806655884"
"16236544","0.1947239190340042","0.1947239190340042","0.1947239190340042"
"16252928","0.19516688585281372","0.19516688585281372","0.19516688585281372"
"16269312","0.15465059876441956","0.15465059876441956","0.15465059876441956"
"16285696","0.18278762698173523","0.18278762698173523","0.18278762698173523"
"16302080","0.18226945400238037","0.18226945400238037","0.18226945400238037"
"16318464","0.175934299826622","0.175934299826622","0.175934299826622"
"16334848","0.17269259691238403","0.17269259691238403","0.17269259691238403"
"16351232","0.1660233438014984","0.1660233438014984","0.1660233438014984"
"16367616","0.16952894628047943","0.16952894628047943","0.16952894628047943"
"16384000","0.1715865135192871","0.1715865135192871","0.1715865135192871"
"16400384","0.19477307796478271","0.19477307796478271","0.19477307796478271"
"16416768","0.20781882107257843","0.20781882107257843","0.20781882107257843"
"16433152","0.17799055576324463","0.17799055576324463","0.17799055576324463"
"16449536","0.18327704071998596","0.18327704071998596","0.18327704071998596"
"16465920","0.1755284070968628","0.1755284070968628","0.1755284070968628"
"16482304","0.18061861395835876","0.18061861395835876","0.18061861395835876"
"16498688","0.1565830111503601","0.1565830111503601","0.1565830111503601"
"16515072","0.17428487539291382","0.17428487539291382","0.17428487539291382"
"16531456","0.195039302110672","0.195039302110672","0.195039302110672"
"16547840","0.19276121258735657","0.19276121258735657","0.19276121258735657"
"16564224","0.15630784630775452","0.15630784630775452","0.15630784630775452"
"16580608","0.18817538022994995","0.18817538022994995","0.18817538022994995"
"16596992","0.1658768355846405","0.1658768355846405","0.1658768355846405"
"16613376","0.17532095313072205","0.17532095313072205","0.17532095313072205"
"16629760","0.16762451827526093","0.16762451827526093","0.16762451827526093"
"16646144","0.17034178972244263","0.17034178972244263","0.17034178972244263"
"16662528","0.16232676804065704","0.16232676804065704","0.16232676804065704"
"16678912","0.16352595388889313","0.16352595388889313","0.16352595388889313"
"16695296","0.16483378410339355","0.16483378410339355","0.16483378410339355"
"16711680","0.1776616871356964","0.1776616871356964","0.1776616871356964"
"16728064","0.18816831707954407","0.18816831707954407","0.18816831707954407"
"16744448","0.17104044556617737","0.17104044556617737","0.17104044556617737"
"16760832","0.15121036767959595","0.15121036767959595","0.15121036767959595"
"16777216","0.16307851672172546","0.16307851672172546","0.16307851672172546"
"16793600","0.1770041286945343","0.1770041286945343","0.1770041286945343"
"16809984","0.17015719413757324","0.17015719413757324","0.17015719413757324"
"16826368","0.15827077627182007","0.15827077627182007","0.15827077627182007"
"16842752","0.17050300538539886","0.17050300538539886","0.17050300538539886"
"16859136","0.18130725622177124","0.18130725622177124","0.18130725622177124"
"16875520","0.16592681407928467","0.16592681407928467","0.16592681407928467"
"16891904","0.1578076034784317","0.1578076034784317","0.1578076034784317"
"16908288","0.15872666239738464","0.15872666239738464","0.15872666239738464"
"16924672","0.15979044139385223","0.15979044139385223","0.15979044139385223"
"16941056","0.15999290347099304","0.15999290347099304","0.15999290347099304"
"16957440","0.1544799506664276","0.1544799506664276","0.1544799506664276"
"16973824","0.17280897498130798","0.17280897498130798","0.17280897498130798"
"16990208","0.1807122528553009","0.1807122528553009","0.1807122528553009"
"17006592","0.1813129484653473","0.1813129484653473","0.1813129484653473"
"17022976","0.15609733760356903","0.15609733760356903","0.15609733760356903"
"17039360","0.15524815022945404","0.15524815022945404","0.15524815022945404"
"17055744","0.1531028002500534","0.1531028002500534","0.1531028002500534"
"17072128","0.14385555684566498","0.14385555684566498","0.14385555684566498"
"17088512","0.21423113346099854","0.21423113346099854","0.21423113346099854"
"17104896","0.14179107546806335","0.14179107546806335","0.14179107546806335"
"17121280","0.13482628762722015","0.13482628762722015","0.13482628762722015"
"17137664","0.14221617579460144","0.14221617579460144","0.14221617579460144"
"17154048","0.15045028924942017","0.15045028924942017","0.15045028924942017"
"17170432","0.157719224691391","0.157719224691391","0.157719224691391"
"17186816","0.18258452415466309","0.18258452415466309","0.18258452415466309"
"17203200","0.15454792976379395","0.15454792976379395","0.15454792976379395"
"17219584","0.14858478307724","0.14858478307724","0.14858478307724"
"17235968","0.16349610686302185","0.16349610686302185","0.16349610686302185"
"17252352","0.1561073362827301","0.1561073362827301","0.1561073362827301"
